DateKey,Date,Day,DayName,Week,ISOWeek,DayOfWeek,Month,MonthName,Quarter,Year,FirstOfMonth,LastOfYear,DayOfYear,Quarter name
20130603,2013-06-03 00:00:00.000,3,"Monday",23,23,2,6,"June",2,2013,2013-06-01 00:00:00.000,2013-12-31 00:00:00.000,154,"Quarter 2"
20130604,2013-06-04 00:00:00.000,4,"Tuesday",23,23,3,6,"June",2,2013,2013-06-01 00:00:00.000,2013-12-31 00:00:00.000,155,"Quarter 2"
20130605,2013-06-05 00:00:00.000,5,"Wednesday",23,23,4,6,"June",2,2013,2013-06-01 00:00:00.000,2013-12-31 00:00:00.000,156,"Quarter 2"
20130606,2013-06-06 00:00:00.000,6,"Thursday",23,23,5,6,"June",2,2013,2013-06-01 00:00:00.000,2013-12-31 00:00:00.000,157,"Quarter 2"
20130607,2013-06-07 00:00:00.000,7,"Friday",23,23,6,6,"June",2,2013,2013-06-01 00:00:00.000,2013-12-31 00:00:00.000,158,"Quarter 2"
20130608,2013-06-08 00:00:00.000,8,"Saturday",23,23,7,6,"June",2,2013,2013-06-01 00:00:00.000,2013-12-31 00:00:00.000,159,"Quarter 2"
20130609,2013-06-09 00:00:00.000,9,"Sunday",24,23,1,6,"June",2,2013,2013-06-01 00:00:00.000,2013-12-31 00:00:00.000,160,"Quarter 2"
20130610,2013-06-10 00:00:00.000,10,"Monday",24,24,2,6,"June",2,2013,2013-06-01 00:00:00.000,2013-12-31 00:00:00.000,161,"Quarter 2"
20130611,2013-06-11 00:00:00.000,11,"Tuesday",24,24,3,6,"June",2,2013,2013-06-01 00:00:00.000,2013-12-31 00:00:00.000,162,"Quarter 2"
20130612,2013-06-12 00:00:00.000,12,"Wednesday",24,24,4,6,"June",2,2013,2013-06-01 00:00:00.000,2013-12-31 00:00:00.000,163,"Quarter 2"
20130613,2013-06-13 00:00:00.000,13,"Thursday",24,24,5,6,"June",2,2013,2013-06-01 00:00:00.000,2013-12-31 00:00:00.000,164,"Quarter 2"
20130614,2013-06-14 00:00:00.000,14,"Friday",24,24,6,6,"June",2,2013,2013-06-01 00:00:00.000,2013-12-31 00:00:00.000,165,"Quarter 2"
20130615,2013-06-15 00:00:00.000,15,"Saturday",24,24,7,6,"June",2,2013,2013-06-01 00:00:00.000,2013-12-31 00:00:00.000,166,"Quarter 2"
20130616,2013-06-16 00:00:00.000,16,"Sunday",25,24,1,6,"June",2,2013,2013-06-01 00:00:00.000,2013-12-31 00:00:00.000,167,"Quarter 2"
20130617,2013-06-17 00:00:00.000,17,"Monday",25,25,2,6,"June",2,2013,2013-06-01 00:00:00.000,2013-12-31 00:00:00.000,168,"Quarter 2"
20130618,2013-06-18 00:00:00.000,18,"Tuesday",25,25,3,6,"June",2,2013,2013-06-01 00:00:00.000,2013-12-31 00:00:00.000,169,"Quarter 2"
20130619,2013-06-19 00:00:00.000,19,"Wednesday",25,25,4,6,"June",2,2013,2013-06-01 00:00:00.000,2013-12-31 00:00:00.000,170,"Quarter 2"
20130620,2013-06-20 00:00:00.000,20,"Thursday",25,25,5,6,"June",2,2013,2013-06-01 00:00:00.000,2013-12-31 00:00:00.000,171,"Quarter 2"
20130621,2013-06-21 00:00:00.000,21,"Friday",25,25,6,6,"June",2,2013,2013-06-01 00:00:00.000,2013-12-31 00:00:00.000,172,"Quarter 2"
20130622,2013-06-22 00:00:00.000,22,"Saturday",25,25,7,6,"June",2,2013,2013-06-01 00:00:00.000,2013-12-31 00:00:00.000,173,"Quarter 2"
20130623,2013-06-23 00:00:00.000,23,"Sunday",26,25,1,6,"June",2,2013,2013-06-01 00:00:00.000,2013-12-31 00:00:00.000,174,"Quarter 2"
20130624,2013-06-24 00:00:00.000,24,"Monday",26,26,2,6,"June",2,2013,2013-06-01 00:00:00.000,2013-12-31 00:00:00.000,175,"Quarter 2"
20130625,2013-06-25 00:00:00.000,25,"Tuesday",26,26,3,6,"June",2,2013,2013-06-01 00:00:00.000,2013-12-31 00:00:00.000,176,"Quarter 2"
20130626,2013-06-26 00:00:00.000,26,"Wednesday",26,26,4,6,"June",2,2013,2013-06-01 00:00:00.000,2013-12-31 00:00:00.000,177,"Quarter 2"
20130627,2013-06-27 00:00:00.000,27,"Thursday",26,26,5,6,"June",2,2013,2013-06-01 00:00:00.000,2013-12-31 00:00:00.000,178,"Quarter 2"
20130628,2013-06-28 00:00:00.000,28,"Friday",26,26,6,6,"June",2,2013,2013-06-01 00:00:00.000,2013-12-31 00:00:00.000,179,"Quarter 2"
20130629,2013-06-29 00:00:00.000,29,"Saturday",26,26,7,6,"June",2,2013,2013-06-01 00:00:00.000,2013-12-31 00:00:00.000,180,"Quarter 2"
20130630,2013-06-30 00:00:00.000,30,"Sunday",27,26,1,6,"June",2,2013,2013-06-01 00:00:00.000,2013-12-31 00:00:00.000,181,"Quarter 2"
20130701,2013-07-01 00:00:00.000,1,"Monday",27,27,2,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,182,"Quarter 3"
20130702,2013-07-02 00:00:00.000,2,"Tuesday",27,27,3,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,183,"Quarter 3"
20130703,2013-07-03 00:00:00.000,3,"Wednesday",27,27,4,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,184,"Quarter 3"
20130704,2013-07-04 00:00:00.000,4,"Thursday",27,27,5,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,185,"Quarter 3"
20130705,2013-07-05 00:00:00.000,5,"Friday",27,27,6,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,186,"Quarter 3"
20130706,2013-07-06 00:00:00.000,6,"Saturday",27,27,7,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,187,"Quarter 3"
20130707,2013-07-07 00:00:00.000,7,"Sunday",28,27,1,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,188,"Quarter 3"
20130708,2013-07-08 00:00:00.000,8,"Monday",28,28,2,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,189,"Quarter 3"
20130709,2013-07-09 00:00:00.000,9,"Tuesday",28,28,3,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,190,"Quarter 3"
20130710,2013-07-10 00:00:00.000,10,"Wednesday",28,28,4,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,191,"Quarter 3"
20130711,2013-07-11 00:00:00.000,11,"Thursday",28,28,5,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,192,"Quarter 3"
20130712,2013-07-12 00:00:00.000,12,"Friday",28,28,6,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,193,"Quarter 3"
20130713,2013-07-13 00:00:00.000,13,"Saturday",28,28,7,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,194,"Quarter 3"
20130714,2013-07-14 00:00:00.000,14,"Sunday",29,28,1,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,195,"Quarter 3"
20130715,2013-07-15 00:00:00.000,15,"Monday",29,29,2,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,196,"Quarter 3"
20130716,2013-07-16 00:00:00.000,16,"Tuesday",29,29,3,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,197,"Quarter 3"
20130717,2013-07-17 00:00:00.000,17,"Wednesday",29,29,4,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,198,"Quarter 3"
20130718,2013-07-18 00:00:00.000,18,"Thursday",29,29,5,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,199,"Quarter 3"
20130719,2013-07-19 00:00:00.000,19,"Friday",29,29,6,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,200,"Quarter 3"
20130720,2013-07-20 00:00:00.000,20,"Saturday",29,29,7,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,201,"Quarter 3"
20130721,2013-07-21 00:00:00.000,21,"Sunday",30,29,1,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,202,"Quarter 3"
20130722,2013-07-22 00:00:00.000,22,"Monday",30,30,2,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,203,"Quarter 3"
20130723,2013-07-23 00:00:00.000,23,"Tuesday",30,30,3,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,204,"Quarter 3"
20130724,2013-07-24 00:00:00.000,24,"Wednesday",30,30,4,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,205,"Quarter 3"
20130725,2013-07-25 00:00:00.000,25,"Thursday",30,30,5,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,206,"Quarter 3"
20130726,2013-07-26 00:00:00.000,26,"Friday",30,30,6,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,207,"Quarter 3"
20130727,2013-07-27 00:00:00.000,27,"Saturday",30,30,7,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,208,"Quarter 3"
20130728,2013-07-28 00:00:00.000,28,"Sunday",31,30,1,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,209,"Quarter 3"
20130729,2013-07-29 00:00:00.000,29,"Monday",31,31,2,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,210,"Quarter 3"
20130730,2013-07-30 00:00:00.000,30,"Tuesday",31,31,3,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,211,"Quarter 3"
20130731,2013-07-31 00:00:00.000,31,"Wednesday",31,31,4,7,"July",3,2013,2013-07-01 00:00:00.000,2013-12-31 00:00:00.000,212,"Quarter 3"
20130801,2013-08-01 00:00:00.000,1,"Thursday",31,31,5,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,213,"Quarter 3"
20130802,2013-08-02 00:00:00.000,2,"Friday",31,31,6,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,214,"Quarter 3"
20130803,2013-08-03 00:00:00.000,3,"Saturday",31,31,7,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,215,"Quarter 3"
20130804,2013-08-04 00:00:00.000,4,"Sunday",32,31,1,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,216,"Quarter 3"
20130805,2013-08-05 00:00:00.000,5,"Monday",32,32,2,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,217,"Quarter 3"
20130806,2013-08-06 00:00:00.000,6,"Tuesday",32,32,3,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,218,"Quarter 3"
20130807,2013-08-07 00:00:00.000,7,"Wednesday",32,32,4,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,219,"Quarter 3"
20130808,2013-08-08 00:00:00.000,8,"Thursday",32,32,5,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,220,"Quarter 3"
20130809,2013-08-09 00:00:00.000,9,"Friday",32,32,6,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,221,"Quarter 3"
20130810,2013-08-10 00:00:00.000,10,"Saturday",32,32,7,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,222,"Quarter 3"
20130811,2013-08-11 00:00:00.000,11,"Sunday",33,32,1,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,223,"Quarter 3"
20130812,2013-08-12 00:00:00.000,12,"Monday",33,33,2,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,224,"Quarter 3"
20130813,2013-08-13 00:00:00.000,13,"Tuesday",33,33,3,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,225,"Quarter 3"
20130814,2013-08-14 00:00:00.000,14,"Wednesday",33,33,4,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,226,"Quarter 3"
20130815,2013-08-15 00:00:00.000,15,"Thursday",33,33,5,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,227,"Quarter 3"
20130816,2013-08-16 00:00:00.000,16,"Friday",33,33,6,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,228,"Quarter 3"
20130817,2013-08-17 00:00:00.000,17,"Saturday",33,33,7,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,229,"Quarter 3"
20130818,2013-08-18 00:00:00.000,18,"Sunday",34,33,1,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,230,"Quarter 3"
20130819,2013-08-19 00:00:00.000,19,"Monday",34,34,2,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,231,"Quarter 3"
20130820,2013-08-20 00:00:00.000,20,"Tuesday",34,34,3,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,232,"Quarter 3"
20130821,2013-08-21 00:00:00.000,21,"Wednesday",34,34,4,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,233,"Quarter 3"
20130822,2013-08-22 00:00:00.000,22,"Thursday",34,34,5,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,234,"Quarter 3"
20130823,2013-08-23 00:00:00.000,23,"Friday",34,34,6,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,235,"Quarter 3"
20130824,2013-08-24 00:00:00.000,24,"Saturday",34,34,7,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,236,"Quarter 3"
20130825,2013-08-25 00:00:00.000,25,"Sunday",35,34,1,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,237,"Quarter 3"
20130826,2013-08-26 00:00:00.000,26,"Monday",35,35,2,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,238,"Quarter 3"
20130827,2013-08-27 00:00:00.000,27,"Tuesday",35,35,3,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,239,"Quarter 3"
20130828,2013-08-28 00:00:00.000,28,"Wednesday",35,35,4,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,240,"Quarter 3"
20130829,2013-08-29 00:00:00.000,29,"Thursday",35,35,5,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,241,"Quarter 3"
20130830,2013-08-30 00:00:00.000,30,"Friday",35,35,6,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,242,"Quarter 3"
20130831,2013-08-31 00:00:00.000,31,"Saturday",35,35,7,8,"August",3,2013,2013-08-01 00:00:00.000,2013-12-31 00:00:00.000,243,"Quarter 3"
20130901,2013-09-01 00:00:00.000,1,"Sunday",36,35,1,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,244,"Quarter 3"
20130902,2013-09-02 00:00:00.000,2,"Monday",36,36,2,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,245,"Quarter 3"
20130903,2013-09-03 00:00:00.000,3,"Tuesday",36,36,3,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,246,"Quarter 3"
20130904,2013-09-04 00:00:00.000,4,"Wednesday",36,36,4,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,247,"Quarter 3"
20130905,2013-09-05 00:00:00.000,5,"Thursday",36,36,5,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,248,"Quarter 3"
20130906,2013-09-06 00:00:00.000,6,"Friday",36,36,6,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,249,"Quarter 3"
20130907,2013-09-07 00:00:00.000,7,"Saturday",36,36,7,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,250,"Quarter 3"
20130908,2013-09-08 00:00:00.000,8,"Sunday",37,36,1,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,251,"Quarter 3"
20130909,2013-09-09 00:00:00.000,9,"Monday",37,37,2,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,252,"Quarter 3"
20130910,2013-09-10 00:00:00.000,10,"Tuesday",37,37,3,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,253,"Quarter 3"
20130911,2013-09-11 00:00:00.000,11,"Wednesday",37,37,4,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,254,"Quarter 3"
20130912,2013-09-12 00:00:00.000,12,"Thursday",37,37,5,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,255,"Quarter 3"
20130913,2013-09-13 00:00:00.000,13,"Friday",37,37,6,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,256,"Quarter 3"
20130914,2013-09-14 00:00:00.000,14,"Saturday",37,37,7,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,257,"Quarter 3"
20130915,2013-09-15 00:00:00.000,15,"Sunday",38,37,1,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,258,"Quarter 3"
20130916,2013-09-16 00:00:00.000,16,"Monday",38,38,2,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,259,"Quarter 3"
20130917,2013-09-17 00:00:00.000,17,"Tuesday",38,38,3,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,260,"Quarter 3"
20130918,2013-09-18 00:00:00.000,18,"Wednesday",38,38,4,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,261,"Quarter 3"
20130919,2013-09-19 00:00:00.000,19,"Thursday",38,38,5,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,262,"Quarter 3"
20130920,2013-09-20 00:00:00.000,20,"Friday",38,38,6,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,263,"Quarter 3"
20130921,2013-09-21 00:00:00.000,21,"Saturday",38,38,7,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,264,"Quarter 3"
20130922,2013-09-22 00:00:00.000,22,"Sunday",39,38,1,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,265,"Quarter 3"
20130923,2013-09-23 00:00:00.000,23,"Monday",39,39,2,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,266,"Quarter 3"
20130924,2013-09-24 00:00:00.000,24,"Tuesday",39,39,3,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,267,"Quarter 3"
20130925,2013-09-25 00:00:00.000,25,"Wednesday",39,39,4,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,268,"Quarter 3"
20130926,2013-09-26 00:00:00.000,26,"Thursday",39,39,5,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,269,"Quarter 3"
20130927,2013-09-27 00:00:00.000,27,"Friday",39,39,6,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,270,"Quarter 3"
20130928,2013-09-28 00:00:00.000,28,"Saturday",39,39,7,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,271,"Quarter 3"
20130929,2013-09-29 00:00:00.000,29,"Sunday",40,39,1,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,272,"Quarter 3"
20130930,2013-09-30 00:00:00.000,30,"Monday",40,40,2,9,"September",3,2013,2013-09-01 00:00:00.000,2013-12-31 00:00:00.000,273,"Quarter 3"
20131001,2013-10-01 00:00:00.000,1,"Tuesday",40,40,3,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,274,"Quarter 4"
20131002,2013-10-02 00:00:00.000,2,"Wednesday",40,40,4,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,275,"Quarter 4"
20131003,2013-10-03 00:00:00.000,3,"Thursday",40,40,5,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,276,"Quarter 4"
20131004,2013-10-04 00:00:00.000,4,"Friday",40,40,6,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,277,"Quarter 4"
20131005,2013-10-05 00:00:00.000,5,"Saturday",40,40,7,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,278,"Quarter 4"
20131006,2013-10-06 00:00:00.000,6,"Sunday",41,40,1,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,279,"Quarter 4"
20131007,2013-10-07 00:00:00.000,7,"Monday",41,41,2,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,280,"Quarter 4"
20131008,2013-10-08 00:00:00.000,8,"Tuesday",41,41,3,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,281,"Quarter 4"
20131009,2013-10-09 00:00:00.000,9,"Wednesday",41,41,4,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,282,"Quarter 4"
20131010,2013-10-10 00:00:00.000,10,"Thursday",41,41,5,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,283,"Quarter 4"
20131011,2013-10-11 00:00:00.000,11,"Friday",41,41,6,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,284,"Quarter 4"
20131012,2013-10-12 00:00:00.000,12,"Saturday",41,41,7,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,285,"Quarter 4"
20131013,2013-10-13 00:00:00.000,13,"Sunday",42,41,1,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,286,"Quarter 4"
20131014,2013-10-14 00:00:00.000,14,"Monday",42,42,2,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,287,"Quarter 4"
20131015,2013-10-15 00:00:00.000,15,"Tuesday",42,42,3,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,288,"Quarter 4"
20131016,2013-10-16 00:00:00.000,16,"Wednesday",42,42,4,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,289,"Quarter 4"
20131017,2013-10-17 00:00:00.000,17,"Thursday",42,42,5,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,290,"Quarter 4"
20131018,2013-10-18 00:00:00.000,18,"Friday",42,42,6,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,291,"Quarter 4"
20131019,2013-10-19 00:00:00.000,19,"Saturday",42,42,7,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,292,"Quarter 4"
20131020,2013-10-20 00:00:00.000,20,"Sunday",43,42,1,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,293,"Quarter 4"
20131021,2013-10-21 00:00:00.000,21,"Monday",43,43,2,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,294,"Quarter 4"
20131022,2013-10-22 00:00:00.000,22,"Tuesday",43,43,3,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,295,"Quarter 4"
20131023,2013-10-23 00:00:00.000,23,"Wednesday",43,43,4,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,296,"Quarter 4"
20131024,2013-10-24 00:00:00.000,24,"Thursday",43,43,5,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,297,"Quarter 4"
20131025,2013-10-25 00:00:00.000,25,"Friday",43,43,6,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,298,"Quarter 4"
20131026,2013-10-26 00:00:00.000,26,"Saturday",43,43,7,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,299,"Quarter 4"
20131027,2013-10-27 00:00:00.000,27,"Sunday",44,43,1,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,300,"Quarter 4"
20131028,2013-10-28 00:00:00.000,28,"Monday",44,44,2,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,301,"Quarter 4"
20131029,2013-10-29 00:00:00.000,29,"Tuesday",44,44,3,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,302,"Quarter 4"
20131030,2013-10-30 00:00:00.000,30,"Wednesday",44,44,4,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,303,"Quarter 4"
20131031,2013-10-31 00:00:00.000,31,"Thursday",44,44,5,10,"October",4,2013,2013-10-01 00:00:00.000,2013-12-31 00:00:00.000,304,"Quarter 4"
20131101,2013-11-01 00:00:00.000,1,"Friday",44,44,6,11,"November",4,2013,2013-11-01 00:00:00.000,2013-12-31 00:00:00.000,305,"Quarter 4"
20131102,2013-11-02 00:00:00.000,2,"Saturday",44,44,7,11,"November",4,2013,2013-11-01 00:00:00.000,2013-12-31 00:00:00.000,306,"Quarter 4"
20131103,2013-11-03 00:00:00.000,3,"Sunday",45,44,1,11,"November",4,2013,2013-11-01 00:00:00.000,2013-12-31 00:00:00.000,307,"Quarter 4"
20131104,2013-11-04 00:00:00.000,4,"Monday",45,45,2,11,"November",4,2013,2013-11-01 00:00:00.000,2013-12-31 00:00:00.000,308,"Quarter 4"
20131105,2013-11-05 00:00:00.000,5,"Tuesday",45,45,3,11,"November",4,2013,2013-11-01 00:00:00.000,2013-12-31 00:00:00.000,309,"Quarter 4"
20131106,2013-11-06 00:00:00.000,6,"Wednesday",45,45,4,11,"November",4,2013,2013-11-01 00:00:00.000,2013-12-31 00:00:00.000,310,"Quarter 4"
20131107,2013-11-07 00:00:00.000,7,"Thursday",45,45,5,11,"November",4,2013,2013-11-01 00:00:00.000,2013-12-31 00:00:00.000,311,"Quarter 4"
20131108,2013-11-08 00:00:00.000,8,"Friday",45,45,6,11,"November",4,2013,2013-11-01 00:00:00.000,2013-12-31 00:00:00.000,312,"Quarter 4"
20131109,2013-11-09 00:00:00.000,9,"Saturday",45,45,7,11,"November",4,2013,2013-11-01 00:00:00.000,2013-12-31 00:00:00.000,313,"Quarter 4"
20131110,2013-11-10 00:00:00.000,10,"Sunday",46,45,1,11,"November",4,2013,2013-11-01 00:00:00.000,2013-12-31 00:00:00.000,314,"Quarter 4"
20131111,2013-11-11 00:00:00.000,11,"Monday",46,46,2,11,"November",4,2013,2013-11-01 00:00:00.000,2013-12-31 00:00:00.000,315,"Quarter 4"
20131112,2013-11-12 00:00:00.000,12,"Tuesday",46,46,3,11,"November",4,2013,2013-11-01 00:00:00.000,2013-12-31 00:00:00.000,316,"Quarter 4"
20131113,2013-11-13 00:00:00.000,13,"Wednesday",46,46,4,11,"November",4,2013,2013-11-01 00:00:00.000,2013-12-31 00:00:00.000,317,"Quarter 4"
20131114,2013-11-14 00:00:00.000,14,"Thursday",46,46,5,11,"November",4,2013,2013-11-01 00:00:00.000,2013-12-31 00:00:00.000,318,"Quarter 4"
