_ownerid_value,_createdby_value,versionnumber,_owningbusinessunit_value,nadb_creditriskstatusid,modifiedon,_owningteam_value,nadb_indicatorname_status,_nadb_riskindicator_value,nadb_statusname,_modifiedonbehalfby_value,_createdonbehalfby_value,nadb_statuscode,statuscode,overriddencreatedon,importsequencenumber,nadb_statuspoints,timezoneruleversionnumber,statecode,nadb_statuspoints2,_modifiedby_value,_nadb_statusmethodology_value,_owninguser_value,nadb_variablerange,createdon,nadb_name2,utcconversiontimezonecode
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033705,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","9a819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Debt to Operating Revenues (x)","259b30ab-c154-ea11-a813-000d3a4ed0f6","4.4.4","","",">8.0",1,,107,,,0,-5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:01.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033720,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","9c819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Receivables turnover (days)","279b30ab-c154-ea11-a813-000d3a4ed0f6","4.5.1","","","< 30 days",1,,107,,,0,10,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:01.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033709,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","9e819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Receivables turnover (days)","279b30ab-c154-ea11-a813-000d3a4ed0f6","4.5.2","","","30 to 90 days",1,,107,,,0,5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:01.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033716,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","a2819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Free Cash to Depreciation (%)","299b30ab-c154-ea11-a813-000d3a4ed0f6","4.6.1","","","> 90 %",1,,107,,,0,10,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:01.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033727,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","a4819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Free Cash to Depreciation (%)","299b30ab-c154-ea11-a813-000d3a4ed0f6","4.6.2","","","50 to 90%",1,,107,,,0,5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:01.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033733,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","a8819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Borrower or Bond Issuance is currently rated by any credit rating agencies within the last 12 months","2b9b30ab-c154-ea11-a813-000d3a4ed0f6","4.7.1","","","Yes",1,,107,,,0,10,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:01.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033752,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","ac819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Payment Experience with NADB","2d9b30ab-c154-ea11-a813-000d3a4ed0f6","4.8.1","","","Current up to 30 days past due",1,,107,,,0,10,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:01.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033747,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","ae819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Payment Experience with NADB","2d9b30ab-c154-ea11-a813-000d3a4ed0f6","4.8.2","","","Between 30 and 90 days past due",1,,107,,,0,-5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:01.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033759,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","b0819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Payment Experience with NADB","2d9b30ab-c154-ea11-a813-000d3a4ed0f6","4.8.3","","","More than 90 days past due",1,,107,,,0,-10,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:01.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033769,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","b2819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,""," Financial structure includes a debt service reserve fund (currently funded)","2f9b30ab-c154-ea11-a813-000d3a4ed0f6","4.9.1","","","Yes",1,,107,,,0,10,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:01.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033830,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","b6819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Borrower's Rol in Group","d99a30ab-c154-ea11-a813-000d3a4ed0f6","5.1.1","","","High",1,,107,,,0,2.5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:01.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033774,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","b8819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Borrower's Rol in Group","d99a30ab-c154-ea11-a813-000d3a4ed0f6","5.1.2","","","Moderate",1,,107,,,0,1.25,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:01.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033688,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","bc819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,""," Business Model","db9a30ab-c154-ea11-a813-000d3a4ed0f6","5.10.1","","","High",1,,107,,,0,1.88,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:01.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033679,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","be819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,""," Business Model","db9a30ab-c154-ea11-a813-000d3a4ed0f6","5.10.2","","","Moderate",1,,107,,,0,0.94,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:01.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033686,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","c2819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Organizational Structure","dd9a30ab-c154-ea11-a813-000d3a4ed0f6","5.11.1","","","High",1,,107,,,0,1.88,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:01.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033690,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","c4819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Organizational Structure","dd9a30ab-c154-ea11-a813-000d3a4ed0f6","5.11.2","","","Moderate",1,,107,,,0,0.94,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:01.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033712,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","c8819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Quality of Management","df9a30ab-c154-ea11-a813-000d3a4ed0f6","5.12.1","","","High",1,,107,,,0,2.5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:02.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033706,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","ca819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Quality of Management","df9a30ab-c154-ea11-a813-000d3a4ed0f6","5.12.2","","","Moderate",1,,107,,,0,1.25,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:02.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033713,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","ce819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Corporate Governance","e19a30ab-c154-ea11-a813-000d3a4ed0f6","5.13.1","","","High",1,,107,,,0,2.5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:02.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033724,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","d0819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Corporate Governance","e19a30ab-c154-ea11-a813-000d3a4ed0f6","5.13.2","","","Moderate",1,,107,,,0,1.25,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:02.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033748,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","d4819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Strategic Objectives","e39a30ab-c154-ea11-a813-000d3a4ed0f6","5.14.1","","","High",1,,107,,,0,2.5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:02.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033739,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","d6819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:07.000,"","Strategic Objectives","e39a30ab-c154-ea11-a813-000d3a4ed0f6","5.14.2","","","Moderate",1,,107,,,0,1.25,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:02.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034029,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","da819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:09.000,"","Execution","e59a30ab-c154-ea11-a813-000d3a4ed0f6","5.15.1","","","High",1,,107,,,0,2.5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:02.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034050,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","dc819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:09.000,"","Execution","e59a30ab-c154-ea11-a813-000d3a4ed0f6","5.15.2","","","Moderate",1,,107,,,0,1.25,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:02.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034101,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","e0819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:09.000,"","Risk Controls","e79a30ab-c154-ea11-a813-000d3a4ed0f6","5.16.1","","","High",1,,107,,,0,2.5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:02.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034143,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","e2819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","Risk Controls","e79a30ab-c154-ea11-a813-000d3a4ed0f6","5.16.2","","","Moderate",1,,107,,,0,1.25,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:02.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034151,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","e6819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","Growth","e99a30ab-c154-ea11-a813-000d3a4ed0f6","5.17.1","","","High",1,,107,,,0,2.5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:02.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034156,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","e8819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","Growth","e99a30ab-c154-ea11-a813-000d3a4ed0f6","5.17.2","","","Moderate",1,,107,,,0,1.25,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:02.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034161,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","ec819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","Indirect and Direct Market Risks","eb9a30ab-c154-ea11-a813-000d3a4ed0f6","5.18.1","","","High",1,,107,,,0,2.5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:02.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034160,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","ee819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","Indirect and Direct Market Risks","eb9a30ab-c154-ea11-a813-000d3a4ed0f6","5.18.2","","","Moderate",1,,107,,,0,1.25,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:02.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034166,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","f2819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","Operational Risks","ed9a30ab-c154-ea11-a813-000d3a4ed0f6","5.19.1","","","High",1,,107,,,0,2.5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:03.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034173,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","f4819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","Operational Risks","ed9a30ab-c154-ea11-a813-000d3a4ed0f6","5.19.2","","","Moderate",1,,107,,,0,1.25,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:03.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034171,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","f8819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","Implications of Default","ef9a30ab-c154-ea11-a813-000d3a4ed0f6","5.2.1","","","High",1,,107,,,0,2.5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:03.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034178,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","fa819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","Implications of Default","ef9a30ab-c154-ea11-a813-000d3a4ed0f6","5.2.2","","","Moderate",1,,107,,,0,1.25,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:03.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034179,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","fe819979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","Financial Margin = Ajusted Financial Margin to Total Asset (12 Mo Average)","f19a30ab-c154-ea11-a813-000d3a4ed0f6","5.20.1","","",">10.00%",1,,107,,,0,5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:03.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034176,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","00829979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","Financial Margin = Ajusted Financial Margin to Total Asset (12 Mo Average)","f19a30ab-c154-ea11-a813-000d3a4ed0f6","5.20.2","","","8.00%-10.00%",1,,107,,,0,4,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:03.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034184,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","02829979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","Financial Margin = Ajusted Financial Margin to Total Asset (12 Mo Average)","f19a30ab-c154-ea11-a813-000d3a4ed0f6","5.20.3","","","5.00%-7.99%",1,,107,,,0,3,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:03.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034224,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","04829979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","Financial Margin = Ajusted Financial Margin to Total Asset (12 Mo Average)","f19a30ab-c154-ea11-a813-000d3a4ed0f6","5.20.4","","","2.00%-4.99%",1,,107,,,0,2,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:03.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034185,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","06829979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","Financial Margin = Ajusted Financial Margin to Total Asset (12 Mo Average)","f19a30ab-c154-ea11-a813-000d3a4ed0f6","5.20.5","","","< 2.00%",1,,107,,,0,1,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:03.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034190,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","08829979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","ROE = NI / Average Equity","f39a30ab-c154-ea11-a813-000d3a4ed0f6","5.21.1","","",">20.00%",1,,107,,,0,5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:03.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034193,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","0a829979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","ROE = NI / Average Equity","f39a30ab-c154-ea11-a813-000d3a4ed0f6","5.21.2","","","10.00%-20.00%",1,,107,,,0,4,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:03.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034196,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","0c829979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","ROE = NI / Average Equity","f39a30ab-c154-ea11-a813-000d3a4ed0f6","5.21.3","","","5.00%-9.99%",1,,107,,,0,3,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:03.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034194,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","0e829979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","ROE = NI / Average Equity","f39a30ab-c154-ea11-a813-000d3a4ed0f6","5.21.4","","","3.00%-4.99%",1,,107,,,0,2,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:03.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034202,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","10829979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","ROE = NI / Average Equity","f39a30ab-c154-ea11-a813-000d3a4ed0f6","5.21.5","","","< 3.00%",1,,107,,,0,1,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:03.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034201,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","12829979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","Capitalization Index (Equity / Risk Assets)","f59a30ab-c154-ea11-a813-000d3a4ed0f6","5.22.1","","",">12.00%",1,,107,,,0,5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:03.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034206,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","14829979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","Capitalization Index (Equity / Risk Assets)","f59a30ab-c154-ea11-a813-000d3a4ed0f6","5.22.2","","","10.00%-11.99%",1,,107,,,0,4,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:03.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034205,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","16829979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","Capitalization Index (Equity / Risk Assets)","f59a30ab-c154-ea11-a813-000d3a4ed0f6","5.22.3","","","9.00%-9.99%",1,,107,,,0,3,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:03.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12034209,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","18829979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:10.000,"","Capitalization Index (Equity / Risk Assets)","f59a30ab-c154-ea11-a813-000d3a4ed0f6","5.22.4","","","8.00%-8.99%",1,,107,,,0,2,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:03.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033579,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","1a829979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:06.000,"","Capitalization Index (Equity / Risk Assets)","f59a30ab-c154-ea11-a813-000d3a4ed0f6","5.22.5","","","<8.00%",1,,107,,,0,1,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:03.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033578,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","1c829979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:06.000,"","Leverage Ratio (Total Liabilities / Equity)","f79a30ab-c154-ea11-a813-000d3a4ed0f6","5.23.1","","","< 2.00x",1,,107,,,0,5,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:03.000,"",
"c7205e36-d6ee-42c5-8733-e670621cd834","c7205e36-d6ee-42c5-8733-e670621cd834",12033577,"b5152e2f-ebcb-e911-a9aa-000d3a14431b","1e829979-cc54-ea11-a813-000d3a4edd29",2020-02-21 17:07:06.000,"","Leverage Ratio (Total Liabilities / Equity)","f79a30ab-c154-ea11-a813-000d3a4ed0f6","5.23.2","","","2.00x-3.99x",1,,107,,,0,4,"c7205e36-d6ee-42c5-8733-e670621cd834","","c7205e36-d6ee-42c5-8733-e670621cd834","",2020-02-21 17:07:03.000,"",
