item,description,product_code,u_m,unit_cost,p_m_t_code,p_m_t
"AOW-AA-DC-033058","300x30x8","FF-AA-PU","PC",0.554062,"M","Manufactured"
"AOW-AA-DC-035005","1003322","FF-AA-PU","PC",0.112231,"M","Manufactured"
"AOW-AA-DC-036001","T1024927H","FF-AA-PU","PC",3.037392,"M","Manufactured"
"AOW-AA-DC-036002","T1025018D","FF-AA-PU","PC",0.697484,"M","Manufactured"
"AOW-AA-DC-036003","T19440C","FF-AA-PU","PC",0.817018,"M","Manufactured"
"AOW-AA-DC-039025","1040430037100","FF-AA-PU","PC",2.80314,"M","Manufactured"
"AOW-AA-DC-039026","1040430037200","FF-AA-PU","PC",4.058534,"M","Manufactured"
"AOW-AA-DC-039040","1040411418000","FF-AA-PU","PC",0.799921,"M","Manufactured"
"AOW-AA-DC-039041","1040411418100","FF-AA-PU","PC",0.811087,"M","Manufactured"
"AOW-AA-DC-039044","1040458021000","FF-AA-PU","PC",0.317354,"M","Manufactured"
"AOW-AA-DC-039076","1040441859500","FF-AA-PU","PC",0.382873,"M","Manufactured"
"AOW-AA-DC-039077","1040441859700","FF-AA-PU","PC",0.403345,"M","Manufactured"
"AOW-AA-DC-039078","1040441859800","FF-AA-PU","PC",0.402307,"M","Manufactured"
"AOW-AA-DC-039092","1040410536001","FF-AA-PU","PC",0.613636,"M","Manufactured"
"AOW-AA-DC-040009","0.02.241545","FF-AA-PU","PC",0.585,"M","Manufactured"
"AOW-AA-DC-040069","0.02.243377-Y","FF-AA-PU","PC",0.125001,"M","Manufactured"
"AOW-AA-DC-040083","0.02.243975","FF-AA-PU","PC",5.27491,"M","Manufactured"
"AOW-AA-DC-040084","0.02.243976","FF-AA-PU","PC",5.704608,"M","Manufactured"
"AOW-AA-DC-040145","0.02.245035","FF-AA-PU","PC",5.255946,"M","Manufactured"
"AOW-AA-DC-041003","DJ1806-09.01","FF-AA-PU","PC",0.992585,"M","Manufactured"
"AOW-AA-DC-041004","DJ1806-09.02","FF-AA-PU","PC",5.425683,"M","Manufactured"
"AOW-AA-DC-041005","DJ1806-09.03","FF-AA-PU","PC",1.523316,"M","Manufactured"
"AOW-AA-DC-041006","DJ1806-09.04","FF-AA-PU","PC",1.518683,"M","Manufactured"
"AOW-AA-DC-041007","DJ1806-09.05","FF-AA-PU","PC",0.39131,"M","Manufactured"
"AOW-AA-DC-041008","DJ1806-09.06","FF-AA-PU","PC",0.550196,"M","Manufactured"
"AOW-AA-DC-041009","DJ1806-09.07","FF-AA-PU","PC",0.31287,"M","Manufactured"
"AOW-AA-DC-041012","DJ1806-09.08","FF-AA-PU","PC",0.081665,"M","Manufactured"
"AOW-AA-DC-042001","DT9NB00814","FF-AA-PU","PC",0.619903,"M","Manufactured"
"AOW-AA-DC-042002","DT9NB00815","FF-AA-PU","PC",0.211437,"M","Manufactured"
"AOW-AA-DC-042003","DT9NB00816","FF-AA-PU","PC",0.204359,"M","Manufactured"
"AOW-AA-DC-042004","DT9NB00817","FF-AA-PU","PC",0.067698,"M","Manufactured"
"AOW-AA-DC-042005","DT9NB00818","FF-AA-PU","PC",0.550446,"M","Manufactured"
"AOW-AA-DC-042006","DT9NB00819","FF-AA-PU","PC",0.069782,"M","Manufactured"
"AOW-AA-DC-042007","DT9NB00820","FF-AA-PU","PC",0.047759,"M","Manufactured"
"AOW-AA-DC-042008","DT9NB00821","FF-AA-PU","PC",0.03336,"M","Manufactured"
"AOW-AA-DC-049001","T49036BA","FF-AA-PU","PC",0.042617,"M","Manufactured"
"AOW-AA-DC-049002","T49037BA","FF-AA-PU","PC",0.511053,"M","Manufactured"
"AOW-AA-DC-049003","T49038BA","FF-AA-PU","PC",0.34089,"M","Manufactured"
"AOW-AA-DC-049004","T49039BB","FF-AA-PU","PC",0.360633,"M","Manufactured"
"AOW-AA-DC-049005","T49040BA","FF-AA-PU","PC",0.545081,"M","Manufactured"
"AOW-AA-DC-049006","T49041BA","FF-AA-PU","PC",0.230648,"M","Manufactured"
"AOW-AA-DC-049007","T49042BA","FF-AA-PU","PC",0.480648,"M","Manufactured"
"AOW-AA-DC-049008","T49045BB","FF-AA-PU","PC",0.316536,"M","Manufactured"
"AOW-AA-DC-049012","T18409CA","FF-AA-PU","PC",0.199106,"M","Manufactured"
"AOW-AA-DC-049013","T18410CA","FF-AA-PU","PC",0.194207,"M","Manufactured"
"AOW-AA-DC-049015","T18413CA","FF-AA-PU","PC",0.228563,"M","Manufactured"
"AOW-AA-DC-049016","T49050BA","FF-AA-PU","PC",0.127667,"M","Manufactured"
"AOW-AA-DC-049017","T53867BA","FF-AA-PU","PC",0.520688,"M","Manufactured"
"AOW-AA-DC-049018","T53868BA","FF-AA-PU","PC",0.078081,"M","Manufactured"
"AOW-AA-DC-049019","T53869BA","FF-AA-PU","PC",0.201876,"M","Manufactured"
"AOW-AA-DC-049020","T53870BA","FF-AA-PU","PC",2.08532,"M","Manufactured"
"AOW-AA-DC-049021","T49049BA","FF-AA-PU","PC",0.124718,"M","Manufactured"
"AOW-AA-DC-050001","L210*W20*H5","FF-AA-PU","PC",0.174311,"M","Manufactured"
"AOW-AA-DC-050002","L202*W24*H3","FF-AA-PU","PC",0.169362,"M","Manufactured"
"AOW-AA-DC-050003","L30*W25*H5","FF-AA-PU","PC",0.044364,"M","Manufactured"
"AOW-AA-DC-050004","L202*W24*H5","FF-AA-PU","PC",0.173244,"M","Manufactured"
"AOW-AA-DC-050005","L40*W16*H8","FF-AA-PU","PC",0.046481,"M","Manufactured"
"AOW-AA-DC-050006","L155*W5*H3","FF-AA-PU","PC",0.037565,"M","Manufactured"
"AOW-AA-DC-050007","L204*W5*H3","FF-AA-PU","PC",0.049427,"M","Manufactured"
"AOW-AA-DC-050009","L1000*W5*H5","FF-AA-PU","PC",0.216555,"M","Manufactured"
"AOW-AA-DC-050010","L1000*W5*H8","FF-AA-PU","PC",0.241218,"M","Manufactured"
"AOW-AA-DC-050011","L1000*W10*H5","FF-AA-PU","PC",0.37221,"M","Manufactured"
"AOW-AA-DC-050012","L225*W24*H8","FF-AA-PU","PC",0.212933,"M","Manufactured"
"AOW-AA-DC-050014","L215*W20*H20","FF-AA-PU","PC",0.229041,"M","Manufactured"
"AOW-AA-DC-050015","L84*W28*H3","FF-AA-PU","PC",0.118784,"M","Manufactured"
"AOW-AA-DC-050016","L91*W16*H5","FF-AA-PU","PC",0.08144,"M","Manufactured"
"AOW-AA-DC-050017","L212*W22*H5","FF-AA-PU","PC",0.20222,"M","Manufactured"
"AOW-AA-DC-050018","L450*W20*H10","FF-AA-PU","PC",0.167524,"M","Manufactured"
"AOW-AA-DC-050019","L40*W12*H8","FF-AA-PU","PC",0.028448,"M","Manufactured"
"AOW-AA-DC-050020","L212*W24*H5","FF-AA-PU","PC",0.184211,"M","Manufactured"
"AOW-AA-DC-050021","L1000*W18*H5","FF-AA-PU","PC",0.650557,"M","Manufactured"
"AOW-AA-DC-050022","L1000*W5*H3","FF-AA-PU","PC",0.246869,"M","Manufactured"
"AOW-AA-DC-050023","L1000*W10*H3","FF-AA-PU","PC",0.365725,"M","Manufactured"
"AOW-AA-DC-050024","L466*W5*H5","FF-AA-PU","PC",0.106758,"M","Manufactured"
"AOW-AA-DC-050025","L1000*W30*H5","FF-AA-PU","PC",1.137201,"M","Manufactured"
"AOW-AA-DC-050026","L1000*W20*H3","FF-AA-PU","PC",0.704026,"M","Manufactured"
"AOW-AA-DC-050027","L1000*W16*H5","FF-AA-PU","PC",0.663523,"M","Manufactured"
"AOW-AA-DC-050028","L45*W18*H5","FF-AA-PU","PC",0.045151,"M","Manufactured"
"AOW-AA-DC-050029","L1000*W20*H5","FF-AA-PU","PC",0.732904,"M","Manufactured"
"AOW-AA-DC-050031","L195*W28*H3","FF-AA-PU","PC",0.218737,"M","Manufactured"
"AOW-AA-DC-050034","L1000*W3*H3","FF-AA-PU","PC",0.148833,"M","Manufactured"
"AOW-AA-DC-050035","L1000*W8*H5","FF-AA-PU","PC",0.296591,"M","Manufactured"
"AOW-AA-DC-050036","L278*W10*H6","FF-AA-PU","PC",0.148356,"M","Manufactured"
"AOW-AA-DC-051001","9804017","FF-AA-PU","PC",0.195737,"M","Manufactured"
"AOW-AA-DC-054001","125*100*3","FF-AA-PU","PC",1.086456,"M","Manufactured"
"AOW-AA-DC-054002","370*6*5","FF-AA-PU","PC",0.179859,"M","Manufactured"
"AOW-AA-DC-054003","275*150*5","FF-AA-PU","PC",3.444207,"M","Manufactured"
"AOW-AA-DC-061011","C1194-47190","FF-AA-PU","PC",0.065118,"M","Manufactured"
"AOW-AA-DC-061012","C1194-47200","FF-AA-PU","PC",0.039737,"M","Manufactured"
"AOW-AA-DC-062004","C1194-40460","FF-AA-PU","PC",0.41,"M","Manufactured"
"AOW-AA-DC-065001","C1194-45760","FF-AA-PU","PC",0.583976,"M","Manufactured"
"AOW-AA-DC-065002","C1194-45940","FF-AA-PU","PC",0.58337,"M","Manufactured"
"AOW-AA-DC-065003","C1194-45710","FF-AA-PU","PC",0.325703,"M","Manufactured"
"AOW-AA-DC-065004","C1194-45720","FF-AA-PU","PC",0.244785,"M","Manufactured"
"AOW-AA-DC-065005","C1194-45730","FF-AA-PU","PC",0.24536,"M","Manufactured"
"AOW-AA-DC-065006","C1199-40430","FF-AA-PU","PC",0.41691,"M","Manufactured"
"AOW-AA-DC-066001","C1194-45120","FF-AA-PU","PC",0.1333,"M","Manufactured"
"AOW-AA-DC-066002","C1194-45130","FF-AA-PU","PC",0.1307,"M","Manufactured"
"AOW-AA-DC-066003","C1194-45140","FF-AA-PU","PC",0.5051,"M","Manufactured"
"AOW-AA-DC-066007","C1194-45540","FF-AA-PU","PC",0.1333,"M","Manufactured"
"AOW-AA-DC-066008","C1194-45550","FF-AA-PU","PC",0.1307,"M","Manufactured"
"AOW-AA-DC-066011","C1194-45230","FF-AA-PU","PC",0.3699,"M","Manufactured"
"AOW-AA-DC-066012","C1194-45240","FF-AA-PU","PC",0.5091,"M","Manufactured"
"AOW-AA-DC-066013","C1194-45430","FF-AA-PU","PC",0.435,"M","Manufactured"
"AOW-AA-DC-066018","C1194-45250","FF-AA-PU","PC",0.9786,"M","Manufactured"
"AOW-AA-DC-066019","C1194-48200","FF-AA-PU","PC",0.4902,"M","Manufactured"
"AOW-AA-DC-067001","8101262-K00","FF-AA-PU","PC",0.271209,"M","Manufactured"
"AOW-AA-DC-091001","609000584AA-02","FF-AA-PU","PC",0.293053,"M","Manufactured"
"AOW-AA-DC-091002","609000584AA-03","FF-AA-PU","PC",0.247819,"M","Manufactured"
"AOW-AA-DC-091003","609000584AA-04","FF-AA-PU","PC",0.245479,"M","Manufactured"
"AOW-AA-DC-091004","609000584AA-05","FF-AA-PU","PC",0.067089,"M","Manufactured"
"AOW-AA-DC-096001","14*10*1000","FF-AA-PU","PC",0.440731,"M","Manufactured"
"AOW-AA-DC-097001","ZJ0053","FF-AA-PU","PC",2.943413,"M","Manufactured"
"AOW-AA-DC-097002","ZJ0054","FF-AA-PU","PC",0.670524,"M","Manufactured"
"AOW-AA-DC-097003","ZJ0059","FF-AA-PU","PC",1.344467,"M","Manufactured"
"AOW-AA-DC-097004","ZJ0060","FF-AA-PU","PC",0.473259,"M","Manufactured"
"AOW-AA-DC-097005","ZJ0082","FF-AA-PU","PC",2.464039,"M","Manufactured"
"AOW-AA-DC-097006","ZJ0087","FF-AA-PU","PC",0.246437,"M","Manufactured"
"AOW-AA-DC-097007","ZJ0088","FF-AA-PU","PC",2.04902,"M","Manufactured"
"AOW-AA-DC-097008","ZJ0106","FF-AA-PU","PC",0.230072,"M","Manufactured"
"AOW-AA-DC-097009","ZJ0120","FF-AA-PU","PC",0.208493,"M","Manufactured"
"AOW-AA-DC-097013","DRA_PMA_2_Rear_Face_Foam","FF-AA-PU","PC",0.584009,"M","Manufactured"
"AOW-AA-DC-097014","DRA_PMA_2_Rear_Foot_Foam","FF-AA-PU","PC",0.584009,"M","Manufactured"
"AOW-AA-DC-097016","ZJ0281","FF-AA-PU","PC",0.343705,"M","Manufactured"
"AOW-AA-DC-097018","ZJ0162","FF-AA-PU","PC",2.013523,"M","Manufactured"
"AOW-AA-DC-097020","ZJ0161","FF-AA-PU","PC",2.28626,"M","Manufactured"
"AOW-AA-DC-097021","ZJ0284","FF-AA-PU","PC",1.729793,"M","Manufactured"
"AOW-AA-DC-097022","ZJ0283","FF-AA-PU","PC",0.375412,"M","Manufactured"
"AOW-AA-DC-097027","5*15*285","FF-AA-PU","PC",0.549784,"M","Manufactured"
"AOW-AA-DC-097028","5*15*215","FF-AA-PU","PC",0.549784,"M","Manufactured"
"AOW-AA-DC-097029","15*100*261","FF-AA-PU","PC",2.486623,"M","Manufactured"
"AOW-AA-DC-097030","15X100X261","FF-AA-PU","PC",2.498295,"M","Manufactured"
"AOW-AA-DC-097031","3*1000*1000","FF-AA-PU","PC",24.894335,"M","Manufactured"
"AOW-AA-DC-097032","4*1000*1000","FF-AA-PU","PC",26.448335,"M","Manufactured"
"AOW-AA-DC-097033","5*1000*1000","FF-AA-PU","PC",28.085335,"M","Manufactured"
"AOW-AA-DC-097034","7*1000*1000","FF-AA-PU","PC",31.499235,"M","Manufactured"
"AOW-AA-DC-097040","ZJ0432","FF-AA-PU","PC",0.335212,"M","Manufactured"
"AOW-AA-DC-097041","ZJ0433","FF-AA-PU","PC",0.397632,"M","Manufactured"
"AOW-AA-DC-097042","Z40353","FF-AA-PU","PC",0.673734,"M","Manufactured"
"AOW-AA-DC-097043","Z40354","FF-AA-PU","PC",0.42084,"M","Manufactured"
"AOW-AA-DC-097046","ZJ0441","FF-AA-PU","PC",0.386412,"M","Manufactured"
"AOW-AA-DC-097047","φ12.7*φ16.7*98","FF-AA-PU","PC",0.529628,"M","Manufactured"
"AOW-AA-DC-097048","φ12.7*φ16.7*71","FF-AA-PU","PC",0.448072,"M","Manufactured"
"AOW-AA-DC-097050","ZJ0358","FF-AA-PU","PC",0.182311,"M","Manufactured"
"AOW-AA-DC-097051","ZJ0359","FF-AA-PU","PC",0.211079,"M","Manufactured"
"AOW-AA-DC-097055","ZJ0377","FF-AA-PU","PC",0.734247,"M","Manufactured"
"AOW-AA-DC-097056","ZJ0378","FF-AA-PU","PC",8.050091,"M","Manufactured"
"AOW-AA-DC-097057","ZJ0419","FF-AA-PU","PC",7.674767,"M","Manufactured"
"AOW-AA-DC-097058","ZJ0379","FF-AA-PU","PC",0.178256,"M","Manufactured"
"AOW-AA-DC-097059","ZJ0380","FF-AA-PU","PC",0.142841,"M","Manufactured"
"AOW-AA-DC-097064","ZJ0383","FF-AA-PU","PC",0.234052,"M","Manufactured"
"AOW-AA-DC-097065","ZJ0384","FF-AA-PU","PC",0.605501,"M","Manufactured"
"AOW-AA-DC-097067","ZJ0469","FF-AA-PU","PC",0.067028,"M","Manufactured"
"AOY-AA-DC-006010","94388","FF-AA-PU","PC",0.089491,"M","Manufactured"
"AOY-AA-DC-006011","A3347","FF-AA-PU","PC",0.26086,"M","Manufactured"
"AOY-AA-DC-006013","S5767001","FF-AA-PU","PC",1.037469,"M","Manufactured"
"AOS-AA-DC-005184","DS1R1SPEAA-01","FF-AA-PU","PC",0,"M","Manufactured"
"AOS-AA-DC-009011","DB987001","FF-AA-PU","PC",0,"M","Manufactured"
"AOS-AA-DC-009013","G3270","FF-AA-PU","PC",0,"M","Manufactured"
"AOS-AA-DC-009014","G3342","FF-AA-PU","PC",0,"M","Manufactured"
"AOS-AA-DC-009031","SHA2566001","FF-AA-PU","PC",0,"M","Manufactured"
"AOS-AA-DC-009058","HS926001(停用）","FF-AA-PU","PC",0,"M","Manufactured"
"AOS-AA-DC-009059","HS932001（停用）","FF-AA-PU","PC",0,"M","Manufactured"
"AOS-AA-DC-031076","778*15*20","FF-AA-PU","PC",0,"M","Manufactured"
"AOS-AA-DC-039001","70007042","FF-AA-PU","PC",0,"M","Manufactured"
"AOS-AA-DC-039002","70007084","FF-AA-PU","PC",0,"M","Manufactured"
"AOS-AA-DC-039003","70007121","FF-AA-PU","PC",0,"M","Manufactured"
"AOS-AA-DC-039006","70009148","FF-AA-PU","PC",0,"M","Manufactured"
"AOS-AA-DC-039014","70011398","FF-AA-PU","PC",0,"M","Manufactured"
"AOS-AA-DC-039016","70006032","FF-AA-PU","PC",0,"M","Manufactured"
"AOS-AA-DC-039022","70012583","FF-AA-PU","PC",0,"M","Manufactured"
"AOS-AA-DC-039023","70015710","FF-AA-PU","PC",0,"M","Manufactured"
"AOS-AA-DC-039025","70009414","FF-AA-PU","PC",0,"M","Manufactured"
"AOS-AA-DC-040044","661110停用","FF-AA-PU","PC",0,"M","Manufactured"
"AOS-AA-DC-063016","13.0103.0271","FF-AA-PU","PC",0,"M","Manufactured"
"AOS-AA-DC-107004","01.13.M000062189","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-008008","T1002262H","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-008011","T1006186C","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-008024","X885657Q","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-008025","X885658S","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-008039","X983777E","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-008040","X983781J","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-008041","X983785K","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-008042","T1000193C","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-008044","T1000237T","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-008045","X888386E","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-008046","X888573L","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-008047","T921326","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-008085","T82551A","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-008086","T87774A","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-008087","T92189B","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-008108","T953774","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-009007","X983165S","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-009009","T94632A","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-009010","T11433B","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-009011","T90975A","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-009016","T948095","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-010001","X886077J","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-011014","220*10*8","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-011020","T1002097D","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-012016","9812752580","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-019012","8103456SL01001","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-019015","DBS111515514","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-019023","8101411DA00101","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-019030","8105051DA00101","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-019046","8101710DA00401","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-019051","8103456CAPSA01","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-019058","DBS111515580","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-019063","DBS1200201","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-019066","DBS1200401","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-019171","RN205001","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-019172","RN090001","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-020001","5*10*645","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-020002","5*10*454","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-028015","73982-2FLOA","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-028034","3148235005300","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-028035","3148235001300","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-028036","3148235002300","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-028037","3148235004300","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-028038","3148235006300","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-028041","3159245035300","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-028058","FH14837(97MM*51MM*5MM)","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-028059","FH14838左(160MM*71.5MM*5MM)","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-028060","FH14838右(160MM*71.5MM*5MM)","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-029002","8101373-DA001","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-030001","18*21*2","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-033054","DJ1822-13.04","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-033055","DJ1815-13.10","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-035004","9650343380","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-039022","1040410063700","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-039023","1040411166200","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-039024","1040411266300","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-042012","DT9NB00824","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-050008","L456*W12*H8","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-050013","L200*W30*H5","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-050030","L1000*W24*H5","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-050032","L1000*W15*H5","FF-AA-PU","PC",0,"M","Manufactured"
"AOW-AA-DC-083001","0066F1420100024001","FF-AA-PU","PC",0,"M","Manufactured"
"AOS-AA-DC-006010","2529100000","FF-AA-PU","PC",0,"P","Purchased"
"#SUB-FS005001-1","TL-FS-005001 成型模具","SF-AA-TL","ST",110000,"P","Purchased"
"#SUB-FS005001-2","TL-FS-005001 平板模具","SF-AA-TL","ST",58407.08,"P","Purchased"
"#SUB-FS005001-3","TL-FS-005001 温度传感器","SF-AA-TL","ST",3971.68,"P","Purchased"
"#SUB-FS005001-4","TL-FS-005001 温控系统辅助工装","SF-AA-TL","ST",96460.18,"P","Purchased"
"AOG-TL-ME-003099","501479490模具","EF-AA-TL","ST",73451.33,"P","Purchased"
"AOG-TL-ME-003100","501479490模具改模","EF-AA-TL","ST",7256.6371,"P","Purchased"
"AOG-TL-ME-022006","3279617 座椅骨架工装","EF-AA-TL","ST",41247.00154,"P","Purchased"
"AOL-TL-ME-006001","200001448模具","EF-AA-TL","ST",0,"P","Purchased"
"AOS-TL-FS-005001","亚普热复合模具一套","SF-AA-TL","ST",268839.50746,"M","Manufactured"
"AOS-TL-FV-002001","10103330真空模具","VF-AA-TL","ST",10619.47,"P","Purchased"
"AOS-TL-MR-040002","661110模具","KF-AA-TL","ST",12389.38,"P","Purchased"
"AOS-TL-RM-006001","CN23000081模具","RF-AA-TL","ST",3000,"P","Purchased"
"AOW-TL-DC-080001","3.2.42.10.00499-000模具","RF-AA-TL","ST",0,"P","Purchased"
"AOW-TL-DC-093001","康明斯项目模具一套","RF-AA-TL","ST",584.07,"P","Purchased"
"AOW-TL-FE-097001","蒸发器管路海绵ZJ0112模具","HF-AA-TL","ST",18000,"P","Purchased"
"AOW-TL-ME-064001","31690977/31690978模具","EF-AA-TL","ST",67522.123894,"P","Purchased"
"AOW-TL-ME-064002","32227660模具","EF-AA-TL","ST",84070.79646,"P","Purchased"
"AOW-TL-ME-064003","32345554(32296640)模具设变维修","EF-AA-TL","ST",42477.88,"P","Purchased"
"AOW-TL-ME-073001","雅罗可斯EPP模具","EF-AA-TL","ST",136752.136753,"P","Purchased"
"AOW-TL-MR-006004","TQ146646-4523模具","KF-AA-TL","ST",12389.380531,"P","Purchased"
"AOW-TL-MR-076001","P0004977铝合金模具","KF-AA-TL","ST",0,"P","Purchased"
"AOW-TL-MR-076002","P0004979铝合金模具","KF-AA-TL","ST",0,"P","Purchased"
"AOW-TL-MR-076003","P0008085铝合金模具","KF-AA-TL","ST",5877.327168,"P","Purchased"
"AOW-TL-MR-076004","P0008086铝合金模具","KF-AA-TL","ST",5877.327168,"P","Purchased"
"AOW-TL-MR-076005","P0086448铝合金模具","KF-AA-TL","ST",6896.505922,"P","Purchased"
"AOW-TL-MR-076006","P0086450铝合金模具","KF-AA-TL","ST",6896.505922,"P","Purchased"
"AOW-TL-MR-097001","ZJ037-01/ZJ038-01模具","KF-AA-TL","ST",12389.38,"P","Purchased"
"AOW-TL-MR-099001","H241310456模具","KF-AA-TL","ST",16000,"P","Purchased"
"AOW-TL-MR-099002","ASMCJ40486模具","KF-AA-TL","ST",4424.78,"P","Purchased"
"AOW-TL-MR-099003","ASMCJ40570模具","KF-AA-TL","ST",15000,"P","Purchased"
"AOW-TL-MR-099004","ASMCJ40585模具","KF-AA-TL","ST",15000,"P","Purchased"
"AOW-TL-MR-099005","Seal-Firwall-with/without hole模具","KF-AA-TL","ST",16500,"P","Purchased"
"AOW-TL-MR-100001","春兰空调40X360X560模具","KF-AA-TL","ST",12831.858407,"P","Purchased"
"AOW-TL-RM-008001","T1XX模具","RF-AA-TL","ST",0,"P","Purchased"
"AOW-TL-RM-040001","0.02.241227模具","RF-AA-TL","ST",43103.45,"P","Purchased"
"AOW-TL-RM-080001","3.2.42.10.00377/00378-000模具","RF-AA-TL","ST",8849.56,"P","Purchased"
"AOW-TL-RM-087009","50平固线胶垫DTN-I-DC-R105量产模","RF-AA-TL","ST",13000,"P","Purchased"
"AOW-TL-RM-087010","垫圈DTN-I-AC-R109量产模","RF-AA-TL","ST",5000,"P","Purchased"
"AOW-TL-RM-087011","35平固线胶垫DTN-I-DC-R107量产模","RF-AA-TL","ST",13000,"P","Purchased"
"AOW-TL-RM-093001","7015031113模具","RF-AA-TL","ST",25663.716814,"P","Purchased"
"#SUB-FB-1","5306070001-T1 注塑模具1-5306025001-T1","TF-AA-TL","PC",95000,"P","Purchased"
"#SUB-FB-10","8123040001-T1 注塑模具1-5306033001-T1","TF-AA-TL","PC",60000,"P","Purchased"
"#SUB-FB-11","8123040001-T1 检具-8123040001-T1","TF-AA-TL","PC",9000,"P","Purchased"
"#SUB-FB-12","8123040001-T1 真空模具-5306029001-T1","TF-AA-TL","PC",99500,"P","Purchased"
"#SUB-FB-13","8123170001-T1 真空模具-8123182001-T1","TF-AA-TL","PC",93800,"P","Purchased"
"#SUB-FB-14","8123170001-T1 检具-8123170001-T1","TF-AA-TL","PC",4000,"P","Purchased"
"#SUB-FB-15","8123170001-T1 注塑模具1-8123171001-T1","TF-AA-TL","PC",90000,"P","Purchased"
"#SUB-FB-16","8123170001-T1 注塑模具2-8123172001-T1","TF-AA-TL","PC",75000,"P","Purchased"
"#SUB-FB-17","8123170001-T1 注塑模具3-8123174001-T1","TF-AA-TL","PC",75000,"P","Purchased"
"#SUB-FB-18","8123170001-T1 注塑模具4-8123176001-T1","TF-AA-TL","PC",85000,"P","Purchased"
