responseID_primary key_cleaned,variable,value
566,Personal DV,4
567,Personal DV,4
568,Personal DV,4
569,Personal DV,5
57,Personal DV,5
570,Personal DV,3
571,Personal DV,5
572,Personal DV,4
573,Personal DV,4
574,Personal DV,5
575,Personal DV,4
576,Personal DV,5
577,Personal DV,5
578,Personal DV,4
579,Personal DV,5
58,Personal DV,4
580,Personal DV,5
581,Personal DV,5
582,Personal DV,4
583,Personal DV,4
584,Personal DV,4
585,Personal DV,5
586,Personal DV,4
587,Personal DV,4
588,Personal DV,3
589,Personal DV,5
59,Personal DV,5
590,Personal DV,4
591,Personal DV,4
592,Personal DV,4
593,Personal DV,5
594,Personal DV,5
595,Personal DV,5
596,Personal DV,4
597,Personal DV,5
598,Personal DV,5
599,Personal DV,5
6,Personal DV,5
60,Personal DV,4
600,Personal DV,4
601,Personal DV,5
602,Personal DV,5
603,Personal DV,5
604,Personal DV,4
605,Personal DV,3
606,Personal DV,5
607,Personal DV,5
608,Personal DV,4
609,Personal DV,4
61,Personal DV,5
610,Personal DV,5
611,Personal DV,5
612,Personal DV,5
613,Personal DV,5
614,Personal DV,4
615,Personal DV,4
616,Personal DV,5
617,Personal DV,5
618,Personal DV,4
619,Personal DV,5
62,Personal DV,5
620,Personal DV,3
621,Personal DV,4
622,Personal DV,5
623,Personal DV,4
624,Personal DV,4
625,Personal DV,3
626,Personal DV,4
627,Personal DV,5
628,Personal DV,5
629,Personal DV,5
63,Personal DV,4
630,Personal DV,4
631,Personal DV,4
632,Personal DV,3
633,Personal DV,4
634,Personal DV,5
635,Personal DV,3
636,Personal DV,5
637,Personal DV,5
638,Personal DV,4
639,Personal DV,5
64,Personal DV,5
640,Personal DV,5
641,Personal DV,5
642,Personal DV,4
643,Personal DV,3
644,Personal DV,5
645,Personal DV,5
646,Personal DV,4
647,Personal DV,4
648,Personal DV,4
649,Personal DV,5
65,Personal DV,5
650,Personal DV,5
651,Personal DV,3
652,Personal DV,5
653,Personal DV,5
654,Personal DV,4
655,Personal DV,5
656,Personal DV,5
657,Personal DV,5
658,Personal DV,4
659,Personal DV,4
66,Personal DV,4
660,Personal DV,4
661,Personal DV,5
662,Personal DV,5
663,Personal DV,5
664,Personal DV,4
665,Personal DV,4
666,Personal DV,4
667,Personal DV,4
668,Personal DV,4
669,Personal DV,4
67,Personal DV,5
670,Personal DV,4
671,Personal DV,5
672,Personal DV,3
673,Personal DV,5
674,Personal DV,5
675,Personal DV,4
676,Personal DV,5
677,Personal DV,4
678,Personal DV,4
679,Personal DV,5
68,Personal DV,5
680,Personal DV,5
681,Personal DV,4
682,Personal DV,5
683,Personal DV,4
684,Personal DV,5
685,Personal DV,5
686,Personal DV,5
687,Personal DV,4
688,Personal DV,5
689,Personal DV,4
69,Personal DV,4
690,Personal DV,5
691,Personal DV,3
692,Personal DV,5
693,Personal DV,4
694,Personal DV,5
695,Personal DV,5
696,Personal DV,4
697,Personal DV,5
698,Personal DV,5
699,Personal DV,5
7,Personal DV,5
70,Personal DV,4
700,Personal DV,5
701,Personal DV,4
702,Personal DV,5
703,Personal DV,4
704,Personal DV,4
705,Personal DV,4
706,Personal DV,5
707,Personal DV,4
708,Personal DV,5
709,Personal DV,5
71,Personal DV,3
710,Personal DV,5
711,Personal DV,4
712,Personal DV,5
713,Personal DV,4
714,Personal DV,5
715,Personal DV,3
716,Personal DV,3
717,Personal DV,5
718,Personal DV,4
719,Personal DV,4
72,Personal DV,4
720,Personal DV,4
721,Personal DV,5
722,Personal DV,5
723,Personal DV,5
724,Personal DV,5
725,Personal DV,4
726,Personal DV,3
727,Personal DV,5
728,Personal DV,4
729,Personal DV,4
73,Personal DV,4
730,Personal DV,3
731,Personal DV,5
732,Personal DV,5
733,Personal DV,5
734,Personal DV,5
735,Personal DV,5
736,Personal DV,5
737,Personal DV,5
738,Personal DV,5
739,Personal DV,4
74,Personal DV,5
740,Personal DV,5
741,Personal DV,4
742,Personal DV,4
743,Personal DV,5
744,Personal DV,5
745,Personal DV,4
746,Personal DV,5
747,Personal DV,4
748,Personal DV,5
749,Personal DV,4
75,Personal DV,4
750,Personal DV,4
751,Personal DV,5
752,Personal DV,5
753,Personal DV,5
754,Personal DV,4
755,Personal DV,5
756,Personal DV,5
757,Personal DV,5
758,Personal DV,3
759,Personal DV,4
76,Personal DV,4
760,Personal DV,5
761,Personal DV,4
762,Personal DV,5
763,Personal DV,4
764,Personal DV,5
765,Personal DV,5
766,Personal DV,5
767,Personal DV,3
768,Personal DV,4
769,Personal DV,5
77,Personal DV,5
770,Personal DV,4
771,Personal DV,5
772,Personal DV,5
773,Personal DV,4
774,Personal DV,5
775,Personal DV,5
776,Personal DV,4
777,Personal DV,5
778,Personal DV,4
779,Personal DV,5
78,Personal DV,5
780,Personal DV,5
781,Personal DV,5
782,Personal DV,5
783,Personal DV,5
784,Personal DV,5
785,Personal DV,5
786,Personal DV,4
787,Personal DV,4
788,Personal DV,4
789,Personal DV,4
79,Personal DV,3
790,Personal DV,5
791,Personal DV,4
792,Personal DV,5
793,Personal DV,4
794,Personal DV,4
795,Personal DV,5
796,Personal DV,5
797,Personal DV,5
798,Personal DV,4
799,Personal DV,4
8,Personal DV,5
80,Personal DV,5
800,Personal DV,3
801,Personal DV,5
802,Personal DV,4
803,Personal DV,4
804,Personal DV,4
805,Personal DV,5
806,Personal DV,5
807,Personal DV,5
808,Personal DV,5
809,Personal DV,3
81,Personal DV,5
810,Personal DV,3
811,Personal DV,4
812,Personal DV,5
813,Personal DV,4
814,Personal DV,5
815,Personal DV,5
816,Personal DV,4
817,Personal DV,5
818,Personal DV,4
819,Personal DV,5
82,Personal DV,4
820,Personal DV,3
821,Personal DV,2
822,Personal DV,5
823,Personal DV,5
824,Personal DV,3
825,Personal DV,4
826,Personal DV,5
827,Personal DV,5
828,Personal DV,4
829,Personal DV,3
83,Personal DV,5
830,Personal DV,5
831,Personal DV,5
832,Personal DV,4
833,Personal DV,5
834,Personal DV,5
835,Personal DV,4
836,Personal DV,5
837,Personal DV,4
838,Personal DV,5
839,Personal DV,5
84,Personal DV,3
840,Personal DV,3
841,Personal DV,4
842,Personal DV,4
843,Personal DV,5
844,Personal DV,4
845,Personal DV,4
846,Personal DV,5
85,Personal DV,5
86,Personal DV,5
87,Personal DV,5
88,Personal DV,5
89,Personal DV,5
9,Personal DV,4
90,Personal DV,4
91,Personal DV,4
92,Personal DV,4
93,Personal DV,4
94,Personal DV,5
95,Personal DV,5
96,Personal DV,4
97,Personal DV,4
98,Personal DV,5
99,Personal DV,4
1,Professional DV,5
10,Professional DV,4
100,Professional DV,5
101,Professional DV,5
102,Professional DV,5
103,Professional DV,5
104,Professional DV,4
105,Professional DV,5
106,Professional DV,5
107,Professional DV,4
108,Professional DV,5
109,Professional DV,4
11,Professional DV,5
110,Professional DV,5
111,Professional DV,5
112,Professional DV,5
113,Professional DV,4
114,Professional DV,3
115,Professional DV,4
116,Professional DV,4
117,Professional DV,5
118,Professional DV,4
119,Professional DV,5
12,Professional DV,4
120,Professional DV,3
121,Professional DV,4
122,Professional DV,3
123,Professional DV,4
124,Professional DV,4
125,Professional DV,4
126,Professional DV,5
127,Professional DV,3
128,Professional DV,5
129,Professional DV,4
13,Professional DV,4
130,Professional DV,4
131,Professional DV,4
132,Professional DV,5
133,Professional DV,5
134,Professional DV,4
135,Professional DV,4
136,Professional DV,5
137,Professional DV,4
138,Professional DV,4
139,Professional DV,5
14,Professional DV,4
140,Professional DV,5
141,Professional DV,3
142,Professional DV,5
143,Professional DV,5
144,Professional DV,5
145,Professional DV,5
146,Professional DV,3
147,Professional DV,5
148,Professional DV,4
149,Professional DV,5
15,Professional DV,5
150,Professional DV,3
151,Professional DV,5
152,Professional DV,5
153,Professional DV,4
154,Professional DV,5
155,Professional DV,4
156,Professional DV,3
157,Professional DV,4
158,Professional DV,4
159,Professional DV,4
16,Professional DV,4
160,Professional DV,5
161,Professional DV,5
162,Professional DV,5
163,Professional DV,5
164,Professional DV,5
165,Professional DV,5
166,Professional DV,5
167,Professional DV,5
168,Professional DV,4
169,Professional DV,4
17,Professional DV,5
170,Professional DV,4
171,Professional DV,5
172,Professional DV,2
173,Professional DV,5
174,Professional DV,4
175,Professional DV,4
176,Professional DV,4
177,Professional DV,5
178,Professional DV,5
179,Professional DV,5
18,Professional DV,4
180,Professional DV,4
181,Professional DV,5
182,Professional DV,4
183,Professional DV,5
184,Professional DV,4
185,Professional DV,2
186,Professional DV,4
187,Professional DV,5
188,Professional DV,5
189,Professional DV,5
19,Professional DV,5
190,Professional DV,4
191,Professional DV,5
192,Professional DV,4
193,Professional DV,5
194,Professional DV,3
195,Professional DV,4
196,Professional DV,5
197,Professional DV,4
198,Professional DV,4
199,Professional DV,4
2,Professional DV,4
20,Professional DV,5
200,Professional DV,5
201,Professional DV,4
202,Professional DV,5
203,Professional DV,3
204,Professional DV,5
205,Professional DV,5
206,Professional DV,4
207,Professional DV,5
208,Professional DV,4
209,Professional DV,3
21,Professional DV,4
210,Professional DV,4
211,Professional DV,4
212,Professional DV,5
213,Professional DV,4
214,Professional DV,4
215,Professional DV,4
216,Professional DV,5
217,Professional DV,4
218,Professional DV,4
219,Professional DV,4
22,Professional DV,5
220,Professional DV,4
221,Professional DV,3
222,Professional DV,5
223,Professional DV,3
224,Professional DV,5
225,Professional DV,4
226,Professional DV,4
227,Professional DV,5
228,Professional DV,4
229,Professional DV,3
23,Professional DV,4
230,Professional DV,4
231,Professional DV,5
232,Professional DV,5
233,Professional DV,3
234,Professional DV,4
235,Professional DV,5
236,Professional DV,3
237,Professional DV,5
238,Professional DV,4
239,Professional DV,4
24,Professional DV,5
240,Professional DV,5
241,Professional DV,4
242,Professional DV,4
243,Professional DV,5
244,Professional DV,3
245,Professional DV,4
246,Professional DV,4
247,Professional DV,4
248,Professional DV,5
249,Professional DV,4
25,Professional DV,4
250,Professional DV,5
251,Professional DV,5
252,Professional DV,5
253,Professional DV,5
254,Professional DV,4
255,Professional DV,5
256,Professional DV,5
257,Professional DV,4
258,Professional DV,4
259,Professional DV,5
26,Professional DV,4
260,Professional DV,5
261,Professional DV,5
262,Professional DV,4
263,Professional DV,4
264,Professional DV,3
265,Professional DV,4
266,Professional DV,4
267,Professional DV,4
268,Professional DV,4
269,Professional DV,4
27,Professional DV,5
270,Professional DV,5
271,Professional DV,5
272,Professional DV,4
273,Professional DV,4
274,Professional DV,4
275,Professional DV,4
276,Professional DV,5
277,Professional DV,4
278,Professional DV,4
279,Professional DV,5
28,Professional DV,4
280,Professional DV,4
281,Professional DV,4
282,Professional DV,4
283,Professional DV,4
284,Professional DV,5
285,Professional DV,5
286,Professional DV,4
287,Professional DV,4
288,Professional DV,4
289,Professional DV,4
29,Professional DV,4
290,Professional DV,5
291,Professional DV,4
292,Professional DV,5
293,Professional DV,5
294,Professional DV,4
295,Professional DV,4
296,Professional DV,4
297,Professional DV,5
298,Professional DV,4
299,Professional DV,5
3,Professional DV,5
30,Professional DV,5
300,Professional DV,5
301,Professional DV,5
302,Professional DV,5
303,Professional DV,5
304,Professional DV,5
305,Professional DV,5
306,Professional DV,5
307,Professional DV,4
308,Professional DV,5
309,Professional DV,4
31,Professional DV,5
310,Professional DV,5
311,Professional DV,3
312,Professional DV,5
313,Professional DV,5
314,Professional DV,4
315,Professional DV,5
316,Professional DV,5
317,Professional DV,4
318,Professional DV,4
319,Professional DV,5
32,Professional DV,5
320,Professional DV,5
321,Professional DV,4
322,Professional DV,4
323,Professional DV,5
324,Professional DV,3
325,Professional DV,4
326,Professional DV,4
327,Professional DV,5
328,Professional DV,4
329,Professional DV,4
33,Professional DV,5
330,Professional DV,4
331,Professional DV,4
332,Professional DV,4
333,Professional DV,5
334,Professional DV,4
335,Professional DV,4
336,Professional DV,3
337,Professional DV,3
338,Professional DV,5
339,Professional DV,5
34,Professional DV,4
340,Professional DV,5
341,Professional DV,4
342,Professional DV,3
343,Professional DV,4
344,Professional DV,4
345,Professional DV,5
346,Professional DV,4
347,Professional DV,4
348,Professional DV,4
349,Professional DV,4
35,Professional DV,4
350,Professional DV,5
351,Professional DV,4
352,Professional DV,4
353,Professional DV,5
354,Professional DV,5
355,Professional DV,5
356,Professional DV,3
357,Professional DV,5
358,Professional DV,4
359,Professional DV,4
36,Professional DV,4
360,Professional DV,5
361,Professional DV,5
362,Professional DV,4
363,Professional DV,4
364,Professional DV,5
365,Professional DV,5
366,Professional DV,5
367,Professional DV,4
368,Professional DV,4
369,Professional DV,5
37,Professional DV,5
370,Professional DV,5
371,Professional DV,3
372,Professional DV,4
373,Professional DV,5
374,Professional DV,5
375,Professional DV,4
376,Professional DV,5
377,Professional DV,5
378,Professional DV,4
379,Professional DV,4
38,Professional DV,4
380,Professional DV,3
381,Professional DV,5
382,Professional DV,5
383,Professional DV,4
384,Professional DV,5
385,Professional DV,4
386,Professional DV,5
387,Professional DV,5
388,Professional DV,5
389,Professional DV,5
39,Professional DV,5
390,Professional DV,4
391,Professional DV,5
392,Professional DV,5
393,Professional DV,5
394,Professional DV,4
395,Professional DV,4
396,Professional DV,4
397,Professional DV,5
398,Professional DV,5
399,Professional DV,3
4,Professional DV,5
40,Professional DV,4
400,Professional DV,4
401,Professional DV,5
402,Professional DV,5
403,Professional DV,5
404,Professional DV,5
405,Professional DV,4
406,Professional DV,4
407,Professional DV,3
408,Professional DV,3
409,Professional DV,5
41,Professional DV,5
410,Professional DV,5
411,Professional DV,4
412,Professional DV,6
413,Professional DV,5
