responseID,responseID_primary key_cleaned,variable,value
1025,705,Performance salary,2
1034,713,Performance salary,3
1043,719,Performance salary,4
1086,739,Performance salary,4
1142,776,Performance salary,5
1145,778,Performance salary,4
1161,786,Performance salary,2
1170,793,Performance salary,3
1171,794,Performance salary,2
1256,841,Performance salary,3
5,5,Performance salary,4
95,79,Performance salary,3
149,121,Performance salary,4
191,147,Performance salary,2
277,203,Performance salary,4
311,226,Performance salary,2
316,229,Performance salary,4
426,311,Performance salary,4
508,372,Performance salary,1
513,375,Performance salary,4
617,448,Performance salary,4
862,605,Performance salary,1
969,672,Performance salary,1
1002,691,Performance salary,2
1128,767,Performance salary,4
1225,824,Performance salary,4
1235,829,Performance salary,5
26,21,Performance salary,2
34,27,Performance salary,4
48,39,Performance salary,5
55,46,Performance salary,3
62,52,Performance salary,2
120,97,Performance salary,2
131,106,Performance salary,4
135,110,Performance salary,1
184,143,Performance salary,3
200,151,Performance salary,3
231,171,Performance salary,3
262,192,Performance salary,2
265,195,Performance salary,2
273,199,Performance salary,3
278,204,Performance salary,2
315,228,Performance salary,3
347,251,Performance salary,6
354,256,Performance salary,2
355,257,Performance salary,4
395,288,Performance salary,2
412,302,Performance salary,2
447,326,Performance salary,2
459,336,Performance salary,2
460,337,Performance salary,1
558,410,Performance salary,3
609,442,Performance salary,3
629,456,Performance salary,3
630,457,Performance salary,2
682,494,Performance salary,5
687,495,Performance salary,4
691,497,Performance salary,3
736,531,Performance salary,3
747,539,Performance salary,4
761,546,Performance salary,4
773,554,Performance salary,3
777,555,Performance salary,4
787,562,Performance salary,2
824,581,Performance salary,4
830,586,Performance salary,3
833,588,Performance salary,2
851,599,Performance salary,2
870,609,Performance salary,4
871,610,Performance salary,3
893,624,Performance salary,2
906,633,Performance salary,5
919,641,Performance salary,5
920,642,Performance salary,1
921,643,Performance salary,2
1060,725,Performance salary,3
1070,730,Performance salary,4
1085,738,Performance salary,4
1090,741,Performance salary,6
1092,743,Performance salary,5
1096,745,Performance salary,3
1103,750,Performance salary,3
1123,763,Performance salary,3
1125,764,Performance salary,4
1146,779,Performance salary,3
1159,785,Performance salary,2
1214,819,Performance salary,3
1230,826,Performance salary,4
1248,837,Performance salary,2
1249,838,Performance salary,2
1254,840,Performance salary,4
6,6,Performance salary,2
17,15,Performance salary,2
31,25,Performance salary,2
51,42,Performance salary,4
85,71,Performance salary,2
102,84,Performance salary,2
139,113,Performance salary,5
148,120,Performance salary,2
173,138,Performance salary,2
190,146,Performance salary,3
192,148,Performance salary,2
210,157,Performance salary,3
213,159,Performance salary,1
238,174,Performance salary,4
250,182,Performance salary,6
251,183,Performance salary,4
285,210,Performance salary,1
303,221,Performance salary,2
338,244,Performance salary,2
343,248,Performance salary,2
362,262,Performance salary,2
363,263,Performance salary,2
365,265,Performance salary,3
367,267,Performance salary,3
392,286,Performance salary,3
394,287,Performance salary,2
396,289,Performance salary,3
424,310,Performance salary,4
445,324,Performance salary,2
450,328,Performance salary,4
456,333,Performance salary,3
505,370,Performance salary,2
534,392,Performance salary,1
537,395,Performance salary,2
545,400,Performance salary,2
548,402,Performance salary,2
565,415,Performance salary,3
567,416,Performance salary,5
581,425,Performance salary,2
588,429,Performance salary,1
590,431,Performance salary,1
643,468,Performance salary,1
669,484,Performance salary,3
716,514,Performance salary,3
722,519,Performance salary,4
734,529,Performance salary,3
735,530,Performance salary,3
746,538,Performance salary,1
768,551,Performance salary,2
796,565,Performance salary,2
811,573,Performance salary,1
863,606,Performance salary,4
865,607,Performance salary,4
887,621,Performance salary,6
895,626,Performance salary,3
937,651,Performance salary,3
946,657,Performance salary,4
948,659,Performance salary,1
951,660,Performance salary,4
984,681,Performance salary,5
995,687,Performance salary,2
1008,695,Performance salary,3
1030,709,Performance salary,2
1041,717,Performance salary,3
1101,748,Performance salary,2
1102,749,Performance salary,4
1109,752,Performance salary,4
1120,761,Performance salary,2
1131,769,Performance salary,3
1149,781,Performance salary,3
1165,790,Performance salary,2
1168,791,Performance salary,3
1175,797,Performance salary,5
1210,816,Performance salary,2
1216,820,Performance salary,4
1245,835,Performance salary,2
1257,842,Performance salary,3
15,13,Performance salary,2
16,14,Performance salary,1
24,19,Performance salary,2
60,50,Performance salary,2
64,54,Performance salary,2
74,62,Performance salary,3
80,67,Performance salary,4
87,72,Performance salary,4
104,85,Performance salary,2
105,86,Performance salary,4
106,87,Performance salary,4
115,93,Performance salary,3
119,96,Performance salary,2
126,103,Performance salary,4
140,114,Performance salary,1
145,117,Performance salary,3
159,128,Performance salary,4
161,129,Performance salary,2
168,134,Performance salary,3
180,141,Performance salary,1
182,142,Performance salary,2
194,150,Performance salary,3
219,163,Performance salary,4
239,175,Performance salary,3
249,181,Performance salary,3
270,197,Performance salary,2
274,200,Performance salary,2
275,201,Performance salary,1
325,233,Performance salary,1
330,236,Performance salary,5
336,242,Performance salary,1
374,273,Performance salary,2
401,293,Performance salary,3
428,313,Performance salary,4
433,318,Performance salary,3
440,323,Performance salary,1
499,365,Performance salary,4
515,377,Performance salary,2
517,379,Performance salary,2
536,394,Performance salary,4
538,396,Performance salary,2
595,433,Performance salary,3
618,449,Performance salary,2
621,451,Performance salary,3
626,454,Performance salary,1
661,478,Performance salary,3
666,481,Performance salary,4
690,496,Performance salary,1
724,521,Performance salary,4
742,534,Performance salary,4
755,545,Performance salary,4
786,561,Performance salary,3
798,567,Performance salary,2
832,587,Performance salary,6
839,592,Performance salary,4
902,630,Performance salary,3
903,631,Performance salary,4
954,663,Performance salary,4
988,683,Performance salary,3
998,689,Performance salary,3
1017,702,Performance salary,5
1050,721,Performance salary,3
1063,726,Performance salary,2
1068,728,Performance salary,3
1115,757,Performance salary,3
1116,758,Performance salary,3
1132,770,Performance salary,4
1133,771,Performance salary,4
1136,773,Performance salary,4
1152,783,Performance salary,4
1184,801,Performance salary,4
11,9,Performance salary,2
12,10,Performance salary,1
14,12,Performance salary,2
37,30,Performance salary,3
38,31,Performance salary,2
42,35,Performance salary,2
49,40,Performance salary,3
56,47,Performance salary,4
58,48,Performance salary,3
72,60,Performance salary,3
77,65,Performance salary,3
109,88,Performance salary,3
113,91,Performance salary,2
125,102,Performance salary,3
134,109,Performance salary,2
162,130,Performance salary,3
169,135,Performance salary,4
185,144,Performance salary,2
193,149,Performance salary,3
218,162,Performance salary,4
225,168,Performance salary,4
241,176,Performance salary,3
269,196,Performance salary,2
280,206,Performance salary,2
298,218,Performance salary,2
309,225,Performance salary,6
328,235,Performance salary,3
349,252,Performance salary,4
350,253,Performance salary,2
357,259,Performance salary,4
389,283,Performance salary,3
423,309,Performance salary,4
429,314,Performance salary,3
451,329,Performance salary,2
452,330,Performance salary,4
484,355,Performance salary,3
486,356,Performance salary,2
488,358,Performance salary,3
489,359,Performance salary,4
502,367,Performance salary,4
516,378,Performance salary,3
532,390,Performance salary,2
535,393,Performance salary,4
539,397,Performance salary,2
553,407,Performance salary,2
560,411,Performance salary,1
569,418,Performance salary,3
571,419,Performance salary,2
598,436,Performance salary,2
608,441,Performance salary,2
640,465,Performance salary,1
647,471,Performance salary,3
651,473,Performance salary,3
668,483,Performance salary,2
673,487,Performance salary,3
696,501,Performance salary,3
698,503,Performance salary,4
701,505,Performance salary,1
709,509,Performance salary,3
710,510,Performance salary,2
714,513,Performance salary,2
727,523,Performance salary,4
745,537,Performance salary,2
769,552,Performance salary,3
771,553,Performance salary,3
779,556,Performance salary,3
780,557,Performance salary,2
800,568,Performance salary,3
807,570,Performance salary,3
809,571,Performance salary,4
810,572,Performance salary,4
821,579,Performance salary,5
828,584,Performance salary,2
842,595,Performance salary,3
885,620,Performance salary,2
959,665,Performance salary,3
962,666,Performance salary,2
983,680,Performance salary,2
1005,693,Performance salary,3
1013,698,Performance salary,2
1039,715,Performance salary,2
1040,716,Performance salary,3
1087,740,Performance salary,3
1097,746,Performance salary,3
1114,756,Performance salary,3
1163,788,Performance salary,4
1164,789,Performance salary,4
1177,798,Performance salary,3
1185,802,Performance salary,4
1201,809,Performance salary,5
1211,817,Performance salary,2
1222,823,Performance salary,3
1259,844,Performance salary,3
1260,845,Performance salary,3
8,7,Performance salary,4
18,16,Performance salary,2
75,63,Performance salary,4
83,69,Performance salary,3
84,70,Performance salary,5
91,75,Performance salary,1
99,82,Performance salary,2
122,99,Performance salary,1
133,108,Performance salary,5
137,112,Performance salary,3
228,170,Performance salary,4
254,185,Performance salary,5
289,213,Performance salary,4
294,215,Performance salary,2
296,216,Performance salary,5
327,234,Performance salary,2
366,266,Performance salary,3
379,276,Performance salary,3
385,279,Performance salary,3
387,281,Performance salary,2
388,282,Performance salary,3
398,291,Performance salary,5
400,292,Performance salary,4
414,304,Performance salary,3
437,320,Performance salary,4
446,325,Performance salary,2
457,334,Performance salary,3
476,348,Performance salary,3
477,349,Performance salary,3
479,351,Performance salary,1
487,357,Performance salary,2
518,380,Performance salary,1
533,391,Performance salary,2
561,412,Performance salary,2
568,417,Performance salary,4
573,421,Performance salary,4
576,422,Performance salary,5
597,435,Performance salary,1
611,444,Performance salary,3
624,452,Performance salary,3
634,459,Performance salary,3
638,463,Performance salary,1
700,504,Performance salary,3
783,559,Performance salary,3
785,560,Performance salary,2
797,566,Performance salary,1
814,575,Performance salary,2
846,597,Performance salary,2
856,601,Performance salary,3
859,603,Performance salary,3
883,618,Performance salary,1
894,625,Performance salary,3
905,632,Performance salary,1
908,635,Performance salary,3
915,638,Performance salary,2
925,646,Performance salary,5
947,658,Performance salary,3
966,670,Performance salary,2
981,678,Performance salary,3
990,684,Performance salary,4
1028,707,Performance salary,2
1032,711,Performance salary,3
1035,714,Performance salary,2
1069,729,Performance salary,2
1099,747,Performance salary,4
1179,799,Performance salary,1
1182,800,Performance salary,2
1187,804,Performance salary,3
1194,808,Performance salary,2
1202,810,Performance salary,4
1203,811,Performance salary,2
1218,821,Performance salary,3
1241,833,Performance salary,2
9,8,Security,4
19,17,Security,2
25,20,Security,3
30,24,Security,5
44,37,Security,3
52,43,Security,5
68,57,Security,3
94,78,Security,3
116,94,Security,4
121,98,Security,3
123,100,Security,4
128,105,Security,3
136,111,Security,5
147,119,Security,4
155,126,Security,3
167,133,Security,4
170,136,Security,3
201,152,Security,5
206,154,Security,4
221,165,Security,3
223,167,Security,5
244,178,Security,4
247,179,Security,2
256,187,Security,4
258,188,Security,3
261,191,Security,5
276,202,Security,5
279,205,Security,4
281,207,Security,3
288,212,Security,3
305,222,Security,4
313,227,Security,4
321,231,Security,4
323,232,Security,5
353,255,Security,4
359,260,Security,4
360,261,Security,1
371,271,Security,3
390,284,Security,5
391,285,Security,5
407,297,Security,4
413,303,Security,4
435,319,Security,4
461,338,Security,4
462,339,Security,4
464,340,Security,4
482,353,Security,5
493,361,Security,5
498,364,Security,5
501,366,Security,5
504,369,Security,4
509,373,Security,2
511,374,Security,2
514,376,Security,3
520,382,Security,5
526,386,Security,4
527,387,Security,5
547,401,Security,5
550,404,Security,4
584,426,Security,4
596,434,Security,3
632,458,Security,5
636,461,Security,4
646,470,Security,5
648,472,Security,4
653,474,Security,5
670,485,Security,3
672,486,Security,3
676,489,Security,3
694,499,Security,5
713,512,Security,4
718,516,Security,3
719,517,Security,4
743,535,Security,5
744,536,Security,4
792,563,Security,4
829,585,Security,5
840,593,Security,3
875,611,Security,4
878,613,Security,1
881,616,Security,4
890,622,Security,5
901,629,Security,3
907,634,Security,2
916,639,Security,4
935,650,Security,4
938,652,Security,5
942,653,Security,4
991,685,Security,5
1001,690,Security,4
1012,697,Security,5
1057,723,Security,4
1067,727,Security,2
1078,734,Security,5
1095,744,Security,4
1126,765,Security,4
1127,766,Security,4
1150,782,Security,3
1172,795,Security,2
1188,805,Security,4
1190,807,Security,5
1219,822,Security,4
1,1,Security,4
4,4,Security,5
40,33,Security,3
50,41,Security,5
73,61,Security,5
96,80,Security,5
98,81,Security,4
101,83,Security,3
118,95,Security,4
124,101,Security,3
177,140,Security,5
215,160,Security,2
216,161,Security,5
242,177,Security,2
259,189,Security,4
308,224,Security,3
331,237,Security,5
337,243,Security,5
409,299,Security,5
410,300,Security,5
411,301,Security,4
417,306,Security,3
427,312,Security,5
430,315,Security,5
448,327,Security,5
471,345,Security,5
519,381,Security,5
531,389,Security,5
541,398,Security,5
549,403,Security,4
555,409,Security,3
562,413,Security,5
564,414,Security,5
579,424,Security,5
610,443,Security,5
615,446,Security,4
616,447,Security,4
637,462,Security,4
642,467,Security,5
660,477,Security,5
677,490,Security,3
702,506,Security,3
717,515,Security,5
728,524,Security,5
749,541,Security,4
753,544,Security,5
765,549,Security,4
766,550,Security,5
802,569,Security,5
817,577,Security,5
823,580,Security,4
882,617,Security,5
896,627,Security,5
898,628,Security,5
912,637,Security,5
924,645,Security,5
933,649,Security,4
945,656,Security,5
971,673,Security,5
1014,699,Security,5
1015,700,Security,5
1033,712,Security,4
1055,722,Security,5
1059,724,Security,5
1071,731,Security,3
1072,732,Security,5
1079,735,Security,2
1082,737,Security,5
1113,755,Security,4
1144,777,Security,6
1154,784,Security,5
1173,796,Security,4
1206,814,Security,4
1236,830,Security,4
1238,831,Security,5
3,3,Security,5
27,22,Security,4
39,32,Security,4
63,53,Security,3
71,59,Security,2
76,64,Security,5
82,68,Security,2
166,132,Security,4
188,145,Security,2
220,164,Security,1
222,166,Security,4
237,173,Security,4
263,193,Security,4
334,240,Security,5
345,250,Security,2
416,305,Security,4
530,388,Security,3
594,432,Security,4
635,460,Security,5
641,466,Security,3
730,526,Security,3
748,540,Security,4
750,542,Security,3
847,598,Security,4
909,636,Security,3
917,640,Security,3
952,661,Security,4
982,679,Security,4
1003,692,Security,3
1081,736,Security,4
1121,762,Security,5
20,18,Security,4
32,26,Security,3
36,29,Security,4
41,34,Security,3
43,36,Security,2
46,38,Security,4
59,49,Security,3
65,55,Security,4
90,74,Security,4
93,77,Security,4
110,89,Security,3
144,116,Security,5
151,123,Security,3
152,124,Security,4
172,137,Security,4
212,158,Security,4
248,180,Security,4
255,186,Security,4
272,198,Security,3
286,211,Security,2
299,219,Security,4
333,239,Security,5
335,241,Security,4
352,254,Security,5
369,269,Security,4
380,277,Security,4
381,278,Security,4
406,296,Security,2
438,321,Security,5
467,343,Security,3
474,347,Security,5
521,383,Security,3
551,405,Security,4
585,427,Security,2
605,439,Security,5
614,445,Security,4
639,464,Security,4
655,475,Security,4
692,498,Security,4
706,507,Security,5
707,508,Security,4
712,511,Security,2
723,520,Security,4
762,547,Security,4
781,558,Security,4
812,574,Security,4
815,576,Security,4
834,589,Security,3
841,594,Security,4
877,612,Security,4
884,619,Security,4
944,655,Security,4
953,662,Security,5
967,671,Security,4
977,676,Security,4
987,682,Security,5
992,686,Security,3
997,688,Security,4
1007,694,Security,3
1027,706,Security,4
1029,708,Security,5
1075,733,Security,5
1107,751,Security,3
1111,753,Security,4
1119,760,Security,5
