Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,MonthInCalendar,QuarterInCalendar,DayInWeek,DayOfWeekName,WeekEnding,Week Number,MonthnYear,QuarternYear,ShortYear,FY,Quater
2016-03-31 00:00:00.000,"2016",1,3,31,20160331,"March","Mar 2016","Q1 2016",3,"Thursday",2016-04-03 00:00:00.000,14,20160300,20160100,"16","FY17","Q1"
2016-04-01 00:00:00.000,"2016",2,4,1,20160401,"April","Apr 2016","Q2 2016",4,"Friday",2016-04-03 00:00:00.000,14,20160400,20160200,"16","FY17","Q2"
2016-04-02 00:00:00.000,"2016",2,4,2,20160402,"April","Apr 2016","Q2 2016",5,"Saturday",2016-04-03 00:00:00.000,14,20160400,20160200,"16","FY17","Q2"
2016-04-03 00:00:00.000,"2016",2,4,3,20160403,"April","Apr 2016","Q2 2016",6,"Sunday",2016-04-03 00:00:00.000,14,20160400,20160200,"16","FY17","Q2"
2016-04-04 00:00:00.000,"2016",2,4,4,20160404,"April","Apr 2016","Q2 2016",0,"Monday",2016-04-10 00:00:00.000,15,20160400,20160200,"16","FY17","Q2"
2016-04-05 00:00:00.000,"2016",2,4,5,20160405,"April","Apr 2016","Q2 2016",1,"Tuesday",2016-04-10 00:00:00.000,15,20160400,20160200,"16","FY17","Q2"
2016-04-06 00:00:00.000,"2016",2,4,6,20160406,"April","Apr 2016","Q2 2016",2,"Wednesday",2016-04-10 00:00:00.000,15,20160400,20160200,"16","FY17","Q2"
2016-04-07 00:00:00.000,"2016",2,4,7,20160407,"April","Apr 2016","Q2 2016",3,"Thursday",2016-04-10 00:00:00.000,15,20160400,20160200,"16","FY17","Q2"
2016-04-08 00:00:00.000,"2016",2,4,8,20160408,"April","Apr 2016","Q2 2016",4,"Friday",2016-04-10 00:00:00.000,15,20160400,20160200,"16","FY17","Q2"
2016-04-09 00:00:00.000,"2016",2,4,9,20160409,"April","Apr 2016","Q2 2016",5,"Saturday",2016-04-10 00:00:00.000,15,20160400,20160200,"16","FY17","Q2"
2016-04-10 00:00:00.000,"2016",2,4,10,20160410,"April","Apr 2016","Q2 2016",6,"Sunday",2016-04-10 00:00:00.000,15,20160400,20160200,"16","FY17","Q2"
2016-04-11 00:00:00.000,"2016",2,4,11,20160411,"April","Apr 2016","Q2 2016",0,"Monday",2016-04-17 00:00:00.000,16,20160400,20160200,"16","FY17","Q2"
2016-04-12 00:00:00.000,"2016",2,4,12,20160412,"April","Apr 2016","Q2 2016",1,"Tuesday",2016-04-17 00:00:00.000,16,20160400,20160200,"16","FY17","Q2"
2016-04-13 00:00:00.000,"2016",2,4,13,20160413,"April","Apr 2016","Q2 2016",2,"Wednesday",2016-04-17 00:00:00.000,16,20160400,20160200,"16","FY17","Q2"
2016-04-14 00:00:00.000,"2016",2,4,14,20160414,"April","Apr 2016","Q2 2016",3,"Thursday",2016-04-17 00:00:00.000,16,20160400,20160200,"16","FY17","Q2"
2016-04-15 00:00:00.000,"2016",2,4,15,20160415,"April","Apr 2016","Q2 2016",4,"Friday",2016-04-17 00:00:00.000,16,20160400,20160200,"16","FY17","Q2"
2016-04-16 00:00:00.000,"2016",2,4,16,20160416,"April","Apr 2016","Q2 2016",5,"Saturday",2016-04-17 00:00:00.000,16,20160400,20160200,"16","FY17","Q2"
2016-04-17 00:00:00.000,"2016",2,4,17,20160417,"April","Apr 2016","Q2 2016",6,"Sunday",2016-04-17 00:00:00.000,16,20160400,20160200,"16","FY17","Q2"
2016-04-18 00:00:00.000,"2016",2,4,18,20160418,"April","Apr 2016","Q2 2016",0,"Monday",2016-04-24 00:00:00.000,17,20160400,20160200,"16","FY17","Q2"
2016-04-19 00:00:00.000,"2016",2,4,19,20160419,"April","Apr 2016","Q2 2016",1,"Tuesday",2016-04-24 00:00:00.000,17,20160400,20160200,"16","FY17","Q2"
2016-04-20 00:00:00.000,"2016",2,4,20,20160420,"April","Apr 2016","Q2 2016",2,"Wednesday",2016-04-24 00:00:00.000,17,20160400,20160200,"16","FY17","Q2"
2016-04-21 00:00:00.000,"2016",2,4,21,20160421,"April","Apr 2016","Q2 2016",3,"Thursday",2016-04-24 00:00:00.000,17,20160400,20160200,"16","FY17","Q2"
2016-04-22 00:00:00.000,"2016",2,4,22,20160422,"April","Apr 2016","Q2 2016",4,"Friday",2016-04-24 00:00:00.000,17,20160400,20160200,"16","FY17","Q2"
2016-04-23 00:00:00.000,"2016",2,4,23,20160423,"April","Apr 2016","Q2 2016",5,"Saturday",2016-04-24 00:00:00.000,17,20160400,20160200,"16","FY17","Q2"
2016-04-24 00:00:00.000,"2016",2,4,24,20160424,"April","Apr 2016","Q2 2016",6,"Sunday",2016-04-24 00:00:00.000,17,20160400,20160200,"16","FY17","Q2"
2016-04-25 00:00:00.000,"2016",2,4,25,20160425,"April","Apr 2016","Q2 2016",0,"Monday",2016-05-01 00:00:00.000,18,20160400,20160200,"16","FY17","Q2"
2016-04-26 00:00:00.000,"2016",2,4,26,20160426,"April","Apr 2016","Q2 2016",1,"Tuesday",2016-05-01 00:00:00.000,18,20160400,20160200,"16","FY17","Q2"
2016-04-27 00:00:00.000,"2016",2,4,27,20160427,"April","Apr 2016","Q2 2016",2,"Wednesday",2016-05-01 00:00:00.000,18,20160400,20160200,"16","FY17","Q2"
2016-04-28 00:00:00.000,"2016",2,4,28,20160428,"April","Apr 2016","Q2 2016",3,"Thursday",2016-05-01 00:00:00.000,18,20160400,20160200,"16","FY17","Q2"
2016-04-29 00:00:00.000,"2016",2,4,29,20160429,"April","Apr 2016","Q2 2016",4,"Friday",2016-05-01 00:00:00.000,18,20160400,20160200,"16","FY17","Q2"
2016-04-30 00:00:00.000,"2016",2,4,30,20160430,"April","Apr 2016","Q2 2016",5,"Saturday",2016-05-01 00:00:00.000,18,20160400,20160200,"16","FY17","Q2"
2016-05-01 00:00:00.000,"2016",2,5,1,20160501,"May","May 2016","Q2 2016",6,"Sunday",2016-05-01 00:00:00.000,18,20160500,20160200,"16","FY17","Q2"
2016-05-02 00:00:00.000,"2016",2,5,2,20160502,"May","May 2016","Q2 2016",0,"Monday",2016-05-08 00:00:00.000,19,20160500,20160200,"16","FY17","Q2"
2016-05-03 00:00:00.000,"2016",2,5,3,20160503,"May","May 2016","Q2 2016",1,"Tuesday",2016-05-08 00:00:00.000,19,20160500,20160200,"16","FY17","Q2"
2016-05-04 00:00:00.000,"2016",2,5,4,20160504,"May","May 2016","Q2 2016",2,"Wednesday",2016-05-08 00:00:00.000,19,20160500,20160200,"16","FY17","Q2"
2016-05-05 00:00:00.000,"2016",2,5,5,20160505,"May","May 2016","Q2 2016",3,"Thursday",2016-05-08 00:00:00.000,19,20160500,20160200,"16","FY17","Q2"
2016-05-06 00:00:00.000,"2016",2,5,6,20160506,"May","May 2016","Q2 2016",4,"Friday",2016-05-08 00:00:00.000,19,20160500,20160200,"16","FY17","Q2"
2016-05-07 00:00:00.000,"2016",2,5,7,20160507,"May","May 2016","Q2 2016",5,"Saturday",2016-05-08 00:00:00.000,19,20160500,20160200,"16","FY17","Q2"
2016-05-08 00:00:00.000,"2016",2,5,8,20160508,"May","May 2016","Q2 2016",6,"Sunday",2016-05-08 00:00:00.000,19,20160500,20160200,"16","FY17","Q2"
2016-05-09 00:00:00.000,"2016",2,5,9,20160509,"May","May 2016","Q2 2016",0,"Monday",2016-05-15 00:00:00.000,20,20160500,20160200,"16","FY17","Q2"
2016-05-10 00:00:00.000,"2016",2,5,10,20160510,"May","May 2016","Q2 2016",1,"Tuesday",2016-05-15 00:00:00.000,20,20160500,20160200,"16","FY17","Q2"
2016-05-11 00:00:00.000,"2016",2,5,11,20160511,"May","May 2016","Q2 2016",2,"Wednesday",2016-05-15 00:00:00.000,20,20160500,20160200,"16","FY17","Q2"
2016-05-12 00:00:00.000,"2016",2,5,12,20160512,"May","May 2016","Q2 2016",3,"Thursday",2016-05-15 00:00:00.000,20,20160500,20160200,"16","FY17","Q2"
2016-05-13 00:00:00.000,"2016",2,5,13,20160513,"May","May 2016","Q2 2016",4,"Friday",2016-05-15 00:00:00.000,20,20160500,20160200,"16","FY17","Q2"
2016-05-14 00:00:00.000,"2016",2,5,14,20160514,"May","May 2016","Q2 2016",5,"Saturday",2016-05-15 00:00:00.000,20,20160500,20160200,"16","FY17","Q2"
2016-05-15 00:00:00.000,"2016",2,5,15,20160515,"May","May 2016","Q2 2016",6,"Sunday",2016-05-15 00:00:00.000,20,20160500,20160200,"16","FY17","Q2"
2016-05-16 00:00:00.000,"2016",2,5,16,20160516,"May","May 2016","Q2 2016",0,"Monday",2016-05-22 00:00:00.000,21,20160500,20160200,"16","FY17","Q2"
2016-05-17 00:00:00.000,"2016",2,5,17,20160517,"May","May 2016","Q2 2016",1,"Tuesday",2016-05-22 00:00:00.000,21,20160500,20160200,"16","FY17","Q2"
2016-05-18 00:00:00.000,"2016",2,5,18,20160518,"May","May 2016","Q2 2016",2,"Wednesday",2016-05-22 00:00:00.000,21,20160500,20160200,"16","FY17","Q2"
2016-05-19 00:00:00.000,"2016",2,5,19,20160519,"May","May 2016","Q2 2016",3,"Thursday",2016-05-22 00:00:00.000,21,20160500,20160200,"16","FY17","Q2"
2016-05-20 00:00:00.000,"2016",2,5,20,20160520,"May","May 2016","Q2 2016",4,"Friday",2016-05-22 00:00:00.000,21,20160500,20160200,"16","FY17","Q2"
2016-05-21 00:00:00.000,"2016",2,5,21,20160521,"May","May 2016","Q2 2016",5,"Saturday",2016-05-22 00:00:00.000,21,20160500,20160200,"16","FY17","Q2"
2016-05-22 00:00:00.000,"2016",2,5,22,20160522,"May","May 2016","Q2 2016",6,"Sunday",2016-05-22 00:00:00.000,21,20160500,20160200,"16","FY17","Q2"
2016-05-23 00:00:00.000,"2016",2,5,23,20160523,"May","May 2016","Q2 2016",0,"Monday",2016-05-29 00:00:00.000,22,20160500,20160200,"16","FY17","Q2"
2016-05-24 00:00:00.000,"2016",2,5,24,20160524,"May","May 2016","Q2 2016",1,"Tuesday",2016-05-29 00:00:00.000,22,20160500,20160200,"16","FY17","Q2"
2016-05-25 00:00:00.000,"2016",2,5,25,20160525,"May","May 2016","Q2 2016",2,"Wednesday",2016-05-29 00:00:00.000,22,20160500,20160200,"16","FY17","Q2"
2016-05-26 00:00:00.000,"2016",2,5,26,20160526,"May","May 2016","Q2 2016",3,"Thursday",2016-05-29 00:00:00.000,22,20160500,20160200,"16","FY17","Q2"
2016-05-27 00:00:00.000,"2016",2,5,27,20160527,"May","May 2016","Q2 2016",4,"Friday",2016-05-29 00:00:00.000,22,20160500,20160200,"16","FY17","Q2"
2016-05-28 00:00:00.000,"2016",2,5,28,20160528,"May","May 2016","Q2 2016",5,"Saturday",2016-05-29 00:00:00.000,22,20160500,20160200,"16","FY17","Q2"
2016-05-29 00:00:00.000,"2016",2,5,29,20160529,"May","May 2016","Q2 2016",6,"Sunday",2016-05-29 00:00:00.000,22,20160500,20160200,"16","FY17","Q2"
2016-05-30 00:00:00.000,"2016",2,5,30,20160530,"May","May 2016","Q2 2016",0,"Monday",2016-06-05 00:00:00.000,23,20160500,20160200,"16","FY17","Q2"
2016-05-31 00:00:00.000,"2016",2,5,31,20160531,"May","May 2016","Q2 2016",1,"Tuesday",2016-06-05 00:00:00.000,23,20160500,20160200,"16","FY17","Q2"
2016-06-01 00:00:00.000,"2016",2,6,1,20160601,"June","Jun 2016","Q2 2016",2,"Wednesday",2016-06-05 00:00:00.000,23,20160600,20160200,"16","FY17","Q2"
2016-06-02 00:00:00.000,"2016",2,6,2,20160602,"June","Jun 2016","Q2 2016",3,"Thursday",2016-06-05 00:00:00.000,23,20160600,20160200,"16","FY17","Q2"
2016-06-03 00:00:00.000,"2016",2,6,3,20160603,"June","Jun 2016","Q2 2016",4,"Friday",2016-06-05 00:00:00.000,23,20160600,20160200,"16","FY17","Q2"
2016-06-04 00:00:00.000,"2016",2,6,4,20160604,"June","Jun 2016","Q2 2016",5,"Saturday",2016-06-05 00:00:00.000,23,20160600,20160200,"16","FY17","Q2"
2016-06-05 00:00:00.000,"2016",2,6,5,20160605,"June","Jun 2016","Q2 2016",6,"Sunday",2016-06-05 00:00:00.000,23,20160600,20160200,"16","FY17","Q2"
2016-06-06 00:00:00.000,"2016",2,6,6,20160606,"June","Jun 2016","Q2 2016",0,"Monday",2016-06-12 00:00:00.000,24,20160600,20160200,"16","FY17","Q2"
2016-06-07 00:00:00.000,"2016",2,6,7,20160607,"June","Jun 2016","Q2 2016",1,"Tuesday",2016-06-12 00:00:00.000,24,20160600,20160200,"16","FY17","Q2"
2016-06-08 00:00:00.000,"2016",2,6,8,20160608,"June","Jun 2016","Q2 2016",2,"Wednesday",2016-06-12 00:00:00.000,24,20160600,20160200,"16","FY17","Q2"
2016-06-09 00:00:00.000,"2016",2,6,9,20160609,"June","Jun 2016","Q2 2016",3,"Thursday",2016-06-12 00:00:00.000,24,20160600,20160200,"16","FY17","Q2"
2016-06-10 00:00:00.000,"2016",2,6,10,20160610,"June","Jun 2016","Q2 2016",4,"Friday",2016-06-12 00:00:00.000,24,20160600,20160200,"16","FY17","Q2"
2016-06-11 00:00:00.000,"2016",2,6,11,20160611,"June","Jun 2016","Q2 2016",5,"Saturday",2016-06-12 00:00:00.000,24,20160600,20160200,"16","FY17","Q2"
2016-06-12 00:00:00.000,"2016",2,6,12,20160612,"June","Jun 2016","Q2 2016",6,"Sunday",2016-06-12 00:00:00.000,24,20160600,20160200,"16","FY17","Q2"
2016-06-13 00:00:00.000,"2016",2,6,13,20160613,"June","Jun 2016","Q2 2016",0,"Monday",2016-06-19 00:00:00.000,25,20160600,20160200,"16","FY17","Q2"
2016-06-14 00:00:00.000,"2016",2,6,14,20160614,"June","Jun 2016","Q2 2016",1,"Tuesday",2016-06-19 00:00:00.000,25,20160600,20160200,"16","FY17","Q2"
2016-06-15 00:00:00.000,"2016",2,6,15,20160615,"June","Jun 2016","Q2 2016",2,"Wednesday",2016-06-19 00:00:00.000,25,20160600,20160200,"16","FY17","Q2"
2016-06-16 00:00:00.000,"2016",2,6,16,20160616,"June","Jun 2016","Q2 2016",3,"Thursday",2016-06-19 00:00:00.000,25,20160600,20160200,"16","FY17","Q2"
2016-06-17 00:00:00.000,"2016",2,6,17,20160617,"June","Jun 2016","Q2 2016",4,"Friday",2016-06-19 00:00:00.000,25,20160600,20160200,"16","FY17","Q2"
2016-06-18 00:00:00.000,"2016",2,6,18,20160618,"June","Jun 2016","Q2 2016",5,"Saturday",2016-06-19 00:00:00.000,25,20160600,20160200,"16","FY17","Q2"
2016-06-19 00:00:00.000,"2016",2,6,19,20160619,"June","Jun 2016","Q2 2016",6,"Sunday",2016-06-19 00:00:00.000,25,20160600,20160200,"16","FY17","Q2"
2016-06-20 00:00:00.000,"2016",2,6,20,20160620,"June","Jun 2016","Q2 2016",0,"Monday",2016-06-26 00:00:00.000,26,20160600,20160200,"16","FY17","Q2"
2016-06-21 00:00:00.000,"2016",2,6,21,20160621,"June","Jun 2016","Q2 2016",1,"Tuesday",2016-06-26 00:00:00.000,26,20160600,20160200,"16","FY17","Q2"
2016-06-22 00:00:00.000,"2016",2,6,22,20160622,"June","Jun 2016","Q2 2016",2,"Wednesday",2016-06-26 00:00:00.000,26,20160600,20160200,"16","FY17","Q2"
2016-06-23 00:00:00.000,"2016",2,6,23,20160623,"June","Jun 2016","Q2 2016",3,"Thursday",2016-06-26 00:00:00.000,26,20160600,20160200,"16","FY17","Q2"
2016-06-24 00:00:00.000,"2016",2,6,24,20160624,"June","Jun 2016","Q2 2016",4,"Friday",2016-06-26 00:00:00.000,26,20160600,20160200,"16","FY17","Q2"
2016-06-25 00:00:00.000,"2016",2,6,25,20160625,"June","Jun 2016","Q2 2016",5,"Saturday",2016-06-26 00:00:00.000,26,20160600,20160200,"16","FY17","Q2"
2016-06-26 00:00:00.000,"2016",2,6,26,20160626,"June","Jun 2016","Q2 2016",6,"Sunday",2016-06-26 00:00:00.000,26,20160600,20160200,"16","FY17","Q2"
2016-06-27 00:00:00.000,"2016",2,6,27,20160627,"June","Jun 2016","Q2 2016",0,"Monday",2016-07-03 00:00:00.000,27,20160600,20160200,"16","FY17","Q2"
2016-06-28 00:00:00.000,"2016",2,6,28,20160628,"June","Jun 2016","Q2 2016",1,"Tuesday",2016-07-03 00:00:00.000,27,20160600,20160200,"16","FY17","Q2"
2016-06-29 00:00:00.000,"2016",2,6,29,20160629,"June","Jun 2016","Q2 2016",2,"Wednesday",2016-07-03 00:00:00.000,27,20160600,20160200,"16","FY17","Q2"
2016-06-30 00:00:00.000,"2016",2,6,30,20160630,"June","Jun 2016","Q2 2016",3,"Thursday",2016-07-03 00:00:00.000,27,20160600,20160200,"16","FY17","Q2"
2016-10-01 00:00:00.000,"2016",4,10,1,20161001,"October","Oct 2016","Q4 2016",5,"Saturday",2016-10-02 00:00:00.000,40,20161000,20160400,"16","FY17","Q4"
2016-10-02 00:00:00.000,"2016",4,10,2,20161002,"October","Oct 2016","Q4 2016",6,"Sunday",2016-10-02 00:00:00.000,40,20161000,20160400,"16","FY17","Q4"
2016-10-03 00:00:00.000,"2016",4,10,3,20161003,"October","Oct 2016","Q4 2016",0,"Monday",2016-10-09 00:00:00.000,41,20161000,20160400,"16","FY17","Q4"
2016-10-04 00:00:00.000,"2016",4,10,4,20161004,"October","Oct 2016","Q4 2016",1,"Tuesday",2016-10-09 00:00:00.000,41,20161000,20160400,"16","FY17","Q4"
2016-10-05 00:00:00.000,"2016",4,10,5,20161005,"October","Oct 2016","Q4 2016",2,"Wednesday",2016-10-09 00:00:00.000,41,20161000,20160400,"16","FY17","Q4"
2016-10-06 00:00:00.000,"2016",4,10,6,20161006,"October","Oct 2016","Q4 2016",3,"Thursday",2016-10-09 00:00:00.000,41,20161000,20160400,"16","FY17","Q4"
2016-10-07 00:00:00.000,"2016",4,10,7,20161007,"October","Oct 2016","Q4 2016",4,"Friday",2016-10-09 00:00:00.000,41,20161000,20160400,"16","FY17","Q4"
2016-10-08 00:00:00.000,"2016",4,10,8,20161008,"October","Oct 2016","Q4 2016",5,"Saturday",2016-10-09 00:00:00.000,41,20161000,20160400,"16","FY17","Q4"
2016-10-09 00:00:00.000,"2016",4,10,9,20161009,"October","Oct 2016","Q4 2016",6,"Sunday",2016-10-09 00:00:00.000,41,20161000,20160400,"16","FY17","Q4"
2016-10-10 00:00:00.000,"2016",4,10,10,20161010,"October","Oct 2016","Q4 2016",0,"Monday",2016-10-16 00:00:00.000,42,20161000,20160400,"16","FY17","Q4"
2016-10-11 00:00:00.000,"2016",4,10,11,20161011,"October","Oct 2016","Q4 2016",1,"Tuesday",2016-10-16 00:00:00.000,42,20161000,20160400,"16","FY17","Q4"
2016-10-12 00:00:00.000,"2016",4,10,12,20161012,"October","Oct 2016","Q4 2016",2,"Wednesday",2016-10-16 00:00:00.000,42,20161000,20160400,"16","FY17","Q4"
2016-10-13 00:00:00.000,"2016",4,10,13,20161013,"October","Oct 2016","Q4 2016",3,"Thursday",2016-10-16 00:00:00.000,42,20161000,20160400,"16","FY17","Q4"
2016-10-14 00:00:00.000,"2016",4,10,14,20161014,"October","Oct 2016","Q4 2016",4,"Friday",2016-10-16 00:00:00.000,42,20161000,20160400,"16","FY17","Q4"
2016-10-15 00:00:00.000,"2016",4,10,15,20161015,"October","Oct 2016","Q4 2016",5,"Saturday",2016-10-16 00:00:00.000,42,20161000,20160400,"16","FY17","Q4"
2016-10-16 00:00:00.000,"2016",4,10,16,20161016,"October","Oct 2016","Q4 2016",6,"Sunday",2016-10-16 00:00:00.000,42,20161000,20160400,"16","FY17","Q4"
2016-10-17 00:00:00.000,"2016",4,10,17,20161017,"October","Oct 2016","Q4 2016",0,"Monday",2016-10-23 00:00:00.000,43,20161000,20160400,"16","FY17","Q4"
2016-10-18 00:00:00.000,"2016",4,10,18,20161018,"October","Oct 2016","Q4 2016",1,"Tuesday",2016-10-23 00:00:00.000,43,20161000,20160400,"16","FY17","Q4"
2016-10-19 00:00:00.000,"2016",4,10,19,20161019,"October","Oct 2016","Q4 2016",2,"Wednesday",2016-10-23 00:00:00.000,43,20161000,20160400,"16","FY17","Q4"
2016-10-20 00:00:00.000,"2016",4,10,20,20161020,"October","Oct 2016","Q4 2016",3,"Thursday",2016-10-23 00:00:00.000,43,20161000,20160400,"16","FY17","Q4"
2016-10-21 00:00:00.000,"2016",4,10,21,20161021,"October","Oct 2016","Q4 2016",4,"Friday",2016-10-23 00:00:00.000,43,20161000,20160400,"16","FY17","Q4"
2016-10-22 00:00:00.000,"2016",4,10,22,20161022,"October","Oct 2016","Q4 2016",5,"Saturday",2016-10-23 00:00:00.000,43,20161000,20160400,"16","FY17","Q4"
2016-10-23 00:00:00.000,"2016",4,10,23,20161023,"October","Oct 2016","Q4 2016",6,"Sunday",2016-10-23 00:00:00.000,43,20161000,20160400,"16","FY17","Q4"
2016-10-24 00:00:00.000,"2016",4,10,24,20161024,"October","Oct 2016","Q4 2016",0,"Monday",2016-10-30 00:00:00.000,44,20161000,20160400,"16","FY17","Q4"
2016-10-25 00:00:00.000,"2016",4,10,25,20161025,"October","Oct 2016","Q4 2016",1,"Tuesday",2016-10-30 00:00:00.000,44,20161000,20160400,"16","FY17","Q4"
2016-10-26 00:00:00.000,"2016",4,10,26,20161026,"October","Oct 2016","Q4 2016",2,"Wednesday",2016-10-30 00:00:00.000,44,20161000,20160400,"16","FY17","Q4"
2016-10-27 00:00:00.000,"2016",4,10,27,20161027,"October","Oct 2016","Q4 2016",3,"Thursday",2016-10-30 00:00:00.000,44,20161000,20160400,"16","FY17","Q4"
2016-10-28 00:00:00.000,"2016",4,10,28,20161028,"October","Oct 2016","Q4 2016",4,"Friday",2016-10-30 00:00:00.000,44,20161000,20160400,"16","FY17","Q4"
2016-10-29 00:00:00.000,"2016",4,10,29,20161029,"October","Oct 2016","Q4 2016",5,"Saturday",2016-10-30 00:00:00.000,44,20161000,20160400,"16","FY17","Q4"
2016-10-30 00:00:00.000,"2016",4,10,30,20161030,"October","Oct 2016","Q4 2016",6,"Sunday",2016-10-30 00:00:00.000,44,20161000,20160400,"16","FY17","Q4"
2016-10-31 00:00:00.000,"2016",4,10,31,20161031,"October","Oct 2016","Q4 2016",0,"Monday",2016-11-06 00:00:00.000,45,20161000,20160400,"16","FY17","Q4"
2016-11-01 00:00:00.000,"2016",4,11,1,20161101,"November","Nov 2016","Q4 2016",1,"Tuesday",2016-11-06 00:00:00.000,45,20161100,20160400,"16","FY17","Q4"
2016-11-02 00:00:00.000,"2016",4,11,2,20161102,"November","Nov 2016","Q4 2016",2,"Wednesday",2016-11-06 00:00:00.000,45,20161100,20160400,"16","FY17","Q4"
2016-11-03 00:00:00.000,"2016",4,11,3,20161103,"November","Nov 2016","Q4 2016",3,"Thursday",2016-11-06 00:00:00.000,45,20161100,20160400,"16","FY17","Q4"
2016-11-04 00:00:00.000,"2016",4,11,4,20161104,"November","Nov 2016","Q4 2016",4,"Friday",2016-11-06 00:00:00.000,45,20161100,20160400,"16","FY17","Q4"
2016-11-05 00:00:00.000,"2016",4,11,5,20161105,"November","Nov 2016","Q4 2016",5,"Saturday",2016-11-06 00:00:00.000,45,20161100,20160400,"16","FY17","Q4"
2016-11-06 00:00:00.000,"2016",4,11,6,20161106,"November","Nov 2016","Q4 2016",6,"Sunday",2016-11-06 00:00:00.000,45,20161100,20160400,"16","FY17","Q4"
2016-11-07 00:00:00.000,"2016",4,11,7,20161107,"November","Nov 2016","Q4 2016",0,"Monday",2016-11-13 00:00:00.000,46,20161100,20160400,"16","FY17","Q4"
2016-11-08 00:00:00.000,"2016",4,11,8,20161108,"November","Nov 2016","Q4 2016",1,"Tuesday",2016-11-13 00:00:00.000,46,20161100,20160400,"16","FY17","Q4"
2016-11-09 00:00:00.000,"2016",4,11,9,20161109,"November","Nov 2016","Q4 2016",2,"Wednesday",2016-11-13 00:00:00.000,46,20161100,20160400,"16","FY17","Q4"
2016-11-10 00:00:00.000,"2016",4,11,10,20161110,"November","Nov 2016","Q4 2016",3,"Thursday",2016-11-13 00:00:00.000,46,20161100,20160400,"16","FY17","Q4"
2016-11-11 00:00:00.000,"2016",4,11,11,20161111,"November","Nov 2016","Q4 2016",4,"Friday",2016-11-13 00:00:00.000,46,20161100,20160400,"16","FY17","Q4"
2016-11-12 00:00:00.000,"2016",4,11,12,20161112,"November","Nov 2016","Q4 2016",5,"Saturday",2016-11-13 00:00:00.000,46,20161100,20160400,"16","FY17","Q4"
2016-11-13 00:00:00.000,"2016",4,11,13,20161113,"November","Nov 2016","Q4 2016",6,"Sunday",2016-11-13 00:00:00.000,46,20161100,20160400,"16","FY17","Q4"
2016-11-14 00:00:00.000,"2016",4,11,14,20161114,"November","Nov 2016","Q4 2016",0,"Monday",2016-11-20 00:00:00.000,47,20161100,20160400,"16","FY17","Q4"
2016-11-15 00:00:00.000,"2016",4,11,15,20161115,"November","Nov 2016","Q4 2016",1,"Tuesday",2016-11-20 00:00:00.000,47,20161100,20160400,"16","FY17","Q4"
2016-11-16 00:00:00.000,"2016",4,11,16,20161116,"November","Nov 2016","Q4 2016",2,"Wednesday",2016-11-20 00:00:00.000,47,20161100,20160400,"16","FY17","Q4"
2016-11-17 00:00:00.000,"2016",4,11,17,20161117,"November","Nov 2016","Q4 2016",3,"Thursday",2016-11-20 00:00:00.000,47,20161100,20160400,"16","FY17","Q4"
2016-11-18 00:00:00.000,"2016",4,11,18,20161118,"November","Nov 2016","Q4 2016",4,"Friday",2016-11-20 00:00:00.000,47,20161100,20160400,"16","FY17","Q4"
2016-11-19 00:00:00.000,"2016",4,11,19,20161119,"November","Nov 2016","Q4 2016",5,"Saturday",2016-11-20 00:00:00.000,47,20161100,20160400,"16","FY17","Q4"
2016-11-20 00:00:00.000,"2016",4,11,20,20161120,"November","Nov 2016","Q4 2016",6,"Sunday",2016-11-20 00:00:00.000,47,20161100,20160400,"16","FY17","Q4"
2016-11-21 00:00:00.000,"2016",4,11,21,20161121,"November","Nov 2016","Q4 2016",0,"Monday",2016-11-27 00:00:00.000,48,20161100,20160400,"16","FY17","Q4"
2016-11-22 00:00:00.000,"2016",4,11,22,20161122,"November","Nov 2016","Q4 2016",1,"Tuesday",2016-11-27 00:00:00.000,48,20161100,20160400,"16","FY17","Q4"
2016-11-23 00:00:00.000,"2016",4,11,23,20161123,"November","Nov 2016","Q4 2016",2,"Wednesday",2016-11-27 00:00:00.000,48,20161100,20160400,"16","FY17","Q4"
2016-11-24 00:00:00.000,"2016",4,11,24,20161124,"November","Nov 2016","Q4 2016",3,"Thursday",2016-11-27 00:00:00.000,48,20161100,20160400,"16","FY17","Q4"
2016-11-25 00:00:00.000,"2016",4,11,25,20161125,"November","Nov 2016","Q4 2016",4,"Friday",2016-11-27 00:00:00.000,48,20161100,20160400,"16","FY17","Q4"
2016-11-26 00:00:00.000,"2016",4,11,26,20161126,"November","Nov 2016","Q4 2016",5,"Saturday",2016-11-27 00:00:00.000,48,20161100,20160400,"16","FY17","Q4"
2016-11-27 00:00:00.000,"2016",4,11,27,20161127,"November","Nov 2016","Q4 2016",6,"Sunday",2016-11-27 00:00:00.000,48,20161100,20160400,"16","FY17","Q4"
2016-11-28 00:00:00.000,"2016",4,11,28,20161128,"November","Nov 2016","Q4 2016",0,"Monday",2016-12-04 00:00:00.000,49,20161100,20160400,"16","FY17","Q4"
2016-11-29 00:00:00.000,"2016",4,11,29,20161129,"November","Nov 2016","Q4 2016",1,"Tuesday",2016-12-04 00:00:00.000,49,20161100,20160400,"16","FY17","Q4"
2016-11-30 00:00:00.000,"2016",4,11,30,20161130,"November","Nov 2016","Q4 2016",2,"Wednesday",2016-12-04 00:00:00.000,49,20161100,20160400,"16","FY17","Q4"
