Index,Attribute,Value
248,"Residual",43.296999999998661
249,"Residual",-137.40799999999945
250,"Residual",-1215.5879999999997
251,"Residual",-1215.0210000000006
252,"Residual",-1538.719000000001
253,"Residual",58.258700000002136
254,"Residual",-248.04300000000148
255,"Residual",-230.36999999999898
256,"Residual",101.65999999999985
257,"Residual",-180.59400000000096
258,"Residual",-2030.9959999999992
259,"Residual",-158.67599999999948
260,"Residual",1112.8702999999987
261,"Residual",-54.7400000000016
262,"Residual",89.9887000000017
263,"Residual",48.955000000001746
264,"Residual",-459.70670000000246
265,"Residual",1312.1349999999984
266,"Residual",294.36000000000058
267,"Residual",463.20100000000093
268,"Residual",-438.65000000000146
269,"Residual",-669.55500000000029
270,"Residual",-290.6349999999984
271,"Residual",-1256.6599999999999
272,"Residual",-1759.7900000000009
273,"Residual",-592.61100000000079
274,"Residual",258.90529999999853
275,"Residual",203.51599999999962
276,"Residual",111.23600000000079
277,"Residual",462.84400000000096
278,"Residual",1058.5699999999997
279,"Residual",-611.31999999999971
280,"Residual",-80.369700000002922
281,"Residual",-51.909999999999854
282,"Residual",-252.87700000000041
283,"Residual",1340.0349999999999
284,"Residual",723.10499999999956
285,"Residual",-242.63000000000102
286,"Residual",-1407.7000000000007
287,"Residual",-319.3070000000007
288,"Residual",965.46299999999974
289,"Residual",146.41200000000026
290,"Residual",-589.65129999999772
291,"Residual",-162.09400000000096
292,"Residual",-375.20699999999852
293,"Residual",-1310.0679999999993
294,"Residual",-442.48800000000119
295,"Residual",-133.66400000000067
296,"Residual",-186.91800000000148
297,"Residual",-159.44099999999889
298,"Residual",-129.10699999999997
299,"Residual",132.21029999999882
300,"Residual",93.24199999999837
301,"Residual",-82.6027000000031
302,"Residual",-428.95000000000073
303,"Residual",-147.31029999999737
304,"Residual",-283.34670000000187
305,"Residual",103.33799999999974
306,"Residual",-133.52100000000064
307,"Residual",51.662000000000262
308,"Residual",-72.529999999998836
309,"Residual",-68.458999999998923
310,"Residual",99.907999999999447
311,"Residual",15.743999999998778
312,"Residual",-1184.2030000000013
313,"Residual",-128.63899999999921
314,"Residual",899.08799999999974
315,"Residual",272.58000000000175
316,"Residual",389.96900000000096
317,"Residual",191.28099999999904
318,"Residual",-439.43000000000029
319,"Residual",189.30500000000029
320,"Residual",68.3527000000031
321,"Residual",-328.67799999999988
322,"Residual",-727.68999999999869
323,"Residual",-146.63000000000102
324,"Residual",244.16200000000026
325,"Residual",296.99199999999837
326,"Residual",83.152700000002369
327,"Residual",117.83529999999882
328,"Residual",-797.45100000000093
329,"Residual",-921.81200000000172
330,"Residual",-904.31599999999889
331,"Residual",-1775.4180000000015
332,"Residual",188.49399999999878
333,"Residual",-1612.607
334,"Residual",360.31399999999849
335,"Residual",-743.20699999999852
336,"Residual",-1550.030999999999
337,"Residual",-437.84400000000096
338,"Residual",-440.186700000002
339,"Residual",-1381.3669999999984
340,"Residual",144.36699999999837
341,"Residual",699.77699999999822
342,"Residual",-1312.9470000000001
343,"Residual",-1784.3960000000006
344,"Residual",19.765999999999622
345,"Residual",568.55370000000039
346,"Residual",128.62900000000081
347,"Residual",-1442.982
348,"Residual",-1579.5449999999983
349,"Residual",-1536.1620000000003
350,"Residual",-1271.8960000000006
351,"Residual",-337.36100000000079
352,"Residual",458.93400000000111
353,"Residual",-576.36629999999786
354,"Residual",39.486000000000786
355,"Residual",585.219000000001
356,"Residual",-791.65399999999863
357,"Residual",-36.47899999999936
358,"Residual",-90.451000000000931
359,"Residual",-1373.6389999999992
360,"Residual",154.58599999999933
361,"Residual",121.94029999999839
362,"Residual",-94.709999999999127
363,"Residual",-71.090000000000146
364,"Residual",-68.849999999998545
365,"Residual",-230.79499999999825
366,"Residual",81.872999999999593
367,"Residual",-175.43999999999869
368,"Residual",338.96500000000015
369,"Residual",-302.38699999999881
370,"Residual",-3.4470000000001164
371,"Residual",239.33799999999974
372,"Residual",-27.549999999999272
373,"Residual",-1224.5449999999983
374,"Residual",92.921999999998661
375,"Residual",-567.63899999999921
376,"Residual",97.215000000000146
377,"Residual",-44.331999999998516
378,"Residual",-276.47699999999895
379,"Residual",105.57600000000093
380,"Residual",303.20500000000175
381,"Residual",-433.88899999999921
382,"Residual",-618.16800000000148
383,"Residual",-221.98600000000081
384,"Residual",-2134.7289999999994
385,"Residual",185.45899999999892
386,"Residual",-686.66200000000026
387,"Residual",-14.375
388,"Residual",565.8070000000007
389,"Residual",-86.380000000001019
390,"Residual",-277.02100000000064
391,"Residual",-62.186000000001513
392,"Residual",335.28299999999945
393,"Residual",212.90000000000146
394,"Residual",-368.72000000000116
395,"Residual",246.24799999999959
396,"Residual",330.62700000000041
397,"Residual",164.71299999999974
398,"Residual",-676.22999999999956
399,"Residual",91.513999999999214
400,"Residual",-979.72300000000178
401,"Residual",359.79699999999866
402,"Residual",-533.80500000000029
403,"Residual",61.136999999998807
404,"Residual",-289.93999999999869
405,"Residual",153.9900000000016
406,"Residual",206.52500000000146
407,"Residual",243.08000000000175
408,"Residual",-778.22000000000116
409,"Residual",-337.25600000000122
410,"Residual",2446.9702999999972
411,"Residual",3.092000000000553
412,"Residual",-160.12700000000041
413,"Residual",-18.256000000001222
414,"Residual",1077.6397000000034
415,"Residual",248.63999999999942
416,"Residual",228.77000000000044
417,"Residual",180.86699999999837
418,"Residual",-154.96299999999974
419,"Residual",-314.30370000000039
420,"Residual",204
421,"Residual",93.544999999998254
422,"Residual",-158.41400000000067
423,"Residual",-0.72999999999956344
424,"Residual",464.29100000000108
425,"Residual",392.97999999999956
426,"Residual",-610.41800000000148
427,"Residual",-139.29229999999734
428,"Residual",-0.04499999999825377
429,"Residual",125.79899999999907
430,"Residual",62.322000000000116
431,"Residual",-1026.1110000000008
432,"Residual",569.73800000000119
433,"Residual",76.686000000001513
434,"Residual",433.36300000000119
435,"Residual",-426.73199999999997
436,"Residual",170.65999999999985
437,"Residual",180.15199999999822
438,"Residual",200.25400000000081
439,"Residual",-1807.5020000000004
440,"Residual",-75.27100000000064
441,"Residual",229.79999999999927
442,"Residual",391.76729999999952
443,"Residual",376.85499999999956
444,"Residual",393.15999999999985
445,"Residual",1.9409999999988941
446,"Residual",-210.01399999999921
447,"Residual",365.39800000000105
448,"Residual",51.71900000000096
449,"Residual",135.40599999999904
450,"Residual",-332.66200000000026
451,"Residual",258.37099999999919
452,"Residual",-221.92199999999866
453,"Residual",1735.9900000000016
454,"Residual",-461.65799999999945
455,"Residual",424.25800000000163
456,"Residual",-1150.9219999999987
457,"Residual",-290.92799999999988
458,"Residual",-602.81399999999849
459,"Residual",-213.61100000000081
460,"Residual",304.21029999999882
461,"Residual",1269.6719999999987
462,"Residual",-805.16200000000026
463,"Residual",-1161.469000000001
464,"Residual",200.17599999999948
465,"Residual",489.38699999999881
466,"Residual",-615.61300000000119
467,"Residual",-97.085999999999331
468,"Residual",899.77999999999884
469,"Residual",17.756000000001222
470,"Residual",-141.25800000000163
471,"Residual",-77.0099999999984
472,"Residual",87.5119999999988
473,"Residual",-422.0679999999993
474,"Residual",-251.54499999999825
475,"Residual",1543.6539999999986
476,"Residual",153.73400000000038
477,"Residual",-375.71500000000015
478,"Residual",-39.62329999999929
479,"Residual",257.30900000000111
480,"Residual",-318.00600000000122
481,"Residual",-158.39500000000044
482,"Residual",3.0600000000013097
483,"Residual",-2038.9749999999985
484,"Residual",-444.5672999999988
485,"Residual",336.58199999999852
486,"Residual",56.869999999998981
487,"Residual",387.36100000000079
488,"Residual",-34.1150000000016
489,"Residual",145.30299999999988
490,"Residual",-336.58599999999933
491,"Residual",-188.78499999999985
492,"Residual",-583.851999999999
493,"Residual",205.90470000000278
494,"Residual",-255.22899999999936
495,"Residual",-287.58199999999852
496,"Residual",8.7000000000007276
497,"Residual",-433.45100000000093
498,"Residual",102.04100000000108
499,"Residual",267.43400000000111
500,"Residual",310.17199999999866
501,"Residual",48.687999999998283
502,"Residual",-100.53099999999904
503,"Residual",-198.63000000000102
504,"Residual",66.900000000001455
505,"Residual",-93.129000000000815
506,"Residual",-1493.2989999999991
507,"Residual",40.958999999998923
508,"Residual",657.030999999999
509,"Residual",272.65999999999985
510,"Residual",285.21299999999974
511,"Residual",162.99199999999837
512,"Residual",-863.65199999999822
513,"Residual",-1937.8869999999988
514,"Residual",-81.2380000000012
515,"Residual",268.41670000000158
516,"Residual",-754.16330000000016
517,"Residual",662.4429999999993
518,"Residual",-630.13999999999942
519,"Residual",1364.8152999999984
520,"Residual",-824.219000000001
521,"Residual",222.42399999999907
522,"Residual",236.09200000000055
523,"Residual",1107.4807
524,"Residual",-429.91999999999825
525,"Residual",401.50800000000163
526,"Residual",53.953000000001339
527,"Residual",-391.65399999999863
528,"Residual",141.86029999999664
529,"Residual",-876.1929999999993
530,"Residual",-213.79970000000321
531,"Residual",-994.79100000000108
532,"Residual",560.15199999999822
533,"Residual",-1901.7000000000007
534,"Residual",-183.15999999999985
535,"Residual",21.64600000000064
536,"Residual",1353.7419999999984
537,"Residual",165.83799999999974
538,"Residual",-399.78099999999904
539,"Residual",-621.25400000000081
540,"Residual",1166.3159999999989
541,"Residual",-390.67470000000321
542,"Residual",59.337999999999738
543,"Residual",-1103.625
544,"Residual",-2274.6049999999996
545,"Residual",-911.40000000000146
546,"Residual",-1137.2849999999999
547,"Residual",351.119999999999
548,"Residual",35.947700000000623
549,"Residual",-363.83799999999974
550,"Residual",-842.04699999999866
551,"Residual",-259.35499999999956
552,"Residual",303.57600000000093
553,"Residual",-1565.875
554,"Residual",-991.726999999999
555,"Residual",-48.122999999999593
556,"Residual",25.312000000001717
557,"Residual",86.2619999999988
558,"Residual",-377.59600000000137
559,"Residual",-395.68400000000111
560,"Residual",12.0099999999984
561,"Residual",481.99199999999837
562,"Residual",-832.22499999999854
563,"Residual",-1244.357
564,"Residual",410.15799999999945
565,"Residual",344.47999999999956
566,"Residual",90.880000000001019
567,"Residual",-411.27999999999884
568,"Residual",142.83000000000175
569,"Residual",-97.419999999998254
570,"Residual",-384.73800000000119
571,"Residual",1498.1860000000015
572,"Residual",154.9429999999993
573,"Residual",-574.53700000000026
574,"Residual",-76.187999999998283
575,"Residual",-1483.0040000000008
576,"Residual",-466.58599999999933
577,"Residual",169.07800000000134
578,"Residual",-1015.5060000000012
579,"Residual",-341.8233
580,"Residual",-219.0692999999992
581,"Residual",333.92599999999948
582,"Residual",-1.0780000000013388
583,"Residual",-1280.0159999999996
584,"Residual",1050.4867000000013
585,"Residual",-49.81000000000131
586,"Residual",-50.880000000001019
587,"Residual",168.59999999999854
588,"Residual",-245.86000000000058
589,"Residual",-766.32070000000022
590,"Residual",24.854999999999563
591,"Residual",-1388
592,"Residual",403.880000000001
593,"Residual",-1739.9670000000006
594,"Residual",-209.13300000000163
595,"Residual",146.07600000000093
596,"Residual",-354.77100000000064
597,"Residual",322.32529999999679
598,"Residual",-723.98670000000129
599,"Residual",14.715000000000146
600,"Residual",754.0457000000024
601,"Residual",914.59600000000137
602,"Residual",177.28299999999945
603,"Residual",-1309.898000000001
604,"Residual",-431.44700000000012
605,"Residual",-556.719000000001
606,"Residual",-857.46299999999974
607,"Residual",-942.09000000000015
608,"Residual",-441.60699999999997
609,"Residual",819.699700000001
610,"Residual",629.375
611,"Residual",181.06270000000222
612,"Residual",-188.75800000000163
613,"Residual",-196.77770000000237
614,"Residual",407.15670000000318
615,"Residual",-483.52300000000105
616,"Residual",-1312.1779999999999
617,"Residual",661.27699999999822
618,"Residual",-267.37900000000081
619,"Residual",-1277.4099999999999
620,"Residual",110.2599999999984
621,"Residual",198.57200000000012
622,"Residual",372.5679999999993
623,"Residual",-1330.3100000000013
624,"Residual",-30.481299999999464
625,"Residual",185.71570000000065
626,"Residual",-1625.2659999999996
627,"Residual",296.54999999999927
628,"Residual",-121.43999999999869
629,"Residual",-1321.1660000000011
630,"Residual",-207.30900000000111
631,"Residual",-1071.8400000000001
632,"Residual",-434.41400000000067
633,"Residual",238.35199999999895
634,"Residual",-511.65000000000146
635,"Residual",290.65999999999985
636,"Residual",-962.72000000000116
637,"Residual",-1123.6949999999997
638,"Residual",-133.87099999999919
639,"Residual",-396.47699999999895
640,"Residual",36.5679999999993
641,"Residual",-134.00400000000081
642,"Residual",662.357
643,"Residual",150.02999999999884
644,"Residual",417.53099999999904
645,"Residual",427.0467000000026
646,"Residual",-214.10499999999956
647,"Residual",-42.509299999997893
648,"Residual",-197.65799999999945
649,"Residual",644.49599999999919
650,"Residual",-650.81999999999971
651,"Residual",-524.17199999999866
652,"Residual",186.67399999999907
653,"Residual",519.13699999999881
654,"Residual",-100.5679999999993
655,"Residual",771.94369999999981
656,"Residual",328.29300000000148
657,"Residual",-40.879000000000815
658,"Residual",-1040.2659999999996
659,"Residual",861.273000000001
660,"Residual",-956.2400000000016
661,"Residual",192.65799999999945
662,"Residual",-96.701000000000931
663,"Residual",-61.326000000000931
664,"Residual",-419.83199999999852
665,"Residual",-803.130000000001
666,"Residual",1298.4259999999995
667,"Residual",-1682.4219999999987
668,"Residual",-563.780999999999
669,"Residual",166.65929999999935
670,"Residual",-193.57600000000093
671,"Residual",422.31399999999849
672,"Residual",579.719000000001
673,"Residual",-1066.4000000000015
674,"Residual",-298.47899999999936
675,"Residual",315.09999999999854
676,"Residual",505.77000000000044
677,"Residual",-821.49399999999878
678,"Residual",42.42529999999897
679,"Residual",629.07800000000134
680,"Residual",-181.89600000000064
681,"Residual",-936.02999999999884
682,"Residual",-1101.0469999999987
683,"Residual",-988.42599999999948
684,"Residual",191.41200000000026
685,"Residual",-387.89600000000064
686,"Residual",-556.55299999999988
687,"Residual",-318.20899999999892
688,"Residual",-1866.0920000000006
689,"Residual",-129.81399999999849
690,"Residual",-86.4880000000012
691,"Residual",11.6150000000016
692,"Residual",-2040
693,"Residual",396.3650000000016
694,"Residual",-74.979999999999563
695,"Residual",-9.625
696,"Residual",131.86100000000079
697,"Residual",181.07800000000134
698,"Residual",-1162.4799999999996
699,"Residual",-360.20300000000134
700,"Residual",-1403.7930000000015
701,"Residual",-154.57400000000052
702,"Residual",247.59999999999854
703,"Residual",159.04699999999866
704,"Residual",257.27300000000105
705,"Residual",-45.430000000000291
706,"Residual",-528.25800000000163
707,"Residual",546.85670000000027
708,"Residual",79.768000000000029
709,"Residual",552.369999999999
710,"Residual",-53.613000000001193
711,"Residual",-809.630000000001
712,"Residual",41.776999999998225
713,"Residual",-1298.8849999999984
714,"Residual",-130.46500000000015
715,"Residual",-1408.3770000000004
716,"Residual",-41.72899999999936
717,"Residual",-624.1150000000016
718,"Residual",26.015999999999622
719,"Residual",-39.958999999998923
720,"Residual",-174.80630000000019
721,"Residual",-170.2599999999984
722,"Residual",74.630000000001019
723,"Residual",607.60499999999956
724,"Residual",246.04300000000148
725,"Residual",-1152.9840000000004
726,"Residual",-364.34000000000015
727,"Residual",-860.04000000000087
728,"Residual",-719.63899999999921
729,"Residual",152.11100000000081
730,"Residual",228.47999999999956
731,"Residual",-1308.3650000000016
