show_id,country
"n1066","Canada"
"n1102","Canada"
"n1105","Canada"
"n1119","Canada"
"n1120","Canada"
"n1280","Canada"
"n1285","Canada"
"n1355","Canada"
"n1363","Canada"
"n1384","Canada"
"n1409","Canada"
"n1425","Canada"
"n1435","Canada"
"n1436","Canada"
"n1448","Canada"
"n1464","Canada"
"n1486","Canada"
"n1491","Canada"
"n1525","Canada"
"n1535","Canada"
"n1545","Canada"
"n1552","Canada"
"n1564","Canada"
"n1589","Canada"
"n1623","Canada"
"n1627","Canada"
"n1652","Canada"
"n1692","Canada"
"n1696","Canada"
"n1697","Canada"
"n1715","Canada"
"n1720","Canada"
"n1725","Canada"
"n1729","Canada"
"n1735","Canada"
"n1739","Canada"
"n1740","Canada"
"n1747","Canada"
"n1748","Canada"
"n1754","Canada"
"n1759","Canada"
"n1760","Canada"
"n1811","Canada"
"n1813","Canada"
"n1816","Canada"
"n1832","Canada"
"n1872","Canada"
"n1879","Canada"
"n1884","Canada"
"n1888","Canada"
"n2004","Canada"
"n2080","Canada"
"n2082","Canada"
"n2107","Canada"
"n2122","Canada"
"n2130","Canada"
"n2150","Canada"
"n2161","Canada"
"n2175","Canada"
"n2178","Canada"
"n2179","Canada"
"n2184","Canada"
"n2191","Canada"
"n2308","Canada"
"n2311","Canada"
"n2312","Canada"
"n2317","Canada"
"n2378","Canada"
"n2396","Canada"
"n2424","Canada"
"n2441","Canada"
"n2481","Canada"
"n2494","Canada"
"n2543","Canada"
"n2553","Canada"
"n2555","Canada"
"n2563","Canada"
"n2589","Canada"
"n2601","Canada"
"n2657","Canada"
"n2691","Canada"
"n2713","Canada"
"n2756","Canada"
"n2759","Canada"
"n2769","Canada"
"n2770","Canada"
"n2771","Canada"
"n2829","Canada"
"n2848","Canada"
"n2867","Canada"
"n2891","Canada"
"n2934","Canada"
"n2942","Canada"
"n2962","Canada"
"n3012","Canada"
"n3048","Canada"
"n3054","Canada"
"n3067","Canada"
"n3085","Canada"
"n3159","Canada"
"n3209","Canada"
"n3227","Canada"
"n3247","Canada"
"n3296","Canada"
"n3318","Canada"
"n3321","Canada"
"n3324","Canada"
"n3346","Canada"
"n3351","Canada"
"n3392","Canada"
"n3425","Canada"
"n3450","Canada"
"n3451","Canada"
"n3485","Canada"
"n3509","Canada"
"n3554","Canada"
"n3585","Canada"
"n3635","Canada"
"n3645","Canada"
"n3767","Canada"
"n3788","Canada"
"n3862","Canada"
"n3931","Canada"
"n3943","Canada"
"n3971","Canada"
"n3989","Canada"
"n4058","Canada"
"n4059","Canada"
"n4094","Canada"
"n4115","Canada"
"n4146","Canada"
"n4293","Canada"
"n4311","Canada"
"n4353","Canada"
"n4360","Canada"
"n4366","Canada"
"n4374","Canada"
"n4385","Canada"
"n4391","Canada"
"n4429","Canada"
"n4493","Canada"
"n4504","Canada"
"n4520","Canada"
"n4558","Canada"
"n4591","Canada"
"n4623","Canada"
"n4635","Canada"
"n4657","Canada"
"n4687","Canada"
"n4765","Canada"
"n4814","Canada"
"n4820","Canada"
"n4858","Canada"
"n4874","Canada"
"n4876","Canada"
"n4880","Canada"
"n4892","Canada"
"n4922","Canada"
"n4928","Canada"
"n4965","Canada"
"n4966","Canada"
"n4967","Canada"
"n5004","Canada"
"n5005","Canada"
"n5016","Canada"
"n5017","Canada"
"n5018","Canada"
"n5019","Canada"
"n5020","Canada"
"n5043","Canada"
"n5074","Canada"
"n5103","Canada"
"n5116","Canada"
"n5119","Canada"
"n5161","Canada"
"n5165","Canada"
"n5173","Canada"
"n5186","Canada"
"n5200","Canada"
"n5206","Canada"
"n5238","Canada"
"n5242","Canada"
"n5264","Canada"
"n5265","Canada"
"n5270","Canada"
"n5342","Canada"
"n5382","Canada"
"n5393","Canada"
"n5413","Canada"
"n5423","Canada"
"n5441","Canada"
"n5457","Canada"
"n5492","Canada"
"n5505","Canada"
"n5507","Canada"
"n5513","Canada"
"n5520","Canada"
"n5573","Canada"
"n5603","Canada"
"n5622","Canada"
"n5645","Canada"
"n5678","Canada"
"n5693","Canada"
"n5694","Canada"
"n5737","Canada"
"n5738","Canada"
"n5739","Canada"
"n5742","Canada"
"n5774","Canada"
"n5793","Canada"
"n5833","Canada"
"n5849","Canada"
"n5856","Canada"
"n5859","Canada"
"n5881","Canada"
"n5924","Canada"
"n5934","Canada"
"n5973","Canada"
"n5974","Canada"
"n6011","Canada"
"n6035","Canada"
"n6055","Canada"
"n6069","Canada"
"n6085","Canada"
"n6089","Canada"
"n6094","Canada"
"n6124","Canada"
"n6142","Canada"
"n6143","Canada"
"n6148","Canada"
"n6181","Canada"
"n6182","Canada"
"n6193","Canada"
"n6194","Canada"
"n6195","Canada"
"n6200","Canada"
"n6209","Canada"
"n6211","Canada"
"n6216","Canada"
"n6241","Canada"
"n6242","Canada"
"n6263","Canada"
"n6265","Canada"
"n6281","Canada"
"n6316","Canada"
"n6319","Canada"
"n6346","Canada"
"n6349","Canada"
"n6366","Canada"
"n6383","Canada"
"n6384","Canada"
"n6385","Canada"
"n6412","Canada"
"n6435","Canada"
"n6452","Canada"
"n6475","Canada"
"n6479","Canada"
"n6519","Canada"
"n6524","Canada"
"n6535","Canada"
"n6538","Canada"
"n6583","Canada"
"n6601","Canada"
"n6614","Canada"
"n6618","Canada"
"n6671","Canada"
"n6692","Canada"
"n6699","Canada"
"n6701","Canada"
"n6755","Canada"
"n6760","Canada"
"n6768","Canada"
"n6811","Canada"
"n6812","Canada"
"n6813","Canada"
"n6815","Canada"
"n6839","Canada"
"n6855","Canada"
"n6883","Canada"
"n6887","Canada"
"n6901","Canada"
"n6910","Canada"
"n6929","Canada"
"n6932","Canada"
"n6942","Canada"
"n6952","Canada"
"n6954","Canada"
"n6956","Canada"
"n6970","Canada"
"n6998","Canada"
"n7010","Canada"
"n7011","Canada"
"n7017","Canada"
"n7027","Canada"
"n7052","Canada"
"n7086","Canada"
"n7088","Canada"
"n7093","Canada"
"n7099","Canada"
"n7112","Canada"
"n7153","Canada"
"n7157","Canada"
"n7165","Canada"
"n7209","Canada"
"n7282","Canada"
"n7298","Canada"
"n7303","Canada"
"n7335","Canada"
"n7343","Canada"
"n7404","Canada"
"n7431","Canada"
"n7433","Canada"
"n7445","Canada"
"n7461","Canada"
"n7462","Canada"
"n7480","Canada"
"n7487","Canada"
"n7503","Canada"
"n7522","Canada"
"n7532","Canada"
"n7537","Canada"
"n7542","Canada"
"n7543","Canada"
"n7590","Canada"
"n7623","Canada"
"n7647","Canada"
"n7685","Canada"
"n7704","Canada"
"n7706","Canada"
"n7728","Canada"
"n7754","Canada"
"n7800","Canada"
"n7804","Canada"
"n7842","Canada"
"n7854","Canada"
"n7856","Canada"
"n7857","Canada"
"n7858","Canada"
"n7889","Canada"
"n7890","Canada"
"n7891","Canada"
"n7917","Canada"
"n7937","Canada"
"n7961","Canada"
"n7983","Canada"
"n8019","Canada"
"n8030","Canada"
"n8057","Canada"
"n8081","Canada"
"n8082","Canada"
"n8094","Canada"
"n8101","Canada"
"n8103","Canada"
"n8117","Canada"
"n8140","Canada"
"n8179","Canada"
"n8182","Canada"
"n8196","Canada"
"n8197","Canada"
"n8198","Canada"
"n8213","Canada"
"n8222","Canada"
"n8226","Canada"
"n8237","Canada"
"n8254","Canada"
"n8272","Canada"
"n8283","Canada"
"n8340","Canada"
"n8341","Canada"
"n8343","Canada"
"n8352","Canada"
"n8357","Canada"
"n8379","Canada"
"n8394","Canada"
"n8396","Canada"
"n8412","Canada"
"n8427","Canada"
"n8439","Canada"
"n8463","Canada"
"n8472","Canada"
"n8478","Canada"
"n8499","Canada"
"n8524","Canada"
"n8540","Canada"
"n8559","Canada"
"n8567","Canada"
"n8571","Canada"
"n8582","Canada"
"n8584","Canada"
"n8601","Canada"
"n8602","Canada"
"n8621","Canada"
"n8639","Canada"
"n8650","Canada"
"n8655","Canada"
"n8660","Canada"
"n8663","Canada"
"n8695","Canada"
"n8730","Canada"
"n8739","Canada"
"n8754","Canada"
"n8766","Canada"
"n8796","Canada"
"n30","France"
"n92","France"
"n100","France"
"n116","France"
"n123","France"
"n136","France"
"n189","France"
"n268","France"
"n274","France"
"n300","France"
"n357","France"
"n358","France"
"n366","France"
"n390","France"
"n497","France"
"n509","France"
"n513","France"
"n554","France"
"n579","France"
"n607","France"
"n610","France"
"n635","France"
"n662","France"
"n735","France"
"n751","France"
"n803","France"
"n817","France"
"n840","France"
"n896","France"
"n916","France"
"n933","France"
"n947","France"
"n948","France"
"n956","France"
"n1014","France"
"n1015","France"
"n1049","France"
"n1111","France"
"n1112","France"
"n1139","France"
"n1146","France"
"n1154","France"
"n1161","France"
"n1176","France"
"n1224","France"
"n1229","France"
"n1237","France"
"n1259","France"
"n1330","France"
"n1337","France"
"n1363","France"
"n1366","France"
"n1388","France"
"n1422","France"
"n1429","France"
"n1435","France"
"n1439","France"
"n1468","France"
"n1489","France"
"n1550","France"
"n1556","France"
"n1587","France"
"n1600","France"
"n1609","France"
"n1625","France"
"n1720","France"
"n1729","France"
"n1761","France"
"n1765","France"
"n1766","France"
"n1781","France"
"n1821","France"
"n1823","France"
"n1826","France"
"n1827","France"
"n1828","France"
"n1830","France"
"n1832","France"
"n1840","France"
"n1875","France"
"n1985","France"
"n1992","France"
"n1998","France"
"n2002","France"
"n2004","France"
"n2009","France"
"n2032","France"
"n2070","France"
"n2071","France"
"n2080","France"
"n2138","France"
"n2140","France"
"n2164","France"
"n2198","France"
"n2225","France"
"n2226","France"
"n2234","France"
"n2244","France"
"n2261","France"
"n2297","France"
"n2317","France"
"n2319","France"
"n2355","France"
"n2359","France"
"n2362","France"
"n2364","France"
"n2367","France"
"n2396","France"
"n2461","France"
"n2523","France"
"n2547","France"
"n2554","France"
"n2579","France"
"n2586","France"
"n2635","France"
"n2669","France"
"n2676","France"
"n2695","France"
"n2713","France"
"n2798","France"
"n2835","France"
"n2844","France"
"n2861","France"
"n2866","France"
"n2904","France"
"n2912","France"
"n2963","France"
"n2973","France"
"n2982","France"
"n3009","France"
"n3017","France"
"n3019","France"
"n3024","France"
"n3029","France"
"n3041","France"
"n3096","France"
"n3102","France"
"n3120","France"
"n3203","France"
"n3208","France"
"n3211","France"
"n3223","France"
"n3238","France"
"n3256","France"
"n3262","France"
"n3286","France"
"n3298","France"
"n3329","France"
"n3378","France"
"n3392","France"
"n3426","France"
"n3434","France"
"n3435","France"
"n3522","France"
"n3535","France"
"n3543","France"
"n3640","France"
"n3671","France"
"n3676","France"
"n3695","France"
"n3696","France"
"n3731","France"
"n3747","France"
"n3767","France"
"n3834","France"
"n3905","France"
"n3914","France"
"n3965","France"
"n3971","France"
"n4004","France"
"n4035","France"
"n4054","France"
"n4060","France"
"n4067","France"
"n4068","France"
"n4088","France"
"n4268","France"
"n4293","France"
"n4356","France"
"n4361","France"
"n4384","France"
"n4401","France"
"n4410","France"
"n4419","France"
"n4468","France"
"n4513","France"
"n4666","France"
"n4672","France"
"n4706","France"
"n4741","France"
"n4744","France"
"n4749","France"
"n4785","France"
"n4818","France"
"n4837","France"
"n4842","France"
"n4858","France"
"n4877","France"
"n4899","France"
"n4906","France"
"n4926","France"
"n4930","France"
"n4943","France"
"n4945","France"
"n4948","France"
"n5028","France"
"n5100","France"
"n5104","France"
"n5105","France"
"n5144","France"
"n5145","France"
"n5213","France"
"n5220","France"
"n5224","France"
"n5244","France"
"n5261","France"
"n5309","France"
"n5314","France"
"n5324","France"
"n5342","France"
"n5345","France"
"n5362","France"
"n5365","France"
"n5388","France"
"n5456","France"
"n5475","France"
"n5492","France"
"n5499","France"
"n5502","France"
"n5503","France"
"n5532","France"
"n5625","France"
"n5629","France"
"n5637","France"
"n5650","France"
"n5660","France"
"n5677","France"
"n5687","France"
"n5692","France"
"n5715","France"
"n5721","France"
"n5740","France"
"n5741","France"
"n5743","France"
"n5747","France"
"n5751","France"
"n5753","France"
"n5771","France"
"n5830","France"
"n5852","France"
"n5878","France"
"n5903","France"
"n5915","France"
"n5954","France"
"n5955","France"
"n6014","France"
"n6057","France"
"n6058","France"
"n6082","France"
"n6091","France"
"n6092","France"
"n6123","France"
"n6182","France"
"n6195","France"
"n6206","France"
"n6249","France"
"n6302","France"
"n6312","France"
"n6335","France"
"n6337","France"
"n6339","France"
"n6343","France"
"n6388","France"
"n6397","France"
"n6417","France"
"n6418","France"
"n6455","France"
"n6475","France"
"n6489","France"
"n6503","France"
"n6517","France"
"n6526","France"
"n6543","France"
"n6567","France"
"n6609","France"
"n6624","France"
"n6628","France"
"n6629","France"
"n6630","France"
"n6641","France"
"n6684","France"
"n6692","France"
"n6699","France"
"n6714","France"
"n6757","France"
"n6799","France"
"n6809","France"
"n6820","France"
"n6839","France"
"n6879","France"
"n6887","France"
"n6980","France"
"n7048","France"
"n7056","France"
"n7059","France"
"n7094","France"
"n7099","France"
"n7111","France"
"n7128","France"
"n7165","France"
"n7201","France"
"n7212","France"
"n7272","France"
"n7273","France"
"n7274","France"
"n7294","France"
"n7329","France"
"n7332","France"
"n7365","France"
"n7378","France"
"n7379","France"
"n7392","France"
"n7458","France"
"n7466","France"
"n7509","France"
"n7526","France"
"n7540","France"
"n7578","France"
"n7631","France"
"n7632","France"
"n7636","France"
"n7650","France"
"n7668","France"
"n7731","France"
"n7735","France"
"n7747","France"
"n7751","France"
"n7755","France"
"n7758","France"
"n7765","France"
"n7767","France"
"n7768","France"
"n7784","France"
"n7785","France"
"n7786","France"
"n7830","France"
"n7858","France"
"n7915","France"
"n7935","France"
"n7936","France"
"n7955","France"
"n7982","France"
"n7989","France"
"n8015","France"
"n8019","France"
"n8035","France"
"n8054","France"
"n8073","France"
"n8097","France"
"n8103","France"
"n8113","France"
"n8117","France"
"n8121","France"
"n8148","France"
"n8151","France"
"n8164","France"
"n8169","France"
"n8195","France"
"n8198","France"
"n8219","France"
"n8247","France"
"n8255","France"
"n8357","France"
"n8370","France"
"n8371","France"
"n8374","France"
"n8385","France"
"n8396","France"
"n8399","France"
"n8424","France"
"n8483","France"
"n8502","France"
"n8547","France"
"n8564","France"
"n8652","France"
"n8704","France"
"n8716","France"
"n8747","France"
"n8777","France"
"n8795","France"
"n8798","France"
"n47","Japan"
"n52","Japan"
"n53","Japan"
"n54","Japan"
"n55","Japan"
"n57","Japan"
"n58","Japan"
"n59","Japan"
"n60","Japan"
"n61","Japan"
"n62","Japan"
"n63","Japan"
"n64","Japan"
"n77","Japan"
"n136","Japan"
"n155","Japan"
"n220","Japan"
"n266","Japan"
"n280","Japan"
"n292","Japan"
"n339","Japan"
"n454","Japan"
"n494","Japan"
"n518","Japan"
"n525","Japan"
"n538","Japan"
"n579","Japan"
"n632","Japan"
"n643","Japan"
"n676","Japan"
"n768","Japan"
"n779","Japan"
"n804","Japan"
"n844","Japan"
"n997","Japan"
"n1041","Japan"
"n1042","Japan"
"n1045","Japan"
"n1051","Japan"
"n1052","Japan"
"n1076","Japan"
"n1092","Japan"
"n1121","Japan"
"n1132","Japan"
"n1135","Japan"
"n1150","Japan"
"n1170","Japan"
"n1177","Japan"
"n1180","Japan"
"n1187","Japan"
"n1258","Japan"
"n1274","Japan"
"n1386","Japan"
"n1507","Japan"
"n1539","Japan"
"n1540","Japan"
"n1563","Japan"
"n1650","Japan"
"n1686","Japan"
"n1694","Japan"
"n1725","Japan"
"n1744","Japan"
"n1909","Japan"
"n1919","Japan"
"n1929","Japan"
"n1964","Japan"
"n1965","Japan"
"n1966","Japan"
"n1967","Japan"
"n1968","Japan"
"n1970","Japan"
"n2063","Japan"
"n2066","Japan"
"n2067","Japan"
"n2068","Japan"
"n2079","Japan"
"n2090","Japan"
"n2137","Japan"
"n2146","Japan"
"n2176","Japan"
"n2181","Japan"
"n2212","Japan"
"n2254","Japan"
"n2298","Japan"
"n2321","Japan"
"n2365","Japan"
"n2399","Japan"
"n2400","Japan"
"n2427","Japan"
"n2445","Japan"
"n2450","Japan"
"n2451","Japan"
"n2452","Japan"
"n2463","Japan"
"n2479","Japan"
"n2526","Japan"
"n2563","Japan"
"n2587","Japan"
"n2599","Japan"
"n2603","Japan"
"n2633","Japan"
"n2646","Japan"
"n2659","Japan"
"n2678","Japan"
"n2699","Japan"
"n2714","Japan"
"n2715","Japan"
"n2741","Japan"
"n2789","Japan"
"n2800","Japan"
"n2804","Japan"
"n2855","Japan"
"n2876","Japan"
"n2877","Japan"
"n2920","Japan"
"n2946","Japan"
"n2959","Japan"
"n2963","Japan"
"n2966","Japan"
"n2967","Japan"
"n2971","Japan"
"n2978","Japan"
"n2999","Japan"
"n3009","Japan"
"n3017","Japan"
"n3020","Japan"
"n3021","Japan"
"n3056","Japan"
"n3070","Japan"
"n3080","Japan"
"n3089","Japan"
"n3090","Japan"
"n3099","Japan"
"n3102","Japan"
"n3104","Japan"
"n3126","Japan"
"n3138","Japan"
"n3171","Japan"
"n3174","Japan"
"n3220","Japan"
"n3240","Japan"
"n3265","Japan"
"n3272","Japan"
"n3273","Japan"
"n3281","Japan"
"n3302","Japan"
"n3320","Japan"
"n3334","Japan"
"n3337","Japan"
"n3340","Japan"
"n3341","Japan"
"n3342","Japan"
"n3343","Japan"
"n3356","Japan"
"n3433","Japan"
"n3438","Japan"
"n3481","Japan"
"n3520","Japan"
"n3542","Japan"
"n3589","Japan"
"n3624","Japan"
"n3664","Japan"
"n3665","Japan"
"n3666","Japan"
"n3667","Japan"
"n3697","Japan"
"n3713","Japan"
"n3717","Japan"
"n3721","Japan"
"n3724","Japan"
"n3725","Japan"
"n3729","Japan"
"n3737","Japan"
"n3738","Japan"
"n3742","Japan"
"n3774","Japan"
"n3785","Japan"
"n3827","Japan"
"n3871","Japan"
"n3880","Japan"
"n3902","Japan"
"n3959","Japan"
"n3972","Japan"
"n3990","Japan"
"n3999","Japan"
"n4049","Japan"
"n4064","Japan"
"n4132","Japan"
"n4145","Japan"
"n4209","Japan"
"n4224","Japan"
"n4244","Japan"
"n4271","Japan"
"n4275","Japan"
"n4279","Japan"
"n4280","Japan"
"n4295","Japan"
"n4313","Japan"
"n4357","Japan"
"n4470","Japan"
"n4532","Japan"
"n4629","Japan"
"n4634","Japan"
"n4677","Japan"
"n4716","Japan"
"n4742","Japan"
"n4743","Japan"
"n4745","Japan"
"n4753","Japan"
"n4764","Japan"
"n4770","Japan"
"n4817","Japan"
"n4839","Japan"
"n4854","Japan"
"n4862","Japan"
"n4863","Japan"
"n4874","Japan"
"n4880","Japan"
"n4983","Japan"
