Date,Year,Quarter Number,Quarter,Month Number,Month,Week Day Number,Week Day,Year Month Number,Year Month,Year Quarter Number,Year Quarter,Days from Today,Week Starting Sunday,Week Starting Monday,IS WORKING DAY
2015-03-02 00:00:00.000,2015,1,"Q1",3,"March",2,"Monday",201503,"March 2015",201501,"Q1-2015",-2720,2015-03-01 00:00:00.000,2015-03-02 00:00:00.000,1
2015-03-03 00:00:00.000,2015,1,"Q1",3,"March",3,"Tuesday",201503,"March 2015",201501,"Q1-2015",-2719,2015-03-01 00:00:00.000,2015-03-02 00:00:00.000,1
2015-03-04 00:00:00.000,2015,1,"Q1",3,"March",4,"Wednesday",201503,"March 2015",201501,"Q1-2015",-2718,2015-03-01 00:00:00.000,2015-03-02 00:00:00.000,1
2015-03-05 00:00:00.000,2015,1,"Q1",3,"March",5,"Thursday",201503,"March 2015",201501,"Q1-2015",-2717,2015-03-01 00:00:00.000,2015-03-02 00:00:00.000,1
2015-03-06 00:00:00.000,2015,1,"Q1",3,"March",6,"Friday",201503,"March 2015",201501,"Q1-2015",-2716,2015-03-01 00:00:00.000,2015-03-02 00:00:00.000,1
2015-03-07 00:00:00.000,2015,1,"Q1",3,"March",7,"Saturday",201503,"March 2015",201501,"Q1-2015",-2715,2015-03-01 00:00:00.000,2015-03-02 00:00:00.000,0
2015-03-08 00:00:00.000,2015,1,"Q1",3,"March",1,"Sunday",201503,"March 2015",201501,"Q1-2015",-2714,2015-03-08 00:00:00.000,2015-03-02 00:00:00.000,0
2015-03-09 00:00:00.000,2015,1,"Q1",3,"March",2,"Monday",201503,"March 2015",201501,"Q1-2015",-2713,2015-03-08 00:00:00.000,2015-03-09 00:00:00.000,1
2015-03-10 00:00:00.000,2015,1,"Q1",3,"March",3,"Tuesday",201503,"March 2015",201501,"Q1-2015",-2712,2015-03-08 00:00:00.000,2015-03-09 00:00:00.000,1
2015-03-11 00:00:00.000,2015,1,"Q1",3,"March",4,"Wednesday",201503,"March 2015",201501,"Q1-2015",-2711,2015-03-08 00:00:00.000,2015-03-09 00:00:00.000,1
2015-03-12 00:00:00.000,2015,1,"Q1",3,"March",5,"Thursday",201503,"March 2015",201501,"Q1-2015",-2710,2015-03-08 00:00:00.000,2015-03-09 00:00:00.000,1
2015-03-13 00:00:00.000,2015,1,"Q1",3,"March",6,"Friday",201503,"March 2015",201501,"Q1-2015",-2709,2015-03-08 00:00:00.000,2015-03-09 00:00:00.000,1
2015-03-14 00:00:00.000,2015,1,"Q1",3,"March",7,"Saturday",201503,"March 2015",201501,"Q1-2015",-2708,2015-03-08 00:00:00.000,2015-03-09 00:00:00.000,0
2015-03-15 00:00:00.000,2015,1,"Q1",3,"March",1,"Sunday",201503,"March 2015",201501,"Q1-2015",-2707,2015-03-15 00:00:00.000,2015-03-09 00:00:00.000,0
2015-03-16 00:00:00.000,2015,1,"Q1",3,"March",2,"Monday",201503,"March 2015",201501,"Q1-2015",-2706,2015-03-15 00:00:00.000,2015-03-16 00:00:00.000,1
2015-03-17 00:00:00.000,2015,1,"Q1",3,"March",3,"Tuesday",201503,"March 2015",201501,"Q1-2015",-2705,2015-03-15 00:00:00.000,2015-03-16 00:00:00.000,1
2015-03-18 00:00:00.000,2015,1,"Q1",3,"March",4,"Wednesday",201503,"March 2015",201501,"Q1-2015",-2704,2015-03-15 00:00:00.000,2015-03-16 00:00:00.000,1
2015-03-19 00:00:00.000,2015,1,"Q1",3,"March",5,"Thursday",201503,"March 2015",201501,"Q1-2015",-2703,2015-03-15 00:00:00.000,2015-03-16 00:00:00.000,1
2015-03-20 00:00:00.000,2015,1,"Q1",3,"March",6,"Friday",201503,"March 2015",201501,"Q1-2015",-2702,2015-03-15 00:00:00.000,2015-03-16 00:00:00.000,1
2015-03-21 00:00:00.000,2015,1,"Q1",3,"March",7,"Saturday",201503,"March 2015",201501,"Q1-2015",-2701,2015-03-15 00:00:00.000,2015-03-16 00:00:00.000,0
2015-03-22 00:00:00.000,2015,1,"Q1",3,"March",1,"Sunday",201503,"March 2015",201501,"Q1-2015",-2700,2015-03-22 00:00:00.000,2015-03-16 00:00:00.000,0
2015-03-23 00:00:00.000,2015,1,"Q1",3,"March",2,"Monday",201503,"March 2015",201501,"Q1-2015",-2699,2015-03-22 00:00:00.000,2015-03-23 00:00:00.000,1
2015-03-24 00:00:00.000,2015,1,"Q1",3,"March",3,"Tuesday",201503,"March 2015",201501,"Q1-2015",-2698,2015-03-22 00:00:00.000,2015-03-23 00:00:00.000,1
2015-03-25 00:00:00.000,2015,1,"Q1",3,"March",4,"Wednesday",201503,"March 2015",201501,"Q1-2015",-2697,2015-03-22 00:00:00.000,2015-03-23 00:00:00.000,1
2015-03-26 00:00:00.000,2015,1,"Q1",3,"March",5,"Thursday",201503,"March 2015",201501,"Q1-2015",-2696,2015-03-22 00:00:00.000,2015-03-23 00:00:00.000,1
2015-03-27 00:00:00.000,2015,1,"Q1",3,"March",6,"Friday",201503,"March 2015",201501,"Q1-2015",-2695,2015-03-22 00:00:00.000,2015-03-23 00:00:00.000,1
2015-03-28 00:00:00.000,2015,1,"Q1",3,"March",7,"Saturday",201503,"March 2015",201501,"Q1-2015",-2694,2015-03-22 00:00:00.000,2015-03-23 00:00:00.000,0
2015-03-29 00:00:00.000,2015,1,"Q1",3,"March",1,"Sunday",201503,"March 2015",201501,"Q1-2015",-2693,2015-03-29 00:00:00.000,2015-03-23 00:00:00.000,0
2015-03-30 00:00:00.000,2015,1,"Q1",3,"March",2,"Monday",201503,"March 2015",201501,"Q1-2015",-2692,2015-03-29 00:00:00.000,2015-03-30 00:00:00.000,1
2015-03-31 00:00:00.000,2015,1,"Q1",3,"March",3,"Tuesday",201503,"March 2015",201501,"Q1-2015",-2691,2015-03-29 00:00:00.000,2015-03-30 00:00:00.000,1
2017-01-01 00:00:00.000,2017,1,"Q1",1,"January",1,"Sunday",201701,"January 2017",201701,"Q1-2017",-2049,2017-01-01 00:00:00.000,2016-12-26 00:00:00.000,0
2017-01-02 00:00:00.000,2017,1,"Q1",1,"January",2,"Monday",201701,"January 2017",201701,"Q1-2017",-2048,2017-01-01 00:00:00.000,2017-01-02 00:00:00.000,1
2017-01-03 00:00:00.000,2017,1,"Q1",1,"January",3,"Tuesday",201701,"January 2017",201701,"Q1-2017",-2047,2017-01-01 00:00:00.000,2017-01-02 00:00:00.000,1
2017-01-04 00:00:00.000,2017,1,"Q1",1,"January",4,"Wednesday",201701,"January 2017",201701,"Q1-2017",-2046,2017-01-01 00:00:00.000,2017-01-02 00:00:00.000,1
2017-01-05 00:00:00.000,2017,1,"Q1",1,"January",5,"Thursday",201701,"January 2017",201701,"Q1-2017",-2045,2017-01-01 00:00:00.000,2017-01-02 00:00:00.000,1
2017-01-06 00:00:00.000,2017,1,"Q1",1,"January",6,"Friday",201701,"January 2017",201701,"Q1-2017",-2044,2017-01-01 00:00:00.000,2017-01-02 00:00:00.000,1
2017-01-07 00:00:00.000,2017,1,"Q1",1,"January",7,"Saturday",201701,"January 2017",201701,"Q1-2017",-2043,2017-01-01 00:00:00.000,2017-01-02 00:00:00.000,0
2017-01-08 00:00:00.000,2017,1,"Q1",1,"January",1,"Sunday",201701,"January 2017",201701,"Q1-2017",-2042,2017-01-08 00:00:00.000,2017-01-02 00:00:00.000,0
2017-01-09 00:00:00.000,2017,1,"Q1",1,"January",2,"Monday",201701,"January 2017",201701,"Q1-2017",-2041,2017-01-08 00:00:00.000,2017-01-09 00:00:00.000,1
2017-01-10 00:00:00.000,2017,1,"Q1",1,"January",3,"Tuesday",201701,"January 2017",201701,"Q1-2017",-2040,2017-01-08 00:00:00.000,2017-01-09 00:00:00.000,1
2017-01-11 00:00:00.000,2017,1,"Q1",1,"January",4,"Wednesday",201701,"January 2017",201701,"Q1-2017",-2039,2017-01-08 00:00:00.000,2017-01-09 00:00:00.000,1
2017-01-12 00:00:00.000,2017,1,"Q1",1,"January",5,"Thursday",201701,"January 2017",201701,"Q1-2017",-2038,2017-01-08 00:00:00.000,2017-01-09 00:00:00.000,1
2017-01-13 00:00:00.000,2017,1,"Q1",1,"January",6,"Friday",201701,"January 2017",201701,"Q1-2017",-2037,2017-01-08 00:00:00.000,2017-01-09 00:00:00.000,1
2017-01-14 00:00:00.000,2017,1,"Q1",1,"January",7,"Saturday",201701,"January 2017",201701,"Q1-2017",-2036,2017-01-08 00:00:00.000,2017-01-09 00:00:00.000,0
2017-01-15 00:00:00.000,2017,1,"Q1",1,"January",1,"Sunday",201701,"January 2017",201701,"Q1-2017",-2035,2017-01-15 00:00:00.000,2017-01-09 00:00:00.000,0
2017-01-16 00:00:00.000,2017,1,"Q1",1,"January",2,"Monday",201701,"January 2017",201701,"Q1-2017",-2034,2017-01-15 00:00:00.000,2017-01-16 00:00:00.000,1
2017-01-17 00:00:00.000,2017,1,"Q1",1,"January",3,"Tuesday",201701,"January 2017",201701,"Q1-2017",-2033,2017-01-15 00:00:00.000,2017-01-16 00:00:00.000,1
2017-01-18 00:00:00.000,2017,1,"Q1",1,"January",4,"Wednesday",201701,"January 2017",201701,"Q1-2017",-2032,2017-01-15 00:00:00.000,2017-01-16 00:00:00.000,1
2017-01-19 00:00:00.000,2017,1,"Q1",1,"January",5,"Thursday",201701,"January 2017",201701,"Q1-2017",-2031,2017-01-15 00:00:00.000,2017-01-16 00:00:00.000,1
2017-01-20 00:00:00.000,2017,1,"Q1",1,"January",6,"Friday",201701,"January 2017",201701,"Q1-2017",-2030,2017-01-15 00:00:00.000,2017-01-16 00:00:00.000,1
2017-01-21 00:00:00.000,2017,1,"Q1",1,"January",7,"Saturday",201701,"January 2017",201701,"Q1-2017",-2029,2017-01-15 00:00:00.000,2017-01-16 00:00:00.000,0
2017-01-22 00:00:00.000,2017,1,"Q1",1,"January",1,"Sunday",201701,"January 2017",201701,"Q1-2017",-2028,2017-01-22 00:00:00.000,2017-01-16 00:00:00.000,0
2017-01-23 00:00:00.000,2017,1,"Q1",1,"January",2,"Monday",201701,"January 2017",201701,"Q1-2017",-2027,2017-01-22 00:00:00.000,2017-01-23 00:00:00.000,1
2017-01-24 00:00:00.000,2017,1,"Q1",1,"January",3,"Tuesday",201701,"January 2017",201701,"Q1-2017",-2026,2017-01-22 00:00:00.000,2017-01-23 00:00:00.000,1
2017-01-25 00:00:00.000,2017,1,"Q1",1,"January",4,"Wednesday",201701,"January 2017",201701,"Q1-2017",-2025,2017-01-22 00:00:00.000,2017-01-23 00:00:00.000,1
2017-01-26 00:00:00.000,2017,1,"Q1",1,"January",5,"Thursday",201701,"January 2017",201701,"Q1-2017",-2024,2017-01-22 00:00:00.000,2017-01-23 00:00:00.000,1
2017-01-27 00:00:00.000,2017,1,"Q1",1,"January",6,"Friday",201701,"January 2017",201701,"Q1-2017",-2023,2017-01-22 00:00:00.000,2017-01-23 00:00:00.000,1
2017-01-28 00:00:00.000,2017,1,"Q1",1,"January",7,"Saturday",201701,"January 2017",201701,"Q1-2017",-2022,2017-01-22 00:00:00.000,2017-01-23 00:00:00.000,0
2017-01-29 00:00:00.000,2017,1,"Q1",1,"January",1,"Sunday",201701,"January 2017",201701,"Q1-2017",-2021,2017-01-29 00:00:00.000,2017-01-23 00:00:00.000,0
2017-01-30 00:00:00.000,2017,1,"Q1",1,"January",2,"Monday",201701,"January 2017",201701,"Q1-2017",-2020,2017-01-29 00:00:00.000,2017-01-30 00:00:00.000,1
2017-01-31 00:00:00.000,2017,1,"Q1",1,"January",3,"Tuesday",201701,"January 2017",201701,"Q1-2017",-2019,2017-01-29 00:00:00.000,2017-01-30 00:00:00.000,1
2017-02-01 00:00:00.000,2017,1,"Q1",2,"February",4,"Wednesday",201702,"February 2017",201701,"Q1-2017",-2018,2017-01-29 00:00:00.000,2017-01-30 00:00:00.000,1
2017-02-02 00:00:00.000,2017,1,"Q1",2,"February",5,"Thursday",201702,"February 2017",201701,"Q1-2017",-2017,2017-01-29 00:00:00.000,2017-01-30 00:00:00.000,1
2017-02-03 00:00:00.000,2017,1,"Q1",2,"February",6,"Friday",201702,"February 2017",201701,"Q1-2017",-2016,2017-01-29 00:00:00.000,2017-01-30 00:00:00.000,1
2017-02-04 00:00:00.000,2017,1,"Q1",2,"February",7,"Saturday",201702,"February 2017",201701,"Q1-2017",-2015,2017-01-29 00:00:00.000,2017-01-30 00:00:00.000,0
2017-02-05 00:00:00.000,2017,1,"Q1",2,"February",1,"Sunday",201702,"February 2017",201701,"Q1-2017",-2014,2017-02-05 00:00:00.000,2017-01-30 00:00:00.000,0
2017-02-06 00:00:00.000,2017,1,"Q1",2,"February",2,"Monday",201702,"February 2017",201701,"Q1-2017",-2013,2017-02-05 00:00:00.000,2017-02-06 00:00:00.000,1
2017-02-07 00:00:00.000,2017,1,"Q1",2,"February",3,"Tuesday",201702,"February 2017",201701,"Q1-2017",-2012,2017-02-05 00:00:00.000,2017-02-06 00:00:00.000,1
2017-02-08 00:00:00.000,2017,1,"Q1",2,"February",4,"Wednesday",201702,"February 2017",201701,"Q1-2017",-2011,2017-02-05 00:00:00.000,2017-02-06 00:00:00.000,1
2017-02-09 00:00:00.000,2017,1,"Q1",2,"February",5,"Thursday",201702,"February 2017",201701,"Q1-2017",-2010,2017-02-05 00:00:00.000,2017-02-06 00:00:00.000,1
2017-02-10 00:00:00.000,2017,1,"Q1",2,"February",6,"Friday",201702,"February 2017",201701,"Q1-2017",-2009,2017-02-05 00:00:00.000,2017-02-06 00:00:00.000,1
2017-02-11 00:00:00.000,2017,1,"Q1",2,"February",7,"Saturday",201702,"February 2017",201701,"Q1-2017",-2008,2017-02-05 00:00:00.000,2017-02-06 00:00:00.000,0
2017-02-12 00:00:00.000,2017,1,"Q1",2,"February",1,"Sunday",201702,"February 2017",201701,"Q1-2017",-2007,2017-02-12 00:00:00.000,2017-02-06 00:00:00.000,0
2017-02-13 00:00:00.000,2017,1,"Q1",2,"February",2,"Monday",201702,"February 2017",201701,"Q1-2017",-2006,2017-02-12 00:00:00.000,2017-02-13 00:00:00.000,1
2017-02-14 00:00:00.000,2017,1,"Q1",2,"February",3,"Tuesday",201702,"February 2017",201701,"Q1-2017",-2005,2017-02-12 00:00:00.000,2017-02-13 00:00:00.000,1
2017-02-15 00:00:00.000,2017,1,"Q1",2,"February",4,"Wednesday",201702,"February 2017",201701,"Q1-2017",-2004,2017-02-12 00:00:00.000,2017-02-13 00:00:00.000,1
2017-02-16 00:00:00.000,2017,1,"Q1",2,"February",5,"Thursday",201702,"February 2017",201701,"Q1-2017",-2003,2017-02-12 00:00:00.000,2017-02-13 00:00:00.000,1
2017-02-17 00:00:00.000,2017,1,"Q1",2,"February",6,"Friday",201702,"February 2017",201701,"Q1-2017",-2002,2017-02-12 00:00:00.000,2017-02-13 00:00:00.000,1
2017-02-18 00:00:00.000,2017,1,"Q1",2,"February",7,"Saturday",201702,"February 2017",201701,"Q1-2017",-2001,2017-02-12 00:00:00.000,2017-02-13 00:00:00.000,0
2017-02-19 00:00:00.000,2017,1,"Q1",2,"February",1,"Sunday",201702,"February 2017",201701,"Q1-2017",-2000,2017-02-19 00:00:00.000,2017-02-13 00:00:00.000,0
2017-02-20 00:00:00.000,2017,1,"Q1",2,"February",2,"Monday",201702,"February 2017",201701,"Q1-2017",-1999,2017-02-19 00:00:00.000,2017-02-20 00:00:00.000,1
2017-02-21 00:00:00.000,2017,1,"Q1",2,"February",3,"Tuesday",201702,"February 2017",201701,"Q1-2017",-1998,2017-02-19 00:00:00.000,2017-02-20 00:00:00.000,1
2017-02-22 00:00:00.000,2017,1,"Q1",2,"February",4,"Wednesday",201702,"February 2017",201701,"Q1-2017",-1997,2017-02-19 00:00:00.000,2017-02-20 00:00:00.000,1
2017-02-23 00:00:00.000,2017,1,"Q1",2,"February",5,"Thursday",201702,"February 2017",201701,"Q1-2017",-1996,2017-02-19 00:00:00.000,2017-02-20 00:00:00.000,1
2017-02-24 00:00:00.000,2017,1,"Q1",2,"February",6,"Friday",201702,"February 2017",201701,"Q1-2017",-1995,2017-02-19 00:00:00.000,2017-02-20 00:00:00.000,1
2017-02-25 00:00:00.000,2017,1,"Q1",2,"February",7,"Saturday",201702,"February 2017",201701,"Q1-2017",-1994,2017-02-19 00:00:00.000,2017-02-20 00:00:00.000,0
2017-02-26 00:00:00.000,2017,1,"Q1",2,"February",1,"Sunday",201702,"February 2017",201701,"Q1-2017",-1993,2017-02-26 00:00:00.000,2017-02-20 00:00:00.000,0
2017-02-27 00:00:00.000,2017,1,"Q1",2,"February",2,"Monday",201702,"February 2017",201701,"Q1-2017",-1992,2017-02-26 00:00:00.000,2017-02-27 00:00:00.000,1
2017-02-28 00:00:00.000,2017,1,"Q1",2,"February",3,"Tuesday",201702,"February 2017",201701,"Q1-2017",-1991,2017-02-26 00:00:00.000,2017-02-27 00:00:00.000,1
2017-03-01 00:00:00.000,2017,1,"Q1",3,"March",4,"Wednesday",201703,"March 2017",201701,"Q1-2017",-1990,2017-02-26 00:00:00.000,2017-02-27 00:00:00.000,1
2017-03-02 00:00:00.000,2017,1,"Q1",3,"March",5,"Thursday",201703,"March 2017",201701,"Q1-2017",-1989,2017-02-26 00:00:00.000,2017-02-27 00:00:00.000,1
2017-03-03 00:00:00.000,2017,1,"Q1",3,"March",6,"Friday",201703,"March 2017",201701,"Q1-2017",-1988,2017-02-26 00:00:00.000,2017-02-27 00:00:00.000,1
2017-03-04 00:00:00.000,2017,1,"Q1",3,"March",7,"Saturday",201703,"March 2017",201701,"Q1-2017",-1987,2017-02-26 00:00:00.000,2017-02-27 00:00:00.000,0
2017-03-05 00:00:00.000,2017,1,"Q1",3,"March",1,"Sunday",201703,"March 2017",201701,"Q1-2017",-1986,2017-03-05 00:00:00.000,2017-02-27 00:00:00.000,0
2017-03-06 00:00:00.000,2017,1,"Q1",3,"March",2,"Monday",201703,"March 2017",201701,"Q1-2017",-1985,2017-03-05 00:00:00.000,2017-03-06 00:00:00.000,1
2017-03-07 00:00:00.000,2017,1,"Q1",3,"March",3,"Tuesday",201703,"March 2017",201701,"Q1-2017",-1984,2017-03-05 00:00:00.000,2017-03-06 00:00:00.000,1
2017-03-08 00:00:00.000,2017,1,"Q1",3,"March",4,"Wednesday",201703,"March 2017",201701,"Q1-2017",-1983,2017-03-05 00:00:00.000,2017-03-06 00:00:00.000,1
2017-03-09 00:00:00.000,2017,1,"Q1",3,"March",5,"Thursday",201703,"March 2017",201701,"Q1-2017",-1982,2017-03-05 00:00:00.000,2017-03-06 00:00:00.000,1
2017-03-10 00:00:00.000,2017,1,"Q1",3,"March",6,"Friday",201703,"March 2017",201701,"Q1-2017",-1981,2017-03-05 00:00:00.000,2017-03-06 00:00:00.000,1
2017-03-11 00:00:00.000,2017,1,"Q1",3,"March",7,"Saturday",201703,"March 2017",201701,"Q1-2017",-1980,2017-03-05 00:00:00.000,2017-03-06 00:00:00.000,0
2017-03-12 00:00:00.000,2017,1,"Q1",3,"March",1,"Sunday",201703,"March 2017",201701,"Q1-2017",-1979,2017-03-12 00:00:00.000,2017-03-06 00:00:00.000,0
2017-03-13 00:00:00.000,2017,1,"Q1",3,"March",2,"Monday",201703,"March 2017",201701,"Q1-2017",-1978,2017-03-12 00:00:00.000,2017-03-13 00:00:00.000,1
2017-03-14 00:00:00.000,2017,1,"Q1",3,"March",3,"Tuesday",201703,"March 2017",201701,"Q1-2017",-1977,2017-03-12 00:00:00.000,2017-03-13 00:00:00.000,1
2017-03-15 00:00:00.000,2017,1,"Q1",3,"March",4,"Wednesday",201703,"March 2017",201701,"Q1-2017",-1976,2017-03-12 00:00:00.000,2017-03-13 00:00:00.000,1
2017-03-16 00:00:00.000,2017,1,"Q1",3,"March",5,"Thursday",201703,"March 2017",201701,"Q1-2017",-1975,2017-03-12 00:00:00.000,2017-03-13 00:00:00.000,1
2017-03-17 00:00:00.000,2017,1,"Q1",3,"March",6,"Friday",201703,"March 2017",201701,"Q1-2017",-1974,2017-03-12 00:00:00.000,2017-03-13 00:00:00.000,1
2017-03-18 00:00:00.000,2017,1,"Q1",3,"March",7,"Saturday",201703,"March 2017",201701,"Q1-2017",-1973,2017-03-12 00:00:00.000,2017-03-13 00:00:00.000,0
2017-03-19 00:00:00.000,2017,1,"Q1",3,"March",1,"Sunday",201703,"March 2017",201701,"Q1-2017",-1972,2017-03-19 00:00:00.000,2017-03-13 00:00:00.000,0
2017-03-20 00:00:00.000,2017,1,"Q1",3,"March",2,"Monday",201703,"March 2017",201701,"Q1-2017",-1971,2017-03-19 00:00:00.000,2017-03-20 00:00:00.000,1
2017-03-21 00:00:00.000,2017,1,"Q1",3,"March",3,"Tuesday",201703,"March 2017",201701,"Q1-2017",-1970,2017-03-19 00:00:00.000,2017-03-20 00:00:00.000,1
2017-03-22 00:00:00.000,2017,1,"Q1",3,"March",4,"Wednesday",201703,"March 2017",201701,"Q1-2017",-1969,2017-03-19 00:00:00.000,2017-03-20 00:00:00.000,1
2017-03-23 00:00:00.000,2017,1,"Q1",3,"March",5,"Thursday",201703,"March 2017",201701,"Q1-2017",-1968,2017-03-19 00:00:00.000,2017-03-20 00:00:00.000,1
2017-03-24 00:00:00.000,2017,1,"Q1",3,"March",6,"Friday",201703,"March 2017",201701,"Q1-2017",-1967,2017-03-19 00:00:00.000,2017-03-20 00:00:00.000,1
2017-03-25 00:00:00.000,2017,1,"Q1",3,"March",7,"Saturday",201703,"March 2017",201701,"Q1-2017",-1966,2017-03-19 00:00:00.000,2017-03-20 00:00:00.000,0
2017-03-26 00:00:00.000,2017,1,"Q1",3,"March",1,"Sunday",201703,"March 2017",201701,"Q1-2017",-1965,2017-03-26 00:00:00.000,2017-03-20 00:00:00.000,0
2017-03-27 00:00:00.000,2017,1,"Q1",3,"March",2,"Monday",201703,"March 2017",201701,"Q1-2017",-1964,2017-03-26 00:00:00.000,2017-03-27 00:00:00.000,1
2017-03-28 00:00:00.000,2017,1,"Q1",3,"March",3,"Tuesday",201703,"March 2017",201701,"Q1-2017",-1963,2017-03-26 00:00:00.000,2017-03-27 00:00:00.000,1
2017-03-29 00:00:00.000,2017,1,"Q1",3,"March",4,"Wednesday",201703,"March 2017",201701,"Q1-2017",-1962,2017-03-26 00:00:00.000,2017-03-27 00:00:00.000,1
2017-03-30 00:00:00.000,2017,1,"Q1",3,"March",5,"Thursday",201703,"March 2017",201701,"Q1-2017",-1961,2017-03-26 00:00:00.000,2017-03-27 00:00:00.000,1
2017-03-31 00:00:00.000,2017,1,"Q1",3,"March",6,"Friday",201703,"March 2017",201701,"Q1-2017",-1960,2017-03-26 00:00:00.000,2017-03-27 00:00:00.000,1
2017-10-01 00:00:00.000,2017,4,"Q4",10,"October",1,"Sunday",201710,"October 2017",201704,"Q4-2017",-1776,2017-10-01 00:00:00.000,2017-09-25 00:00:00.000,0
2017-10-02 00:00:00.000,2017,4,"Q4",10,"October",2,"Monday",201710,"October 2017",201704,"Q4-2017",-1775,2017-10-01 00:00:00.000,2017-10-02 00:00:00.000,1
2017-10-03 00:00:00.000,2017,4,"Q4",10,"October",3,"Tuesday",201710,"October 2017",201704,"Q4-2017",-1774,2017-10-01 00:00:00.000,2017-10-02 00:00:00.000,1
2017-10-04 00:00:00.000,2017,4,"Q4",10,"October",4,"Wednesday",201710,"October 2017",201704,"Q4-2017",-1773,2017-10-01 00:00:00.000,2017-10-02 00:00:00.000,1
2017-10-05 00:00:00.000,2017,4,"Q4",10,"October",5,"Thursday",201710,"October 2017",201704,"Q4-2017",-1772,2017-10-01 00:00:00.000,2017-10-02 00:00:00.000,1
2017-10-06 00:00:00.000,2017,4,"Q4",10,"October",6,"Friday",201710,"October 2017",201704,"Q4-2017",-1771,2017-10-01 00:00:00.000,2017-10-02 00:00:00.000,1
2017-10-07 00:00:00.000,2017,4,"Q4",10,"October",7,"Saturday",201710,"October 2017",201704,"Q4-2017",-1770,2017-10-01 00:00:00.000,2017-10-02 00:00:00.000,0
2017-10-08 00:00:00.000,2017,4,"Q4",10,"October",1,"Sunday",201710,"October 2017",201704,"Q4-2017",-1769,2017-10-08 00:00:00.000,2017-10-02 00:00:00.000,0
2017-10-09 00:00:00.000,2017,4,"Q4",10,"October",2,"Monday",201710,"October 2017",201704,"Q4-2017",-1768,2017-10-08 00:00:00.000,2017-10-09 00:00:00.000,1
2017-10-10 00:00:00.000,2017,4,"Q4",10,"October",3,"Tuesday",201710,"October 2017",201704,"Q4-2017",-1767,2017-10-08 00:00:00.000,2017-10-09 00:00:00.000,1
2017-10-11 00:00:00.000,2017,4,"Q4",10,"October",4,"Wednesday",201710,"October 2017",201704,"Q4-2017",-1766,2017-10-08 00:00:00.000,2017-10-09 00:00:00.000,1
2017-10-12 00:00:00.000,2017,4,"Q4",10,"October",5,"Thursday",201710,"October 2017",201704,"Q4-2017",-1765,2017-10-08 00:00:00.000,2017-10-09 00:00:00.000,1
2017-10-13 00:00:00.000,2017,4,"Q4",10,"October",6,"Friday",201710,"October 2017",201704,"Q4-2017",-1764,2017-10-08 00:00:00.000,2017-10-09 00:00:00.000,1
2017-10-14 00:00:00.000,2017,4,"Q4",10,"October",7,"Saturday",201710,"October 2017",201704,"Q4-2017",-1763,2017-10-08 00:00:00.000,2017-10-09 00:00:00.000,0
2017-10-15 00:00:00.000,2017,4,"Q4",10,"October",1,"Sunday",201710,"October 2017",201704,"Q4-2017",-1762,2017-10-15 00:00:00.000,2017-10-09 00:00:00.000,0
2017-10-16 00:00:00.000,2017,4,"Q4",10,"October",2,"Monday",201710,"October 2017",201704,"Q4-2017",-1761,2017-10-15 00:00:00.000,2017-10-16 00:00:00.000,1
2017-10-17 00:00:00.000,2017,4,"Q4",10,"October",3,"Tuesday",201710,"October 2017",201704,"Q4-2017",-1760,2017-10-15 00:00:00.000,2017-10-16 00:00:00.000,1
2017-10-18 00:00:00.000,2017,4,"Q4",10,"October",4,"Wednesday",201710,"October 2017",201704,"Q4-2017",-1759,2017-10-15 00:00:00.000,2017-10-16 00:00:00.000,1
2017-10-19 00:00:00.000,2017,4,"Q4",10,"October",5,"Thursday",201710,"October 2017",201704,"Q4-2017",-1758,2017-10-15 00:00:00.000,2017-10-16 00:00:00.000,1
2017-10-20 00:00:00.000,2017,4,"Q4",10,"October",6,"Friday",201710,"October 2017",201704,"Q4-2017",-1757,2017-10-15 00:00:00.000,2017-10-16 00:00:00.000,1
2017-10-21 00:00:00.000,2017,4,"Q4",10,"October",7,"Saturday",201710,"October 2017",201704,"Q4-2017",-1756,2017-10-15 00:00:00.000,2017-10-16 00:00:00.000,0
