well_id,well_legal_name,api_no,propertynumber,spud_date,welltype,padname,Basin,statecounty,event_code,DRLEVENT,DRLEVENT_START,DRLEVENT_END,rig_name,MOVEIN,RIGRELEASE,PICKUPBHA,SPUDEVENT,target_formation,WELL_DRLEVENT_STATUS,PADSTATUS,PADRELEASEDATE,EVENTCUMCOST
"Nr43yqOEzY","SANDY KOUFAX 5-4401H","4238339833","5032001H",2017-04-19 00:00:00.000,"HORIZONTAL","SANDY KOUFAX 5 BLACK","MIDLAND","TEXAS - REAGAN","DRL","",2017-04-20 00:00:00.000,2017-07-08 00:00:00.000,"CHARGER 102",2017-04-19 06:00:00.000,2017-04-21 03:30:00.000,,2017-04-19 06:30:00.000,"WOLFCAMP B LOWER","","",,1907234
"Nr43yqOEzY","SANDY KOUFAX 5-4401H","4238339833","5032001H",2017-04-19 00:00:00.000,"HORIZONTAL","SANDY KOUFAX 5 BLACK","MIDLAND","TEXAS - REAGAN","DRL","",2017-04-20 00:00:00.000,2017-07-08 00:00:00.000,"NOMAC 54",2017-06-05 06:00:00.000,2017-07-08 06:00:00.000,,2017-06-09 15:00:00.000,"WOLFCAMP B LOWER","","",,1907234
"sES1M7Hwgr","RINGO 8-9-4401H","4238339853","690816H",2017-05-17 00:00:00.000,"HORIZONTAL","RINGO 8-9 BLUE","MIDLAND","TEXAS - REAGAN","DRL","",2017-05-17 00:00:00.000,2017-07-20 00:00:00.000,"CHARGER 102",2017-05-16 06:00:00.000,2017-05-18 20:30:00.000,,2017-05-17 01:00:00.000,"WOLFCAMP B LOWER","","",,2449549
"znk3mAnHWM","PAIGE 13-12-4401H","4238339621","652011H",2016-06-24 00:00:00.000,"HORIZONTAL","PAIGE 13-12 BLACK","MIDLAND","TEXAS - REAGAN","DRL","",2016-06-23 00:00:00.000,2016-09-29 00:00:00.000,"CHARGER 101",2016-06-22 06:00:00.000,2016-06-23 06:00:00.000,,2016-06-22 06:00:00.000,"WOLFCAMP B LOWER","","",,2114135
"ouEH5LegoT","BATES 43-42-4412H","4238339702","903105H",2016-11-11 02:30:00.000,"HORIZONTAL","BATES 43-42 BLUE","MIDLAND","TEXAS - REAGAN","DRL","",2016-11-12 00:00:00.000,2017-01-29 00:00:00.000,"CHARGER 102",2017-01-17 06:00:00.000,2017-01-29 06:00:00.000,,2017-01-17 06:00:00.000,"WOLFCAMP B LOWER","","",,1921216
"ouEH5LegoT","BATES 43-42-4412H","4238339702","903105H",2016-11-11 02:30:00.000,"HORIZONTAL","BATES 43-42 BLUE","MIDLAND","TEXAS - REAGAN","DRL","",2016-11-12 00:00:00.000,2017-01-29 00:00:00.000,"PACESETTER 5",2016-11-11 06:00:00.000,2016-11-23 06:00:00.000,,2016-11-11 06:00:00.000,"WOLFCAMP B LOWER","","",,1921216
"qEjvZFlMHM","CORMAC 17-20-4411H","4238339799","9120002H",2017-05-10 21:00:00.000,"HORIZONTAL","CORMAC 17-20 WHITE","MIDLAND","TEXAS - REAGAN","DRL","",2017-05-10 00:00:00.000,2017-07-28 00:00:00.000,"SAVANNA 644",2017-05-09 06:00:00.000,2017-05-24 06:00:00.000,,2017-05-10 21:00:00.000,"WOLFCAMP B LOWER","","",,2578606
"RyGKVkiBDl","OLIVER 39-34-4407H","4238339860","522204415H",2017-09-06 00:00:00.000,"HORIZONTAL","OLIVER 39-34 BLUE","MIDLAND","TEXAS - REAGAN","DRL","",2017-05-23 00:00:00.000,2017-10-24 00:00:00.000,"CHARGER 102",2017-05-22 14:30:00.000,2017-05-24 06:00:00.000,,2017-05-22 14:30:00.000,"WOLFCAMP B LOWER","","",,2713690
"sjSMT9PNMp","KATHRYN 41-32-5H","4238339316","538105H",2015-02-04 00:00:00.000,"HORIZONTAL","KATHRYN 41-32-5H","MIDLAND","TEXAS - REAGAN","DRL","",2015-02-12 00:00:00.000,2015-03-22 00:00:00.000,"LATSHAW 22",2015-02-11 06:00:00.000,2015-03-22 06:00:00.000,,2015-02-11 06:00:00.000,"WOLFCAMP B LOWER","","",,2516842
"y0sHmRSGGn","CHAR HUGHES-1HB","4238338830","504901H",2014-05-22 19:00:00.000,"HORIZONTAL","CHAR HUGHES-1HB","MIDLAND","TEXAS - REAGAN","DRL","",2014-05-23 00:00:00.000,2014-06-17 00:00:00.000,"LATSHAW 22",2014-05-22 06:00:00.000,2014-06-17 00:00:00.000,,2014-05-22 06:00:00.000,"WOLFCAMP B LOWER","","",,2680628
"DFYeErxfb7","PETTIT 8A-8-5H","4238339250","516605H",2015-01-04 00:00:00.000,"HORIZONTAL","PETTIT 8A-8-5H","MIDLAND","TEXAS - REAGAN","DRL","",2014-12-31 00:00:00.000,2015-02-07 00:00:00.000,"LATSHAW 22",2015-01-03 06:00:00.000,2015-02-07 06:00:00.000,,2015-01-03 06:00:00.000,"WOLFCAMP B LOWER","","",,2880853
"EFg065ywjg","TAYLOR 45-33-4404H","4238339413","545304404H",2015-06-02 00:00:00.000,"HORIZONTAL","TAYLOR 45-33-4404H","MIDLAND","TEXAS - REAGAN","DRL","",2015-06-03 00:00:00.000,2015-07-24 00:00:00.000,"MATTLOCK 6",2015-06-02 06:00:00.000,2015-06-21 06:00:00.000,,2015-06-02 06:00:00.000,"WOLFCAMP B LOWER","","",,2863742
"HN3RRaQ5iP","PAIGE 13A-12A-4409H","4238339759","652022H",2017-01-14 00:00:00.000,"HORIZONTAL","PAIGE 13-12 BLUE","MIDLAND","TEXAS - REAGAN","DRL","",2017-01-15 00:00:00.000,2017-04-18 00:00:00.000,"ICD 211",2017-02-26 12:00:00.000,2017-04-18 06:00:00.000,,2017-02-26 12:00:00.000,"WOLFCAMP B LOWER","","",,3570495
"InnA9LSVTs","GREG MADDUX 31-32-4401H","4238339832","5170002H",2017-04-20 14:00:00.000,"HORIZONTAL","GREG MADDUX 31-32 BLACK","MIDLAND","TEXAS - REAGAN","DRL","",2017-04-21 00:00:00.000,2017-06-03 00:00:00.000,"CHARGER 102",2017-04-20 14:00:00.000,2017-04-22 06:00:00.000,,2017-04-20 14:00:00.000,"WOLFCAMP B LOWER","","",,2559383
"InnA9LSVTs","GREG MADDUX 31-32-4401H","4238339832","5170002H",2017-04-20 14:00:00.000,"HORIZONTAL","GREG MADDUX 31-32 BLACK","MIDLAND","TEXAS - REAGAN","DRL","",2017-04-21 00:00:00.000,2017-06-03 00:00:00.000,"CHARGER 102",2017-05-10 12:00:00.000,2017-06-04 06:00:00.000,,2017-05-10 12:00:00.000,"WOLFCAMP B LOWER","","",,2559383
"Iwoq3Qwt6V","BAST 34-39-4415H","4238339692","534306H",2016-11-14 00:00:00.000,"HORIZONTAL","BAST 34-39 BLUE","MIDLAND","TEXAS - REAGAN","DRL","",2016-11-15 00:00:00.000,2017-01-16 00:00:00.000,"NOMAC 55",2016-11-30 06:00:00.000,2017-01-17 06:00:00.000,,2016-11-30 06:00:00.000,"WOLFCAMP B LOWER","","",,2070570
"Ntcuv6iAyQ","CHAR HUGHES-4401H","4238339534","504911H",2016-01-14 03:00:00.000,"HORIZONTAL","CHAR HUGHES BLUE","MIDLAND","TEXAS - REAGAN","DRL","",2016-01-14 00:00:00.000,2016-02-12 00:00:00.000,"CHARGER 101",2016-01-13 06:00:00.000,2016-01-15 06:00:00.000,,2016-01-13 06:00:00.000,"WOLFCAMP B LOWER","","",,1634204
"2m3JiPzuxU","BATES 31-43-4401H","4238339667","527004H",2016-08-19 20:00:00.000,"HORIZONTAL","BATES 31-43 BLUE","MIDLAND","TEXAS - REAGAN","DRL","",2016-08-20 00:00:00.000,2016-12-03 00:00:00.000,"ICD 211",2016-11-18 02:00:00.000,2016-12-04 06:00:00.000,,2016-11-18 02:00:00.000,"WOLFCAMP B LOWER","","",,2301617
"QBPPWSWRV2","BATES 43-42-4415H","4238339697","903107H",2016-10-12 20:00:00.000,"HORIZONTAL","BATES 43-42 BLACK","MIDLAND","TEXAS - REAGAN","DRL","",2016-10-13 00:00:00.000,2017-02-14 00:00:00.000,"ICD 209",2017-01-30 06:00:00.000,2017-02-15 06:00:00.000,,2017-01-30 06:00:00.000,"WOLFCAMP B LOWER","","",,1925231
"RyGKVkiBDl","OLIVER 39-34-4407H","4238339860","522204415H",2017-09-06 00:00:00.000,"HORIZONTAL","OLIVER 39-34 BLUE","MIDLAND","TEXAS - REAGAN","DRL","",2017-05-23 00:00:00.000,2017-10-24 00:00:00.000,"PATTERSON 762",2017-09-01 06:00:00.000,2017-10-27 06:00:00.000,,2017-09-01 06:00:00.000,"WOLFCAMP B LOWER","","",,2713690
"te8u7u3b1I","PETTIT 8A-8-4401H","4238339552","516606H",2016-02-15 00:00:00.000,"HORIZONTAL","PETTIT 8A-8-4401H","MIDLAND","TEXAS - REAGAN","DRL","",2016-02-13 00:00:00.000,2016-02-25 00:00:00.000,"NOMAC 55",2016-02-12 06:00:00.000,2016-02-26 06:00:00.000,,2016-02-12 06:00:00.000,"WOLFCAMP B LOWER","","",,1403691
"TRnflYj4W7","KATHRYN 41-32-4409H","4238339516","538104409H",2015-12-16 00:00:00.000,"HORIZONTAL","KATHRYN 41-32-4409H","MIDLAND","TEXAS - REAGAN","DRL","",2015-12-13 00:00:00.000,2016-01-05 00:00:00.000,"NOMAC 55",2015-12-12 06:00:00.000,2016-01-05 06:00:00.000,,2015-12-12 06:00:00.000,"WOLFCAMP B LOWER","","",,1980474
"xFDHeo2ghk","BRYNLEE 9-8-4411H","4238339498","690904411H",2015-11-12 00:00:00.000,"HORIZONTAL","BRYNLEE 9-8 BLACK","MIDLAND","TEXAS - REAGAN","DRL","",2015-11-12 00:00:00.000,2015-11-30 00:00:00.000,"NOMAC 55",2015-11-11 06:00:00.000,2015-11-30 06:00:00.000,,2015-11-11 06:00:00.000,"WOLFCAMP B LOWER","","",,1669252
"SuKR6NuNBT","BRYNLEE 9-8-4409H","4238339877","690904416H",2017-07-10 13:30:00.000,"HORIZONTAL","BRYNLEE 9-8 BLUE","MIDLAND","TEXAS - REAGAN","DRL","",2017-07-11 00:00:00.000,2018-02-05 00:00:00.000,"SAVANNA 644",2017-07-24 06:00:00.000,2017-08-01 14:00:00.000,,2017-07-25 21:30:00.000,"WOLFCAMP B LOWER","","",,2216641.99
"SuKR6NuNBT","BRYNLEE 9-8-4409H","4238339877","690904416H",2017-07-10 13:30:00.000,"HORIZONTAL","BRYNLEE 9-8 BLUE","MIDLAND","TEXAS - REAGAN","DRL","",2017-07-11 00:00:00.000,2018-02-05 00:00:00.000,"TRINIDAD 125",2018-01-24 00:00:00.000,2018-02-05 00:00:00.000,,2018-01-25 21:30:00.000,"WOLFCAMP B LOWER","","",,2216641.99
"y62ZAum3j1","CHAR HUGHES-4405H","4238339528","504905H",2016-01-15 02:30:00.000,"HORIZONTAL","CHAR HUGHES BLUE","MIDLAND","TEXAS - REAGAN","DRL","",2016-01-15 00:00:00.000,2016-02-25 00:00:00.000,"CHARGER 102",2016-02-12 20:00:00.000,2016-02-25 06:00:00.000,,2016-02-12 20:00:00.000,"WOLFCAMP B LOWER","","",,1466537
"zmQfc5qUBE","RINGO 8-9-4404H","4238339408","690804404H",2015-05-21 00:00:00.000,"HORIZONTAL","RINGO 8-9-4404H","MIDLAND","TEXAS - REAGAN","DRL","",2015-05-17 00:00:00.000,2015-07-01 00:00:00.000,"MATTLOCK 6",2015-05-22 06:00:00.000,2015-05-30 06:00:00.000,,2015-05-22 06:00:00.000,"WOLFCAMP B LOWER","","",,2502845
"4Far185jCR","RINGO 7-14-4409H","4238339576","690704414H",2016-03-15 00:00:00.000,"HORIZONTAL","RINGO 7-14-4409H","MIDLAND","TEXAS - REAGAN","DRL","",2016-03-15 00:00:00.000,2016-04-20 00:00:00.000,"CHARGER 102",2016-04-06 02:00:00.000,2016-04-20 06:00:00.000,,2016-04-06 02:00:00.000,"WOLFCAMP B LOWER","","",,1873039
"5Ys2rE6xxr","TOM GLAVINE 31-32-4415H","4238339560","5001001H",,"HORIZONTAL","TOM GLAVINE 31-32-4415H","MIDLAND","TEXAS - REAGAN","DRL","",2017-02-14 00:00:00.000,2017-02-14 00:00:00.000,"UNKNOWN",2017-02-13 06:00:00.000,2017-02-14 06:00:00.000,,2017-02-13 06:00:00.000,"WOLFCAMP B LOWER","","",,13600
"6hVIsuFGYL","RANDY JOHNSON 19-19A-4403H","4238339848","5842003H",2017-04-30 00:00:00.000,"HORIZONTAL","RANDY JOHNSON 19-19A BLACK","MIDLAND","TEXAS - REAGAN","DRL","",2017-05-01 00:00:00.000,2017-07-29 00:00:00.000,"CHARGER 102",2017-07-12 06:00:00.000,2017-07-29 06:00:00.000,,2017-07-14 08:00:00.000,"WOLFCAMP B LOWER","","",,2157124
"6X9hWqDdFH","KATHRYN 43-42-4401H","4238339585","524302H",2016-04-07 00:00:00.000,"HORIZONTAL","KATHRYN 43-42 4401H","MIDLAND","TEXAS - REAGAN","DRL","",2016-04-07 00:00:00.000,2016-05-26 00:00:00.000,"CHARGER 101",2016-04-06 06:00:00.000,2016-04-07 06:00:00.000,,2016-04-06 06:00:00.000,"WOLFCAMP B LOWER","","",,3163942
"8jnxTJQJnF","BATES 43-42-4413H","4238339700","903005H",2016-10-19 14:30:00.000,"HORIZONTAL","BATES 43-42 BLUE","MIDLAND","TEXAS - REAGAN","DRL","",2016-10-19 00:00:00.000,2017-01-08 00:00:00.000,"PACESETTER 5",2016-10-18 06:00:00.000,2016-10-30 06:00:00.000,,2016-10-18 06:00:00.000,"WOLFCAMP B LOWER","","",,1942887
"8nwklvb9Ai","HEADLINERS 6-4409H","4238339545","521104409H",2016-01-29 00:00:00.000,"HORIZONTAL","HEADLINERS 6 4409H","MIDLAND","TEXAS - REAGAN","DRL","",2016-01-25 00:00:00.000,2016-02-12 00:00:00.000,"NOMAC 55",2016-01-24 06:00:00.000,2016-02-13 06:00:00.000,,2016-01-24 06:00:00.000,"WOLFCAMP B LOWER","","",,1412833
"chRh0zByfC","OLIVER 39-34-4401H","4238339627","522204406H",2016-08-17 00:00:00.000,"HORIZONTAL","OLIVER 39-34 BLACK","MIDLAND","TEXAS - REAGAN","DRL","",2016-08-18 00:00:00.000,2016-11-30 00:00:00.000,"CHARGER 101",2016-08-17 13:30:00.000,2016-08-19 06:00:00.000,,2016-08-17 13:30:00.000,"WOLFCAMP B LOWER","","",,1934397
"chRh0zByfC","OLIVER 39-34-4401H","4238339627","522204406H",2016-08-17 00:00:00.000,"HORIZONTAL","OLIVER 39-34 BLACK","MIDLAND","TEXAS - REAGAN","DRL","",2016-08-18 00:00:00.000,2016-11-30 00:00:00.000,"PACESETTER 5",2016-09-11 06:00:00.000,2016-09-20 06:00:00.000,,2016-09-14 06:00:00.000,"WOLFCAMP B LOWER","","",,1934397
"dvZ3M3dKoC","BAST 32-41-4415H","4238340055","500044",2017-12-21 13:00:00.000,"HORIZONTAL","BAST 32-41 WHITE","MIDLAND","TEXAS - REAGAN","DRL","",2017-12-08 00:00:00.000,2018-05-21 00:00:00.000,"PACESETTER 103",2018-04-28 06:00:00.000,2018-05-21 18:30:00.000,,2018-04-29 11:30:00.000,"WOLFCAMP B LOWER","","",,3372248.2479999973
"Ntcuv6iAyQ","CHAR HUGHES-4401H","4238339534","504911H",2016-01-14 03:00:00.000,"HORIZONTAL","CHAR HUGHES BLUE","MIDLAND","TEXAS - REAGAN","DRL","",2016-01-14 00:00:00.000,2016-02-12 00:00:00.000,"CHARGER 102",2016-01-24 06:00:00.000,2016-02-13 06:00:00.000,,2016-01-24 06:00:00.000,"WOLFCAMP B LOWER","","",,1634204
"qEjvZFlMHM","CORMAC 17-20-4411H","4238339799","9120002H",2017-05-10 21:00:00.000,"HORIZONTAL","CORMAC 17-20 WHITE","MIDLAND","TEXAS - REAGAN","DRL","",2017-05-10 00:00:00.000,2017-07-28 00:00:00.000,"TRINIDAD 226",2017-07-05 06:00:00.000,2017-07-28 03:00:00.000,,2017-07-07 10:30:00.000,"WOLFCAMP B LOWER","","",,2578606
"QKOwDEdrJq","DALLAS KEUCHEL 37-36-4407H","4238339837","502403706H",2017-04-26 00:00:00.000,"HORIZONTAL","DALLAS KEUCHEL 37-36 WHITE","MIDLAND","TEXAS - REAGAN","DRL","",2017-04-27 00:00:00.000,2017-11-10 00:00:00.000,"CHARGER 102",2017-04-26 06:00:00.000,2017-04-28 12:30:00.000,,2017-04-26 06:00:00.000,"WOLFCAMP B LOWER","","",,2852387
"QKOwDEdrJq","DALLAS KEUCHEL 37-36-4407H","4238339837","502403706H",2017-04-26 00:00:00.000,"HORIZONTAL","DALLAS KEUCHEL 37-36 WHITE","MIDLAND","TEXAS - REAGAN","DRL","",2017-04-27 00:00:00.000,2017-11-10 00:00:00.000,"PACESETTER 103",2017-10-18 06:00:00.000,2017-11-10 18:00:00.000,,2017-10-22 00:30:00.000,"WOLFCAMP B LOWER","","",,2852387
"y28ZM9ZHj1","CHAR HUGHES-4424H","4238339448","504909H",2015-08-01 14:30:00.000,"HORIZONTAL","CHAR HUGHES BLACK","MIDLAND","TEXAS - REAGAN","DRL","",2015-08-08 00:00:00.000,2015-08-25 00:00:00.000,"CHARGER 102",2015-08-07 06:00:00.000,2015-08-26 06:00:00.000,,2015-08-07 06:00:00.000,"WOLFCAMP B LOWER","","",,2069069
"zmQfc5qUBE","RINGO 8-9-4404H","4238339408","690804404H",2015-05-21 00:00:00.000,"HORIZONTAL","RINGO 8-9-4404H","MIDLAND","TEXAS - REAGAN","DRL","",2015-05-17 00:00:00.000,2015-07-01 00:00:00.000,"H&P 396",2015-06-13 06:00:00.000,2015-07-02 06:00:00.000,,2015-06-13 06:00:00.000,"WOLFCAMP B LOWER","","",,2502845
"znk3mAnHWM","PAIGE 13-12-4401H","4238339621","652011H",2016-06-24 00:00:00.000,"HORIZONTAL","PAIGE 13-12 BLACK","MIDLAND","TEXAS - REAGAN","DRL","",2016-06-23 00:00:00.000,2016-09-29 00:00:00.000,"PACESETTER 4",2016-07-14 13:00:00.000,2016-07-24 06:00:00.000,,2016-07-14 13:00:00.000,"WOLFCAMP B LOWER","","",,2114135
"sIMLW9iFBb","KATHRYN 44-5-4407H","4238339559","530404407H",2016-04-23 00:00:00.000,"HORIZONTAL","KATHRYN 44-5-4407H","MIDLAND","TEXAS - REAGAN","DRL","",2016-04-08 00:00:00.000,2016-05-12 00:00:00.000,"CHARGER 101",2016-04-07 06:00:00.000,2016-04-09 06:00:00.000,,2016-04-07 06:00:00.000,"WOLFCAMP B LOWER","","",,2071645
"Vsg5qwCerb","BAST 33-40-4413H","4238339795","5314005H",2017-02-22 00:00:00.000,"HORIZONTAL","BAST 33-40 BLUE","MIDLAND","TEXAS - REAGAN","DRL","",2017-02-22 00:00:00.000,2017-06-28 00:00:00.000,"CHARGER 101",2017-02-21 06:00:00.000,2017-02-23 18:00:00.000,,2017-02-21 22:30:00.000,"WOLFCAMP B LOWER","","",,2844830
"Vsg5qwCerb","BAST 33-40-4413H","4238339795","5314005H",2017-02-22 00:00:00.000,"HORIZONTAL","BAST 33-40 BLUE","MIDLAND","TEXAS - REAGAN","DRL","",2017-02-22 00:00:00.000,2017-06-28 00:00:00.000,"PACESETTER 103",2017-05-23 12:00:00.000,2017-06-28 14:00:00.000,,2017-05-24 20:30:00.000,"WOLFCAMP B LOWER","","",,2844830
"y62ZAum3j1","CHAR HUGHES-4405H","4238339528","504905H",2016-01-15 02:30:00.000,"HORIZONTAL","CHAR HUGHES BLUE","MIDLAND","TEXAS - REAGAN","DRL","",2016-01-15 00:00:00.000,2016-02-25 00:00:00.000,"CHARGER 101",2016-01-14 06:00:00.000,2016-01-16 06:00:00.000,,2016-01-14 06:00:00.000,"WOLFCAMP B LOWER","","",,1466537
"2m3JiPzuxU","BATES 31-43-4401H","4238339667","527004H",2016-08-19 20:00:00.000,"HORIZONTAL","BATES 31-43 BLUE","MIDLAND","TEXAS - REAGAN","DRL","",2016-08-20 00:00:00.000,2016-12-03 00:00:00.000,"CHARGER 101",2016-08-19 06:00:00.000,2016-08-21 06:00:00.000,,2016-08-19 06:00:00.000,"WOLFCAMP B LOWER","","",,2301617
"69wfQWugaq","SANDY KOUFAX 5-4403H","4238339836","5032002H",2017-04-16 00:00:00.000,"HORIZONTAL","SANDY KOUFAX 5 BLACK","MIDLAND","TEXAS - REAGAN","DRL","",2017-04-16 00:00:00.000,2017-06-29 00:00:00.000,"NOMAC 54",2017-06-16 14:30:00.000,2017-06-29 12:00:00.000,,2017-06-17 10:00:00.000,"WOLFCAMP B LOWER","","",,1464284
"6hVIsuFGYL","RANDY JOHNSON 19-19A-4403H","4238339848","5842003H",2017-04-30 00:00:00.000,"HORIZONTAL","RANDY JOHNSON 19-19A BLACK","MIDLAND","TEXAS - REAGAN","DRL","",2017-05-01 00:00:00.000,2017-07-29 00:00:00.000,"CHARGER 102",2017-04-30 06:00:00.000,2017-05-03 06:00:00.000,,2017-04-30 06:00:00.000,"WOLFCAMP B LOWER","","",,2157124
"7TAuy0WJq1","KATHRYN 44-5-4415H","4238339797","530406H",2017-04-18 00:00:00.000,"HORIZONTAL","KATHRYN 44-5 RED","MIDLAND","TEXAS - REAGAN","DRL","",2017-04-17 00:00:00.000,2017-09-16 00:00:00.000,"PACESETTER 4",2017-04-16 09:00:00.000,2017-04-24 03:30:00.000,,2017-04-18 01:30:00.000,"WOLFCAMP B LOWER","","",,2264745
"bmlKczxtvH","BAST 34-39-4412H","4238339437","534304412H",2015-07-19 00:00:00.000,"HORIZONTAL","BAST 34-39-4412H","MIDLAND","TEXAS - REAGAN","DRL","",2015-07-20 00:00:00.000,2015-10-05 00:00:00.000,"CHARGER 102",2015-09-13 06:00:00.000,2015-10-05 06:00:00.000,,2015-09-13 06:00:00.000,"WOLFCAMP B LOWER","","",,2991019
"bmlKczxtvH","BAST 34-39-4412H","4238339437","534304412H",2015-07-19 00:00:00.000,"HORIZONTAL","BAST 34-39-4412H","MIDLAND","TEXAS - REAGAN","DRL","",2015-07-20 00:00:00.000,2015-10-05 00:00:00.000,"PACESETTER 5",2015-07-19 06:00:00.000,2015-08-05 06:00:00.000,,2015-07-19 06:00:00.000,"WOLFCAMP B LOWER","","",,2991019
"bmlKczxtvH","BAST 34-39-4412H","4238339437","534304412H",2015-07-19 00:00:00.000,"HORIZONTAL","BAST 34-39-4412H","MIDLAND","TEXAS - REAGAN","DRL","",2015-07-20 00:00:00.000,2015-10-05 00:00:00.000,"PINNERGY 7",2015-10-05 06:00:00.000,2015-10-06 06:00:00.000,,2015-10-05 06:00:00.000,"WOLFCAMP B LOWER","","",,2991019
"CSnrt8lIct","BATES 43-42-4414H","4238339707","903106H",2016-10-30 15:00:00.000,"HORIZONTAL","BATES 43-42 BLACK","MIDLAND","TEXAS - REAGAN","DRL","",2016-10-30 00:00:00.000,2017-02-26 00:00:00.000,"PACESETTER 4",2016-10-29 06:00:00.000,2016-11-08 06:00:00.000,,2016-10-29 06:00:00.000,"WOLFCAMP B LOWER","","",,1825957
"EFg065ywjg","TAYLOR 45-33-4404H","4238339413","545304404H",2015-06-02 00:00:00.000,"HORIZONTAL","TAYLOR 45-33-4404H","MIDLAND","TEXAS - REAGAN","DRL","",2015-06-03 00:00:00.000,2015-07-24 00:00:00.000,"H&P 396",2015-07-04 06:00:00.000,2015-07-24 06:00:00.000,,2015-07-04 06:00:00.000,"WOLFCAMP B LOWER","","",,2863742
"hXpAq18z7q","BRYNLEE 9-8-4413H","4238339479","690904413H",2015-11-03 00:00:00.000,"HORIZONTAL","BRYNLEE 9-8 BLACK","MIDLAND","TEXAS - REAGAN","DRL","",2015-10-31 00:00:00.000,2015-12-12 00:00:00.000,"NOMAC 55",2015-10-30 06:00:00.000,2015-12-12 06:00:00.000,,2015-10-30 06:00:00.000,"WOLFCAMP B LOWER","","",,1998876
"mrtc6nqeOq","CHAR HUGHES-2HB","4238338845","504902H",2014-06-22 15:30:00.000,"HORIZONTAL","CHAR HUGHES-2HB","MIDLAND","TEXAS - REAGAN","DRL","",2014-06-23 00:00:00.000,2014-07-16 00:00:00.000,"LATSHAW 22",2014-06-22 06:00:00.000,2014-07-21 06:00:00.000,,2014-06-22 06:00:00.000,"WOLFCAMP B LOWER","","",,2771700
"QBPPWSWRV2","BATES 43-42-4415H","4238339697","903107H",2016-10-12 20:00:00.000,"HORIZONTAL","BATES 43-42 BLACK","MIDLAND","TEXAS - REAGAN","DRL","",2016-10-13 00:00:00.000,2017-02-14 00:00:00.000,"PACESETTER 4",2016-10-12 06:00:00.000,2016-10-21 06:00:00.000,,2016-10-12 06:00:00.000,"WOLFCAMP B LOWER","","",,1925231
"sES1M7Hwgr","RINGO 8-9-4401H","4238339853","690816H",2017-05-17 00:00:00.000,"HORIZONTAL","RINGO 8-9 BLUE","MIDLAND","TEXAS - REAGAN","DRL","",2017-05-17 00:00:00.000,2017-07-20 00:00:00.000,"TRINIDAD 125",2017-06-04 06:00:00.000,2017-07-20 06:00:00.000,,2017-06-12 00:00:00.000,"WOLFCAMP B LOWER","","",,2449549
"sIMLW9iFBb","KATHRYN 44-5-4407H","4238339559","530404407H",2016-04-23 00:00:00.000,"HORIZONTAL","KATHRYN 44-5-4407H","MIDLAND","TEXAS - REAGAN","DRL","",2016-04-08 00:00:00.000,2016-05-12 00:00:00.000,"CHARGER 102",2016-04-20 00:00:00.000,2016-05-13 06:00:00.000,,2016-04-20 00:00:00.000,"WOLFCAMP B LOWER","","",,2071645
"zmQfc5qUBE","RINGO 8-9-4404H","4238339408","690804404H",2015-05-21 00:00:00.000,"HORIZONTAL","RINGO 8-9-4404H","MIDLAND","TEXAS - REAGAN","DRL","",2015-05-17 00:00:00.000,2015-07-01 00:00:00.000,"UNKNOWN",2015-05-16 06:00:00.000,2015-05-17 06:00:00.000,,2015-05-16 06:00:00.000,"WOLFCAMP B LOWER","","",,2502845
"0l1SdwM6Ps","HARPER 1-12-2803H","4232941509","5100801H",2017-02-24 00:00:00.000,"HORIZONTAL","HARPER 1 BLACK PAD","MIDLAND","TEXAS - MIDLAND","DRL","",2017-02-25 00:00:00.000,2017-05-10 00:00:00.000,"CHARGER 101",2017-02-24 06:00:00.000,2017-02-25 20:00:00.000,,2017-02-24 23:00:00.000,"SPRABERRY LOWER","","",,3516362
"2IAqfopc0M","CURRIE NEAL 47-4211H","4217337488","521803H",2016-11-05 11:30:00.000,"HORIZONTAL","CURRIE NEAL 47-38 RED","MIDLAND","TEXAS - GLASSCOCK","DRL","",2016-11-05 00:00:00.000,2016-12-25 00:00:00.000,"NOMAC 54",2016-11-08 06:00:00.000,2016-12-25 06:00:00.000,,2016-11-08 06:00:00.000,"WOLFCAMP A","","",,1684369
"4Up2HUJgIi","GREEMAN 14B-3","4231739546","499209",2014-08-27 00:00:00.000,"VERTICAL","GREEMAN 14B-3","MIDLAND","TEXAS - MARTIN","DRL","",2014-08-28 00:00:00.000,2014-09-11 00:00:00.000,"MATTLOCK 6",2014-08-27 06:00:00.000,2014-09-11 06:00:00.000,,2014-08-27 06:00:00.000,"UNASSIGNED","","",,978876
"8b45KlIX4z","CALVERLEY 36B-25A-4215H","4217337605","5265005H",2017-07-01 07:00:00.000,"HORIZONTAL","CALVERLEY 36-25 BLACK","MIDLAND","TEXAS - GLASSCOCK","DRL","",2017-07-02 00:00:00.000,2017-11-24 00:00:00.000,"PATTERSON 254",2017-11-10 06:00:00.000,2017-11-24 01:30:00.000,,2017-11-11 22:00:00.000,"WOLFCAMP A","","",,2550913
"AQGO93MHRJ","BEVO 31-2","4211533629","501402",2014-05-20 00:00:00.000,"VERTICAL","BEVO 31-2","MIDLAND","TEXAS - DAWSON","DRL","",2014-05-21 00:00:00.000,2014-06-04 00:00:00.000,"MATTLOCK 6",2014-05-20 06:00:00.000,2014-06-04 06:00:00.000,,2014-05-20 06:00:00.000,"UNASSIGNED","","",,786920
