id,data_inversa,dia_semana,horario,uf,br,km,municipio,elemento_transito,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude
54897,2017-07-16 00:00:00.000,"domingo",1899-12-30 20:10:00.000,"MG","40",448,"CAETANOPOLIS","Homem","Falta de Atenção à Condução","Colisão com objeto estático","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-19.3087,-44.3732
55840,2017-07-21 00:00:00.000,"sexta-feira",1899-12-30 00:15:00.000,"MG","50",37,"ARAGUARI","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-18.61745348,-48.11719894
60663,2017-08-08 00:00:00.000,"terça-feira",1899-12-30 23:20:00.000,"MG","356",265,"MURIAE","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Curva","Urbano",1,0,1,0,0,0,1,1,-21.1268787,-42.37001896
73777,2017-09-28 00:00:00.000,"quinta-feira",1899-12-30 21:38:00.000,"MG","40",558,"NOVA LIMA","Homem","Falta de Atenção à Condução","Colisão com objeto estático","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.1115,-43.9719
89493,2017-11-26 00:00:00.000,"domingo",1899-12-30 19:00:00.000,"MG","262",547,"LUZ","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Anoitecer","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-19.72247081,-45.87368862
98521,2017-12-26 00:00:00.000,"terça-feira",1899-12-30 23:10:00.000,"MG","116",240,"TEOFILO OTONI","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-17.8521,-41.5141
113262,2018-02-23 00:00:00.000,"sexta-feira",1899-12-30 02:40:00.000,"MG","116",240,"TEOFILO OTONI","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-17.85721155,-41.51342869
117848,2018-03-12 00:00:00.000,"segunda-feira",1899-12-30 18:50:00.000,"MG","40",581,"ITABIRITO","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-20.3105,-43.9349
121467,2018-03-28 00:00:00.000,"quarta-feira",1899-12-30 00:30:00.000,"MG","262",379,"JUATUBA","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-19.937,-44.4308
130666,2018-04-27 00:00:00.000,"sexta-feira",1899-12-30 23:40:00.000,"MG","116",525,"UBAPORANGA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-19.67103929,-42.11677551
131081,2018-04-29 00:00:00.000,"domingo",1899-12-30 20:50:00.000,"MG","40",692,"ALFREDO VASCONCELOS","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-21.14283011,-43.76631796
139106,2018-06-10 00:00:00.000,"domingo",1899-12-30 05:00:00.000,"MG","262",367,"JUATUBA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Amanhecer","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-19.9619,-44.3358
143264,2018-06-29 00:00:00.000,"sexta-feira",1899-12-30 02:00:00.000,"MG","153",108,"PRATA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-19.29883065,-48.90804291
143431,2018-06-29 00:00:00.000,"sexta-feira",1899-12-30 18:30:00.000,"MG","365",625,"UBERLANDIA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-18.90930102,-48.30294728
146845,2018-07-15 00:00:00.000,"domingo",1899-12-30 18:15:00.000,"MG","50",141,"UBERABA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Anoitecer","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-19.4936,-48.0481
151806,2018-08-08 00:00:00.000,"quarta-feira",1899-12-30 22:30:00.000,"MG","40",611,"CONGONHAS","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-20.51563495,-43.83883953
155721,2018-08-27 00:00:00.000,"segunda-feira",1899-12-30 22:30:00.000,"MG","40",791,"JUIZ DE FORA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-21.7831,-43.4162
160495,2018-09-19 00:00:00.000,"quarta-feira",1899-12-30 17:30:00.000,"MG","40",794,"JUIZ DE FORA","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Anoitecer","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-21.7987,-43.4027
161558,2018-09-25 00:00:00.000,"terça-feira",1899-12-30 03:40:00.000,"MG","40",473,"SETE LAGOAS","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-19.49677417,-44.27985538
171399,2018-11-13 00:00:00.000,"terça-feira",1899-12-30 20:15:00.000,"MG","40",764,"JUIZ DE FORA","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-21.5815,-43.4664
178385,2018-12-15 00:00:00.000,"sábado",1899-12-30 18:50:00.000,"MG","267",124,"JUIZ DE FORA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Anoitecer","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-21.70560222,-43.50002289
179702,2018-12-21 00:00:00.000,"sexta-feira",1899-12-30 05:30:00.000,"MG","40",34,"PARACATU","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Amanhecer","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-17.188654,-46.923035
184110,2019-01-09 00:00:00.000,"quarta-feira",1899-12-30 00:10:00.000,"MG","356",268,"MURIAE","Homem","Falta de Atenção à Condução","Colisão com objeto estático","Com Vítimas Feridas","Amanhecer","Céu Claro","Simples","Curva","Urbano",1,0,1,0,0,0,1,1,-21.125526,-42.375477
185821,2019-01-17 00:00:00.000,"quinta-feira",1899-12-30 20:30:00.000,"MG","116",207,"CATUJI","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Curva","Urbano",1,0,1,0,0,0,1,1,-17.29852656,-41.51767731
187237,2019-01-24 00:00:00.000,"quinta-feira",1899-12-30 21:25:00.000,"MG","50",48,"ARAGUARI","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-18.72869,-48.217290000000013
196607,2019-03-12 00:00:00.000,"terça-feira",1899-12-30 18:40:00.000,"MG","262",369,"BETIM","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-19.95837,-44.34123
201378,2019-04-05 00:00:00.000,"sexta-feira",1899-12-30 19:10:00.000,"MG","365",593,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão lateral","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-18.87605,-48.07055
204734,2019-04-21 00:00:00.000,"domingo",1899-12-30 18:15:00.000,"MG","262",401,"PARA DE MINAS","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-19.90019,-44.55287
211510,2019-05-24 00:00:00.000,"sexta-feira",1899-12-30 19:00:00.000,"MG","50",58,"UBERLANDIA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-18.79408,-48.23422
212662,2019-05-27 00:00:00.000,"segunda-feira",1899-12-30 20:00:00.000,"MG","116",530,"CARATINGA","Homem","Falta de Atenção à Condução","Colisão com objeto estático","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Curva","Urbano",1,0,1,0,0,0,1,1,-19.80088,-42.13775
214548,2019-05-24 00:00:00.000,"sexta-feira",1899-12-30 20:35:00.000,"MG","365",629,"UBERLANDIA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-18.90049,-48.36226
215870,2019-06-15 00:00:00.000,"sábado",1899-12-30 18:40:00.000,"MG","50",126,"UBERABA","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-19.35662,-48.08567
216950,2019-06-20 00:00:00.000,"quinta-feira",1899-12-30 18:15:00.000,"MG","365",0,"MONTES CLAROS","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-16.71615,-43.86333
221206,2019-07-10 00:00:00.000,"quarta-feira",1899-12-30 17:40:00.000,"MG","262",366,"JUATUBA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Anoitecer","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-19.974220000000006,-44.2618
228202,2019-08-11 00:00:00.000,"domingo",1899-12-30 18:10:00.000,"MG","116",109,"ITAOBIM","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-16.50478,-41.50986
233768,2019-09-07 00:00:00.000,"sábado",1899-12-30 06:00:00.000,"MG","40",513,"RIBEIRAO DAS NEVES","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Amanhecer","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-19.79705,-44.10805
234466,2019-09-10 00:00:00.000,"terça-feira",1899-12-30 06:00:00.000,"MG","116",592,"MANHUACU","Homem","Falta de Atenção à Condução","Colisão com objeto estático","Com Vítimas Feridas","Amanhecer","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-20.27018,-42.144290000000012
236409,2019-09-18 00:00:00.000,"quarta-feira",1899-12-30 21:10:00.000,"MG","116",677,"MIRADOURO","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Curva","Urbano",1,0,1,0,0,0,1,1,-20.90819,-42.35184
239780,2019-10-02 00:00:00.000,"quarta-feira",1899-12-30 23:40:00.000,"MG","262",366,"JUATUBA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Múltipla","Curva","Rural",1,0,1,0,0,0,1,1,-19.974220000000006,-44.2618
240225,2019-10-05 00:00:00.000,"sábado",1899-12-30 04:30:00.000,"MG","116",781,"LEOPOLDINA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-21.62224,-42.69313
242221,2019-10-13 00:00:00.000,"domingo",1899-12-30 19:50:00.000,"MG","40",635,"CONSELHEIRO LAFAIETE","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-20.70626,-43.79283
247071,2019-11-04 00:00:00.000,"segunda-feira",1899-12-30 02:25:00.000,"MG","262",182,"SAO DOMINGOS DO PRATA","Homem","Falta de Atenção à Condução","Colisão com objeto estático","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-19.91553,-43.0139
250034,2019-11-17 00:00:00.000,"domingo",1899-12-30 02:00:00.000,"MG","40",630,"CONSELHEIRO LAFAIETE","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-20.65824,-43.80259
267949,2020-02-08 00:00:00.000,"sábado",1899-12-30 06:00:00.000,"MG","40",481,"SETE LAGOAS","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Amanhecer","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-19.5511262,-44.24459038
269495,2020-02-15 00:00:00.000,"sábado",1899-12-30 22:30:00.000,"MG","116",588,"MANHUACU","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-20.24642667,-42.15785775
277478,2020-03-28 00:00:00.000,"sábado",1899-12-30 16:00:00.000,"MG","262",885,"CAMPO FLORIDO","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-19.77329365,-48.56826483
277885,2020-03-31 00:00:00.000,"terça-feira",1899-12-30 21:25:00.000,"MG","354",731,"POUSO ALTO","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-22.17071402,-44.96390985
281591,2020-04-26 00:00:00.000,"domingo",1899-12-30 19:20:00.000,"MG","116",783,"LEOPOLDINA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-21.63453389,-42.69665944
283047,2020-05-06 00:00:00.000,"quarta-feira",1899-12-30 05:15:00.000,"MG","116",287,"EUGENOPOLIS","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-21.13517579,-42.18617331
303620,2020-08-25 00:00:00.000,"terça-feira",1899-12-30 18:55:00.000,"MG","365",747,"ITUIUTABA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Anoitecer","Céu Claro","Simples","Curva","Urbano",1,0,1,0,0,0,1,1,-18.93511146,-49.4297847
304945,2020-09-01 00:00:00.000,"terça-feira",1899-12-30 03:15:00.000,"MG","356",281,"EUGENOPOLIS","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-21.12659765,-42.23589903
305276,2020-09-02 00:00:00.000,"quarta-feira",1899-12-30 23:15:00.000,"MG","262",386,"MATEUS LEME","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Múltipla","Curva","Rural",1,0,1,0,0,0,1,1,-19.93518815,-44.43428993
313846,2020-10-11 00:00:00.000,"domingo",1899-12-30 00:35:00.000,"MG","262",369,"JUATUBA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-19.9566496,-44.34399605
316380,2020-10-22 00:00:00.000,"quinta-feira",1899-12-30 17:35:00.000,"MG","146",437,"GUAXUPE","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Anoitecer","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-21.312099,-46.59972
318588,2020-11-01 00:00:00.000,"domingo",1899-12-30 19:00:00.000,"MG","50",22,"ARAGUARI","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-18.60474,-48.051437
326223,2020-12-07 00:00:00.000,"segunda-feira",1899-12-30 03:15:00.000,"MG","40",546,"NOVA LIMA","Homem","Falta de Atenção à Condução","Colisão com objeto estático","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.01444685,-43.96893823
2116,2017-01-08 00:00:00.000,"domingo",1899-12-30 17:00:00.000,"MG","365",494,"PATROCINIO","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-18.9086,-47.1838
8043,2017-01-30 00:00:00.000,"segunda-feira",1899-12-30 17:20:00.000,"MG","116",540,"SANTA RITA DE MINAS","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-19.88825619,-42.1369219
8103,2017-01-31 00:00:00.000,"terça-feira",1899-12-30 10:10:00.000,"MG","40",525,"CONTAGEM","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-19.8922024,-44.043705
8260,2017-01-31 00:00:00.000,"terça-feira",1899-12-30 16:20:00.000,"MG","262",47,"MANHUACU","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-20.2552,-42.1183
12406,2017-02-16 00:00:00.000,"quinta-feira",1899-12-30 12:00:00.000,"MG","40",712,"BARBACENA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-21.25817227,-43.66198415
13044,2017-02-18 00:00:00.000,"sábado",1899-12-30 16:30:00.000,"MG","40",513,"RIBEIRAO DAS NEVES","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-19.79954462,-44.10277104
17823,2017-02-19 00:00:00.000,"domingo",1899-12-30 12:20:00.000,"MG","135",374,"MONTES CLAROS","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-16.80427409,-43.84636964
22953,2017-03-26 00:00:00.000,"domingo",1899-12-30 10:10:00.000,"MG","267",324,"CONCEICAO DO RIO VERDE","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-21.8806,-45.0878
24509,2017-04-01 00:00:00.000,"sábado",1899-12-30 08:00:00.000,"MG","262",709,"ARAXA","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-19.59333668,-47.10661203
25102,2017-04-03 00:00:00.000,"segunda-feira",1899-12-30 11:00:00.000,"MG","146",558,"ANDRADAS","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-22.00840882,-46.57981038
27264,2017-04-09 00:00:00.000,"domingo",1899-12-30 08:00:00.000,"MG","365",627,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão com objeto estático","Com Vítimas Feridas","Pleno dia","Céu Claro","Múltipla","Curva","Urbano",1,0,1,0,0,0,1,1,-18.90949894,-48.30299464
27852,2017-04-11 00:00:00.000,"terça-feira",1899-12-30 13:00:00.000,"MG","146",538,"POCOS DE CALDAS","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-21.90526427,-46.57875359
35966,2017-05-10 00:00:00.000,"quarta-feira",1899-12-30 10:30:00.000,"MG","40",783,"JUIZ DE FORA","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-21.72483941,-43.43935132
36613,2017-05-12 00:00:00.000,"sexta-feira",1899-12-30 07:05:00.000,"MG","116",469,"TARUMIRIM","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Curva","Rural",1,0,1,0,0,0,1,1,-19.30825687,-42.07854112
37699,2017-05-16 00:00:00.000,"terça-feira",1899-12-30 10:40:00.000,"MG","50",54,"UBERLANDIA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-18.77259761,-48.24112203
40914,2017-05-27 00:00:00.000,"sábado",1899-12-30 09:16:00.000,"MG","262",358,"BETIM","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-19.9795,-44.2517
44171,2017-06-08 00:00:00.000,"quinta-feira",1899-12-30 06:10:00.000,"MG","40",526,"CONTAGEM","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Curva","Urbano",1,0,1,0,0,0,1,1,-19.8968,-44.0498
