Property_Number,api_no,well_type,time_from,time_to,activity_phase,event_objective_1,Min of INT1
"500954","4237139863","HORIZONTAL",2019-01-17 00:00:00.000,2019-01-17 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-17 00:00:00.000,2019-01-17 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-17 00:00:00.000,2019-01-17 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-18 00:00:00.000,2019-01-18 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-18 00:00:00.000,2019-01-18 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-18 00:00:00.000,2019-01-18 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-17 00:00:00.000,2019-01-17 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-12 00:00:00.000,2019-01-12 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-17 00:00:00.000,2019-01-18 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-25 00:00:00.000,2019-01-25 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-22 00:00:00.000,2019-01-23 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-22 00:00:00.000,2019-01-22 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-18 00:00:00.000,2019-01-18 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-18 00:00:00.000,2019-01-18 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-24 00:00:00.000,2019-01-24 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-22 00:00:00.000,2019-01-22 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-11 00:00:00.000,2019-01-11 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-17 00:00:00.000,2019-01-17 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-10 00:00:00.000,2019-01-11 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-10 00:00:00.000,2019-01-10 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-15 00:00:00.000,2019-01-16 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-15 00:00:00.000,2019-01-15 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-14 00:00:00.000,2019-01-14 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-25 00:00:00.000,2019-01-25 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-25 00:00:00.000,2019-01-25 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-25 00:00:00.000,2019-01-25 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-10 00:00:00.000,2019-01-10 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-11 00:00:00.000,2019-01-11 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-14 00:00:00.000,2019-01-14 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-13 00:00:00.000,2019-01-13 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-21 00:00:00.000,2019-01-22 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-21 00:00:00.000,2019-01-21 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-21 00:00:00.000,2019-01-21 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-17 00:00:00.000,2019-01-17 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-17 00:00:00.000,2019-01-17 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-17 00:00:00.000,2019-01-17 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-21 00:00:00.000,2019-01-21 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-21 00:00:00.000,2019-01-21 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-16 00:00:00.000,2019-01-17 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-16 00:00:00.000,2019-01-16 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-17 00:00:00.000,2019-01-17 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-20 00:00:00.000,2019-01-20 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-20 00:00:00.000,2019-01-20 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-20 00:00:00.000,2019-01-20 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-20 00:00:00.000,2019-01-20 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-20 00:00:00.000,2019-01-20 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-15 00:00:00.000,2019-01-15 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-15 00:00:00.000,2019-01-15 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-12 00:00:00.000,2019-01-12 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-24 00:00:00.000,2019-01-24 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-24 00:00:00.000,2019-01-24 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-24 00:00:00.000,2019-01-24 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-24 00:00:00.000,2019-01-24 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-18 00:00:00.000,2019-01-18 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-21 00:00:00.000,2019-01-21 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-23 00:00:00.000,2019-01-23 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-23 00:00:00.000,2019-01-23 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-17 00:00:00.000,2019-01-17 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-24 00:00:00.000,2019-01-24 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-24 00:00:00.000,2019-01-25 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-24 00:00:00.000,2019-01-24 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-24 00:00:00.000,2019-01-24 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-11 00:00:00.000,2019-01-11 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-21 00:00:00.000,2019-01-21 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-24 00:00:00.000,2019-01-24 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-24 00:00:00.000,2019-01-24 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-24 00:00:00.000,2019-01-24 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-17 00:00:00.000,2019-01-17 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-23 00:00:00.000,2019-01-23 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-21 00:00:00.000,2019-01-21 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-21 00:00:00.000,2019-01-21 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-21 00:00:00.000,2019-01-21 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-24 00:00:00.000,2019-01-24 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-13 00:00:00.000,2019-01-13 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-20 00:00:00.000,2019-01-20 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-23 00:00:00.000,2019-01-23 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-20 00:00:00.000,2019-01-21 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-11 00:00:00.000,2019-01-11 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-11 00:00:00.000,2019-01-11 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-18 00:00:00.000,2019-01-18 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-11 00:00:00.000,2019-01-11 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-11 00:00:00.000,2019-01-11 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-11 00:00:00.000,2019-01-11 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-11 00:00:00.000,2019-01-11 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-18 00:00:00.000,2019-01-18 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-15 00:00:00.000,2019-01-15 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-18 00:00:00.000,2019-01-18 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-15 00:00:00.000,2019-01-15 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-15 00:00:00.000,2019-01-15 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-18 00:00:00.000,2019-01-18 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-15 00:00:00.000,2019-01-15 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-15 00:00:00.000,2019-01-15 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-13 00:00:00.000,2019-01-14 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-13 00:00:00.000,2019-01-13 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-11 00:00:00.000,2019-01-12 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-13 00:00:00.000,2019-01-13 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-11 00:00:00.000,2019-01-11 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-11 00:00:00.000,2019-01-11 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-11 00:00:00.000,2019-01-11 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-23 00:00:00.000,2019-01-24 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-13 00:00:00.000,2019-01-13 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-23 00:00:00.000,2019-01-23 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-20 00:00:00.000,2019-01-20 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-16 00:00:00.000,2019-01-16 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-14 00:00:00.000,2019-01-14 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-13 00:00:00.000,2019-01-13 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-16 00:00:00.000,2019-01-16 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-16 00:00:00.000,2019-01-16 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-20 00:00:00.000,2019-01-20 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-13 00:00:00.000,2019-01-13 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-20 00:00:00.000,2019-01-20 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-16 00:00:00.000,2019-01-16 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-16 00:00:00.000,2019-01-16 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-16 00:00:00.000,2019-01-16 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-25 00:00:00.000,2019-01-25 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-16 00:00:00.000,2019-01-16 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"500954","4237139863","HORIZONTAL",2019-01-16 00:00:00.000,2019-01-16 00:00:00.000,"DINT1","INTERMEDIATE",2019-01-10 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-01 00:00:00.000,2020-02-01 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-01 00:00:00.000,2020-02-01 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-08 00:00:00.000,2020-02-08 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-04 00:00:00.000,2020-02-04 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-01-30 00:00:00.000,2020-01-30 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-01 00:00:00.000,2020-02-01 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-10 00:00:00.000,2020-02-10 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-10 00:00:00.000,2020-02-10 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-03 00:00:00.000,2020-02-03 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-03 00:00:00.000,2020-02-03 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-03 00:00:00.000,2020-02-03 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-03 00:00:00.000,2020-02-03 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-03 00:00:00.000,2020-02-03 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-03 00:00:00.000,2020-02-03 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-03 00:00:00.000,2020-02-03 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-03 00:00:00.000,2020-02-03 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-03 00:00:00.000,2020-02-03 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-03 00:00:00.000,2020-02-03 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-03 00:00:00.000,2020-02-03 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-03 00:00:00.000,2020-02-04 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-03 00:00:00.000,2020-02-03 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-03 00:00:00.000,2020-02-03 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-03 00:00:00.000,2020-02-03 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-04 00:00:00.000,2020-02-04 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-04 00:00:00.000,2020-02-04 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-04 00:00:00.000,2020-02-04 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-07 00:00:00.000,2020-02-07 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-09 00:00:00.000,2020-02-09 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-06 00:00:00.000,2020-02-06 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-01 00:00:00.000,2020-02-01 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-03 00:00:00.000,2020-02-03 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-04 00:00:00.000,2020-02-04 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-06 00:00:00.000,2020-02-06 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-06 00:00:00.000,2020-02-06 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-06 00:00:00.000,2020-02-06 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-06 00:00:00.000,2020-02-06 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-06 00:00:00.000,2020-02-07 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-06 00:00:00.000,2020-02-06 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-06 00:00:00.000,2020-02-06 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-06 00:00:00.000,2020-02-06 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-09 00:00:00.000,2020-02-09 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-06 00:00:00.000,2020-02-06 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-01-30 00:00:00.000,2020-01-30 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-01-30 00:00:00.000,2020-01-30 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-06 00:00:00.000,2020-02-06 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-06 00:00:00.000,2020-02-06 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-06 00:00:00.000,2020-02-06 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-06 00:00:00.000,2020-02-06 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
"501317","4246141437","HORIZONTAL",2020-02-06 00:00:00.000,2020-02-06 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-30 00:00:00.000
