Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,MonthInCalendar,QuarterInCalendar,DayInWeek,DayOfWeekName,WeekEnding
2019-04-15 00:00:00.000,"2019","2","4","15","20190415","April","Apr 2019","Q2 2019","1","Monday",2019-04-20 00:00:00.000
2019-04-16 00:00:00.000,"2019","2","4","16","20190416","April","Apr 2019","Q2 2019","2","Tuesday",2019-04-20 00:00:00.000
2019-04-17 00:00:00.000,"2019","2","4","17","20190417","April","Apr 2019","Q2 2019","3","Wednesday",2019-04-20 00:00:00.000
2019-04-18 00:00:00.000,"2019","2","4","18","20190418","April","Apr 2019","Q2 2019","4","Thursday",2019-04-20 00:00:00.000
2019-04-19 00:00:00.000,"2019","2","4","19","20190419","April","Apr 2019","Q2 2019","5","Friday",2019-04-20 00:00:00.000
2019-04-20 00:00:00.000,"2019","2","4","20","20190420","April","Apr 2019","Q2 2019","6","Saturday",2019-04-20 00:00:00.000
2019-04-21 00:00:00.000,"2019","2","4","21","20190421","April","Apr 2019","Q2 2019","0","Sunday",2019-04-27 00:00:00.000
2019-04-22 00:00:00.000,"2019","2","4","22","20190422","April","Apr 2019","Q2 2019","1","Monday",2019-04-27 00:00:00.000
2019-04-23 00:00:00.000,"2019","2","4","23","20190423","April","Apr 2019","Q2 2019","2","Tuesday",2019-04-27 00:00:00.000
2019-04-24 00:00:00.000,"2019","2","4","24","20190424","April","Apr 2019","Q2 2019","3","Wednesday",2019-04-27 00:00:00.000
2019-04-25 00:00:00.000,"2019","2","4","25","20190425","April","Apr 2019","Q2 2019","4","Thursday",2019-04-27 00:00:00.000
2019-04-26 00:00:00.000,"2019","2","4","26","20190426","April","Apr 2019","Q2 2019","5","Friday",2019-04-27 00:00:00.000
2019-04-27 00:00:00.000,"2019","2","4","27","20190427","April","Apr 2019","Q2 2019","6","Saturday",2019-04-27 00:00:00.000
2019-04-28 00:00:00.000,"2019","2","4","28","20190428","April","Apr 2019","Q2 2019","0","Sunday",2019-05-04 00:00:00.000
2019-04-29 00:00:00.000,"2019","2","4","29","20190429","April","Apr 2019","Q2 2019","1","Monday",2019-05-04 00:00:00.000
2019-04-30 00:00:00.000,"2019","2","4","30","20190430","April","Apr 2019","Q2 2019","2","Tuesday",2019-05-04 00:00:00.000
2020-04-01 00:00:00.000,"2020","2","4","1","20200401","April","Apr 2020","Q2 2020","3","Wednesday",2020-04-04 00:00:00.000
2020-04-02 00:00:00.000,"2020","2","4","2","20200402","April","Apr 2020","Q2 2020","4","Thursday",2020-04-04 00:00:00.000
2020-04-03 00:00:00.000,"2020","2","4","3","20200403","April","Apr 2020","Q2 2020","5","Friday",2020-04-04 00:00:00.000
2020-04-04 00:00:00.000,"2020","2","4","4","20200404","April","Apr 2020","Q2 2020","6","Saturday",2020-04-04 00:00:00.000
2020-04-05 00:00:00.000,"2020","2","4","5","20200405","April","Apr 2020","Q2 2020","0","Sunday",2020-04-11 00:00:00.000
2020-04-06 00:00:00.000,"2020","2","4","6","20200406","April","Apr 2020","Q2 2020","1","Monday",2020-04-11 00:00:00.000
2020-04-07 00:00:00.000,"2020","2","4","7","20200407","April","Apr 2020","Q2 2020","2","Tuesday",2020-04-11 00:00:00.000
2020-04-08 00:00:00.000,"2020","2","4","8","20200408","April","Apr 2020","Q2 2020","3","Wednesday",2020-04-11 00:00:00.000
2020-04-09 00:00:00.000,"2020","2","4","9","20200409","April","Apr 2020","Q2 2020","4","Thursday",2020-04-11 00:00:00.000
2020-04-10 00:00:00.000,"2020","2","4","10","20200410","April","Apr 2020","Q2 2020","5","Friday",2020-04-11 00:00:00.000
2020-04-11 00:00:00.000,"2020","2","4","11","20200411","April","Apr 2020","Q2 2020","6","Saturday",2020-04-11 00:00:00.000
2020-04-12 00:00:00.000,"2020","2","4","12","20200412","April","Apr 2020","Q2 2020","0","Sunday",2020-04-18 00:00:00.000
2020-04-13 00:00:00.000,"2020","2","4","13","20200413","April","Apr 2020","Q2 2020","1","Monday",2020-04-18 00:00:00.000
2020-04-14 00:00:00.000,"2020","2","4","14","20200414","April","Apr 2020","Q2 2020","2","Tuesday",2020-04-18 00:00:00.000
2020-04-15 00:00:00.000,"2020","2","4","15","20200415","April","Apr 2020","Q2 2020","3","Wednesday",2020-04-18 00:00:00.000
2020-04-16 00:00:00.000,"2020","2","4","16","20200416","April","Apr 2020","Q2 2020","4","Thursday",2020-04-18 00:00:00.000
2020-04-17 00:00:00.000,"2020","2","4","17","20200417","April","Apr 2020","Q2 2020","5","Friday",2020-04-18 00:00:00.000
2020-04-18 00:00:00.000,"2020","2","4","18","20200418","April","Apr 2020","Q2 2020","6","Saturday",2020-04-18 00:00:00.000
2020-04-19 00:00:00.000,"2020","2","4","19","20200419","April","Apr 2020","Q2 2020","0","Sunday",2020-04-25 00:00:00.000
2020-04-20 00:00:00.000,"2020","2","4","20","20200420","April","Apr 2020","Q2 2020","1","Monday",2020-04-25 00:00:00.000
2020-04-21 00:00:00.000,"2020","2","4","21","20200421","April","Apr 2020","Q2 2020","2","Tuesday",2020-04-25 00:00:00.000
2020-04-22 00:00:00.000,"2020","2","4","22","20200422","April","Apr 2020","Q2 2020","3","Wednesday",2020-04-25 00:00:00.000
2020-04-23 00:00:00.000,"2020","2","4","23","20200423","April","Apr 2020","Q2 2020","4","Thursday",2020-04-25 00:00:00.000
2020-04-24 00:00:00.000,"2020","2","4","24","20200424","April","Apr 2020","Q2 2020","5","Friday",2020-04-25 00:00:00.000
2020-04-25 00:00:00.000,"2020","2","4","25","20200425","April","Apr 2020","Q2 2020","6","Saturday",2020-04-25 00:00:00.000
2020-04-26 00:00:00.000,"2020","2","4","26","20200426","April","Apr 2020","Q2 2020","0","Sunday",2020-05-02 00:00:00.000
2020-04-27 00:00:00.000,"2020","2","4","27","20200427","April","Apr 2020","Q2 2020","1","Monday",2020-05-02 00:00:00.000
2020-04-28 00:00:00.000,"2020","2","4","28","20200428","April","Apr 2020","Q2 2020","2","Tuesday",2020-05-02 00:00:00.000
2020-04-29 00:00:00.000,"2020","2","4","29","20200429","April","Apr 2020","Q2 2020","3","Wednesday",2020-05-02 00:00:00.000
2020-04-30 00:00:00.000,"2020","2","4","30","20200430","April","Apr 2020","Q2 2020","4","Thursday",2020-05-02 00:00:00.000
2017-06-01 00:00:00.000,"2017","2","6","1","20170601","June","Jun 2017","Q2 2017","4","Thursday",2017-06-03 00:00:00.000
2017-06-02 00:00:00.000,"2017","2","6","2","20170602","June","Jun 2017","Q2 2017","5","Friday",2017-06-03 00:00:00.000
2017-06-03 00:00:00.000,"2017","2","6","3","20170603","June","Jun 2017","Q2 2017","6","Saturday",2017-06-03 00:00:00.000
2017-06-04 00:00:00.000,"2017","2","6","4","20170604","June","Jun 2017","Q2 2017","0","Sunday",2017-06-10 00:00:00.000
2017-06-05 00:00:00.000,"2017","2","6","5","20170605","June","Jun 2017","Q2 2017","1","Monday",2017-06-10 00:00:00.000
2017-06-06 00:00:00.000,"2017","2","6","6","20170606","June","Jun 2017","Q2 2017","2","Tuesday",2017-06-10 00:00:00.000
2017-06-07 00:00:00.000,"2017","2","6","7","20170607","June","Jun 2017","Q2 2017","3","Wednesday",2017-06-10 00:00:00.000
2017-06-08 00:00:00.000,"2017","2","6","8","20170608","June","Jun 2017","Q2 2017","4","Thursday",2017-06-10 00:00:00.000
2017-06-09 00:00:00.000,"2017","2","6","9","20170609","June","Jun 2017","Q2 2017","5","Friday",2017-06-10 00:00:00.000
2017-06-10 00:00:00.000,"2017","2","6","10","20170610","June","Jun 2017","Q2 2017","6","Saturday",2017-06-10 00:00:00.000
2017-06-11 00:00:00.000,"2017","2","6","11","20170611","June","Jun 2017","Q2 2017","0","Sunday",2017-06-17 00:00:00.000
2017-06-12 00:00:00.000,"2017","2","6","12","20170612","June","Jun 2017","Q2 2017","1","Monday",2017-06-17 00:00:00.000
2017-06-13 00:00:00.000,"2017","2","6","13","20170613","June","Jun 2017","Q2 2017","2","Tuesday",2017-06-17 00:00:00.000
2017-06-14 00:00:00.000,"2017","2","6","14","20170614","June","Jun 2017","Q2 2017","3","Wednesday",2017-06-17 00:00:00.000
2017-06-15 00:00:00.000,"2017","2","6","15","20170615","June","Jun 2017","Q2 2017","4","Thursday",2017-06-17 00:00:00.000
2017-06-16 00:00:00.000,"2017","2","6","16","20170616","June","Jun 2017","Q2 2017","5","Friday",2017-06-17 00:00:00.000
2017-06-17 00:00:00.000,"2017","2","6","17","20170617","June","Jun 2017","Q2 2017","6","Saturday",2017-06-17 00:00:00.000
2017-06-18 00:00:00.000,"2017","2","6","18","20170618","June","Jun 2017","Q2 2017","0","Sunday",2017-06-24 00:00:00.000
2017-06-19 00:00:00.000,"2017","2","6","19","20170619","June","Jun 2017","Q2 2017","1","Monday",2017-06-24 00:00:00.000
2017-06-20 00:00:00.000,"2017","2","6","20","20170620","June","Jun 2017","Q2 2017","2","Tuesday",2017-06-24 00:00:00.000
2017-06-21 00:00:00.000,"2017","2","6","21","20170621","June","Jun 2017","Q2 2017","3","Wednesday",2017-06-24 00:00:00.000
2017-06-22 00:00:00.000,"2017","2","6","22","20170622","June","Jun 2017","Q2 2017","4","Thursday",2017-06-24 00:00:00.000
2017-06-23 00:00:00.000,"2017","2","6","23","20170623","June","Jun 2017","Q2 2017","5","Friday",2017-06-24 00:00:00.000
2017-06-24 00:00:00.000,"2017","2","6","24","20170624","June","Jun 2017","Q2 2017","6","Saturday",2017-06-24 00:00:00.000
2017-06-25 00:00:00.000,"2017","2","6","25","20170625","June","Jun 2017","Q2 2017","0","Sunday",2017-07-01 00:00:00.000
2017-06-26 00:00:00.000,"2017","2","6","26","20170626","June","Jun 2017","Q2 2017","1","Monday",2017-07-01 00:00:00.000
2017-06-27 00:00:00.000,"2017","2","6","27","20170627","June","Jun 2017","Q2 2017","2","Tuesday",2017-07-01 00:00:00.000
2017-06-28 00:00:00.000,"2017","2","6","28","20170628","June","Jun 2017","Q2 2017","3","Wednesday",2017-07-01 00:00:00.000
2017-06-29 00:00:00.000,"2017","2","6","29","20170629","June","Jun 2017","Q2 2017","4","Thursday",2017-07-01 00:00:00.000
2017-06-30 00:00:00.000,"2017","2","6","30","20170630","June","Jun 2017","Q2 2017","5","Friday",2017-07-01 00:00:00.000
2018-06-01 00:00:00.000,"2018","2","6","1","20180601","June","Jun 2018","Q2 2018","5","Friday",2018-06-02 00:00:00.000
2018-06-02 00:00:00.000,"2018","2","6","2","20180602","June","Jun 2018","Q2 2018","6","Saturday",2018-06-02 00:00:00.000
2018-06-03 00:00:00.000,"2018","2","6","3","20180603","June","Jun 2018","Q2 2018","0","Sunday",2018-06-09 00:00:00.000
2018-06-04 00:00:00.000,"2018","2","6","4","20180604","June","Jun 2018","Q2 2018","1","Monday",2018-06-09 00:00:00.000
2018-06-05 00:00:00.000,"2018","2","6","5","20180605","June","Jun 2018","Q2 2018","2","Tuesday",2018-06-09 00:00:00.000
2018-06-06 00:00:00.000,"2018","2","6","6","20180606","June","Jun 2018","Q2 2018","3","Wednesday",2018-06-09 00:00:00.000
2018-06-07 00:00:00.000,"2018","2","6","7","20180607","June","Jun 2018","Q2 2018","4","Thursday",2018-06-09 00:00:00.000
2018-06-08 00:00:00.000,"2018","2","6","8","20180608","June","Jun 2018","Q2 2018","5","Friday",2018-06-09 00:00:00.000
2018-06-09 00:00:00.000,"2018","2","6","9","20180609","June","Jun 2018","Q2 2018","6","Saturday",2018-06-09 00:00:00.000
2018-06-10 00:00:00.000,"2018","2","6","10","20180610","June","Jun 2018","Q2 2018","0","Sunday",2018-06-16 00:00:00.000
2018-06-11 00:00:00.000,"2018","2","6","11","20180611","June","Jun 2018","Q2 2018","1","Monday",2018-06-16 00:00:00.000
2018-06-12 00:00:00.000,"2018","2","6","12","20180612","June","Jun 2018","Q2 2018","2","Tuesday",2018-06-16 00:00:00.000
2018-06-13 00:00:00.000,"2018","2","6","13","20180613","June","Jun 2018","Q2 2018","3","Wednesday",2018-06-16 00:00:00.000
2018-06-14 00:00:00.000,"2018","2","6","14","20180614","June","Jun 2018","Q2 2018","4","Thursday",2018-06-16 00:00:00.000
2018-06-15 00:00:00.000,"2018","2","6","15","20180615","June","Jun 2018","Q2 2018","5","Friday",2018-06-16 00:00:00.000
2018-06-16 00:00:00.000,"2018","2","6","16","20180616","June","Jun 2018","Q2 2018","6","Saturday",2018-06-16 00:00:00.000
2018-06-17 00:00:00.000,"2018","2","6","17","20180617","June","Jun 2018","Q2 2018","0","Sunday",2018-06-23 00:00:00.000
2018-06-18 00:00:00.000,"2018","2","6","18","20180618","June","Jun 2018","Q2 2018","1","Monday",2018-06-23 00:00:00.000
2018-06-19 00:00:00.000,"2018","2","6","19","20180619","June","Jun 2018","Q2 2018","2","Tuesday",2018-06-23 00:00:00.000
2018-06-20 00:00:00.000,"2018","2","6","20","20180620","June","Jun 2018","Q2 2018","3","Wednesday",2018-06-23 00:00:00.000
2018-06-21 00:00:00.000,"2018","2","6","21","20180621","June","Jun 2018","Q2 2018","4","Thursday",2018-06-23 00:00:00.000
2018-06-22 00:00:00.000,"2018","2","6","22","20180622","June","Jun 2018","Q2 2018","5","Friday",2018-06-23 00:00:00.000
2018-06-23 00:00:00.000,"2018","2","6","23","20180623","June","Jun 2018","Q2 2018","6","Saturday",2018-06-23 00:00:00.000
2018-06-24 00:00:00.000,"2018","2","6","24","20180624","June","Jun 2018","Q2 2018","0","Sunday",2018-06-30 00:00:00.000
2018-06-25 00:00:00.000,"2018","2","6","25","20180625","June","Jun 2018","Q2 2018","1","Monday",2018-06-30 00:00:00.000
2018-06-26 00:00:00.000,"2018","2","6","26","20180626","June","Jun 2018","Q2 2018","2","Tuesday",2018-06-30 00:00:00.000
2018-06-27 00:00:00.000,"2018","2","6","27","20180627","June","Jun 2018","Q2 2018","3","Wednesday",2018-06-30 00:00:00.000
2018-06-28 00:00:00.000,"2018","2","6","28","20180628","June","Jun 2018","Q2 2018","4","Thursday",2018-06-30 00:00:00.000
2018-06-29 00:00:00.000,"2018","2","6","29","20180629","June","Jun 2018","Q2 2018","5","Friday",2018-06-30 00:00:00.000
2018-06-30 00:00:00.000,"2018","2","6","30","20180630","June","Jun 2018","Q2 2018","6","Saturday",2018-06-30 00:00:00.000
2019-06-01 00:00:00.000,"2019","2","6","1","20190601","June","Jun 2019","Q2 2019","6","Saturday",2019-06-01 00:00:00.000
2019-06-02 00:00:00.000,"2019","2","6","2","20190602","June","Jun 2019","Q2 2019","0","Sunday",2019-06-08 00:00:00.000
2019-06-03 00:00:00.000,"2019","2","6","3","20190603","June","Jun 2019","Q2 2019","1","Monday",2019-06-08 00:00:00.000
2019-06-04 00:00:00.000,"2019","2","6","4","20190604","June","Jun 2019","Q2 2019","2","Tuesday",2019-06-08 00:00:00.000
2019-06-05 00:00:00.000,"2019","2","6","5","20190605","June","Jun 2019","Q2 2019","3","Wednesday",2019-06-08 00:00:00.000
2019-06-06 00:00:00.000,"2019","2","6","6","20190606","June","Jun 2019","Q2 2019","4","Thursday",2019-06-08 00:00:00.000
2019-06-07 00:00:00.000,"2019","2","6","7","20190607","June","Jun 2019","Q2 2019","5","Friday",2019-06-08 00:00:00.000
2019-06-08 00:00:00.000,"2019","2","6","8","20190608","June","Jun 2019","Q2 2019","6","Saturday",2019-06-08 00:00:00.000
2019-06-09 00:00:00.000,"2019","2","6","9","20190609","June","Jun 2019","Q2 2019","0","Sunday",2019-06-15 00:00:00.000
2019-06-10 00:00:00.000,"2019","2","6","10","20190610","June","Jun 2019","Q2 2019","1","Monday",2019-06-15 00:00:00.000
2019-06-11 00:00:00.000,"2019","2","6","11","20190611","June","Jun 2019","Q2 2019","2","Tuesday",2019-06-15 00:00:00.000
2019-06-12 00:00:00.000,"2019","2","6","12","20190612","June","Jun 2019","Q2 2019","3","Wednesday",2019-06-15 00:00:00.000
2019-06-13 00:00:00.000,"2019","2","6","13","20190613","June","Jun 2019","Q2 2019","4","Thursday",2019-06-15 00:00:00.000
2019-06-14 00:00:00.000,"2019","2","6","14","20190614","June","Jun 2019","Q2 2019","5","Friday",2019-06-15 00:00:00.000
2019-06-15 00:00:00.000,"2019","2","6","15","20190615","June","Jun 2019","Q2 2019","6","Saturday",2019-06-15 00:00:00.000
2019-06-16 00:00:00.000,"2019","2","6","16","20190616","June","Jun 2019","Q2 2019","0","Sunday",2019-06-22 00:00:00.000
2019-06-17 00:00:00.000,"2019","2","6","17","20190617","June","Jun 2019","Q2 2019","1","Monday",2019-06-22 00:00:00.000
2019-06-18 00:00:00.000,"2019","2","6","18","20190618","June","Jun 2019","Q2 2019","2","Tuesday",2019-06-22 00:00:00.000
2019-06-19 00:00:00.000,"2019","2","6","19","20190619","June","Jun 2019","Q2 2019","3","Wednesday",2019-06-22 00:00:00.000
2019-06-20 00:00:00.000,"2019","2","6","20","20190620","June","Jun 2019","Q2 2019","4","Thursday",2019-06-22 00:00:00.000
2019-06-21 00:00:00.000,"2019","2","6","21","20190621","June","Jun 2019","Q2 2019","5","Friday",2019-06-22 00:00:00.000
2019-06-22 00:00:00.000,"2019","2","6","22","20190622","June","Jun 2019","Q2 2019","6","Saturday",2019-06-22 00:00:00.000
2019-06-23 00:00:00.000,"2019","2","6","23","20190623","June","Jun 2019","Q2 2019","0","Sunday",2019-06-29 00:00:00.000
2019-06-24 00:00:00.000,"2019","2","6","24","20190624","June","Jun 2019","Q2 2019","1","Monday",2019-06-29 00:00:00.000
2019-06-25 00:00:00.000,"2019","2","6","25","20190625","June","Jun 2019","Q2 2019","2","Tuesday",2019-06-29 00:00:00.000
2019-06-26 00:00:00.000,"2019","2","6","26","20190626","June","Jun 2019","Q2 2019","3","Wednesday",2019-06-29 00:00:00.000
2019-06-27 00:00:00.000,"2019","2","6","27","20190627","June","Jun 2019","Q2 2019","4","Thursday",2019-06-29 00:00:00.000
2019-06-28 00:00:00.000,"2019","2","6","28","20190628","June","Jun 2019","Q2 2019","5","Friday",2019-06-29 00:00:00.000
2019-06-29 00:00:00.000,"2019","2","6","29","20190629","June","Jun 2019","Q2 2019","6","Saturday",2019-06-29 00:00:00.000
2019-06-30 00:00:00.000,"2019","2","6","30","20190630","June","Jun 2019","Q2 2019","0","Sunday",2019-07-06 00:00:00.000
2020-06-01 00:00:00.000,"2020","2","6","1","20200601","June","Jun 2020","Q2 2020","1","Monday",2020-06-06 00:00:00.000
2020-06-02 00:00:00.000,"2020","2","6","2","20200602","June","Jun 2020","Q2 2020","2","Tuesday",2020-06-06 00:00:00.000
2020-06-03 00:00:00.000,"2020","2","6","3","20200603","June","Jun 2020","Q2 2020","3","Wednesday",2020-06-06 00:00:00.000
2020-06-04 00:00:00.000,"2020","2","6","4","20200604","June","Jun 2020","Q2 2020","4","Thursday",2020-06-06 00:00:00.000
2020-06-05 00:00:00.000,"2020","2","6","5","20200605","June","Jun 2020","Q2 2020","5","Friday",2020-06-06 00:00:00.000
2020-06-06 00:00:00.000,"2020","2","6","6","20200606","June","Jun 2020","Q2 2020","6","Saturday",2020-06-06 00:00:00.000
2020-06-07 00:00:00.000,"2020","2","6","7","20200607","June","Jun 2020","Q2 2020","0","Sunday",2020-06-13 00:00:00.000
2020-06-08 00:00:00.000,"2020","2","6","8","20200608","June","Jun 2020","Q2 2020","1","Monday",2020-06-13 00:00:00.000
2020-06-09 00:00:00.000,"2020","2","6","9","20200609","June","Jun 2020","Q2 2020","2","Tuesday",2020-06-13 00:00:00.000
2020-06-10 00:00:00.000,"2020","2","6","10","20200610","June","Jun 2020","Q2 2020","3","Wednesday",2020-06-13 00:00:00.000
2020-06-11 00:00:00.000,"2020","2","6","11","20200611","June","Jun 2020","Q2 2020","4","Thursday",2020-06-13 00:00:00.000
2020-06-12 00:00:00.000,"2020","2","6","12","20200612","June","Jun 2020","Q2 2020","5","Friday",2020-06-13 00:00:00.000
2020-06-13 00:00:00.000,"2020","2","6","13","20200613","June","Jun 2020","Q2 2020","6","Saturday",2020-06-13 00:00:00.000
2020-06-14 00:00:00.000,"2020","2","6","14","20200614","June","Jun 2020","Q2 2020","0","Sunday",2020-06-20 00:00:00.000
2020-06-15 00:00:00.000,"2020","2","6","15","20200615","June","Jun 2020","Q2 2020","1","Monday",2020-06-20 00:00:00.000
2020-06-16 00:00:00.000,"2020","2","6","16","20200616","June","Jun 2020","Q2 2020","2","Tuesday",2020-06-20 00:00:00.000
2020-06-17 00:00:00.000,"2020","2","6","17","20200617","June","Jun 2020","Q2 2020","3","Wednesday",2020-06-20 00:00:00.000
2020-06-18 00:00:00.000,"2020","2","6","18","20200618","June","Jun 2020","Q2 2020","4","Thursday",2020-06-20 00:00:00.000
2020-06-19 00:00:00.000,"2020","2","6","19","20200619","June","Jun 2020","Q2 2020","5","Friday",2020-06-20 00:00:00.000
2020-06-20 00:00:00.000,"2020","2","6","20","20200620","June","Jun 2020","Q2 2020","6","Saturday",2020-06-20 00:00:00.000
2020-06-21 00:00:00.000,"2020","2","6","21","20200621","June","Jun 2020","Q2 2020","0","Sunday",2020-06-27 00:00:00.000
2020-06-22 00:00:00.000,"2020","2","6","22","20200622","June","Jun 2020","Q2 2020","1","Monday",2020-06-27 00:00:00.000
