num_boletim,data_hora_boletim,numero_envolvido,condutor,codigo_severidade,desc_severidade,sexo,cinto_seguranca,Embreagues,Idade,nascimento,categoria_habilitacao,descricao_habilitacao,declaracao_obito,cod_severidade_antiga,especie_veiculo,pedestre,passageiro
"2017-016896129-001",2017-07-20 14:57:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",50,"16/05/1967","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-016908517-001",2017-07-20 15:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",36,"25/12/1980","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-018827446-001",2017-08-02 17:03:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",26,"06/08/1990","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-018926632-001",2017-08-03 12:01:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",56,"19/01/1961","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-012748680-001",2017-06-18 18:56:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",35,"24/07/1981","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-012808972-001",2017-06-19 12:28:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",21,"25/07/1995","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-018961616-001",2017-08-03 13:42:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",61,"22/08/1955","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-019099922-001",2017-08-04 12:47:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",30,"06/10/1986","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-019159550-001",2017-08-04 17:53:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",63,"09/10/1953","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-019169543-001",2017-08-04 19:11:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",29,"19/04/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-019234958-001",2017-08-05 08:22:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",60,"13/12/1956","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-019250989-001",2017-08-05 13:55:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",26,"05/03/1991","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-019254708-001",2017-08-05 15:03:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",29,"20/02/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-019280903-001",2017-08-05 16:50:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",24,"09/06/1993","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-019298905-001",2017-08-05 18:17:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",32,"13/12/1984","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-012829677-001",2017-06-19 16:21:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",72,"00/00/0000","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-012837751-001",2017-06-19 18:35:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",20,"00/00/0000","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-012846752-001",2017-06-19 23:27:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",29,"06/11/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-012870188-001",2017-06-20 07:55:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",57,"23/07/1959","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-012878130-001",2017-06-20 11:04:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",69,"18/04/1948","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-012897230-001",2017-06-20 14:13:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",55,"10/07/1961","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-012903283-001",2017-06-20 15:02:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",20,"04/04/1997","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-014480900-001",2017-07-04 18:54:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",53,"14/07/1963","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-014483292-001",2017-07-04 17:19:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",39,"18/06/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-014558410-001",2017-07-05 08:50:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",36,"19/01/1981","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-019424197-001",2017-08-06 17:05:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",31,"14/02/1986","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-019466630-001",2017-08-07 06:50:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",32,"27/02/1985","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-019467885-001",2017-08-07 08:24:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",53,"22/04/1964","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-019500166-001",2017-08-07 10:54:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",55,"11/04/1962","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-019553076-001",2017-08-07 15:51:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",41,"28/07/1976","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-019577692-001",2017-08-07 18:08:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",45,"10/12/1971","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-019597561-001",2017-08-07 09:50:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",45,"10/08/1971","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-019649425-001",2017-08-08 08:07:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",27,"03/08/1990","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-019695621-001",2017-08-08 15:54:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",64,"07/09/1952","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-012921495-001",2017-06-20 15:25:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",23,"13/05/1994","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-012924445-001",2017-06-20 19:32:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",27,"01/11/1989","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-012924930-001",2017-06-20 18:23:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",19,"02/04/1998","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-012928694-001",2017-06-20 18:33:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",19,"09/10/1997","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-012942237-001",2017-06-21 07:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",49,"12/04/1968","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-012969725-001",2017-06-21 13:11:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",36,"23/08/1980","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-012990551-001",2017-06-21 15:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",42,"08/12/1974","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-013000630-001",2017-06-21 16:39:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",38,"27/02/1979","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-014636997-001",2017-07-05 14:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",26,"19/06/1991","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-014762032-001",2017-07-06 13:28:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",31,"21/08/1985","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-014773255-001",2017-07-06 14:19:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",41,"29/05/1976","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-020191505-001",2017-08-11 13:09:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",31,"20/05/1986","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-020245543-002",2017-08-11 18:06:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",52,"16/01/1965","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-020283678-001",2017-08-12 04:45:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",26,"01/11/1990","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-013084279-001",2017-06-22 14:58:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",21,"03/11/1995","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-014805330-001",2017-07-06 17:54:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",30,"16/02/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-014822009-001",2017-07-06 19:53:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",35,"18/03/1982","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-014829314-001",2017-07-06 21:54:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",28,"23/09/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-014849252-001",2017-07-07 00:29:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",28,"22/04/1989","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-014925130-001",2017-07-07 02:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",33,"15/07/1983","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-017041272-001",2017-07-21 15:24:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",22,"19/07/1995","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-020957016-001",2017-08-16 16:31:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",58,"20/01/1959","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-020960890-001",2017-08-16 17:40:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",41,"10/09/1975","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-020974602-001",2017-08-16 20:55:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",74,"07/11/1942","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-021050462-002",2017-08-17 08:19:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",29,"07/09/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-021064795-001",2017-08-17 10:53:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",59,"28/06/1958","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-013109170-001",2017-06-23 05:34:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",43,"21/02/1974","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-013119988-001",2017-06-23 08:47:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",58,"27/02/1959","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-013130399-001",2017-06-06 17:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",42,"22/03/1975","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-013142521-001",2017-06-23 12:40:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",34,"28/06/1982","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-013146153-001",2017-06-23 12:38:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",39,"03/10/1977","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-014959029-001",2017-07-07 16:22:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",41,"03/02/1976","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-014969892-001",2017-07-07 17:46:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",23,"30/04/1994","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-014970947-001",2017-07-07 19:25:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",34,"18/08/1982","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-014971807-001",2017-07-10 17:44:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",43,"28/11/1973","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-014977256-001",2017-07-07 18:36:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",25,"06/10/1991","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-014977362-001",2017-07-07 18:31:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",21,"26/03/1996","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-015034094-001",2017-07-08 08:56:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",24,"06/11/1992","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-015042677-001",2017-07-08 10:17:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",21,"11/11/1995","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-015043628-001",2017-07-08 11:37:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",28,"19/11/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-017090247-001",2017-07-21 17:49:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",53,"30/05/1964","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-021437183-001",2017-08-19 20:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",30,"08/07/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-021467794-001",2017-08-20 04:53:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",35,"05/05/1982","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-021504017-001",2017-08-20 15:23:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",44,"13/06/1973","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-021520076-001",2017-08-20 17:49:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",49,"09/07/1968","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-013171837-001",2017-06-23 14:03:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",61,"05/09/1955","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-013172634-001",2017-06-23 17:23:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",46,"11/09/1970","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-015064924-001",2017-07-08 14:10:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",28,"26/10/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-015068502-001",2017-07-08 13:55:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",36,"16/09/1980","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-015076301-002",2017-07-08 13:32:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",55,"19/03/1962","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-015081975-001",2017-07-08 16:19:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",38,"10/06/1979","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-015196010-001",2017-07-09 15:02:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",43,"21/08/1973","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-015227301-001",2017-07-09 18:35:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",26,"29/11/1990","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-017123013-001",2017-07-21 22:16:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",29,"30/07/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-017138394-001",2017-07-22 02:23:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",33,"06/12/1983","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-017157858-001",2017-07-22 12:04:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",21,"20/02/1996","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-017178132-001",2017-07-22 14:10:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",53,"29/07/1963","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-020303210-001",2017-08-12 08:45:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",25,"29/05/1992","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-020312894-001",2017-08-12 13:04:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",28,"17/05/1989","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-020313453-001",2017-08-12 11:45:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",37,"26/12/1979","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-020321252-001",2017-08-12 14:01:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",26,"04/11/1990","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-020357152-001",2017-08-12 18:03:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",30,"11/12/1986","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-020388545-001",2017-08-13 00:15:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",35,"24/06/1982","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-013209829-001",2017-06-24 13:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",27,"20/06/1990","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-013210219-001",2017-06-24 12:23:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",50,"22/05/1967","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-013211934-001",2017-06-24 13:32:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",41,"26/03/1976","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-013216664-001",2017-06-24 15:04:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",19,"18/11/1997","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-013230038-001",2017-06-24 18:01:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",69,"09/06/1948","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-013232115-001",2017-06-24 19:24:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",65,"14/02/1952","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
