Date,Game,Earnings,Players,Tournaments
2005-04-01 00:00:00.000,"Super Smash Bros. Melee",1250,5,2
2005-05-01 00:00:00.000,"Painkiller",100000,21,2
2005-05-01 00:00:00.000,"Quake III Arena",3497.09,3,2
2005-05-01 00:00:00.000,"StarCraft Brood War",2704.76,7,2
2005-06-01 00:00:00.000,"Age of Empires II",15000,35,2
2005-06-01 00:00:00.000,"StarCraft Brood War",4552.42,4,2
2005-07-01 00:00:00.000,"Counter Strike Source",56500,49,2
2005-08-01 00:00:00.000,"Tekken 5",0,3,2
2005-10-01 00:00:00.000,"Halo 2",21000,32,2
2005-10-01 00:00:00.000,"Super Smash Bros. Melee",6000,7,2
2005-10-01 00:00:00.000,"Counter Strike Source",603.85,25,2
2005-12-01 00:00:00.000,"Halo 2",21000,32,2
2005-12-01 00:00:00.000,"FIFA 05",13300.94,0,2
2006-01-01 00:00:00.000,"WarCraft III",14338.37,16,2
2006-01-01 00:00:00.000,"Counter Strike",4802.57,25,2
2006-02-01 00:00:00.000,"Halo 2",68750,32,2
2006-02-01 00:00:00.000,"Age of Empires II",19979,44,2
2006-02-01 00:00:00.000,"Super Smash Bros. Melee",19250,12,2
2006-02-01 00:00:00.000,"WarCraft III",18128.13,7,2
2006-02-01 00:00:00.000,"StarCraft Brood War",15000,21,2
2006-03-01 00:00:00.000,"StarCraft Brood War",37540,26,2
2006-03-01 00:00:00.000,"Call of Duty 2",2970.79,0,2
2006-04-01 00:00:00.000,"Halo 2",38975,26,2
2006-04-01 00:00:00.000,"Super Smash Bros. Melee",9775,13,2
2006-04-01 00:00:00.000,"StarCraft Brood War",9084.8,19,2
2006-04-01 00:00:00.000,"Battlefield 2",8855.39,0,2
2006-05-01 00:00:00.000,"Halo 2",38975,16,2
2006-05-01 00:00:00.000,"Super Smash Bros. Melee",5275,18,2
2006-05-01 00:00:00.000,"Counter Strike Source",1878.84,20,2
2006-06-01 00:00:00.000,"Halo 2",38975,27,2
2006-06-01 00:00:00.000,"Super Smash Bros. Melee",5275,19,2
2006-06-01 00:00:00.000,"Counter Strike Source",2707.88,30,2
2006-07-01 00:00:00.000,"Quake 4",111000,20,2
2006-08-01 00:00:00.000,"Halo 2",38975,28,2
2006-08-01 00:00:00.000,"Need for Speed Most Wanted",7000,8,2
2006-10-01 00:00:00.000,"Halo 2",97425,32,2
2006-10-01 00:00:00.000,"Project Gotham Racing 3",28300,4,2
2006-10-01 00:00:00.000,"Need for Speed Most Wanted",28000,5,2
2006-10-01 00:00:00.000,"Dead or Alive 4",27800,4,2
2006-11-01 00:00:00.000,"Halo 2",198000,13,2
2006-11-01 00:00:00.000,"Super Smash Bros. Melee",18000,8,2
2006-11-01 00:00:00.000,"Quake III Arena",17387.74,12,2
2006-11-01 00:00:00.000,"Call of Duty 2",14494.87,0,2
2006-11-01 00:00:00.000,"Battlefield 2",4166.08,0,2
2006-12-01 00:00:00.000,"Counter Strike Source",54697.31,20,2
2007-01-01 00:00:00.000,"Counter Strike Source",8294.48,20,2
2007-02-01 00:00:00.000,"WarCraft III",23150,10,2
2007-04-01 00:00:00.000,"Halo 2",61400,34,2
2007-04-01 00:00:00.000,"Battlefield 2142",18546.14,0,2
2007-04-01 00:00:00.000,"Quake 4",10996.07,9,2
2007-06-01 00:00:00.000,"Halo 2",61600,30,2
2007-06-01 00:00:00.000,"FIFA 07",33805.95,4,2
2007-07-01 00:00:00.000,"StarCraft Brood War",237878.5,40,2
2007-07-01 00:00:00.000,"Halo 2",61600,27,2
2007-08-01 00:00:00.000,"World of WarCraft",63100,12,2
2007-08-01 00:00:00.000,"Halo 2",61600,27,2
2007-08-01 00:00:00.000,"FIFA 07",17257.04,13,2
2007-08-01 00:00:00.000,"Super Smash Bros. Melee",14250,10,2
2007-08-01 00:00:00.000,"Quake III Arena",1927.79,12,2
2007-09-01 00:00:00.000,"Halo 2",61600,28,2
2007-09-01 00:00:00.000,"StarCraft Brood War",11000,5,2
2007-09-01 00:00:00.000,"Super Smash Bros. Melee",5850,9,2
2007-10-01 00:00:00.000,"Halo 2",308000,36,2
2007-10-01 00:00:00.000,"Gears of War",120000,1,2
2007-10-01 00:00:00.000,"StarCraft Brood War",63292.07,7,2
2007-11-01 00:00:00.000,"Halo 2",57662.47,32,2
2007-12-01 00:00:00.000,"Project Gotham Racing 3",196000,22,2
2007-12-01 00:00:00.000,"World of WarCraft",25000,3,2
2007-12-01 00:00:00.000,"Defense of the Ancients",18138.22,30,2
2008-02-01 00:00:00.000,"StarCraft Brood War",69650.48,23,2
2008-03-01 00:00:00.000,"FIFA 08",11677.73,7,2
2008-03-01 00:00:00.000,"Command & Conquer 3",10685.41,4,2
2008-03-01 00:00:00.000,"Dead or Alive 4",7708.46,3,2
2008-04-01 00:00:00.000,"Counter Strike Source",45803.33,35,2
2008-04-01 00:00:00.000,"Super Smash Bros. Brawl",755,7,2
2008-06-01 00:00:00.000,"World of WarCraft",85500,22,2
2008-07-01 00:00:00.000,"FIFA 08",91000,8,2
2008-07-01 00:00:00.000,"World of WarCraft",72500,21,2
2008-07-01 00:00:00.000,"Rainbow Six Vegas 2",7500,0,2
2008-08-01 00:00:00.000,"Defense of the Ancients",26000,15,2
2008-08-01 00:00:00.000,"Quake Live",25000,19,2
2008-08-01 00:00:00.000,"TrackMania Nations Forever",23000,3,2
2008-08-01 00:00:00.000,"World in Conflict",7515.35,0,2
2008-10-01 00:00:00.000,"Quake III Arena",15000,4,2
2008-10-01 00:00:00.000,"Call of Duty 4 Modern Warfare",8509.72,10,2
2008-10-01 00:00:00.000,"Super Smash Bros. Melee",4530,5,2
2008-10-01 00:00:00.000,"Marvel vs. Capcom 2",850,4,2
2008-11-01 00:00:00.000,"Halo 3",350000,44,2
2008-11-01 00:00:00.000,"World of WarCraft",60000,30,2
2008-11-01 00:00:00.000,"Age of Empires II",1107.86,3,2
2009-01-01 00:00:00.000,"Call of Duty 4 Modern Warfare",22797.54,20,2
2009-01-01 00:00:00.000,"Super Smash Bros.",100,7,2
2009-02-01 00:00:00.000,"FIFA 09",38402.95,12,2
2009-03-01 00:00:00.000,"World of WarCraft",105000,36,2
2009-03-01 00:00:00.000,"Call of Duty 4 Modern Warfare",2700.63,5,2
2009-04-01 00:00:00.000,"Halo 3",59708.89,48,2
2009-04-01 00:00:00.000,"Call of Duty 4 Modern Warfare",8347.31,44,2
2009-04-01 00:00:00.000,"FIFA 09",1501.51,3,2
2009-05-01 00:00:00.000,"Counter Strike Source",11023.19,25,2
2009-05-01 00:00:00.000,"Defense of the Ancients",10807.73,15,2
2009-06-01 00:00:00.000,"Team Fortress 2",13052.79,30,2
2009-06-01 00:00:00.000,"FIFA 09",9662.79,20,2
2009-06-01 00:00:00.000,"Call of Duty 4 Modern Warfare",8336.09,26,2
2009-06-01 00:00:00.000,"Street Fighter IV",0,8,2
2009-07-01 00:00:00.000,"Quake III Arena",4074.14,7,2
2009-08-01 00:00:00.000,"Halo 3",59461.82,44,2
2009-08-01 00:00:00.000,"Day of Defeat Source",4002.64,29,2
2009-08-01 00:00:00.000,"Street Fighter IV",1602.72,4,2
2009-08-01 00:00:00.000,"Pro Evolution Soccer 2009",713.06,3,2
2009-09-01 00:00:00.000,"Defense of the Ancients",27154.39,25,2
2009-10-01 00:00:00.000,"Counter Strike Source",10258.06,20,2
2009-11-01 00:00:00.000,"Halo 3",59730,48,2
2009-11-01 00:00:00.000,"Defense of the Ancients",30713.96,40,2
2009-11-01 00:00:00.000,"World of WarCraft",22891.26,15,2
2009-11-01 00:00:00.000,"Call of Duty 4 Modern Warfare",15484.9,21,2
2009-11-01 00:00:00.000,"TrackMania Nations Forever",15299.39,5,2
2009-11-01 00:00:00.000,"Team Fortress 2",4800,54,2
2010-01-01 00:00:00.000,"World of WarCraft",30000,27,2
2010-01-01 00:00:00.000,"Team Fortress 2",5894.11,30,2
2010-01-01 00:00:00.000,"Super Smash Bros. Brawl",1369,8,2
2010-02-01 00:00:00.000,"Call of Duty Modern Warfare 2",14000,4,2
2010-02-01 00:00:00.000,"FIFA 09",2731.65,3,2
2010-02-01 00:00:00.000,"Team Fortress 2",2032.11,24,2
2010-02-01 00:00:00.000,"Defense of the Ancients",1365.83,0,2
2010-02-01 00:00:00.000,"Super Smash Bros.",40,3,2
2010-03-01 00:00:00.000,"Tatsunoko vs. Capcom Ultimate All Stars",300.81,3,2
2010-04-01 00:00:00.000,"TrackMania Nations Forever",4740.64,7,2
2010-06-01 00:00:00.000,"KartRider",24690,8,2
2010-06-01 00:00:00.000,"Call of Duty 4 Modern Warfare",4291.96,10,2
2010-06-01 00:00:00.000,"Super Street Fighter IV",1250,12,2
2010-07-01 00:00:00.000,"TrackMania Nations Forever",14610.93,19,2
2010-07-01 00:00:00.000,"Team Fortress 2",5750,60,2
2010-08-01 00:00:00.000,"World of WarCraft",39750,19,2
2010-08-01 00:00:00.000,"Defense of the Ancients",12000,20,2
2010-08-01 00:00:00.000,"Call of Duty Modern Warfare 2",10750,10,2
2010-09-01 00:00:00.000,"StarCraft Brood War",92703.94,40,2
2010-09-01 00:00:00.000,"Super Smash Bros. Brawl",290,7,2
2010-10-01 00:00:00.000,"World of WarCraft",135750,13,2
2010-10-01 00:00:00.000,"Halo Reach",100000,1,2
2010-10-01 00:00:00.000,"iRacing.com",28000,5,2
2010-10-01 00:00:00.000,"Tekken 6",18000,10,2
2010-10-01 00:00:00.000,"TrackMania Nations Forever",11000,3,2
2010-10-01 00:00:00.000,"Call of Duty 4 Modern Warfare",1395,5,2
2010-11-01 00:00:00.000,"KartRider",26550,8,2
2010-12-01 00:00:00.000,"FIFA 10",9005.33,12,2
2010-12-01 00:00:00.000,"TrackMania Nations Forever",3334.75,20,2
2011-02-01 00:00:00.000,"Team Fortress 2",5824.03,30,2
2011-02-01 00:00:00.000,"Tekken 6",4736.15,4,2
2011-02-01 00:00:00.000,"Call of Duty 4 Modern Warfare",3967.02,0,2
2011-03-01 00:00:00.000,"Team Fortress 2",4992.35,34,2
2011-03-01 00:00:00.000,"Super Smash Bros. Brawl",770,9,2
2011-04-01 00:00:00.000,"KartRider",27690,8,2
2011-04-01 00:00:00.000,"Call of Duty 4 Modern Warfare",3301.6,15,2
2011-04-01 00:00:00.000,"TrackMania Nations Forever",2978.43,3,2
2011-05-01 00:00:00.000,"TrackMania Nations Forever",3194.48,23,2
2011-05-01 00:00:00.000,"Super Street Fighter IV",65,3,2
2011-06-01 00:00:00.000,"StarCraft Brood War",106898.81,35,2
2011-06-01 00:00:00.000,"Halo Reach",56000,32,2
2011-07-01 00:00:00.000,"Halo Reach",62156.75,44,2
2011-07-01 00:00:00.000,"Defense of the Ancients",5652.35,45,2
2011-08-01 00:00:00.000,"Defense of the Ancients",11660.63,15,2
2011-09-01 00:00:00.000,"Super Smash Bros. Brawl",400,3,2
2011-09-01 00:00:00.000,"FIFA 12",137.64,1,2
2011-10-01 00:00:00.000,"Halo Reach",59225.4,48,2
2011-10-01 00:00:00.000,"Call of Duty Black Ops",38482.55,49,2
2011-10-01 00:00:00.000,"Defense of the Ancients",28758.48,30,2
2011-10-01 00:00:00.000,"Super Street Fighter IV Arcade Edition",0,8,2
2011-11-01 00:00:00.000,"Halo Reach",287000,28,2
2011-11-01 00:00:00.000,"KartRider",26433,8,2
2011-11-01 00:00:00.000,"Dota 2",20268.08,35,2
2011-11-01 00:00:00.000,"Super Street Fighter IV Arcade Edition",8324.04,10,2
2011-11-01 00:00:00.000,"Age of Empires II",7329,28,2
2011-12-01 00:00:00.000,"Dota 2",30000,35,2
2011-12-01 00:00:00.000,"World of Tanks",18503.12,7,2
2012-01-01 00:00:00.000,"Defense of the Ancients",52313.09,25,2
2012-01-01 00:00:00.000,"Counter Strike Source",5306.69,30,2
2012-01-01 00:00:00.000,"Call of Duty 4 Modern Warfare",4467.43,13,2
2012-01-01 00:00:00.000,"TrackMania Nations Forever",3022.34,4,2
2012-01-01 00:00:00.000,"Super Smash Bros.",400,7,2
2012-01-01 00:00:00.000,"Tekken Tag Tournament 2",250,4,2
2012-02-01 00:00:00.000,"Call of Duty 4 Modern Warfare",2374.72,15,2
2012-03-01 00:00:00.000,"Soul Calibur V",17200,12,2
2012-03-01 00:00:00.000,"King of Fighters XIII",16700,16,2
2012-03-01 00:00:00.000,"Call of Duty Modern Warfare 3",8444.16,43,2
2012-03-01 00:00:00.000,"Super Smash Bros. Melee",1704,8,2
2012-03-01 00:00:00.000,"Defense of the Ancients",1015.23,32,2
2012-04-01 00:00:00.000,"KartRider",26439,8,2
2012-04-01 00:00:00.000,"Bloodline Champions",11150,21,2
2012-04-01 00:00:00.000,"Age of Empires II",5300,3,2
2012-04-01 00:00:00.000,"Gears of War 3",4555.81,0,2
2012-05-01 00:00:00.000,"Heroes of Newerth",11588.93,40,2
2012-06-01 00:00:00.000,"Soul Calibur V",16700,8,2
2012-06-01 00:00:00.000,"King of Fighters XIII",5000,7,2
2012-06-01 00:00:00.000,"Super Smash Bros. Brawl",670,7,2
2012-07-01 00:00:00.000,"Team Fortress 2",10547.95,12,2
2012-07-01 00:00:00.000,"TrackMania 2 Canyon",245.82,1,2
2012-08-01 00:00:00.000,"Mortal Kombat 9",20100,10,2
2012-08-01 00:00:00.000,"Street Fighter III 3rd Strike",2730.72,7,2
2012-08-01 00:00:00.000,"Super Smash Bros. Brawl",1536.96,12,2
2012-08-01 00:00:00.000,"Street Fighter X Tekken",650,5,2
2012-09-01 00:00:00.000,"Counter Strike Source",15995.33,30,2
2012-09-01 00:00:00.000,"FIFA 13",257.38,2,2
2012-09-01 00:00:00.000,"Quake Live",250,4,2
2012-10-01 00:00:00.000,"iRacing.com",32500,8,2
2012-12-01 00:00:00.000,"Counter Strike Online",77776,25,2
2012-12-01 00:00:00.000,"World of Tanks",69035.47,36,2
2012-12-01 00:00:00.000,"Defense of the Ancients",56770.86,40,2
2012-12-01 00:00:00.000,"Counter Strike",24622,45,2
2013-01-01 00:00:00.000,"Dota 2",7601.07,15,2
2013-02-01 00:00:00.000,"Call of Duty Black Ops 2",7061.23,12,2
2013-02-01 00:00:00.000,"Halo 4",2250,0,2
2013-02-01 00:00:00.000,"Team Fortress 2",1636.77,18,2
2013-04-01 00:00:00.000,"Team Fortress 2",4493.29,32,2
2013-06-01 00:00:00.000,"Quake Live",1881.63,9,2
2013-06-01 00:00:00.000,"Project M",819.48,10,2
2013-08-01 00:00:00.000,"King of Fighters XIII",170,5,2
2013-08-01 00:00:00.000,"Divekick",60,4,2
2013-09-01 00:00:00.000,"World of Tanks",63000,25,2
2013-09-01 00:00:00.000,"FIFA 14",267.1,2,2
2013-09-01 00:00:00.000,"King of Fighters XIII",0,15,2
2013-10-01 00:00:00.000,"iRacing.com",32000,10,2
2013-10-01 00:00:00.000,"TrackMania 2 Stadium",1603,7,2
2013-11-01 00:00:00.000,"Call of Duty Black Ops 2",20580,16,2
2013-11-01 00:00:00.000,"Battlefield 4",15408.65,20,2
2013-11-01 00:00:00.000,"Hearthstone",1370.34,2,2
2013-12-01 00:00:00.000,"World of Tanks",66000,28,2
2013-12-01 00:00:00.000,"StarCraft Brood War",44310.89,7,2
2014-01-01 00:00:00.000,"Team Fortress 2",14780,24,2
2014-02-01 00:00:00.000,"WarCraft III",3020.61,7,2
2014-02-01 00:00:00.000,"Attack on Titan Tribute Game",300,3,2
2014-03-01 00:00:00.000,"CrossFire",1249.8,25,2
2014-03-01 00:00:00.000,"WarCraft III",844.8,8,2
2014-03-01 00:00:00.000,"Super Smash Bros.",348,5,2
2014-03-01 00:00:00.000,"Super Smash Bros. Brawl",300,8,2
2014-03-01 00:00:00.000,"BlazBlue Chronophantasma",0,16,2
2014-03-01 00:00:00.000,"Dead or Alive 5 Ultimate",0,16,2
2014-03-01 00:00:00.000,"Guilty Gear XX Accent Core Plus R",0,16,2
2014-03-01 00:00:00.000,"Mortal Kombat 9",0,14,2
2014-03-01 00:00:00.000,"Soul Calibur V",0,15,2
2014-03-01 00:00:00.000,"Street Fighter X Tekken",0,13,2
2014-03-01 00:00:00.000,"Super Street Fighter II Turbo",0,15,2
2014-03-01 00:00:00.000,"Virtua Fighter 5 Final Showdown",0,16,2
2014-04-01 00:00:00.000,"Team Fortress 2",3245.93,18,2
2014-04-01 00:00:00.000,"Super Smash Bros.",155,8,2
2014-04-01 00:00:00.000,"BlazBlue Chronophantasma",0,12,2
2014-04-01 00:00:00.000,"King of Fighters XIII",0,16,2
2014-04-01 00:00:00.000,"Street Fighter X Tekken",0,15,2
2014-04-01 00:00:00.000,"Super Street Fighter II Turbo",0,10,2
2014-05-01 00:00:00.000,"WarCraft III",1138.69,7,2
2014-05-01 00:00:00.000,"King of Fighters XIII",430,7,2
2014-05-01 00:00:00.000,"TrackMania 2 Stadium",377.84,5,2
2014-06-01 00:00:00.000,"Killer Instinct (2013)",8180,5,2
2014-07-01 00:00:00.000,"Halo 4",18950,16,2
2014-07-01 00:00:00.000,"Injustice Gods Among Us",3175,10,2
2014-08-01 00:00:00.000,"Halo 2 Anniversary",20000,27,2
2014-08-01 00:00:00.000,"Halo 3",6984.9,14,2
2014-08-01 00:00:00.000,"Super Smash Bros.",830,12,2
2014-09-01 00:00:00.000,"StarCraft Brood War",14874,8,2
2014-09-01 00:00:00.000,"Call of Duty Ghosts",1960,0,2
2014-09-01 00:00:00.000,"Under Night In Birth EXE Late",105,4,2
2014-10-01 00:00:00.000,"World of Tanks",289335,28,2
2014-10-01 00:00:00.000,"iRacing.com",30500,8,2
2014-11-01 00:00:00.000,"WarCraft III",1207.04,21,2
2014-12-01 00:00:00.000,"Halo 2 Anniversary",15000,16,2
2015-01-01 00:00:00.000,"World of Tanks",93489.64,7,2
2015-01-01 00:00:00.000,"Chess.com",2010,14,2
2015-01-01 00:00:00.000,"S.K.I.L.L.   Special Force 2",569.38,20,2
2015-01-01 00:00:00.000,"TrackMania 2 Stadium",348.72,2,2
2015-02-01 00:00:00.000,"Halo 2 Anniversary",21385,16,2
2015-02-01 00:00:00.000,"Project M",3701.94,12,2
2015-02-01 00:00:00.000,"Tekken Tag Tournament 2",2500,4,2
2015-02-01 00:00:00.000,"Super Smash Bros. Brawl",2370,15,2
2015-03-01 00:00:00.000,"Age of Empires II",120000,170,2
2015-03-01 00:00:00.000,"TrackMania 2 Stadium",1245.34,5,2
2015-03-01 00:00:00.000,"Guilty Gear Xrd  SIGN",0,15,2
2015-03-01 00:00:00.000,"Ultimate Marvel vs. Capcom 3",0,25,2
2015-04-01 00:00:00.000,"World of Tanks",302270.79,61,2
2015-04-01 00:00:00.000,"Halo 2 Anniversary",29478.8,40,2
2015-04-01 00:00:00.000,"BlazBlue Chronophantasma",0,13,2
2015-04-01 00:00:00.000,"Guilty Gear Xrd  SIGN",0,14,2
2015-04-01 00:00:00.000,"Under Night In Birth EXE Late",0,12,2
2015-06-01 00:00:00.000,"Halo 2 Anniversary",51148.17,32,2
2015-06-01 00:00:00.000,"Project M",3066.67,18,2
2015-06-01 00:00:00.000,"TrackMania 2 Stadium",1727.17,17,2
2015-06-01 00:00:00.000,"Guilty Gear Xrd  SIGN",1260,10,2
2015-06-01 00:00:00.000,"Super Smash Bros.",780,7,2
2015-06-01 00:00:00.000,"World of Tanks",745.55,12,2
2015-06-01 00:00:00.000,"S.K.I.L.L.   Special Force 2",557.01,16,2
2015-07-01 00:00:00.000,"Point Blank",15940,20,2
2015-07-01 00:00:00.000,"Team Fortress 2",15295.6,44,2
2015-07-01 00:00:00.000,"S.K.I.L.L.   Special Force 2",556.67,17,2
2015-08-01 00:00:00.000,"Super Smash Bros. Brawl",6770,27,2
2015-08-01 00:00:00.000,"Guilty Gear Xrd  SIGN",680,3,2
2015-08-01 00:00:00.000,"Tekken Tag Tournament 2",270,3,2
2015-08-01 00:00:00.000,"Quake Live",200,2,2
2015-09-01 00:00:00.000,"H1Z1",173328,20,2
2015-09-01 00:00:00.000,"NHL '94",2691.2,16,2
2015-10-01 00:00:00.000,"Chess.com",1999.99,10,2
2015-10-01 00:00:00.000,"Brawlhalla",1600,46,2
2015-11-01 00:00:00.000,"Team Fortress 2",5180,24,2
2015-11-01 00:00:00.000,"Chess.com",1999.99,10,2
2015-11-01 00:00:00.000,"Unreal Tournament (2016)",314.63,9,2
2015-11-01 00:00:00.000,"Quake Live",200,3,2
2015-12-01 00:00:00.000,"Age of Empires II",7050,64,2
2015-12-01 00:00:00.000,"Project M",2490,10,2
2015-12-01 00:00:00.000,"Quake Live",200,2,2
2016-01-01 00:00:00.000,"SMITE",1175000,90,2
2016-01-01 00:00:00.000,"Grey Goo",30400,16,2
2016-01-01 00:00:00.000,"FIFA 16",5456.26,17,2
2016-01-01 00:00:00.000,"Chess.com",2000.01,8,2
2016-01-01 00:00:00.000,"NHL '94",550.16,5,2
2016-01-01 00:00:00.000,"Age of Empires II",320,9,2
2016-02-01 00:00:00.000,"Guilty Gear Xrd  SIGN",2690,3,2
2016-02-01 00:00:00.000,"StarCraft Brood War",2138.8,7,2
2016-02-01 00:00:00.000,"Chess.com",2000,16,2
2016-02-01 00:00:00.000,"Ultimate Marvel vs. Capcom 3",200,5,2
2016-03-01 00:00:00.000,"Halo 5 Guardians",2504265.8,75,2
2016-03-01 00:00:00.000,"Heroes of Newerth",2058.27,20,2
2016-03-01 00:00:00.000,"Chess.com",2000,12,2
2016-03-01 00:00:00.000,"Super Smash Bros. Brawl",534.07,7,2
2016-04-01 00:00:00.000,"StarCraft Brood War",15020,10,2
2016-04-01 00:00:00.000,"Rainbow Six Siege",10886.5,5,2
2016-04-01 00:00:00.000,"TrackMania 2 Stadium",739.08,7,2
2016-05-01 00:00:00.000,"Guild Wars 2",100000,98,2
2016-05-01 00:00:00.000,"SMITE",14040,31,2
2016-05-01 00:00:00.000,"Heroes of Newerth",8489.85,35,2
2016-05-01 00:00:00.000,"Skullgirls Encore",4530,10,2
2016-05-01 00:00:00.000,"Chess.com",3599.95,20,2
2016-05-01 00:00:00.000,"Killer Instinct (2013)",1530,10,2
2016-05-01 00:00:00.000,"StarCraft Brood War",947,4,2
2016-05-01 00:00:00.000,"King of Fighters XIII",584.57,7,2
2016-05-01 00:00:00.000,"Super Street Fighter II Turbo",439.02,7,2
2016-05-01 00:00:00.000,"Virtua Fighter 5 Final Showdown",268.54,7,2
2016-06-01 00:00:00.000,"Pokk<U+00E9>n Tournament",17490,16,2
2016-06-01 00:00:00.000,"TrackMania 2 Stadium",2360.37,7,2
2016-06-01 00:00:00.000,"Chess.com",2000.02,12,2
2016-07-01 00:00:00.000,"Street Fighter V",116070,13,2
2016-07-01 00:00:00.000,"Chess.com",1995,14,2
2016-07-01 00:00:00.000,"FIFA 16",1155.52,5,2
2016-08-01 00:00:00.000,"Team Fortress 2",25165.6,43,2
2016-08-01 00:00:00.000,"Pokk<U+00E9>n Tournament",355,4,2
2016-09-01 00:00:00.000,"Call of Duty Black Ops III",2008322.22,140,2
2016-09-01 00:00:00.000,"Vainglory",60000,45,2
2016-09-01 00:00:00.000,"Heroes of Newerth",4619.84,8,2
2016-09-01 00:00:00.000,"Chess.com",2004,16,2
2016-09-01 00:00:00.000,"Battlerite",1584.2,5,2
2016-10-01 00:00:00.000,"H1Z1",267244,18,2
2016-10-01 00:00:00.000,"World of WarCraft",200000,51,2
2016-10-01 00:00:00.000,"Rainbow Six Siege",26661.62,28,2
2016-10-01 00:00:00.000,"Project Cars",12400,9,2
2016-10-01 00:00:00.000,"Tekken 7",8244.56,14,2
2016-10-01 00:00:00.000,"Heroes of Newerth",4627.23,9,2
2016-10-01 00:00:00.000,"Chess.com",2253,9,2
2016-10-01 00:00:00.000,"Pro Evolution Soccer 2017",1875.3,8,2
2016-10-01 00:00:00.000,"Super Smash Bros.",1320,10,2
2016-10-01 00:00:00.000,"Ultimate Marvel vs. Capcom 3",1133.4,5,2
2016-11-01 00:00:00.000,"Blade & Soul",156182.4,28,2
2016-11-01 00:00:00.000,"KartRider",76912,12,2
2016-11-01 00:00:00.000,"Project Cars",12400,9,2
2016-11-01 00:00:00.000,"Age of Empires II",1660.56,7,2
2016-12-01 00:00:00.000,"CrossFire",471847.71,32,2
2016-12-01 00:00:00.000,"Halo 5 Guardians",217000,32,2
2016-12-01 00:00:00.000,"Gears of War 4",155000,40,2
2016-12-01 00:00:00.000,"Chess.com",2004,12,2
2016-12-01 00:00:00.000,"StarCraft Brood War",1764,5,2
2017-01-01 00:00:00.000,"SMITE",1150000,60,2
2017-01-01 00:00:00.000,"Team Fortress 2",10500,42,2
2017-01-01 00:00:00.000,"Chess.com",1903,12,2
2017-01-01 00:00:00.000,"Ultimate Marvel vs. Capcom 3",1800,10,2
2017-01-01 00:00:00.000,"Killer Instinct (2013)",1000,5,2
2017-02-01 00:00:00.000,"Rainbow Six Siege",200000,60,2
2017-02-01 00:00:00.000,"Super Smash Bros.",616.43,16,2
2017-02-01 00:00:00.000,"Yu Gi Oh! Duel Links",12.97,2,2
2017-03-01 00:00:00.000,"Halo 5 Guardians",1050000,52,2
2017-03-01 00:00:00.000,"CrossFire",15500,25,2
2017-03-01 00:00:00.000,"Project M",2197.68,16,2
2017-03-01 00:00:00.000,"Team Fortress 2",893.82,36,2
2017-03-01 00:00:00.000,"Age of Empires III",150,2,2
2017-04-01 00:00:00.000,"SMITE",165000,65,2
2017-04-01 00:00:00.000,"Madden NFL 2017",154000,18,2
2017-04-01 00:00:00.000,"KartRider",76160.35,33,2
2017-04-01 00:00:00.000,"Team Fortress 2",16228.59,42,2
2017-04-01 00:00:00.000,"World of WarCraft",12000,17,2
2017-04-01 00:00:00.000,"Rivals of Aether",2940,10,2
2017-04-01 00:00:00.000,"Gwent",1500,8,2
2017-04-01 00:00:00.000,"Super Smash Bros.",780,12,2
2017-04-01 00:00:00.000,"Pokk<U+00E9>n Tournament",250,5,2
