ProductID,Name,ProductModel,Culture,Description
941,"Touring Pedal","Touring Pedal","fr","Pédale stable pour longs trajets."
827,"ML Road Rear Wheel","ML Road Rear Wheel","fr","Jante en alliage d'aluminium avec rayons en acier inoxydable ; pour une vitesse optimale."
828,"HL Road Rear Wheel","HL Road Rear Wheel","fr","Roue arrière solide avec jante doublée."
829,"Touring Rear Wheel","Touring Rear Wheel","fr","Excellentes jantes aérodynamiques pour une conduite en souplesse."
908,"LL Mountain Seat/Saddle","LL Mountain Seat/Saddle 2","fr","Cuir synthétique. Confort amélioré grâce au couvre-selle en gel."
909,"ML Mountain Seat/Saddle","ML Mountain Seat/Saddle 2","fr","Conçu pour absorber les chocs."
910,"HL Mountain Seat/Saddle","HL Mountain Seat/Saddle 2","fr","Conception ergonomique pour randonnée longue distance confortable. Cuir de qualité."
911,"LL Road Seat/Saddle","LL Road Seat/Saddle 1","fr","Selle légère avec renfort en mousse."
912,"ML Road Seat/Saddle","ML Road Seat/Saddle 2","fr","Amortisseurs en caoutchouc pour absorber les bosses."
913,"HL Road Seat/Saddle","HL Road Seat/Saddle 2","fr","Selle de course légère en Kevlar. Cuir."
914,"LL Touring Seat/Saddle","LL Touring Seat/Saddle","fr","Selle confortable et ergonomique profilée avec couvre-selle en gel."
915,"ML Touring Seat/Saddle","ML Touring Seat/Saddle","fr","Nouvelle conception pour éviter la fatigue lors des longues randonnées."
916,"HL Touring Seat/Saddle","HL Touring Seat/Saddle","fr","Cadre profilé pour améliorer le confort."
928,"LL Mountain Tire","LL Mountain Tire","fr","Traction comparable aux modèles haut de gamme, gomme de pneu moins chère."
929,"ML Mountain Tire","ML Mountain Tire","fr","Grande traction, caoutchouc haute densité."
930,"HL Mountain Tire","HL Mountain Tire","fr","Traction exceptionnelle ; carbone léger renforcé."
931,"LL Road Tire","LL Road Tire","fr","Même dessin que les pneus plus chers, mais doté d'une gomme moins chère."
932,"ML Road Tire","ML Road Tire","fr","Caoutchouc plus dense que sur les autres modèles."
933,"HL Road Tire","HL Road Tire","fr","Carbone léger renforcé pour un confort de conduite inégalé, sans ajout de poids."
934,"Touring Tire","Touring Tire","fr","Caoutchouc haute densité."
921,"Mountain Tire Tube","Mountain Tire Tube","fr","Tube à autovulcanisation."
922,"Road Tire Tube","Road Tire Tube","fr","Tube classique tous usages."
923,"Touring Tire Tube","Touring Tire Tube","fr","Tube à usage générique."
722,"LL Road Frame - Black, 58","LL Road Frame","fr","Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix."
723,"LL Road Frame - Black, 60","LL Road Frame","fr","Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix."
724,"LL Road Frame - Black, 62","LL Road Frame","fr","Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix."
725,"LL Road Frame - Red, 44","LL Road Frame","fr","Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix."
726,"LL Road Frame - Red, 48","LL Road Frame","fr","Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix."
727,"LL Road Frame - Red, 52","LL Road Frame","fr","Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix."
728,"LL Road Frame - Red, 58","LL Road Frame","fr","Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix."
729,"LL Road Frame - Red, 60","LL Road Frame","fr","Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix."
730,"LL Road Frame - Red, 62","LL Road Frame","fr","Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix."
736,"LL Road Frame - Black, 44","LL Road Frame","fr","Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix."
737,"LL Road Frame - Black, 48","LL Road Frame","fr","Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix."
738,"LL Road Frame - Black, 52","LL Road Frame","fr","Le cadre LL en aluminium offre une conduite confortable, une excellente absorption des bosses pour un très bon rapport qualité-prix."
731,"ML Road Frame - Red, 44","ML Road Frame","fr","Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version hommes."
732,"ML Road Frame - Red, 48","ML Road Frame","fr","Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version hommes."
733,"ML Road Frame - Red, 52","ML Road Frame","fr","Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version hommes."
734,"ML Road Frame - Red, 58","ML Road Frame","fr","Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version hommes."
735,"ML Road Frame - Red, 60","ML Road Frame","fr","Doté du même alliage en aluminium que notre cadre HL haut de gamme, le ML possède un tube léger dont le diamètre est prévu pour offrir une résistance optimale. Version hommes."
680,"HL Road Frame - Black, 58","HL Road Frame","fr","Notre cadre en aluminium plus léger et de qualité supérieure fabriqué à partir du tout dernier alliage ; cadre soudé et traité à chaud pour une meilleure résistance. Le résultat d'une conception innovante pour un confort et des performances maximum."
706,"HL Road Frame - Red, 58","HL Road Frame","fr","Notre cadre en aluminium plus léger et de qualité supérieure fabriqué à partir du tout dernier alliage ; cadre soudé et traité à chaud pour une meilleure résistance. Le résultat d'une conception innovante pour un confort et des performances maximum."
717,"HL Road Frame - Red, 62","HL Road Frame","fr","Notre cadre en aluminium plus léger et de qualité supérieure fabriqué à partir du tout dernier alliage ; cadre soudé et traité à chaud pour une meilleure résistance. Le résultat d'une conception innovante pour un confort et des performances maximum."
718,"HL Road Frame - Red, 44","HL Road Frame","fr","Notre cadre en aluminium plus léger et de qualité supérieure fabriqué à partir du tout dernier alliage ; cadre soudé et traité à chaud pour une meilleure résistance. Le résultat d'une conception innovante pour un confort et des performances maximum."
719,"HL Road Frame - Red, 48","HL Road Frame","fr","Notre cadre en aluminium plus léger et de qualité supérieure fabriqué à partir du tout dernier alliage ; cadre soudé et traité à chaud pour une meilleure résistance. Le résultat d'une conception innovante pour un confort et des performances maximum."
720,"HL Road Frame - Red, 52","HL Road Frame","fr","Notre cadre en aluminium plus léger et de qualité supérieure fabriqué à partir du tout dernier alliage ; cadre soudé et traité à chaud pour une meilleure résistance. Le résultat d'une conception innovante pour un confort et des performances maximum."
721,"HL Road Frame - Red, 56","HL Road Frame","fr","Notre cadre en aluminium plus léger et de qualité supérieure fabriqué à partir du tout dernier alliage ; cadre soudé et traité à chaud pour une meilleure résistance. Le résultat d'une conception innovante pour un confort et des performances maximum."
837,"HL Road Frame - Black, 62","HL Road Frame","fr","Notre cadre en aluminium plus léger et de qualité supérieure fabriqué à partir du tout dernier alliage ; cadre soudé et traité à chaud pour une meilleure résistance. Le résultat d'une conception innovante pour un confort et des performances maximum."
838,"HL Road Frame - Black, 44","HL Road Frame","fr","Notre cadre en aluminium plus léger et de qualité supérieure fabriqué à partir du tout dernier alliage ; cadre soudé et traité à chaud pour une meilleure résistance. Le résultat d'une conception innovante pour un confort et des performances maximum."
839,"HL Road Frame - Black, 48","HL Road Frame","fr","Notre cadre en aluminium plus léger et de qualité supérieure fabriqué à partir du tout dernier alliage ; cadre soudé et traité à chaud pour une meilleure résistance. Le résultat d'une conception innovante pour un confort et des performances maximum."
840,"HL Road Frame - Black, 52","HL Road Frame","fr","Notre cadre en aluminium plus léger et de qualité supérieure fabriqué à partir du tout dernier alliage ; cadre soudé et traité à chaud pour une meilleure résistance. Le résultat d'une conception innovante pour un confort et des performances maximum."
886,"LL Touring Frame - Yellow, 62","LL Touring Frame","fr","Cadre renforcé léger pour une position plus droite ; idéal pour les promenades en ville. Ligne remarquable pour un confort optimal."
895,"LL Touring Frame - Blue, 50","LL Touring Frame","fr","Cadre renforcé léger pour une position plus droite ; idéal pour les promenades en ville. Ligne remarquable pour un confort optimal."
896,"LL Touring Frame - Blue, 54","LL Touring Frame","fr","Cadre renforcé léger pour une position plus droite ; idéal pour les promenades en ville. Ligne remarquable pour un confort optimal."
897,"LL Touring Frame - Blue, 58","LL Touring Frame","fr","Cadre renforcé léger pour une position plus droite ; idéal pour les promenades en ville. Ligne remarquable pour un confort optimal."
898,"LL Touring Frame - Blue, 62","LL Touring Frame","fr","Cadre renforcé léger pour une position plus droite ; idéal pour les promenades en ville. Ligne remarquable pour un confort optimal."
899,"LL Touring Frame - Yellow, 44","LL Touring Frame","fr","Cadre renforcé léger pour une position plus droite ; idéal pour les promenades en ville. Ligne remarquable pour un confort optimal."
900,"LL Touring Frame - Yellow, 50","LL Touring Frame","fr","Cadre renforcé léger pour une position plus droite ; idéal pour les promenades en ville. Ligne remarquable pour un confort optimal."
901,"LL Touring Frame - Yellow, 54","LL Touring Frame","fr","Cadre renforcé léger pour une position plus droite ; idéal pour les promenades en ville. Ligne remarquable pour un confort optimal."
902,"LL Touring Frame - Yellow, 58","LL Touring Frame","fr","Cadre renforcé léger pour une position plus droite ; idéal pour les promenades en ville. Ligne remarquable pour un confort optimal."
903,"LL Touring Frame - Blue, 44","LL Touring Frame","fr","Cadre renforcé léger pour une position plus droite ; idéal pour les promenades en ville. Ligne remarquable pour un confort optimal."
885,"HL Touring Frame - Yellow, 60","HL Touring Frame","fr","Le cadre HL est profilé afin d'associer élégance et robustesse ; il est prévu pour résister à une utilisation quotidienne intensive. Version hommes."
887,"HL Touring Frame - Yellow, 46","HL Touring Frame","fr","Le cadre HL est profilé afin d'associer élégance et robustesse ; il est prévu pour résister à une utilisation quotidienne intensive. Version hommes."
888,"HL Touring Frame - Yellow, 50","HL Touring Frame","fr","Le cadre HL est profilé afin d'associer élégance et robustesse ; il est prévu pour résister à une utilisation quotidienne intensive. Version hommes."
