Column1,Index,ID,Date,Country,Disease,Update,Month,Year,Deaths,Pathogens,Disease_Scientific_Name,Vaccination,Lethality,Transmission_Medium,Minimum_Incubation,Maximum_Incubation,Host_for_Parasite,Source,Age_Group,Symptoms,Incubation difference
2624,2819,864,2003-05-19 00:00:00.000,"Spain","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2625,2820,865,2003-05-19 00:00:00.000,"Sweden","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2626,2821,866,2003-05-19 00:00:00.000,"Switzerland","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2628,2823,868,2003-05-19 00:00:00.000,"United Kingdom","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2629,2824,869,2003-05-19 00:00:00.000,"United States","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2631,2826,871,2003-05-20 00:00:00.000,"Brazil","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2635,2830,875,2003-05-20 00:00:00.000,"Macao SAR, China","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2637,2832,877,2003-05-20 00:00:00.000,"Colombia","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2638,2833,878,2003-05-20 00:00:00.000,"Finland","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2639,2834,879,2003-05-20 00:00:00.000,"France","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2640,2835,880,2003-05-20 00:00:00.000,"Germany","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2641,2836,881,2003-05-20 00:00:00.000,"India","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2642,2837,882,2003-05-20 00:00:00.000,"Indonesia","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2643,2838,883,2003-05-20 00:00:00.000,"Italy","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2644,2839,884,2003-05-20 00:00:00.000,"Kuwait","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2646,2841,886,2003-05-20 00:00:00.000,"Mongolia","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2647,2842,887,2003-05-20 00:00:00.000,"New Zealand","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2649,2844,889,2003-05-20 00:00:00.000,"Republic of Ireland","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2650,2845,890,2003-05-20 00:00:00.000,"Republic of Korea","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2651,2846,891,2003-05-20 00:00:00.000,"Romania","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2654,2849,894,2003-05-20 00:00:00.000,"Spain","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2655,2850,895,2003-05-20 00:00:00.000,"Sweden","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2656,2851,896,2003-05-20 00:00:00.000,"Switzerland","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2658,2853,898,2003-05-20 00:00:00.000,"United Kingdom","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2659,2854,899,2003-05-20 00:00:00.000,"United States","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2661,2783,838,2003-05-21 00:00:00.000,"Brazil","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2665,2787,842,2003-05-21 00:00:00.000,"Macao SAR, China","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
2667,2789,844,2003-05-21 00:00:00.000,"Colombia","SARS","Yes",5,2003,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.",5
