Date,Year,Quarter,MonthOfYear,DayOfMonth,Month Name,Short Month & Year,Quarter & Year,DayInWeek,DayOfWeekName,WeekEnding,Week Number,MonthnYear,QuarternYear,ShortYear,FY,Month & Year
2022-11-27 00:00:00.000,2022,4,11,27,"November","Nov 2022","Q4 2022",6,"Sunday",2022-11-27 00:00:00.000,48,20221100,20220400,"22","FY23","November 2022"
2022-11-28 00:00:00.000,2022,4,11,28,"November","Nov 2022","Q4 2022",0,"Monday",2022-12-04 00:00:00.000,49,20221100,20220400,"22","FY23","November 2022"
2022-11-29 00:00:00.000,2022,4,11,29,"November","Nov 2022","Q4 2022",1,"Tuesday",2022-12-04 00:00:00.000,49,20221100,20220400,"22","FY23","November 2022"
2022-11-30 00:00:00.000,2022,4,11,30,"November","Nov 2022","Q4 2022",2,"Wednesday",2022-12-04 00:00:00.000,49,20221100,20220400,"22","FY23","November 2022"
2013-11-04 00:00:00.000,2013,4,11,4,"November","Nov 2013","Q4 2013",0,"Monday",2013-11-10 00:00:00.000,45,20131100,20130400,"13","FY14","November 2013"
2013-11-05 00:00:00.000,2013,4,11,5,"November","Nov 2013","Q4 2013",1,"Tuesday",2013-11-10 00:00:00.000,45,20131100,20130400,"13","FY14","November 2013"
2013-11-06 00:00:00.000,2013,4,11,6,"November","Nov 2013","Q4 2013",2,"Wednesday",2013-11-10 00:00:00.000,45,20131100,20130400,"13","FY14","November 2013"
2013-11-07 00:00:00.000,2013,4,11,7,"November","Nov 2013","Q4 2013",3,"Thursday",2013-11-10 00:00:00.000,45,20131100,20130400,"13","FY14","November 2013"
2013-11-08 00:00:00.000,2013,4,11,8,"November","Nov 2013","Q4 2013",4,"Friday",2013-11-10 00:00:00.000,45,20131100,20130400,"13","FY14","November 2013"
2013-11-09 00:00:00.000,2013,4,11,9,"November","Nov 2013","Q4 2013",5,"Saturday",2013-11-10 00:00:00.000,45,20131100,20130400,"13","FY14","November 2013"
2013-11-10 00:00:00.000,2013,4,11,10,"November","Nov 2013","Q4 2013",6,"Sunday",2013-11-10 00:00:00.000,45,20131100,20130400,"13","FY14","November 2013"
2014-11-03 00:00:00.000,2014,4,11,3,"November","Nov 2014","Q4 2014",0,"Monday",2014-11-09 00:00:00.000,45,20141100,20140400,"14","FY15","November 2014"
2014-11-04 00:00:00.000,2014,4,11,4,"November","Nov 2014","Q4 2014",1,"Tuesday",2014-11-09 00:00:00.000,45,20141100,20140400,"14","FY15","November 2014"
2014-11-05 00:00:00.000,2014,4,11,5,"November","Nov 2014","Q4 2014",2,"Wednesday",2014-11-09 00:00:00.000,45,20141100,20140400,"14","FY15","November 2014"
2014-11-06 00:00:00.000,2014,4,11,6,"November","Nov 2014","Q4 2014",3,"Thursday",2014-11-09 00:00:00.000,45,20141100,20140400,"14","FY15","November 2014"
2014-11-07 00:00:00.000,2014,4,11,7,"November","Nov 2014","Q4 2014",4,"Friday",2014-11-09 00:00:00.000,45,20141100,20140400,"14","FY15","November 2014"
2014-11-08 00:00:00.000,2014,4,11,8,"November","Nov 2014","Q4 2014",5,"Saturday",2014-11-09 00:00:00.000,45,20141100,20140400,"14","FY15","November 2014"
2014-11-09 00:00:00.000,2014,4,11,9,"November","Nov 2014","Q4 2014",6,"Sunday",2014-11-09 00:00:00.000,45,20141100,20140400,"14","FY15","November 2014"
2015-11-02 00:00:00.000,2015,4,11,2,"November","Nov 2015","Q4 2015",0,"Monday",2015-11-08 00:00:00.000,45,20151100,20150400,"15","FY16","November 2015"
2015-11-03 00:00:00.000,2015,4,11,3,"November","Nov 2015","Q4 2015",1,"Tuesday",2015-11-08 00:00:00.000,45,20151100,20150400,"15","FY16","November 2015"
2015-11-04 00:00:00.000,2015,4,11,4,"November","Nov 2015","Q4 2015",2,"Wednesday",2015-11-08 00:00:00.000,45,20151100,20150400,"15","FY16","November 2015"
2015-11-05 00:00:00.000,2015,4,11,5,"November","Nov 2015","Q4 2015",3,"Thursday",2015-11-08 00:00:00.000,45,20151100,20150400,"15","FY16","November 2015"
2015-11-06 00:00:00.000,2015,4,11,6,"November","Nov 2015","Q4 2015",4,"Friday",2015-11-08 00:00:00.000,45,20151100,20150400,"15","FY16","November 2015"
2015-11-07 00:00:00.000,2015,4,11,7,"November","Nov 2015","Q4 2015",5,"Saturday",2015-11-08 00:00:00.000,45,20151100,20150400,"15","FY16","November 2015"
2015-11-08 00:00:00.000,2015,4,11,8,"November","Nov 2015","Q4 2015",6,"Sunday",2015-11-08 00:00:00.000,45,20151100,20150400,"15","FY16","November 2015"
2016-11-01 00:00:00.000,2016,4,11,1,"November","Nov 2016","Q4 2016",1,"Tuesday",2016-11-06 00:00:00.000,45,20161100,20160400,"16","FY17","November 2016"
2016-11-02 00:00:00.000,2016,4,11,2,"November","Nov 2016","Q4 2016",2,"Wednesday",2016-11-06 00:00:00.000,45,20161100,20160400,"16","FY17","November 2016"
2016-11-03 00:00:00.000,2016,4,11,3,"November","Nov 2016","Q4 2016",3,"Thursday",2016-11-06 00:00:00.000,45,20161100,20160400,"16","FY17","November 2016"
2016-11-04 00:00:00.000,2016,4,11,4,"November","Nov 2016","Q4 2016",4,"Friday",2016-11-06 00:00:00.000,45,20161100,20160400,"16","FY17","November 2016"
2016-11-05 00:00:00.000,2016,4,11,5,"November","Nov 2016","Q4 2016",5,"Saturday",2016-11-06 00:00:00.000,45,20161100,20160400,"16","FY17","November 2016"
2016-11-06 00:00:00.000,2016,4,11,6,"November","Nov 2016","Q4 2016",6,"Sunday",2016-11-06 00:00:00.000,45,20161100,20160400,"16","FY17","November 2016"
2017-11-01 00:00:00.000,2017,4,11,1,"November","Nov 2017","Q4 2017",2,"Wednesday",2017-11-05 00:00:00.000,45,20171100,20170400,"17","FY18","November 2017"
2017-11-02 00:00:00.000,2017,4,11,2,"November","Nov 2017","Q4 2017",3,"Thursday",2017-11-05 00:00:00.000,45,20171100,20170400,"17","FY18","November 2017"
2017-11-03 00:00:00.000,2017,4,11,3,"November","Nov 2017","Q4 2017",4,"Friday",2017-11-05 00:00:00.000,45,20171100,20170400,"17","FY18","November 2017"
2017-11-04 00:00:00.000,2017,4,11,4,"November","Nov 2017","Q4 2017",5,"Saturday",2017-11-05 00:00:00.000,45,20171100,20170400,"17","FY18","November 2017"
2017-11-05 00:00:00.000,2017,4,11,5,"November","Nov 2017","Q4 2017",6,"Sunday",2017-11-05 00:00:00.000,45,20171100,20170400,"17","FY18","November 2017"
2018-11-05 00:00:00.000,2018,4,11,5,"November","Nov 2018","Q4 2018",0,"Monday",2018-11-11 00:00:00.000,45,20181100,20180400,"18","FY19","November 2018"
2018-11-06 00:00:00.000,2018,4,11,6,"November","Nov 2018","Q4 2018",1,"Tuesday",2018-11-11 00:00:00.000,45,20181100,20180400,"18","FY19","November 2018"
2018-11-07 00:00:00.000,2018,4,11,7,"November","Nov 2018","Q4 2018",2,"Wednesday",2018-11-11 00:00:00.000,45,20181100,20180400,"18","FY19","November 2018"
2018-11-08 00:00:00.000,2018,4,11,8,"November","Nov 2018","Q4 2018",3,"Thursday",2018-11-11 00:00:00.000,45,20181100,20180400,"18","FY19","November 2018"
2018-11-09 00:00:00.000,2018,4,11,9,"November","Nov 2018","Q4 2018",4,"Friday",2018-11-11 00:00:00.000,45,20181100,20180400,"18","FY19","November 2018"
2018-11-10 00:00:00.000,2018,4,11,10,"November","Nov 2018","Q4 2018",5,"Saturday",2018-11-11 00:00:00.000,45,20181100,20180400,"18","FY19","November 2018"
2018-11-11 00:00:00.000,2018,4,11,11,"November","Nov 2018","Q4 2018",6,"Sunday",2018-11-11 00:00:00.000,45,20181100,20180400,"18","FY19","November 2018"
2019-11-04 00:00:00.000,2019,4,11,4,"November","Nov 2019","Q4 2019",0,"Monday",2019-11-10 00:00:00.000,45,20191100,20190400,"19","FY20","November 2019"
2019-11-05 00:00:00.000,2019,4,11,5,"November","Nov 2019","Q4 2019",1,"Tuesday",2019-11-10 00:00:00.000,45,20191100,20190400,"19","FY20","November 2019"
2019-11-06 00:00:00.000,2019,4,11,6,"November","Nov 2019","Q4 2019",2,"Wednesday",2019-11-10 00:00:00.000,45,20191100,20190400,"19","FY20","November 2019"
2019-11-07 00:00:00.000,2019,4,11,7,"November","Nov 2019","Q4 2019",3,"Thursday",2019-11-10 00:00:00.000,45,20191100,20190400,"19","FY20","November 2019"
2019-11-08 00:00:00.000,2019,4,11,8,"November","Nov 2019","Q4 2019",4,"Friday",2019-11-10 00:00:00.000,45,20191100,20190400,"19","FY20","November 2019"
2019-11-09 00:00:00.000,2019,4,11,9,"November","Nov 2019","Q4 2019",5,"Saturday",2019-11-10 00:00:00.000,45,20191100,20190400,"19","FY20","November 2019"
2019-11-10 00:00:00.000,2019,4,11,10,"November","Nov 2019","Q4 2019",6,"Sunday",2019-11-10 00:00:00.000,45,20191100,20190400,"19","FY20","November 2019"
2020-11-02 00:00:00.000,2020,4,11,2,"November","Nov 2020","Q4 2020",0,"Monday",2020-11-08 00:00:00.000,45,20201100,20200400,"20","FY21","November 2020"
2020-11-03 00:00:00.000,2020,4,11,3,"November","Nov 2020","Q4 2020",1,"Tuesday",2020-11-08 00:00:00.000,45,20201100,20200400,"20","FY21","November 2020"
2020-11-04 00:00:00.000,2020,4,11,4,"November","Nov 2020","Q4 2020",2,"Wednesday",2020-11-08 00:00:00.000,45,20201100,20200400,"20","FY21","November 2020"
2020-11-05 00:00:00.000,2020,4,11,5,"November","Nov 2020","Q4 2020",3,"Thursday",2020-11-08 00:00:00.000,45,20201100,20200400,"20","FY21","November 2020"
2020-11-06 00:00:00.000,2020,4,11,6,"November","Nov 2020","Q4 2020",4,"Friday",2020-11-08 00:00:00.000,45,20201100,20200400,"20","FY21","November 2020"
2020-11-07 00:00:00.000,2020,4,11,7,"November","Nov 2020","Q4 2020",5,"Saturday",2020-11-08 00:00:00.000,45,20201100,20200400,"20","FY21","November 2020"
2020-11-08 00:00:00.000,2020,4,11,8,"November","Nov 2020","Q4 2020",6,"Sunday",2020-11-08 00:00:00.000,45,20201100,20200400,"20","FY21","November 2020"
2021-11-01 00:00:00.000,2021,4,11,1,"November","Nov 2021","Q4 2021",0,"Monday",2021-11-07 00:00:00.000,45,20211100,20210400,"21","FY22","November 2021"
2021-11-02 00:00:00.000,2021,4,11,2,"November","Nov 2021","Q4 2021",1,"Tuesday",2021-11-07 00:00:00.000,45,20211100,20210400,"21","FY22","November 2021"
2021-11-03 00:00:00.000,2021,4,11,3,"November","Nov 2021","Q4 2021",2,"Wednesday",2021-11-07 00:00:00.000,45,20211100,20210400,"21","FY22","November 2021"
2021-11-04 00:00:00.000,2021,4,11,4,"November","Nov 2021","Q4 2021",3,"Thursday",2021-11-07 00:00:00.000,45,20211100,20210400,"21","FY22","November 2021"
2021-11-05 00:00:00.000,2021,4,11,5,"November","Nov 2021","Q4 2021",4,"Friday",2021-11-07 00:00:00.000,45,20211100,20210400,"21","FY22","November 2021"
2021-11-06 00:00:00.000,2021,4,11,6,"November","Nov 2021","Q4 2021",5,"Saturday",2021-11-07 00:00:00.000,45,20211100,20210400,"21","FY22","November 2021"
2021-11-07 00:00:00.000,2021,4,11,7,"November","Nov 2021","Q4 2021",6,"Sunday",2021-11-07 00:00:00.000,45,20211100,20210400,"21","FY22","November 2021"
2022-11-01 00:00:00.000,2022,4,11,1,"November","Nov 2022","Q4 2022",1,"Tuesday",2022-11-06 00:00:00.000,45,20221100,20220400,"22","FY23","November 2022"
2022-11-02 00:00:00.000,2022,4,11,2,"November","Nov 2022","Q4 2022",2,"Wednesday",2022-11-06 00:00:00.000,45,20221100,20220400,"22","FY23","November 2022"
2022-11-03 00:00:00.000,2022,4,11,3,"November","Nov 2022","Q4 2022",3,"Thursday",2022-11-06 00:00:00.000,45,20221100,20220400,"22","FY23","November 2022"
2022-11-04 00:00:00.000,2022,4,11,4,"November","Nov 2022","Q4 2022",4,"Friday",2022-11-06 00:00:00.000,45,20221100,20220400,"22","FY23","November 2022"
2022-11-05 00:00:00.000,2022,4,11,5,"November","Nov 2022","Q4 2022",5,"Saturday",2022-11-06 00:00:00.000,45,20221100,20220400,"22","FY23","November 2022"
2022-11-06 00:00:00.000,2022,4,11,6,"November","Nov 2022","Q4 2022",6,"Sunday",2022-11-06 00:00:00.000,45,20221100,20220400,"22","FY23","November 2022"
2013-11-18 00:00:00.000,2013,4,11,18,"November","Nov 2013","Q4 2013",0,"Monday",2013-11-24 00:00:00.000,47,20131100,20130400,"13","FY14","November 2013"
2013-11-19 00:00:00.000,2013,4,11,19,"November","Nov 2013","Q4 2013",1,"Tuesday",2013-11-24 00:00:00.000,47,20131100,20130400,"13","FY14","November 2013"
2013-11-20 00:00:00.000,2013,4,11,20,"November","Nov 2013","Q4 2013",2,"Wednesday",2013-11-24 00:00:00.000,47,20131100,20130400,"13","FY14","November 2013"
2013-11-21 00:00:00.000,2013,4,11,21,"November","Nov 2013","Q4 2013",3,"Thursday",2013-11-24 00:00:00.000,47,20131100,20130400,"13","FY14","November 2013"
2013-11-22 00:00:00.000,2013,4,11,22,"November","Nov 2013","Q4 2013",4,"Friday",2013-11-24 00:00:00.000,47,20131100,20130400,"13","FY14","November 2013"
2013-11-23 00:00:00.000,2013,4,11,23,"November","Nov 2013","Q4 2013",5,"Saturday",2013-11-24 00:00:00.000,47,20131100,20130400,"13","FY14","November 2013"
2013-11-24 00:00:00.000,2013,4,11,24,"November","Nov 2013","Q4 2013",6,"Sunday",2013-11-24 00:00:00.000,47,20131100,20130400,"13","FY14","November 2013"
2014-11-17 00:00:00.000,2014,4,11,17,"November","Nov 2014","Q4 2014",0,"Monday",2014-11-23 00:00:00.000,47,20141100,20140400,"14","FY15","November 2014"
2014-11-18 00:00:00.000,2014,4,11,18,"November","Nov 2014","Q4 2014",1,"Tuesday",2014-11-23 00:00:00.000,47,20141100,20140400,"14","FY15","November 2014"
2014-11-19 00:00:00.000,2014,4,11,19,"November","Nov 2014","Q4 2014",2,"Wednesday",2014-11-23 00:00:00.000,47,20141100,20140400,"14","FY15","November 2014"
2014-11-20 00:00:00.000,2014,4,11,20,"November","Nov 2014","Q4 2014",3,"Thursday",2014-11-23 00:00:00.000,47,20141100,20140400,"14","FY15","November 2014"
2014-11-21 00:00:00.000,2014,4,11,21,"November","Nov 2014","Q4 2014",4,"Friday",2014-11-23 00:00:00.000,47,20141100,20140400,"14","FY15","November 2014"
2014-11-22 00:00:00.000,2014,4,11,22,"November","Nov 2014","Q4 2014",5,"Saturday",2014-11-23 00:00:00.000,47,20141100,20140400,"14","FY15","November 2014"
2014-11-23 00:00:00.000,2014,4,11,23,"November","Nov 2014","Q4 2014",6,"Sunday",2014-11-23 00:00:00.000,47,20141100,20140400,"14","FY15","November 2014"
2015-11-16 00:00:00.000,2015,4,11,16,"November","Nov 2015","Q4 2015",0,"Monday",2015-11-22 00:00:00.000,47,20151100,20150400,"15","FY16","November 2015"
2015-11-17 00:00:00.000,2015,4,11,17,"November","Nov 2015","Q4 2015",1,"Tuesday",2015-11-22 00:00:00.000,47,20151100,20150400,"15","FY16","November 2015"
2015-11-18 00:00:00.000,2015,4,11,18,"November","Nov 2015","Q4 2015",2,"Wednesday",2015-11-22 00:00:00.000,47,20151100,20150400,"15","FY16","November 2015"
2015-11-19 00:00:00.000,2015,4,11,19,"November","Nov 2015","Q4 2015",3,"Thursday",2015-11-22 00:00:00.000,47,20151100,20150400,"15","FY16","November 2015"
2015-11-20 00:00:00.000,2015,4,11,20,"November","Nov 2015","Q4 2015",4,"Friday",2015-11-22 00:00:00.000,47,20151100,20150400,"15","FY16","November 2015"
2015-11-21 00:00:00.000,2015,4,11,21,"November","Nov 2015","Q4 2015",5,"Saturday",2015-11-22 00:00:00.000,47,20151100,20150400,"15","FY16","November 2015"
2015-11-22 00:00:00.000,2015,4,11,22,"November","Nov 2015","Q4 2015",6,"Sunday",2015-11-22 00:00:00.000,47,20151100,20150400,"15","FY16","November 2015"
2016-11-14 00:00:00.000,2016,4,11,14,"November","Nov 2016","Q4 2016",0,"Monday",2016-11-20 00:00:00.000,47,20161100,20160400,"16","FY17","November 2016"
2016-11-15 00:00:00.000,2016,4,11,15,"November","Nov 2016","Q4 2016",1,"Tuesday",2016-11-20 00:00:00.000,47,20161100,20160400,"16","FY17","November 2016"
2016-11-16 00:00:00.000,2016,4,11,16,"November","Nov 2016","Q4 2016",2,"Wednesday",2016-11-20 00:00:00.000,47,20161100,20160400,"16","FY17","November 2016"
2016-11-17 00:00:00.000,2016,4,11,17,"November","Nov 2016","Q4 2016",3,"Thursday",2016-11-20 00:00:00.000,47,20161100,20160400,"16","FY17","November 2016"
2016-11-18 00:00:00.000,2016,4,11,18,"November","Nov 2016","Q4 2016",4,"Friday",2016-11-20 00:00:00.000,47,20161100,20160400,"16","FY17","November 2016"
2016-11-19 00:00:00.000,2016,4,11,19,"November","Nov 2016","Q4 2016",5,"Saturday",2016-11-20 00:00:00.000,47,20161100,20160400,"16","FY17","November 2016"
2016-11-20 00:00:00.000,2016,4,11,20,"November","Nov 2016","Q4 2016",6,"Sunday",2016-11-20 00:00:00.000,47,20161100,20160400,"16","FY17","November 2016"
2017-11-13 00:00:00.000,2017,4,11,13,"November","Nov 2017","Q4 2017",0,"Monday",2017-11-19 00:00:00.000,47,20171100,20170400,"17","FY18","November 2017"
2017-11-14 00:00:00.000,2017,4,11,14,"November","Nov 2017","Q4 2017",1,"Tuesday",2017-11-19 00:00:00.000,47,20171100,20170400,"17","FY18","November 2017"
2017-11-15 00:00:00.000,2017,4,11,15,"November","Nov 2017","Q4 2017",2,"Wednesday",2017-11-19 00:00:00.000,47,20171100,20170400,"17","FY18","November 2017"
2017-11-16 00:00:00.000,2017,4,11,16,"November","Nov 2017","Q4 2017",3,"Thursday",2017-11-19 00:00:00.000,47,20171100,20170400,"17","FY18","November 2017"
2017-11-17 00:00:00.000,2017,4,11,17,"November","Nov 2017","Q4 2017",4,"Friday",2017-11-19 00:00:00.000,47,20171100,20170400,"17","FY18","November 2017"
2017-11-18 00:00:00.000,2017,4,11,18,"November","Nov 2017","Q4 2017",5,"Saturday",2017-11-19 00:00:00.000,47,20171100,20170400,"17","FY18","November 2017"
2017-11-19 00:00:00.000,2017,4,11,19,"November","Nov 2017","Q4 2017",6,"Sunday",2017-11-19 00:00:00.000,47,20171100,20170400,"17","FY18","November 2017"
2018-11-19 00:00:00.000,2018,4,11,19,"November","Nov 2018","Q4 2018",0,"Monday",2018-11-25 00:00:00.000,47,20181100,20180400,"18","FY19","November 2018"
2018-11-20 00:00:00.000,2018,4,11,20,"November","Nov 2018","Q4 2018",1,"Tuesday",2018-11-25 00:00:00.000,47,20181100,20180400,"18","FY19","November 2018"
2018-11-21 00:00:00.000,2018,4,11,21,"November","Nov 2018","Q4 2018",2,"Wednesday",2018-11-25 00:00:00.000,47,20181100,20180400,"18","FY19","November 2018"
2018-11-22 00:00:00.000,2018,4,11,22,"November","Nov 2018","Q4 2018",3,"Thursday",2018-11-25 00:00:00.000,47,20181100,20180400,"18","FY19","November 2018"
2018-11-23 00:00:00.000,2018,4,11,23,"November","Nov 2018","Q4 2018",4,"Friday",2018-11-25 00:00:00.000,47,20181100,20180400,"18","FY19","November 2018"
2018-11-24 00:00:00.000,2018,4,11,24,"November","Nov 2018","Q4 2018",5,"Saturday",2018-11-25 00:00:00.000,47,20181100,20180400,"18","FY19","November 2018"
2018-11-25 00:00:00.000,2018,4,11,25,"November","Nov 2018","Q4 2018",6,"Sunday",2018-11-25 00:00:00.000,47,20181100,20180400,"18","FY19","November 2018"
2019-11-18 00:00:00.000,2019,4,11,18,"November","Nov 2019","Q4 2019",0,"Monday",2019-11-24 00:00:00.000,47,20191100,20190400,"19","FY20","November 2019"
2019-11-19 00:00:00.000,2019,4,11,19,"November","Nov 2019","Q4 2019",1,"Tuesday",2019-11-24 00:00:00.000,47,20191100,20190400,"19","FY20","November 2019"
2019-11-20 00:00:00.000,2019,4,11,20,"November","Nov 2019","Q4 2019",2,"Wednesday",2019-11-24 00:00:00.000,47,20191100,20190400,"19","FY20","November 2019"
2019-11-21 00:00:00.000,2019,4,11,21,"November","Nov 2019","Q4 2019",3,"Thursday",2019-11-24 00:00:00.000,47,20191100,20190400,"19","FY20","November 2019"
2019-11-22 00:00:00.000,2019,4,11,22,"November","Nov 2019","Q4 2019",4,"Friday",2019-11-24 00:00:00.000,47,20191100,20190400,"19","FY20","November 2019"
2019-11-23 00:00:00.000,2019,4,11,23,"November","Nov 2019","Q4 2019",5,"Saturday",2019-11-24 00:00:00.000,47,20191100,20190400,"19","FY20","November 2019"
2019-11-24 00:00:00.000,2019,4,11,24,"November","Nov 2019","Q4 2019",6,"Sunday",2019-11-24 00:00:00.000,47,20191100,20190400,"19","FY20","November 2019"
2020-11-16 00:00:00.000,2020,4,11,16,"November","Nov 2020","Q4 2020",0,"Monday",2020-11-22 00:00:00.000,47,20201100,20200400,"20","FY21","November 2020"
2020-11-17 00:00:00.000,2020,4,11,17,"November","Nov 2020","Q4 2020",1,"Tuesday",2020-11-22 00:00:00.000,47,20201100,20200400,"20","FY21","November 2020"
2020-11-18 00:00:00.000,2020,4,11,18,"November","Nov 2020","Q4 2020",2,"Wednesday",2020-11-22 00:00:00.000,47,20201100,20200400,"20","FY21","November 2020"
2020-11-19 00:00:00.000,2020,4,11,19,"November","Nov 2020","Q4 2020",3,"Thursday",2020-11-22 00:00:00.000,47,20201100,20200400,"20","FY21","November 2020"
2020-11-20 00:00:00.000,2020,4,11,20,"November","Nov 2020","Q4 2020",4,"Friday",2020-11-22 00:00:00.000,47,20201100,20200400,"20","FY21","November 2020"
2020-11-21 00:00:00.000,2020,4,11,21,"November","Nov 2020","Q4 2020",5,"Saturday",2020-11-22 00:00:00.000,47,20201100,20200400,"20","FY21","November 2020"
2020-11-22 00:00:00.000,2020,4,11,22,"November","Nov 2020","Q4 2020",6,"Sunday",2020-11-22 00:00:00.000,47,20201100,20200400,"20","FY21","November 2020"
2021-11-15 00:00:00.000,2021,4,11,15,"November","Nov 2021","Q4 2021",0,"Monday",2021-11-21 00:00:00.000,47,20211100,20210400,"21","FY22","November 2021"
2021-11-16 00:00:00.000,2021,4,11,16,"November","Nov 2021","Q4 2021",1,"Tuesday",2021-11-21 00:00:00.000,47,20211100,20210400,"21","FY22","November 2021"
2021-11-17 00:00:00.000,2021,4,11,17,"November","Nov 2021","Q4 2021",2,"Wednesday",2021-11-21 00:00:00.000,47,20211100,20210400,"21","FY22","November 2021"
2021-11-18 00:00:00.000,2021,4,11,18,"November","Nov 2021","Q4 2021",3,"Thursday",2021-11-21 00:00:00.000,47,20211100,20210400,"21","FY22","November 2021"
2021-11-19 00:00:00.000,2021,4,11,19,"November","Nov 2021","Q4 2021",4,"Friday",2021-11-21 00:00:00.000,47,20211100,20210400,"21","FY22","November 2021"
2021-11-20 00:00:00.000,2021,4,11,20,"November","Nov 2021","Q4 2021",5,"Saturday",2021-11-21 00:00:00.000,47,20211100,20210400,"21","FY22","November 2021"
