Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,Month & Year,Quarter & Year,DayInWeek,DayOfWeekName,WeekEnding,Week Number,MonthnYear,QuarternYear,ShortYear,FY,Short Month,Quarters
2020-11-07 00:00:00.000,"2020",4,11,7,20201107,"November","Nov 2020","Q4 2020",5,"Saturday",2020-11-08 00:00:00.000,45,20201100,20200400,"20","FY21","Nov","Q4"
2020-11-08 00:00:00.000,"2020",4,11,8,20201108,"November","Nov 2020","Q4 2020",6,"Sunday",2020-11-08 00:00:00.000,45,20201100,20200400,"20","FY21","Nov","Q4"
2020-11-09 00:00:00.000,"2020",4,11,9,20201109,"November","Nov 2020","Q4 2020",0,"Monday",2020-11-15 00:00:00.000,46,20201100,20200400,"20","FY21","Nov","Q4"
2020-11-10 00:00:00.000,"2020",4,11,10,20201110,"November","Nov 2020","Q4 2020",1,"Tuesday",2020-11-15 00:00:00.000,46,20201100,20200400,"20","FY21","Nov","Q4"
2020-11-11 00:00:00.000,"2020",4,11,11,20201111,"November","Nov 2020","Q4 2020",2,"Wednesday",2020-11-15 00:00:00.000,46,20201100,20200400,"20","FY21","Nov","Q4"
2020-11-12 00:00:00.000,"2020",4,11,12,20201112,"November","Nov 2020","Q4 2020",3,"Thursday",2020-11-15 00:00:00.000,46,20201100,20200400,"20","FY21","Nov","Q4"
2020-11-13 00:00:00.000,"2020",4,11,13,20201113,"November","Nov 2020","Q4 2020",4,"Friday",2020-11-15 00:00:00.000,46,20201100,20200400,"20","FY21","Nov","Q4"
2020-11-14 00:00:00.000,"2020",4,11,14,20201114,"November","Nov 2020","Q4 2020",5,"Saturday",2020-11-15 00:00:00.000,46,20201100,20200400,"20","FY21","Nov","Q4"
2020-11-15 00:00:00.000,"2020",4,11,15,20201115,"November","Nov 2020","Q4 2020",6,"Sunday",2020-11-15 00:00:00.000,46,20201100,20200400,"20","FY21","Nov","Q4"
2020-11-16 00:00:00.000,"2020",4,11,16,20201116,"November","Nov 2020","Q4 2020",0,"Monday",2020-11-22 00:00:00.000,47,20201100,20200400,"20","FY21","Nov","Q4"
2020-11-17 00:00:00.000,"2020",4,11,17,20201117,"November","Nov 2020","Q4 2020",1,"Tuesday",2020-11-22 00:00:00.000,47,20201100,20200400,"20","FY21","Nov","Q4"
2020-11-18 00:00:00.000,"2020",4,11,18,20201118,"November","Nov 2020","Q4 2020",2,"Wednesday",2020-11-22 00:00:00.000,47,20201100,20200400,"20","FY21","Nov","Q4"
2020-11-19 00:00:00.000,"2020",4,11,19,20201119,"November","Nov 2020","Q4 2020",3,"Thursday",2020-11-22 00:00:00.000,47,20201100,20200400,"20","FY21","Nov","Q4"
2020-11-20 00:00:00.000,"2020",4,11,20,20201120,"November","Nov 2020","Q4 2020",4,"Friday",2020-11-22 00:00:00.000,47,20201100,20200400,"20","FY21","Nov","Q4"
2020-11-21 00:00:00.000,"2020",4,11,21,20201121,"November","Nov 2020","Q4 2020",5,"Saturday",2020-11-22 00:00:00.000,47,20201100,20200400,"20","FY21","Nov","Q4"
2020-11-22 00:00:00.000,"2020",4,11,22,20201122,"November","Nov 2020","Q4 2020",6,"Sunday",2020-11-22 00:00:00.000,47,20201100,20200400,"20","FY21","Nov","Q4"
2020-11-23 00:00:00.000,"2020",4,11,23,20201123,"November","Nov 2020","Q4 2020",0,"Monday",2020-11-29 00:00:00.000,48,20201100,20200400,"20","FY21","Nov","Q4"
2020-11-24 00:00:00.000,"2020",4,11,24,20201124,"November","Nov 2020","Q4 2020",1,"Tuesday",2020-11-29 00:00:00.000,48,20201100,20200400,"20","FY21","Nov","Q4"
2020-11-25 00:00:00.000,"2020",4,11,25,20201125,"November","Nov 2020","Q4 2020",2,"Wednesday",2020-11-29 00:00:00.000,48,20201100,20200400,"20","FY21","Nov","Q4"
2020-11-26 00:00:00.000,"2020",4,11,26,20201126,"November","Nov 2020","Q4 2020",3,"Thursday",2020-11-29 00:00:00.000,48,20201100,20200400,"20","FY21","Nov","Q4"
2020-11-27 00:00:00.000,"2020",4,11,27,20201127,"November","Nov 2020","Q4 2020",4,"Friday",2020-11-29 00:00:00.000,48,20201100,20200400,"20","FY21","Nov","Q4"
2020-11-28 00:00:00.000,"2020",4,11,28,20201128,"November","Nov 2020","Q4 2020",5,"Saturday",2020-11-29 00:00:00.000,48,20201100,20200400,"20","FY21","Nov","Q4"
2020-11-29 00:00:00.000,"2020",4,11,29,20201129,"November","Nov 2020","Q4 2020",6,"Sunday",2020-11-29 00:00:00.000,48,20201100,20200400,"20","FY21","Nov","Q4"
2020-11-30 00:00:00.000,"2020",4,11,30,20201130,"November","Nov 2020","Q4 2020",0,"Monday",2020-12-06 00:00:00.000,49,20201100,20200400,"20","FY21","Nov","Q4"
2021-11-01 00:00:00.000,"2021",4,11,1,20211101,"November","Nov 2021","Q4 2021",0,"Monday",2021-11-07 00:00:00.000,45,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-02 00:00:00.000,"2021",4,11,2,20211102,"November","Nov 2021","Q4 2021",1,"Tuesday",2021-11-07 00:00:00.000,45,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-03 00:00:00.000,"2021",4,11,3,20211103,"November","Nov 2021","Q4 2021",2,"Wednesday",2021-11-07 00:00:00.000,45,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-04 00:00:00.000,"2021",4,11,4,20211104,"November","Nov 2021","Q4 2021",3,"Thursday",2021-11-07 00:00:00.000,45,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-05 00:00:00.000,"2021",4,11,5,20211105,"November","Nov 2021","Q4 2021",4,"Friday",2021-11-07 00:00:00.000,45,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-06 00:00:00.000,"2021",4,11,6,20211106,"November","Nov 2021","Q4 2021",5,"Saturday",2021-11-07 00:00:00.000,45,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-07 00:00:00.000,"2021",4,11,7,20211107,"November","Nov 2021","Q4 2021",6,"Sunday",2021-11-07 00:00:00.000,45,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-08 00:00:00.000,"2021",4,11,8,20211108,"November","Nov 2021","Q4 2021",0,"Monday",2021-11-14 00:00:00.000,46,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-09 00:00:00.000,"2021",4,11,9,20211109,"November","Nov 2021","Q4 2021",1,"Tuesday",2021-11-14 00:00:00.000,46,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-10 00:00:00.000,"2021",4,11,10,20211110,"November","Nov 2021","Q4 2021",2,"Wednesday",2021-11-14 00:00:00.000,46,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-11 00:00:00.000,"2021",4,11,11,20211111,"November","Nov 2021","Q4 2021",3,"Thursday",2021-11-14 00:00:00.000,46,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-12 00:00:00.000,"2021",4,11,12,20211112,"November","Nov 2021","Q4 2021",4,"Friday",2021-11-14 00:00:00.000,46,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-13 00:00:00.000,"2021",4,11,13,20211113,"November","Nov 2021","Q4 2021",5,"Saturday",2021-11-14 00:00:00.000,46,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-14 00:00:00.000,"2021",4,11,14,20211114,"November","Nov 2021","Q4 2021",6,"Sunday",2021-11-14 00:00:00.000,46,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-15 00:00:00.000,"2021",4,11,15,20211115,"November","Nov 2021","Q4 2021",0,"Monday",2021-11-21 00:00:00.000,47,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-16 00:00:00.000,"2021",4,11,16,20211116,"November","Nov 2021","Q4 2021",1,"Tuesday",2021-11-21 00:00:00.000,47,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-17 00:00:00.000,"2021",4,11,17,20211117,"November","Nov 2021","Q4 2021",2,"Wednesday",2021-11-21 00:00:00.000,47,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-18 00:00:00.000,"2021",4,11,18,20211118,"November","Nov 2021","Q4 2021",3,"Thursday",2021-11-21 00:00:00.000,47,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-19 00:00:00.000,"2021",4,11,19,20211119,"November","Nov 2021","Q4 2021",4,"Friday",2021-11-21 00:00:00.000,47,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-20 00:00:00.000,"2021",4,11,20,20211120,"November","Nov 2021","Q4 2021",5,"Saturday",2021-11-21 00:00:00.000,47,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-21 00:00:00.000,"2021",4,11,21,20211121,"November","Nov 2021","Q4 2021",6,"Sunday",2021-11-21 00:00:00.000,47,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-22 00:00:00.000,"2021",4,11,22,20211122,"November","Nov 2021","Q4 2021",0,"Monday",2021-11-28 00:00:00.000,48,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-23 00:00:00.000,"2021",4,11,23,20211123,"November","Nov 2021","Q4 2021",1,"Tuesday",2021-11-28 00:00:00.000,48,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-24 00:00:00.000,"2021",4,11,24,20211124,"November","Nov 2021","Q4 2021",2,"Wednesday",2021-11-28 00:00:00.000,48,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-25 00:00:00.000,"2021",4,11,25,20211125,"November","Nov 2021","Q4 2021",3,"Thursday",2021-11-28 00:00:00.000,48,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-26 00:00:00.000,"2021",4,11,26,20211126,"November","Nov 2021","Q4 2021",4,"Friday",2021-11-28 00:00:00.000,48,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-27 00:00:00.000,"2021",4,11,27,20211127,"November","Nov 2021","Q4 2021",5,"Saturday",2021-11-28 00:00:00.000,48,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-28 00:00:00.000,"2021",4,11,28,20211128,"November","Nov 2021","Q4 2021",6,"Sunday",2021-11-28 00:00:00.000,48,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-29 00:00:00.000,"2021",4,11,29,20211129,"November","Nov 2021","Q4 2021",0,"Monday",2021-12-05 00:00:00.000,49,20211100,20210400,"21","FY22","Nov","Q4"
2021-11-30 00:00:00.000,"2021",4,11,30,20211130,"November","Nov 2021","Q4 2021",1,"Tuesday",2021-12-05 00:00:00.000,49,20211100,20210400,"21","FY22","Nov","Q4"
2014-12-01 00:00:00.000,"2014",4,12,1,20141201,"December","Dec 2014","Q4 2014",0,"Monday",2014-12-07 00:00:00.000,49,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-02 00:00:00.000,"2014",4,12,2,20141202,"December","Dec 2014","Q4 2014",1,"Tuesday",2014-12-07 00:00:00.000,49,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-03 00:00:00.000,"2014",4,12,3,20141203,"December","Dec 2014","Q4 2014",2,"Wednesday",2014-12-07 00:00:00.000,49,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-04 00:00:00.000,"2014",4,12,4,20141204,"December","Dec 2014","Q4 2014",3,"Thursday",2014-12-07 00:00:00.000,49,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-05 00:00:00.000,"2014",4,12,5,20141205,"December","Dec 2014","Q4 2014",4,"Friday",2014-12-07 00:00:00.000,49,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-06 00:00:00.000,"2014",4,12,6,20141206,"December","Dec 2014","Q4 2014",5,"Saturday",2014-12-07 00:00:00.000,49,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-07 00:00:00.000,"2014",4,12,7,20141207,"December","Dec 2014","Q4 2014",6,"Sunday",2014-12-07 00:00:00.000,49,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-08 00:00:00.000,"2014",4,12,8,20141208,"December","Dec 2014","Q4 2014",0,"Monday",2014-12-14 00:00:00.000,50,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-09 00:00:00.000,"2014",4,12,9,20141209,"December","Dec 2014","Q4 2014",1,"Tuesday",2014-12-14 00:00:00.000,50,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-10 00:00:00.000,"2014",4,12,10,20141210,"December","Dec 2014","Q4 2014",2,"Wednesday",2014-12-14 00:00:00.000,50,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-11 00:00:00.000,"2014",4,12,11,20141211,"December","Dec 2014","Q4 2014",3,"Thursday",2014-12-14 00:00:00.000,50,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-12 00:00:00.000,"2014",4,12,12,20141212,"December","Dec 2014","Q4 2014",4,"Friday",2014-12-14 00:00:00.000,50,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-13 00:00:00.000,"2014",4,12,13,20141213,"December","Dec 2014","Q4 2014",5,"Saturday",2014-12-14 00:00:00.000,50,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-14 00:00:00.000,"2014",4,12,14,20141214,"December","Dec 2014","Q4 2014",6,"Sunday",2014-12-14 00:00:00.000,50,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-15 00:00:00.000,"2014",4,12,15,20141215,"December","Dec 2014","Q4 2014",0,"Monday",2014-12-21 00:00:00.000,51,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-16 00:00:00.000,"2014",4,12,16,20141216,"December","Dec 2014","Q4 2014",1,"Tuesday",2014-12-21 00:00:00.000,51,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-17 00:00:00.000,"2014",4,12,17,20141217,"December","Dec 2014","Q4 2014",2,"Wednesday",2014-12-21 00:00:00.000,51,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-18 00:00:00.000,"2014",4,12,18,20141218,"December","Dec 2014","Q4 2014",3,"Thursday",2014-12-21 00:00:00.000,51,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-19 00:00:00.000,"2014",4,12,19,20141219,"December","Dec 2014","Q4 2014",4,"Friday",2014-12-21 00:00:00.000,51,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-20 00:00:00.000,"2014",4,12,20,20141220,"December","Dec 2014","Q4 2014",5,"Saturday",2014-12-21 00:00:00.000,51,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-21 00:00:00.000,"2014",4,12,21,20141221,"December","Dec 2014","Q4 2014",6,"Sunday",2014-12-21 00:00:00.000,51,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-22 00:00:00.000,"2014",4,12,22,20141222,"December","Dec 2014","Q4 2014",0,"Monday",2014-12-28 00:00:00.000,52,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-23 00:00:00.000,"2014",4,12,23,20141223,"December","Dec 2014","Q4 2014",1,"Tuesday",2014-12-28 00:00:00.000,52,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-24 00:00:00.000,"2014",4,12,24,20141224,"December","Dec 2014","Q4 2014",2,"Wednesday",2014-12-28 00:00:00.000,52,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-25 00:00:00.000,"2014",4,12,25,20141225,"December","Dec 2014","Q4 2014",3,"Thursday",2014-12-28 00:00:00.000,52,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-26 00:00:00.000,"2014",4,12,26,20141226,"December","Dec 2014","Q4 2014",4,"Friday",2014-12-28 00:00:00.000,52,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-27 00:00:00.000,"2014",4,12,27,20141227,"December","Dec 2014","Q4 2014",5,"Saturday",2014-12-28 00:00:00.000,52,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-28 00:00:00.000,"2014",4,12,28,20141228,"December","Dec 2014","Q4 2014",6,"Sunday",2014-12-28 00:00:00.000,52,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-29 00:00:00.000,"2014",4,12,29,20141229,"December","Dec 2014","Q4 2014",0,"Monday",2015-01-04 00:00:00.000,53,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-30 00:00:00.000,"2014",4,12,30,20141230,"December","Dec 2014","Q4 2014",1,"Tuesday",2015-01-04 00:00:00.000,53,20141200,20140400,"14","FY15","Dec","Q4"
2014-12-31 00:00:00.000,"2014",4,12,31,20141231,"December","Dec 2014","Q4 2014",2,"Wednesday",2015-01-04 00:00:00.000,53,20141200,20140400,"14","FY15","Dec","Q4"
2015-12-01 00:00:00.000,"2015",4,12,1,20151201,"December","Dec 2015","Q4 2015",1,"Tuesday",2015-12-06 00:00:00.000,49,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-02 00:00:00.000,"2015",4,12,2,20151202,"December","Dec 2015","Q4 2015",2,"Wednesday",2015-12-06 00:00:00.000,49,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-03 00:00:00.000,"2015",4,12,3,20151203,"December","Dec 2015","Q4 2015",3,"Thursday",2015-12-06 00:00:00.000,49,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-04 00:00:00.000,"2015",4,12,4,20151204,"December","Dec 2015","Q4 2015",4,"Friday",2015-12-06 00:00:00.000,49,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-05 00:00:00.000,"2015",4,12,5,20151205,"December","Dec 2015","Q4 2015",5,"Saturday",2015-12-06 00:00:00.000,49,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-06 00:00:00.000,"2015",4,12,6,20151206,"December","Dec 2015","Q4 2015",6,"Sunday",2015-12-06 00:00:00.000,49,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-07 00:00:00.000,"2015",4,12,7,20151207,"December","Dec 2015","Q4 2015",0,"Monday",2015-12-13 00:00:00.000,50,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-08 00:00:00.000,"2015",4,12,8,20151208,"December","Dec 2015","Q4 2015",1,"Tuesday",2015-12-13 00:00:00.000,50,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-09 00:00:00.000,"2015",4,12,9,20151209,"December","Dec 2015","Q4 2015",2,"Wednesday",2015-12-13 00:00:00.000,50,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-10 00:00:00.000,"2015",4,12,10,20151210,"December","Dec 2015","Q4 2015",3,"Thursday",2015-12-13 00:00:00.000,50,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-11 00:00:00.000,"2015",4,12,11,20151211,"December","Dec 2015","Q4 2015",4,"Friday",2015-12-13 00:00:00.000,50,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-12 00:00:00.000,"2015",4,12,12,20151212,"December","Dec 2015","Q4 2015",5,"Saturday",2015-12-13 00:00:00.000,50,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-13 00:00:00.000,"2015",4,12,13,20151213,"December","Dec 2015","Q4 2015",6,"Sunday",2015-12-13 00:00:00.000,50,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-14 00:00:00.000,"2015",4,12,14,20151214,"December","Dec 2015","Q4 2015",0,"Monday",2015-12-20 00:00:00.000,51,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-15 00:00:00.000,"2015",4,12,15,20151215,"December","Dec 2015","Q4 2015",1,"Tuesday",2015-12-20 00:00:00.000,51,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-16 00:00:00.000,"2015",4,12,16,20151216,"December","Dec 2015","Q4 2015",2,"Wednesday",2015-12-20 00:00:00.000,51,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-17 00:00:00.000,"2015",4,12,17,20151217,"December","Dec 2015","Q4 2015",3,"Thursday",2015-12-20 00:00:00.000,51,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-18 00:00:00.000,"2015",4,12,18,20151218,"December","Dec 2015","Q4 2015",4,"Friday",2015-12-20 00:00:00.000,51,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-19 00:00:00.000,"2015",4,12,19,20151219,"December","Dec 2015","Q4 2015",5,"Saturday",2015-12-20 00:00:00.000,51,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-20 00:00:00.000,"2015",4,12,20,20151220,"December","Dec 2015","Q4 2015",6,"Sunday",2015-12-20 00:00:00.000,51,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-21 00:00:00.000,"2015",4,12,21,20151221,"December","Dec 2015","Q4 2015",0,"Monday",2015-12-27 00:00:00.000,52,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-22 00:00:00.000,"2015",4,12,22,20151222,"December","Dec 2015","Q4 2015",1,"Tuesday",2015-12-27 00:00:00.000,52,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-23 00:00:00.000,"2015",4,12,23,20151223,"December","Dec 2015","Q4 2015",2,"Wednesday",2015-12-27 00:00:00.000,52,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-24 00:00:00.000,"2015",4,12,24,20151224,"December","Dec 2015","Q4 2015",3,"Thursday",2015-12-27 00:00:00.000,52,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-25 00:00:00.000,"2015",4,12,25,20151225,"December","Dec 2015","Q4 2015",4,"Friday",2015-12-27 00:00:00.000,52,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-26 00:00:00.000,"2015",4,12,26,20151226,"December","Dec 2015","Q4 2015",5,"Saturday",2015-12-27 00:00:00.000,52,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-27 00:00:00.000,"2015",4,12,27,20151227,"December","Dec 2015","Q4 2015",6,"Sunday",2015-12-27 00:00:00.000,52,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-28 00:00:00.000,"2015",4,12,28,20151228,"December","Dec 2015","Q4 2015",0,"Monday",2016-01-03 00:00:00.000,53,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-29 00:00:00.000,"2015",4,12,29,20151229,"December","Dec 2015","Q4 2015",1,"Tuesday",2016-01-03 00:00:00.000,53,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-30 00:00:00.000,"2015",4,12,30,20151230,"December","Dec 2015","Q4 2015",2,"Wednesday",2016-01-03 00:00:00.000,53,20151200,20150400,"15","FY16","Dec","Q4"
2015-12-31 00:00:00.000,"2015",4,12,31,20151231,"December","Dec 2015","Q4 2015",3,"Thursday",2016-01-03 00:00:00.000,53,20151200,20150400,"15","FY16","Dec","Q4"
2016-12-01 00:00:00.000,"2016",4,12,1,20161201,"December","Dec 2016","Q4 2016",3,"Thursday",2016-12-04 00:00:00.000,49,20161200,20160400,"16","FY17","Dec","Q4"
2016-12-02 00:00:00.000,"2016",4,12,2,20161202,"December","Dec 2016","Q4 2016",4,"Friday",2016-12-04 00:00:00.000,49,20161200,20160400,"16","FY17","Dec","Q4"
2016-12-03 00:00:00.000,"2016",4,12,3,20161203,"December","Dec 2016","Q4 2016",5,"Saturday",2016-12-04 00:00:00.000,49,20161200,20160400,"16","FY17","Dec","Q4"
2016-12-04 00:00:00.000,"2016",4,12,4,20161204,"December","Dec 2016","Q4 2016",6,"Sunday",2016-12-04 00:00:00.000,49,20161200,20160400,"16","FY17","Dec","Q4"
2016-12-05 00:00:00.000,"2016",4,12,5,20161205,"December","Dec 2016","Q4 2016",0,"Monday",2016-12-11 00:00:00.000,50,20161200,20160400,"16","FY17","Dec","Q4"
2016-12-06 00:00:00.000,"2016",4,12,6,20161206,"December","Dec 2016","Q4 2016",1,"Tuesday",2016-12-11 00:00:00.000,50,20161200,20160400,"16","FY17","Dec","Q4"
2016-12-07 00:00:00.000,"2016",4,12,7,20161207,"December","Dec 2016","Q4 2016",2,"Wednesday",2016-12-11 00:00:00.000,50,20161200,20160400,"16","FY17","Dec","Q4"
2016-12-08 00:00:00.000,"2016",4,12,8,20161208,"December","Dec 2016","Q4 2016",3,"Thursday",2016-12-11 00:00:00.000,50,20161200,20160400,"16","FY17","Dec","Q4"
2016-12-09 00:00:00.000,"2016",4,12,9,20161209,"December","Dec 2016","Q4 2016",4,"Friday",2016-12-11 00:00:00.000,50,20161200,20160400,"16","FY17","Dec","Q4"
2016-12-10 00:00:00.000,"2016",4,12,10,20161210,"December","Dec 2016","Q4 2016",5,"Saturday",2016-12-11 00:00:00.000,50,20161200,20160400,"16","FY17","Dec","Q4"
2016-12-11 00:00:00.000,"2016",4,12,11,20161211,"December","Dec 2016","Q4 2016",6,"Sunday",2016-12-11 00:00:00.000,50,20161200,20160400,"16","FY17","Dec","Q4"
2016-12-12 00:00:00.000,"2016",4,12,12,20161212,"December","Dec 2016","Q4 2016",0,"Monday",2016-12-18 00:00:00.000,51,20161200,20160400,"16","FY17","Dec","Q4"
2016-12-13 00:00:00.000,"2016",4,12,13,20161213,"December","Dec 2016","Q4 2016",1,"Tuesday",2016-12-18 00:00:00.000,51,20161200,20160400,"16","FY17","Dec","Q4"
2016-12-14 00:00:00.000,"2016",4,12,14,20161214,"December","Dec 2016","Q4 2016",2,"Wednesday",2016-12-18 00:00:00.000,51,20161200,20160400,"16","FY17","Dec","Q4"
2016-12-15 00:00:00.000,"2016",4,12,15,20161215,"December","Dec 2016","Q4 2016",3,"Thursday",2016-12-18 00:00:00.000,51,20161200,20160400,"16","FY17","Dec","Q4"
2016-12-16 00:00:00.000,"2016",4,12,16,20161216,"December","Dec 2016","Q4 2016",4,"Friday",2016-12-18 00:00:00.000,51,20161200,20160400,"16","FY17","Dec","Q4"
2016-12-17 00:00:00.000,"2016",4,12,17,20161217,"December","Dec 2016","Q4 2016",5,"Saturday",2016-12-18 00:00:00.000,51,20161200,20160400,"16","FY17","Dec","Q4"
2016-12-18 00:00:00.000,"2016",4,12,18,20161218,"December","Dec 2016","Q4 2016",6,"Sunday",2016-12-18 00:00:00.000,51,20161200,20160400,"16","FY17","Dec","Q4"
