COD_FILIAL,DT_E_S,COD_ITEM,COR,TAMANHO,COD_PART,VEND_COMP,NUM_DOC,GERENTE,TIPO_PAG,CFOP,QTD,VL_ITEM,VL_DESC_ITEM,VL_ICMS_ITEM,VL_ICMS_ST_ITEM,VL_IPI_ITEM,VL_PIS_ITEM,VL_COFINS_ITEM,VL_ISS_ITEM,VL_COM_VEN,VL_COM_GER,VL_COM_GUIA,VL_CUSTO_ITEM,STATUS,DT_PREV,GUIA_REPR,NUM_SERIE_ITEM,TABELA_PRECO,QTD_PED,OUTRAS_DESP,VL_TOTAL_SIMPLES,DESP_CARTAO,HORA_E_S,TIPO_PED,PRAZO_PAG,CENTRO_CUSTO,DT_CANCELAMENTO,OBS_MOVI,ESTAMPA,VALOR_TOTAL_PEDIDO,CHAVE_MOVI,CODOPER
"3",2019-04-28 00:00:00.000,"28","ÚNICA","ÚNICA","28","VEND2","2019042828","GER2","Dinheiro","5102",48,1344,10,0,0,0,0,0,0,26.88,6.72,134.4,752.64,"0","","REP1","","TABELA3",48,20,134.4,0,"1700","Representante",0,"3","","","ÚNICA",1344,1073,"Venda Terceiros"
"3",2020-04-12 00:00:00.000,"6","ÚNICA","ÚNICA","36","VEND2","2020041236","GER2","Dinheiro","5102",44,264,16,0,0,0,0,0,0,5.28,1.32,26.4,118.8,"0","","REP3","","TABELA3",44,5,26.4,0,"1700","Representante",15,"3","","","ÚNICA",264,1148,"Venda Terceiros"
"2",2018-05-22 00:00:00.000,"25","ÚNICA","ÚNICA","14","VEND2","2018052214","GER1","Dinheiro","5102",45,1125,10,0,0,0,0,0,0,22.5,5.625,112.5,630,"0","","REP4","","TABELA1",45,8,112.5,0,"1500","Telemarketing",0,"2","","","ÚNICA",1125,1163,"Venda Terceiros"
"1",2018-05-22 00:00:00.000,"21","ÚNICA","ÚNICA","30","VEND2","2018052230","GER2","Dinheiro","5102",45,945,31,0,0,0,0,0,0,18.9,4.725,94.5,614.25,"0","","REP1","","TABELA3",45,1,94.5,0,"1600","Representante",30,"1","","","ÚNICA",945,1172,"Venda Terceiros"
"1",2018-05-22 00:00:00.000,"22","ÚNICA","ÚNICA","30","VEND3","2018052230","GER1","Dinheiro","5102",46,1012,39,0,0,0,0,0,0,20.24,5.06,101.2,556.6,"0","","REP1","","TABELA1",46,16,101.2,0,"1700","Representante",60,"1","","","ÚNICA",1012,1182,"Venda Terceiros"
"3",2018-05-29 00:00:00.000,"14","ÚNICA","ÚNICA","14","VEND2","2018052914","GER2","Dinheiro","5102",43,602,36,0,0,0,0,0,0,12.04,3.01,60.2,319.06,"0","","REP1","","TABELA2",43,0,60.2,0,"1400","Telemarketing",60,"3","","","ÚNICA",602,1193,"Venda Terceiros"
"3",2018-05-26 00:00:00.000,"5","ÚNICA","ÚNICA","29","VEND4","2018052629","GER1","Dinheiro","5102",42,210,37,0,0,0,0,0,0,4.2,1.05,21,121.8,"0","","REP3","","TABELA2",42,0,21,0,"1400","Telemarketing",60,"3","","","ÚNICA",210,1195,"Venda Terceiros"
"2",2018-05-28 00:00:00.000,"4","ÚNICA","ÚNICA","28","VEND2","2018052828","GER2","Dinheiro","5102",49,196,2,0,0,0,0,0,0,3.92,0.98,19.6,131.32,"0","","REP1","","TABELA2",49,12,19.6,0,"1700","Representante",15,"2","","","ÚNICA",196,1203,"Venda Terceiros"
"2",2018-05-30 00:00:00.000,"15","ÚNICA","ÚNICA","37","VEND4","2018053037","GER1","Dinheiro","5102",44,660,14,0,0,0,0,0,0,13.2,3.3,66,402.6,"0","","REP3","","TABELA3",44,3,66,0,"1600","Representante",45,"2","","","ÚNICA",660,1204,"Venda Terceiros"
"3",2018-05-26 00:00:00.000,"27","ÚNICA","ÚNICA","29","VEND4","2018052629","GER1","Dinheiro","5102",48,1296,21,0,0,0,0,0,0,25.92,6.48,129.6,596.16,"0","","REP1","","TABELA2",48,10,129.6,0,"1500","Telemarketing",15,"3","","","ÚNICA",1296,1210,"Venda Terceiros"
"1",2018-05-07 00:00:00.000,"12","ÚNICA","ÚNICA","32","VEND4","2018050732","GER2","Dinheiro","5102",40,480,12,0,0,0,0,0,0,9.6,2.4,48,240,"0","","REP4","","TABELA3",40,1,48,0,"1500","Telemarketing",60,"1","","","ÚNICA",480,1230,"Venda Terceiros"
"2",2018-05-05 00:00:00.000,"10","ÚNICA","ÚNICA","40","VEND3","2018050540","GER1","Dinheiro","5102",43,430,38,0,0,0,0,0,0,8.6,2.15,43,296.7,"0","","REP1","","TABELA1",43,17,43,0,"1500","Telemarketing",30,"2","","","ÚNICA",430,1246,"Venda Terceiros"
"1",2018-05-05 00:00:00.000,"9","ÚNICA","ÚNICA","40","VEND3","2018050540","GER1","Dinheiro","5102",43,387,12,0,0,0,0,0,0,7.74,1.935,38.7,243.81,"0","","REP1","","TABELA3",43,5,38.7,0,"1600","Representante",45,"1","","","ÚNICA",387,1248,"Venda Terceiros"
"2",2018-05-04 00:00:00.000,"25","ÚNICA","ÚNICA","37","VEND5","2018050437","GER2","Dinheiro","5102",47,1175,34,0,0,0,0,0,0,23.5,5.875,117.5,799,"0","","REP2","","TABELA3",47,7,117.5,0,"1500","Telemarketing",0,"2","","","ÚNICA",1175,1249,"Venda Terceiros"
"1",2018-05-13 00:00:00.000,"13","ÚNICA","ÚNICA","16","VEND3","2018051316","GER1","Dinheiro","5102",40,520,34,0,0,0,0,0,0,10.4,2.6,52,296.4,"0","","REP4","","TABELA2",40,9,52,0,"1400","Telemarketing",45,"1","","","ÚNICA",520,1254,"Venda Terceiros"
"3",2018-05-15 00:00:00.000,"25","ÚNICA","ÚNICA","20","VEND3","2018051520","GER2","Dinheiro","5102",48,1200,36,0,0,0,0,0,0,24,6,120,456,"0","","REP2","","TABELA2",48,7,120,0,"1500","Telemarketing",45,"3","","","ÚNICA",1200,1263,"Venda Terceiros"
"2",2018-05-15 00:00:00.000,"14","ÚNICA","ÚNICA","14","VEND1","2018051514","GER2","Dinheiro","5102",48,672,15,0,0,0,0,0,0,13.44,3.36,67.2,383.04,"0","","REP3","","TABELA3",48,9,67.2,0,"1500","Telemarketing",15,"2","","","ÚNICA",672,1266,"Venda Terceiros"
"2",2019-05-22 00:00:00.000,"11","ÚNICA","ÚNICA","14","VEND2","2019052214","GER1","Dinheiro","5102",41,451,26,0,0,0,0,0,0,9.02,2.255,45.1,198.44,"0","","REP2","","TABELA3",41,16,45.1,0,"1700","Representante",0,"2","","","ÚNICA",451,1305,"Venda Terceiros"
"1",2019-05-26 00:00:00.000,"28","ÚNICA","ÚNICA","29","VEND4","2019052629","GER1","Dinheiro","5102",42,1176,19,0,0,0,0,0,0,23.52,5.88,117.6,752.64,"0","","REP1","","TABELA2",42,11,117.6,0,"1400","Telemarketing",30,"1","","","ÚNICA",1176,1308,"Venda Terceiros"
"1",2019-05-22 00:00:00.000,"6","ÚNICA","ÚNICA","14","VEND2","2019052214","GER1","Dinheiro","5102",46,276,20,0,0,0,0,0,0,5.52,1.38,27.6,157.32,"0","","REP4","","TABELA2",46,9,27.6,0,"1600","Representante",45,"1","","","ÚNICA",276,1312,"Venda Terceiros"
"3",2019-05-23 00:00:00.000,"4","ÚNICA","ÚNICA","16","VEND4","2019052316","GER1","Dinheiro","5102",44,176,4,0,0,0,0,0,0,3.52,0.88,17.6,65.12,"0","","REP4","","TABELA3",44,14,17.6,0,"1500","Telemarketing",15,"3","","","ÚNICA",176,1313,"Venda Terceiros"
"3",2019-05-22 00:00:00.000,"23","ÚNICA","ÚNICA","30","VEND3","2019052230","GER2","Dinheiro","5102",40,920,21,0,0,0,0,0,0,18.4,4.6,92,506,"0","","REP3","","TABELA2",40,11,92,0,"1500","Telemarketing",60,"3","","","ÚNICA",920,1363,"Venda Terceiros"
"2",2019-05-22 00:00:00.000,"7","ÚNICA","ÚNICA","16","VEND5","2019052216","GER2","Dinheiro","5102",46,322,26,0,0,0,0,0,0,6.44,1.61,32.2,99.82,"0","","REP1","","TABELA1",46,12,32.2,0,"1400","Telemarketing",60,"2","","","ÚNICA",322,1368,"Venda Terceiros"
"3",2019-05-20 00:00:00.000,"17","ÚNICA","ÚNICA","36","VEND3","2019052036","GER2","Dinheiro","5102",46,782,38,0,0,0,0,0,0,15.64,3.91,78.2,547.4,"0","","REP4","","TABELA3",46,8,78.2,0,"1400","Telemarketing",0,"3","","","ÚNICA",782,1372,"Venda Terceiros"
"1",2018-06-20 00:00:00.000,"19","ÚNICA","ÚNICA","21","VEND3","2018062021","GER1","Dinheiro","5102",40,760,7,0,0,0,0,0,0,15.2,3.8,76,243.2,"0","","REP4","","TABELA3",40,13,76,0,"1700","Representante",15,"1","","","ÚNICA",760,1394,"Venda Terceiros"
"1",2018-06-20 00:00:00.000,"19","ÚNICA","ÚNICA","22","VEND2","2018062022","GER1","Dinheiro","5102",42,798,16,0,0,0,0,0,0,15.96,3.99,79.8,399,"0","","REP2","","TABELA3",42,6,79.8,0,"1700","Representante",60,"1","","","ÚNICA",798,1396,"Venda Terceiros"
"1",2019-06-27 00:00:00.000,"21","ÚNICA","ÚNICA","20","VEND4","2019062720","GER1","Dinheiro","5102",45,945,21,0,0,0,0,0,0,18.9,4.725,94.5,302.4,"0","","REP1","","TABELA2",45,2,94.5,0,"1400","Telemarketing",15,"1","","","ÚNICA",945,1457,"Venda Terceiros"
"3",2019-06-23 00:00:00.000,"10","ÚNICA","ÚNICA","16","VEND4","2019062316","GER1","Dinheiro","5102",42,420,33,0,0,0,0,0,0,8.4,2.1,42,205.8,"0","","REP1","","TABELA2",42,5,42,0,"1400","Telemarketing",0,"3","","","ÚNICA",420,1466,"Venda Terceiros"
"1",2019-06-25 00:00:00.000,"14","ÚNICA","ÚNICA","25","VEND2","2019062525","GER1","Dinheiro","5102",41,574,34,0,0,0,0,0,0,11.48,2.87,57.4,401.8,"0","","REP3","","TABELA3",41,0,57.4,0,"1400","Telemarketing",30,"1","","","ÚNICA",574,1467,"Venda Terceiros"
"2",2019-06-29 00:00:00.000,"9","ÚNICA","ÚNICA","34","VEND3","2019062934","GER1","Dinheiro","5102",41,369,32,0,0,0,0,0,0,7.38,1.845,36.9,188.19,"0","","REP2","","TABELA3",41,18,36.9,0,"1500","Telemarketing",30,"2","","","ÚNICA",369,1482,"Venda Terceiros"
"2",2019-06-28 00:00:00.000,"11","ÚNICA","ÚNICA","28","VEND2","2019062828","GER2","Dinheiro","5102",48,528,0,0,0,0,0,0,0,10.56,2.64,52.8,174.24,"0","","REP1","","TABELA3",48,7,52.8,0,"1700","Representante",45,"2","","","ÚNICA",528,1487,"Venda Terceiros"
"1",2019-06-22 00:00:00.000,"28","ÚNICA","ÚNICA","16","VEND5","2019062216","GER1","Dinheiro","5102",41,1148,25,0,0,0,0,0,0,22.96,5.74,114.8,780.64,"0","","REP1","","TABELA2",41,3,114.8,0,"1600","Representante",30,"1","","","ÚNICA",1148,1519,"Venda Terceiros"
"3",2019-06-20 00:00:00.000,"1","ÚNICA","ÚNICA","36","VEND3","2019062036","GER1","Dinheiro","5102",41,41,13,0,0,0,0,0,0,0.82,0.205,4.1,20.91,"0","","REP4","","TABELA1",41,19,4.1,0,"1700","Representante",15,"3","","","ÚNICA",41,1524,"Venda Terceiros"
"1",2019-06-20 00:00:00.000,"9","ÚNICA","ÚNICA","36","VEND3","2019062036","GER2","Dinheiro","5102",46,414,14,0,0,0,0,0,0,8.28,2.07,41.4,227.7,"0","","REP2","","TABELA1",46,10,41.4,0,"1700","Representante",0,"1","","","ÚNICA",414,1526,"Venda Terceiros"
"1",2018-07-24 00:00:00.000,"20","ÚNICA","ÚNICA","23","VEND1","2018072423","GER2","Dinheiro","5102",42,840,19,0,0,0,0,0,0,16.8,4.2,84,378,"0","","REP4","","TABELA3",42,14,84,0,"1600","Representante",45,"1","","","ÚNICA",840,1556,"Venda Terceiros"
"3",2018-07-20 00:00:00.000,"19","ÚNICA","ÚNICA","36","VEND3","2018072036","GER1","Dinheiro","5102",45,855,9,0,0,0,0,0,0,17.1,4.275,85.5,530.1,"0","","REP2","","TABELA2",45,14,85.5,0,"1500","Telemarketing",0,"3","","","ÚNICA",855,1569,"Venda Terceiros"
"2",2018-07-22 00:00:00.000,"23","ÚNICA","ÚNICA","30","VEND3","2018072230","GER2","Dinheiro","5102",47,1081,28,0,0,0,0,0,0,21.62,5.405,108.1,454.02,"0","","REP2","","TABELA1",47,6,108.1,0,"1700","Representante",45,"2","","","ÚNICA",1081,1575,"Venda Terceiros"
"3",2018-07-29 00:00:00.000,"3","ÚNICA","ÚNICA","34","VEND3","2018072934","GER1","Dinheiro","5102",47,141,22,0,0,0,0,0,0,2.82,0.705,14.1,95.88,"0","","REP3","","TABELA1",47,4,14.1,0,"1400","Telemarketing",45,"3","","","ÚNICA",141,1581,"Venda Terceiros"
"2",2018-07-25 00:00:00.000,"15","ÚNICA","ÚNICA","25","VEND2","2018072525","GER1","Dinheiro","5102",48,720,19,0,0,0,0,0,0,14.4,3.6,72,460.8,"0","","REP1","","TABELA2",48,5,72,0,"1500","Telemarketing",60,"2","","","ÚNICA",720,1584,"Venda Terceiros"
"3",2018-07-28 00:00:00.000,"16","ÚNICA","ÚNICA","28","VEND2","2018072828","GER2","Dinheiro","5102",45,720,32,0,0,0,0,0,0,14.4,3.6,72,482.4,"0","","REP4","","TABELA3",45,15,72,0,"1700","Representante",0,"3","","","ÚNICA",720,1585,"Venda Terceiros"
"3",2018-07-28 00:00:00.000,"16","ÚNICA","ÚNICA","28","VEND2","2018072828","GER2","Dinheiro","5102",46,736,1,0,0,0,0,0,0,14.72,3.68,73.6,338.56,"0","","REP4","","TABELA1",46,2,73.6,0,"1400","Telemarketing",45,"3","","","ÚNICA",736,1592,"Venda Terceiros"
"1",2018-07-05 00:00:00.000,"1","ÚNICA","ÚNICA","40","VEND3","2018070540","GER1","Dinheiro","5102",48,48,31,0,0,0,0,0,0,0.96,0.24,4.8,23.52,"0","","REP1","","TABELA1",48,5,4.8,0,"1500","Telemarketing",0,"1","","","ÚNICA",48,1625,"Venda Terceiros"
"3",2018-07-01 00:00:00.000,"25","ÚNICA","ÚNICA","26","VEND5","2018070126","GER2","Dinheiro","5102",44,1100,8,0,0,0,0,0,0,22,5.5,110,352,"0","","REP3","","TABELA1",44,15,110,0,"1400","Telemarketing",30,"3","","","ÚNICA",1100,1634,"Venda Terceiros"
"1",2018-07-12 00:00:00.000,"4","ÚNICA","ÚNICA","25","VEND2","2018071225","GER1","Dinheiro","5102",49,196,32,0,0,0,0,0,0,3.92,0.98,19.6,66.64,"0","","REP2","","TABELA3",49,8,19.6,0,"1700","Representante",60,"1","","","ÚNICA",196,1644,"Venda Terceiros"
"3",2019-07-28 00:00:00.000,"15","ÚNICA","ÚNICA","28","VEND2","2019072828","GER2","Dinheiro","5102",47,705,17,0,0,0,0,0,0,14.1,3.525,70.5,253.8,"0","","REP1","","TABELA1",47,16,70.5,0,"1400","Telemarketing",30,"3","","","ÚNICA",705,1727,"Venda Terceiros"
"3",2019-07-28 00:00:00.000,"10","ÚNICA","ÚNICA","28","VEND2","2019072828","GER2","Dinheiro","5102",44,440,12,0,0,0,0,0,0,8.8,2.2,44,176,"0","","REP2","","TABELA2",44,6,44,0,"1600","Representante",30,"3","","","ÚNICA",440,1730,"Venda Terceiros"
"2",2019-07-13 00:00:00.000,"25","ÚNICA","ÚNICA","16","VEND3","2019071316","GER1","Dinheiro","5102",47,1175,5,0,0,0,0,0,0,23.5,5.875,117.5,681.5,"0","","REP1","","TABELA1",47,15,117.5,0,"1400","Telemarketing",30,"2","","","ÚNICA",1175,1745,"Venda Terceiros"
"1",2019-07-12 00:00:00.000,"9","ÚNICA","ÚNICA","25","VEND2","2019071225","GER2","Dinheiro","5102",41,369,3,0,0,0,0,0,0,7.38,1.845,36.9,210.33,"0","","REP1","","TABELA3",41,5,36.9,0,"1500","Telemarketing",60,"1","","","ÚNICA",369,1748,"Venda Terceiros"
"2",2019-07-15 00:00:00.000,"25","ÚNICA","ÚNICA","14","VEND1","2019071514","GER2","Dinheiro","5102",43,1075,33,0,0,0,0,0,0,21.5,5.375,107.5,634.25,"0","","REP2","","TABELA1",43,14,107.5,0,"1600","Representante",15,"2","","","ÚNICA",1075,1751,"Venda Terceiros"
"1",2019-07-20 00:00:00.000,"21","ÚNICA","ÚNICA","36","VEND3","2019072036","GER2","Dinheiro","5102",47,987,29,0,0,0,0,0,0,19.74,4.935,98.7,335.58,"0","","REP2","","TABELA1",47,0,98.7,0,"1400","Telemarketing",45,"1","","","ÚNICA",987,1764,"Venda Terceiros"
"2",2018-08-22 00:00:00.000,"13","ÚNICA","ÚNICA","30","VEND3","2018082230","GER1","Dinheiro","5102",41,533,22,0,0,0,0,0,0,10.66,2.665,53.3,218.53,"0","","REP3","","TABELA1",41,0,53.3,0,"1400","Telemarketing",15,"2","","","ÚNICA",533,1798,"Venda Terceiros"
"3",2018-08-29 00:00:00.000,"15","ÚNICA","ÚNICA","34","VEND3","2018082934","GER1","Dinheiro","5102",46,690,3,0,0,0,0,0,0,13.8,3.45,69,469.2,"0","","REP2","","TABELA2",46,6,69,0,"1700","Representante",30,"3","","","ÚNICA",690,1818,"Venda Terceiros"
"3",2018-08-30 00:00:00.000,"26","ÚNICA","ÚNICA","37","VEND4","2018083037","GER1","Dinheiro","5102",45,1170,12,0,0,0,0,0,0,23.4,5.85,117,526.5,"0","","REP1","","TABELA3",45,11,117,0,"1400","Telemarketing",15,"3","","","ÚNICA",1170,1830,"Venda Terceiros"
"3",2018-08-05 00:00:00.000,"19","ÚNICA","ÚNICA","19","VEND2","2018080519","GER1","Dinheiro","5102",43,817,28,0,0,0,0,0,0,16.34,4.085,81.7,571.9,"0","","REP2","","TABELA2",43,20,81.7,0,"1500","Telemarketing",45,"3","","","ÚNICA",817,1856,"Venda Terceiros"
"2",2018-08-05 00:00:00.000,"18","ÚNICA","ÚNICA","19","VEND2","2018080519","GER1","Dinheiro","5102",49,882,16,0,0,0,0,0,0,17.64,4.41,88.2,502.74,"0","","REP1","","TABELA2",49,15,88.2,0,"1600","Representante",45,"2","","","ÚNICA",882,1857,"Venda Terceiros"
"2",2018-08-01 00:00:00.000,"16","ÚNICA","ÚNICA","19","VEND4","2018080119","GER2","Dinheiro","5102",43,688,1,0,0,0,0,0,0,13.76,3.44,68.8,233.92,"0","","REP2","","TABELA1",43,14,68.8,0,"1400","Telemarketing",0,"2","","","ÚNICA",688,1874,"Venda Terceiros"
"1",2018-08-13 00:00:00.000,"4","ÚNICA","ÚNICA","16","VEND3","2018081316","GER1","Dinheiro","5102",46,184,35,0,0,0,0,0,0,3.68,0.92,18.4,73.6,"0","","REP2","","TABELA2",46,12,18.4,0,"1400","Telemarketing",15,"1","","","ÚNICA",184,1889,"Venda Terceiros"
"2",2018-08-15 00:00:00.000,"9","ÚNICA","ÚNICA","20","VEND3","2018081520","GER2","Dinheiro","5102",49,441,23,0,0,0,0,0,0,8.82,2.205,44.1,304.29,"0","","REP2","","TABELA3",49,10,44.1,0,"1600","Representante",0,"2","","","ÚNICA",441,1890,"Venda Terceiros"
"2",2018-08-13 00:00:00.000,"9","ÚNICA","ÚNICA","16","VEND3","2018081316","GER2","Dinheiro","5102",49,441,1,0,0,0,0,0,0,8.82,2.205,44.1,308.7,"0","","REP2","","TABELA2",49,13,44.1,0,"1600","Representante",15,"2","","","ÚNICA",441,1894,"Venda Terceiros"
"2",2019-08-27 00:00:00.000,"2","ÚNICA","ÚNICA","20","VEND4","2019082720","GER1","Dinheiro","5102",44,88,23,0,0,0,0,0,0,1.76,0.44,8.8,58.96,"0","","REP4","","TABELA2",44,2,8.8,0,"1600","Representante",60,"2","","","ÚNICA",88,1935,"Venda Terceiros"
"1",2019-08-29 00:00:00.000,"12","ÚNICA","ÚNICA","34","VEND3","2019082934","GER1","Dinheiro","5102",42,504,30,0,0,0,0,0,0,10.08,2.52,50.4,221.76,"0","","REP2","","TABELA1",42,6,50.4,0,"1600","Representante",30,"1","","","ÚNICA",504,1960,"Venda Terceiros"
"3",2019-08-28 00:00:00.000,"21","ÚNICA","ÚNICA","28","VEND2","2019082828","GER2","Dinheiro","5102",46,966,40,0,0,0,0,0,0,19.32,4.83,96.6,492.66,"0","","REP4","","TABELA1",46,12,96.6,0,"1500","Telemarketing",60,"3","","","ÚNICA",966,1966,"Venda Terceiros"
"2",2019-08-15 00:00:00.000,"19","ÚNICA","ÚNICA","20","VEND3","2019081520","GER2","Dinheiro","5102",41,779,4,0,0,0,0,0,0,15.58,3.895,77.9,490.77,"0","","REP2","","TABELA3",41,15,77.9,0,"1600","Representante",15,"2","","","ÚNICA",779,1982,"Venda Terceiros"
"3",2019-08-15 00:00:00.000,"2","ÚNICA","ÚNICA","20","VEND3","2019081520","GER2","Dinheiro","5102",46,92,35,0,0,0,0,0,0,1.84,0.46,9.2,57.96,"0","","REP3","","TABELA2",46,2,9.2,0,"1700","Representante",0,"3","","","ÚNICA",92,1983,"Venda Terceiros"
"3",2019-08-15 00:00:00.000,"15","ÚNICA","ÚNICA","14","VEND1","2019081514","GER2","Dinheiro","5102",44,660,17,0,0,0,0,0,0,13.2,3.3,66,389.4,"0","","REP4","","TABELA2",44,13,66,0,"1600","Representante",60,"3","","","ÚNICA",660,1990,"Venda Terceiros"
"2",2019-08-20 00:00:00.000,"18","ÚNICA","ÚNICA","36","VEND3","2019082036","GER2","Dinheiro","5102",40,720,7,0,0,0,0,0,0,14.4,3.6,72,338.4,"0","","REP3","","TABELA1",40,7,72,0,"1400","Telemarketing",0,"2","","","ÚNICA",720,2003,"Venda Terceiros"
"2",2019-08-20 00:00:00.000,"9","ÚNICA","ÚNICA","36","VEND3","2019082036","GER2","Dinheiro","5102",49,441,20,0,0,0,0,0,0,8.82,2.205,44.1,141.12,"0","","REP2","","TABELA3",49,11,44.1,0,"1500","Telemarketing",0,"2","","","ÚNICA",441,2004,"Venda Terceiros"
"3",2018-09-22 00:00:00.000,"14","ÚNICA","ÚNICA","30","VEND2","2018092230","GER2","Dinheiro","5102",44,616,30,0,0,0,0,0,0,12.32,3.08,61.6,234.08,"0","","REP4","","TABELA2",44,6,61.6,0,"1500","Telemarketing",30,"3","","","ÚNICA",616,2035,"Venda Terceiros"
"3",2018-09-22 00:00:00.000,"13","ÚNICA","ÚNICA","14","VEND2","2018092214","GER1","Dinheiro","5102",46,598,3,0,0,0,0,0,0,11.96,2.99,59.8,269.1,"0","","REP1","","TABELA1",46,10,59.8,0,"1700","Representante",60,"3","","","ÚNICA",598,2037,"Venda Terceiros"
"1",2018-09-26 00:00:00.000,"28","ÚNICA","ÚNICA","29","VEND4","2018092629","GER1","Dinheiro","5102",42,1176,38,0,0,0,0,0,0,23.52,5.88,117.6,576.24,"0","","REP1","","TABELA1",42,0,117.6,0,"1700","Representante",60,"1","","","ÚNICA",1176,2044,"Venda Terceiros"
"2",2018-09-30 00:00:00.000,"21","ÚNICA","ÚNICA","37","VEND4","2018093037","GER1","Dinheiro","5102",41,861,35,0,0,0,0,0,0,17.22,4.305,86.1,585.48,"0","","REP2","","TABELA1",41,13,86.1,0,"1600","Representante",60,"2","","","ÚNICA",861,2049,"Venda Terceiros"
"3",2018-09-28 00:00:00.000,"5","ÚNICA","ÚNICA","28","VEND2","2018092828","GER2","Dinheiro","5102",43,215,9,0,0,0,0,0,0,4.3,1.075,21.5,70.95,"0","","REP4","","TABELA3",43,6,21.5,0,"1500","Telemarketing",45,"3","","","ÚNICA",215,2059,"Venda Terceiros"
"1",2018-09-28 00:00:00.000,"6","ÚNICA","ÚNICA","28","VEND2","2018092828","GER2","Dinheiro","5102",47,282,7,0,0,0,0,0,0,5.64,1.41,28.2,152.28,"0","","REP3","","TABELA1",47,19,28.2,0,"1400","Telemarketing",15,"1","","","ÚNICA",282,2060,"Venda Terceiros"
"2",2018-09-12 00:00:00.000,"12","ÚNICA","ÚNICA","36","VEND2","2018091236","GER2","Dinheiro","5102",48,576,3,0,0,0,0,0,0,11.52,2.88,57.6,230.4,"0","","REP1","","TABELA3",48,6,57.6,0,"1700","Representante",30,"2","","","ÚNICA",576,2066,"Venda Terceiros"
"2",2018-09-15 00:00:00.000,"21","ÚNICA","ÚNICA","20","VEND3","2018091520","GER1","Dinheiro","5102",40,840,6,0,0,0,0,0,0,16.8,4.2,84,428.4,"0","","REP1","","TABELA2",40,13,84,0,"1500","Telemarketing",15,"2","","","ÚNICA",840,2067,"Venda Terceiros"
"3",2018-09-22 00:00:00.000,"26","ÚNICA","ÚNICA","16","VEND5","2018092216","GER2","Dinheiro","5102",40,1040,3,0,0,0,0,0,0,20.8,5.2,104,322.4,"0","","REP1","","TABELA2",40,17,104,0,"1500","Telemarketing",45,"3","","","ÚNICA",1040,2069,"Venda Terceiros"
"2",2018-09-15 00:00:00.000,"7","ÚNICA","ÚNICA","20","VEND3","2018091520","GER2","Dinheiro","5102",42,294,36,0,0,0,0,0,0,5.88,1.47,29.4,88.2,"0","","REP3","","TABELA1",42,10,29.4,0,"1700","Representante",15,"2","","","ÚNICA",294,2077,"Venda Terceiros"
"3",2018-09-22 00:00:00.000,"14","ÚNICA","ÚNICA","16","VEND5","2018092216","GER2","Dinheiro","5102",40,560,1,0,0,0,0,0,0,11.2,2.8,56,240.8,"0","","REP4","","TABELA2",40,20,56,0,"1500","Telemarketing",45,"3","","","ÚNICA",560,2093,"Venda Terceiros"
"3",2019-09-23 00:00:00.000,"24","ÚNICA","ÚNICA","16","VEND4","2019092316","GER2","Dinheiro","5102",47,1128,32,0,0,0,0,0,0,22.56,5.64,112.8,778.32,"0","","REP2","","TABELA3",47,9,112.8,0,"1600","Representante",15,"3","","","ÚNICA",1128,2136,"Venda Terceiros"
"1",2019-09-29 00:00:00.000,"7","ÚNICA","ÚNICA","14","VEND2","2019092914","GER2","Dinheiro","5102",47,329,13,0,0,0,0,0,0,6.58,1.645,32.9,111.86,"0","","REP2","","TABELA1",47,15,32.9,0,"1700","Representante",45,"1","","","ÚNICA",329,2149,"Venda Terceiros"
"2",2019-09-13 00:00:00.000,"26","ÚNICA","ÚNICA","16","VEND3","2019091316","GER2","Dinheiro","5102",49,1274,25,0,0,0,0,0,0,25.48,6.37,127.4,662.48,"0","","REP3","","TABELA2",49,13,127.4,0,"1500","Telemarketing",15,"2","","","ÚNICA",1274,2174,"Venda Terceiros"
"1",2019-09-12 00:00:00.000,"18","ÚNICA","ÚNICA","16","VEND1","2019091216","GER1","Dinheiro","5102",44,792,33,0,0,0,0,0,0,15.84,3.96,79.2,522.72,"0","","REP1","","TABELA3",44,13,79.2,0,"1600","Representante",60,"1","","","ÚNICA",792,2190,"Venda Terceiros"
"1",2019-09-20 00:00:00.000,"22","ÚNICA","ÚNICA","36","VEND3","2019092036","GER2","Dinheiro","5102",46,1012,26,0,0,0,0,0,0,20.24,5.06,101.2,425.04,"0","","REP3","","TABELA1",46,12,101.2,0,"1600","Representante",30,"1","","","ÚNICA",1012,2194,"Venda Terceiros"
"1",2018-10-22 00:00:00.000,"12","ÚNICA","ÚNICA","14","VEND2","2018102214","GER1","Dinheiro","5102",47,564,2,0,0,0,0,0,0,11.28,2.82,56.4,332.76,"0","","REP4","","TABELA2",47,12,56.4,0,"1600","Representante",15,"1","","","ÚNICA",564,2219,"Venda Terceiros"
"3",2018-10-26 00:00:00.000,"18","ÚNICA","ÚNICA","29","VEND4","2018102629","GER1","Dinheiro","5102",49,882,5,0,0,0,0,0,0,17.64,4.41,88.2,441,"0","","REP4","","TABELA3",49,2,88.2,0,"1700","Representante",0,"3","","","ÚNICA",882,2222,"Venda Terceiros"
