COD_FILIAL,NUM_TIT,COD_PART,COD_CONTA,NUM_DOC,VEND_COMP,TIPO_PAG,DT_COMPETENCIA,NUM_PARC,DT_EMISSAO,DT_VENCIMENTO,DT_E_S,AG_CONTA,RECEBER_PAGAR,CENTRO_CUSTO,VL_ACRESCIMO,VL_DESCONTO,STATUS,VL_FINANCEIRO,OBS,FORNECEDOR_FIN,RENOGOCIADO,CHAVE_FINANCEIRO,GRUPO_ATI,CLASSIFICACAO,REC_PAG,SITUACAO_TITULO,PRAZO_FINANCEIRO,ATRASO_FINANCEIRO
"2","2020032439","39","Tres","2020032439","VEND4","Cartao Debito",2020-03-24 00:00:00.000,"3",2020-03-24 00:00:00.000,2020-03-24 00:00:00.000,,"2222-999900","1","2",,,"1",-1412,"","MARCA1","",292,"ATI19","","PAGAR","VENCIDO",0,10
"2","202003246","6","Juros","202003246","VEND2","Dinheiro",2020-03-24 00:00:00.000,"7",2020-03-24 00:00:00.000,2020-03-24 00:00:00.000,,"2222-999900","1","2",,,"1",-1601,"","MARCA2","",293,"ATI45","","PAGAR","VENCIDO",0,10
"2","2020032421","21","Frete","2020032421","VEND3","Dinheiro",2020-03-24 00:00:00.000,"6",2020-03-24 00:00:00.000,2020-03-24 00:00:00.000,,"2222-999900","1","2",,,"1",-1982,"","MARCA1","",294,"ATI44","","PAGAR","VENCIDO",0,10
"1","2020032536","36","Tres","2020032536","VEND1","Boleto",2020-03-25 00:00:00.000,"3",2020-03-25 00:00:00.000,2020-03-25 00:00:00.000,,"2222-999900","1","1",,5,"1",-1685,"","MARCA2","",295,"ATI19","","PAGAR","VENCIDO",0,9
"2","2020032620","20","Juros","2020032620","VEND3","Cheque",2020-03-26 00:00:00.000,"7",2020-03-26 00:00:00.000,2020-03-26 00:00:00.000,,"2222-999900","1","2",,,"1",-1699,"","MARCA2","",296,"ATI45","","PAGAR","VENCIDO",0,8
"3","2020032613","13","Quatro","2020032613","VEND5","Boleto",2020-03-26 00:00:00.000,"4",2020-03-26 00:00:00.000,2020-03-26 00:00:00.000,,"2222-999900","1","3",,,"1",-1851,"","MARCA1","",299,"ATI14","","PAGAR","VENCIDO",0,8
"2","2020032731","31","Quatro","2020032731","VEND2","Cheque",2020-03-27 00:00:00.000,"4",2020-03-27 00:00:00.000,2020-03-27 00:00:00.000,,"2222-999900","1","2",,,"1",-1779,"","MARCA2","",300,"ATI14","","PAGAR","VENCIDO",0,7
"3","2020032720","20","Tres","2020032720","VEND3","Boleto",2020-03-27 00:00:00.000,"3",2020-03-27 00:00:00.000,2020-03-27 00:00:00.000,,"2222-999900","1","3",,,"1",-1334,"","MARCA2","",301,"ATI19","","PAGAR","VENCIDO",0,7
"1","2020032732","32","Juros","2020032732","VEND3","Cartao Debito",2020-03-27 00:00:00.000,"7",2020-03-27 00:00:00.000,2020-03-27 00:00:00.000,,"2222-999900","1","1",,,"1",-1938,"","MARCA1","",302,"ATI45","","PAGAR","VENCIDO",0,7
"2","2020032829","29","Salarios e Ordenados","2020032829","VEND3","Cheque",2020-03-28 00:00:00.000,"1",2020-03-28 00:00:00.000,2020-03-28 00:00:00.000,,"2222-999900","1","2",,,"1",-1519,"","MARCA1","",303,"ATI14","","PAGAR","VENCIDO",0,6
"1","2018051013","13","Cinco","2018051013","VEND2","Dinheiro",2018-05-10 00:00:00.000,"5",2018-05-10 00:00:00.000,2018-05-10 00:00:00.000,2018-05-12 00:00:00.000,"2222-999900","1","1",,,"0",-1122,"","MARCA1","",306,"ATI20","","PAGAR","QUITADO DIA",0,2
"2","2018051019","19","Juros","2018051019","VEND1","Cheque",2018-05-10 00:00:00.000,"7",2018-05-10 00:00:00.000,2018-05-10 00:00:00.000,2018-05-11 00:00:00.000,"2222-999900","1","2",,,"0",-1472,"","MARCA2","",307,"ATI45","","PAGAR","QUITADO DIA",0,1
"3","2018051016","16","Aluguel","2018051016","VEND4","Dinheiro",2018-05-10 00:00:00.000,"8",2018-05-10 00:00:00.000,2018-05-10 00:00:00.000,2018-05-11 00:00:00.000,"2222-999900","1","3",,,"0",-1690,"","MARCA1","",308,"ATI15","","PAGAR","QUITADO DIA",0,1
"2","2018051219","19","Frete","2018051219","VEND3","Cartao Debito",2018-05-12 00:00:00.000,"6",2018-05-12 00:00:00.000,2018-05-12 00:00:00.000,2018-05-14 00:00:00.000,"2222-999900","1","2",,,"0",-1984,"","MARCA1","",312,"ATI44","","PAGAR","QUITADO DIA",0,2
"1","2018052016","16","Vale-Transporte","2018052016","VEND5","Dinheiro",2018-05-20 00:00:00.000,"2",2018-05-20 00:00:00.000,2018-05-20 00:00:00.000,2018-05-22 00:00:00.000,"2222-999900","1","1",,,"0",-1807,"","MARCA1","",329,"ATI14","","PAGAR","QUITADO DIA",0,2
"2","2018052019","19","Frete","2018052019","VEND2","Cartao Credito",2018-05-20 00:00:00.000,"6",2018-05-20 00:00:00.000,2018-05-20 00:00:00.000,2018-05-24 00:00:00.000,"2222-999900","1","2",,,"0",-1835,"","MARCA1","",330,"ATI44","","PAGAR","QUITADO DIA",0,4
"1","2019051813","13","Aluguel","2019051813","VEND1","Cheque",2019-05-18 00:00:00.000,"8",2019-05-18 00:00:00.000,2019-05-18 00:00:00.000,2019-05-21 00:00:00.000,"2222-999900","1","1",,,"0",-1010,"","MARCA1","",344,"ATI15","","PAGAR","QUITADO DIA",0,3
"3","201905223","3","Quatro","201905223","VEND4","Cheque",2019-05-22 00:00:00.000,"4",2019-05-22 00:00:00.000,2019-05-22 00:00:00.000,2019-05-23 00:00:00.000,"2222-999900","1","3",,,"0",-1820,"","MARCA1","",350,"ATI14","","PAGAR","QUITADO DIA",0,1
"3","2018061511","11","Tres","2018061511","VEND5","Dinheiro",2018-06-15 00:00:00.000,"3",2018-06-15 00:00:00.000,2018-06-15 00:00:00.000,2018-06-16 00:00:00.000,"2222-999900","1","3",,,"0",-1716,"","MARCA2","",359,"ATI19","","PAGAR","QUITADO DIA",0,1
"2","201806173","3","Frete","201806173","VEND3","Cartao Credito",2018-06-17 00:00:00.000,"6",2018-06-17 00:00:00.000,2018-06-17 00:00:00.000,2018-06-18 00:00:00.000,"2222-999900","1","2",,,"0",-1648,"","MARCA1","",366,"ATI44","","PAGAR","QUITADO DIA",0,1
"3","201806189","9","Aluguel","201806189","VEND4","Cheque",2018-06-18 00:00:00.000,"8",2018-06-18 00:00:00.000,2018-06-18 00:00:00.000,2018-06-23 00:00:00.000,"2222-999900","1","3",,,"0",-1711,"","MARCA2","",368,"ATI15","","PAGAR","QUITADO DIA",0,5
"2","2018061834","34","Tres","2018061834","VEND5","Boleto",2018-06-18 00:00:00.000,"3",2018-06-18 00:00:00.000,2018-06-18 00:00:00.000,2018-06-21 00:00:00.000,"2222-999900","1","2",,,"0",-1257,"","MARCA2","",371,"ATI19","","PAGAR","QUITADO DIA",0,3
"2","2018061937","37","Juros","2018061937","VEND1","Cartao Credito",2018-06-19 00:00:00.000,"7",2018-06-19 00:00:00.000,2018-06-19 00:00:00.000,2018-06-24 00:00:00.000,"2222-999900","1","2",,,"0",-1286,"","MARCA1","",372,"ATI45","","PAGAR","QUITADO DIA",0,5
"1","201806211","1","Salarios e Ordenados","201806211","VEND2","Boleto",2018-06-21 00:00:00.000,"1",2018-06-21 00:00:00.000,2018-06-21 00:00:00.000,2018-06-26 00:00:00.000,"2222-999900","1","1",,,"0",-1108,"","MARCA1","",376,"ATI14","","PAGAR","QUITADO DIA",0,5
"2","2018062230","30","Vale-Transporte","2018062230","VEND4","Cheque",2018-06-22 00:00:00.000,"2",2018-06-22 00:00:00.000,2018-06-22 00:00:00.000,2018-06-23 00:00:00.000,"2222-999900","1","2",,,"0",-1453,"","MARCA1","",377,"ATI14","","PAGAR","QUITADO DIA",0,1
"3","2019061828","28","Cinco","2019061828","VEND1","Cheque",2019-06-18 00:00:00.000,"5",2019-06-18 00:00:00.000,2019-06-18 00:00:00.000,2019-06-20 00:00:00.000,"2222-999900","1","3",,,"0",-1448,"","MARCA2","",393,"ATI20","","PAGAR","QUITADO DIA",0,2
"3","2018071835","35","Aluguel","2018071835","VEND4","Cheque",2018-07-18 00:00:00.000,"8",2018-07-18 00:00:00.000,2018-07-18 00:00:00.000,2018-07-22 00:00:00.000,"2222-999900","1","3",,,"0",-1864,"","MARCA1","",414,"ATI15","","PAGAR","QUITADO DIA",0,4
"2","2018072035","35","Cinco","2018072035","VEND5","Cartao Credito",2018-07-20 00:00:00.000,"5",2018-07-20 00:00:00.000,2018-07-20 00:00:00.000,2018-07-24 00:00:00.000,"2222-999900","1","2",,,"0",-1658,"","MARCA1","",418,"ATI20","","PAGAR","QUITADO DIA",0,4
"3","2018072238","38","Aluguel","2018072238","VEND3","Dinheiro",2018-07-22 00:00:00.000,"8",2018-07-22 00:00:00.000,2018-07-22 00:00:00.000,2018-07-26 00:00:00.000,"2222-999900","1","3",,,"0",-1664,"","MARCA2","",420,"ATI15","","PAGAR","QUITADO DIA",0,4
"3","2019071829","29","Vale-Transporte","2019071829","VEND1","Cheque",2019-07-18 00:00:00.000,"2",2019-07-18 00:00:00.000,2019-07-18 00:00:00.000,2019-07-20 00:00:00.000,"2222-999900","1","3",,,"0",-1519,"","MARCA2","",434,"ATI14","","PAGAR","QUITADO DIA",0,2
"1","2019071827","27","Cinco","2019071827","VEND5","Boleto",2019-07-18 00:00:00.000,"5",2019-07-18 00:00:00.000,2019-07-18 00:00:00.000,2019-07-18 00:00:00.000,"2222-999900","1","1",,,"0",-1961,"","MARCA1","",438,"ATI20","","PAGAR","QUITADO DIA",0,0
"3","2018081824","24","Juros","2018081824","VEND5","Boleto",2018-08-18 00:00:00.000,"7",2018-08-18 00:00:00.000,2018-08-18 00:00:00.000,2018-08-19 00:00:00.000,"2222-999900","1","3",,,"0",-1678,"","MARCA2","",460,"ATI45","","PAGAR","QUITADO DIA",0,1
"1","2018082036","36","Juros","2018082036","VEND5","Cheque",2018-08-20 00:00:00.000,"7",2018-08-20 00:00:00.000,2018-08-20 00:00:00.000,2018-08-20 00:00:00.000,"2222-999900","1","1",,,"0",-1361,"","MARCA2","",461,"ATI45","","PAGAR","QUITADO DIA",0,0
"3","2018082128","28","Salarios e Ordenados","2018082128","VEND5","Dinheiro",2018-08-21 00:00:00.000,"1",2018-08-21 00:00:00.000,2018-08-21 00:00:00.000,2018-08-23 00:00:00.000,"2222-999900","1","3",10,,"0",-1295,"","MARCA1","",464,"ATI14","","PAGAR","QUITADO DIA",0,2
"1","201808225","5","Juros","201808225","VEND1","Cartao Credito",2018-08-22 00:00:00.000,"7",2018-08-22 00:00:00.000,2018-08-22 00:00:00.000,2018-08-22 00:00:00.000,"2222-999900","1","1",,,"0",-1915,"","MARCA1","",465,"ATI45","","PAGAR","QUITADO DIA",0,0
"1","2019081817","17","Quatro","2019081817","VEND2","Dinheiro",2019-08-18 00:00:00.000,"4",2019-08-18 00:00:00.000,2019-08-18 00:00:00.000,2019-08-18 00:00:00.000,"2222-999900","1","1",,,"0",-1017,"","MARCA1","",484,"ATI14","","PAGAR","QUITADO DIA",0,0
"1","201809123","3","Salarios e Ordenados","201809123","VEND1","Cartao Credito",2018-09-12 00:00:00.000,"1",2018-09-12 00:00:00.000,2018-09-12 00:00:00.000,2018-09-13 00:00:00.000,"2222-999900","1","1",,,"0",-1904,"","MARCA1","",494,"ATI14","","PAGAR","QUITADO DIA",0,1
"3","2018091840","40","Cinco","2018091840","VEND1","Cheque",2018-09-18 00:00:00.000,"5",2018-09-18 00:00:00.000,2018-09-18 00:00:00.000,2018-09-18 00:00:00.000,"2222-999900","1","3",,,"0",-1573,"","MARCA1","",500,"ATI20","","PAGAR","QUITADO DIA",0,0
"2","201809222","2","Juros","201809222","VEND1","Cartao Credito",2018-09-22 00:00:00.000,"7",2018-09-22 00:00:00.000,2018-09-22 00:00:00.000,2018-09-22 00:00:00.000,"2222-999900","1","2",,,"0",-1643,"","MARCA2","",507,"ATI45","","PAGAR","QUITADO DIA",0,0
"2","2019091634","34","Vale-Transporte","2019091634","VEND1","Cheque",2019-09-16 00:00:00.000,"2",2019-09-16 00:00:00.000,2019-09-16 00:00:00.000,2019-09-17 00:00:00.000,"2222-999900","1","2",,,"0",-1728,"","MARCA1","",521,"ATI14","","PAGAR","QUITADO DIA",0,1
"2","2019092214","14","Aluguel","2019092214","VEND3","Cartao Debito",2019-09-22 00:00:00.000,"8",2019-09-22 00:00:00.000,2019-09-22 00:00:00.000,2019-09-24 00:00:00.000,"2222-999900","1","2",,,"0",-1981,"","MARCA1","",528,"ATI15","","PAGAR","QUITADO DIA",0,2
"1","2018101815","15","Aluguel","2018101815","VEND1","Cheque",2018-10-18 00:00:00.000,"8",2018-10-18 00:00:00.000,2018-10-18 00:00:00.000,2018-10-19 00:00:00.000,"2222-999900","1","1",,,"0",-1382,"","MARCA1","",546,"ATI15","","PAGAR","QUITADO DIA",0,1
"3","2018102020","20","Aluguel","2018102020","VEND5","Cheque",2018-10-20 00:00:00.000,"8",2018-10-20 00:00:00.000,2018-10-20 00:00:00.000,2018-10-23 00:00:00.000,"2222-999900","1","3",,,"0",-1831,"","MARCA2","",550,"ATI15","","PAGAR","QUITADO DIA",0,3
"3","2018102033","33","Aluguel","2018102033","VEND1","Dinheiro",2018-10-20 00:00:00.000,"8",2018-10-20 00:00:00.000,2018-10-20 00:00:00.000,2018-10-23 00:00:00.000,"2222-999900","1","3",,,"0",-1753,"","MARCA2","",551,"ATI15","","PAGAR","QUITADO DIA",0,3
"1","2018102214","14","Salarios e Ordenados","2018102214","VEND1","Cartao Credito",2018-10-22 00:00:00.000,"1",2018-10-22 00:00:00.000,2018-10-22 00:00:00.000,2018-10-24 00:00:00.000,"2222-999900","1","1",,,"0",-1660,"","MARCA2","",552,"ATI14","","PAGAR","QUITADO DIA",0,2
"1","201810227","7","Tres","201810227","VEND3","Dinheiro",2018-10-22 00:00:00.000,"3",2018-10-22 00:00:00.000,2018-10-22 00:00:00.000,2018-10-24 00:00:00.000,"2222-999900","1","1",,,"0",-1457,"","MARCA2","",553,"ATI19","","PAGAR","QUITADO DIA",0,2
"2","2018112112","12","Juros","2018112112","VEND2","Boleto",2018-11-21 00:00:00.000,"7",2018-11-21 00:00:00.000,2018-11-21 00:00:00.000,2018-11-21 00:00:00.000,"2222-999900","1","2",,,"0",-1568,"","MARCA2","",576,"ATI45","","PAGAR","QUITADO DIA",0,0
"2","201811226","6","Cinco","201811226","VEND4","Cheque",2018-11-22 00:00:00.000,"5",2018-11-22 00:00:00.000,2018-11-22 00:00:00.000,2018-11-23 00:00:00.000,"2222-999900","1","2",,,"0",-1896,"","MARCA1","",578,"ATI20","","PAGAR","QUITADO DIA",0,1
"2","2019112017","17","Tres","2019112017","VEND5","Cartao Debito",2019-11-20 00:00:00.000,"3",2019-11-20 00:00:00.000,2019-11-20 00:00:00.000,2019-11-24 00:00:00.000,"2222-999900","1","2",,,"0",-1106,"","MARCA2","",580,"ATI19","","PAGAR","QUITADO DIA",0,4
"1","2019112036","36","Aluguel","2019112036","VEND1","Dinheiro",2019-11-20 00:00:00.000,"8",2019-11-20 00:00:00.000,2019-11-20 00:00:00.000,2019-11-23 00:00:00.000,"2222-999900","1","1",,,"0",-1127,"","MARCA2","",581,"ATI15","","PAGAR","QUITADO DIA",0,3
"1","2018121730","30","Tres","2018121730","VEND3","Cartao Credito",2018-12-17 00:00:00.000,"3",2018-12-17 00:00:00.000,2018-12-17 00:00:00.000,2018-12-21 00:00:00.000,"2222-999900","1","1",,,"0",-1885,"","MARCA2","",595,"ATI19","","PAGAR","QUITADO DIA",0,4
"2","2018121819","19","Aluguel","2018121819","VEND1","Cheque",2018-12-18 00:00:00.000,"8",2018-12-18 00:00:00.000,2018-12-18 00:00:00.000,2018-12-22 00:00:00.000,"2222-999900","1","2",,,"0",-1054,"","MARCA2","",598,"ATI15","","PAGAR","QUITADO DIA",0,4
"2","2018122122","22","Juros","2018122122","VEND5","Dinheiro",2018-12-21 00:00:00.000,"7",2018-12-21 00:00:00.000,2018-12-21 00:00:00.000,2018-12-21 00:00:00.000,"2222-999900","1","2",10,,"0",-1213,"","MARCA2","",602,"ATI45","","PAGAR","QUITADO DIA",0,0
"2","201812226","6","Frete","201812226","VEND1","Cartao Credito",2018-12-22 00:00:00.000,"6",2018-12-22 00:00:00.000,2018-12-22 00:00:00.000,2018-12-22 00:00:00.000,"2222-999900","1","2",,,"0",-1376,"","MARCA2","",603,"ATI44","","PAGAR","QUITADO DIA",0,0
"2","2019122032","32","Cinco","2019122032","VEND5","Cartao Credito",2019-12-20 00:00:00.000,"5",2019-12-20 00:00:00.000,2019-12-20 00:00:00.000,2019-12-23 00:00:00.000,"2222-999900","1","2",,,"0",-1773,"","MARCA1","",604,"ATI20","","PAGAR","QUITADO DIA",0,3
