Zip,City,State,Region,District,Country,ZipCountry
"999-6311","Tsuya","Yamagataken","","Mogamiguntozawamura","Japan","999-6311,Japan"
"999-6312","Iwashimizu","Yamagataken","","Mogamiguntozawamura","Japan","999-6312,Japan"
"999-6313","Nadaka","Yamagataken","","Mogamiguntozawamura","Japan","999-6313,Japan"
"999-6314","Matsuzaka","Yamagataken","","Mogamiguntozawamura","Japan","999-6314,Japan"
"999-6315","Jinden","Yamagataken","","Mogamiguntozawamura","Japan","999-6315,Japan"
"999-6400","Ikanikeisaiganaibaai","Yamagataken","","Mogamiguntozawamura","Japan","999-6400,Japan"
"999-6401","Furukuchi","Yamagataken","","Mogamiguntozawamura","Japan","999-6401,Japan"
"999-6402","Kuraoka","Yamagataken","","Mogamiguntozawamura","Japan","999-6402,Japan"
"999-6403","Tsunokawa","Yamagataken","","Mogamiguntozawamura","Japan","999-6403,Japan"
"999-6601","Karikawa","Yamagataken","","Higashitagawaguntachikawamachi","Japan","999-6601,Japan"
"999-6602","Mikazawa","Yamagataken","","Higashitagawaguntachikawamachi","Japan","999-6602,Japan"
"999-6603","Soedu","Yamagataken","","Higashitagawaguntachikawamachi","Japan","999-6603,Japan"
"999-6604","Senbonsugi","Yamagataken","","Higashitagawaguntachikawamachi","Japan","999-6604,Japan"
"999-6605","Kuwada","Yamagataken","","Higashitagawaguntachikawamachi","Japan","999-6605,Japan"
"999-6606","Kiyokawa","Yamagataken","","Higashitagawaguntachikawamachi","Japan","999-6606,Japan"
"999-6607","Kimoiri","Yamagataken","","Higashitagawaguntachikawamachi","Japan","999-6607,Japan"
"999-6608","Shinazawa","Yamagataken","","Higashitagawaguntachikawamachi","Japan","999-6608,Japan"
"999-6609","Tachiyazawa","Yamagataken","","Higashitagawaguntachikawamachi","Japan","999-6609,Japan"
"999-6701","Sagoshi","Yamagataken","","Akumigunhiratamachi","Japan","999-6701,Japan"
"999-6702","Sakoshimidorichou","Yamagataken","","Akumigunhiratamachi","Japan","999-6702,Japan"
"999-6703","Tenjindou","Yamagataken","","Akumigunhiratamachi","Japan","999-6703,Japan"
"999-6704","Ishibashi","Yamagataken","","Akumigunhiratamachi","Japan","999-6704,Japan"
"999-6705","Sakurabayashi","Yamagataken","","Akumigunhiratamachi","Japan","999-6705,Japan"
"999-6706","Sakurabayashikouya","Yamagataken","","Akumigunhiratamachi","Japan","999-6706,Japan"
"999-6707","Kooriyama","Yamagataken","","Akumigunhiratamachi","Japan","999-6707,Japan"
"999-6708","Izumikouya","Yamagataken","","Akumigunhiratamachi","Japan","999-6708,Japan"
"999-6711","Asuka","Yamagataken","","Akumigunhiratamachi","Japan","999-6711,Japan"
"999-6712","Narahashi","Yamagataken","","Akumigunhiratamachi","Japan","999-6712,Japan"
"999-6721","Horinouchi","Yamagataken","","Akumigunhiratamachi","Japan","999-6721,Japan"
"999-6722","Nakanome","Yamagataken","","Akumigunhiratamachi","Japan","999-6722,Japan"
"999-6723","Sannomiya","Yamagataken","","Akumigunhiratamachi","Japan","999-6723,Japan"
"999-6724","Yamadate","Yamagataken","","Akumigunhiratamachi","Japan","999-6724,Japan"
"999-6725","Yamayashinden","Yamagataken","","Akumigunhiratamachi","Japan","999-6725,Japan"
"999-6726","Yamaya","Yamagataken","","Akumigunhiratamachi","Japan","999-6726,Japan"
"999-6727","Nakanomata","Yamagataken","","Akumigunhiratamachi","Japan","999-6727,Japan"
"999-6731","Tazawa","Yamagataken","","Akumigunhiratamachi","Japan","999-6731,Japan"
"999-6732","Tateyama","Yamagataken","","Akumigunhiratamachi","Japan","999-6732,Japan"
"999-6733","Nishisakamoto","Yamagataken","","Akumigunhiratamachi","Japan","999-6733,Japan"
"999-6734","Yamamoto","Yamagataken","","Akumigunhiratamachi","Japan","999-6734,Japan"
"999-6735","Kobayashi","Yamagataken","","Akumigunhiratamachi","Japan","999-6735,Japan"
"999-6741","Kitamata","Yamagataken","","Akumigunhiratamachi","Japan","999-6741,Japan"
"999-6801","Furukuchi","Yamagataken","","Mogamiguntozawamura","Japan","999-6801,Japan"
"999-6811","Kashiyazawa","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6811,Japan"
"999-6812","Narikouya","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6812,Japan"
"999-6813","Ookawado","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6813,Japan"
"999-6814","Jimikouya","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6814,Japan"
"999-6815","Usugasawa","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6815,Japan"
"999-6816","Oonumashinden","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6816,Japan"
"999-6821","Yamadera","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6821,Japan"
"999-6822","Minamishinyashiki","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6822,Japan"
"999-6823","Shingakujisawa","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6823,Japan"
"999-6824","Motoshinyashiki","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6824,Japan"
"999-6825","Minamimachi","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6825,Japan"
"999-6826","Inarizawa","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6826,Japan"
"999-6827","Nakamachi","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6827,Japan"
"999-6832","Shinyashiki","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6832,Japan"
"999-6833","Kitamachi","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6833,Japan"
"999-6834","Aramachi","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6834,Japan"
"999-6836","Sakanamachi","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6836,Japan"
"999-6838","Katamachi","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6838,Japan"
"999-6839","Tsuchibuchi","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6839,Japan"
"999-6841","Myougasawa","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6841,Japan"
"999-6842","Kamimochiyama","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6842,Japan"
"999-6843","Kamikitame","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6843,Japan"
"999-6844","Nakakitame","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6844,Japan"
"999-6845","Omi","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6845,Japan"
"999-6846","Shimomochiyama","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6846,Japan"
"999-6847","Hikiji","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6847,Japan"
"999-6848","Takeda","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6848,Japan"
"999-6851","Nakamakita","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6851,Japan"
"999-6852","Aisawa","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6852,Japan"
"999-6853","Ishinazaka","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6853,Japan"
"999-6861","Yamada","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6861,Japan"
"999-6862","Nishida","Yamagataken","","Akumigunmatsuyamamachi","Japan","999-6862,Japan"
"999-7121","Wasada","Yamagataken","","Nishitagawagun'Atsumimachi","Japan","999-7121,Japan"
"999-7122","Koiwagawa","Yamagataken","","Nishitagawagun'Atsumimachi","Japan","999-7122,Japan"
"999-7123","Ooiwagawa","Yamagataken","","Nishitagawagun'Atsumimachi","Japan","999-7123,Japan"
"999-7124","Makidai","Yamagataken","","Nishitagawagun'Atsumimachi","Japan","999-7124,Japan"
"999-7125","Onabe","Yamagataken","","Nishitagawagun'Atsumimachi","Japan","999-7125,Japan"
"999-7126","Nezugaseki","Yamagataken","","Nishitagawagun'Atsumimachi","Japan","999-7126,Japan"
"999-7201","Yamairagawa","Yamagataken","","Nishitagawagun'Atsumimachi","Japan","999-7201,Japan"
"999-7202","Tozawa","Yamagataken","","Nishitagawagun'Atsumimachi","Japan","999-7202,Japan"
"999-7203","Hitokasumi","Yamagataken","","Nishitagawagun'Atsumimachi","Japan","999-7203,Japan"
"999-7204","Yuatsumi","Yamagataken","","Nishitagawagun'Atsumimachi","Japan","999-7204,Japan"
"999-7205","Atsumi","Yamagataken","","Nishitagawagun'Atsumimachi","Japan","999-7205,Japan"
"999-7206","Kosuganodai","Yamagataken","","Nishitagawagun'Atsumimachi","Japan","999-7206,Japan"
"999-7207","Iragawa","Yamagataken","","Nishitagawagun'Atsumimachi","Japan","999-7207,Japan"
"999-7311","Suganodai","Yamagataken","","Nishitagawagun'Atsumimachi","Japan","999-7311,Japan"
"999-7312","Atsumigawa","Yamagataken","","Nishitagawagun'Atsumimachi","Japan","999-7312,Japan"
"999-7313","Kinomata","Yamagataken","","Nishitagawagun'Atsumimachi","Japan","999-7313,Japan"
"999-7314","Koesawa","Yamagataken","","Nishitagawagun'Atsumimachi","Japan","999-7314,Japan"
"999-7315","Sekigawa","Yamagataken","","Nishitagawagun'Atsumimachi","Japan","999-7315,Japan"
"999-7316","Oguni","Yamagataken","","Nishitagawagun'Atsumimachi","Japan","999-7316,Japan"
"999-7601","Fujishima","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7601,Japan"
"999-7602","Fujinohana","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7602,Japan"
"999-7604","Fujinami","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7604,Japan"
"999-7611","Kamifujishima","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7611,Japan"
"999-7621","Naganuma","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7621,Japan"
"999-7622","Houei","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7622,Japan"
"999-7631","Yairoki","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7631,Japan"
"999-7632","Konakajima","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7632,Japan"
"999-7633","Subashiri","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7633,Japan"
"999-7634","Miwa","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7634,Japan"
"999-7635","Echigokyouden","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7635,Japan"
"999-7636","Nodanome","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7636,Japan"
"999-7637","Shimonakanome","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7637,Japan"
"999-7638","Fujioka","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7638,Japan"
"999-7641","Yuzuriha","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7641,Japan"
"999-7642","Sekine","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7642,Japan"
"999-7643","Yobarazu","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7643,Japan"
"999-7644","Kawashiri","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7644,Japan"
"999-7645","Heisoku","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7645,Japan"
"999-7646","Kudou","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7646,Japan"
"999-7651","Sagihata","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7651,Japan"
"999-7652","Soegawa","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7652,Japan"
"999-7653","Higashihorikoshi","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7653,Japan"
"999-7661","Ookawado","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7661,Japan"
"999-7662","Yachikouya","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7662,Japan"
"999-7663","Takoikouya","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7663,Japan"
"999-7664","Kaminakanome","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7664,Japan"
"999-7671","Furukoori","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7671,Japan"
"999-7672","Yanakuse","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7672,Japan"
"999-7673","Aramata","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7673,Japan"
"999-7674","Mimasushinden","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7674,Japan"
"999-7675","Houtoku","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7675,Japan"
"999-7676","Makunouchi","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7676,Japan"
"999-7677","Daihanda","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7677,Japan"
"999-7681","Hirakata","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7681,Japan"
"999-7682","Arayashiki","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7682,Japan"
"999-7683","Watamae","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7683,Japan"
"999-7684","Wanagawa","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7684,Japan"
"999-7685","Sunaduka","Yamagataken","","Higashitagawagunfujishimamachi","Japan","999-7685,Japan"
"999-7700","Ikanikeisaiganaibaai","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7700,Japan"
"999-7701","Ato","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7701,Japan"
"999-7702","Enoki","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7702,Japan"
"999-7703","Hiraoka","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7703,Japan"
"999-7704","Chigawara","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7704,Japan"
"999-7705","Magishima","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7705,Japan"
"999-7706","Hisagekouya","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7706,Japan"
"999-7707","Todoroki","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7707,Japan"
"999-7711","Fukuwara","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7711,Japan"
"999-7712","Horino","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7712,Japan"
"999-7713","Jouman","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7713,Japan"
"999-7714","Amarumeshinden","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7714,Japan"
"999-7715","Mawatate","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7715,Japan"
"999-7721","Tsutsumishinden","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7721,Japan"
"999-7722","Koideshinden","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7722,Japan"
"999-7723","Renshi","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7723,Japan"
"999-7724","Akabuchishinden","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7724,Japan"
"999-7725","Sawashinden","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7725,Japan"
"999-7726","Furuseki","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7726,Japan"
"999-7727","Minamino","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7727,Japan"
"999-7731","Tonomoshinden","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7731,Japan"
"999-7732","Minaminoshinden","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7732,Japan"
"999-7733","Minamikouya","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7733,Japan"
"999-7734","Nakano","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7734,Japan"
"999-7735","Maetanome","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7735,Japan"
"999-7736","Fukushima","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7736,Japan"
"999-7737","Oomagi","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7737,Japan"
"999-7741","Soryoshi","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7741,Japan"
"999-7742","Kyoujima","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7742,Japan"
"999-7743","Aratame","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7743,Japan"
"999-7744","Motoonokata","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7744,Japan"
"999-7745","Sakaikouya","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7745,Japan"
"999-7746","Nishibukuro","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7746,Japan"
"999-7747","Oono","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7747,Japan"
"999-7748","Taya","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7748,Japan"
"999-7749","Yoshikata","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7749,Japan"
"999-7751","Nishionokata","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7751,Japan"
"999-7752","Oumishinden","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7752,Japan"
"999-7753","Yoshioka","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7753,Japan"
"999-7754","Shimada","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7754,Japan"
"999-7755","Ikusan","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7755,Japan"
"999-7756","Myougase","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7756,Japan"
"999-7757","Haraida","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7757,Japan"
"999-7761","Takadamugi","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7761,Japan"
"999-7762","Kaneai","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7762,Japan"
"999-7763","Ochiai","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7763,Japan"
"999-7764","Miyasone","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7764,Japan"
"999-7765","Sugiura","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7765,Japan"
"999-7766","Kyuuden","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7766,Japan"
"999-7767","Fukagawa","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7767,Japan"
"999-7768","Nishino","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7768,Japan"
"999-7781","Amarume","Yamagataken","","Higashitagawagun'Amarumemachi","Japan","999-7781,Japan"
"999-8201","Masuda","Yamagataken","","Akumigunyawatamachi","Japan","999-8201,Japan"
"999-8202","Dorozawa","Yamagataken","","Akumigunyawatamachi","Japan","999-8202,Japan"
"999-8203","Akahage","Yamagataken","","Akumigunyawatamachi","Japan","999-8203,Japan"
"999-8204","Shinde","Yamagataken","","Akumigunyawatamachi","Japan","999-8204,Japan"
"999-8205","Shimokurokawa","Yamagataken","","Akumigunyawatamachi","Japan","999-8205,Japan"
"999-8206","Kamikurokawa","Yamagataken","","Akumigunyawatamachi","Japan","999-8206,Japan"
"999-8207","Kusatsu","Yamagataken","","Akumigunyawatamachi","Japan","999-8207,Japan"
"999-8211","Kitaaosawa","Yamagataken","","Akumigunyawatamachi","Japan","999-8211,Japan"
"999-8212","Kamiaosawa","Yamagataken","","Akumigunyawatamachi","Japan","999-8212,Japan"
"999-8213","Shimoaozawa","Yamagataken","","Akumigunyawatamachi","Japan","999-8213,Japan"
"999-8214","Jouzenji","Yamagataken","","Akumigunyawatamachi","Japan","999-8214,Japan"
"999-8215","Oowarabi","Yamagataken","","Akumigunyawatamachi","Japan","999-8215,Japan"
"999-8221","Terada","Yamagataken","","Akumigunyawatamachi","Japan","999-8221,Japan"
"999-8222","Kitaheizawa","Yamagataken","","Akumigunyawatamachi","Japan","999-8222,Japan"
"999-8223","Minamiheizawa","Yamagataken","","Akumigunyawatamachi","Japan","999-8223,Japan"
"999-8224","Maekawa","Yamagataken","","Akumigunyawatamachi","Japan","999-8224,Japan"
"999-8225","Ooshimada","Yamagataken","","Akumigunyawatamachi","Japan","999-8225,Japan"
"999-8226","Mandokoro","Yamagataken","","Akumigunyawatamachi","Japan","999-8226,Japan"
