DATEKEY,YEAR,QUARTER,MONTH,UNIQUE_CARRIER,ORIGIN,DEST,PASSENGERS,FREIGHT_KG,MAIL_COUNT,DISTANCE_KM,FLIGHTCOUNT
2019-10-31 00:00:00.000,2019,4,10,"KD","MIA","LGG",0,0,0,4688,1
2019-03-31 00:00:00.000,2019,1,3,"KD","MIA","UIO",0,0,0,1787,1
2019-04-30 00:00:00.000,2019,2,4,"M6","MIA","ANU",0,0,0,1330,1
2019-04-30 00:00:00.000,2019,2,4,"M6","MIA","BOG",0,0,0,1506,1
2019-04-30 00:00:00.000,2019,2,4,"M6","MIA","CUR",0,0,0,1192,1
2019-04-30 00:00:00.000,2019,2,4,"M6","MIA","MDE",0,0,0,1388,1
2019-04-30 00:00:00.000,2019,2,4,"M6","MIA","PAP",0,0,0,713,1
2019-04-30 00:00:00.000,2019,2,4,"M6","MIA","PTY",0,0,0,1152,1
2019-04-30 00:00:00.000,2019,2,4,"M6","MIA","QRO",0,0,0,1313,1
2019-04-30 00:00:00.000,2019,2,4,"M6","MIA","SAL",0,0,0,1023,1
2019-04-30 00:00:00.000,2019,2,4,"M6","MIA","KIN",0,0,0,586,1
2019-04-30 00:00:00.000,2019,2,4,"M6","MIA","MGA",0,0,0,1014,1
2019-04-30 00:00:00.000,2019,2,4,"M6","MIA","GEO",0,0,0,1969,1
2019-04-30 00:00:00.000,2019,2,4,"M6","MIA","MID",0,0,0,682,1
2019-04-30 00:00:00.000,2019,2,4,"M6","MIA","SDQ",0,0,0,848,1
2019-04-30 00:00:00.000,2019,2,4,"M6","MIA","SXM",0,0,0,1224,1
2019-04-30 00:00:00.000,2019,2,4,"M6","MIA","PTP",0,0,0,1375,1
2019-04-30 00:00:00.000,2019,2,4,"M6","MIA","UVF",0,0,0,1505,1
2019-04-30 00:00:00.000,2019,2,4,"M6","MIA","BGI",0,0,0,1611,1
2019-04-30 00:00:00.000,2019,2,4,"M6","MIA","MEX",0,0,0,1276,1
2019-04-30 00:00:00.000,2019,2,4,"M6","MIA","AUA",0,0,0,1133,1
2019-04-30 00:00:00.000,2019,2,4,"M6","MIA","BZE",0,0,0,767,1
2019-01-31 00:00:00.000,2019,1,1,"KD","MIA","BZZ",0,0,0,4374,1
2019-01-31 00:00:00.000,2019,1,1,"KD","MIA","ORB",0,0,0,4891,1
2019-04-30 00:00:00.000,2019,2,4,"2LQ","MIA","BIM",0,0,0,64,1
2019-01-31 00:00:00.000,2019,1,1,"5Y","MIA","LUX",0,0,0,4739,1
2019-01-31 00:00:00.000,2019,1,1,"5Y","MIA","YYC",0,0,0,2490,1
2019-04-30 00:00:00.000,2019,2,4,"5Y","MIA","ZAZ",0,0,0,4534,1
2019-02-28 00:00:00.000,2019,1,2,"5Y","MIA","MTY",0,0,0,1234,1
2019-04-30 00:00:00.000,2019,2,4,"5Y","MIA","MTY",0,0,0,1234,1
2019-05-31 00:00:00.000,2019,2,5,"5Y","MIA","RIX",0,0,0,5254,1
2019-04-30 00:00:00.000,2019,2,4,"5Y","MIA","TUC",0,0,0,3755,1
2019-02-28 00:00:00.000,2019,1,2,"5Y","MIA","RIX",0,0,0,5254,1
2019-10-31 00:00:00.000,2019,4,10,"5Y","MIA","GIG",0,0,0,4162,1
2019-04-30 00:00:00.000,2019,2,4,"M6","MIA","GUA",0,0,0,1017,1
2019-04-30 00:00:00.000,2019,2,4,"M6","MIA","POS",0,0,0,1622,1
2019-04-30 00:00:00.000,2019,2,4,"M6","MIA","SAP",0,0,0,866,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","MIA","LIR",0,0,0,1101,1
2019-08-31 00:00:00.000,2019,3,8,"YV","MIA","NAS",0,0,0,184,1
2020-01-31 00:00:00.000,2020,1,1,"09Q","MIA","LIM",0,0,0,2608,1
2019-08-31 00:00:00.000,2019,3,8,"XP","MIA","GCM",0,0,0,453,1
2020-02-29 00:00:00.000,2020,1,2,"5Y","MIA","YYZ",0,0,0,1233,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","MIA","NAS",0,0,0,184,1
2020-02-29 00:00:00.000,2020,1,2,"KD","MIA","KRW",0,0,0,6998,1
2019-11-30 00:00:00.000,2019,4,11,"09Q","MIA","GCM",0,0,0,453,1
2019-12-31 00:00:00.000,2019,4,12,"09Q","MIA","NAS",0,0,0,184,1
2019-03-31 00:00:00.000,2019,1,3,"1BQ","MIA","LIM",0,0,0,2608,1
2019-09-30 00:00:00.000,2019,3,9,"5Y","MIA","RIX",0,0,0,5254,1
2019-11-30 00:00:00.000,2019,4,11,"KD","MIA","LGG",0,0,0,4688,1
2019-04-30 00:00:00.000,2019,2,4,"M6","MIA","FDF",0,0,0,1468,1
2019-06-30 00:00:00.000,2019,2,6,"YV","MIA","HAV",0,0,0,235,1
2020-01-31 00:00:00.000,2020,1,1,"5Y","MIA","GIG",0,0,0,4162,1
2020-02-29 00:00:00.000,2020,1,2,"13Q","SAV","YUL",2,0,0,1004,1
2020-02-29 00:00:00.000,2020,1,2,"14Q","LAX","YVR",2,0,0,1081,1
2020-02-29 00:00:00.000,2020,1,2,"14Q","YVR","INL",2,0,0,1349,1
2020-02-29 00:00:00.000,2020,1,2,"1XQ","LBG","TEB",2,0,0,3635,1
2020-02-29 00:00:00.000,2020,1,2,"36Q","APF","SOU",2,0,0,4438,1
2020-02-29 00:00:00.000,2020,1,2,"36Q","SOU","APF",2,0,0,4438,1
2020-02-29 00:00:00.000,2020,1,2,"04Q","CDW","YTM",2,0,0,383,1
2020-02-29 00:00:00.000,2020,1,2,"04Q","NEV","SJU",2,0,0,240,1
2020-02-29 00:00:00.000,2020,1,2,"04Q","SJU","NEV",2,0,0,240,1
2020-02-29 00:00:00.000,2020,1,2,"04Q","YTM","MMU",2,0,0,388,1
2020-02-29 00:00:00.000,2020,1,2,"13Q","YVR","VNY",2,0,0,1062,1
2020-02-29 00:00:00.000,2020,1,2,"24Q","SXF","SFO",2,0,0,5693,1
2020-02-29 00:00:00.000,2020,1,2,"04Q","YYZ","HPN",2,0,0,352,1
2020-02-29 00:00:00.000,2020,1,2,"13Q","APC","YYC",2,0,0,979,1
2020-02-29 00:00:00.000,2020,1,2,"13Q","YYC","APC",2,0,0,979,1
2020-02-29 00:00:00.000,2020,1,2,"13Q","YYZ","OPF",2,0,0,1225,1
2020-02-29 00:00:00.000,2020,1,2,"14Q","INL","YWG",2,0,0,197,1
2020-02-29 00:00:00.000,2020,1,2,"27Q","HPN","PUJ",2,0,0,1582,1
2020-02-29 00:00:00.000,2020,1,2,"0Q","LBG","BWI",2,0,0,3815,1
2020-02-29 00:00:00.000,2020,1,2,"0UQ","OPF","NAS",2,0,0,186,1
2020-02-29 00:00:00.000,2020,1,2,"27Q","PVR","TUS",2,0,0,862,1
2020-02-29 00:00:00.000,2020,1,2,"27Q","TUS","PVR",2,0,0,862,1
2020-02-29 00:00:00.000,2020,1,2,"2LQ","BS1","FLL",2,0,0,291,1
2020-02-29 00:00:00.000,2020,1,2,"C5","YUL","GRR",2,0,0,611,1
2020-02-29 00:00:00.000,2020,1,2,"13Q","CHS","YYZ",2,0,0,744,1
2020-02-29 00:00:00.000,2020,1,2,"13Q","LAS","YYZ",2,0,0,1943,1
2020-02-29 00:00:00.000,2020,1,2,"13Q","SFO","YYC",2,0,0,1019,1
2020-02-29 00:00:00.000,2020,1,2,"13Q","YKF","LAX",2,0,0,2137,1
2020-02-29 00:00:00.000,2020,1,2,"13Q","YSN","ACY",2,0,0,2278,1
2020-02-29 00:00:00.000,2020,1,2,"2LQ","RSW","NAS",2,0,0,286,1
2020-02-29 00:00:00.000,2020,1,2,"C5","GSP","YYZ",2,0,0,621,1
2020-02-29 00:00:00.000,2020,1,2,"AN","SJD","LAX",2,0,0,911,1
2020-02-29 00:00:00.000,2020,1,2,"13Q","CLT","YYZ",2,0,0,588,1
2020-02-29 00:00:00.000,2020,1,2,"13Q","YYZ","CLT",2,0,0,588,1
2020-02-29 00:00:00.000,2020,1,2,"14Q","YUL","TEB",2,0,0,319,1
2020-02-29 00:00:00.000,2020,1,2,"15Q","IAD","NCE",2,0,0,4219,1
2020-02-29 00:00:00.000,2020,1,2,"15Q","NCE","IAD",2,0,0,4219,1
2020-02-29 00:00:00.000,2020,1,2,"27Q","MDW","GVA",2,0,0,4398,1
2020-02-29 00:00:00.000,2020,1,2,"C5","MDT","YUL",2,0,0,395,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","AZS","JFK",2,0,0,1491,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","FAB","MEM",2,0,0,4358,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","YLW","BOI",2,0,0,466,1
2020-02-29 00:00:00.000,2020,1,2,"SVW","TEB","LBG",2,0,0,3635,1
2020-02-29 00:00:00.000,2020,1,2,"UA","PVR","PSP",2,0,0,1138,1
2020-02-29 00:00:00.000,2020,1,2,"UA","RNO","SJD",2,0,0,1271,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","BFI","GYE",2,0,0,4272,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","MEC","BFI",2,0,0,4173,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","YQG","PBI",2,0,0,1087,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","OPF","NCE",2,0,0,4896,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","SVD","LAX",2,0,0,3847,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","FAB","TEB",2,0,0,3445,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","TEB","FAB",2,0,0,3445,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","UVF","TEB",2,0,0,2028,1
2020-02-29 00:00:00.000,2020,1,2,"UA","NAS","SMF",2,0,0,2730,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","DAL","LTN",2,0,0,4737,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","LIN","AUS",2,0,0,5507,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","LTN","DAL",2,0,0,4737,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","PBI","GGT",2,0,0,341,1
2020-02-29 00:00:00.000,2020,1,2,"IFQ","TEB","AZI",2,0,0,6861,1
2020-02-29 00:00:00.000,2020,1,2,"13Q","GCM","TEB",2,0,0,1546,1
2020-02-29 00:00:00.000,2020,1,2,"13Q","TEB","GCM",2,0,0,1546,1
2020-02-29 00:00:00.000,2020,1,2,"13Q","YVR","LAS",2,0,0,992,1
2020-02-29 00:00:00.000,2020,1,2,"14Q","VNY","YVR",2,0,0,1062,1
2020-02-29 00:00:00.000,2020,1,2,"14Q","YVR","VNY",2,0,0,1062,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","DUB","BOS",2,0,0,2993,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","KOA","CNS",2,0,0,4687,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","LBG","MIA",2,0,0,4584,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","NAS","COS",2,0,0,1850,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","OGD","PLS",2,0,0,2669,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","OPF","LTN",2,0,0,4418,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","RIX","EWR",2,0,0,4213,1
2020-02-29 00:00:00.000,2020,1,2,"JVQ","OPF","LJU",2,0,0,5170,1
2020-02-29 00:00:00.000,2020,1,2,"JVQ","YQX","OPF",2,0,0,2106,1
2020-02-29 00:00:00.000,2020,1,2,"UA","GUA","ORD",2,0,0,1893,1
2020-02-29 00:00:00.000,2020,1,2,"UA","SJD","MFE",2,0,0,751,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","BOS","ZRH",2,0,0,3745,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","EGE","YLW",2,0,0,937,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","IAD","FAB",2,0,0,3668,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","JAC","NAS",2,0,0,2269,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","STN","EWR",2,0,0,3485,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","TRS","FLL",2,0,0,5122,1
2020-02-29 00:00:00.000,2020,1,2,"0Q","IAD","LBG",2,0,0,3858,1
2020-02-29 00:00:00.000,2020,1,2,"2LQ","FLL","CCZ",2,0,0,148,1
2020-02-29 00:00:00.000,2020,1,2,"3EQ","CIW","PBI",2,0,0,1551,1
2020-02-29 00:00:00.000,2020,1,2,"TEQ","BOS","LBG",2,0,0,3445,1
2020-02-29 00:00:00.000,2020,1,2,"TEQ","LIN","TEB",2,0,0,4029,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","KLX","TTN",2,0,0,4953,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","RIL","AKJ",2,0,0,5230,1
2020-02-29 00:00:00.000,2020,1,2,"04Q","ANU","SJU",8,0,0,291,1
2020-02-29 00:00:00.000,2020,1,2,"04Q","AXA","STT",6,0,0,126,1
2020-02-29 00:00:00.000,2020,1,2,"04Q","SJU","ANU",7,0,0,291,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","AEX","SAP",597,0,0,1131,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","AZA","GUA",1278,0,0,1849,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","BRO","SAL",98,0,0,1015,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","GUA","AZA",181,0,0,1849,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","LAX","BJX",43,0,0,1366,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","LIR","TPA",86,0,0,1212,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","MIA","PAP",352,0,0,713,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","SAP","AEX",60,0,0,1131,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","SAP","AZA",60,0,0,1927,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","SDQ","AEX",30,0,0,1683,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","TPA","LIR",86,0,0,1212,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","YWG","MSP",51,0,0,395,1
2020-02-29 00:00:00.000,2020,1,2,"0QQ","ANC","KIX",58,0,0,3680,1
2020-02-29 00:00:00.000,2020,1,2,"13Q","FXE","YUL",10,0,0,1376,1
2020-02-29 00:00:00.000,2020,1,2,"13Q","YUL","SAV",3,0,0,1004,1
2020-02-29 00:00:00.000,2020,1,2,"14Q","YVR","LAX",6,0,0,1081,1
2020-02-29 00:00:00.000,2020,1,2,"15Q","LTN","HPN",1,0,0,3425,1
2020-02-29 00:00:00.000,2020,1,2,"1EQ","YYR","MIA",58,0,0,2159,1
2020-02-29 00:00:00.000,2020,1,2,"27Q","TEB","SXF",1,0,0,3982,1
2020-02-29 00:00:00.000,2020,1,2,"2LQ","CXY","FLL",39,0,0,65,1
2020-02-29 00:00:00.000,2020,1,2,"2LQ","FLL","CXY",64,0,0,65,1
2020-02-29 00:00:00.000,2020,1,2,"2LQ","SJU","EIS",4,0,0,96,1
2020-02-29 00:00:00.000,2020,1,2,"3BQ","ASD","FXE",134,0,0,181,1
2020-02-29 00:00:00.000,2020,1,2,"3BQ","FXE","ASD",99,0,0,181,1
2020-02-29 00:00:00.000,2020,1,2,"3EQ","PLS","TEB",9,0,0,1318,1
2020-02-29 00:00:00.000,2020,1,2,"3EQ","TEB","PLS",8,0,0,1318,1
2020-02-29 00:00:00.000,2020,1,2,"5D","DTW","QRO",1470,0,0,1782,1
2020-02-29 00:00:00.000,2020,1,2,"5D","GDL","SLC",2650,0,0,1487,1
2020-02-29 00:00:00.000,2020,1,2,"5D","LAS","MTY",780,0,0,1139,1
2020-02-29 00:00:00.000,2020,1,2,"5D","MCO","MEX",173,0,0,1281,1
2020-02-29 00:00:00.000,2020,1,2,"5D","MTY","LAS",650,0,0,1139,1
2020-02-29 00:00:00.000,2020,1,2,"5D","QRO","DTW",1316,0,0,1782,1
2020-02-29 00:00:00.000,2020,1,2,"04Q","HPN","YTZ",3,0,0,341,1
2020-02-29 00:00:00.000,2020,1,2,"04Q","MMU","YUL",7,0,0,324,1
2020-02-29 00:00:00.000,2020,1,2,"9E","ATL","HAV",1982,0,0,743,1
2020-02-29 00:00:00.000,2020,1,2,"9E","HAV","ATL",1937,0,0,743,1
2020-02-29 00:00:00.000,2020,1,2,"04Q","UNI","SJU",8,0,0,505,1
2020-02-29 00:00:00.000,2020,1,2,"04Q","YTZ","HPN",3,0,0,341,1
2020-02-29 00:00:00.000,2020,1,2,"04Q","YUL","MMU",7,0,0,324,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","AEX","BOG",77,0,0,2187,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","BOG","AEX",17,0,0,2187,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","BRO","GUA",461,0,0,898,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","BRO","SAP",1505,0,0,946,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","CMW","MIA",5964,0,0,339,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","DAL","SAP",308,0,0,1322,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","ELP","SAP",116,0,0,1618,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","EWR","YEG",53,0,0,2023,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","GUA","BRO",124,0,0,898,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","MIA","CMW",6231,0,0,339,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","SAL","AZA",45,0,0,1973,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","SAP","BRO",142,0,0,946,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","YWG","ORD",57,0,0,708,1
2020-02-29 00:00:00.000,2020,1,2,"0UQ","IAD","MAD",4,0,0,3816,1
2020-02-29 00:00:00.000,2020,1,2,"13Q","TEB","YHM",7,0,0,342,1
2020-02-29 00:00:00.000,2020,1,2,"13Q","VNY","YVR",8,0,0,1062,1
2020-02-29 00:00:00.000,2020,1,2,"15Q","BLL","FLL",8,0,0,4729,1
2020-02-29 00:00:00.000,2020,1,2,"15Q","FAB","SJU",5,0,0,4170,1
2020-02-29 00:00:00.000,2020,1,2,"15Q","FLL","BLL",9,0,0,4729,1
2020-02-29 00:00:00.000,2020,1,2,"1XQ","LIN","TEB",4,0,0,4029,1
2020-02-29 00:00:00.000,2020,1,2,"1XQ","TEB","LIN",5,0,0,4029,1
2020-02-29 00:00:00.000,2020,1,2,"1ZQ","LIN","JFK",24,0,0,4025,1
2020-02-29 00:00:00.000,2020,1,2,"24Q","FAB","VNY",5,0,0,5442,1
2020-02-29 00:00:00.000,2020,1,2,"24Q","NAS","MCO",5,0,0,333,1
2020-02-29 00:00:00.000,2020,1,2,"27Q","SXF","IAD",1,0,0,4203,1
2020-02-29 00:00:00.000,2020,1,2,"27Q","TEB","ZRH",1,0,0,3934,1
2020-02-29 00:00:00.000,2020,1,2,"27Q","ZRH","TEB",1,0,0,3934,1
2020-02-29 00:00:00.000,2020,1,2,"2LQ","BS3","FLL",24,0,0,192,1
2020-02-29 00:00:00.000,2020,1,2,"2LQ","FLL","BS3",22,0,0,192,1
2020-02-29 00:00:00.000,2020,1,2,"2LQ","FLL","ELH",9,0,0,220,1
2020-02-29 00:00:00.000,2020,1,2,"2LQ","SJU","VIJ",10,0,0,103,1
2020-02-29 00:00:00.000,2020,1,2,"2LQ","VIJ","SJU",28,0,0,103,1
2020-02-29 00:00:00.000,2020,1,2,"3EQ","SJD","VNY",3,0,0,928,1
2020-02-29 00:00:00.000,2020,1,2,"3EQ","VNY","CSL",9,0,0,933,1
2020-02-29 00:00:00.000,2020,1,2,"3EQ","VNY","SJD",8,0,0,928,1
2020-02-29 00:00:00.000,2020,1,2,"3M","ELH","FLL",1624,0,0,220,1
2020-02-29 00:00:00.000,2020,1,2,"3M","MHH","TPA",12,0,0,350,1
2020-02-29 00:00:00.000,2020,1,2,"3M","NAS","TPA",902,0,0,373,1
2020-02-29 00:00:00.000,2020,1,2,"3SD","PTP","SJU",393,0,0,331,1
2020-02-29 00:00:00.000,2020,1,2,"3SD","SJU","PTP",196,0,0,331,1
2020-02-29 00:00:00.000,2020,1,2,"3SD","SJU","SXM",298,0,0,192,1
2020-02-29 00:00:00.000,2020,1,2,"3SD","SXM","SJU",324,0,0,192,1
2020-02-29 00:00:00.000,2020,1,2,"3U","CTU","LAX",342,0,0,7208,1
2020-02-29 00:00:00.000,2020,1,2,"3U","LAX","CTU",545,0,0,7208,1
2020-02-29 00:00:00.000,2020,1,2,"9E","DTW","YUL",3027,0,0,530,1
2020-02-29 00:00:00.000,2020,1,2,"9E","YUL","DTW",2542,0,0,530,1
2020-02-29 00:00:00.000,2020,1,2,"04Q","SJU","CIW",8,0,0,502,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","AEX","GUA",422,0,0,1159,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","DAL","SAL",146,0,0,1423,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","ELP","GUA",1045,0,0,1552,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","GUA","AEX",90,0,0,1159,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","GUA","ELP",15,0,0,1552,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","GYE","AZA",45,0,0,3201,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","HAV","RSW",343,0,0,248,1
2020-02-29 00:00:00.000,2020,1,2,"9K","SJU","VIJ",268,0,0,103,1
2020-02-29 00:00:00.000,2020,1,2,"9K","VIJ","SJU",305,0,0,103,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","HOG","MIA",5541,0,0,427,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","IAH","GUA",290,0,0,1103,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","MIA","HOG",5754,0,0,427,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","RSW","HAV",332,0,0,248,1
2020-02-29 00:00:00.000,2020,1,2,"0CQ","FKB","PBI",4,0,0,4784,1
2020-02-29 00:00:00.000,2020,1,2,"0CQ","OPF","STN",6,0,0,4443,1
2020-02-29 00:00:00.000,2020,1,2,"0CQ","PBI","FKB",4,0,0,4784,1
2020-02-29 00:00:00.000,2020,1,2,"13Q","BOS","ANU",4,0,0,1821,1
2020-02-29 00:00:00.000,2020,1,2,"13Q","BOS","LRM",1,0,0,1652,1
2020-02-29 00:00:00.000,2020,1,2,"13Q","LRM","BOS",7,0,0,1652,1
2020-02-29 00:00:00.000,2020,1,2,"13Q","PLS","TEB",4,0,0,1318,1
2020-02-29 00:00:00.000,2020,1,2,"14Q","PDX","YVR",6,0,0,251,1
2020-02-29 00:00:00.000,2020,1,2,"14Q","YVR","PDX",5,0,0,251,1
2020-02-29 00:00:00.000,2020,1,2,"14Q","YYC","LAS",4,0,0,1040,1
2020-02-29 00:00:00.000,2020,1,2,"15Q","GOT","SJC",5,0,0,5369,1
2020-02-29 00:00:00.000,2020,1,2,"15Q","SJC","GOT",5,0,0,5369,1
2020-02-29 00:00:00.000,2020,1,2,"2LQ","EIS","WSJ",4,0,0,5108,1
2020-02-29 00:00:00.000,2020,1,2,"2LQ","FPO","FLL",7,0,0,96,1
2020-02-29 00:00:00.000,2020,1,2,"2LQ","GHC","FXE",6,0,0,148,1
2020-02-29 00:00:00.000,2020,1,2,"2LQ","SAQ","FLL",4,0,0,149,1
2020-02-29 00:00:00.000,2020,1,2,"2UQ","PDK","BFS",3,0,0,3904,1
2020-02-29 00:00:00.000,2020,1,2,"3BQ","CCZ","FXE",196,0,0,152,1
2020-02-29 00:00:00.000,2020,1,2,"3BQ","FXE","CCZ",270,0,0,152,1
2020-02-29 00:00:00.000,2020,1,2,"3BQ","FXE","TZN",191,0,0,214,1
2020-02-29 00:00:00.000,2020,1,2,"3BQ","TZN","FXE",181,0,0,214,1
2020-02-29 00:00:00.000,2020,1,2,"3EQ","CSL","LRD",8,0,0,728,1
2020-02-29 00:00:00.000,2020,1,2,"3EQ","HOU","SJD",9,0,0,1000,1
2020-02-29 00:00:00.000,2020,1,2,"3EQ","SJC","SJD",10,0,0,1219,1
2020-02-29 00:00:00.000,2020,1,2,"3EQ","SJD","SJC",10,0,0,1219,1
2020-02-29 00:00:00.000,2020,1,2,"AAT","AXA","STT",138,0,0,126,1
2020-02-29 00:00:00.000,2020,1,2,"AAT","STT","AXA",167,0,0,126,1
2020-02-29 00:00:00.000,2020,1,2,"AC","BNA","YOW",53,0,0,857,1
2020-02-29 00:00:00.000,2020,1,2,"AC","EWR","YUL",64,0,0,331,1
2020-02-29 00:00:00.000,2020,1,2,"AC","YUL","EWR",66,0,0,331,1
2020-02-29 00:00:00.000,2020,1,2,"AC","YVR","SJC",49,0,0,819,1
2020-02-29 00:00:00.000,2020,1,2,"AF","LAX","PPT",1535,0,0,4095,1
2020-02-29 00:00:00.000,2020,1,2,"AM","LIM","LAX",30,0,0,4167,1
2020-02-29 00:00:00.000,2020,1,2,"3M","ELH","MCO",137,0,0,350,1
2020-02-29 00:00:00.000,2020,1,2,"3M","MCO","MHH",43,0,0,291,1
2020-02-29 00:00:00.000,2020,1,2,"5D","IAH","VSA",122,0,0,840,1
2020-02-29 00:00:00.000,2020,1,2,"5D","MEX","SAT",1781,0,0,696,1
2020-02-29 00:00:00.000,2020,1,2,"5D","SAT","MEX",1951,0,0,696,1
2020-02-29 00:00:00.000,2020,1,2,"5D","VSA","IAH",148,0,0,840,1
2020-02-29 00:00:00.000,2020,1,2,"AC","BUF","YOW",22,0,0,224,1
2020-02-29 00:00:00.000,2020,1,2,"AC","EWR","YYC",2876,0,0,2022,1
2020-02-29 00:00:00.000,2020,1,2,"AC","LAS","YEG",47,0,0,1192,1
2020-02-29 00:00:00.000,2020,1,2,"AC","PIT","YUL",51,0,0,476,1
2020-02-29 00:00:00.000,2020,1,2,"AC","PSP","YVR",2381,0,0,1114,1
2020-02-29 00:00:00.000,2020,1,2,"AC","RSW","YUL",108,0,0,1379,1
2020-02-29 00:00:00.000,2020,1,2,"AC","YOW","BUF",44,0,0,224,1
2020-02-29 00:00:00.000,2020,1,2,"AC","YUL","RSW",279,0,0,1379,1
2020-02-29 00:00:00.000,2020,1,2,"AC","YVR","PSP",2560,0,0,1114,1
2020-02-29 00:00:00.000,2020,1,2,"AC","YYC","DTW",52,0,0,1568,1
2020-02-29 00:00:00.000,2020,1,2,"AC","YYC","EWR",2830,0,0,2022,1
2020-02-29 00:00:00.000,2020,1,2,"04Q","PUJ","SJU",4,0,0,155,1
2020-02-29 00:00:00.000,2020,1,2,"04Q","SJU","PUJ",4,0,0,155,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","AEX","KIN",87,0,0,1351,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","BNA","YWG",51,0,0,1089,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","KIN","AEX",15,0,0,1351,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","SAT","SAP",15,0,0,1179,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","SNU","TPA",933,0,0,411,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","TPA","SNU",969,0,0,411,1
2020-02-29 00:00:00.000,2020,1,2,"0UQ","NAS","OPF",3,0,0,186,1
2020-02-29 00:00:00.000,2020,1,2,"0UQ","PDL","OPF",1,0,0,3266,1
2020-02-29 00:00:00.000,2020,1,2,"13Q","AXA","EWR",10,0,0,1684,1
2020-02-29 00:00:00.000,2020,1,2,"13Q","LRM","EWR",3,0,0,1563,1
