Date,Year,Quarter Of Year,Month Of Year,Day Of Month,Date Int,Month Name,Month & Year,Quarter & Year,Day In Week,Day Of Week Name,Week Ending,Week Number,Month n Year,Quarter n Year,Short Year,FY,Quarter,Day Type,Workday Number,Weekend Number,Is less Than Today,Week Number Adjusted,IsWorkday,Short Month,Short Day Of Week Name
2016-09-15 00:00:00.000,2016,3,9,15,20160915,"September","Sep 2016","Q3 2016",4,"Thursday",2016-09-17 00:00:00.000,38,20160900,20160300,"16","FY17","Q3","Workday",11,,True,38,1,"Sep","Thu"
2016-09-16 00:00:00.000,2016,3,9,16,20160916,"September","Sep 2016","Q3 2016",5,"Friday",2016-09-17 00:00:00.000,38,20160900,20160300,"16","FY17","Q3","Weekend",,5,True,38,0,"Sep","Fri"
2016-09-17 00:00:00.000,2016,3,9,17,20160917,"September","Sep 2016","Q3 2016",6,"Saturday",2016-09-17 00:00:00.000,38,20160900,20160300,"16","FY17","Q3","Weekend",,6,True,38,0,"Sep","Sat"
2017-09-17 00:00:00.000,2017,3,9,17,20170917,"September","Sep 2017","Q3 2017",0,"Sunday",2017-09-23 00:00:00.000,38,20170900,20170300,"17","FY18","Q3","Workday",11,,True,38,1,"Sep","Sun"
2017-09-18 00:00:00.000,2017,3,9,18,20170918,"September","Sep 2017","Q3 2017",1,"Monday",2017-09-23 00:00:00.000,38,20170900,20170300,"17","FY18","Q3","Workday",12,,True,38,1,"Sep","Mon"
2017-09-19 00:00:00.000,2017,3,9,19,20170919,"September","Sep 2017","Q3 2017",2,"Tuesday",2017-09-23 00:00:00.000,38,20170900,20170300,"17","FY18","Q3","Workday",13,,True,38,1,"Sep","Tue"
2017-09-20 00:00:00.000,2017,3,9,20,20170920,"September","Sep 2017","Q3 2017",3,"Wednesday",2017-09-23 00:00:00.000,38,20170900,20170300,"17","FY18","Q3","Workday",14,,True,38,1,"Sep","Wed"
2017-09-21 00:00:00.000,2017,3,9,21,20170921,"September","Sep 2017","Q3 2017",4,"Thursday",2017-09-23 00:00:00.000,38,20170900,20170300,"17","FY18","Q3","Workday",15,,True,38,1,"Sep","Thu"
2017-09-22 00:00:00.000,2017,3,9,22,20170922,"September","Sep 2017","Q3 2017",5,"Friday",2017-09-23 00:00:00.000,38,20170900,20170300,"17","FY18","Q3","Weekend",,7,True,38,0,"Sep","Fri"
2017-09-23 00:00:00.000,2017,3,9,23,20170923,"September","Sep 2017","Q3 2017",6,"Saturday",2017-09-23 00:00:00.000,38,20170900,20170300,"17","FY18","Q3","Weekend",,8,True,38,0,"Sep","Sat"
2018-09-16 00:00:00.000,2018,3,9,16,20180916,"September","Sep 2018","Q3 2018",0,"Sunday",2018-09-22 00:00:00.000,38,20180900,20180300,"18","FY19","Q3","Workday",11,,True,38,1,"Sep","Sun"
2018-09-17 00:00:00.000,2018,3,9,17,20180917,"September","Sep 2018","Q3 2018",1,"Monday",2018-09-22 00:00:00.000,38,20180900,20180300,"18","FY19","Q3","Workday",12,,True,38,1,"Sep","Mon"
2018-09-18 00:00:00.000,2018,3,9,18,20180918,"September","Sep 2018","Q3 2018",2,"Tuesday",2018-09-22 00:00:00.000,38,20180900,20180300,"18","FY19","Q3","Workday",13,,True,38,1,"Sep","Tue"
2018-09-19 00:00:00.000,2018,3,9,19,20180919,"September","Sep 2018","Q3 2018",3,"Wednesday",2018-09-22 00:00:00.000,38,20180900,20180300,"18","FY19","Q3","Workday",14,,True,38,1,"Sep","Wed"
2018-09-20 00:00:00.000,2018,3,9,20,20180920,"September","Sep 2018","Q3 2018",4,"Thursday",2018-09-22 00:00:00.000,38,20180900,20180300,"18","FY19","Q3","Workday",15,,True,38,1,"Sep","Thu"
2018-09-21 00:00:00.000,2018,3,9,21,20180921,"September","Sep 2018","Q3 2018",5,"Friday",2018-09-22 00:00:00.000,38,20180900,20180300,"18","FY19","Q3","Weekend",,6,True,38,0,"Sep","Fri"
2018-09-22 00:00:00.000,2018,3,9,22,20180922,"September","Sep 2018","Q3 2018",6,"Saturday",2018-09-22 00:00:00.000,38,20180900,20180300,"18","FY19","Q3","Weekend",,7,True,38,0,"Sep","Sat"
2019-09-15 00:00:00.000,2019,3,9,15,20190915,"September","Sep 2019","Q3 2019",0,"Sunday",2019-09-21 00:00:00.000,38,20190900,20190300,"19","FY20","Q3","Workday",11,,True,38,1,"Sep","Sun"
2019-09-16 00:00:00.000,2019,3,9,16,20190916,"September","Sep 2019","Q3 2019",1,"Monday",2019-09-21 00:00:00.000,38,20190900,20190300,"19","FY20","Q3","Workday",12,,True,38,1,"Sep","Mon"
2019-09-17 00:00:00.000,2019,3,9,17,20190917,"September","Sep 2019","Q3 2019",2,"Tuesday",2019-09-21 00:00:00.000,38,20190900,20190300,"19","FY20","Q3","Workday",13,,True,38,1,"Sep","Tue"
2019-09-18 00:00:00.000,2019,3,9,18,20190918,"September","Sep 2019","Q3 2019",3,"Wednesday",2019-09-21 00:00:00.000,38,20190900,20190300,"19","FY20","Q3","Workday",14,,True,38,1,"Sep","Wed"
2019-09-19 00:00:00.000,2019,3,9,19,20190919,"September","Sep 2019","Q3 2019",4,"Thursday",2019-09-21 00:00:00.000,38,20190900,20190300,"19","FY20","Q3","Workday",15,,True,38,1,"Sep","Thu"
2019-09-20 00:00:00.000,2019,3,9,20,20190920,"September","Sep 2019","Q3 2019",5,"Friday",2019-09-21 00:00:00.000,38,20190900,20190300,"19","FY20","Q3","Weekend",,5,True,38,0,"Sep","Fri"
2019-09-21 00:00:00.000,2019,3,9,21,20190921,"September","Sep 2019","Q3 2019",6,"Saturday",2019-09-21 00:00:00.000,38,20190900,20190300,"19","FY20","Q3","Weekend",,6,True,38,0,"Sep","Sat"
2020-09-13 00:00:00.000,2020,3,9,13,20200913,"September","Sep 2020","Q3 2020",0,"Sunday",2020-09-19 00:00:00.000,38,20200900,20200300,"20","FY21","Q3","Workday",9,,True,38,1,"Sep","Sun"
2020-09-14 00:00:00.000,2020,3,9,14,20200914,"September","Sep 2020","Q3 2020",1,"Monday",2020-09-19 00:00:00.000,38,20200900,20200300,"20","FY21","Q3","Workday",10,,True,38,1,"Sep","Mon"
2020-09-15 00:00:00.000,2020,3,9,15,20200915,"September","Sep 2020","Q3 2020",2,"Tuesday",2020-09-19 00:00:00.000,38,20200900,20200300,"20","FY21","Q3","Workday",11,,True,38,1,"Sep","Tue"
2020-09-16 00:00:00.000,2020,3,9,16,20200916,"September","Sep 2020","Q3 2020",3,"Wednesday",2020-09-19 00:00:00.000,38,20200900,20200300,"20","FY21","Q3","Workday",12,,True,38,1,"Sep","Wed"
2020-09-17 00:00:00.000,2020,3,9,17,20200917,"September","Sep 2020","Q3 2020",4,"Thursday",2020-09-19 00:00:00.000,38,20200900,20200300,"20","FY21","Q3","Workday",13,,True,38,1,"Sep","Thu"
2020-09-18 00:00:00.000,2020,3,9,18,20200918,"September","Sep 2020","Q3 2020",5,"Friday",2020-09-19 00:00:00.000,38,20200900,20200300,"20","FY21","Q3","Weekend",,5,True,38,0,"Sep","Fri"
2020-09-19 00:00:00.000,2020,3,9,19,20200919,"September","Sep 2020","Q3 2020",6,"Saturday",2020-09-19 00:00:00.000,38,20200900,20200300,"20","FY21","Q3","Weekend",,6,True,38,0,"Sep","Sat"
2021-09-12 00:00:00.000,2021,3,9,12,20210912,"September","Sep 2021","Q3 2021",0,"Sunday",2021-09-18 00:00:00.000,38,20210900,20210300,"21","FY22","Q3","Workday",8,,True,38,1,"Sep","Sun"
2021-09-13 00:00:00.000,2021,3,9,13,20210913,"September","Sep 2021","Q3 2021",1,"Monday",2021-09-18 00:00:00.000,38,20210900,20210300,"21","FY22","Q3","Workday",9,,True,38,1,"Sep","Mon"
2021-09-14 00:00:00.000,2021,3,9,14,20210914,"September","Sep 2021","Q3 2021",2,"Tuesday",2021-09-18 00:00:00.000,38,20210900,20210300,"21","FY22","Q3","Workday",10,,True,38,1,"Sep","Tue"
2021-09-15 00:00:00.000,2021,3,9,15,20210915,"September","Sep 2021","Q3 2021",3,"Wednesday",2021-09-18 00:00:00.000,38,20210900,20210300,"21","FY22","Q3","Workday",11,,True,38,1,"Sep","Wed"
2021-09-16 00:00:00.000,2021,3,9,16,20210916,"September","Sep 2021","Q3 2021",4,"Thursday",2021-09-18 00:00:00.000,38,20210900,20210300,"21","FY22","Q3","Workday",12,,True,38,1,"Sep","Thu"
2021-09-17 00:00:00.000,2021,3,9,17,20210917,"September","Sep 2021","Q3 2021",5,"Friday",2021-09-18 00:00:00.000,38,20210900,20210300,"21","FY22","Q3","Weekend",,5,True,38,0,"Sep","Fri"
2021-09-18 00:00:00.000,2021,3,9,18,20210918,"September","Sep 2021","Q3 2021",6,"Saturday",2021-09-18 00:00:00.000,38,20210900,20210300,"21","FY22","Q3","Weekend",,6,True,38,0,"Sep","Sat"
2010-09-19 00:00:00.000,2010,3,9,19,20100919,"September","Sep 2010","Q3 2010",0,"Sunday",2010-09-25 00:00:00.000,39,20100900,20100300,"10","FY11","Q3","Workday",13,,True,39,1,"Sep","Sun"
2010-09-20 00:00:00.000,2010,3,9,20,20100920,"September","Sep 2010","Q3 2010",1,"Monday",2010-09-25 00:00:00.000,39,20100900,20100300,"10","FY11","Q3","Workday",14,,True,39,1,"Sep","Mon"
2010-09-21 00:00:00.000,2010,3,9,21,20100921,"September","Sep 2010","Q3 2010",2,"Tuesday",2010-09-25 00:00:00.000,39,20100900,20100300,"10","FY11","Q3","Workday",15,,True,39,1,"Sep","Tue"
2010-09-22 00:00:00.000,2010,3,9,22,20100922,"September","Sep 2010","Q3 2010",3,"Wednesday",2010-09-25 00:00:00.000,39,20100900,20100300,"10","FY11","Q3","Workday",16,,True,39,1,"Sep","Wed"
2010-09-23 00:00:00.000,2010,3,9,23,20100923,"September","Sep 2010","Q3 2010",4,"Thursday",2010-09-25 00:00:00.000,39,20100900,20100300,"10","FY11","Q3","Workday",17,,True,39,1,"Sep","Thu"
2010-09-24 00:00:00.000,2010,3,9,24,20100924,"September","Sep 2010","Q3 2010",5,"Friday",2010-09-25 00:00:00.000,39,20100900,20100300,"10","FY11","Q3","Weekend",,7,True,39,0,"Sep","Fri"
2010-09-25 00:00:00.000,2010,3,9,25,20100925,"September","Sep 2010","Q3 2010",6,"Saturday",2010-09-25 00:00:00.000,39,20100900,20100300,"10","FY11","Q3","Weekend",,8,True,39,0,"Sep","Sat"
2011-09-18 00:00:00.000,2011,3,9,18,20110918,"September","Sep 2011","Q3 2011",0,"Sunday",2011-09-24 00:00:00.000,39,20110900,20110300,"11","FY12","Q3","Workday",12,,True,39,1,"Sep","Sun"
2011-09-19 00:00:00.000,2011,3,9,19,20110919,"September","Sep 2011","Q3 2011",1,"Monday",2011-09-24 00:00:00.000,39,20110900,20110300,"11","FY12","Q3","Workday",13,,True,39,1,"Sep","Mon"
2011-09-20 00:00:00.000,2011,3,9,20,20110920,"September","Sep 2011","Q3 2011",2,"Tuesday",2011-09-24 00:00:00.000,39,20110900,20110300,"11","FY12","Q3","Workday",14,,True,39,1,"Sep","Tue"
2011-09-21 00:00:00.000,2011,3,9,21,20110921,"September","Sep 2011","Q3 2011",3,"Wednesday",2011-09-24 00:00:00.000,39,20110900,20110300,"11","FY12","Q3","Workday",15,,True,39,1,"Sep","Wed"
2011-09-22 00:00:00.000,2011,3,9,22,20110922,"September","Sep 2011","Q3 2011",4,"Thursday",2011-09-24 00:00:00.000,39,20110900,20110300,"11","FY12","Q3","Workday",16,,True,39,1,"Sep","Thu"
2011-09-23 00:00:00.000,2011,3,9,23,20110923,"September","Sep 2011","Q3 2011",5,"Friday",2011-09-24 00:00:00.000,39,20110900,20110300,"11","FY12","Q3","Weekend",,7,True,39,0,"Sep","Fri"
2011-09-24 00:00:00.000,2011,3,9,24,20110924,"September","Sep 2011","Q3 2011",6,"Saturday",2011-09-24 00:00:00.000,39,20110900,20110300,"11","FY12","Q3","Weekend",,8,True,39,0,"Sep","Sat"
2012-09-23 00:00:00.000,2012,3,9,23,20120923,"September","Sep 2012","Q3 2012",0,"Sunday",2012-09-29 00:00:00.000,39,20120900,20120300,"12","FY13","Q3","Workday",16,,True,39,1,"Sep","Sun"
2012-09-24 00:00:00.000,2012,3,9,24,20120924,"September","Sep 2012","Q3 2012",1,"Monday",2012-09-29 00:00:00.000,39,20120900,20120300,"12","FY13","Q3","Workday",17,,True,39,1,"Sep","Mon"
2012-09-25 00:00:00.000,2012,3,9,25,20120925,"September","Sep 2012","Q3 2012",2,"Tuesday",2012-09-29 00:00:00.000,39,20120900,20120300,"12","FY13","Q3","Workday",18,,True,39,1,"Sep","Tue"
2012-09-26 00:00:00.000,2012,3,9,26,20120926,"September","Sep 2012","Q3 2012",3,"Wednesday",2012-09-29 00:00:00.000,39,20120900,20120300,"12","FY13","Q3","Workday",19,,True,39,1,"Sep","Wed"
2012-09-27 00:00:00.000,2012,3,9,27,20120927,"September","Sep 2012","Q3 2012",4,"Thursday",2012-09-29 00:00:00.000,39,20120900,20120300,"12","FY13","Q3","Workday",20,,True,39,1,"Sep","Thu"
2012-09-28 00:00:00.000,2012,3,9,28,20120928,"September","Sep 2012","Q3 2012",5,"Friday",2012-09-29 00:00:00.000,39,20120900,20120300,"12","FY13","Q3","Weekend",,8,True,39,0,"Sep","Fri"
2012-09-29 00:00:00.000,2012,3,9,29,20120929,"September","Sep 2012","Q3 2012",6,"Saturday",2012-09-29 00:00:00.000,39,20120900,20120300,"12","FY13","Q3","Weekend",,9,True,39,0,"Sep","Sat"
2013-09-22 00:00:00.000,2013,3,9,22,20130922,"September","Sep 2013","Q3 2013",0,"Sunday",2013-09-28 00:00:00.000,39,20130900,20130300,"13","FY14","Q3","Workday",16,,True,39,1,"Sep","Sun"
2013-09-23 00:00:00.000,2013,3,9,23,20130923,"September","Sep 2013","Q3 2013",1,"Monday",2013-09-28 00:00:00.000,39,20130900,20130300,"13","FY14","Q3","Workday",17,,True,39,1,"Sep","Mon"
2013-09-24 00:00:00.000,2013,3,9,24,20130924,"September","Sep 2013","Q3 2013",2,"Tuesday",2013-09-28 00:00:00.000,39,20130900,20130300,"13","FY14","Q3","Workday",18,,True,39,1,"Sep","Tue"
2013-09-25 00:00:00.000,2013,3,9,25,20130925,"September","Sep 2013","Q3 2013",3,"Wednesday",2013-09-28 00:00:00.000,39,20130900,20130300,"13","FY14","Q3","Workday",19,,True,39,1,"Sep","Wed"
2013-09-26 00:00:00.000,2013,3,9,26,20130926,"September","Sep 2013","Q3 2013",4,"Thursday",2013-09-28 00:00:00.000,39,20130900,20130300,"13","FY14","Q3","Workday",20,,True,39,1,"Sep","Thu"
2013-09-27 00:00:00.000,2013,3,9,27,20130927,"September","Sep 2013","Q3 2013",5,"Friday",2013-09-28 00:00:00.000,39,20130900,20130300,"13","FY14","Q3","Weekend",,7,True,39,0,"Sep","Fri"
2013-09-28 00:00:00.000,2013,3,9,28,20130928,"September","Sep 2013","Q3 2013",6,"Saturday",2013-09-28 00:00:00.000,39,20130900,20130300,"13","FY14","Q3","Weekend",,8,True,39,0,"Sep","Sat"
2014-09-21 00:00:00.000,2014,3,9,21,20140921,"September","Sep 2014","Q3 2014",0,"Sunday",2014-09-27 00:00:00.000,39,20140900,20140300,"14","FY15","Q3","Workday",15,,True,39,1,"Sep","Sun"
2014-09-22 00:00:00.000,2014,3,9,22,20140922,"September","Sep 2014","Q3 2014",1,"Monday",2014-09-27 00:00:00.000,39,20140900,20140300,"14","FY15","Q3","Workday",16,,True,39,1,"Sep","Mon"
2014-09-23 00:00:00.000,2014,3,9,23,20140923,"September","Sep 2014","Q3 2014",2,"Tuesday",2014-09-27 00:00:00.000,39,20140900,20140300,"14","FY15","Q3","Workday",17,,True,39,1,"Sep","Tue"
2014-09-24 00:00:00.000,2014,3,9,24,20140924,"September","Sep 2014","Q3 2014",3,"Wednesday",2014-09-27 00:00:00.000,39,20140900,20140300,"14","FY15","Q3","Workday",18,,True,39,1,"Sep","Wed"
2014-09-25 00:00:00.000,2014,3,9,25,20140925,"September","Sep 2014","Q3 2014",4,"Thursday",2014-09-27 00:00:00.000,39,20140900,20140300,"14","FY15","Q3","Workday",19,,True,39,1,"Sep","Thu"
2014-09-26 00:00:00.000,2014,3,9,26,20140926,"September","Sep 2014","Q3 2014",5,"Friday",2014-09-27 00:00:00.000,39,20140900,20140300,"14","FY15","Q3","Weekend",,7,True,39,0,"Sep","Fri"
2014-09-27 00:00:00.000,2014,3,9,27,20140927,"September","Sep 2014","Q3 2014",6,"Saturday",2014-09-27 00:00:00.000,39,20140900,20140300,"14","FY15","Q3","Weekend",,8,True,39,0,"Sep","Sat"
2015-09-20 00:00:00.000,2015,3,9,20,20150920,"September","Sep 2015","Q3 2015",0,"Sunday",2015-09-26 00:00:00.000,39,20150900,20150300,"15","FY16","Q3","Workday",14,,True,39,1,"Sep","Sun"
2015-09-21 00:00:00.000,2015,3,9,21,20150921,"September","Sep 2015","Q3 2015",1,"Monday",2015-09-26 00:00:00.000,39,20150900,20150300,"15","FY16","Q3","Workday",15,,True,39,1,"Sep","Mon"
2015-09-22 00:00:00.000,2015,3,9,22,20150922,"September","Sep 2015","Q3 2015",2,"Tuesday",2015-09-26 00:00:00.000,39,20150900,20150300,"15","FY16","Q3","Workday",16,,True,39,1,"Sep","Tue"
2015-09-23 00:00:00.000,2015,3,9,23,20150923,"September","Sep 2015","Q3 2015",3,"Wednesday",2015-09-26 00:00:00.000,39,20150900,20150300,"15","FY16","Q3","Workday",17,,True,39,1,"Sep","Wed"
2015-09-24 00:00:00.000,2015,3,9,24,20150924,"September","Sep 2015","Q3 2015",4,"Thursday",2015-09-26 00:00:00.000,39,20150900,20150300,"15","FY16","Q3","Workday",18,,True,39,1,"Sep","Thu"
2015-09-25 00:00:00.000,2015,3,9,25,20150925,"September","Sep 2015","Q3 2015",5,"Friday",2015-09-26 00:00:00.000,39,20150900,20150300,"15","FY16","Q3","Weekend",,7,True,39,0,"Sep","Fri"
2015-09-26 00:00:00.000,2015,3,9,26,20150926,"September","Sep 2015","Q3 2015",6,"Saturday",2015-09-26 00:00:00.000,39,20150900,20150300,"15","FY16","Q3","Weekend",,8,True,39,0,"Sep","Sat"
2016-09-18 00:00:00.000,2016,3,9,18,20160918,"September","Sep 2016","Q3 2016",0,"Sunday",2016-09-24 00:00:00.000,39,20160900,20160300,"16","FY17","Q3","Workday",12,,True,39,1,"Sep","Sun"
2016-09-19 00:00:00.000,2016,3,9,19,20160919,"September","Sep 2016","Q3 2016",1,"Monday",2016-09-24 00:00:00.000,39,20160900,20160300,"16","FY17","Q3","Workday",13,,True,39,1,"Sep","Mon"
2016-09-20 00:00:00.000,2016,3,9,20,20160920,"September","Sep 2016","Q3 2016",2,"Tuesday",2016-09-24 00:00:00.000,39,20160900,20160300,"16","FY17","Q3","Workday",14,,True,39,1,"Sep","Tue"
2016-09-21 00:00:00.000,2016,3,9,21,20160921,"September","Sep 2016","Q3 2016",3,"Wednesday",2016-09-24 00:00:00.000,39,20160900,20160300,"16","FY17","Q3","Workday",15,,True,39,1,"Sep","Wed"
2016-09-22 00:00:00.000,2016,3,9,22,20160922,"September","Sep 2016","Q3 2016",4,"Thursday",2016-09-24 00:00:00.000,39,20160900,20160300,"16","FY17","Q3","Workday",16,,True,39,1,"Sep","Thu"
2016-09-23 00:00:00.000,2016,3,9,23,20160923,"September","Sep 2016","Q3 2016",5,"Friday",2016-09-24 00:00:00.000,39,20160900,20160300,"16","FY17","Q3","Weekend",,7,True,39,0,"Sep","Fri"
2016-09-24 00:00:00.000,2016,3,9,24,20160924,"September","Sep 2016","Q3 2016",6,"Saturday",2016-09-24 00:00:00.000,39,20160900,20160300,"16","FY17","Q3","Weekend",,8,True,39,0,"Sep","Sat"
2017-09-24 00:00:00.000,2017,3,9,24,20170924,"September","Sep 2017","Q3 2017",0,"Sunday",2017-09-30 00:00:00.000,39,20170900,20170300,"17","FY18","Q3","Workday",16,,True,39,1,"Sep","Sun"
2017-09-25 00:00:00.000,2017,3,9,25,20170925,"September","Sep 2017","Q3 2017",1,"Monday",2017-09-30 00:00:00.000,39,20170900,20170300,"17","FY18","Q3","Workday",17,,True,39,1,"Sep","Mon"
2017-09-26 00:00:00.000,2017,3,9,26,20170926,"September","Sep 2017","Q3 2017",2,"Tuesday",2017-09-30 00:00:00.000,39,20170900,20170300,"17","FY18","Q3","Workday",18,,True,39,1,"Sep","Tue"
2017-09-27 00:00:00.000,2017,3,9,27,20170927,"September","Sep 2017","Q3 2017",3,"Wednesday",2017-09-30 00:00:00.000,39,20170900,20170300,"17","FY18","Q3","Workday",19,,True,39,1,"Sep","Wed"
2017-09-28 00:00:00.000,2017,3,9,28,20170928,"September","Sep 2017","Q3 2017",4,"Thursday",2017-09-30 00:00:00.000,39,20170900,20170300,"17","FY18","Q3","Workday",20,,True,39,1,"Sep","Thu"
2017-09-29 00:00:00.000,2017,3,9,29,20170929,"September","Sep 2017","Q3 2017",5,"Friday",2017-09-30 00:00:00.000,39,20170900,20170300,"17","FY18","Q3","Weekend",,9,True,39,0,"Sep","Fri"
2017-09-30 00:00:00.000,2017,3,9,30,20170930,"September","Sep 2017","Q3 2017",6,"Saturday",2017-09-30 00:00:00.000,39,20170900,20170300,"17","FY18","Q3","Weekend",,10,True,39,0,"Sep","Sat"
2018-09-23 00:00:00.000,2018,3,9,23,20180923,"September","Sep 2018","Q3 2018",0,"Sunday",2018-09-29 00:00:00.000,39,20180900,20180300,"18","FY19","Q3","Workday",16,,True,39,1,"Sep","Sun"
2018-09-24 00:00:00.000,2018,3,9,24,20180924,"September","Sep 2018","Q3 2018",1,"Monday",2018-09-29 00:00:00.000,39,20180900,20180300,"18","FY19","Q3","Workday",17,,True,39,1,"Sep","Mon"
2018-09-25 00:00:00.000,2018,3,9,25,20180925,"September","Sep 2018","Q3 2018",2,"Tuesday",2018-09-29 00:00:00.000,39,20180900,20180300,"18","FY19","Q3","Workday",18,,True,39,1,"Sep","Tue"
2018-09-26 00:00:00.000,2018,3,9,26,20180926,"September","Sep 2018","Q3 2018",3,"Wednesday",2018-09-29 00:00:00.000,39,20180900,20180300,"18","FY19","Q3","Workday",19,,True,39,1,"Sep","Wed"
2018-09-27 00:00:00.000,2018,3,9,27,20180927,"September","Sep 2018","Q3 2018",4,"Thursday",2018-09-29 00:00:00.000,39,20180900,20180300,"18","FY19","Q3","Workday",20,,True,39,1,"Sep","Thu"
2018-09-28 00:00:00.000,2018,3,9,28,20180928,"September","Sep 2018","Q3 2018",5,"Friday",2018-09-29 00:00:00.000,39,20180900,20180300,"18","FY19","Q3","Weekend",,8,True,39,0,"Sep","Fri"
2018-09-29 00:00:00.000,2018,3,9,29,20180929,"September","Sep 2018","Q3 2018",6,"Saturday",2018-09-29 00:00:00.000,39,20180900,20180300,"18","FY19","Q3","Weekend",,9,True,39,0,"Sep","Sat"
2019-09-22 00:00:00.000,2019,3,9,22,20190922,"September","Sep 2019","Q3 2019",0,"Sunday",2019-09-28 00:00:00.000,39,20190900,20190300,"19","FY20","Q3","Workday",16,,True,39,1,"Sep","Sun"
2019-09-23 00:00:00.000,2019,3,9,23,20190923,"September","Sep 2019","Q3 2019",1,"Monday",2019-09-28 00:00:00.000,39,20190900,20190300,"19","FY20","Q3","Workday",17,,True,39,1,"Sep","Mon"
2019-09-24 00:00:00.000,2019,3,9,24,20190924,"September","Sep 2019","Q3 2019",2,"Tuesday",2019-09-28 00:00:00.000,39,20190900,20190300,"19","FY20","Q3","Workday",18,,True,39,1,"Sep","Tue"
2019-09-25 00:00:00.000,2019,3,9,25,20190925,"September","Sep 2019","Q3 2019",3,"Wednesday",2019-09-28 00:00:00.000,39,20190900,20190300,"19","FY20","Q3","Workday",19,,True,39,1,"Sep","Wed"
2019-09-26 00:00:00.000,2019,3,9,26,20190926,"September","Sep 2019","Q3 2019",4,"Thursday",2019-09-28 00:00:00.000,39,20190900,20190300,"19","FY20","Q3","Workday",20,,True,39,1,"Sep","Thu"
2019-09-27 00:00:00.000,2019,3,9,27,20190927,"September","Sep 2019","Q3 2019",5,"Friday",2019-09-28 00:00:00.000,39,20190900,20190300,"19","FY20","Q3","Weekend",,7,True,39,0,"Sep","Fri"
2019-09-28 00:00:00.000,2019,3,9,28,20190928,"September","Sep 2019","Q3 2019",6,"Saturday",2019-09-28 00:00:00.000,39,20190900,20190300,"19","FY20","Q3","Weekend",,8,True,39,0,"Sep","Sat"
2020-09-20 00:00:00.000,2020,3,9,20,20200920,"September","Sep 2020","Q3 2020",0,"Sunday",2020-09-26 00:00:00.000,39,20200900,20200300,"20","FY21","Q3","Workday",14,,True,39,1,"Sep","Sun"
2020-09-21 00:00:00.000,2020,3,9,21,20200921,"September","Sep 2020","Q3 2020",1,"Monday",2020-09-26 00:00:00.000,39,20200900,20200300,"20","FY21","Q3","Workday",15,,True,39,1,"Sep","Mon"
2020-09-22 00:00:00.000,2020,3,9,22,20200922,"September","Sep 2020","Q3 2020",2,"Tuesday",2020-09-26 00:00:00.000,39,20200900,20200300,"20","FY21","Q3","Workday",16,,True,39,1,"Sep","Tue"
2020-09-23 00:00:00.000,2020,3,9,23,20200923,"September","Sep 2020","Q3 2020",3,"Wednesday",2020-09-26 00:00:00.000,39,20200900,20200300,"20","FY21","Q3","Workday",17,,True,39,1,"Sep","Wed"
2020-09-24 00:00:00.000,2020,3,9,24,20200924,"September","Sep 2020","Q3 2020",4,"Thursday",2020-09-26 00:00:00.000,39,20200900,20200300,"20","FY21","Q3","Workday",18,,True,39,1,"Sep","Thu"
2020-09-25 00:00:00.000,2020,3,9,25,20200925,"September","Sep 2020","Q3 2020",5,"Friday",2020-09-26 00:00:00.000,39,20200900,20200300,"20","FY21","Q3","Weekend",,7,True,39,0,"Sep","Fri"
2020-09-26 00:00:00.000,2020,3,9,26,20200926,"September","Sep 2020","Q3 2020",6,"Saturday",2020-09-26 00:00:00.000,39,20200900,20200300,"20","FY21","Q3","Weekend",,8,True,39,0,"Sep","Sat"
2021-09-19 00:00:00.000,2021,3,9,19,20210919,"September","Sep 2021","Q3 2021",0,"Sunday",2021-09-25 00:00:00.000,39,20210900,20210300,"21","FY22","Q3","Workday",13,,True,39,1,"Sep","Sun"
