storagearraydisk_pk,resource_fk,name,identifier,category,element_type,vendor_define_type,storagearray_fk,storagearray_name,storagearray_type,storagearray_identifier,storagearraypool_fk,storagearraypool_name,block_size,drive_index,dpe,encryption,failed,failed_reason,hot_spare,manufacturer,model,part_number,plex_name,raid_group_name,rpm,serial_number,slot,software_version,technology,vaulted,capacity,used_capacity,free_capacity,spare_capacity,publish_capacity,consumable_capacity,percent_free,percent_used,status,first_added,last_edited,last_changed
"6377","6377","NET-1.25","disk|NET-1.25|node|4034389062|array|c374983a-ce1d-11eb-822c-0050568a7ee4","{disk}","disk","Disk","6344","NetApp_Cluster","Array (NETAPP)","array|c374983a-ce1d-11eb-822c-0050568a7ee4","6475","d42do_904",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62532103","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-06-16 18:08:08.626,2021-11-11 19:08:12.373,2021-07-27 15:01:25.293
"6388","6388","NET-1.36","disk|NET-1.36|node|4034389062|array|c374983a-ce1d-11eb-822c-0050568a7ee4","{disk}","disk","Disk","6344","NetApp_Cluster","Array (NETAPP)","array|c374983a-ce1d-11eb-822c-0050568a7ee4","6414","aggr0_NetApp_Cluster_1_0",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62922100","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-06-16 18:08:08.723,2021-11-11 19:08:12.470,2021-07-27 15:01:25.453
"6350","6350","NET-1.12","disk|NET-1.12|node|4034389062|array|c374983a-ce1d-11eb-822c-0050568a7ee4","{disk}","disk","Disk","6344","NetApp_Cluster","Array (NETAPP)","array|c374983a-ce1d-11eb-822c-0050568a7ee4","","",520,,"","","","",True,"NETAPP","VD-4000MB-FZ-520","","","","15000","62142104","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-06-16 18:08:08.383,2021-11-11 19:08:12.126,2021-07-27 15:01:24.923
"6351","6351","NET-1.13","disk|NET-1.13|node|4034389062|array|c374983a-ce1d-11eb-822c-0050568a7ee4","{disk}","disk","Disk","6344","NetApp_Cluster","Array (NETAPP)","array|c374983a-ce1d-11eb-822c-0050568a7ee4","","",520,,"","","","",True,"NETAPP","VD-4000MB-FZ-520","","","","15000","62142105","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-06-16 18:08:08.393,2021-11-11 19:08:12.136,2021-07-27 15:01:24.933
"6354","6354","NET-1.16","disk|NET-1.16|node|4034389062|array|c374983a-ce1d-11eb-822c-0050568a7ee4","{disk}","disk","Disk","6344","NetApp_Cluster","Array (NETAPP)","array|c374983a-ce1d-11eb-822c-0050568a7ee4","","",520,,"","","","",True,"NETAPP","VD-4000MB-FZ-520","","","","15000","62142108","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-06-16 18:08:08.423,2021-11-11 19:08:12.166,2021-07-27 15:01:24.973
"6349","6349","NET-1.11","disk|NET-1.11|node|4034389062|array|c374983a-ce1d-11eb-822c-0050568a7ee4","{disk}","disk","Disk","6344","NetApp_Cluster","Array (NETAPP)","array|c374983a-ce1d-11eb-822c-0050568a7ee4","6475","d42do_904",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62142103","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-06-16 18:08:08.373,2021-11-11 19:08:12.120,2021-07-27 15:01:24.910
"3128","3128","NET-1.15","disk|NET-1.15|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62142107","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:39.856,2021-05-06 18:07:51.796,2021-05-05 18:07:51.790
"3133","3133","NET-1.20","disk|NET-1.20|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62142112","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:39.893,2021-05-06 18:07:51.846,2021-05-05 18:07:51.840
"3136","3136","NET-1.51","disk|NET-1.51|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62312101","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:39.913,2021-05-06 18:07:51.873,2021-05-05 18:07:51.870
"3161","3161","NET-1.34","disk|NET-1.34|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62532112","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:40.090,2021-05-06 18:07:52.113,2021-05-05 18:07:52.116
"3164","3164","NET-1.37","disk|NET-1.37|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62922101","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:40.110,2021-05-06 18:07:52.143,2021-05-05 18:07:52.146
"3166","3166","NET-1.39","disk|NET-1.39|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62922103","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:40.123,2021-05-06 18:07:52.163,2021-05-05 18:07:52.166
"3122","3122","NET-1.9","disk|NET-1.9|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62142101","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:39.806,2021-05-06 18:07:51.736,2021-05-05 18:07:51.723
"3124","3124","NET-1.11","disk|NET-1.11|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62142103","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:39.826,2021-05-06 18:07:51.756,2021-05-05 18:07:51.750
"3125","3125","NET-1.12","disk|NET-1.12|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62142104","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:39.833,2021-05-06 18:07:51.766,2021-05-05 18:07:51.760
"3126","3126","NET-1.13","disk|NET-1.13|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62142105","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:39.840,2021-05-06 18:07:51.776,2021-05-05 18:07:51.770
"3127","3127","NET-1.14","disk|NET-1.14|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62142106","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:39.846,2021-05-06 18:07:51.786,2021-05-05 18:07:51.780
"3130","3130","NET-1.17","disk|NET-1.17|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62142109","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:39.870,2021-05-06 18:07:51.816,2021-05-05 18:07:51.810
"3131","3131","NET-1.18","disk|NET-1.18|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62142110","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:39.876,2021-05-06 18:07:51.826,2021-05-05 18:07:51.820
"3132","3132","NET-1.19","disk|NET-1.19|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62142111","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:39.886,2021-05-06 18:07:51.833,2021-05-05 18:07:51.830
"3134","3134","NET-1.21","disk|NET-1.21|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","","",520,,"","","","",True,"NETAPP","VD-4000MB-FZ-520","","","","15000","62142113","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:39.900,2021-05-06 18:07:51.853,2021-05-05 18:07:51.850
"3135","3135","NET-1.50","disk|NET-1.50|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3189","aggr0_cluster1_01",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62312100","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:39.906,2021-05-06 18:07:51.863,2021-05-05 18:07:51.860
"3167","3167","NET-1.40","disk|NET-1.40|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62922104","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:40.133,2021-05-06 18:07:52.173,2021-05-05 18:07:52.176
"3140","3140","NET-1.55","disk|NET-1.55|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62312105","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:39.943,2021-05-06 18:07:51.910,2021-05-05 18:07:51.906
"3141","3141","NET-1.56","disk|NET-1.56|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62312106","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:39.950,2021-05-06 18:07:51.920,2021-05-05 18:07:51.916
"3142","3142","NET-1.1","disk|NET-1.1|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62312107","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:39.956,2021-05-06 18:07:51.930,2021-05-05 18:07:51.926
"3143","3143","NET-1.2","disk|NET-1.2|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62312108","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:39.963,2021-05-06 18:07:51.940,2021-05-05 18:07:51.936
"3144","3144","NET-1.3","disk|NET-1.3|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62312109","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:39.970,2021-05-06 18:07:51.950,2021-05-05 18:07:51.946
"3139","3139","NET-1.54","disk|NET-1.54|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62312104","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:39.933,2021-05-06 18:07:51.903,2021-05-05 18:07:51.896
"3147","3147","NET-1.6","disk|NET-1.6|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62312112","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:39.990,2021-05-06 18:07:51.976,2021-05-05 18:07:51.976
"3148","3148","NET-1.7","disk|NET-1.7|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62312113","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:39.996,2021-05-06 18:07:51.986,2021-05-05 18:07:51.986
"3157","3157","NET-1.30","disk|NET-1.30|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62532108","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:40.060,2021-05-06 18:07:52.073,2021-05-05 18:07:52.076
"3159","3159","NET-1.32","disk|NET-1.32|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62532110","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:40.073,2021-05-06 18:07:52.093,2021-05-05 18:07:52.096
"3168","3168","NET-1.41","disk|NET-1.41|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62922105","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:40.140,2021-05-06 18:07:52.183,2021-05-05 18:07:52.186
"3175","3175","NET-1.48","disk|NET-1.48|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62922112","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:40.186,2021-05-06 18:07:52.250,2021-05-05 18:07:52.256
"3171","3171","NET-1.44","disk|NET-1.44|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62922108","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:40.160,2021-05-06 18:07:52.213,2021-05-05 18:07:52.216
"3172","3172","NET-1.45","disk|NET-1.45|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62922109","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:40.166,2021-05-06 18:07:52.220,2021-05-05 18:07:52.226
"3170","3170","NET-1.43","disk|NET-1.43|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62922107","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:40.153,2021-05-06 18:07:52.203,2021-05-05 18:07:52.206
"3173","3173","NET-1.46","disk|NET-1.46|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62922110","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:40.173,2021-05-06 18:07:52.230,2021-05-05 18:07:52.236
"3176","3176","NET-1.49","disk|NET-1.49|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62922113","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:40.196,2021-05-06 18:07:52.260,2021-05-05 18:07:52.266
"3160","3160","NET-1.33","disk|NET-1.33|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62532111","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:40.083,2021-05-06 18:07:52.103,2021-05-05 18:07:52.106
"3165","3165","NET-1.38","disk|NET-1.38|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62922102","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:40.116,2021-05-06 18:07:52.153,2021-05-05 18:07:52.156
"3169","3169","NET-1.42","disk|NET-1.42|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62922106","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:40.146,2021-05-06 18:07:52.193,2021-05-05 18:07:52.196
"3145","3145","NET-1.4","disk|NET-1.4|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62312110","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:39.976,2021-05-06 18:07:51.956,2021-05-05 18:07:51.956
"3138","3138","NET-1.53","disk|NET-1.53|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62312103","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:39.926,2021-05-06 18:07:51.893,2021-05-05 18:07:51.886
"3152","3152","NET-1.25","disk|NET-1.25|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62532103","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:40.026,2021-05-06 18:07:52.026,2021-05-05 18:07:52.026
"3153","3153","NET-1.26","disk|NET-1.26|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62532104","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:40.033,2021-05-06 18:07:52.036,2021-05-05 18:07:52.036
"3155","3155","NET-1.28","disk|NET-1.28|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62532106","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:40.046,2021-05-06 18:07:52.053,2021-05-05 18:07:52.056
"3129","3129","NET-1.16","disk|NET-1.16|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62142108","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:39.863,2021-05-06 18:07:51.803,2021-05-05 18:07:51.800
"3137","3137","NET-1.52","disk|NET-1.52|node|4034389062|array|124a44cf-5063-11eb-8fd7-0050568a7ee4","{disk}","disk","Disk","3119","cluster1","Array (NETAPP)","array|124a44cf-5063-11eb-8fd7-0050568a7ee4","3190","cluster1_01_FC_1",520,,"","","","",False,"NETAPP","VD-4000MB-FZ-520","","","","15000","62312102","","0042","fcal",,3.995,0.498,3.497,"",4,,"","","ok",2021-04-08 14:11:39.920,2021-05-06 18:07:51.883,2021-05-05 18:07:51.880
