Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,MonthInCalendar,QuarterInCalendar,DayInWeek,DayOfWeekName,WeekEnding,Week Number,MonthnYear,QuarternYear,ShortYear,FY,MonthNo
1996-04-26 00:00:00.000,"1996",2,4,26,19960426,"April","Apr 1996","Q2 1996",4,"Friday",1996-04-28 00:00:00.000,17,19960400,19960200,"96","FY97",4
1996-04-27 00:00:00.000,"1996",2,4,27,19960427,"April","Apr 1996","Q2 1996",5,"Saturday",1996-04-28 00:00:00.000,17,19960400,19960200,"96","FY97",4
1996-04-28 00:00:00.000,"1996",2,4,28,19960428,"April","Apr 1996","Q2 1996",6,"Sunday",1996-04-28 00:00:00.000,17,19960400,19960200,"96","FY97",4
1996-04-29 00:00:00.000,"1996",2,4,29,19960429,"April","Apr 1996","Q2 1996",0,"Monday",1996-05-05 00:00:00.000,18,19960400,19960200,"96","FY97",4
1996-04-30 00:00:00.000,"1996",2,4,30,19960430,"April","Apr 1996","Q2 1996",1,"Tuesday",1996-05-05 00:00:00.000,18,19960400,19960200,"96","FY97",4
1997-04-01 00:00:00.000,"1997",2,4,1,19970401,"April","Apr 1997","Q2 1997",1,"Tuesday",1997-04-06 00:00:00.000,14,19970400,19970200,"97","FY98",4
1997-04-02 00:00:00.000,"1997",2,4,2,19970402,"April","Apr 1997","Q2 1997",2,"Wednesday",1997-04-06 00:00:00.000,14,19970400,19970200,"97","FY98",4
1997-04-03 00:00:00.000,"1997",2,4,3,19970403,"April","Apr 1997","Q2 1997",3,"Thursday",1997-04-06 00:00:00.000,14,19970400,19970200,"97","FY98",4
1997-04-04 00:00:00.000,"1997",2,4,4,19970404,"April","Apr 1997","Q2 1997",4,"Friday",1997-04-06 00:00:00.000,14,19970400,19970200,"97","FY98",4
1997-04-05 00:00:00.000,"1997",2,4,5,19970405,"April","Apr 1997","Q2 1997",5,"Saturday",1997-04-06 00:00:00.000,14,19970400,19970200,"97","FY98",4
1997-04-06 00:00:00.000,"1997",2,4,6,19970406,"April","Apr 1997","Q2 1997",6,"Sunday",1997-04-06 00:00:00.000,14,19970400,19970200,"97","FY98",4
1997-04-07 00:00:00.000,"1997",2,4,7,19970407,"April","Apr 1997","Q2 1997",0,"Monday",1997-04-13 00:00:00.000,15,19970400,19970200,"97","FY98",4
1997-04-08 00:00:00.000,"1997",2,4,8,19970408,"April","Apr 1997","Q2 1997",1,"Tuesday",1997-04-13 00:00:00.000,15,19970400,19970200,"97","FY98",4
1997-04-09 00:00:00.000,"1997",2,4,9,19970409,"April","Apr 1997","Q2 1997",2,"Wednesday",1997-04-13 00:00:00.000,15,19970400,19970200,"97","FY98",4
1997-04-10 00:00:00.000,"1997",2,4,10,19970410,"April","Apr 1997","Q2 1997",3,"Thursday",1997-04-13 00:00:00.000,15,19970400,19970200,"97","FY98",4
1997-04-11 00:00:00.000,"1997",2,4,11,19970411,"April","Apr 1997","Q2 1997",4,"Friday",1997-04-13 00:00:00.000,15,19970400,19970200,"97","FY98",4
1997-04-12 00:00:00.000,"1997",2,4,12,19970412,"April","Apr 1997","Q2 1997",5,"Saturday",1997-04-13 00:00:00.000,15,19970400,19970200,"97","FY98",4
1997-04-13 00:00:00.000,"1997",2,4,13,19970413,"April","Apr 1997","Q2 1997",6,"Sunday",1997-04-13 00:00:00.000,15,19970400,19970200,"97","FY98",4
1997-04-14 00:00:00.000,"1997",2,4,14,19970414,"April","Apr 1997","Q2 1997",0,"Monday",1997-04-20 00:00:00.000,16,19970400,19970200,"97","FY98",4
1997-04-15 00:00:00.000,"1997",2,4,15,19970415,"April","Apr 1997","Q2 1997",1,"Tuesday",1997-04-20 00:00:00.000,16,19970400,19970200,"97","FY98",4
1997-04-16 00:00:00.000,"1997",2,4,16,19970416,"April","Apr 1997","Q2 1997",2,"Wednesday",1997-04-20 00:00:00.000,16,19970400,19970200,"97","FY98",4
1997-04-17 00:00:00.000,"1997",2,4,17,19970417,"April","Apr 1997","Q2 1997",3,"Thursday",1997-04-20 00:00:00.000,16,19970400,19970200,"97","FY98",4
1997-04-18 00:00:00.000,"1997",2,4,18,19970418,"April","Apr 1997","Q2 1997",4,"Friday",1997-04-20 00:00:00.000,16,19970400,19970200,"97","FY98",4
1997-04-19 00:00:00.000,"1997",2,4,19,19970419,"April","Apr 1997","Q2 1997",5,"Saturday",1997-04-20 00:00:00.000,16,19970400,19970200,"97","FY98",4
1997-04-20 00:00:00.000,"1997",2,4,20,19970420,"April","Apr 1997","Q2 1997",6,"Sunday",1997-04-20 00:00:00.000,16,19970400,19970200,"97","FY98",4
1997-04-21 00:00:00.000,"1997",2,4,21,19970421,"April","Apr 1997","Q2 1997",0,"Monday",1997-04-27 00:00:00.000,17,19970400,19970200,"97","FY98",4
1997-04-22 00:00:00.000,"1997",2,4,22,19970422,"April","Apr 1997","Q2 1997",1,"Tuesday",1997-04-27 00:00:00.000,17,19970400,19970200,"97","FY98",4
1997-04-23 00:00:00.000,"1997",2,4,23,19970423,"April","Apr 1997","Q2 1997",2,"Wednesday",1997-04-27 00:00:00.000,17,19970400,19970200,"97","FY98",4
1997-04-24 00:00:00.000,"1997",2,4,24,19970424,"April","Apr 1997","Q2 1997",3,"Thursday",1997-04-27 00:00:00.000,17,19970400,19970200,"97","FY98",4
1997-04-25 00:00:00.000,"1997",2,4,25,19970425,"April","Apr 1997","Q2 1997",4,"Friday",1997-04-27 00:00:00.000,17,19970400,19970200,"97","FY98",4
1997-04-26 00:00:00.000,"1997",2,4,26,19970426,"April","Apr 1997","Q2 1997",5,"Saturday",1997-04-27 00:00:00.000,17,19970400,19970200,"97","FY98",4
1997-04-27 00:00:00.000,"1997",2,4,27,19970427,"April","Apr 1997","Q2 1997",6,"Sunday",1997-04-27 00:00:00.000,17,19970400,19970200,"97","FY98",4
1997-04-28 00:00:00.000,"1997",2,4,28,19970428,"April","Apr 1997","Q2 1997",0,"Monday",1997-05-04 00:00:00.000,18,19970400,19970200,"97","FY98",4
1997-04-29 00:00:00.000,"1997",2,4,29,19970429,"April","Apr 1997","Q2 1997",1,"Tuesday",1997-05-04 00:00:00.000,18,19970400,19970200,"97","FY98",4
1997-04-30 00:00:00.000,"1997",2,4,30,19970430,"April","Apr 1997","Q2 1997",2,"Wednesday",1997-05-04 00:00:00.000,18,19970400,19970200,"97","FY98",4
1998-04-01 00:00:00.000,"1998",2,4,1,19980401,"April","Apr 1998","Q2 1998",2,"Wednesday",1998-04-05 00:00:00.000,14,19980400,19980200,"98","FY99",4
1998-04-02 00:00:00.000,"1998",2,4,2,19980402,"April","Apr 1998","Q2 1998",3,"Thursday",1998-04-05 00:00:00.000,14,19980400,19980200,"98","FY99",4
1998-04-03 00:00:00.000,"1998",2,4,3,19980403,"April","Apr 1998","Q2 1998",4,"Friday",1998-04-05 00:00:00.000,14,19980400,19980200,"98","FY99",4
1998-04-04 00:00:00.000,"1998",2,4,4,19980404,"April","Apr 1998","Q2 1998",5,"Saturday",1998-04-05 00:00:00.000,14,19980400,19980200,"98","FY99",4
1998-04-05 00:00:00.000,"1998",2,4,5,19980405,"April","Apr 1998","Q2 1998",6,"Sunday",1998-04-05 00:00:00.000,14,19980400,19980200,"98","FY99",4
1998-04-06 00:00:00.000,"1998",2,4,6,19980406,"April","Apr 1998","Q2 1998",0,"Monday",1998-04-12 00:00:00.000,15,19980400,19980200,"98","FY99",4
1998-04-07 00:00:00.000,"1998",2,4,7,19980407,"April","Apr 1998","Q2 1998",1,"Tuesday",1998-04-12 00:00:00.000,15,19980400,19980200,"98","FY99",4
1998-04-08 00:00:00.000,"1998",2,4,8,19980408,"April","Apr 1998","Q2 1998",2,"Wednesday",1998-04-12 00:00:00.000,15,19980400,19980200,"98","FY99",4
1998-04-09 00:00:00.000,"1998",2,4,9,19980409,"April","Apr 1998","Q2 1998",3,"Thursday",1998-04-12 00:00:00.000,15,19980400,19980200,"98","FY99",4
1998-04-10 00:00:00.000,"1998",2,4,10,19980410,"April","Apr 1998","Q2 1998",4,"Friday",1998-04-12 00:00:00.000,15,19980400,19980200,"98","FY99",4
1998-04-11 00:00:00.000,"1998",2,4,11,19980411,"April","Apr 1998","Q2 1998",5,"Saturday",1998-04-12 00:00:00.000,15,19980400,19980200,"98","FY99",4
1998-04-12 00:00:00.000,"1998",2,4,12,19980412,"April","Apr 1998","Q2 1998",6,"Sunday",1998-04-12 00:00:00.000,15,19980400,19980200,"98","FY99",4
1998-04-13 00:00:00.000,"1998",2,4,13,19980413,"April","Apr 1998","Q2 1998",0,"Monday",1998-04-19 00:00:00.000,16,19980400,19980200,"98","FY99",4
1998-04-14 00:00:00.000,"1998",2,4,14,19980414,"April","Apr 1998","Q2 1998",1,"Tuesday",1998-04-19 00:00:00.000,16,19980400,19980200,"98","FY99",4
1998-04-15 00:00:00.000,"1998",2,4,15,19980415,"April","Apr 1998","Q2 1998",2,"Wednesday",1998-04-19 00:00:00.000,16,19980400,19980200,"98","FY99",4
1998-04-16 00:00:00.000,"1998",2,4,16,19980416,"April","Apr 1998","Q2 1998",3,"Thursday",1998-04-19 00:00:00.000,16,19980400,19980200,"98","FY99",4
1998-04-17 00:00:00.000,"1998",2,4,17,19980417,"April","Apr 1998","Q2 1998",4,"Friday",1998-04-19 00:00:00.000,16,19980400,19980200,"98","FY99",4
1998-04-18 00:00:00.000,"1998",2,4,18,19980418,"April","Apr 1998","Q2 1998",5,"Saturday",1998-04-19 00:00:00.000,16,19980400,19980200,"98","FY99",4
1998-04-19 00:00:00.000,"1998",2,4,19,19980419,"April","Apr 1998","Q2 1998",6,"Sunday",1998-04-19 00:00:00.000,16,19980400,19980200,"98","FY99",4
1998-04-20 00:00:00.000,"1998",2,4,20,19980420,"April","Apr 1998","Q2 1998",0,"Monday",1998-04-26 00:00:00.000,17,19980400,19980200,"98","FY99",4
1998-04-21 00:00:00.000,"1998",2,4,21,19980421,"April","Apr 1998","Q2 1998",1,"Tuesday",1998-04-26 00:00:00.000,17,19980400,19980200,"98","FY99",4
1998-04-22 00:00:00.000,"1998",2,4,22,19980422,"April","Apr 1998","Q2 1998",2,"Wednesday",1998-04-26 00:00:00.000,17,19980400,19980200,"98","FY99",4
1998-04-23 00:00:00.000,"1998",2,4,23,19980423,"April","Apr 1998","Q2 1998",3,"Thursday",1998-04-26 00:00:00.000,17,19980400,19980200,"98","FY99",4
1998-04-24 00:00:00.000,"1998",2,4,24,19980424,"April","Apr 1998","Q2 1998",4,"Friday",1998-04-26 00:00:00.000,17,19980400,19980200,"98","FY99",4
1998-04-25 00:00:00.000,"1998",2,4,25,19980425,"April","Apr 1998","Q2 1998",5,"Saturday",1998-04-26 00:00:00.000,17,19980400,19980200,"98","FY99",4
1998-04-26 00:00:00.000,"1998",2,4,26,19980426,"April","Apr 1998","Q2 1998",6,"Sunday",1998-04-26 00:00:00.000,17,19980400,19980200,"98","FY99",4
1998-04-27 00:00:00.000,"1998",2,4,27,19980427,"April","Apr 1998","Q2 1998",0,"Monday",1998-05-03 00:00:00.000,18,19980400,19980200,"98","FY99",4
1998-04-28 00:00:00.000,"1998",2,4,28,19980428,"April","Apr 1998","Q2 1998",1,"Tuesday",1998-05-03 00:00:00.000,18,19980400,19980200,"98","FY99",4
1998-04-29 00:00:00.000,"1998",2,4,29,19980429,"April","Apr 1998","Q2 1998",2,"Wednesday",1998-05-03 00:00:00.000,18,19980400,19980200,"98","FY99",4
1998-04-30 00:00:00.000,"1998",2,4,30,19980430,"April","Apr 1998","Q2 1998",3,"Thursday",1998-05-03 00:00:00.000,18,19980400,19980200,"98","FY99",4
1995-06-01 00:00:00.000,"1995",2,6,1,19950601,"June","Jun 1995","Q2 1995",3,"Thursday",1995-06-04 00:00:00.000,23,19950600,19950200,"95","FY96",6
1995-06-02 00:00:00.000,"1995",2,6,2,19950602,"June","Jun 1995","Q2 1995",4,"Friday",1995-06-04 00:00:00.000,23,19950600,19950200,"95","FY96",6
1995-06-03 00:00:00.000,"1995",2,6,3,19950603,"June","Jun 1995","Q2 1995",5,"Saturday",1995-06-04 00:00:00.000,23,19950600,19950200,"95","FY96",6
1995-06-04 00:00:00.000,"1995",2,6,4,19950604,"June","Jun 1995","Q2 1995",6,"Sunday",1995-06-04 00:00:00.000,23,19950600,19950200,"95","FY96",6
1995-06-05 00:00:00.000,"1995",2,6,5,19950605,"June","Jun 1995","Q2 1995",0,"Monday",1995-06-11 00:00:00.000,24,19950600,19950200,"95","FY96",6
1995-06-06 00:00:00.000,"1995",2,6,6,19950606,"June","Jun 1995","Q2 1995",1,"Tuesday",1995-06-11 00:00:00.000,24,19950600,19950200,"95","FY96",6
1995-06-07 00:00:00.000,"1995",2,6,7,19950607,"June","Jun 1995","Q2 1995",2,"Wednesday",1995-06-11 00:00:00.000,24,19950600,19950200,"95","FY96",6
1995-06-08 00:00:00.000,"1995",2,6,8,19950608,"June","Jun 1995","Q2 1995",3,"Thursday",1995-06-11 00:00:00.000,24,19950600,19950200,"95","FY96",6
1995-06-09 00:00:00.000,"1995",2,6,9,19950609,"June","Jun 1995","Q2 1995",4,"Friday",1995-06-11 00:00:00.000,24,19950600,19950200,"95","FY96",6
1995-06-10 00:00:00.000,"1995",2,6,10,19950610,"June","Jun 1995","Q2 1995",5,"Saturday",1995-06-11 00:00:00.000,24,19950600,19950200,"95","FY96",6
1995-06-11 00:00:00.000,"1995",2,6,11,19950611,"June","Jun 1995","Q2 1995",6,"Sunday",1995-06-11 00:00:00.000,24,19950600,19950200,"95","FY96",6
1995-06-12 00:00:00.000,"1995",2,6,12,19950612,"June","Jun 1995","Q2 1995",0,"Monday",1995-06-18 00:00:00.000,25,19950600,19950200,"95","FY96",6
1995-06-13 00:00:00.000,"1995",2,6,13,19950613,"June","Jun 1995","Q2 1995",1,"Tuesday",1995-06-18 00:00:00.000,25,19950600,19950200,"95","FY96",6
1995-06-14 00:00:00.000,"1995",2,6,14,19950614,"June","Jun 1995","Q2 1995",2,"Wednesday",1995-06-18 00:00:00.000,25,19950600,19950200,"95","FY96",6
1995-06-15 00:00:00.000,"1995",2,6,15,19950615,"June","Jun 1995","Q2 1995",3,"Thursday",1995-06-18 00:00:00.000,25,19950600,19950200,"95","FY96",6
1995-06-16 00:00:00.000,"1995",2,6,16,19950616,"June","Jun 1995","Q2 1995",4,"Friday",1995-06-18 00:00:00.000,25,19950600,19950200,"95","FY96",6
1995-06-17 00:00:00.000,"1995",2,6,17,19950617,"June","Jun 1995","Q2 1995",5,"Saturday",1995-06-18 00:00:00.000,25,19950600,19950200,"95","FY96",6
1995-06-18 00:00:00.000,"1995",2,6,18,19950618,"June","Jun 1995","Q2 1995",6,"Sunday",1995-06-18 00:00:00.000,25,19950600,19950200,"95","FY96",6
1995-06-19 00:00:00.000,"1995",2,6,19,19950619,"June","Jun 1995","Q2 1995",0,"Monday",1995-06-25 00:00:00.000,26,19950600,19950200,"95","FY96",6
1995-06-20 00:00:00.000,"1995",2,6,20,19950620,"June","Jun 1995","Q2 1995",1,"Tuesday",1995-06-25 00:00:00.000,26,19950600,19950200,"95","FY96",6
1995-06-21 00:00:00.000,"1995",2,6,21,19950621,"June","Jun 1995","Q2 1995",2,"Wednesday",1995-06-25 00:00:00.000,26,19950600,19950200,"95","FY96",6
1995-06-22 00:00:00.000,"1995",2,6,22,19950622,"June","Jun 1995","Q2 1995",3,"Thursday",1995-06-25 00:00:00.000,26,19950600,19950200,"95","FY96",6
1995-06-23 00:00:00.000,"1995",2,6,23,19950623,"June","Jun 1995","Q2 1995",4,"Friday",1995-06-25 00:00:00.000,26,19950600,19950200,"95","FY96",6
1995-06-24 00:00:00.000,"1995",2,6,24,19950624,"June","Jun 1995","Q2 1995",5,"Saturday",1995-06-25 00:00:00.000,26,19950600,19950200,"95","FY96",6
1995-06-25 00:00:00.000,"1995",2,6,25,19950625,"June","Jun 1995","Q2 1995",6,"Sunday",1995-06-25 00:00:00.000,26,19950600,19950200,"95","FY96",6
1995-06-26 00:00:00.000,"1995",2,6,26,19950626,"June","Jun 1995","Q2 1995",0,"Monday",1995-07-02 00:00:00.000,27,19950600,19950200,"95","FY96",6
1995-06-27 00:00:00.000,"1995",2,6,27,19950627,"June","Jun 1995","Q2 1995",1,"Tuesday",1995-07-02 00:00:00.000,27,19950600,19950200,"95","FY96",6
1995-06-28 00:00:00.000,"1995",2,6,28,19950628,"June","Jun 1995","Q2 1995",2,"Wednesday",1995-07-02 00:00:00.000,27,19950600,19950200,"95","FY96",6
1995-06-29 00:00:00.000,"1995",2,6,29,19950629,"June","Jun 1995","Q2 1995",3,"Thursday",1995-07-02 00:00:00.000,27,19950600,19950200,"95","FY96",6
1995-06-30 00:00:00.000,"1995",2,6,30,19950630,"June","Jun 1995","Q2 1995",4,"Friday",1995-07-02 00:00:00.000,27,19950600,19950200,"95","FY96",6
1996-06-01 00:00:00.000,"1996",2,6,1,19960601,"June","Jun 1996","Q2 1996",5,"Saturday",1996-06-02 00:00:00.000,22,19960600,19960200,"96","FY97",6
1996-06-02 00:00:00.000,"1996",2,6,2,19960602,"June","Jun 1996","Q2 1996",6,"Sunday",1996-06-02 00:00:00.000,22,19960600,19960200,"96","FY97",6
1996-06-03 00:00:00.000,"1996",2,6,3,19960603,"June","Jun 1996","Q2 1996",0,"Monday",1996-06-09 00:00:00.000,23,19960600,19960200,"96","FY97",6
1996-06-04 00:00:00.000,"1996",2,6,4,19960604,"June","Jun 1996","Q2 1996",1,"Tuesday",1996-06-09 00:00:00.000,23,19960600,19960200,"96","FY97",6
1996-06-05 00:00:00.000,"1996",2,6,5,19960605,"June","Jun 1996","Q2 1996",2,"Wednesday",1996-06-09 00:00:00.000,23,19960600,19960200,"96","FY97",6
1996-06-06 00:00:00.000,"1996",2,6,6,19960606,"June","Jun 1996","Q2 1996",3,"Thursday",1996-06-09 00:00:00.000,23,19960600,19960200,"96","FY97",6
1996-06-07 00:00:00.000,"1996",2,6,7,19960607,"June","Jun 1996","Q2 1996",4,"Friday",1996-06-09 00:00:00.000,23,19960600,19960200,"96","FY97",6
1996-06-08 00:00:00.000,"1996",2,6,8,19960608,"June","Jun 1996","Q2 1996",5,"Saturday",1996-06-09 00:00:00.000,23,19960600,19960200,"96","FY97",6
1996-06-09 00:00:00.000,"1996",2,6,9,19960609,"June","Jun 1996","Q2 1996",6,"Sunday",1996-06-09 00:00:00.000,23,19960600,19960200,"96","FY97",6
1996-06-10 00:00:00.000,"1996",2,6,10,19960610,"June","Jun 1996","Q2 1996",0,"Monday",1996-06-16 00:00:00.000,24,19960600,19960200,"96","FY97",6
1996-06-11 00:00:00.000,"1996",2,6,11,19960611,"June","Jun 1996","Q2 1996",1,"Tuesday",1996-06-16 00:00:00.000,24,19960600,19960200,"96","FY97",6
1996-06-12 00:00:00.000,"1996",2,6,12,19960612,"June","Jun 1996","Q2 1996",2,"Wednesday",1996-06-16 00:00:00.000,24,19960600,19960200,"96","FY97",6
1996-06-13 00:00:00.000,"1996",2,6,13,19960613,"June","Jun 1996","Q2 1996",3,"Thursday",1996-06-16 00:00:00.000,24,19960600,19960200,"96","FY97",6
1996-06-14 00:00:00.000,"1996",2,6,14,19960614,"June","Jun 1996","Q2 1996",4,"Friday",1996-06-16 00:00:00.000,24,19960600,19960200,"96","FY97",6
1996-06-15 00:00:00.000,"1996",2,6,15,19960615,"June","Jun 1996","Q2 1996",5,"Saturday",1996-06-16 00:00:00.000,24,19960600,19960200,"96","FY97",6
1996-06-16 00:00:00.000,"1996",2,6,16,19960616,"June","Jun 1996","Q2 1996",6,"Sunday",1996-06-16 00:00:00.000,24,19960600,19960200,"96","FY97",6
1996-06-17 00:00:00.000,"1996",2,6,17,19960617,"June","Jun 1996","Q2 1996",0,"Monday",1996-06-23 00:00:00.000,25,19960600,19960200,"96","FY97",6
1996-06-18 00:00:00.000,"1996",2,6,18,19960618,"June","Jun 1996","Q2 1996",1,"Tuesday",1996-06-23 00:00:00.000,25,19960600,19960200,"96","FY97",6
1996-06-19 00:00:00.000,"1996",2,6,19,19960619,"June","Jun 1996","Q2 1996",2,"Wednesday",1996-06-23 00:00:00.000,25,19960600,19960200,"96","FY97",6
1996-06-20 00:00:00.000,"1996",2,6,20,19960620,"June","Jun 1996","Q2 1996",3,"Thursday",1996-06-23 00:00:00.000,25,19960600,19960200,"96","FY97",6
1996-06-21 00:00:00.000,"1996",2,6,21,19960621,"June","Jun 1996","Q2 1996",4,"Friday",1996-06-23 00:00:00.000,25,19960600,19960200,"96","FY97",6
1996-06-22 00:00:00.000,"1996",2,6,22,19960622,"June","Jun 1996","Q2 1996",5,"Saturday",1996-06-23 00:00:00.000,25,19960600,19960200,"96","FY97",6
1996-06-23 00:00:00.000,"1996",2,6,23,19960623,"June","Jun 1996","Q2 1996",6,"Sunday",1996-06-23 00:00:00.000,25,19960600,19960200,"96","FY97",6
1996-06-24 00:00:00.000,"1996",2,6,24,19960624,"June","Jun 1996","Q2 1996",0,"Monday",1996-06-30 00:00:00.000,26,19960600,19960200,"96","FY97",6
1996-06-25 00:00:00.000,"1996",2,6,25,19960625,"June","Jun 1996","Q2 1996",1,"Tuesday",1996-06-30 00:00:00.000,26,19960600,19960200,"96","FY97",6
1996-06-26 00:00:00.000,"1996",2,6,26,19960626,"June","Jun 1996","Q2 1996",2,"Wednesday",1996-06-30 00:00:00.000,26,19960600,19960200,"96","FY97",6
1996-06-27 00:00:00.000,"1996",2,6,27,19960627,"June","Jun 1996","Q2 1996",3,"Thursday",1996-06-30 00:00:00.000,26,19960600,19960200,"96","FY97",6
1996-06-28 00:00:00.000,"1996",2,6,28,19960628,"June","Jun 1996","Q2 1996",4,"Friday",1996-06-30 00:00:00.000,26,19960600,19960200,"96","FY97",6
1996-06-29 00:00:00.000,"1996",2,6,29,19960629,"June","Jun 1996","Q2 1996",5,"Saturday",1996-06-30 00:00:00.000,26,19960600,19960200,"96","FY97",6
1996-06-30 00:00:00.000,"1996",2,6,30,19960630,"June","Jun 1996","Q2 1996",6,"Sunday",1996-06-30 00:00:00.000,26,19960600,19960200,"96","FY97",6
1997-06-01 00:00:00.000,"1997",2,6,1,19970601,"June","Jun 1997","Q2 1997",6,"Sunday",1997-06-01 00:00:00.000,22,19970600,19970200,"97","FY98",6
1997-06-02 00:00:00.000,"1997",2,6,2,19970602,"June","Jun 1997","Q2 1997",0,"Monday",1997-06-08 00:00:00.000,23,19970600,19970200,"97","FY98",6
1997-06-03 00:00:00.000,"1997",2,6,3,19970603,"June","Jun 1997","Q2 1997",1,"Tuesday",1997-06-08 00:00:00.000,23,19970600,19970200,"97","FY98",6
1997-06-04 00:00:00.000,"1997",2,6,4,19970604,"June","Jun 1997","Q2 1997",2,"Wednesday",1997-06-08 00:00:00.000,23,19970600,19970200,"97","FY98",6
1997-06-05 00:00:00.000,"1997",2,6,5,19970605,"June","Jun 1997","Q2 1997",3,"Thursday",1997-06-08 00:00:00.000,23,19970600,19970200,"97","FY98",6
1997-06-06 00:00:00.000,"1997",2,6,6,19970606,"June","Jun 1997","Q2 1997",4,"Friday",1997-06-08 00:00:00.000,23,19970600,19970200,"97","FY98",6
1997-06-07 00:00:00.000,"1997",2,6,7,19970607,"June","Jun 1997","Q2 1997",5,"Saturday",1997-06-08 00:00:00.000,23,19970600,19970200,"97","FY98",6
1997-06-08 00:00:00.000,"1997",2,6,8,19970608,"June","Jun 1997","Q2 1997",6,"Sunday",1997-06-08 00:00:00.000,23,19970600,19970200,"97","FY98",6
1997-06-09 00:00:00.000,"1997",2,6,9,19970609,"June","Jun 1997","Q2 1997",0,"Monday",1997-06-15 00:00:00.000,24,19970600,19970200,"97","FY98",6
1997-06-10 00:00:00.000,"1997",2,6,10,19970610,"June","Jun 1997","Q2 1997",1,"Tuesday",1997-06-15 00:00:00.000,24,19970600,19970200,"97","FY98",6
1997-06-11 00:00:00.000,"1997",2,6,11,19970611,"June","Jun 1997","Q2 1997",2,"Wednesday",1997-06-15 00:00:00.000,24,19970600,19970200,"97","FY98",6
1997-06-12 00:00:00.000,"1997",2,6,12,19970612,"June","Jun 1997","Q2 1997",3,"Thursday",1997-06-15 00:00:00.000,24,19970600,19970200,"97","FY98",6
1997-06-13 00:00:00.000,"1997",2,6,13,19970613,"June","Jun 1997","Q2 1997",4,"Friday",1997-06-15 00:00:00.000,24,19970600,19970200,"97","FY98",6
1997-06-14 00:00:00.000,"1997",2,6,14,19970614,"June","Jun 1997","Q2 1997",5,"Saturday",1997-06-15 00:00:00.000,24,19970600,19970200,"97","FY98",6
1997-06-15 00:00:00.000,"1997",2,6,15,19970615,"June","Jun 1997","Q2 1997",6,"Sunday",1997-06-15 00:00:00.000,24,19970600,19970200,"97","FY98",6
1997-06-16 00:00:00.000,"1997",2,6,16,19970616,"June","Jun 1997","Q2 1997",0,"Monday",1997-06-22 00:00:00.000,25,19970600,19970200,"97","FY98",6
1997-06-17 00:00:00.000,"1997",2,6,17,19970617,"June","Jun 1997","Q2 1997",1,"Tuesday",1997-06-22 00:00:00.000,25,19970600,19970200,"97","FY98",6
1997-06-18 00:00:00.000,"1997",2,6,18,19970618,"June","Jun 1997","Q2 1997",2,"Wednesday",1997-06-22 00:00:00.000,25,19970600,19970200,"97","FY98",6
1997-06-19 00:00:00.000,"1997",2,6,19,19970619,"June","Jun 1997","Q2 1997",3,"Thursday",1997-06-22 00:00:00.000,25,19970600,19970200,"97","FY98",6
1997-06-20 00:00:00.000,"1997",2,6,20,19970620,"June","Jun 1997","Q2 1997",4,"Friday",1997-06-22 00:00:00.000,25,19970600,19970200,"97","FY98",6
1997-06-21 00:00:00.000,"1997",2,6,21,19970621,"June","Jun 1997","Q2 1997",5,"Saturday",1997-06-22 00:00:00.000,25,19970600,19970200,"97","FY98",6
1997-06-22 00:00:00.000,"1997",2,6,22,19970622,"June","Jun 1997","Q2 1997",6,"Sunday",1997-06-22 00:00:00.000,25,19970600,19970200,"97","FY98",6
