Payment_ID,Facility_ID,Payment,Lower_Estimate,Higher_Estimate,Payment_Category,Value_Of_Care_Category
2294,"280131",18446,17842,19110,"-1","0"
2308,"351328",15578,12847,18391,"-1","0"
2309,"030131",18826,18534,19117,"-1","0"
2315,"141323",15400.5,13644,17294.5,"-1","0"
2320,"320090",15573,12877,18362,"-1","0"
2367,"060049",18148,17170,19239,"-1","0"
2381,"031300",15936.5,14003.5,17938.5,"-1","0"
2426,"180069",15881.5,14437.5,17376,"-1","0"
2445,"170188",18439,17949,18929,"-1","0"
2451,"341320",15170,13016,17165,"-1","0"
2487,"330224",18860,17968,19839,"-1","0"
2499,"330164",16265,15375.3333,17184.3333,"-1","0"
2502,"040147",20092,19755,20439,"-1","0"
2511,"010102",14818,12222,17606,"-1","0"
2521,"340113",18801.5,17888,19767,"-1","0"
2527,"271336",17045.5,15230.5,18836,"-1","0"
2558,"240214",16609,14977.3333,18342.6667,"-1","0"
2570,"110086",15209,12809,17522,"-1","0"
2617,"181321",16401,14428,18239,"-1","0"
2623,"130063",17289,16151,18522,"-1","0"
2630,"030073",14992,13719.5,16302.5,"-1","0"
2655,"101313",15911,13479,18380,"-1","0"
2674,"500148",16851,16119,17627,"-1","0"
2677,"520205",19947,19367,20535,"-1","0"
2679,"360351",18680,18270,19089,"-1","0"
2685,"520194",17844,17313,18362,"-1","0"
2688,"381320",19321,18268,20412,"-1","0"
2689,"420102",16777,16432,17128,"-1","0"
2700,"521329",16002,13428,18637,"-1","0"
2714,"450864",19409,18957,19852,"-1","0"
2745,"430090",17710,17309,18126,"-1","0"
2747,"450489",15036,12738,17441,"-1","0"
2752,"451377",14674,12598,16728,"-1","0"
2782,"390321",18358,17788,18948,"-1","0"
2828,"510091",17577,16715,18497,"-1","0"
2831,"531308",12749,10693,14874,"-1","0"
2844,"430091",18906,18438,19379,"-1","0"
2878,"450155",14639,12006,17333,"-1","0"
2882,"520057",16556.6667,15086,18141,"-1","0"
2908,"501310",15052,13059,17258,"-1","0"
2911,"660001",11986,10021,13931,"-1","0"
2912,"670061",19337,18590,20136,"-1","0"
2917,"450422",19999,19200,20836,"-1","0"
2937,"370210",18810,18456,19162,"-1","0"
2952,"511307",15756,12926,18472,"-1","0"
2957,"390327",18549,17553,19612,"-1","0"
2971,"381321",15953.6667,14395,17686.6667,"-1","0"
3005,"360263",19620,18993,20274,"-1","0"
3037,"650001",15915.3333,14158,17831,"-1","0"
3041,"380075",18603.75,17227.5,20128.75,"-1","0"
3044,"510072",14996,12591,17417,"-1","0"
3051,"670078",14142,12461,15691,"-1","0"
3090,"480001",15353.5,13406,17472,"-1","0"
3093,"430089",18055,17612,18516,"-1","0"
3104,"501332",18958,18179,19751,"-1","0"
3136,"431313",15235,12763,17897,"-1","0"
3147,"451359",15149.5,12861,17605.5,"-1","0"
3159,"450825",18654,17543,19845,"-1","0"
3161,"380002",18253.25,16861.25,19755.75,"-1","0"
3175,"390192",14941,12406,17501,"-1","0"
3186,"441303",16226,13950,18607,"-1","0"
3227,"390322",17148,16789,17506,"-1","0"
3251,"390324",17285,16867,17701,"-1","0"
3256,"450860",18322,17339,19375,"-1","0"
3318,"450658",15990,13335,18690,"-1","0"
3325,"670008",19566,18784,20407,"-1","0"
3368,"390316",19016,18385,19655,"-1","0"
3388,"500051",18963.25,17798,20226.5,"-1","0"
3400,"400006",13905,11509,16153,"-1","0"
3442,"670107",15211,12347,18048,"-1","0"
3445,"461333",15846,13214,18525,"-1","0"
3458,"511303",14935,12580,17285,"-1","0"
3501,"520071",16900.3333,15243,18654.3333,"-1","0"
3506,"500079",18833.75,17871.75,19850.5,"-1","0"
3509,"520196",20031,19275,20821,"-1","0"
3517,"451337",16360,14023,18715,"-1","0"
3522,"380071",18068.5,16329.25,19959.25,"-1","0"
3534,"420072",15317,13128.5,17672.5,"-1","0"
3544,"670062",13749,11710,15790,"-1","0"
3547,"380005",17187.5,15307,19116,"-1","0"
3549,"431336",15172,12553,17855,"-1","0"
3562,"431316",14325,11772,16856,"-1","0"
3573,"361321",14281,12307,16381,"-1","0"
3582,"450856",17455,16848,18073,"-1","0"
3601,"431339",15661,13245,18055,"-1","0"
3648,"371341",16066,13309,18706,"-1","0"
3662,"511321",15428,12947,17919,"-1","0"
3700,"440040",14400,12604,16213,"-1","0"
3777,"370203",19692,19209,20182,"-1","0"
3780,"471306",15338,13955,16777.3333,"-1","0"
3787,"450241",15511,12916,18161,"-1","0"
3803,"370183",14917,12669,17346,"-1","0"
3834,"450804",18478,18141,18821,"-1","0"
3839,"440218",17376,16553,18229,"-1","0"
3846,"520091",16982.3333,15604.3333,18486,"-1","0"
3847,"360266",18804,18498,19130,"-1","0"
3848,"361300",14201,11298,16990,"-1","0"
3856,"500003",18998.75,17758.25,20326.25,"-1","0"
3859,"440010",16445,14396,18416,"-1","0"
3864,"380018",18392.5,17299,19512,"-1","0"
3867,"390314",18628,18127,19140,"-1","0"
3894,"370172",15447,12809,18088,"-1","0"
44,"320085",22407.5,20771.25,24121.25,"0.5","0"
46,"100226",22645.5,21090.75,24342.5,"0.5","0"
61,"010092",21866.25,20681.75,23086.25,"0.5","0"
70,"190086",24001.75,21591.75,26641,"0.5","0"
95,"050382",23299.75,21557.25,25142.5,"0.5","0"
99,"191312",20744,18252,23338,"0.5","0"
121,"100014",23080.75,20951.75,25384.75,"0.5","0"
172,"360179",21709.5,20594.5,22929.5,"0.5","0"
178,"150007",23549,21447.75,25773.25,"0.5","0"
182,"290057",22916.5,21016.75,24899.5,"0.5","0"
194,"171311",21638,18725,24610.5,"0.5","0"
240,"190015",22350.25,20698.75,24123.75,"0.5","0"
266,"360109",19568,17725.5,21598.5,"0.5","0"
269,"190160",22768,21254.75,24381.75,"0.5","0"
282,"190041",21499.5,20131.5,22956.25,"0.5","0"
286,"310009",23285.75,21742,24912,"0.5","0"
287,"310028",22453.5,20786.75,24288,"0.5","0"
292,"050022",23036.25,21181.75,24993.75,"0.5","0"
298,"170186",24285,22204.5,26483.5,"0.5","0"
303,"030122",19751,18210,21426.5,"0.5","0"
313,"280060",22385.75,20885,23988.5,"0.5","0"
330,"141345",22790.5,20010.5,25761.5,"0.5","0"
350,"070035",22250.75,20353.25,24258,"0.5","0"
379,"321307",21004.5,18041,24154.5,"0.5","0"
383,"070005",21965.5,20418.5,23604.25,"0.5","0"
396,"310118",19732.5,17550.5,22189,"0.5","0"
404,"260085",24060,22190,26090.5,"0.5","0"
413,"100022",23163.75,21448.75,25010,"0.5","0"
418,"191310",21375.5,18304,24706,"0.5","0"
427,"310070",23183.25,21502.25,24941.5,"0.5","0"
443,"070036",22329.75,20502,24293.25,"0.5","0"
456,"100238",23294.25,21165,25555.5,"0.5","0"
466,"030036",22930.75,21593,24355.75,"0.5","0"
492,"170146",22606.25,20819,24549.5,"0.5","0"
496,"220017",20515,18562,22581,"0.5","0"
524,"141340",19343.5,16910.5,22062,"0.5","0"
529,"310040",23535.5,20720.25,26628.75,"0.5","0"
533,"050350",23354.75,20919.75,26089.5,"0.5","0"
547,"070025",22145,21210.75,23134.5,"0.5","0"
551,"170123",22328.75,21227.25,23480,"0.5","0"
576,"170013",23004.25,21316.5,24823.25,"0.5","0"
580,"260200",22001.75,20339.25,23821.5,"0.5","0"
587,"050641",20935,18385.5,23687,"0.5","0"
626,"250069",24898.25,22967.25,26984.5,"0.5","0"
637,"220176",22606.25,21070.25,24265.5,"0.5","0"
644,"050603",22245,20525,24049.5,"0.5","0"
656,"160089",22177.25,20098.75,24400.5,"0.5","0"
734,"050204",21976,20186.75,23845.75,"0.5","0"
760,"330267",21995.25,20495.75,23625.25,"0.5","0"
842,"180048",22562.25,20933.75,24303,"0.5","0"
848,"050390",24084,21613.25,26824.25,"0.5","0"
852,"230146",22195.25,20727.25,23710.5,"0.5","0"
860,"161355",20368,17907,22880.5,"0.5","0"
865,"330055",21896.75,20636.75,23187.75,"0.5","0"
896,"140065",21417,19966.5,23018.75,"0.5","0"
897,"140181",21059.5,18401.5,23917.5,"0.5","0"
904,"330158",23496.75,22212.25,24806.25,"0.5","0"
982,"191318",21570,18796,24542,"0.5","0"
988,"360064",22047.25,20405.75,23806.25,"0.5","0"
992,"100067",21940.5,20560.25,23405.75,"0.5","0"
998,"330006",19686,17652.5,21921,"0.5","0"
1033,"070006",22255.75,20862.75,23774,"0.5","0"
1035,"100291",22535.25,20161,25116.25,"0.5","0"
1096,"360161",22525,20551.5,24731,"0.5","0"
1164,"230195",21437,20236,22673,"0.5","0"
1180,"100180",19895,18087.5,21831.5,"0.5","0"
1207,"050054",20532,18116,23052.5,"0.5","0"
1209,"050567",22369,21026.25,23835,"0.5","0"
1218,"040078",22850,21080.75,24683.25,"0.5","0"
1229,"360055",22212,20437.5,24118.5,"0.5","0"
1261,"050315",22026,19442.5,24927.5,"0.5","0"
1291,"100173",22931,21274,24759.25,"0.5","0"
1292,"140080",23359,21349,25542,"0.5","0"
1297,"230244",22858.25,21002,24860.25,"0.5","0"
1316,"310017",22217,20728.25,23811,"0.5","0"
1333,"100026",21895.25,20530,23358.5,"0.5","0"
1346,"310113",22806.5,21076.75,24647,"0.5","0"
1373,"230254",21438.75,19954.75,23059.5,"0.5","0"
1384,"030089",22009.5,20453.5,23691.25,"0.5","0"
1451,"330086",19560,17180.5,22101.5,"0.5","0"
1491,"220126",22701.75,21095.5,24407.75,"0.5","0"
1495,"280003",21857.25,20809,22946.25,"0.5","0"
1502,"100050",20575,18680.5,22534,"0.5","0"
1650,"220175",22118.5,20460.25,23869.75,"0.5","0"
1654,"030094",22487.25,20998.5,24092,"0.5","0"
1670,"040062",22349,21152,23578.25,"0.5","0"
1685,"140046",22532.75,21055.25,24056.5,"0.5","0"
1695,"100276",20152,18194,22169,"0.5","0"
1710,"210016",23324.75,21414.5,25345,"0.5","0"
1721,"100126",23641.25,21526.25,25974.25,"0.5","0"
1744,"050396",22320.25,20985.75,23734.25,"0.5","0"
1748,"150125",23172.25,21868.5,24542.25,"0.5","0"
1797,"141330",21489,18802,24295.5,"0.5","0"
1818,"310014",22402,20847,24042.75,"0.5","0"
1856,"310012",21921.25,20895.25,22993.5,"0.5","0"
1865,"050742",23656,21290.75,26216.25,"0.5","0"
1882,"310038",22832.25,21597.5,24115.75,"0.5","0"
1883,"320018",22481.25,20769.75,24375,"0.5","0"
1886,"050128",21783.75,20230.25,23477.75,"0.5","0"
1904,"280125",22836.5,21052,24804,"0.5","0"
1929,"050492",22410.75,20826,24159.75,"0.5","0"
1930,"051324",23610,21044.5,26354,"0.5","0"
1942,"310073",22416.25,21429.25,23470.75,"0.5","0"
1998,"310052",22620.75,21552.5,23758.25,"0.5","0"
2023,"290046",23634.5,21890,25515.25,"0.5","0"
2033,"280128",25118.5,22828,27607,"0.5","0"
2044,"100154",22397,20606.25,24341.5,"0.5","0"
2051,"250102",21598.5,20600.5,22638.5,"0.5","0"
2058,"041330",20378,18184.5,22778,"0.5","0"
2076,"041328",21468.5,18673,24434.5,"0.5","0"
2080,"171315",22215.5,19568.5,25069.5,"0.5","0"
2119,"360041",21455.5,20104.25,22918.25,"0.5","0"
2130,"310032",22329.25,20973.25,23760,"0.5","0"
2158,"351311",21418,18487.5,24583,"0.5","0"
2164,"050278",21877.5,20216.5,23684.75,"0.5","0"
2218,"141315",20095,17537.5,22817.5,"0.5","0"
2247,"050103",22579,20328,24958.5,"0.5","0"
2257,"100055",22073.5,20053.75,24236.25,"0.5","0"
2290,"161381",19792.5,17197.5,22591.5,"0.5","0"
2312,"100176",22121.25,20674.5,23680.75,"0.5","0"
2325,"100080",21923,20834,23045.75,"0.5","0"
2326,"100256",21882.5,20377.5,23473.75,"0.5","0"
2389,"100232",22443,20474.75,24570.5,"0.5","0"
2411,"070028",22201.25,20683,23800,"0.5","0"
2424,"161354",22599,19897.5,25444,"0.5","0"
2486,"330198",22323.75,21147.75,23557,"0.5","0"
2512,"010104",21651.75,20385,23015.75,"0.5","0"
2530,"310110",22272,20578,24112.75,"0.5","0"
2537,"050745",25509,22786,28384,"0.5","0"
2579,"310039",22405,20805.25,24132.75,"0.5","0"
2597,"100105",21414.75,20366.5,22515.75,"0.5","0"
2598,"100107",20815,18667,23194.5,"0.5","0"
2609,"050300",23456.25,21494.25,25544.75,"0.5","0"
2610,"050481",23053.75,21459.5,24795.75,"0.5","0"
2642,"050089",19885,17224.5,22685.5,"0.5","0"
2647,"161366",22269,19098,25662,"0.5","0"
2738,"450647",21999.75,20500.75,23607.5,"0.5","0"
2767,"670056",22797.75,20747.25,25033.25,"0.5","0"
2794,"450040",22170,21110.5,23263.75,"0.5","0"
2826,"450032",22020.25,20693.25,23464.25,"0.5","0"
2843,"420015",19070.5,17412,20849,"0.5","0"
2874,"450670",23333.5,21556.5,25219.25,"0.5","0"
2905,"450840",22561,19898.75,25444,"0.5","0"
2918,"450672",23158.75,21115.25,25316.25,"0.5","0"
2949,"450855",22719.25,20681,24942.5,"0.5","0"
2958,"450128",22874.25,20753,25136.75,"0.5","0"
2962,"370106",23405.75,21268.5,25768,"0.5","0"
2972,"390026",22056.75,20281.25,24011,"0.5","0"
2974,"450271",24335.75,21955.75,26881.5,"0.5","0"
2983,"430095",23702,21795,25883,"0.5","0"
2995,"450596",21747,19778.25,23823.5,"0.5","0"
3030,"370054",20666,18566.5,22923,"0.5","0"
3076,"370025",23093.5,21545,24706.75,"0.5","0"
3082,"440056",19337.5,17334,21489,"0.5","0"
3089,"450801",21820.75,20665.75,23048.5,"0.5","0"
3118,"450056",22460.5,20917.75,24081.75,"0.5","0"
3181,"450090",19823,17698,22134.5,"0.5","0"
3193,"450196",22665.5,21195.5,24209.75,"0.5","0"
3221,"450788",22148.25,20809.5,23519.25,"0.5","0"
3239,"670060",22764,20734,25021.25,"0.5","0"
3254,"450675",23210.5,21345.25,25221.25,"0.5","0"
3257,"450885",23400.5,20909,26242.25,"0.5","0"
3273,"450462",22601,21384.25,23905.5,"0.5","0"
3279,"450236",28127.25,25471.5,31051,"0.5","0"
3307,"670031",23359,20814,26229.25,"0.5","0"
3317,"450211",22182.75,20598.25,23859,"0.5","0"
3343,"390145",22454.75,20806,24242.5,"0.5","0"
3344,"390198",21025,18491,23783.5,"0.5","0"
3354,"390116",21130,18923.5,23501.5,"0.5","0"
3387,"450827",21805.5,19679.5,23967,"0.5","0"
3430,"450465",19150.5,17060.5,21416,"0.5","0"
3444,"451365",21822,19429.5,24278,"0.5","0"
3471,"450209",23850,21777.25,26138.75,"0.5","0"
3490,"450147",22517.25,20855.75,24295.5,"0.5","0"
3493,"451371",20296,17787,23000.5,"0.5","0"
3536,"450046",22648,21150.5,24253,"0.5","0"
3563,"450068",22507.25,20989,24161,"0.5","0"
3603,"490075",21237.5,20008.75,22514.25,"0.5","0"
3658,"490032",22230.5,20713.5,23819.5,"0.5","0"
3833,"450743",23265.75,21427.25,25175.75,"0.5","0"
3837,"360211",22805.75,21028,24665.75,"0.5","0"
3840,"450411",20538,17866.5,23318,"0.5","0"
3865,"390027",22510,20407.25,24808.75,"0.5","0"
25,"151329",19890,17880,22053.6667,"0.333333","0"
35,"050329",22891.6667,20557.3333,25427.3333,"0.333333","0"
115,"310025",21299,19434.3333,23362.3333,"0.333333","0"
148,"100200",21752,19593,24019,"0.333333","0"
202,"110003",21740.6667,19814.6667,23821,"0.333333","0"
205,"170068",20826.6667,18700,23115,"0.333333","0"
226,"140158",20569,18694.3333,22578.6667,"0.333333","0"
242,"231338",20205,17961,22620.6667,"0.333333","0"
268,"110135",21017.6667,18383.6667,23919.3333,"0.333333","0"
326,"131302",21042.6667,18167,24069.3333,"0.333333","0"
352,"140133",21487.6667,19356,23782,"0.333333","0"
398,"010079",19563.3333,18083,21102,"0.333333","0"
425,"210060",21585.3333,19323.6667,24074.3333,"0.333333","0"
500,"010114",21501.3333,19285.6667,23929.6667,"0.333333","0"
508,"161351",21770,19161,24737.3333,"0.333333","0"
558,"050589",20707,18698.6667,22886,"0.333333","0"
562,"151330",20154.6667,17718.3333,22739,"0.333333","0"
649,"210065",20745.6667,18985,22580,"0.333333","0"
802,"050426",22830.6667,20801.6667,25086,"0.333333","0"
824,"170027",19813,18108,21610.6667,"0.333333","0"
834,"360037",19225.6667,17376.3333,21237.6667,"0.333333","0"
846,"010019",19172.6667,18059,20323.3333,"0.333333","0"
894,"100268",20928.3333,19089.3333,22901,"0.333333","0"
1044,"290021",21872.3333,19864.3333,24053,"0.333333","0"
1069,"340123",19922.6667,18112,21817.6667,"0.333333","0"
1120,"250093",22015.6667,19774,24537.6667,"0.333333","0"
1136,"190144",21056.3333,18896.6667,23383.3333,"0.333333","0"
1143,"050159",20054.6667,17873.6667,22453.6667,"0.333333","0"
1147,"140292",22785.3333,20208.6667,25547.3333,"0.333333","0"
1183,"180141",22052.3333,19549.6667,24876.3333,"0.333333","0"
1194,"050320",22135.6667,19908,24627.3333,"0.333333","0"
1236,"220095",20967,19285.3333,22686,"0.333333","0"
1244,"050468",23504.3333,21018.6667,26248.3333,"0.333333","0"
1248,"161371",19807.3333,17642,22131.3333,"0.333333","0"
1295,"150183",20280,18373.6667,22345.3333,"0.333333","0"
1302,"330181",22574.6667,20465.3333,24817,"0.333333","0"
1331,"320086",19185.6667,17277.6667,21178,"0.333333","0"
1370,"050104",23425.6667,20982,26029.3333,"0.333333","0"
1401,"050597",22435.6667,19975.6667,25132.6667,"0.333333","0"
1478,"281315",19083.6667,16873,21477,"0.333333","0"
1504,"100175",20453.3333,18016.6667,23193,"0.333333","0"
1546,"310029",21732.6667,20302,23275.6667,"0.333333","0"
1569,"161364",20432.3333,18084.3333,23042,"0.333333","0"
1571,"230030",20028,18446.6667,21671.3333,"0.333333","0"
1614,"360029",19035.6667,17234.3333,20919.3333,"0.333333","0"
1676,"190044",19942.3333,17992.3333,22089,"0.333333","0"
1728,"250050",20314,18277.6667,22576.6667,"0.333333","0"
1735,"050230",22613,20361.6667,25140,"0.333333","0"
1790,"360080",22529.3333,19631.6667,25794.6667,"0.333333","0"
1809,"090008",22174.6667,19899.3333,24626,"0.333333","0"
1810,"110165",21938,19529,24533,"0.333333","0"
1813,"170023",19731.6667,18101.6667,21469.3333,"0.333333","0"
1826,"050091",23094,20412.6667,25992.6667,"0.333333","0"
1830,"100288",21218.3333,19039.3333,23567.3333,"0.333333","0"
1834,"140161",19164.6667,17682,20759,"0.333333","0"
1845,"260163",20325.3333,18714,22040,"0.333333","0"
1997,"271347",19821.3333,17582,22219,"0.333333","0"
2021,"150030",19609.3333,18209,21083,"0.333333","0"
2025,"340016",21527.6667,19795.3333,23325,"0.333333","0"
2113,"340096",19180,17510.3333,20978.6667,"0.333333","0"
2127,"210030",19680.3333,17501.3333,22130,"0.333333","0"
2142,"310016",22792,20622.3333,25224,"0.333333","0"
2198,"050078",20764.3333,18621.6667,23082.6667,"0.333333","0"
2202,"100329",22564,19930.3333,25552.3333,"0.333333","0"
2215,"060014",20539.3333,18416.6667,22780.3333,"0.333333","0"
2225,"310092",21822.3333,19527,24312,"0.333333","0"
2252,"170014",19632,17867.3333,21561.3333,"0.333333","0"
2307,"330276",20222,17962.3333,22656.6667,"0.333333","0"
2398,"301303",21636,19046.6667,24455.3333,"0.333333","0"
2425,"161367",20378.6667,18324.6667,22587,"0.333333","0"
2465,"060008",20193.3333,18185,22348.3333,"0.333333","0"
2498,"290005",24478.6667,21956.3333,27193.6667,"0.333333","0"
2582,"360197",19416.6667,17301.6667,21597.6667,"0.333333","0"
2646,"141336",21298.6667,18976.6667,23768.3333,"0.333333","0"
2648,"221302",21128,19059.3333,23388,"0.333333","0"
2651,"010164",20577.6667,18410.3333,22896.3333,"0.333333","0"
2697,"490116",22219.6667,19650.6667,25134,"0.333333","0"
2731,"390002",22365.6667,19819.3333,25076.6667,"0.333333","0"
2751,"450137",22127,20186.6667,24183.6667,"0.333333","0"
2761,"410011",21063.6667,19238.6667,23021.6667,"0.333333","0"
2791,"501327",23328.3333,20147.3333,26905.6667,"0.333333","0"
2792,"370022",19260.6667,17832.3333,20818,"0.333333","0"
2793,"410006",19588,18018.3333,21221,"0.333333","0"
2838,"450148",19783,17858.3333,21930,"0.333333","0"
2862,"450539",20561.3333,18771.3333,22488.3333,"0.333333","0"
2960,"361309",22721.3333,19608.3333,26158.3333,"0.333333","0"
3038,"670075",23203,20511.3333,26098.6667,"0.333333","0"
3059,"450604",19561.6667,18130,21039,"0.333333","0"
3064,"390119",19934,18606.3333,21298.3333,"0.333333","0"
3116,"440102",20307.3333,17874,22973.6667,"0.333333","0"
3146,"450395",20695.6667,18710.3333,22884.3333,"0.333333","0"
3164,"450565",19942,17594.3333,22534.6667,"0.333333","0"
3206,"450688",24197,21841.6667,26803.3333,"0.333333","0"
3212,"361328",20440.3333,17888.6667,23292.6667,"0.333333","0"
3234,"450730",22563.6667,20227,25098.6667,"0.333333","0"
3292,"400001",20687.6667,18195,23524.3333,"0.333333","0"
3432,"510070",22509.3333,21104.3333,24014.6667,"0.333333","0"
3516,"450684",22434.6667,20578.6667,24375,"0.333333","0"
3612,"370097",19055.6667,17349,20877,"0.333333","0"
3631,"451387",20239.6667,17896.6667,22833.6667,"0.333333","0"
3636,"420038",20237.6667,18264.3333,22400.6667,"0.333333","0"
3661,"460052",20951,18715.3333,23330.6667,"0.333333","0"
3747,"670025",23109.6667,20749.3333,25477.6667,"0.333333","0"
3762,"491302",20735.6667,18510.3333,23193.3333,"0.333333","0"
3809,"450828",22221.3333,19673.3333,24912.6667,"0.333333","0"
11,"281316",22918,19167,26856,"1","0"
90,"351326",22707,19667,25850,"1","0"
156,"290003",25961,23883.75,28184,"1","0"
168,"171347",22447,19461,25473,"1","0"
230,"191301",24099,21509,26751,"1","0"
289,"351316",26058,22208,29707,"1","0"
353,"141301",22744,19053,26448,"1","0"
355,"171365",22491,19037,26146,"1","0"
440,"041300",25881,22118,29815,"1","0"
445,"140007",22910.25,21710.5,24199,"1","0"
451,"360008",23015.25,21413.5,24705.5,"1","0"
468,"030112",22453,21733,23232,"1","0"
474,"171367",23153,20240,25892,"1","0"
