tweetid,hourofdate,latitude,longitude,tweet,usernumber,username,language,retweet,date,masterid
3760,2016-03-08 11:00:00.000,,,"water CBSE board PowerPoint Slides - https://t.co/MCBCJInJ6c  #water #CBSE #board",758049516,"PPT Search","en",0,1457464793000,3470
3761,2016-03-08 11:00:00.000,,,"illam Powerpoint Templates - https://t.co/BA7aSMvMkC  #powerpoint #slide #illam",758049516,"PPT Search","en",0,1457464773000,3471
3763,2016-03-08 11:00:00.000,,,"ultra sonic welding PPT Templates - https://t.co/xDLV4ARdwD  #ppt #powerpoint #slide #ultra #sonic #welding",758049516,"PPT Search","en",0,1457464752000,3472
3765,2016-03-08 11:00:00.000,,,"cancer and its targets Powerpoint Templates - https://t.co/oK66GFy5TQ  #ppt #cancer #and #its #targets",758049516,"PPT Search","en",0,1457464669000,3474
3768,2016-03-08 11:00:00.000,,,"fusibles_1 PowerPoint Slides - https://t.co/t7KlbuSb8z  #ppt #powerpoint #slide #fusibles_1",758049516,"PPT Search","en",0,1457464648000,3477
3777,2016-03-08 11:00:00.000,,,"home care  oxygen PowerPoint Slides - https://t.co/E1ZKYzGp7E  #home #care  #oxygen",758049516,"PPT Search","en",0,1457464319000,3485
3780,2016-03-08 11:00:00.000,,,"security guards training Powerpoint Templates - https://t.co/lf1fJRho7v  #security #guards #training",758049516,"PPT Search","en",0,1457464298000,3488
3781,2016-03-08 11:00:00.000,,,"ppt on us dollar vs pound Powerpoint Presentations - https://t.co/v4XoH5UdUT  #ppt #on #us #dollar #vs #pound",758049516,"PPT Search","en",0,1457464293000,3489
3783,2016-03-08 11:00:00.000,,,"home care Powerpoint Templates - https://t.co/upDqI7UfH0  #powerpoint #slide #home #care",758049516,"PPT Search","en",0,1457464278000,3491
3784,2016-03-08 11:00:00.000,,,"FENDERS PowerPoint Slides - https://t.co/aT5DbHjaA6  #FENDERS",758049516,"PPT Search","en",0,1457464272000,3492
3785,2016-03-08 11:00:00.000,,,"power system definitions PowerPoint Slides - https://t.co/HoqBcoxd3J  #powerpoint #templates #power #system #definitions",758049516,"PPT Search","en",0,1457464257000,3493
3786,2016-03-08 11:00:00.000,,,"BDO Powerpoint Templates - https://t.co/7XMElcuD7Q  #BDO",758049516,"PPT Search","en",0,1457464251000,3494
3787,2016-03-08 11:00:00.000,,,"training security guards ppt Powerpoint Templates - https://t.co/iv4KmTd7FD  #powerpoint #slide #training #security #guards #ppt",758049516,"PPT Search","en",0,1457464236000,3495
3789,2016-03-08 11:00:00.000,,,"oxygen equipment PowerPoint Slides - https://t.co/hBrbfayyx9  #powerpoint #slide #oxygen #equipment",758049516,"PPT Search","en",0,1457464215000,3496
3791,2016-03-08 11:00:00.000,,,"Active filters Powerpoint Presentations - https://t.co/LgUjGEQ8hY  #ppt #powerpoint #slide #Active #filters",758049516,"PPT Search","en",0,1457464168000,3498
3793,2016-03-08 11:00:00.000,,,"radiology of abdomen PowerPoint Slides - https://t.co/pk4zgz6xfj  #powerpoint #templates #radiology #of #abdomen",758049516,"PPT Search","en",0,1457464147000,3500
3804,2016-03-08 11:00:00.000,,,"steel framing training PPT Slides - https://t.co/PE86kMGcoj  #powerpoint #slide #steel #framing #training",758049516,"PPT Search","en",0,1457463747000,3509
3806,2016-03-08 11:00:00.000,,,"steel framing training PowerPoint Slides - https://t.co/PE86kMGcoj  #powerpoint #slide #steel #framing #training",758049516,"PPT Search","en",0,1457463727000,3511
3816,2016-03-08 10:00:00.000,,,"retinal image analysis Powerpoint Templates - https://t.co/rPlEiKrovk  #ppt #powerpoint #templates #retinal #image #analysis",758049516,"PPT Search","en",0,1457463591000,3521
3817,2016-03-08 10:00:00.000,,,"Plant stress physiology ppt PPT Slides - https://t.co/d2OwZpzp7D  #powerpoint #templates #Plant #stress #physiology #ppt",758049516,"PPT Search","en",0,1457463571000,3522
3818,2016-03-08 10:00:00.000,,,"retinal image segmentation Powerpoint Templates - https://t.co/4FYeDLHmEs  #retinal #image #segmentation",758049516,"PPT Search","en",0,1457463550000,3523
3819,2016-03-08 10:00:00.000,,,"crushing and milling of ores Powerpoint Presentations - https://t.co/c6EEdQR6LJ  #powerpoint #slide #crushing #and #milling #of #ores",758049516,"PPT Search","en",0,1457463538000,3524
3822,2016-03-08 10:00:00.000,,,"stoichiometry of microbial growth Powerpoint Templates - https://t.co/TCHDjVlFmD  #ppt #stoichiometry #of #microbial #growth",758049516,"PPT Search","en",0,1457463517000,3527
3823,2016-03-08 10:00:00.000,,,"stoichmetry Powerpoint Presentations - https://t.co/DqzJlFVPjU  #powerpoint #slide #stoichmetry",758049516,"PPT Search","en",0,1457463496000,3528
3842,2016-03-08 10:00:00.000,,,"persian literature powerpoint Powerpoint Presentations - https://t.co/EG9SAhlIQE  #powerpoint #slide #persian #literature #powerpoint",758049516,"PPT Search","en",0,1457462653000,3546
3846,2016-03-08 10:00:00.000,,,"bACTERIAL ARTIFICIAL CHROMOSOME PPT Slides - https://t.co/3kVRKjejok  #powerpoint #templates #bACTERIAL #ARTIFICIAL #CHROMOSOME",758049516,"PPT Search","en",0,1457462632000,3549
3847,2016-03-08 10:00:00.000,,,"agv in industries ppt PowerPoint Slides - https://t.co/vSHDvm9ABX  #ppt #powerpoint #slide #agv #in #industries #ppt",758049516,"PPT Search","en",0,1457462570000,3550
3848,2016-03-08 10:00:00.000,,,"hypertention &diabetic retinopathy PowerPoint Slides - https://t.co/Cv7I6TvgOE  #powerpoint #templates #hypertention #&diabetic #retinopathy",758049516,"PPT Search","en",0,1457462549000,3551
3865,2016-03-08 10:00:00.000,,,"creep in the belt Powerpoint Presentations - https://t.co/U7CE07KSGC  #powerpoint #slide #creep #in #the #belt",758049516,"PPT Search","en",0,1457461812000,3567
3866,2016-03-08 10:00:00.000,,,"ppt on  poems of holi festival PowerPoint Slides - https://t.co/etf4b6cZIq  #ppt #on # #poems #of #holi #festival",758049516,"PPT Search","en",0,1457461791000,3568
3868,2016-03-08 10:00:00.000,,,"Validation in Pharma Field PowerPoint Slides - https://t.co/StGNp7wb4z  #powerpoint #slide #Validation #in #Pharma #Field",758049516,"PPT Search","en",0,1457461771000,3570
3869,2016-03-08 10:00:00.000,,,"business organizations PPT Slides - https://t.co/WEz4Qg55NT  #powerpoint #slide #business #organizations",758049516,"PPT Search","en",0,1457461750000,3571
3871,2016-03-08 10:00:00.000,,,"ppt on intersection of surfaces Powerpoint Presentations - https://t.co/4xGBQzFlW6  #ppt #ppt #on #intersection #of #surfaces",758049516,"PPT Search","en",0,1457461729000,3573
3872,2016-03-08 10:00:00.000,,,"non parametric estimation ppt PowerPoint Slides - https://t.co/9AKCG6PpsL  #powerpoint #slide #non #parametric #estimation #ppt",758049516,"PPT Search","en",0,1457461688000,3574
3890,2016-03-08 10:00:00.000,,,"case solution presentation ppt Powerpoint Presentations - https://t.co/AbksALbOCj  #powerpoint #slide #case #solution #presentation #ppt",758049516,"PPT Search","en",0,1457461026000,3591
3918,2016-03-08 10:00:00.000,,,"dual queue dual bus PowerPoint Slides - https://t.co/OYImZBF4AX  #ppt #powerpoint #slide #dual #queue #dual #bus",758049516,"PPT Search","en",0,1457460252000,3618
3920,2016-03-08 10:00:00.000,,,"spanish architecture PowerPoint Slides - https://t.co/8XukWYNTMA  #ppt #spanish #architecture",758049516,"PPT Search","en",0,1457460211000,3620
3924,2016-03-08 10:00:00.000,,,"Lan interconnected devices PowerPoint Slides - https://t.co/iF6kLc39uj  #powerpoint #slide #Lan #interconnected #devices",758049516,"PPT Search","en",0,1457460148000,3624
3925,2016-03-08 10:00:00.000,,,"poverty evolution in india PPT Templates - https://t.co/5q6ae17J1Z  #powerpoint #templates #poverty #evolution #in #india",758049516,"PPT Search","en",0,1457460104000,3625
3927,2016-03-08 10:00:00.000,,,"floods in india PPT Slides - https://t.co/s8aBEv06eR  #powerpoint #slide #floods #in #india",758049516,"PPT Search","en",0,1457460041000,3627
3930,2016-03-08 10:00:00.000,,,"health injuries in children PowerPoint Slides - https://t.co/9ekkEDPU60  #powerpoint #slide #health #injuries #in #children",758049516,"PPT Search","en",0,1457460021000,3630
3932,2016-03-08 09:00:00.000,,,"changing resource use PowerPoint Slides - https://t.co/9F1wV3KqhW  #powerpoint #slide #changing #resource #use",758049516,"PPT Search","en",0,1457459990000,3632
3933,2016-03-08 09:00:00.000,,,"earhquake in bhuj Powerpoint Presentations - https://t.co/Semh4mvIa0  #earhquake #in #bhuj",758049516,"PPT Search","en",0,1457459958000,3633
3934,2016-03-08 09:00:00.000,,,"RAS GAS PowerPoint Slides - https://t.co/ll2B9KEfUv  #powerpoint #slide #RAS #GAS",758049516,"PPT Search","en",0,1457459949000,3634
3935,2016-03-08 09:00:00.000,,,"connectionism psychology PowerPoint Slides - https://t.co/c2qrntYc6C  #connectionism #psychology",758049516,"PPT Search","en",0,1457459938000,3635
3937,2016-03-08 09:00:00.000,,,"NESTLE RESEARCH METHODOLOGY Powerpoint Presentations - https://t.co/uc8kH1QLcj  #NESTLE #RESEARCH #METHODOLOGY",758049516,"PPT Search","en",0,1457459917000,3637
3939,2016-03-08 09:00:00.000,,,"VAR Powerpoint Templates - https://t.co/mgE6aPTPLn  #VAR",758049516,"PPT Search","en",0,1457459887000,3639
3960,2016-03-08 09:00:00.000,,,"MUTATION BREEDING IN CROP IMPROVEMENT PowerPoint Slides - https://t.co/I45KvsOuyT  #ppt #MUTATION #BREEDING #IN #CROP #IMPROVEMENT",758049516,"PPT Search","en",0,1457458948000,3659
3961,2016-03-08 09:00:00.000,,,"OB ch 3 ppt 14th Edition Powerpoint Presentations - https://t.co/GtBr4QtLlJ  #powerpoint #slide #OB #ch #3 #ppt #14th #Edition",758049516,"PPT Search","en",0,1457458927000,3660
3970,2016-03-08 09:00:00.000,,,"how t.. PowerPoint Slides - https://t.co/kHRlrPPOvn  #powerpoint #templates #how #t..",758049516,"PPT Search","en",0,1457458397000,3669
3973,2016-03-08 09:00:00.000,,,"Structure of poem PowerPoint Slides - https://t.co/NqfOIKCGec  #Structure #of #poem",758049516,"PPT Search","en",0,1457458335000,3672
3975,2016-03-08 09:00:00.000,,,"communicating for safety PPT Templates - https://t.co/MWWg4D7lKq  #ppt #powerpoint #slide #communicating #for #safety",758049516,"PPT Search","en",0,1457458314000,3674
3977,2016-03-08 09:00:00.000,,,"capa in hvac Powerpoint Presentations - https://t.co/j23n2HTHOn  #powerpoint #slide #capa #in #hvac",758049516,"PPT Search","en",0,1457458294000,3676
3979,2016-03-08 09:00:00.000,,,"beach tourism PPT Slides - https://t.co/RpyCUMdCay  #powerpoint #slide #beach #tourism",758049516,"PPT Search","en",0,1457458273000,3678
3984,2016-03-08 09:00:00.000,,,"magnet moter Powerpoint Templates - https://t.co/CLfeMHxWHE  #powerpoint #slide #magnet #moter",758049516,"PPT Search","en",0,1457458231000,3683
3989,2016-03-08 09:00:00.000,,,"aircraft overhaul carburetor Powerpoint Presentations - https://t.co/99PlJqpyeY  #ppt #aircraft #overhaul #carburetor",758049516,"PPT Search","en",0,1457458136000,3688
3990,2016-03-08 09:00:00.000,,,"RENAL STRUCTUR AND FUNCTION Powerpoint Templates - https://t.co/cnaMpajcIt  #RENAL #STRUCTUR #AND #FUNCTION",758049516,"PPT Search","en",0,1457458115000,3689
3991,2016-03-08 09:00:00.000,,,"chemcial defense Powerpoint Presentations - https://t.co/6sAD6HizAf  #powerpoint #slide #chemcial #defense",758049516,"PPT Search","en",0,1457458086000,3690
4005,2016-03-08 09:00:00.000,,,"Project Gate Review PPT Templates - https://t.co/wI1Jy8rof9  #ppt #powerpoint #slide #Project #Gate #Review",758049516,"PPT Search","en",0,1457457467000,3703
4007,2016-03-08 09:00:00.000,,,"chapter 5 managing small business PowerPoint Slides - https://t.co/BOXekW9l2D  #chapter #5 #managing #small #business",758049516,"PPT Search","en",0,1457457446000,3705
4025,2016-03-08 09:00:00.000,,,"make baby PowerPoint Slides - https://t.co/W7Or411yee  #powerpoint #slide #make #baby",758049516,"PPT Search","en",0,1457457099000,3723
4027,2016-03-08 09:00:00.000,,,"thermal oil recovery PowerPoint Slides - https://t.co/tfPjYLZfnj  #powerpoint #slide #thermal #oil #recovery",758049516,"PPT Search","en",0,1457457078000,3725
4030,2016-03-08 09:00:00.000,,,"zse PowerPoint Slides - https://t.co/zcJ5juXicw  #zse",758049516,"PPT Search","en",0,1457457058000,3728
4032,2016-03-08 09:00:00.000,,,"care of pain in children Powerpoint Templates - https://t.co/Y1D5uuLAa8  #care #of #pain #in #children",758049516,"PPT Search","en",0,1457457037000,3729
4036,2016-03-08 09:00:00.000,,,"ESL family Powerpoint Presentations - https://t.co/len5qJW0Ge  #powerpoint #slide #ESL #family",758049516,"PPT Search","en",0,1457456922000,3733
4038,2016-03-08 09:00:00.000,,,"https://t.co/HV0o7MVpQm Powerpoint Presentations - https://t.co/KOaBHkHawo  #slideworld.com",758049516,"PPT Search","en",0,1457456901000,3735
4041,2016-03-08 09:00:00.000,,,"B O T infra Powerpoint Presentations - https://t.co/YIn9yPbew6  #powerpoint #slide #B #O #T #infra",758049516,"PPT Search","en",0,1457456859000,3737
4043,2016-03-08 09:00:00.000,,,"B O T Powerpoint Templates - https://t.co/n9AA64ETVh  #powerpoint #slide #B #O #T",758049516,"PPT Search","en",0,1457456838000,3738
4045,2016-03-08 09:00:00.000,,,"infrastructure risk Powerpoint Presentations - https://t.co/HilEoXoJvW  #ppt #powerpoint #slide #infrastructure #risk",758049516,"PPT Search","en",0,1457456797000,3740
4047,2016-03-08 09:00:00.000,,,"Detection & incident ppt PPT Slides - https://t.co/FcskEtdRmu  #powerpoint #slide #Detection #& #incident #ppt",758049516,"PPT Search","en",0,1457456735000,3742
4050,2016-03-08 09:00:00.000,,,"high speed machine Powerpoint Templates - https://t.co/PKKPZ2Z5Ms  #high #speed #machine",758049516,"PPT Search","en",0,1457456673000,3745
4051,2016-03-08 09:00:00.000,,,"US debt crisis ppt Powerpoint Templates - https://t.co/QrHYgcTIbX  #powerpoint #slide #US #debt #crisis #ppt",758049516,"PPT Search","en",0,1457456661000,3746
4053,2016-03-08 09:00:00.000,,,"casting Laboratory PowerPoint Slides - https://t.co/aBNNHlEcsn  #powerpoint #slide #casting #Laboratory",758049516,"PPT Search","en",0,1457456652000,3748
4054,2016-03-08 09:00:00.000,,,"iterative thresholding PPT Templates - https://t.co/kNOpz14c6V  #powerpoint #slide #iterative #thresholding",758049516,"PPT Search","en",0,1457456640000,3749
4055,2016-03-08 09:00:00.000,,,"overuse of antibiotics in africa Powerpoint Templates - https://t.co/WIjyODeGhS  #overuse #of #antibiotics #in #africa",758049516,"PPT Search","en",0,1457456631000,3750
4056,2016-03-08 09:00:00.000,,,"lipid ppt PPT Slides - https://t.co/57r53U0lb6  #ppt #powerpoint #slide #lipid #ppt",758049516,"PPT Search","en",0,1457456619000,3751
4057,2016-03-08 09:00:00.000,,,"casting lab Powerpoint Templates - https://t.co/FPLRzE3LGT  #powerpoint #templates #casting #lab",758049516,"PPT Search","en",0,1457456610000,3752
4058,2016-03-08 09:00:00.000,,,"Pichia pastoris Powerpoint Templates - https://t.co/yoIUjmNOzW  #Pichia #pastoris",758049516,"PPT Search","en",0,1457456599000,3753
4059,2016-03-08 09:00:00.000,,,"cloud detection system ppt Powerpoint Presentations - https://t.co/zyc0c3IpW5  #cloud #detection #system #ppt",758049516,"PPT Search","en",0,1457456590000,3754
4060,2016-03-08 09:00:00.000,,,"pv simulink Powerpoint Templates - https://t.co/jEjFI8dpLY  #powerpoint #slide #pv #simulink",758049516,"PPT Search","en",0,1457456578000,3755
4061,2016-03-08 09:00:00.000,,,"vim furnace Powerpoint Presentations - https://t.co/MzaMuiblGZ  #powerpoint #slide #vim #furnace",758049516,"PPT Search","en",0,1457456569000,3756
4062,2016-03-08 09:00:00.000,,,"green building concepts Powerpoint Presentations - https://t.co/bS7tih0CH9  #ppt #powerpoint #templates #green #building #concepts",758049516,"PPT Search","en",0,1457456527000,3757
4063,2016-03-08 09:00:00.000,,,"dsp tutorial ppt PowerPoint Slides - https://t.co/aevr8ZIBgd  #powerpoint #templates #dsp #tutorial #ppt",758049516,"PPT Search","en",0,1457456516000,3758
4071,2016-03-08 09:00:00.000,,,"flood frequency PowerPoint Slides - https://t.co/fZoGt7kPYg  #flood #frequency",758049516,"PPT Search","en",0,1457456474000,3766
4074,2016-03-08 09:00:00.000,,,"splenectomy Powerpoint Templates - https://t.co/nI0H0sjoag  #powerpoint #slide #splenectomy",758049516,"PPT Search","en",0,1457456453000,3769
4078,2016-03-08 09:00:00.000,,,"fractal geometry tools Powerpoint Templates - https://t.co/u4QlV7ct0D  #fractal #geometry #tools",758049516,"PPT Search","en",0,1457456412000,3773
4081,2016-03-08 08:00:00.000,,,"marketing products and services PowerPoint Slides - https://t.co/IoCxKTZ9Zx  #powerpoint #slide #marketing #products #and #services",758049516,"PPT Search","en",0,1457456399000,3776
4084,2016-03-08 08:00:00.000,,,"DENTAL PONTIC DESIGNS PPT Slides - https://t.co/6TjFdpp6gp  #ppt #powerpoint #slide #DENTAL #PONTIC #DESIGNS",758049516,"PPT Search","en",0,1457456379000,3778
4087,2016-03-08 08:00:00.000,,,"class5 hindi PowerPoint Slides - https://t.co/bd1IVIDjKb  #powerpoint #slide #class5 #hindi",758049516,"PPT Search","en",0,1457456350000,3781
4088,2016-03-08 08:00:00.000,,,"pulmonary surfactant.ppt PowerPoint Slides - https://t.co/YXXLqvK1Vx  #pulmonary #surfactant.ppt",758049516,"PPT Search","en",0,1457456337000,3782
4090,2016-03-08 08:00:00.000,,,"hamorrhage Powerpoint Templates - https://t.co/crT8zvOcan  #powerpoint #slide #hamorrhage",758049516,"PPT Search","en",0,1457456316000,3784
4091,2016-03-08 08:00:00.000,,,"complete denture complains Powerpoint Presentations - https://t.co/mk7FFGaz84  #ppt #complete #denture #complains",758049516,"PPT Search","en",0,1457456308000,3785
4092,2016-03-08 08:00:00.000,,,"roles of surfactant in respiration PowerPoint Slides - https://t.co/gxFPa9oLoH  #roles #of #surfactant #in #respiration",758049516,"PPT Search","en",0,1457456296000,3786
4100,2016-03-08 08:00:00.000,,,"plant disease instruments PowerPoint Slides - https://t.co/pfbuIpOB9A  #powerpoint #templates #plant #disease #instruments",758049516,"PPT Search","en",0,1457455949000,3793
4102,2016-03-08 08:00:00.000,,,"decomposition of meat PPT Templates - https://t.co/GGfioDltHR  #powerpoint #slide #decomposition #of #meat",758049516,"PPT Search","en",0,1457455928000,3795
4105,2016-03-08 08:00:00.000,,,"plant disease detection PowerPoint Slides - https://t.co/JkthvVmx7E  #plant #disease #detection",758049516,"PPT Search","en",0,1457455907000,3797
