Month & Year,Is Weekday?,Date,Year,Half Year,Quarter,Month,Week,Day of Week,Is Workday?,Europe Season,North America Season,Asia Season,Month Number,Week Number,Month & Year Short
2009-03-01 00:00:00.000,False,2009-03-14 00:00:00.000,2009,"H1","Q1","March","Week 11","Saturday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","3","6","Mar 2009"
2009-03-01 00:00:00.000,False,2009-03-15 00:00:00.000,2009,"H1","Q1","March","Week 12","Sunday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","3","7","Mar 2009"
2009-03-01 00:00:00.000,True,2009-03-16 00:00:00.000,2009,"H1","Q1","March","Week 12","Monday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","1","Mar 2009"
2009-03-01 00:00:00.000,True,2009-03-17 00:00:00.000,2009,"H1","Q1","March","Week 12","Tuesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","2","Mar 2009"
2009-03-01 00:00:00.000,True,2009-03-18 00:00:00.000,2009,"H1","Q1","March","Week 12","Wednesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","3","Mar 2009"
2009-03-01 00:00:00.000,True,2009-03-19 00:00:00.000,2009,"H1","Q1","March","Week 12","Thursday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","4","Mar 2009"
2009-03-01 00:00:00.000,True,2009-03-20 00:00:00.000,2009,"H1","Q1","March","Week 12","Friday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","5","Mar 2009"
2009-03-01 00:00:00.000,False,2009-03-21 00:00:00.000,2009,"H1","Q1","March","Week 12","Saturday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","3","6","Mar 2009"
2009-03-01 00:00:00.000,False,2009-03-22 00:00:00.000,2009,"H1","Q1","March","Week 13","Sunday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","3","7","Mar 2009"
2009-03-01 00:00:00.000,True,2009-03-23 00:00:00.000,2009,"H1","Q1","March","Week 13","Monday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","1","Mar 2009"
2009-03-01 00:00:00.000,True,2009-03-24 00:00:00.000,2009,"H1","Q1","March","Week 13","Tuesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","2","Mar 2009"
2009-03-01 00:00:00.000,True,2009-03-25 00:00:00.000,2009,"H1","Q1","March","Week 13","Wednesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","3","Mar 2009"
2009-03-01 00:00:00.000,True,2009-03-26 00:00:00.000,2009,"H1","Q1","March","Week 13","Thursday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","4","Mar 2009"
2009-03-01 00:00:00.000,True,2009-03-27 00:00:00.000,2009,"H1","Q1","March","Week 13","Friday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","5","Mar 2009"
2009-03-01 00:00:00.000,False,2009-03-28 00:00:00.000,2009,"H1","Q1","March","Week 13","Saturday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","3","6","Mar 2009"
2009-03-01 00:00:00.000,False,2009-03-29 00:00:00.000,2009,"H1","Q1","March","Week 14","Sunday","WeekEnd","Spring/Business","Spring/Back to Business","Spring/Back to School","3","7","Mar 2009"
2009-03-01 00:00:00.000,True,2009-03-30 00:00:00.000,2009,"H1","Q1","March","Week 14","Monday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","1","Mar 2009"
2009-03-01 00:00:00.000,True,2009-03-31 00:00:00.000,2009,"H1","Q1","March","Week 14","Tuesday","WorkDay","Spring/Business","Spring/Back to Business","Spring/Back to School","3","2","Mar 2009"
2007-05-01 00:00:00.000,False,2007-05-05 00:00:00.000,2007,"H1","Q2","May","Week 18","Saturday","WeekEnd","None","None","Tax Time/Summer","5","6","May 2007"
2007-05-01 00:00:00.000,False,2007-05-06 00:00:00.000,2007,"H1","Q2","May","Week 19","Sunday","WeekEnd","None","None","Tax Time/Summer","5","7","May 2007"
2007-05-01 00:00:00.000,False,2007-05-12 00:00:00.000,2007,"H1","Q2","May","Week 19","Saturday","WeekEnd","None","None","Tax Time/Summer","5","6","May 2007"
2007-05-01 00:00:00.000,False,2007-05-13 00:00:00.000,2007,"H1","Q2","May","Week 20","Sunday","WeekEnd","None","None","Tax Time/Summer","5","7","May 2007"
2007-05-01 00:00:00.000,False,2007-05-19 00:00:00.000,2007,"H1","Q2","May","Week 20","Saturday","WeekEnd","None","None","Tax Time/Summer","5","6","May 2007"
2007-05-01 00:00:00.000,False,2007-05-20 00:00:00.000,2007,"H1","Q2","May","Week 21","Sunday","WeekEnd","None","None","Tax Time/Summer","5","7","May 2007"
2007-05-01 00:00:00.000,False,2007-05-26 00:00:00.000,2007,"H1","Q2","May","Week 21","Saturday","WeekEnd","None","None","Tax Time/Summer","5","6","May 2007"
2007-05-01 00:00:00.000,False,2007-05-27 00:00:00.000,2007,"H1","Q2","May","Week 22","Sunday","WeekEnd","None","None","Tax Time/Summer","5","7","May 2007"
2008-05-01 00:00:00.000,False,2008-05-03 00:00:00.000,2008,"H1","Q2","May","Week 18","Saturday","WeekEnd","None","None","Tax Time/Summer","5","6","May 2008"
2008-05-01 00:00:00.000,False,2008-05-04 00:00:00.000,2008,"H1","Q2","May","Week 19","Sunday","WeekEnd","None","None","Tax Time/Summer","5","7","May 2008"
2008-05-01 00:00:00.000,False,2008-05-10 00:00:00.000,2008,"H1","Q2","May","Week 19","Saturday","WeekEnd","None","None","Tax Time/Summer","5","6","May 2008"
2008-05-01 00:00:00.000,False,2008-05-11 00:00:00.000,2008,"H1","Q2","May","Week 20","Sunday","WeekEnd","None","None","Tax Time/Summer","5","7","May 2008"
2008-05-01 00:00:00.000,False,2008-05-17 00:00:00.000,2008,"H1","Q2","May","Week 20","Saturday","WeekEnd","None","None","Tax Time/Summer","5","6","May 2008"
2008-05-01 00:00:00.000,False,2008-05-18 00:00:00.000,2008,"H1","Q2","May","Week 21","Sunday","WeekEnd","None","None","Tax Time/Summer","5","7","May 2008"
2008-05-01 00:00:00.000,False,2008-05-24 00:00:00.000,2008,"H1","Q2","May","Week 21","Saturday","WeekEnd","None","None","Tax Time/Summer","5","6","May 2008"
2008-05-01 00:00:00.000,False,2008-05-25 00:00:00.000,2008,"H1","Q2","May","Week 22","Sunday","WeekEnd","None","None","Tax Time/Summer","5","7","May 2008"
2008-05-01 00:00:00.000,False,2008-05-31 00:00:00.000,2008,"H1","Q2","May","Week 22","Saturday","WeekEnd","None","None","Tax Time/Summer","5","6","May 2008"
2009-05-01 00:00:00.000,False,2009-05-02 00:00:00.000,2009,"H1","Q2","May","Week 18","Saturday","WeekEnd","None","None","Tax Time/Summer","5","6","May 2009"
2009-05-01 00:00:00.000,False,2009-05-03 00:00:00.000,2009,"H1","Q2","May","Week 19","Sunday","WeekEnd","None","None","Tax Time/Summer","5","7","May 2009"
2009-05-01 00:00:00.000,False,2009-05-09 00:00:00.000,2009,"H1","Q2","May","Week 19","Saturday","WeekEnd","None","None","Tax Time/Summer","5","6","May 2009"
2009-05-01 00:00:00.000,False,2009-05-10 00:00:00.000,2009,"H1","Q2","May","Week 20","Sunday","WeekEnd","None","None","Tax Time/Summer","5","7","May 2009"
2009-05-01 00:00:00.000,False,2009-05-16 00:00:00.000,2009,"H1","Q2","May","Week 20","Saturday","WeekEnd","None","None","Tax Time/Summer","5","6","May 2009"
2009-05-01 00:00:00.000,False,2009-05-17 00:00:00.000,2009,"H1","Q2","May","Week 21","Sunday","WeekEnd","None","None","Tax Time/Summer","5","7","May 2009"
2009-05-01 00:00:00.000,False,2009-05-23 00:00:00.000,2009,"H1","Q2","May","Week 21","Saturday","WeekEnd","None","None","Tax Time/Summer","5","6","May 2009"
2009-05-01 00:00:00.000,False,2009-05-24 00:00:00.000,2009,"H1","Q2","May","Week 22","Sunday","WeekEnd","None","None","Tax Time/Summer","5","7","May 2009"
2009-05-01 00:00:00.000,False,2009-05-30 00:00:00.000,2009,"H1","Q2","May","Week 22","Saturday","WeekEnd","None","None","Tax Time/Summer","5","6","May 2009"
2009-05-01 00:00:00.000,False,2009-05-31 00:00:00.000,2009,"H1","Q2","May","Week 23","Sunday","WeekEnd","None","None","Tax Time/Summer","5","7","May 2009"
2007-05-01 00:00:00.000,True,2007-05-01 00:00:00.000,2007,"H1","Q2","May","Week 18","Tuesday","WorkDay","None","None","Tax Time/Summer","5","2","May 2007"
2007-05-01 00:00:00.000,True,2007-05-02 00:00:00.000,2007,"H1","Q2","May","Week 18","Wednesday","WorkDay","None","None","Tax Time/Summer","5","3","May 2007"
2007-05-01 00:00:00.000,True,2007-05-03 00:00:00.000,2007,"H1","Q2","May","Week 18","Thursday","WorkDay","None","None","Tax Time/Summer","5","4","May 2007"
2007-05-01 00:00:00.000,True,2007-05-04 00:00:00.000,2007,"H1","Q2","May","Week 18","Friday","WorkDay","None","None","Tax Time/Summer","5","5","May 2007"
2007-05-01 00:00:00.000,True,2007-05-07 00:00:00.000,2007,"H1","Q2","May","Week 19","Monday","WorkDay","None","None","Tax Time/Summer","5","1","May 2007"
2007-05-01 00:00:00.000,True,2007-05-08 00:00:00.000,2007,"H1","Q2","May","Week 19","Tuesday","WorkDay","None","None","Tax Time/Summer","5","2","May 2007"
2007-05-01 00:00:00.000,True,2007-05-09 00:00:00.000,2007,"H1","Q2","May","Week 19","Wednesday","WorkDay","None","None","Tax Time/Summer","5","3","May 2007"
2007-05-01 00:00:00.000,True,2007-05-10 00:00:00.000,2007,"H1","Q2","May","Week 19","Thursday","WorkDay","None","None","Tax Time/Summer","5","4","May 2007"
2007-05-01 00:00:00.000,True,2007-05-11 00:00:00.000,2007,"H1","Q2","May","Week 19","Friday","WorkDay","None","None","Tax Time/Summer","5","5","May 2007"
2007-05-01 00:00:00.000,True,2007-05-14 00:00:00.000,2007,"H1","Q2","May","Week 20","Monday","WorkDay","None","None","Tax Time/Summer","5","1","May 2007"
2007-05-01 00:00:00.000,True,2007-05-15 00:00:00.000,2007,"H1","Q2","May","Week 20","Tuesday","WorkDay","None","None","Tax Time/Summer","5","2","May 2007"
2007-05-01 00:00:00.000,True,2007-05-16 00:00:00.000,2007,"H1","Q2","May","Week 20","Wednesday","WorkDay","None","None","Tax Time/Summer","5","3","May 2007"
2007-05-01 00:00:00.000,True,2007-05-17 00:00:00.000,2007,"H1","Q2","May","Week 20","Thursday","WorkDay","None","None","Tax Time/Summer","5","4","May 2007"
2007-05-01 00:00:00.000,True,2007-05-18 00:00:00.000,2007,"H1","Q2","May","Week 20","Friday","WorkDay","None","None","Tax Time/Summer","5","5","May 2007"
2007-05-01 00:00:00.000,True,2007-05-21 00:00:00.000,2007,"H1","Q2","May","Week 21","Monday","WorkDay","None","None","Tax Time/Summer","5","1","May 2007"
2007-05-01 00:00:00.000,True,2007-05-22 00:00:00.000,2007,"H1","Q2","May","Week 21","Tuesday","WorkDay","None","None","Tax Time/Summer","5","2","May 2007"
2007-05-01 00:00:00.000,True,2007-05-23 00:00:00.000,2007,"H1","Q2","May","Week 21","Wednesday","WorkDay","None","None","Tax Time/Summer","5","3","May 2007"
2007-05-01 00:00:00.000,True,2007-05-24 00:00:00.000,2007,"H1","Q2","May","Week 21","Thursday","WorkDay","None","None","Tax Time/Summer","5","4","May 2007"
2007-05-01 00:00:00.000,True,2007-05-25 00:00:00.000,2007,"H1","Q2","May","Week 21","Friday","WorkDay","None","None","Tax Time/Summer","5","5","May 2007"
2007-05-01 00:00:00.000,True,2007-05-28 00:00:00.000,2007,"H1","Q2","May","Week 22","Monday","WorkDay","None","None","Tax Time/Summer","5","1","May 2007"
2007-05-01 00:00:00.000,True,2007-05-29 00:00:00.000,2007,"H1","Q2","May","Week 22","Tuesday","WorkDay","None","None","Tax Time/Summer","5","2","May 2007"
2007-05-01 00:00:00.000,True,2007-05-30 00:00:00.000,2007,"H1","Q2","May","Week 22","Wednesday","WorkDay","None","None","Tax Time/Summer","5","3","May 2007"
2007-05-01 00:00:00.000,True,2007-05-31 00:00:00.000,2007,"H1","Q2","May","Week 22","Thursday","WorkDay","None","None","Tax Time/Summer","5","4","May 2007"
2008-05-01 00:00:00.000,True,2008-05-01 00:00:00.000,2008,"H1","Q2","May","Week 18","Thursday","WorkDay","None","None","Tax Time/Summer","5","4","May 2008"
2008-05-01 00:00:00.000,True,2008-05-02 00:00:00.000,2008,"H1","Q2","May","Week 18","Friday","WorkDay","None","None","Tax Time/Summer","5","5","May 2008"
2008-05-01 00:00:00.000,True,2008-05-05 00:00:00.000,2008,"H1","Q2","May","Week 19","Monday","WorkDay","None","None","Tax Time/Summer","5","1","May 2008"
2008-05-01 00:00:00.000,True,2008-05-06 00:00:00.000,2008,"H1","Q2","May","Week 19","Tuesday","WorkDay","None","None","Tax Time/Summer","5","2","May 2008"
2008-05-01 00:00:00.000,True,2008-05-07 00:00:00.000,2008,"H1","Q2","May","Week 19","Wednesday","WorkDay","None","None","Tax Time/Summer","5","3","May 2008"
2008-05-01 00:00:00.000,True,2008-05-08 00:00:00.000,2008,"H1","Q2","May","Week 19","Thursday","WorkDay","None","None","Tax Time/Summer","5","4","May 2008"
2008-05-01 00:00:00.000,True,2008-05-09 00:00:00.000,2008,"H1","Q2","May","Week 19","Friday","WorkDay","None","None","Tax Time/Summer","5","5","May 2008"
2008-05-01 00:00:00.000,True,2008-05-12 00:00:00.000,2008,"H1","Q2","May","Week 20","Monday","WorkDay","None","None","Tax Time/Summer","5","1","May 2008"
2008-05-01 00:00:00.000,True,2008-05-13 00:00:00.000,2008,"H1","Q2","May","Week 20","Tuesday","WorkDay","None","None","Tax Time/Summer","5","2","May 2008"
2008-05-01 00:00:00.000,True,2008-05-14 00:00:00.000,2008,"H1","Q2","May","Week 20","Wednesday","WorkDay","None","None","Tax Time/Summer","5","3","May 2008"
2008-05-01 00:00:00.000,True,2008-05-15 00:00:00.000,2008,"H1","Q2","May","Week 20","Thursday","WorkDay","None","None","Tax Time/Summer","5","4","May 2008"
2008-05-01 00:00:00.000,True,2008-05-16 00:00:00.000,2008,"H1","Q2","May","Week 20","Friday","WorkDay","None","None","Tax Time/Summer","5","5","May 2008"
2008-05-01 00:00:00.000,True,2008-05-19 00:00:00.000,2008,"H1","Q2","May","Week 21","Monday","WorkDay","None","None","Tax Time/Summer","5","1","May 2008"
2008-05-01 00:00:00.000,True,2008-05-20 00:00:00.000,2008,"H1","Q2","May","Week 21","Tuesday","WorkDay","None","None","Tax Time/Summer","5","2","May 2008"
2008-05-01 00:00:00.000,True,2008-05-21 00:00:00.000,2008,"H1","Q2","May","Week 21","Wednesday","WorkDay","None","None","Tax Time/Summer","5","3","May 2008"
2008-05-01 00:00:00.000,True,2008-05-22 00:00:00.000,2008,"H1","Q2","May","Week 21","Thursday","WorkDay","None","None","Tax Time/Summer","5","4","May 2008"
2008-05-01 00:00:00.000,True,2008-05-23 00:00:00.000,2008,"H1","Q2","May","Week 21","Friday","WorkDay","None","None","Tax Time/Summer","5","5","May 2008"
2008-05-01 00:00:00.000,True,2008-05-26 00:00:00.000,2008,"H1","Q2","May","Week 22","Monday","WorkDay","None","None","Tax Time/Summer","5","1","May 2008"
2008-05-01 00:00:00.000,True,2008-05-27 00:00:00.000,2008,"H1","Q2","May","Week 22","Tuesday","WorkDay","None","None","Tax Time/Summer","5","2","May 2008"
2008-05-01 00:00:00.000,True,2008-05-28 00:00:00.000,2008,"H1","Q2","May","Week 22","Wednesday","WorkDay","None","None","Tax Time/Summer","5","3","May 2008"
2008-05-01 00:00:00.000,True,2008-05-29 00:00:00.000,2008,"H1","Q2","May","Week 22","Thursday","WorkDay","None","None","Tax Time/Summer","5","4","May 2008"
2008-05-01 00:00:00.000,True,2008-05-30 00:00:00.000,2008,"H1","Q2","May","Week 22","Friday","WorkDay","None","None","Tax Time/Summer","5","5","May 2008"
2009-05-01 00:00:00.000,True,2009-05-01 00:00:00.000,2009,"H1","Q2","May","Week 18","Friday","WorkDay","None","None","Tax Time/Summer","5","5","May 2009"
2009-05-01 00:00:00.000,True,2009-05-04 00:00:00.000,2009,"H1","Q2","May","Week 19","Monday","WorkDay","None","None","Tax Time/Summer","5","1","May 2009"
2009-05-01 00:00:00.000,True,2009-05-05 00:00:00.000,2009,"H1","Q2","May","Week 19","Tuesday","WorkDay","None","None","Tax Time/Summer","5","2","May 2009"
2009-05-01 00:00:00.000,True,2009-05-06 00:00:00.000,2009,"H1","Q2","May","Week 19","Wednesday","WorkDay","None","None","Tax Time/Summer","5","3","May 2009"
2009-05-01 00:00:00.000,True,2009-05-07 00:00:00.000,2009,"H1","Q2","May","Week 19","Thursday","WorkDay","None","None","Tax Time/Summer","5","4","May 2009"
2009-05-01 00:00:00.000,True,2009-05-08 00:00:00.000,2009,"H1","Q2","May","Week 19","Friday","WorkDay","None","None","Tax Time/Summer","5","5","May 2009"
2009-05-01 00:00:00.000,True,2009-05-11 00:00:00.000,2009,"H1","Q2","May","Week 20","Monday","WorkDay","None","None","Tax Time/Summer","5","1","May 2009"
2009-05-01 00:00:00.000,True,2009-05-12 00:00:00.000,2009,"H1","Q2","May","Week 20","Tuesday","WorkDay","None","None","Tax Time/Summer","5","2","May 2009"
2009-05-01 00:00:00.000,True,2009-05-13 00:00:00.000,2009,"H1","Q2","May","Week 20","Wednesday","WorkDay","None","None","Tax Time/Summer","5","3","May 2009"
2009-05-01 00:00:00.000,True,2009-05-14 00:00:00.000,2009,"H1","Q2","May","Week 20","Thursday","WorkDay","None","None","Tax Time/Summer","5","4","May 2009"
2009-05-01 00:00:00.000,True,2009-05-15 00:00:00.000,2009,"H1","Q2","May","Week 20","Friday","WorkDay","None","None","Tax Time/Summer","5","5","May 2009"
2009-05-01 00:00:00.000,True,2009-05-18 00:00:00.000,2009,"H1","Q2","May","Week 21","Monday","WorkDay","None","None","Tax Time/Summer","5","1","May 2009"
2009-05-01 00:00:00.000,True,2009-05-19 00:00:00.000,2009,"H1","Q2","May","Week 21","Tuesday","WorkDay","None","None","Tax Time/Summer","5","2","May 2009"
2009-05-01 00:00:00.000,True,2009-05-20 00:00:00.000,2009,"H1","Q2","May","Week 21","Wednesday","WorkDay","None","None","Tax Time/Summer","5","3","May 2009"
2009-05-01 00:00:00.000,True,2009-05-21 00:00:00.000,2009,"H1","Q2","May","Week 21","Thursday","WorkDay","None","None","Tax Time/Summer","5","4","May 2009"
2009-05-01 00:00:00.000,True,2009-05-22 00:00:00.000,2009,"H1","Q2","May","Week 21","Friday","WorkDay","None","None","Tax Time/Summer","5","5","May 2009"
2009-05-01 00:00:00.000,True,2009-05-25 00:00:00.000,2009,"H1","Q2","May","Week 22","Monday","WorkDay","None","None","Tax Time/Summer","5","1","May 2009"
2009-05-01 00:00:00.000,True,2009-05-26 00:00:00.000,2009,"H1","Q2","May","Week 22","Tuesday","WorkDay","None","None","Tax Time/Summer","5","2","May 2009"
2009-05-01 00:00:00.000,True,2009-05-27 00:00:00.000,2009,"H1","Q2","May","Week 22","Wednesday","WorkDay","None","None","Tax Time/Summer","5","3","May 2009"
