id,pesid,data_inversa,dia_semana,horario,uf,br,km,municipio,elemento_transito,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,condicao_metereologica,tipo_pista,tracado_via,uso_solo,tipo_veiculo,tipo_envolvido,estado_fisico,sexo,ilesos,feridos_leves,feridos_graves,mortos,latitude,longitude
257277,574934,2019-12-19 00:00:00.000,"quinta-feira",1899-12-30 19:30:00.000,"MG","116",528,"CARATINGA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.794033,-42.13731414
258799,575235,2019-12-25 00:00:00.000,"quarta-feira",1899-12-30 23:30:00.000,"MG","365",1,"MONTES CLAROS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-16.716154,-43.863327000000012
260401,579302,2020-01-02 00:00:00.000,"quinta-feira",1899-12-30 18:30:00.000,"MG","365",4,"MONTES CLAROS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Anoitecer","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-16.78810728,-43.89347076
281611,627812,2020-04-26 00:00:00.000,"domingo",1899-12-30 20:20:00.000,"MG","50",164,"UBERABA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.6847632,-47.99273153
287630,640375,2020-06-01 00:00:00.000,"segunda-feira",1899-12-30 18:05:00.000,"MG","365",620,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Anoitecer","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.90349687,-48.28130603
287804,640868,2020-06-02 00:00:00.000,"terça-feira",1899-12-30 19:00:00.000,"MG","50",73,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.89384212,-48.25073004
305718,680280,2020-09-04 00:00:00.000,"sexta-feira",1899-12-30 19:30:00.000,"MG","50",70,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.85140204,-48.25345932
307332,684823,2020-09-11 00:00:00.000,"sexta-feira",1899-12-30 22:00:00.000,"MG","50",173,"UBERABA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.7624352,-47.97701547
312438,695705,2020-10-05 00:00:00.000,"segunda-feira",1899-12-30 19:10:00.000,"MG","50",43,"ARAGUARI","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.69834223,-48.1855417
313023,695916,2020-10-08 00:00:00.000,"quinta-feira",1899-12-30 22:40:00.000,"MG","116",274,"TEOFILO OTONI","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-17.83384514,-41.51094368
319383,711340,2020-11-05 00:00:00.000,"quinta-feira",1899-12-30 19:40:00.000,"MG","251",320,"SALINAS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-16.21224402,-42.35949798
1257,2281,2017-01-05 00:00:00.000,"quinta-feira",1899-12-30 14:00:00.000,"MG","365",1,"MONTES CLAROS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-16.77670393,-43.88645849
2476,4955,2017-01-09 00:00:00.000,"segunda-feira",1899-12-30 13:35:00.000,"MG","365",626,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.90904728,-48.30984592
5072,12528,2017-01-19 00:00:00.000,"quinta-feira",1899-12-30 16:04:00.000,"MG","365",13,"MONTES CLAROS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-16.84440422,-43.96412277
8925,20559,2017-02-03 00:00:00.000,"sexta-feira",1899-12-30 18:10:00.000,"MG","356",264,"MURIAE","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-21.124572,-42.379239
15005,32296,2017-02-25 00:00:00.000,"sábado",1899-12-30 11:40:00.000,"MG","116",684,"MURIAE","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.97546585,-42.35527486
19920,43394,2017-03-15 00:00:00.000,"quarta-feira",1899-12-30 15:05:00.000,"MG","116",702,"MURIAE","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-21.12375627,-42.38075852
41300,90054,2017-05-28 00:00:00.000,"domingo",1899-12-30 13:20:00.000,"MG","135",408,"BOCAIUVA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-17.09119675,-43.82980183
41996,92799,2017-05-31 00:00:00.000,"quarta-feira",1899-12-30 12:20:00.000,"MG","116",508,"UBAPORANGA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.61506607,-42.11154161
49102,104558,2017-06-25 00:00:00.000,"domingo",1899-12-30 14:55:00.000,"MG","50",171,"UBERABA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.74706,-47.9833
51355,109697,2017-07-03 00:00:00.000,"segunda-feira",1899-12-30 12:30:00.000,"MG","116",415,"GOVERNADOR VALADARES","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.88049,-41.95965
51441,109924,2017-06-02 00:00:00.000,"sexta-feira",1899-12-30 16:15:00.000,"MG","251",475,"FRANCISCO SA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-16.4701,-43.4471
54472,116983,2017-07-15 00:00:00.000,"sábado",1899-12-30 11:30:00.000,"MG","153",59,"MONTE ALEGRE DE MINAS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.8878,-49.051
54499,117048,2017-07-15 00:00:00.000,"sábado",1899-12-30 14:25:00.000,"MG","50",75,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.92134,-48.22227
67123,144905,2017-09-02 00:00:00.000,"sábado",1899-12-30 13:30:00.000,"MG","116",174,"PADRE PARAISO","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-17.0484,-41.4542
67602,145753,2017-09-04 00:00:00.000,"segunda-feira",1899-12-30 15:50:00.000,"MG","50",71,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.89181,-48.25433
69133,150036,2017-09-10 00:00:00.000,"domingo",1899-12-30 11:20:00.000,"MG","251",515,"MONTES CLAROS","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-16.6588,-43.7377
72484,158145,2017-09-23 00:00:00.000,"sábado",1899-12-30 15:15:00.000,"MG","116",511,"UBAPORANGA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.65693,-42.11439
78953,172181,2017-10-17 00:00:00.000,"terça-feira",1899-12-30 07:20:00.000,"MG","116",706,"MURIAE","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-21.149420000000006,-42.38152
80838,174433,2017-10-24 00:00:00.000,"terça-feira",1899-12-30 17:10:00.000,"MG","153",236,"FRONTEIRA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.2307,-49.1537
81837,178729,2017-10-28 00:00:00.000,"sábado",1899-12-30 13:50:00.000,"MG","365",609,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.91876,-48.179590000000012
86737,187419,2017-11-17 00:00:00.000,"sexta-feira",1899-12-30 08:30:00.000,"MG","116",275,"TEOFILO OTONI","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-17.8403,-41.5134
95552,206685,2017-12-18 00:00:00.000,"segunda-feira",1899-12-30 08:15:00.000,"MG","50",72,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.91461,-48.27538
96413,207801,2017-12-17 00:00:00.000,"domingo",1899-12-30 17:50:00.000,"MG","116",410,"GOVERNADOR VALADARES","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.85158,-41.9498
104640,227742,2018-01-19 00:00:00.000,"sexta-feira",1899-12-30 16:30:00.000,"MG","116",529,"CARATINGA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Múltipla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.79067123,-42.13697255
106340,231295,2018-01-26 00:00:00.000,"sexta-feira",1899-12-30 17:50:00.000,"MG","365",480,"PATROCINIO","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.9436,-46.9923
117918,258233,2018-03-12 00:00:00.000,"segunda-feira",1899-12-30 13:40:00.000,"MG","50",73,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Múltipla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.9101,-48.2239
122102,268412,2018-03-30 00:00:00.000,"sexta-feira",1899-12-30 08:20:00.000,"MG","50",138,"UBERABA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.46,-48.0585
124318,274002,2018-04-07 00:00:00.000,"sábado",1899-12-30 14:40:00.000,"MG","116",528,"CARATINGA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.78707732,-42.13527203
132205,285842,2018-05-05 00:00:00.000,"sábado",1899-12-30 12:00:00.000,"MG","50",198,"DELTA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.9231,-47.8242
136148,294665,2018-04-01 00:00:00.000,"domingo",1899-12-30 09:30:00.000,"MG","116",115,"ITAOBIM","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-16.54406325,-41.50772095
139746,304291,2018-06-12 00:00:00.000,"terça-feira",1899-12-30 17:05:00.000,"MG","116",590,"MANHUACU","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-20.2471317,-42.1424401
147560,321480,2018-07-19 00:00:00.000,"quinta-feira",1899-12-30 09:55:00.000,"MG","116",703,"MURIAE","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-21.11906249,-42.3800692
156797,344361,2018-09-02 00:00:00.000,"domingo",1899-12-30 10:40:00.000,"MG","116",409,"GOVERNADOR VALADARES","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.84552443,-41.98113942
157104,343391,2018-09-03 00:00:00.000,"segunda-feira",1899-12-30 16:50:00.000,"MG","50",69,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.88714248,-48.26163054
157706,351803,2018-09-06 00:00:00.000,"quinta-feira",1899-12-30 17:15:00.000,"MG","116",781,"LEOPOLDINA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-21.66508607,-42.72857666
158841,347778,2018-09-11 00:00:00.000,"terça-feira",1899-12-30 17:20:00.000,"MG","365",621,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.88676485,-48.26769716
161017,352679,2018-09-22 00:00:00.000,"sábado",1899-12-30 10:15:00.000,"MG","116",278,"TEOFILO OTONI","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Múltipla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-17.86543442,-41.516369
163737,358541,2018-10-06 00:00:00.000,"sábado",1899-12-30 15:45:00.000,"MG","116",178,"PADRE PARAISO","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-17.07450773,-41.48643494
165039,363239,2018-10-12 00:00:00.000,"sexta-feira",1899-12-30 17:00:00.000,"MG","50",73,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.9101,-48.2239
169470,373102,2018-11-04 00:00:00.000,"domingo",1899-12-30 08:00:00.000,"MG","116",410,"GOVERNADOR VALADARES","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.79646799,-41.98905945
171242,375530,2018-11-12 00:00:00.000,"segunda-feira",1899-12-30 13:20:00.000,"MG","116",762,"LEOPOLDINA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-21.52780102,-42.62983734
175670,388119,2018-12-03 00:00:00.000,"segunda-feira",1899-12-30 14:50:00.000,"MG","116",703,"MURIAE","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-21.12037356,-42.38010406
180046,397876,2018-12-22 00:00:00.000,"sábado",1899-12-30 11:50:00.000,"MG","116",529,"CARATINGA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-19.793896,-42.137407
184126,405928,2019-01-09 00:00:00.000,"quarta-feira",1899-12-30 08:00:00.000,"MG","50",72,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.9051,-48.2318
192798,429308,2019-02-22 00:00:00.000,"sexta-feira",1899-12-30 06:25:00.000,"MG","153",2,"ARAPORA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.442,-49.1881
193965,429046,2019-01-14 00:00:00.000,"segunda-feira",1899-12-30 07:55:00.000,"MG","365",625,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.905,-48.2879
193965,429038,2019-01-14 00:00:00.000,"segunda-feira",1899-12-30 07:55:00.000,"MG","365",625,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.905,-48.2879
193965,429036,2019-01-14 00:00:00.000,"segunda-feira",1899-12-30 07:55:00.000,"MG","365",625,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.905,-48.2879
199220,440973,2019-03-25 00:00:00.000,"segunda-feira",1899-12-30 13:20:00.000,"MG","116",410,"GOVERNADOR VALADARES","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Urbano","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.85478756,-41.97606683
204305,453211,2019-04-19 00:00:00.000,"sexta-feira",1899-12-30 11:50:00.000,"MG","365",651,"UBERLANDIA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Reta","Rural","Automóvel","Condutor","Ileso","Masculino",1,0,0,0,-18.86755464,-48.56819793
