Date,Year,Start of Year,End of Year,Month,Start of Month,End of Month,IsEndOfMonth,EndOfMonth Date,Days in Month,Day,Day Name,Day of Week,Day of Year,Month Name,Quarter,Start of Quarter,End of Quarter,Week of Year,Week of Month,Start of Week,End of Week,Fiscal Year,Fiscal Quarter,Fiscal Month,Fiscal Year & Month
2021-03-11 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,False,,31,11,"Thursday",3,70,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,11,2,2021-03-08 00:00:00.000,2021-03-14 00:00:00.000,2021,3,9,"9 2021"
2021-03-12 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,False,,31,12,"Friday",4,71,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,11,2,2021-03-08 00:00:00.000,2021-03-14 00:00:00.000,2021,3,9,"9 2021"
2021-03-13 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,False,,31,13,"Saturday",5,72,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,11,2,2021-03-08 00:00:00.000,2021-03-14 00:00:00.000,2021,3,9,"9 2021"
2021-03-14 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,False,,31,14,"Sunday",6,73,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,11,2,2021-03-08 00:00:00.000,2021-03-14 00:00:00.000,2021,3,9,"9 2021"
2021-03-15 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,False,,31,15,"Monday",0,74,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,12,3,2021-03-15 00:00:00.000,2021-03-21 00:00:00.000,2021,3,9,"9 2021"
2021-03-16 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,False,,31,16,"Tuesday",1,75,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,12,3,2021-03-15 00:00:00.000,2021-03-21 00:00:00.000,2021,3,9,"9 2021"
2021-03-17 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,False,,31,17,"Wednesday",2,76,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,12,3,2021-03-15 00:00:00.000,2021-03-21 00:00:00.000,2021,3,9,"9 2021"
2021-03-18 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,False,,31,18,"Thursday",3,77,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,12,3,2021-03-15 00:00:00.000,2021-03-21 00:00:00.000,2021,3,9,"9 2021"
2021-03-19 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,False,,31,19,"Friday",4,78,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,12,3,2021-03-15 00:00:00.000,2021-03-21 00:00:00.000,2021,3,9,"9 2021"
2021-03-20 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,False,,31,20,"Saturday",5,79,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,12,3,2021-03-15 00:00:00.000,2021-03-21 00:00:00.000,2021,3,9,"9 2021"
2021-03-21 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,False,,31,21,"Sunday",6,80,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,12,3,2021-03-15 00:00:00.000,2021-03-21 00:00:00.000,2021,3,9,"9 2021"
2021-03-22 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,False,,31,22,"Monday",0,81,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,13,4,2021-03-22 00:00:00.000,2021-03-28 00:00:00.000,2021,3,9,"9 2021"
2021-03-23 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,False,,31,23,"Tuesday",1,82,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,13,4,2021-03-22 00:00:00.000,2021-03-28 00:00:00.000,2021,3,9,"9 2021"
2021-03-24 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,False,,31,24,"Wednesday",2,83,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,13,4,2021-03-22 00:00:00.000,2021-03-28 00:00:00.000,2021,3,9,"9 2021"
2021-03-25 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,False,,31,25,"Thursday",3,84,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,13,4,2021-03-22 00:00:00.000,2021-03-28 00:00:00.000,2021,3,9,"9 2021"
2021-03-26 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,False,,31,26,"Friday",4,85,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,13,4,2021-03-22 00:00:00.000,2021-03-28 00:00:00.000,2021,3,9,"9 2021"
2021-03-27 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,False,,31,27,"Saturday",5,86,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,13,4,2021-03-22 00:00:00.000,2021-03-28 00:00:00.000,2021,3,9,"9 2021"
2021-03-28 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,False,,31,28,"Sunday",6,87,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,13,4,2021-03-22 00:00:00.000,2021-03-28 00:00:00.000,2021,3,9,"9 2021"
2021-03-29 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,False,,31,29,"Monday",0,88,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,14,5,2021-03-29 00:00:00.000,2021-04-04 00:00:00.000,2021,3,9,"9 2021"
2021-03-30 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,3,2021-03-01 00:00:00.000,2021-03-31 00:00:00.000,False,,31,30,"Tuesday",1,89,"March",1,2021-01-01 00:00:00.000,2021-03-31 00:00:00.000,14,5,2021-03-29 00:00:00.000,2021-04-04 00:00:00.000,2021,3,9,"9 2021"
2021-05-01 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,1,"Saturday",5,121,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,18,1,2021-04-26 00:00:00.000,2021-05-02 00:00:00.000,2021,4,11,"11 2021"
2021-05-02 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,2,"Sunday",6,122,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,18,1,2021-04-26 00:00:00.000,2021-05-02 00:00:00.000,2021,4,11,"11 2021"
2021-05-03 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,3,"Monday",0,123,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,19,2,2021-05-03 00:00:00.000,2021-05-09 00:00:00.000,2021,4,11,"11 2021"
2021-05-04 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,4,"Tuesday",1,124,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,19,2,2021-05-03 00:00:00.000,2021-05-09 00:00:00.000,2021,4,11,"11 2021"
2021-05-05 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,5,"Wednesday",2,125,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,19,2,2021-05-03 00:00:00.000,2021-05-09 00:00:00.000,2021,4,11,"11 2021"
2021-05-06 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,6,"Thursday",3,126,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,19,2,2021-05-03 00:00:00.000,2021-05-09 00:00:00.000,2021,4,11,"11 2021"
2021-05-07 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,7,"Friday",4,127,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,19,2,2021-05-03 00:00:00.000,2021-05-09 00:00:00.000,2021,4,11,"11 2021"
2021-05-08 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,8,"Saturday",5,128,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,19,2,2021-05-03 00:00:00.000,2021-05-09 00:00:00.000,2021,4,11,"11 2021"
2021-05-09 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,9,"Sunday",6,129,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,19,2,2021-05-03 00:00:00.000,2021-05-09 00:00:00.000,2021,4,11,"11 2021"
2021-05-10 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,10,"Monday",0,130,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,20,3,2021-05-10 00:00:00.000,2021-05-16 00:00:00.000,2021,4,11,"11 2021"
2021-05-11 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,11,"Tuesday",1,131,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,20,3,2021-05-10 00:00:00.000,2021-05-16 00:00:00.000,2021,4,11,"11 2021"
2021-05-12 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,12,"Wednesday",2,132,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,20,3,2021-05-10 00:00:00.000,2021-05-16 00:00:00.000,2021,4,11,"11 2021"
2021-05-13 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,13,"Thursday",3,133,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,20,3,2021-05-10 00:00:00.000,2021-05-16 00:00:00.000,2021,4,11,"11 2021"
2021-05-14 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,14,"Friday",4,134,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,20,3,2021-05-10 00:00:00.000,2021-05-16 00:00:00.000,2021,4,11,"11 2021"
2021-05-15 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,15,"Saturday",5,135,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,20,3,2021-05-10 00:00:00.000,2021-05-16 00:00:00.000,2021,4,11,"11 2021"
2021-05-16 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,16,"Sunday",6,136,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,20,3,2021-05-10 00:00:00.000,2021-05-16 00:00:00.000,2021,4,11,"11 2021"
2021-05-17 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,17,"Monday",0,137,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,21,4,2021-05-17 00:00:00.000,2021-05-23 00:00:00.000,2021,4,11,"11 2021"
2021-05-18 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,18,"Tuesday",1,138,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,21,4,2021-05-17 00:00:00.000,2021-05-23 00:00:00.000,2021,4,11,"11 2021"
2021-05-19 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,19,"Wednesday",2,139,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,21,4,2021-05-17 00:00:00.000,2021-05-23 00:00:00.000,2021,4,11,"11 2021"
2021-05-20 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,20,"Thursday",3,140,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,21,4,2021-05-17 00:00:00.000,2021-05-23 00:00:00.000,2021,4,11,"11 2021"
2021-05-21 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,21,"Friday",4,141,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,21,4,2021-05-17 00:00:00.000,2021-05-23 00:00:00.000,2021,4,11,"11 2021"
2021-05-22 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,22,"Saturday",5,142,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,21,4,2021-05-17 00:00:00.000,2021-05-23 00:00:00.000,2021,4,11,"11 2021"
2021-05-23 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,23,"Sunday",6,143,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,21,4,2021-05-17 00:00:00.000,2021-05-23 00:00:00.000,2021,4,11,"11 2021"
2021-05-24 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,24,"Monday",0,144,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,22,5,2021-05-24 00:00:00.000,2021-05-30 00:00:00.000,2021,4,11,"11 2021"
2021-05-25 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,25,"Tuesday",1,145,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,22,5,2021-05-24 00:00:00.000,2021-05-30 00:00:00.000,2021,4,11,"11 2021"
2021-05-26 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,26,"Wednesday",2,146,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,22,5,2021-05-24 00:00:00.000,2021-05-30 00:00:00.000,2021,4,11,"11 2021"
2021-05-27 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,27,"Thursday",3,147,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,22,5,2021-05-24 00:00:00.000,2021-05-30 00:00:00.000,2021,4,11,"11 2021"
2021-05-28 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,28,"Friday",4,148,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,22,5,2021-05-24 00:00:00.000,2021-05-30 00:00:00.000,2021,4,11,"11 2021"
2021-05-29 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,29,"Saturday",5,149,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,22,5,2021-05-24 00:00:00.000,2021-05-30 00:00:00.000,2021,4,11,"11 2021"
2021-05-30 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,5,2021-05-01 00:00:00.000,2021-05-31 00:00:00.000,False,,31,30,"Sunday",6,150,"May",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,22,5,2021-05-24 00:00:00.000,2021-05-30 00:00:00.000,2021,4,11,"11 2021"
2021-07-01 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,False,,31,1,"Thursday",3,182,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,27,1,2021-06-28 00:00:00.000,2021-07-04 00:00:00.000,2022,1,1,"1 2022"
2021-07-02 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,False,,31,2,"Friday",4,183,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,27,1,2021-06-28 00:00:00.000,2021-07-04 00:00:00.000,2022,1,1,"1 2022"
2021-07-03 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,False,,31,3,"Saturday",5,184,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,27,1,2021-06-28 00:00:00.000,2021-07-04 00:00:00.000,2022,1,1,"1 2022"
2021-07-04 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,False,,31,4,"Sunday",6,185,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,27,1,2021-06-28 00:00:00.000,2021-07-04 00:00:00.000,2022,1,1,"1 2022"
2021-07-05 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,False,,31,5,"Monday",0,186,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,28,2,2021-07-05 00:00:00.000,2021-07-11 00:00:00.000,2022,1,1,"1 2022"
2021-07-06 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,False,,31,6,"Tuesday",1,187,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,28,2,2021-07-05 00:00:00.000,2021-07-11 00:00:00.000,2022,1,1,"1 2022"
2021-07-07 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,False,,31,7,"Wednesday",2,188,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,28,2,2021-07-05 00:00:00.000,2021-07-11 00:00:00.000,2022,1,1,"1 2022"
2021-07-08 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,False,,31,8,"Thursday",3,189,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,28,2,2021-07-05 00:00:00.000,2021-07-11 00:00:00.000,2022,1,1,"1 2022"
2021-07-09 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,False,,31,9,"Friday",4,190,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,28,2,2021-07-05 00:00:00.000,2021-07-11 00:00:00.000,2022,1,1,"1 2022"
2021-07-10 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,False,,31,10,"Saturday",5,191,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,28,2,2021-07-05 00:00:00.000,2021-07-11 00:00:00.000,2022,1,1,"1 2022"
2021-07-11 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,False,,31,11,"Sunday",6,192,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,28,2,2021-07-05 00:00:00.000,2021-07-11 00:00:00.000,2022,1,1,"1 2022"
2021-07-12 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,False,,31,12,"Monday",0,193,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,29,3,2021-07-12 00:00:00.000,2021-07-18 00:00:00.000,2022,1,1,"1 2022"
2021-07-13 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,False,,31,13,"Tuesday",1,194,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,29,3,2021-07-12 00:00:00.000,2021-07-18 00:00:00.000,2022,1,1,"1 2022"
2021-07-14 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,False,,31,14,"Wednesday",2,195,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,29,3,2021-07-12 00:00:00.000,2021-07-18 00:00:00.000,2022,1,1,"1 2022"
2021-07-15 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,False,,31,15,"Thursday",3,196,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,29,3,2021-07-12 00:00:00.000,2021-07-18 00:00:00.000,2022,1,1,"1 2022"
2021-07-16 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,False,,31,16,"Friday",4,197,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,29,3,2021-07-12 00:00:00.000,2021-07-18 00:00:00.000,2022,1,1,"1 2022"
2021-07-17 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,False,,31,17,"Saturday",5,198,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,29,3,2021-07-12 00:00:00.000,2021-07-18 00:00:00.000,2022,1,1,"1 2022"
2021-07-18 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,False,,31,18,"Sunday",6,199,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,29,3,2021-07-12 00:00:00.000,2021-07-18 00:00:00.000,2022,1,1,"1 2022"
2021-07-19 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,False,,31,19,"Monday",0,200,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,30,4,2021-07-19 00:00:00.000,2021-07-25 00:00:00.000,2022,1,1,"1 2022"
2021-07-20 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,False,,31,20,"Tuesday",1,201,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,30,4,2021-07-19 00:00:00.000,2021-07-25 00:00:00.000,2022,1,1,"1 2022"
2021-07-21 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,False,,31,21,"Wednesday",2,202,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,30,4,2021-07-19 00:00:00.000,2021-07-25 00:00:00.000,2022,1,1,"1 2022"
2021-07-22 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,False,,31,22,"Thursday",3,203,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,30,4,2021-07-19 00:00:00.000,2021-07-25 00:00:00.000,2022,1,1,"1 2022"
2021-07-23 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,False,,31,23,"Friday",4,204,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,30,4,2021-07-19 00:00:00.000,2021-07-25 00:00:00.000,2022,1,1,"1 2022"
2021-07-24 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,False,,31,24,"Saturday",5,205,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,30,4,2021-07-19 00:00:00.000,2021-07-25 00:00:00.000,2022,1,1,"1 2022"
2021-07-25 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,False,,31,25,"Sunday",6,206,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,30,4,2021-07-19 00:00:00.000,2021-07-25 00:00:00.000,2022,1,1,"1 2022"
2021-07-26 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,7,2021-07-01 00:00:00.000,2021-07-31 00:00:00.000,False,,31,26,"Monday",0,207,"July",3,2021-07-01 00:00:00.000,2021-09-30 00:00:00.000,31,5,2021-07-26 00:00:00.000,2021-08-01 00:00:00.000,2022,1,1,"1 2022"
