last_discovered,device_pk,virtual_host_device_fk,chassis_u_location,chassis_device_id,chassis_device_name,vm_manager_device_fk,device_name,tags,in_service,service_level,device_type,device_subtype,virtual_subtype,device_serial,virtual_host,network_device,os_architecture,total_cpus,cores_per_cpu,threads_per_core,cpu_speed,total_cores,ram_mb,os_vendor,os_category,os_name,os_name_ver,os_name_norm,os_version,os_version_number,os_end_of_life,os_end_of_support,hdw_end_of_life,hdw_end_of_support,manufacturer,hardware_model,asset_number,bios_version,bios_revision,bios_release_date,storage_room,building_name,room_name,row_name,rack_name,size_ru,account,customer_department,cloud_service_provider,cloud_service_name,cloud_instance_id,cloud_instance_name,cloud_instance_type,cloud_instance_status,cloud_location,cloud_notes,software_discovered,services_discovered,application_components_discovered,mounts_discovered,mount_points,parts_discovered,network_shares,local_disk_count,used_space,total_space,total_free_space,cpu_model,cpu_manufacturer,cpu_string,disk_type,parts_count,dns_records,is_blade,is_hyperthreaded,is_os_discovered,is_software_discovered,is_network_device,is_cluster,is_container,number_ip_addresses_discovered,all_ips,all_labels,line_item_cost,po_cost,first_po_date,last_po_date,all_cost_centers,all_cost_center_descriptions
2021-09-09 15:46:35.333,15069,,,,"",,"i-099f70b6f5350d359","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-099f70b6f5350d359","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.135.70/32","",,,,,"",""
2021-09-09 15:46:35.410,15070,,,,"",,"i-08ba23ca6c946dab4","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-08ba23ca6c946dab4","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.137/32","",,,,,"",""
2021-09-09 15:46:35.486,15071,,,,"",,"i-06b044c44d1ffd7c5","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-06b044c44d1ffd7c5","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.131/32","",,,,,"",""
2021-09-09 15:46:35.566,15072,,,,"",,"i-0e29e3c7f0d95f4cd","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0e29e3c7f0d95f4cd","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.141/32","",,,,,"",""
2021-09-09 15:46:35.643,15073,,,,"",,"i-09f63930b62d1890e","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-09f63930b62d1890e","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.140/32","",,,,,"",""
2021-09-09 15:46:35.723,15074,,,,"",,"i-0c292830a3007f52a","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0c292830a3007f52a","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.135/32","",,,,,"",""
2021-09-09 15:46:35.800,15075,,,,"",,"i-095c11f550555962f","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-095c11f550555962f","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.144/32","",,,,,"",""
2021-09-09 15:46:35.880,15076,,,,"",,"i-0f6a6b69fb867d773","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0f6a6b69fb867d773","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.105/32","",,,,,"",""
2021-09-09 15:46:35.956,15077,,,,"",,"i-0b7b2472cd49bbbb5","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0b7b2472cd49bbbb5","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.104/32","",,,,,"",""
2021-09-09 15:46:36.040,15078,,,,"",,"i-0eaf1906c1a221293","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0eaf1906c1a221293","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.85/32","",,,,,"",""
2021-09-09 15:46:36.120,15079,,,,"",,"i-07152f0bca517b513","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-07152f0bca517b513","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.102/32","",,,,,"",""
2021-09-09 15:46:36.200,15080,,,,"",,"i-0a2e92309108d44c6","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0a2e92309108d44c6","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.96/32","",,,,,"",""
2021-09-09 15:46:36.283,15081,,,,"",,"i-0e3267ef6228a1155","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0e3267ef6228a1155","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.105/32","",,,,,"",""
2021-09-09 15:46:36.363,15082,,,,"",,"i-0a64cd41b2e32a848","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0a64cd41b2e32a848","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.127/32","",,,,,"",""
2021-09-09 15:46:36.440,15083,,,,"",,"i-0ae753c7c228f6c85","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0ae753c7c228f6c85","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.123/32","",,,,,"",""
2021-09-09 15:46:36.523,15084,,,,"",,"i-0e43aca96f37d1392","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0e43aca96f37d1392","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.112/32","",,,,,"",""
2021-09-09 15:46:36.603,15085,,,,"",,"i-0df9ea3ff9ba54504","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0df9ea3ff9ba54504","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.115/32","",,,,,"",""
2021-09-09 15:46:36.683,15086,,,,"",,"i-0cf4d8562b9972ada","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0cf4d8562b9972ada","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.125/32","",,,,,"",""
2021-09-09 15:46:36.766,15087,,,,"",,"i-0ff4e1ba2d3edb27d","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0ff4e1ba2d3edb27d","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.201/32","",,,,,"",""
2021-09-09 15:46:36.843,15088,,,,"",,"i-066c1e6453218a4d5","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-066c1e6453218a4d5","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.194/32","",,,,,"",""
2021-09-09 15:46:36.920,15089,,,,"",,"i-0a9bbe659972afc28","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0a9bbe659972afc28","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.207/32","",,,,,"",""
2021-09-09 15:46:37.000,15090,,,,"",,"i-0f91c3eaf77078657","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0f91c3eaf77078657","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.206/32","",,,,,"",""
2021-09-09 15:46:37.076,15091,,,,"",,"i-0b8b051b73ba12c35","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0b8b051b73ba12c35","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.199/32","",,,,,"",""
2021-09-09 15:46:37.153,15092,,,,"",,"i-0db628700976120b8","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0db628700976120b8","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.198/32","",,,,,"",""
2021-09-09 15:46:37.230,15093,,,,"",,"i-0a33e9004dc498973","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0a33e9004dc498973","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.198/32","",,,,,"",""
2021-09-09 15:46:37.306,15094,,,,"",,"i-0c49f6be2aafbed7b","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0c49f6be2aafbed7b","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.195/32","",,,,,"",""
2021-09-09 15:46:37.386,15095,,,,"",,"i-0f37ab312c8d4566a","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0f37ab312c8d4566a","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.218/32","",,,,,"",""
2021-09-09 15:46:37.463,15096,,,,"",,"i-0e44961f53a5d9564","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0e44961f53a5d9564","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.197/32","",,,,,"",""
2021-09-09 15:46:37.536,15097,,,,"",,"i-0f8ba4cf32c44337f","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0f8ba4cf32c44337f","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.196/32","",,,,,"",""
2021-09-09 15:46:37.613,15098,,,,"",,"i-0ff5c1bad6f155f04","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0ff5c1bad6f155f04","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.162/32","",,,,,"",""
2021-09-09 15:46:37.693,15099,,,,"",,"i-0db9862e7c0c4f8f1","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0db9862e7c0c4f8f1","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.173/32","",,,,,"",""
2021-09-09 15:46:37.773,15100,,,,"",,"i-08983db72a84382d1","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-08983db72a84382d1","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.190/32","",,,,,"",""
2021-09-09 15:46:37.850,15101,,,,"",,"i-0bf52e5d48c3f031a","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0bf52e5d48c3f031a","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.165/32","",,,,,"",""
2021-09-09 15:46:37.926,15102,,,,"",,"i-074f5ddbf5a6e4b41","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-074f5ddbf5a6e4b41","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.183/32","",,,,,"",""
2021-09-09 15:46:38.003,15103,,,,"",,"i-0cb588c8e8c69029b","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0cb588c8e8c69029b","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.177/32","",,,,,"",""
2021-09-09 15:46:38.083,15104,,,,"",,"i-05dded2ba0321035a","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-05dded2ba0321035a","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.188/32","",,,,,"",""
2021-09-09 15:46:38.163,15105,,,,"",,"i-0bfbbf550ce6614ac","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0bfbbf550ce6614ac","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.67/32","",,,,,"",""
2021-09-09 15:46:38.240,15106,,,,"",,"i-0da2b7ce4b77f4e31","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0da2b7ce4b77f4e31","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.77/32","",,,,,"",""
2021-09-09 15:46:38.316,15107,,,,"",,"i-0fed8faec76576afc","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0fed8faec76576afc","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.76/32","",,,,,"",""
2021-09-09 15:46:38.400,15108,,,,"",,"i-0e3670c3548262256","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0e3670c3548262256","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.74/32","",,,,,"",""
2021-09-09 15:46:38.483,15109,,,,"",,"i-0d2c1623a9d05d4b6","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0d2c1623a9d05d4b6","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.134.65/32","",,,,,"",""
2021-09-09 15:46:38.560,15110,,,,"",,"i-0c8561d93480ee079","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0c8561d93480ee079","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.142.81/32","",,,,,"",""
2021-09-09 15:46:38.640,15111,,,,"",,"i-0ef8c3146ff4f69b1","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","Amazon Web Services","Amazon EC2 instance","i-0ef8c3146ff4f69b1","","t2.nano","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"10.10.137.125/32","",,,,,"",""
