Dialogue ID,Chapter ID,Place ID,Character ID,Dialogue
6928,214,74,3,"Tonight? But we have to plan. We have to figure out what --"
222,10,42,3,"Has anyone seen a toad? A boy named Neville's lost one."
224,10,42,3,"Oh, are you doing magic? Let's see then."
226,10,42,3,"Are you sure that's a real spell? Well, it's not very good, is it? Of course I've only tried a few simple spells myself, and they've all worked for me. For example...  Oculus Reparo.  That's better, isn't it? Holy Cricket, you're Harry Potter. I'm Hermione Granger...and you are...?"
228,10,42,3,"Pleasure. You two better change into your robes. I expect we'll be arriving soon.  You've got dirt, on your nose, by the way, did you know? Just there."
327,15,52,3,"Up. Up. Up. Up."
353,15,52,3,"Harry, no way! You heard what Madam Hooch said! Besides, you don't even know how to fly.  What an idiot."
375,15,63,3,"You won't make a fool of yourself. It's in your blood."
382,16,59,3,"The staircases change, remember?"
386,16,59,3,"We're not supposed to be here. This is the 3rd floor. It's forbidden."
393,16,59,3,"Oh, move over!  Alohomora.  Get in."
395,16,59,3,"Standard book of spells, Chapter 7."
397,16,59,3,"Filch is gone."
399,16,59,3,"It was locked."
403,16,59,3,"You don't use your eyes, do you? Didn't you see what it was standing on?"
405,16,59,3,"It was standing on a trap door. Which means it wasn't there by accident. It's guarding something."
407,16,59,3,"That's right. Now, if you two don't mind, I'm going to bed before either of you come up with another clever idea to get us killed... or worse, expelled!"
424,17,26,3,"Stop, stop, stop. You're going to take someone's eye out. Besides, you're saying it wrong. It's Levi-o-sa, not Leviosar."
426,17,26,3,"Wingardium Leviosa."
447,18,34,3,"Help! Help!"
449,18,34,3,"Ahhh! Help!"
456,18,34,3,"Swish and flick!"
458,18,34,3,"Is it...dead?"
463,18,34,3,"It's my fault, Professor McGonagall."
465,18,34,3,"I went looking for the troll. I'd read about them and thought I could handle it. But I was wrong. If Harry and Ron hadn't come and found me...I'd probably be dead."
513,20,51,3,"It's Snape! He's jinxing the broom!"
515,20,51,3,"Leave it to me."
517,20,51,3,"Lacarnum Inflamarae."
527,20,51,3,"Whoo-hoo!"
533,21,40,3,"That thing has a name?"
539,21,40,3,"Hogwarts teacher or not, I know a spell when I see one. I've read all about them. You've got to keep eye contact and Snape wasn't blinking."
545,21,40,3,"I don't know."
549,21,39,3,"That's totally barbaric!"
551,21,39,3,"See you haven't."
553,21,39,3,"Good, you can help Harry, then. He's going to go and look in the library for information on Nicholas Flamel."
555,21,39,3,"Not in the restricted section. Happy Christmas."
600,24,44,3,"Look at you playing with your cards. Pathetic! We've got final exams coming up soon."
602,24,44,3,"All right, what are the three most crucial ingredients in a Forgetfulness Potion?"
604,24,44,3,"And what, may I ask, do you plan to do if this comes up in the final exam?"
606,24,44,3,"No, you won't! Besides, according to Professor McGonagall, we're to be given special quills bewitched with an anti-cheating spell."
620,24,44,3,"Follow me!"
622,24,44,3,"I had you looking in the wrong section! How could I be so stupid? I checked this out a few weeks ago for a bit of light reading."
624,24,44,3,"Of course! Here it is!  ""Nicholas Flamel is the only known maker of the Philosopher's Stone!"""
627,24,44,3,"Honestly, don't you two read? ""The Philosopher's Stone is a legendary substance with astonishing powers. It will turn any metal into pure gold and produces the Elixir of Life, which will make the drinker immortal."""
629,24,44,3,"It means you'll never die."
632,24,44,3,"""The only stone currently in existence belongs to Mr. Nicholas Flamel, the noted alchemist, who last year celebrated his 665th birthday!"" That's what Fluffy's guarding on the 3rd floor. That's what's under the trapdoor...the Philosopher's Stone!"
636,24,40,3,"We know about the Philosopher's Stone!"
646,24,40,3,"Of course! There are other things defending the Stone, aren't there? Spells, enchantments."
652,24,40,3,"Is that...a dragon?"
672,25,35,3,"Well, that's good, isn't it? He'll be with his own kind."
697,25,35,3,"Harry!"
700,26,39,3,"You mean You-Know-Who's out there, right now, in the forest?"
705,26,39,3,"Hang on a minute.  We're forgetting one thing. Who's the one wizard Voldemort always feared? Dumbledore. As long as Dumbledore's around, Harry, you're safe. As long as Dumbledore's around, you can't be touched."
706,27,39,3,"I've always heard Hogwarts' end of the year exams were frightful, but I found that rather enjoyable."
709,27,39,3,"It's happened before."
713,27,39,3,"What is it?"
728,27,39,3,"And with Dumbledore gone"
730,27,39,3,"Uh...we were just..."
732,27,39,3,"Now what do we do?"
739,27,39,3,"Neville, I'm really, really sorry about this... Petrificus Totalus."
742,27,59,3,"Sorry."
744,27,59,3,"Ow! You stood on my foot!"
746,27,59,3,"Alohomora."
753,27,59,3,"The harp. It stopped playing."
758,27,64,3,"Stop moving, both of you. This is Devil's Snare. You have to relax. If you don't, it will only kill you faster."
763,27,64,3,"Just relax!"
765,27,64,3,"Do what I say. Trust me."
768,27,64,3,"Are you okay?"
771,27,64,3,"He's not relaxing, is he?"
774,27,64,3,"We've got to do something!"
776,27,64,3,"Uh! I remember reading something in Herbology."
778,27,64,3,"Um Devil's Snare, Devil's Scare,  it's deadly fun...but will sulk in the sun! That's it! Devil's Snare hates sunlight!  Lumos Solem!"
785,27,64,3,"What is that?"
787,27,64,3,"Curious. I've never seen birds like these."
789,27,64,3,"What's this all about?"
792,27,64,3,"Ugh! What're we going to do? There must be 1000 keys up there!"
795,27,64,3,"What's wrong, Harry?"
801,28,64,3,"I don't like this. I don't like this at all."
805,28,64,3,"Now what do we do?"
807,28,64,3,"What happens now?"
809,28,64,3,"Ron, you don't suppose this is going to be like...real wizard's chess, do you?"
815,29,64,3,"What is it?"
817,29,64,3,"No, Ron, you can't!  There must be another way!"
822,29,64,3,"You'll be okay, Harry. You're a great wizard, you really are."
824,29,64,3,"Me? Books and cleverness? There are more important things. Friendship, and bravery. And Harry, just be careful."
869,32,43,3,"Never better."
1043,39,1,3,"Harry! Hagrid!"
1045,39,1,3,"Oh, it's so good to see you!"
1047,39,1,3,"What did you do to your glasses? Oculus reparo."
1050,39,1,3,"Ok! Bye!"
1052,39,1,3,"Come on! Everyone's been so worried."
1069,40,1,3,"Fear of a name only increase fear of the thing itself."
1147,44,38,3,"Mandrake, or Mandragora, is used to return those who have been Petrified to their original state. It's also quite dangerous. The Mandrake's cry is fatal to anyone who hears it."
1176,45,30,3,"Get off me!"
1184,45,30,3,"Immobulus!"
1197,46,45,3,"At least no one on the Gryffindor team had to buy their way in. They got it on pure talent."
1202,46,45,3,"You okay, Ron? Say something!"
1213,46,40,3,"He called me a Mudblood."
1216,46,40,3,"It means dirty blood.â€ Mudblood's a really foul name for someone who is Muggle-born. Someone with non-magic parents. Someone like me. It's not a term one usually hears in civilized conversation."
1233,47,28,3,"Harry!"
1237,47,28,3,"Voice? What voice?"
1242,47,28,3,"Harry, wait! Not so fast!"
1245,47,28,3,"The Chamber of Secrets has been opened enemies the heir beware.' It's written in blood."
1263,47,28,3,"That's why Ron and I went looking for him, Professor. We'd just found him when he said"
1269,47,28,3,"It's a bit strange, isn't it?"
1271,47,28,3,"You hear this voice, a voice only you can hear, and then Mrs. Norris turns up Petrified. It's just strange."
1274,47,28,3,"No, Harry. Even in the wizarding world, hearing voices isn't a good sign."
1280,48,61,3,"Professor, I was wondering if you could tell us aboutthe Chamber of Secrets?"
1284,48,61,3,"Muggle-borns."
1286,48,61,3,"Professor? What exactly does legend tell us lies within the Chamber?"
1289,48,45,3,"Yes. Couldn't you tell? McGonagall's worried. All the teachers are."
1291,48,45,3,"The Heir of Slytherin has returned to Hogwarts. The question is, who is it?"
1293,48,45,3,"If you're talking about Malfoy."
1295,48,45,3,"I heard him. But Malfoy, the Heir of Slytherin?"
1298,48,45,3,"Even they aren't that thick. But there might be another way. Mind you, it would be difficult. Not to mention, we would be breaking about fifty school rules. And, it'll be dangerous. Very dangerous."
1299,49,44,3,"Here it is. 'The Polyjuice Potion.'  'Properly brewed, the Polyjuice Potion allows the drinker to transform himself temporarily into the physical form of another.'"
1301,49,44,3,"Yes."
1303,49,44,3,"Exactly. But it's tricky. I've never seen a more complicated potion."
1305,49,44,3,"A month."
1307,49,44,3,"I know. But it's the only plan we've got."
1316,49,52,3,"No! Even with a proper wand it's too risky. You could hit Harry!"
1319,49,52,3,"Let's go."
1321,49,52,3,"Finite incantatem!"
1323,50,52,3,"Are you okay?"
1337,50,43,3,"You will be able to, won't you?"
1370,51,46,3,"Again? You mean the Chamber of Secrets has been opened before?"
1372,51,46,3,"Maybe. We'll have to wait for the Polyjuice Potion to know for sure."
1374,51,46,3,"Heh No. No one ever comes in here."
1376,51,46,3,"Moaning Myrtle."
1378,51,46,3,"Moaning Myrtle."
1381,51,46,3,"She's a little sensitive."
1410,52,39,3,"You can talk to snakes."
1412,52,39,3,"No, they can't. It's not a very common gift, Harry. This is bad."
1418,52,39,3,"I don't know, Harry, but it sounded like you were egging the snake on, or something. Harry, listen to me. There's a reason the symbol of Slytherin House is a serpent. Salazar Slytherin was a Parselmouth. He could talk to snakes, too."
1421,52,39,3,"He lived a thousand years ago; for all we know, you could be."
1450,54,46,3,"Everything's set. We just need a bit of who you're changing into."
1452,54,46,3,"We also need to make sure that the real Crabbe and Goyle can't burst in on us while we're interrogating Malfoy."
1454,54,46,3,"I've got it all worked out. I filled these with a simple Sleeping Draught. Simple, but powerful. Now, once they're asleep hide them in the broomstick cupboard and pull out a few of their hairs, and put on their uniforms."
1456,54,46,3,"I've already got mine. Millicent Bulstrodeâ€“ Slytherin- I got this off her robes. I'm going to go check on the Polyjuice Potion. Make sure that Crabbe and Goyle find these."
1466,54,46,3,"We'll have exactly one hour before we change back into ourselves Add the hairs."
1468,54,46,3,"Cheers!"
1470,54,46,3,"Me too."
1479,54,46,3,"I- I don't think I'm going. You go on without me!"
1481,54,46,3,"Just go. You're wasting time!"
1511,55,46,3,"Go away!"
1515,55,46,3,"Do you remember me telling you that the Polyjuice Potion was only for human transformations? It was cat's hair I plucked off Millicent Bulstrode's robes. Look at my face."
1566,58,45,3,"It can't be Hagrid. It just can't be."
1569,58,45,3,"Look. Hagrid's our friend. Why don't we just go and ask him about it?"
1574,58,45,3,"No!"
1579,58,39,3,"It had to be a Gryffindor. Nobody else knows our password- unless it wasn't a student."
1957,75,5,3,"It's a cat, Ronald. What do you expect? It's in his nature."
1959,75,5,3,"That's rich... coming from the owner of that smelly old shoe brush. Crookshanks, just ignore the mean little boy."
1961,75,5,3,"Harry."
1964,75,5,3,"You know the Egyptians used to worship cats?"
1988,75,5,3,"Good morning, Mr. Weasley."
2006,76,42,3,"Honestly, Ron, it's not funny. Harry was lucky not to be expelled."
2009,76,42,3,"Come on. Everywhere else is full."
2011,76,42,3,"Professor R.J. Lupin."
2013,76,42,3,"It's on his suitcase, Ronald."
2016,76,42,3,"Seems to be. Why?"
2020,76,42,3,"But they'll catch Black, won't they? I mean, everyone's looking for him."
2023,76,42,3,"Why are we stopping? We can't be there yet."
2026,76,42,3,"Ouch, Ron. That was my foot."
2029,76,42,3,"Harry. Harry, are you all right?"
2039,76,42,3,"No one was screaming, Harry."
2060,78,32,3,"What a load of rubbish."
2062,78,32,3,"Me? I've been here all this time."
2072,78,40,3,"Oh, honestly, Ron. If you ask me, Divination's a woolly discipline. Now, Ancient Runes, that's a fascinating subject."
2074,78,40,3,"A fair few."
2076,78,40,3,"Don't be silly Ron. How could anyone be in two classes at once? Broaden your minds. Use your Inner Eye to see the future!."
2082,79,40,3,"I think they're funny."
2086,79,40,3,"Just ignore him."
2104,79,40,3,"Hagrid! He has to be taken to the hospital."
2124,80,30,3,"No one knows."
2126,80,30,3,"Boggarts are shape-shifters. They take the shape of whatever a particular person fears the most. That's what makes them so..."
2168,82,39,3,"It's not funny, Ron."
2199,83,30,3,"But sir, we just learned about red caps and hinkypunks. We're not meant to start that for weeks."
2203,83,30,3,"Please, sir. An Animagus is a wizard who elects to turn into an animal. A werewolf has no choice. With each full moon, when he transforms, he no longer remembers who he is. He'd kill his best friend if he crossed his path. Furthermore, the werewolf only responds to the call of its own kind."
2209,84,51,3,"Go, Harry! Go, Harry!"
2215,84,43,3,"How are you feeling?"
2221,84,43,3,"Umm... no one blames you, Harry. The dementors aren't supposed to come inside the grounds. Dumbledore's furious. As soon as he saved you, he sent them off."
2277,86,19,3,"It's meant to be the most haunted building in Britain. Did I mention that?"
2279,86,19,3,"Do you want to move a bit closer?"
2285,86,19,3,"Hope you don't mean yourself!"
2291,86,19,3,"Harry!"
2294,87,22,3,"But Harry isn't going to keep it. He's going to turn it over to Professor McGonagall. Aren't you?"
2296,87,22,3,"Oh, Look who it is. Madam Rosmerta. Ron fancies her."
2310,87,22,3,"Harry!"
2312,87,22,3,"So rude."
2332,87,22,3,"Ron, look! Sorry, sorry. Excuse me, excuse me, sorry. Harry, what happened?"
2353,88,37,3,"Beautiful day."
2357,88,37,3,"Ronald has lost his rat."
2359,88,37,3,"Rubbish."
2361,88,37,3,"Well, maybe you should take better care of your pets!"
2363,88,37,3,"Did not."
2365,88,37,3,"Didn't."
