WELL_LEVEL_TYPE,OPERATOR,WELL_NAME_FKA,WELL_NAME,PROPERTY_NUMBER,WELL_STATUS,WELL_ORIENTATION,BASIN,COUNTY_SHL,STATE_SHL,PAD_NAME,PRIMARY_TARGET_FORMATION,PRODUCING_LATERAL_SLOT_NUMBER,LATITUDE_SHL,LONGITUDE_SHL,LATITUDE_BHL,LONGITUDE_BHL,COORDINATE_DATUM_SHL,COORDINATE_SOURCE_SHL,BLOCK_SHL,TOWNSHIP_SHL,SURVEY_NAME_SHL,SECTION_SHL,ABSTRACT_SHL,ELEVATION_GROUND,BATTERY,DRILLING_PERMIT_NUMBER,REGULATORY_LEASE_NAME,REGULATORY_FIELD,WELL_CLASS_NAME,SURFACE_SPUD_DATE_SHL,SURFACE_END_DATE_SHL,INTERMEDIATE_START_DATE,INTERMEDIATE_END_DATE,PILOT_START_DATE,PILOT_END_DATE,DRILLING_PRODUCTION_START_DATE,RIG_RELEASE_DATE,TOTAL_MEASURED_DEPTH,TOTAL_LATERAL_LENGTH,PRODUCING_METHOD,POP_DATE,FIRST_PRODUCTION_DATE,FOREMAN_NAME,PUMPER_NAME,ESI_ID,Actual Rig Release Date,Rig Released Pad Name,Actual Rig Days,!Test INT Date
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","LEGEAR 11-18-A-4301H","501796","PLANNED","HORIZONTAL","DELAWARE BASIN","REEVES","TX","LEGEAR 11-18 BLUE","WOLFCAMP A LOWER","1","","","","","","","","","",,"",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","COLLIER 12-B-4302VH","501813","PLANNED","HORIZONTAL","DELAWARE BASIN","REEVES","TX","CHUPACABRA 1213 BLUE","WOLFCAMP A UPPER","2.5","","","","","","","","","",,"",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","STATE T-REX 2610A-7-12H","501678","CANCELLED-PLANNED","HORIZONTAL","DELAWARE BASIN","REEVES","TX","CANCELLED-PLANNED","WOLFCAMP B UPPER","99","","","","","","","","","",,"",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","STATE EILAND 13-5-C-4106VH","501785","PLANNED","HORIZONTAL","DELAWARE BASIN","REEVES","TX","STATE EILAND 13-5 BLUE","WOLFCAMP A UPPER","6.5","","","","","","","","","",,"",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","ZOEY 4-16-D-4307H","501744","PLANNED","HORIZONTAL","MIDLAND BASIN","MIDLAND","TX","ZOEY 4-16 BLUE","WOLFCAMP B","7","","","","","","","","","",,"",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","ATKINS 15-10-A-4101H","501646","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","ATKINS 15-10 RED","WOLFCAMP A UPPER","1","","","","","","","","","",,"",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","JULIA 45-4-H-4215H","501762","PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","JULIA 45-4 BLUE","WOLFCAMP A","15","","","","","","","","","",,"",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","TREES STATE 51-54-A-4101VH","501780","PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","TREES STATE 51-54 BLUE","WOLFCAMP A UPPER","1.5","31.26600927","-102.97601273","","","NAD27","PROPOSED","","","",,"",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","CLAIRE 48-37-F-4112H","501598","PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","CLAIRE 48-37 GOLD","WOLFCAMP A UPPER","12","32.17693299","-101.78371234","","","NAD27","PROPOSED","BLK 36","T1N","T & P RR CO",48,"A-630",,"CLAIRE 48-37H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","RATLIFF 21-28-E-4409H","501654","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","RATLIFF 21-28 WHITE","WOLFCAMP B LOWER","9","31.59247489","-101.97787571","","","NAD27","PROPOSED","BLK 39","T5S","T & P RR CO",21,"A-433",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","CLAIRE 48-37-B-2704H","501586","PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","CLAIRE 48-37 BLUE","SPRABERRY LOWER SHALE UPPER","4","32.17321028","-101.79374941","","","NAD27","PROPOSED","BLK 36","T1N","T & P RR CO",48,"A-630",,"CLAIRE 48-37H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","TREES STATE 51-54-B-4104VH","501782","PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","TREES STATE 51-54 BLUE","WOLFCAMP A UPPER","4.5","31.26609021","-102.97599424","","","NAD27","PROPOSED","BLK 8","","H & G N RR CO",50,"A-5947",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","LIZ 5-6-D-4207H","501643","PLANNED","HORIZONTAL","MIDLAND BASIN","HOWARD","TX","LIZ 5-6 BLACK","WOLFCAMP A","7","32.24255513","-101.55111130","","","NAD27","PROPOSED","BLK A","","BAUER & COCKRELL",5,"A-554",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","REESE 15-10-H-4315H","501038","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","CANCELLED-PLANNED","WOLFCAMP B","15","31.58888022","-102.05876859","","","NAD27","CERTIFIED PLAT","BLK 40","T5S","T & P RR CO",15,"A-459",,"REESE 15H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","CLAIRE 48-37-4404VH","501588","PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","CLAIRE 48-37 BLUE","WOLFCAMP B LOWER","4","32.17313041","-101.79372535","","","NAD27","PROPOSED","BLK 36","T1N","T & P RR CO",48,"A-630",,"CLAIRE 48-37H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","CLAIRE 48-37-G-2814H","501595","PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","CLAIRE 48-37 GOLD","SPRABERRY LOWER SHALE","14","32.17685311","-101.78368826","","","NAD27","PROPOSED","BLK 36","T1N","T & P RR CO",48,"A-630",,"CLAIRE 48-37H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","REESE 15-10-C-4205VH","501635","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","REESE 15-10 GOLD","WOLFCAMP A","5","31.58580789","-102.06515052","","","NAD27","PROPOSED","BLK 40","T5S","T & P RR CO",15,"A-459",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","MASSEY UNIT-2415H","501577","PLANNED","HORIZONTAL","MIDLAND BASIN","MIDLAND","TX","MASSEY A UNIT GREEN","SPRABERRY LOWER","15","32.04760100","-102.07877900","","","NAD27","CERTIFIED PLAT","BLK X","","H P HILLIARD",1,"A-11",,"HOGAN 1-24H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","CLAIRE 48-37-G-4414H","501597","PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","CLAIRE 48-37 GOLD","WOLFCAMP B LOWER","14","32.17677324","-101.78366419","","","NAD27","PROPOSED","BLK 36","T1N","T & P RR CO",48,"A-630",,"CLAIRE 48-37H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","JACK 25-24-B-4403VH","501927","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","JACK 25-24 BLUE","WOLFCAMP B LOWER","3","31.55955237","-102.02658181","","","NAD27","PROPOSED","BLK 40","T5S","T & P RR CO",25,"A-464",,"JACK 24H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","LIZ 5-6-B-4203H","501642","PLANNED","HORIZONTAL","MIDLAND BASIN","HOWARD","TX","LIZ 5-6 BLACK","WOLFCAMP A","3","32.24263502","-101.55113529","","","NAD27","PROPOSED","BLK A","","BAUER & COCKRELL",5,"A-554",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","JACK 25-24-C-4305VH","501929","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","JACK 25-24 BLUE","WOLFCAMP B","5","31.55963206","-102.02660709","","","NAD27","PROPOSED","BLK 40","T5S","T & P RR CO",25,"A-464",,"JACK 24H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","TREES STATE 51-54-B-4303H","501781","PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","TREES STATE 51-54 BLUE","WOLFCAMP A UPPER","3","31.26617115","-102.97597575","","","NAD27","PROPOSED","BLK 8","","H & G N RR CO",50,"A-5947",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","JACK 25-24-B-4302H","501926","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","JACK 25-24 BLUE","WOLFCAMP B","2","31.55971174","-102.02663236","","","NAD27","PROPOSED","BLK 40","T5S","T & P RR CO",25,"A-464",,"JACK 24H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","CLAIRE 48-37-H-4215H","501596","PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","CLAIRE 48-37 GOLD","WOLFCAMP A","15","32.17672020","-101.78364552","","","NAD27","PROPOSED","BLK 36","T1N","T & P RR CO",48,"A-630",,"CLAIRE 48-37H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","REESE 15-10-D-4107H","501636","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","REESE 15-10 GOLD","WOLFCAMP A UPPER","7","31.58596689","-102.06520221","","","NAD27","PROPOSED","BLK 40","T5S","T & P RR CO",15,"A-459",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","CLAIRE 48-37-C-4204H","501587","PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","CLAIRE 48-37 BLUE","WOLFCAMP A","4","32.17305053","-101.79370129","","","NAD27","PROPOSED","BLK 36","T1N","T & P RR CO",48,"A-630",,"CLAIRE 48-37H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","STRAIN RANCH 13-25-F-4111H","501840","PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","STRAIN RANCH 13-25 BLUE","WOLFCAMP A","11","32.26043567","-101.81496501","32.22340720","-101.80178566","NAD27","PROPOSED","BLK 36","T1N","T & P RR CO",12,"A-670",,"HAYDEN 14-23H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","HAYDEN 14-23-E-2809H","500169","PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","HAYDEN 14-23B GOLD","SPRABERRY LOWER SHALE","9","32.25662075","-101.83063107","32.22868347","-101.82194311","NAD27","PROPOSED","BLK 36","T1N","T & P RR CO",11,"A-132",,"HAYDEN 14-23H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","HAYDEN 14-23-G-2813H","500171","PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","HAYDEN 14-23 GOLD","SPRABERRY LOWER SHALE","13","32.25646900","-101.82653970","32.22853145","-101.81785297","NAD27","LL LOAD","BLK 36","T1N","T & P RR CO",11,"A-132",,"HAYDEN 14-23H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","QUEEN 14-8-4303H","501099","PLANNED","HORIZONTAL","DELAWARE BASIN","REEVES","TX","TBD","WOLFCAMP A LOWER","3","31.34185970","-103.25127103","31.32167320","-103.25610032","NAD27","KINGDOM","BLK C4","","P S L",14,"A-5713",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","CURRIE 41-29-H-2815H","500151","PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","TBD","SPRABERRY LOWER SHALE","15","31.86709070","-101.65042791","31.89887547","-101.66109625","NAD27","KINGDOM","BLK 35","T3S","T & P RR CO",41,"A-332",,"CURRIE 41H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","HALL 11-4411H","511804411H","CANCELLED-PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","CANCELLED-PLANNED","WOLFCAMP B LOWER","11","29.51118563","-106.62261844","29.50720426","-106.62256232","NAD27","KINGDOM","","","",,"",,"MIDLAND CANCELLED BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","DUSEK 45-4-H-4415H","501268","PLANNED","HORIZONTAL","MIDLAND BASIN","MIDLAND","TX","DUSEK 45-4 BLACK","WOLFCAMP B LOWER","15","31.65801019","-101.99228083","31.63062598","-101.98360960","NAD27","KINGDOM","BLK 39","T4S","T & P RR CO",45,"A-240",,"DUSEK 45H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","HARRIS 17-20-F-4315H","501060","PLANNED","HORIZONTAL","MIDLAND BASIN","MIDLAND","TX","HARRIS 17-20 WHITE","WOLFCAMP B","15","31.65783106","-101.79625139","31.62988386","-101.78764425","NAD27","KINGDOM","BLK 37","T5S","T & P RR CO",17,"A-388",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","PECAN STATE UNIT-4114EH","501199","PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","PECAN STATE UNIT E 10 SILVER","WOLFCAMP A UPPER","14","31.31831553","-103.03780844","31.34788985","-103.03076037","NAD27","PROPOSED","BLK 8","","H & G N RR CO",9,"A-198",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","PATTERSON 5-8-C-4306H","501505","PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","PATTERSON 5-8 RED","WOLFCAMP B","6","31.84363362","-101.65309836","31.81568559","-101.64385663","NAD27","PROPOSED","BLK 35","T3S","T & P RR CO",44,"A-1045",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","STRAIN RANCH 13-25-E-4209H","501837","PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","STRAIN RANCH 13-25 BLACK","WOLFCAMP A","9","32.25984646","-101.81758337","32.22261939","-101.80439170","NAD27","PROPOSED","BLK 36","T1N","T & P RR CO",12,"A-670",,"HAYDEN 14-23H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","BRUNSON 42-6-C-2806H","501759","PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","BRUNSON 42-6 GOLD","SPRABERRY LOWER SHALE","6","31.86603029","-101.67584795","31.83197140","-101.66693150","NAD27","PROPOSED","BLK 35","T3S","T & P RR CO",42,"A-1212",,"BRUNSON 42-43H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","RANCHLAND EAST 36-24-4209H","501449","PLANNED","HORIZONTAL","MIDLAND BASIN","MIDLAND","TX","RANCHLAND UNIT GOLD","WOLFCAMP A","9","32.00435790","-102.05622580","32.03242687","-102.06549410","NAD27","KINGDOM","BLK 39","T1S","T & P RR CO",36,"A-1",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","MASSEY UNIT-2614H","501576","PLANNED","HORIZONTAL","MIDLAND BASIN","MIDLAND","TX","MASSEY A UNIT GREEN","SPRABERRY LOWER","14","32.04768000","-102.07880400","32.00973474","-102.07015096","NAD27","CERTIFIED PLAT","BLK X","","H P HILLIARD",1,"A-11",,"HOGAN 1-24H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","TOM GLAVINE 31-32-4814H","501041","PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","TBD","WOLFCAMP C2","14","31.55218223","-101.56997177","31.52997717","-101.56310360","NAD27","KINGDOM","BLK A","","L & S V RR CO",31,"A-275",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","PECAN STATE UNIT-4309BH","501091","PLANNED","HORIZONTAL","DELAWARE BASIN","REEVES","TX","PECAN STATE UNIT B 7 BLUE","WOLFCAMP A LOWER","9","31.34889271","-103.03638901","31.31968392","-103.04293004","NAD27","LL LOAD","BLK 8","","H & G N RR CO",7,"A-449",,"PECAN STATE UNIT B-CH BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","MARY 18A-7-A-2801H","501023","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","MARY 18-7 RED","SPRABERRY LOWER SHALE","1","31.59006860","-102.01918943","31.61842278","-102.02985592","NAD27","CERTIFIED PLAT","BLK 39","T5S","T & P RR CO",19,"A-432",,"MARY 18HB BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","KELLEN 36-25-C-2806H","501012","PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","KELLEN 36-25 RED","SPRABERRY LOWER SHALE","6","32.08923382","-101.76448034","32.11688293","-101.77110174","NAD27","LL LOAD","BLK 36","T1S","T & P RR CO",36,"A-653",,"KELLEN 36-25H BATTERY","","","","",,,,,,,,,"",,"",,,"","","10443720004061462",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","POWELL 8-17-E-2809H","501068","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","POWELL 8-17 BLACK","SPRABERRY LOWER SHALE","9","31.60082045","-102.10280959","31.57266320","-102.09586364","NAD27","KINGDOM","BLK 40","T5S","T & P RR CO",8,"A-1435",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","COX 22-34-D-4208H","501749","PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","COX 22-34 BLUE","WOLFCAMP A","11","31.92110330","-101.64222765","31.87877219","-101.62689576","NAD27","PROPOSED","BLK 35","T3S","T & P RR CO",15,"A-319",,"COX 22-27H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","PECAN STATE UNIT-4108BH (TBK 4107BH)","501086","PLANNED","HORIZONTAL","DELAWARE BASIN","REEVES","TX","PECAN STATE UNIT B 7 BLUE","WOLFCAMP A UPPER","7","31.34881174","-103.03640738","31.31994240","-103.04287792","NAD27","LL LOAD","BLK 8","","H & G N RR CO",7,"A-449",,"PECAN STATE UNIT B-CH BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","REDBUD STATE UNIT-4108LH","501107","PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","TBD","WOLFCAMP A UPPER","8","31.24419969","-103.02652701","31.27238229","-103.02027747","NAD27","KINGDOM","BLK 8","","H & G N RR CO",33,"A-210",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","JRS FARMS 24-13-4407H","501017","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","TBD","WOLFCAMP B LOWER","7","31.59720422","-101.92870952","31.62486928","-101.93720592","NAD27","KINGDOM","BLK 39","T5S","T & P RR CO",24,"A-1415",,"JRS FARMS 24BC HB BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","TREES STATE 56-57-4114H","501105","PLANNED","HORIZONTAL","DELAWARE BASIN","PECOS","TX","TBD","WOLFCAMP A UPPER","14","31.23686431","-102.98612583","31.20933617","-102.99366488","NAD27","KINGDOM","BLK 8","","H & G N RR CO",56,"A-6704",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","CLARK 34-46-E-4310H","501331","PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","CLARK 34-46 BLACK","WOLFCAMP B","10","31.77663775","-101.59131758","31.73856328","-101.57968161","NAD27","PROPOSED","BLK 35","T4S","T & P RR CO",34,"A-1061",,"JERSEY 35-23H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","ELEANOR 35-26-F-4111H","501834","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","ELEANOR 35-26 WHITE","WOLFCAMP A UPPER","11","31.56621450","-101.93216680","31.59388920","-101.94077703","NAD27","PROPOSED","BLK 39","T5S","T & P RR CO",35,"A-440",,"ELEANOR 35H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","SHACKELFORD 7-6B-D-4207H","501756","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","SHACKELFORD 7-6B BLUE","WOLFCAMP A","7","31.62942800","-101.92268396","31.65732479","-101.92946054","NAD27","PROPOSED","BLK 38","T5S","T & P RR CO",7,"A-400",,"SHACKELFORD 7H WEST BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","CURRIE 44-32-C-2807VH","501602","PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","CURRIE 44-32 BLUE","SPRABERRY LOWER SHALE","7.5","31.84421536","-101.65073519","31.88411106","-101.66578416","NAD27","PROPOSED","BLK 35","T3S","T & P RR CO",44,"A-1045",,"PATTERSON 5-8H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","HAYDEN 14-23-F-2811H","500170","PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","HAYDEN 14-23 GOLD","SPRABERRY LOWER SHALE","11","32.25654104","-101.83060623","32.22860377","-101.82191828","NAD27","PROPOSED","BLK 36","T1N","T & P RR CO",11,"A-132",,"HAYDEN 14-23H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","ELLIE 20-29-E-4410VH","501771","PLANNED","HORIZONTAL","MIDLAND BASIN","UPTON","TX","ELLIE 20-29 WHITE","WOLFCAMP B LOWER","10.5","31.58999209","-101.99253589","31.56841348","-101.98650963","NAD27","PROPOSED","BLK 39","T5S","T & P RR CO",20,"A-1406",,"ROBBIE 17-8H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","GRAVES 27-E-4209H","501113","PLANNED","HORIZONTAL","MIDLAND BASIN","MARTIN","TX","GRAVES 27 BLACK","WOLFCAMP A","9","32.09791971","-101.79825818","32.11151072","-101.80242062","NAD27","LL LOAD","BLK 36","T1S","T & P RR CO",27,"A-208",,"GRAVES 34-27H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","DIAMOND RIO A UNIT-4201H","501152","PLANNED","HORIZONTAL","MIDLAND BASIN","MIDLAND","TX","DIAMOND RIO UNIT BLACK","WOLFCAMP A","1","32.06664919","-102.12522061","32.02904517","-102.11697480","NAD27","KINGDOM","BLK 39","T1S","T & P RR CO",9,"A-80",,"DIAMOND RIO UNIT BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","COLLIER-21H","501673","CANCELLED-PLANNED","HORIZONTAL","DELAWARE BASIN","REEVES","TX","CANCELLED-PLANNED","WOLFCAMP A LOWER","99","31.34185894","-103.07576396","31.34185894","-103.07576396","NAD27","PROPOSED","BLK 7","","H & G N RR CO",12,"A-4489",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","QUEEN 14-8-3807H","501097","PLANNED","HORIZONTAL","DELAWARE BASIN","REEVES","TX","TBD","BONE SPRING 3","7","31.34101232","-103.24695727","31.32082598","-103.25178744","NAD27","KINGDOM","BLK C4","","P S L",14,"A-5713",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","CHUPACABRA 1213-7-43H","501672","CANCELLED-PLANNED","HORIZONTAL","DELAWARE BASIN","REEVES","TX","CANCELLED-PLANNED","WOLFCAMP B UPPER","99","31.34053682","-103.07210962","31.36554959","-103.06623667","NAD27","PROPOSED","BLK C3","","P S L",25,"A-1687",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","CLARK 34-46-E-4209H","501330","PLANNED","HORIZONTAL","MIDLAND BASIN","GLASSCOCK","TX","CLARK 34-46 BLACK","WOLFCAMP A","9","31.77655777","-101.59129401","31.73837820","-101.58078316","NAD27","PROPOSED","BLK 35","T4S","T & P RR CO",34,"A-1061",,"JERSEY 35-23H BATTERY","","","","",,,,,,,,,"",,"",,,"","","",,"",,
"WELL","PARSLEY ENERGY OPERATIONS, LLC","","SCHWARTZ 40-45-E-4309H","501075","PLANNED","HORIZONTAL","MIDLAND BASIN","REAGAN","TX","SCHWARTZ 40-45 BLACK","WOLFCAMP B","9","31.64985106","-101.57050182","31.62093068","-101.56153167","NAD27","KINGDOM","BLK 35","T5S","T & P RR CO",40,"A-94",,"","","","","",,,,,,,,,"",,"",,,"","","",,"",,
