ID,ISO,COUNTRY,REGION,Category,Measure,Specific Group Targeted,Comments,NON_COMPLIANCE,Date implemented,Source,Source type,LINK,Entry date,Alternative source,Max Daily Vaccinations,Daily Cases When Implemented,Change in cases after 60 days,Non compliance result
13249,"ISL","Iceland","Europe","Governance and socio-economic measures","Emergency administrative structures activated or established","False","Social and Employment Teams Following Covid-19 Launched","Not applicable",2020-06-02 00:00:00.000,"Government","Government","https://www.stjornarradid.is/efst-a-baugi/frettir/stok-frett/2020/06/02/Teymi-um-uppbyggingu-felags-og-atvinnumala-i-kjolfar-Covid-19-sett-a-laggirnar/",2020-06-07 00:00:00.000,"",,0,13,"Not applicable"
242,"ITA","Italy","Europe","Governance and socio-economic measures","State of emergency declared","True","State of Emergency declared on the risks associated with the onset of diseases caused by transmissible viral agents","Not applicable",2020-01-31 00:00:00.000,"Government","Government","http://www.governo.it/it/articolo/coronavirus-firmato-il-dpcm-4-marzo-2020/14241",2020-03-15 00:00:00.000,"",,1,4049,"Not applicable"
1688,"ITA","Italy","Europe","Governance and socio-economic measures","Emergency administrative structures activated or established","True","State guidance: All regions at risk (specifically defined) are required to take measures that reduce the spread of the infection, up to full lock-down, including closure of non-essential production and travel restrictions","Not applicable",2020-02-23 00:00:00.000,"Government","Government","https://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legge:2020-02-23;6",2020-03-23 00:00:00.000,"",,62,3308,"Not applicable"
4908,"LVA","Latvia","Europe","Governance and socio-economic measures","State of emergency declared","False","Extension: The government is extending the emergency until May 12","Not applicable",2020-04-07 00:00:00.000,"Government","Government","https://covid19.gov.lv/aktualites/valdiba-pagarina-arkartejo-situaciju-lidz-12-maijam",2020-04-12 00:00:00.000,"",,9,-9,"Not applicable"
4236,"LIE","Liechtenstein","Europe","Governance and socio-economic measures","Military deployment","False","Swiss military health personell ready to support Liechtenstein if needed","Not applicable",2020-04-01 00:00:00.000,"Government","Government","https://www.regierung.li/media/attachments/164-corona-schweizer-sanitaetssoldaten-0401.pdf?t=637218857854561984",2020-04-07 00:00:00.000,"",,4,-4,"Not applicable"
2131,"LUX","Luxembourg","Europe","Governance and socio-economic measures","Emergency administrative structures activated or established","False","Crisis unit established","Not applicable",2020-03-11 00:00:00.000,"Government","Government","https://gouvernement.lu/de/actualites/toutes_actualites/communiques/2020/03-mars/11-covid19-point.html",2020-03-24 00:00:00.000,"",,2,4,"Not applicable"
6193,"LUX","Luxembourg","Europe","Governance and socio-economic measures","Military deployment","False","Military set up mask distribution centre for companies","Not applicable",2020-04-17 00:00:00.000,"Government","Government","https://coronavirus.gouvernement.lu/fr/actualites.gouvernement%2Bfr%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2020%2B04-avril%2B17-distribution-masques-artisanat.html",2020-04-18 00:00:00.000,"",,71,-69,"Not applicable"
10627,"LUX","Luxembourg","Europe","Governance and socio-economic measures","Military deployment","False","The army has set up twelve distribution sites for disposable surgical masks for cross-border workers","Not applicable",2020-05-08 00:00:00.000,"Government","Government","https://coronavirus.gouvernement.lu/fr/communications-officielles.gouvernement%2Bfr%2Bactualites%2Btoutes_actualites%2Bcommuniques%2B2020%2B05-mai%2B08-armee-masques.html",2020-05-15 00:00:00.000,"",,8,12,"Not applicable"
10632,"MLT","Malta","Europe","Governance and socio-economic measures","Emergency administrative structures activated or established","True","Education think-tank established","Not applicable",2020-05-14 00:00:00.000,"Government","Government","https://www.gov.mt/en/Government/DOI/Press%20Releases/Pages/2020/May/14/pr200914en.aspx",2020-05-15 00:00:00.000,"",,2,-2,"Not applicable"
11830,"MLT","Malta","Europe","Governance and socio-economic measures","Emergency administrative structures activated or established","False","Gvmt announces COVID-19 educational outreach programme, including website: lovetoteach.info. This site, which is updated frequently, is built around four distinct sections: one for junior and senior students, another for parents, a section for educators and educational leaders, and the fourth for higher-education students, adults and their educators.","Not applicable",2020-05-22 00:00:00.000,"Government","Government","https://www.gov.mt/en/Government/DOI/Press%20Releases/Pages/2020/May/22/pr200975en.aspx",2020-05-25 00:00:00.000,"",,15,-14,"Not applicable"
2147,"NLD","Netherlands","Europe","Governance and socio-economic measures","Emergency administrative structures activated or established","True","Mayors will have the option of enacting an emergency bye-law, to more easily and more quickly initiate enforcement activities. Mayors can also order specific locations to be closed, including parks, beaches and campsites.","Not applicable",2020-03-23 00:00:00.000,"Government","Government","https://www.government.nl/latest/news/2020/03/23/stricter-measures-to-control-coronavirus",2020-03-24 00:00:00.000,"",,605,-351,"Not applicable"
2168,"NOR","Norway","Europe","Governance and socio-economic measures","Emergency administrative structures activated or established","False","Emergency law implemented to enable more decisive actions","Not applicable",2020-03-21 00:00:00.000,"Government","Government","https://www.regjeringen.no/en/aktuelt/storting-adopts-coronavirus-act/id2694462/",2020-03-24 00:00:00.000,"",,190,-182,"Not applicable"
2306,"POL","Poland","Europe","Governance and socio-economic measures","State of emergency declared","False","Introduction of epidemic threat status","Not applicable",2020-03-13 00:00:00.000,"Government","Government","https://www.gov.pl/web/zdrowie/od-dzis-wprowadzimy-stan-zagrozenia-epidemicznego2",2020-03-25 00:00:00.000,"",,18,312,"Not applicable"
672,"SRB","Serbia","Europe","Governance and socio-economic measures","State of emergency declared","False","declaration of state of emergency on 15 March","Not applicable",2020-03-15 00:00:00.000,"Government","Government","https://www.srbija.gov.rs/vest/en/151398/state-of-emergency-declared-throughout-serbia.php",2020-03-16 00:00:00.000,"",,32,20,"Not applicable"
6240,"SVK","Slovakia","Europe","Governance and socio-economic measures","Emergency administrative structures activated or established","True","The Office of the Government of the Slovak Republic will also create an economic crisis team headed by the Minister of Finance","Not applicable",2020-04-15 00:00:00.000,"Government","Government","https://www.vlada.gov.sk//na-urade-vlady-sr-vznikne-aj-ekonomicky-krizovy-stab-sefovat-mu-bude-minister-financii/",2020-04-19 00:00:00.000,"",,27,-26,"Not applicable"
11863,"SVK","Slovakia","Europe","Governance and socio-economic measures","Emergency administrative structures activated or established","True","A commission will be set up to deal with changes in pensions and the tax system","Not applicable",2020-05-21 00:00:00.000,"Government","Government","https://www.vlada.gov.sk//tripartitavznikne-komisiaktora-ma-riesit-zmeny-v-dochodkoch-aj-danovom-systeme/",2020-05-25 00:00:00.000,"",,0,11,"Not applicable"
4232,"ESP","Spain","Europe","Governance and socio-economic measures","State of emergency declared","False","","Not applicable",2020-03-14 00:00:00.000,"Government","Government","https://www.boe.es/boe/dias/2020/03/14/pdfs/BOE-A-2020-3692.pdf",2020-04-07 00:00:00.000,"",,1811,-1237,"Not applicable"
5234,"ESP","Spain","Europe","Governance and socio-economic measures","State of emergency declared","False","Extension until midnight on 26 April","Not applicable",2020-04-14 00:00:00.000,"Government","Government","https://www.lamoncloa.gob.es/lang/en/gobierno/councilministers/Paginas/2020/20200410council-extr.aspx",2020-04-14 00:00:00.000,"",,2381,-2007,"Not applicable"
2374,"SWE","Sweden","Europe","Governance and socio-economic measures","Emergency administrative structures activated or established","False","Crisis unit established","Not applicable",2020-02-01 00:00:00.000,"Government","Government","https://www.government.se/government-policy/the-governments-work-in-response-to-the-virus-responsible-for-covid-19/",2020-03-25 00:00:00.000,"",,0,416,"Not applicable"
4537,"SWE","Sweden","Europe","Governance and socio-economic measures","Emergency administrative structures activated or established","False","Bill on new powers to be introduced into the Communicable Diseases Act (enabling potential bans of gatherings, shopping centre closure, etc.); valid from 18 April until 30 June 2020","Not applicable",2020-04-18 00:00:00.000,"Government","Government","https://www.government.se/articles/2020/04/s-decisions-and-guidelines-in-the-ministry-of-health-and-social-affairs-policy-areas-to-limit-the-spread-of-the-covid-19-virusny-sida/",2020-04-09 00:00:00.000,"",,623,62,"Not applicable"
9720,"SWE","Sweden","Europe","Governance and socio-economic measures","Emergency administrative structures activated or established","True","Government appoints national coordinator for clinical studies on COVID-19","Not applicable",2020-05-11 00:00:00.000,"Government","Government","https://www.government.se/articles/2020/05/about-covid-19--for-older-people-people-with-health-conditions-and-health-care-and-social-services-staff/",2020-05-11 00:00:00.000,"",,509,24,"Not applicable"
684,"CHE","Switzerland","Europe","Governance and socio-economic measures","State of emergency declared","False","declaration of a ""special situation"" on a federal level allowing the government to introduce extraordinary measures","Not applicable",2020-03-16 00:00:00.000,"Government","Government","https://www.bag.admin.ch/bag/en/home/krankheiten/ausbrueche-epidemien-pandemien/aktuelle-ausbrueche-epidemien/novel-cov/massnahmen-des-bundes.html",2020-03-16 00:00:00.000,"",,325,-288,"Not applicable"
3711,"CHE","Switzerland","Europe","Governance and socio-economic measures","Emergency administrative structures activated or established","False"," Confederation appoints scientific advisory board to work with scientists to find the best approach to overcoming the pandemic.","Not applicable",2020-03-31 00:00:00.000,"Government","Government","https://www.admin.ch/gov/en/start/documentation/media-releases.msg-id-78626.html",2020-04-03 00:00:00.000,"",,1307,-1286,"Not applicable"
4541,"CHE","Switzerland","Europe","Governance and socio-economic measures","Emergency administrative structures activated or established","True","Coronavirus: federal government to set up liaison office for civil society","Not applicable",2020-04-09 00:00:00.000,"Government","Government","https://www.admin.ch/gov/en/start/documentation/media-releases.msg-id-78766.html",2020-04-09 00:00:00.000,"",,612,-604,"Not applicable"
409,"AUT","Austria","Europe","Social distancing","Schools closure","False","schools and education institutions closed starting for secondary schools on 16 March and on 18 March for primary schools","Not applicable",2020-03-16 00:00:00.000,"Government","Government","https://www.oesterreich.gv.at/themen/coronavirus_in_oesterreich/aktuelle_entwicklungen_in_der_schule.html",2020-03-15 00:00:00.000,"",,205,-164,"Not applicable"
86,"BEL","Belgium","Europe","Social distancing","Schools closure","False","","Not applicable",2020-03-13 00:00:00.000,"Government","Government","https://www.info-coronavirus.be/en/2020/03/12/phase-2-maintained-transition-to-the-federal-phase-and-additional-measures/",2020-03-14 00:00:00.000,"",,250,226,"Not applicable"
12186,"BEL","Belgium","Europe","Social distancing","Schools closure","True","Secondary education institutions are allowed to allow more pupils to return to school, though for fewer days still; wearing of face masks recommended for pupils and teachers","Not applicable",2020-05-27 00:00:00.000,"Government","Government","https://www.info-coronavirus.be/en/news/gradual-return-to-school/",2020-05-28 00:00:00.000,"",,202,27,"Not applicable"
12184,"BEL","Belgium","Europe","Social distancing","Schools closure","True","Preschools able to resume their lessons","Not applicable",2020-06-02 00:00:00.000,"Government","Government","https://www.info-coronavirus.be/en/news/gradual-return-to-school/",2020-05-28 00:00:00.000,"",,59,625,"Not applicable"
