X,Y,Index_,ACCNUM,YEAR,DATE,TIME,HOUR,STREET1,Night,STREET2,OFFSET,ROAD_CLASS,District,WardNum,Division,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,VISIBILITY_Clear,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,Age Class,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,PEDESTRIAN_Yes,CYCLIST,CYCLIST_Yes,AUTOMOBILE,AUTOMOBILE_Yes,MOTORCYCLE,MOTORCYCLE_Yes,TRUCK,TRUCK_Yes,TRSN_CITY_VEH,TRSN_CITY_VEH_Yes,EMERG_VEH,EMERG_VEH_Yes,PASSENGER,PASSENGER_Yes,SPEEDING,SPEEDING_Yes,AG_DRIV,AG_DRIV_Yes,REDLIGHT,REDLIGHT_Yes,ALCOHOL,ALCOHOL_Yes,DISABILITY,DISABILITY_Yes,Hood_ID,Neighbourhood,ObjectId,Validation,Lin[Fatal],Prob[Fatal],Prob[Non-Fatal Injury],Most Likely ACCLASS 2,Correct
-8835794.22538683,5412013.85087725,7822125,1357700,2013,2013-04-25 00:00:00.000,1314,13,"JARVIS ST","day","QUEEN ST E","","Major Arterial","Toronto and East York",13,51,43.653745,-79.37329,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","20 to 24","","None","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,73,"Moss Park (73)",9397,0,-1.9697744788405132,0.122413112079234,0.87758688792076589,"Non-Fatal Injury",1
-8822789.32587491,5432287.39670748,7830972,1361595,2013,2013-05-06 00:00:00.000,1742,17,"MCCOWAN RD","day","MILNER AVE","","Major Arterial","Scarborough",23,42,43.785369,-79.256465,"Intersection","","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Sideswipe","Driver","30 to 34","","Minimal","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,128,"Agincourt South-Malvern West (128)",9418,1,-2.8854749415121796,0.05287627710379298,0.94712372289620694,"Non-Fatal Injury",1
-8829393.46598571,5418000.83633779,7831271,1361719,2013,2013-05-07 00:00:00.000,948,9,"WOODBINE AVE","day","MORTIMER AVE","","Major Arterial","Toronto and East York",19,54,43.692645,-79.315791,"Intersection","","No Control","Clear",1,"Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","55 to 59","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"Yes",1,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,60,"Woodbine-Lumsden (60)",9423,0,-2.5997982869937131,0.069151403377669562,0.93084859662233044,"Non-Fatal Injury",1
-8826187.35333137,5417277.26688902,7832878,1362428,2013,2013-05-09 00:00:00.000,800,8,"VICTORIA PARK AVE","day","MUSGRAVE ST","","Major Arterial","Toronto and East York",,41,43.687945,-79.28699,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","60 to 64","","None","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,122,"Birchcliffe-Cliffside (122)",9434,0,-1.7854982924069258,0.14362553328411481,0.85637446671588524,"Non-Fatal Injury",1
-8851167.44706539,5411029.21715227,7845570,1367772,2013,2013-07-24 00:00:00.000,1340,13,"ROYAL YORK RD","day","BLOOR ST W","","Major Arterial","Etobicoke York",3,22,43.647345,-79.51139,"Intersection","","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","20 to 24","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,16,"Stonegate-Queensway (16)",9535,0,-1.9697744788405132,0.122413112079234,0.87758688792076589,"Non-Fatal Injury",1
-8825875.65875715,5422143.20830559,7775928,1336078,2013,2013-01-18 00:00:00.000,1529,15,"WARDEN AVE","day","HYMUS RD","","Major Arterial","Scarborough",20,41,43.719545,-79.28419,"Intersection","","No Control","Clear",1,"Daylight","Dry","Non-Fatal Injury","Approaching","Driver","80 to 84","","Minor","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"",0,120,"Clairlea-Birchmount (120)",9543,1,-1.5005340996003724,0.18234587825699336,0.81765412174300667,"Non-Fatal Injury",1
-8824873.56070103,5439331.42971871,7846750,1368246,2013,2013-07-27 00:00:00.000,1026,10,"MCCOWAN RD","day","STEELES AVE E","","Major Arterial","Scarborough",23,42,43.831034,-79.275188,"Intersection","","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","50 to 54","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,130,"Milliken (130)",9557,0,-1.7351969438560975,0.1499240400648561,0.85007595993514384,"Non-Fatal Injury",1
-8833000.10616792,5418154.79460024,7828767,1360626,2013,2013-06-12 00:00:00.000,1157,11,"O CONNOR DR","day","RIVERCOURT BLVD","","Major Arterial","Toronto and East York",14,54,43.693645,-79.34819,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","50 to 54","","None","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"Yes",1,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,58,"Old East York (58)",9637,0,-2.4964630151081524,0.076106508086232066,0.92389349191376791,"Non-Fatal Injury",1
-8826465.98601683,5432345.5286266,7853474,1371165,2013,2013-06-16 00:00:00.000,1516,15,"KENNEDY RD","day","CARDWELL AVE","","Major Arterial","Scarborough",22,42,43.785746,-79.289493,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","30 to 34","","None","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,128,"Agincourt South-Malvern West (128)",9655,1,-1.942838163727167,0.12533638564513655,0.87466361435486351,"Non-Fatal Injury",1
-8846870.51472076,5416815.4436936,7829974,1361161,2013,2013-06-16 00:00:00.000,1923,19,"KEELE ST","night","DONALD AVE","","Major Arterial","Etobicoke York",5,12,43.684945,-79.47279,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","50 to 54","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,110,"Keelesdale-Eglinton West (110)",9659,0,-0.61603070178613262,0.35068474374801123,0.64931525625198871,"Non-Fatal Injury",1
-8831374.84160234,5434242.18723295,7854502,1371625,2013,2013-06-18 00:00:00.000,846,8,"VICTORIA PARK AVE","day","MORECAMBE GT","","Major Arterial","North York",,42,43.798045,-79.33359,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","25 to 29","","None","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,117,"L'Amoreaux (117)",9678,0,-1.9277567491737591,0.12699908201393331,0.87300091798606672,"Non-Fatal Injury",1
-8838729.83167854,5411138.4447821,7783241,1340591,2013,2013-02-13 00:00:00.000,1626,16,"QUEEN ST W","day","AUGUSTA AVE","","Major Arterial","Toronto and East York",10,14,43.648055,-79.399661,"Intersection","","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","45 to 49","","Major","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"Yes",1,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"Yes",1,"",0,"",0,77,"Waterfront Communities-The Island (77)",9759,0,-2.8472904634123806,0.054821545720275242,0.94517845427972469,"Non-Fatal Injury",1
-8849464.25885625,5415630.20319506,7785499,1341806,2013,2013-02-20 00:00:00.000,858,8,"JANE ST","day","DALRYMPLE Dr","","Major Arterial","Etobicoke York",5,12,43.677245,-79.49609,"Intersection","At Intersection","Stop Sign","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","35 to 39","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"",0,111,"Rockcliffe-Smythe (111)",9783,0,-2.9308520643978335,0.050649338590958534,0.94935066140904156,"Non-Fatal Injury",1
-8849464.25885625,5415630.20319506,7785500,1341806,2013,2013-02-20 00:00:00.000,858,8,"JANE ST","day","DALRYMPLE Dr","","Major Arterial","Etobicoke York",5,12,43.677245,-79.49609,"Intersection","At Intersection","Stop Sign","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","35 to 39","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"",0,111,"Rockcliffe-Smythe (111)",9784,0,-2.9308520643978335,0.050649338590958534,0.94935066140904156,"Non-Fatal Injury",1
-8849464.25885625,5415630.20319506,7785502,1341806,2013,2013-02-20 00:00:00.000,858,8,"JANE ST","day","DALRYMPLE Dr","","Major Arterial","Etobicoke York",5,12,43.677245,-79.49609,"Intersection","At Intersection","Stop Sign","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","15 to 19","","Minor","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"",0,111,"Rockcliffe-Smythe (111)",9786,0,-2.9693021388283336,0.048832126736844048,0.951167873263156,"Non-Fatal Injury",1
-8832966.4876817,5431019.22525402,7806071,1350745,2013,2013-04-07 00:00:00.000,1145,11,"DON MILLS RD","day","LEITH HILL RD","","Major Arterial","North York",17,33,43.777144,-79.347888,"Intersection","","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Angle","Driver","60 to 64","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"Yes",1,"",0,"",0,47,"Don Valley Village (47)",9895,1,-2.2068912924443325,0.09913335343909728,0.90086664656090265,"Non-Fatal Injury",1
-8847905.78598514,5413829.54444062,7542741,1328386,2012,2012-11-30 00:00:00.000,1053,10,"RUNNYMEDE RD","day","DUNDAS ST W","","Major Arterial","Toronto and East York",4,11,43.665545,-79.48209,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Rear End","Driver","20 to 24","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,90,"Junction Area (90)",9912,0,-3.8831034599336727,0.020171566791499076,0.97982843320850088,"Non-Fatal Injury",1
-8838050.44882623,5433344.93070043,80631877,4002799906,2014,2014-08-29 00:00:00.000,1322,13,"BAYVIEW AVE","day","CUMMER AVE","","Major Arterial","North York",,33,43.792227,-79.393558,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","20 to 24","","Major","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,49,"Bayview Woods-Steeles (49)",10078,0,-3.1693534839647919,0.040335433644089973,0.95966456635591013,"Non-Fatal Injury",1
-8825394.20195947,5424559.11559371,7893458,1387900,2013,2013-09-29 00:00:00.000,1305,13,"BIRCHMOUNT RD","day","BERTRAND AVE","","Major Arterial","Scarborough",21,41,43.735228,-79.279865,"Intersection","","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","75 to 79","","Minor","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"",0,125,"Ionview (125)",10110,1,-2.3801530164357674,0.084698702403360165,0.91530129759663981,"Non-Fatal Injury",1
-8848732.88980174,5417129.32701106,80206716,4001876057,2014,2014-04-12 00:00:00.000,1030,10,"WESTON RD","day","EGLINTON AVE W","","Major Arterial","Etobicoke York",5,12,43.686984,-79.48952,"Intersection","Intersection Related","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","75 to 79","","Minimal","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,115,"Mount Dennis (115)",10111,0,-1.9547309767761023,0.12403840896373269,0.87596159103626736,"Non-Fatal Injury",1
-8858264.62120091,5408672.21481523,80207797,4001988525,2014,2014-04-30 00:00:00.000,1555,15,"BLOOR ST W","day","MILL RD","","Major Arterial","Etobicoke York",2,22,43.632022,-79.575145,"Intersection","Intersection Related","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","50 to 54","","Major","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,12,"Markland Wood (12)",10161,0,-2.9347759489803762,0.050460994920283116,0.94953900507971689,"Non-Fatal Injury",1
-8821856.0232641,5424783.59309259,80208372,4002043758,2014,2014-05-09 00:00:00.000,954,9,"EGLINTON AVE E","day","BRIMLEY RD","","Major Arterial","Scarborough",,43,43.736685,-79.248081,"Intersection","Intersection Related","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Angle","Driver","60 to 64","","Minor","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"Yes",1,"",0,"Yes",1,138,"Eglinton East (138)",10183,0,-2.390381778740017,0.083909080534748631,0.91609091946525134,"Non-Fatal Injury",1
-8827048.63223164,5426120.24860113,80166680,4002453551,2014,2014-07-08 00:00:00.000,725,7,"WARDEN AVE N","day","LAWRENCE AVE E","","Major Arterial","Scarborough",21,41,43.74536,-79.294727,"Intersection","Intersection Related","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","70 to 74","","None","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,119,"Wexford/Maryvale (119)",10234,0,-1.2192797827591013,0.2280632202640214,0.77193677973597852,"Non-Fatal Injury",1
-8827154.71970637,5420383.78204869,80167138,4002478309,2014,2014-07-11 00:00:00.000,1918,19,"VICTORIA PARK AVE","night","GLENCREST BLVD","","Major Arterial","Toronto and East York",,41,43.708121,-79.29568,"Intersection","At Intersection","No Control","Clear",1,"Daylight","Dry","Non-Fatal Injury","Cyclist Collisions","Driver","50 to 54","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"Yes",1,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,120,"Clairlea-Birchmount (120)",10249,1,-2.679953501403836,0.064166668557074272,0.93583333144292569,"Non-Fatal Injury",1
-8843705.92423649,5416240.19823538,80631196,4002543282,2014,2014-07-21 00:00:00.000,1745,17,"DUFFERIN ST","day","CLOVERLAWN AVE","","Major Arterial","Toronto and East York",9,13,43.681208,-79.444362,"Intersection","At Intersection","Stop Sign","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","35 to 39","","Major","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,92,"Corso Italia-Davenport (92)",10268,0,-2.7416175382171941,0.060561809531239671,0.93943819046876031,"Non-Fatal Injury",1
-8842578.9257117,5425048.75165641,80485243,4002589073,2014,2014-07-28 00:00:00.000,1501,15,"BATHURST ST","day","SOUTHBOURNE AVE","","Major Arterial","North York",6,32,43.738406,-79.434238,"Intersection","Non Intersection","No Control","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","60 to 64","","None","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,38,"Lansing-Westgate (38)",10280,1,-1.7328012652235838,0.15022961782636118,0.84977038217363887,"Non-Fatal Injury",1
-8859289.76239163,5409775.19185258,80215120,4002628533,2014,2014-08-03 00:00:00.000,1330,13,"BURNHAMTHORPE RD","day","MILL RD","","Major Arterial","Etobicoke York",2,22,43.639193,-79.584354,"Intersection","Intersection Related","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","30 to 34","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"",0,12,"Markland Wood (12)",10297,1,-2.9062296553724183,0.051846466750218256,0.94815353324978169,"Non-Fatal Injury",1
-8840229.75049749,5414518.83208046,80622765,3001089776,2013,2013-12-04 00:00:00.000,1143,11,"BATHURST ST","day","WELLS ST","","Major Arterial","Toronto and East York",11,14,43.670024,-79.413135,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","65 to 69","","None","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,95,"Annex (95)",10360,0,-1.5920912678227896,0.1690898736030268,0.83091012639697315,"Non-Fatal Injury",1
-8831693.43798499,5437142.4439996,80153667,4001655411,2014,2014-03-07 00:00:00.000,825,8,"STEELES AVE E","day","PHARMACY AVE","","Major Arterial","Scarborough",22,42,43.816847,-79.336452,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","25 to 29","","Minimal","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,116,"Steeles (116)",10467,0,-2.24778473446674,0.095540720515326708,0.9044592794846732,"Non-Fatal Injury",1
-8835368.31701506,5412132.01397549,80154370,4001694942,2014,2014-03-13 00:00:00.000,1755,17,"QUEEN ST E","day","SHERBOURNE ST","","Major Arterial","Toronto and East York",13,51,43.654513,-79.369464,"Intersection","Intersection Related","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","45 to 49","","Major","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,73,"Moss Park (73)",10476,0,-1.9098667855329294,0.12899581883752859,0.87100418116247147,"Non-Fatal Injury",1
-8842441.33482108,5424242.36048018,80205477,4001752528,2014,2014-03-23 00:00:00.000,1059,10,"BATHURST  ST","day","HOTSPUR RD","","Major Arterial","North York",8,32,43.733172,-79.433002,"Intersection","At Intersection","No Control","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","55 to 59","","Major","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"",0,39,"Bedford Park-Nortown (39)",10497,1,-2.5657361939078855,0.071376400892337183,0.9286235991076629,"Non-Fatal Injury",1
-8822857.34208378,5422344.83065082,80156892,4001851906,2014,2014-04-08 00:00:00.000,1550,15,"DANFORTH RD","day","LINDEN AVE","","Major Arterial","Scarborough",20,41,43.720854,-79.257076,"Intersection","At Intersection","No Control","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","30 to 34","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,124,"Kennedy Park (124)",10527,1,-1.890141136543825,0.13122837797781492,0.86877162202218516,"Non-Fatal Injury",1
-8833570.39591926,5430491.19314486,7890501,1386836,2013,2013-10-11 00:00:00.000,1650,16,"SHEPPARD AVE E","day","SHAUGHNESSY BLVD","","Major Arterial","North York",17,33,43.773719,-79.353313,"Intersection","","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Turning Movement","Driver","20 to 24","","Major","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,53,"Henry Farm (53)",10604,0,-3.2220505111481339,0.038344303300649064,0.961655696699351,"Non-Fatal Injury",1
