numero_boletim,data hora_boletim,data_inclusao,tipo_acidente,desc_tipo_acidente,cod_tempo,desc_tempo,cod_pavimento,pavimento,cod_regional,desc_regional,origem_boletim,local_sinalizado,velocidade_permitida,coordenada_x,coordenada_y,hora_informada,indicador_fatalidade,valor_ups,descricao_ups,data_alteracao_smsa,valor_ups_antiga,descricao_ups_antiga
"2018-018525489-001",2018-04-26 16:01:00.000,2018-04-26 17:02:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-029566452-001",2018-07-01 15:47:00.000,2018-07-05 15:48:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-029724216-001",2018-07-06 13:54:00.000,2018-07-06 14:02:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-013419946-001",2018-03-25 23:13:00.000,2018-03-25 23:19:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-018827342-001",2018-04-28 15:42:00.000,2018-04-28 15:44:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-018902583-001",2018-04-28 22:30:00.000,2018-04-29 02:21:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-029831543-001",2018-07-07 05:55:00.000,2018-07-07 07:37:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-013545912-001",2018-03-26 16:27:00.000,2018-03-26 16:40:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-019045535-001",2018-04-30 07:12:00.000,2018-04-30 08:16:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-024875681-001",2018-06-06 12:03:00.000,2018-06-06 12:03:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-025038075-001",2018-06-07 08:21:00.000,2018-06-07 09:54:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-030482514-001",2018-07-11 08:56:00.000,2018-07-11 10:09:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-019716421-001",2018-05-04 11:50:00.000,2018-05-04 12:22:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-051058736-001",2018-11-15 16:40:00.000,2018-11-15 17:48:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-037801330-001",2018-08-24 19:53:00.000,2018-08-24 20:45:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-038188733-001",2018-08-27 13:24:00.000,2018-08-27 13:37:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-038401988-001",2018-08-28 15:01:00.000,2018-08-28 16:07:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-038526947-001",2018-08-29 08:26:00.000,2018-08-29 11:11:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-044141193-001",2018-10-03 07:09:00.000,2018-10-03 07:12:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-033088089-001",2018-07-27 11:26:00.000,2018-07-27 11:35:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-033098870-001",2018-07-27 13:00:00.000,2018-07-27 13:05:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-038881673-001",2018-08-31 10:50:00.000,2018-08-31 10:53:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-033140980-001",2018-07-27 14:32:00.000,2018-07-27 16:33:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-033235942-001",2018-07-28 08:21:00.000,2018-07-28 08:57:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-039188979-001",2018-09-02 14:10:00.000,2018-09-02 14:14:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-048212460-001",2018-10-28 10:33:00.000,2018-10-28 11:59:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-045788569-001",2018-10-13 13:37:00.000,2018-10-13 13:57:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-048254207-001",2018-10-28 17:00:00.000,2018-10-28 18:00:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-048432500-001",2018-10-29 17:18:00.000,2018-10-29 18:45:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-040513242-001",2018-09-10 18:25:00.000,2018-09-10 19:59:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-040566949-001",2018-09-11 08:08:00.000,2018-09-11 08:30:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-046117301-001",2018-10-15 15:44:00.000,2018-10-15 16:55:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-048704528-001",2018-10-31 11:19:00.000,2018-10-31 11:53:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-040741753-001",2018-09-12 06:55:00.000,2018-09-12 07:55:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-046535653-001",2018-10-18 08:05:00.000,2018-10-18 08:55:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-049212623-001",2018-11-03 20:26:00.000,2018-11-03 21:29:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-035451171-001",2018-08-10 18:35:00.000,2018-08-10 20:04:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-041185176-001",2018-09-14 17:43:00.000,2018-09-14 17:45:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-046761942-001",2018-10-19 15:17:00.000,2018-10-19 15:56:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-035641257-001",2018-08-12 03:03:00.000,2018-08-12 03:45:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-047055346-001",2018-10-21 19:43:00.000,2018-10-21 20:15:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-047175854-001",2018-10-22 11:31:00.000,2018-10-22 12:14:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-049623581-001",2018-11-06 15:11:00.000,2018-11-06 15:43:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-049722897-001",2018-11-07 07:18:00.000,2018-11-07 08:08:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-035927384-001",2018-08-13 21:16:00.000,2018-08-13 21:43:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-047545825-001",2018-10-24 07:34:00.000,2018-10-24 09:46:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-047581452-001",2018-10-24 11:57:00.000,2018-10-24 13:49:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-050414000-001",2018-11-11 19:00:00.000,2018-11-11 20:01:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-050560285-001",2018-11-12 15:47:00.000,2018-11-12 16:47:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-051374935-001",2018-11-17 21:43:00.000,2018-11-17 22:31:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-056124721-001",2018-12-17 23:40:00.000,2018-12-18 00:55:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-056411894-001",2018-12-19 17:20:00.000,2018-12-19 17:51:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-056842590-001",2018-12-22 12:41:00.000,2018-12-22 12:55:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-057016516-001",2018-12-23 17:48:00.000,2018-12-23 20:06:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-052658891-001",2018-11-26 11:41:00.000,2018-11-26 12:12:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-053266770-001",2018-11-29 18:06:00.000,2018-11-29 18:07:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-054086187-001",2018-12-04 23:27:00.000,2018-12-04 23:31:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-054643898-001",2018-12-08 10:46:00.000,2018-12-08 11:50:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-055080070-001",2018-12-11 10:25:00.000,2018-12-11 11:01:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-055202053-001",2018-12-11 21:51:00.000,2018-12-11 23:49:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-055320941-001",2018-12-12 16:30:00.000,2018-12-12 17:23:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-055822901-001",2018-12-15 21:48:00.000,2018-12-15 22:56:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-055955726-001",2018-12-17 00:58:00.000,2018-12-17 01:29:00.000," H09002","COLISAO DE VEICULOS COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-007517487-001",2018-02-19 08:34:00.000,2018-02-19 09:17:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-000436577-001",2018-01-04 06:54:00.000,2018-01-04 08:34:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-005147260-001",2018-02-03 22:00:00.000,2018-02-04 14:29:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-020048388-001",2018-05-06 19:39:00.000,2018-05-06 20:24:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-020215415-001",2018-05-07 17:25:00.000,2018-05-07 18:45:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-020457133-001",2018-05-09 08:13:00.000,2018-05-09 08:48:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-031654257-001",2018-07-18 12:48:00.000,2018-07-18 13:04:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-031888449-001",2018-07-19 17:50:00.000,2018-07-19 18:17:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-021016520-001",2018-05-12 11:11:00.000,2018-05-12 11:14:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-021166879-001",2018-05-13 13:46:00.000,2018-05-13 14:44:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-021279285-001",2018-05-14 09:54:00.000,2018-05-14 10:16:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-021669890-001",2018-05-16 11:12:00.000,2018-05-16 12:20:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-016478281-001",2018-04-13 16:30:00.000,2018-04-13 17:48:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-027470070-001",2018-06-21 12:00:00.000,2018-06-22 14:05:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-027661856-001",2018-06-23 18:03:00.000,2018-06-23 18:21:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-027795478-001",2018-06-24 18:54:00.000,2018-06-24 18:54:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-011482543-001",2018-03-14 08:10:00.000,2018-03-14 09:35:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-011603939-001",2018-03-14 20:23:00.000,2018-03-14 20:52:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-017221731-001",2018-04-18 15:25:00.000,2018-04-18 15:58:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-017334501-001",2018-04-19 08:42:00.000,2018-04-19 09:58:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-022502150-001",2018-05-21 14:28:00.000,2018-05-21 15:27:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2018-023035939-001",2018-04-13 20:00:00.000,2018-05-24 15:33:00.000," H08002","CHOQUE MECANICO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
