School Name,Subjects,ID
"NAVAL BASE PRIMARY SCHOOL","HIGHER TAMIL",185
"NEW TOWN PRIMARY SCHOOL","HIGHER TAMIL",187
"NGEE ANN PRIMARY SCHOOL","HIGHER TAMIL",189
"NORTH SPRING PRIMARY SCHOOL","HIGHER TAMIL",191
"NORTH VIEW PRIMARY SCHOOL","HIGHER TAMIL",192
"NORTHLAND PRIMARY SCHOOL","HIGHER TAMIL",196
"OPERA ESTATE PRIMARY SCHOOL","HIGHER TAMIL",203
"PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY)","HIGHER TAMIL",211
"PEI TONG PRIMARY SCHOOL","HIGHER TAMIL",216
"PEIYING PRIMARY SCHOOL","HIGHER TAMIL",219
"PIONEER PRIMARY SCHOOL","HIGHER TAMIL",221
"PRINCESS ELIZABETH PRIMARY SCHOOL","HIGHER TAMIL",224
"PUNGGOL COVE PRIMARY SCHOOL","HIGHER TAMIL",225
"PUNGGOL PRIMARY SCHOOL","HIGHER TAMIL",227
"QIHUA PRIMARY SCHOOL","HIGHER TAMIL",231
"QUEENSTOWN PRIMARY SCHOOL","HIGHER TAMIL",232
"RADIN MAS PRIMARY SCHOOL","HIGHER TAMIL",235
"RAFFLES GIRLS' PRIMARY SCHOOL","HIGHER TAMIL",236
"RIVERSIDE PRIMARY SCHOOL","HIGHER TAMIL",243
"RIVERVALE PRIMARY SCHOOL","HIGHER TAMIL",245
"ROSYTH SCHOOL","HIGHER TAMIL",246
"RULANG PRIMARY SCHOOL","HIGHER TAMIL",247
"SEMBAWANG PRIMARY SCHOOL","HIGHER TAMIL",250
"SENG KANG PRIMARY SCHOOL","HIGHER TAMIL",252
"SHUQUN PRIMARY SCHOOL","HIGHER TAMIL",257
"SI LING PRIMARY SCHOOL","HIGHER TAMIL",258
"SINGAPORE CHINESE GIRLS' PRIMARY SCHOOL","HIGHER TAMIL",259
"SOUTH VIEW PRIMARY SCHOOL","HIGHER TAMIL",262
"SPRINGDALE PRIMARY SCHOOL","HIGHER TAMIL",264
"ST. ANDREW'S JUNIOR SCHOOL","HIGHER TAMIL",267
"ST. ANTHONY'S CANOSSIAN PRIMARY SCHOOL","HIGHER TAMIL",269
"ST. ANTHONY'S PRIMARY SCHOOL","HIGHER TAMIL",271
"ST. GABRIEL'S PRIMARY SCHOOL","HIGHER TAMIL",272
"ST. HILDA'S PRIMARY SCHOOL","HIGHER TAMIL",274
"ST. JOSEPH'S INSTITUTION JUNIOR","HIGHER TAMIL",277
"ST. MARGARET'S PRIMARY SCHOOL","HIGHER TAMIL",278
"ST. STEPHEN'S SCHOOL","HIGHER TAMIL",281
"STAMFORD PRIMARY SCHOOL","HIGHER TAMIL",282
"TAMPINES NORTH PRIMARY SCHOOL","HIGHER TAMIL",285
"TAMPINES PRIMARY SCHOOL","HIGHER TAMIL",286
"TANJONG KATONG PRIMARY SCHOOL","HIGHER TAMIL",290
"TECK GHEE PRIMARY SCHOOL","HIGHER TAMIL",293
"TECK WHYE PRIMARY SCHOOL","HIGHER TAMIL",294
"TELOK KURAU PRIMARY SCHOOL","HIGHER TAMIL",296
"TEMASEK PRIMARY SCHOOL","HIGHER TAMIL",298
"TOWNSVILLE PRIMARY SCHOOL","HIGHER TAMIL",300
"WELLINGTON PRIMARY SCHOOL","HIGHER TAMIL",307
"WEST VIEW PRIMARY SCHOOL","HIGHER TAMIL",311
"WHITE SANDS PRIMARY SCHOOL","HIGHER TAMIL",314
"WOODGROVE PRIMARY SCHOOL","FOUNDATION CHINESE",316
"WOODLANDS PRIMARY SCHOOL","FOUNDATION CHINESE",318
"WOODLANDS RING PRIMARY SCHOOL","FOUNDATION CHINESE",319
"XINGNAN PRIMARY SCHOOL","FOUNDATION CHINESE",323
"XINMIN PRIMARY SCHOOL","FOUNDATION CHINESE",324
"XISHAN PRIMARY SCHOOL","FOUNDATION CHINESE",326
"YANGZHENG PRIMARY SCHOOL","FOUNDATION CHINESE",327
"YEW TEE PRIMARY SCHOOL","FOUNDATION CHINESE",328
"YIO CHU KANG PRIMARY SCHOOL","FOUNDATION CHINESE",329
"YISHUN PRIMARY SCHOOL","FOUNDATION CHINESE",332
"YUMIN PRIMARY SCHOOL","FOUNDATION CHINESE",339
"ZHANGDE PRIMARY SCHOOL","FOUNDATION CHINESE",342
"ZHENGHUA PRIMARY SCHOOL","FOUNDATION CHINESE",343
"ZHONGHUA PRIMARY SCHOOL","FOUNDATION CHINESE",345
"ADMIRALTY PRIMARY SCHOOL","FOUNDATION CHINESE",1
"AHMAD IBRAHIM PRIMARY SCHOOL","FOUNDATION CHINESE",3
"AI TONG SCHOOL","FOUNDATION CHINESE",5
"ALEXANDRA PRIMARY SCHOOL","FOUNDATION CHINESE",6
"ANCHOR GREEN PRIMARY SCHOOL","FOUNDATION CHINESE",7
"ANG MO KIO PRIMARY SCHOOL","FOUNDATION CHINESE",11
"ANGLO-CHINESE SCHOOL (PRIMARY)","FOUNDATION CHINESE",18
"ANGSANA PRIMARY SCHOOL","FOUNDATION CHINESE",19
"BEACON PRIMARY SCHOOL","FOUNDATION CHINESE",23
"BEDOK GREEN PRIMARY SCHOOL","FOUNDATION CHINESE",25
"BLANGAH RISE PRIMARY SCHOOL","FOUNDATION CHINESE",31
"BOON LAY GARDEN PRIMARY SCHOOL","FOUNDATION CHINESE",32
"BUKIT PANJANG PRIMARY SCHOOL","FOUNDATION CHINESE",39
"BUKIT TIMAH PRIMARY SCHOOL","FOUNDATION CHINESE",40
"BUKIT VIEW PRIMARY SCHOOL","FOUNDATION CHINESE",41
"CANBERRA PRIMARY SCHOOL","FOUNDATION CHINESE",43
"CANOSSA CATHOLIC PRIMARY SCHOOL","FOUNDATION CHINESE",45
"CANTONMENT PRIMARY SCHOOL","FOUNDATION CHINESE",46
"CASUARINA PRIMARY SCHOOL","FOUNDATION CHINESE",47
"CEDAR PRIMARY SCHOOL","FOUNDATION CHINESE",51
"CHANGKAT PRIMARY SCHOOL","FOUNDATION CHINESE",53
"CHIJ (KATONG) PRIMARY","FOUNDATION CHINESE",54
"CHIJ (KELLOCK)","FOUNDATION CHINESE",55
"CHIJ OUR LADY OF THE NATIVITY","FOUNDATION CHINESE",58
"CHIJ PRIMARY (TOA PAYOH)","FOUNDATION CHINESE",60
"CHONGFU SCHOOL","FOUNDATION CHINESE",65
"CHONGZHENG PRIMARY SCHOOL","FOUNDATION CHINESE",66
"CHUA CHU KANG PRIMARY SCHOOL","FOUNDATION CHINESE",68
"CLEMENTI PRIMARY SCHOOL","FOUNDATION CHINESE",72
"COMPASSVALE PRIMARY SCHOOL","FOUNDATION CHINESE",75
"DAMAI PRIMARY SCHOOL","FOUNDATION CHINESE",81
"DAZHONG PRIMARY SCHOOL","FOUNDATION CHINESE",83
"ENDEAVOUR PRIMARY SCHOOL","FOUNDATION CHINESE",94
"EUNOS PRIMARY SCHOOL","FOUNDATION CHINESE",96
"FAIRFIELD METHODIST SCHOOL (PRIMARY)","FOUNDATION CHINESE",99
"FARRER PARK PRIMARY SCHOOL","FOUNDATION CHINESE",102
"FRONTIER PRIMARY SCHOOL","FOUNDATION CHINESE",107
"FUCHUN PRIMARY SCHOOL","FOUNDATION CHINESE",108
"FUHUA PRIMARY SCHOOL","FOUNDATION CHINESE",110
"GAN ENG SENG PRIMARY SCHOOL","FOUNDATION CHINESE",112
"GONGSHANG PRIMARY SCHOOL","FOUNDATION CHINESE",116
"GREENRIDGE PRIMARY SCHOOL","FOUNDATION CHINESE",119
"GREENWOOD PRIMARY SCHOOL","FOUNDATION CHINESE",121
"GUANGYANG PRIMARY SCHOOL","FOUNDATION CHINESE",122
"HAIG GIRLS' SCHOOL","FOUNDATION CHINESE",125
"HENRY PARK PRIMARY SCHOOL","FOUNDATION CHINESE",126
"HOLY INNOCENTS' PRIMARY SCHOOL","FOUNDATION CHINESE",129
"HONG WEN SCHOOL","FOUNDATION CHINESE",130
"HORIZON PRIMARY SCHOOL","FOUNDATION CHINESE",131
"HOUGANG PRIMARY SCHOOL","FOUNDATION CHINESE",132
"HUAMIN PRIMARY SCHOOL","FOUNDATION CHINESE",135
"INNOVA PRIMARY SCHOOL","FOUNDATION CHINESE",137
"JIEMIN PRIMARY SCHOOL","FOUNDATION CHINESE",138
"JING SHAN PRIMARY SCHOOL","FOUNDATION CHINESE",139
"JUNYUAN PRIMARY SCHOOL","FOUNDATION CHINESE",140
"JUYING PRIMARY SCHOOL","FOUNDATION CHINESE",148
"KHENG CHENG SCHOOL","FOUNDATION CHINESE",152
"KRANJI PRIMARY SCHOOL","FOUNDATION CHINESE",154
"KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL","FOUNDATION CHINESE",156
"LAKESIDE PRIMARY SCHOOL","FOUNDATION CHINESE",158
"LIANHUA PRIMARY SCHOOL","FOUNDATION CHINESE",159
"MARSILING PRIMARY SCHOOL","FOUNDATION CHINESE",164
"MARYMOUNT CONVENT SCHOOL","FOUNDATION CHINESE",166
"MAYFLOWER PRIMARY SCHOOL","FOUNDATION CHINESE",167
"MEE TOH SCHOOL","FOUNDATION CHINESE",169
"METHODIST GIRLS' SCHOOL (PRIMARY)","FOUNDATION CHINESE",172
"MONTFORT JUNIOR SCHOOL","FOUNDATION CHINESE",175
"NAN CHIAU PRIMARY SCHOOL","FOUNDATION CHINESE",178
"NAVAL BASE PRIMARY SCHOOL","FOUNDATION CHINESE",185
"NGEE ANN PRIMARY SCHOOL","FOUNDATION CHINESE",189
"NORTH SPRING PRIMARY SCHOOL","FOUNDATION CHINESE",191
"NORTH VIEW PRIMARY SCHOOL","FOUNDATION CHINESE",192
"NORTHLAND PRIMARY SCHOOL","FOUNDATION CHINESE",196
"OPERA ESTATE PRIMARY SCHOOL","FOUNDATION CHINESE",203
"PALM VIEW PRIMARY SCHOOL","FOUNDATION CHINESE",206
"PARK VIEW PRIMARY SCHOOL","FOUNDATION CHINESE",207
"PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY)","FOUNDATION CHINESE",211
"PEI HWA PRESBYTERIAN PRIMARY SCHOOL","FOUNDATION CHINESE",214
"PEIYING PRIMARY SCHOOL","FOUNDATION CHINESE",219
"PIONEER PRIMARY SCHOOL","FOUNDATION CHINESE",221
"POI CHING SCHOOL","FOUNDATION CHINESE",222
"PRINCESS ELIZABETH PRIMARY SCHOOL","FOUNDATION CHINESE",224
"PUNGGOL COVE PRIMARY SCHOOL","FOUNDATION CHINESE",225
"PUNGGOL PRIMARY SCHOOL","FOUNDATION CHINESE",227
"QIHUA PRIMARY SCHOOL","FOUNDATION CHINESE",231
"QUEENSTOWN PRIMARY SCHOOL","FOUNDATION CHINESE",232
"RIVERSIDE PRIMARY SCHOOL","FOUNDATION CHINESE",243
"RIVERVALE PRIMARY SCHOOL","FOUNDATION CHINESE",245
"ROSYTH SCHOOL","FOUNDATION CHINESE",246
"RULANG PRIMARY SCHOOL","FOUNDATION CHINESE",247
"SEMBAWANG PRIMARY SCHOOL","FOUNDATION CHINESE",250
"SENG KANG PRIMARY SCHOOL","FOUNDATION CHINESE",252
"SHUQUN PRIMARY SCHOOL","FOUNDATION CHINESE",257
"ST. ANDREW'S JUNIOR SCHOOL","FOUNDATION CHINESE",267
"ST. ANTHONY'S PRIMARY SCHOOL","FOUNDATION CHINESE",271
"ST. GABRIEL'S PRIMARY SCHOOL","FOUNDATION CHINESE",272
"ST. HILDA'S PRIMARY SCHOOL","FOUNDATION CHINESE",274
"ST. STEPHEN'S SCHOOL","FOUNDATION CHINESE",281
"STAMFORD PRIMARY SCHOOL","FOUNDATION CHINESE",282
"TAMPINES PRIMARY SCHOOL","FOUNDATION CHINESE",286
"TANJONG KATONG PRIMARY SCHOOL","FOUNDATION CHINESE",290
"TECK GHEE PRIMARY SCHOOL","FOUNDATION CHINESE",293
"TOWNSVILLE PRIMARY SCHOOL","FOUNDATION CHINESE",300
"UNITY PRIMARY SCHOOL","FOUNDATION CHINESE",301
"WATERWAY PRIMARY SCHOOL","FOUNDATION CHINESE",306
"WELLINGTON PRIMARY SCHOOL","FOUNDATION CHINESE",307
"WEST VIEW PRIMARY SCHOOL","FOUNDATION CHINESE",311
"WHITE SANDS PRIMARY SCHOOL","FOUNDATION CHINESE",314
"WOODGROVE PRIMARY SCHOOL","FOUNDATION MALAY",316
"WOODLANDS PRIMARY SCHOOL","FOUNDATION MALAY",318
"WOODLANDS RING PRIMARY SCHOOL","FOUNDATION MALAY",319
"XINGNAN PRIMARY SCHOOL","FOUNDATION MALAY",323
"XINMIN PRIMARY SCHOOL","FOUNDATION MALAY",324
"XISHAN PRIMARY SCHOOL","FOUNDATION MALAY",326
"YANGZHENG PRIMARY SCHOOL","FOUNDATION MALAY",327
"YEW TEE PRIMARY SCHOOL","FOUNDATION MALAY",328
"YIO CHU KANG PRIMARY SCHOOL","FOUNDATION MALAY",329
"YISHUN PRIMARY SCHOOL","FOUNDATION MALAY",332
"YUMIN PRIMARY SCHOOL","FOUNDATION MALAY",339
"ZHANGDE PRIMARY SCHOOL","FOUNDATION MALAY",342
"ZHENGHUA PRIMARY SCHOOL","FOUNDATION MALAY",343
"ZHONGHUA PRIMARY SCHOOL","FOUNDATION MALAY",345
"AHMAD IBRAHIM PRIMARY SCHOOL","FOUNDATION MALAY",3
"ALEXANDRA PRIMARY SCHOOL","FOUNDATION MALAY",6
"ANCHOR GREEN PRIMARY SCHOOL","FOUNDATION MALAY",7
"ANG MO KIO PRIMARY SCHOOL","FOUNDATION MALAY",11
"ANGSANA PRIMARY SCHOOL","FOUNDATION MALAY",19
"BEACON PRIMARY SCHOOL","FOUNDATION MALAY",23
"BEDOK GREEN PRIMARY SCHOOL","FOUNDATION MALAY",25
"BLANGAH RISE PRIMARY SCHOOL","FOUNDATION MALAY",31
"BOON LAY GARDEN PRIMARY SCHOOL","FOUNDATION MALAY",32
"BUKIT PANJANG PRIMARY SCHOOL","FOUNDATION MALAY",39
"BUKIT TIMAH PRIMARY SCHOOL","FOUNDATION MALAY",40
"BUKIT VIEW PRIMARY SCHOOL","FOUNDATION MALAY",41
"CANOSSA CATHOLIC PRIMARY SCHOOL","FOUNDATION MALAY",45
"CANTONMENT PRIMARY SCHOOL","FOUNDATION MALAY",46
"CASUARINA PRIMARY SCHOOL","FOUNDATION MALAY",47
"CEDAR PRIMARY SCHOOL","FOUNDATION MALAY",51
"CHANGKAT PRIMARY SCHOOL","FOUNDATION MALAY",53
"CHIJ (KELLOCK)","FOUNDATION MALAY",55
"CHIJ OUR LADY OF THE NATIVITY","FOUNDATION MALAY",58
"CHIJ PRIMARY (TOA PAYOH)","FOUNDATION MALAY",60
"CHONGZHENG PRIMARY SCHOOL","FOUNDATION MALAY",66
"CHUA CHU KANG PRIMARY SCHOOL","FOUNDATION MALAY",68
"CLEMENTI PRIMARY SCHOOL","FOUNDATION MALAY",72
"COMPASSVALE PRIMARY SCHOOL","FOUNDATION MALAY",75
"DAMAI PRIMARY SCHOOL","FOUNDATION MALAY",81
"DAZHONG PRIMARY SCHOOL","FOUNDATION MALAY",83
"ENDEAVOUR PRIMARY SCHOOL","FOUNDATION MALAY",94
"EUNOS PRIMARY SCHOOL","FOUNDATION MALAY",96
"FAIRFIELD METHODIST SCHOOL (PRIMARY)","FOUNDATION MALAY",99
"FARRER PARK PRIMARY SCHOOL","FOUNDATION MALAY",102
"FRONTIER PRIMARY SCHOOL","FOUNDATION MALAY",107
"FUCHUN PRIMARY SCHOOL","FOUNDATION MALAY",108
"FUHUA PRIMARY SCHOOL","FOUNDATION MALAY",110
"GAN ENG SENG PRIMARY SCHOOL","FOUNDATION MALAY",112
"GONGSHANG PRIMARY SCHOOL","FOUNDATION MALAY",116
"GREENRIDGE PRIMARY SCHOOL","FOUNDATION MALAY",119
"GREENWOOD PRIMARY SCHOOL","FOUNDATION MALAY",121
"GUANGYANG PRIMARY SCHOOL","FOUNDATION MALAY",122
"HAIG GIRLS' SCHOOL","FOUNDATION MALAY",125
"HOUGANG PRIMARY SCHOOL","FOUNDATION MALAY",132
"HUAMIN PRIMARY SCHOOL","FOUNDATION MALAY",135
"INNOVA PRIMARY SCHOOL","FOUNDATION MALAY",137
"JIEMIN PRIMARY SCHOOL","FOUNDATION MALAY",138
"JING SHAN PRIMARY SCHOOL","FOUNDATION MALAY",139
"JUNYUAN PRIMARY SCHOOL","FOUNDATION MALAY",140
"JUYING PRIMARY SCHOOL","FOUNDATION MALAY",148
"KRANJI PRIMARY SCHOOL","FOUNDATION MALAY",154
"LAKESIDE PRIMARY SCHOOL","FOUNDATION MALAY",158
"LIANHUA PRIMARY SCHOOL","FOUNDATION MALAY",159
"MARSILING PRIMARY SCHOOL","FOUNDATION MALAY",164
"MARYMOUNT CONVENT SCHOOL","FOUNDATION MALAY",166
"MONTFORT JUNIOR SCHOOL","FOUNDATION MALAY",175
"NAN CHIAU PRIMARY SCHOOL","FOUNDATION MALAY",178
"NAVAL BASE PRIMARY SCHOOL","FOUNDATION MALAY",185
"NGEE ANN PRIMARY SCHOOL","FOUNDATION MALAY",189
"NORTH SPRING PRIMARY SCHOOL","FOUNDATION MALAY",191
"NORTH VIEW PRIMARY SCHOOL","FOUNDATION MALAY",192
"NORTHLAND PRIMARY SCHOOL","FOUNDATION MALAY",196
"OPERA ESTATE PRIMARY SCHOOL","FOUNDATION MALAY",203
"PALM VIEW PRIMARY SCHOOL","FOUNDATION MALAY",206
"PARK VIEW PRIMARY SCHOOL","FOUNDATION MALAY",207
"PEIYING PRIMARY SCHOOL","FOUNDATION MALAY",219
"PIONEER PRIMARY SCHOOL","FOUNDATION MALAY",221
"PRINCESS ELIZABETH PRIMARY SCHOOL","FOUNDATION MALAY",224
"PUNGGOL COVE PRIMARY SCHOOL","FOUNDATION MALAY",225
"PUNGGOL PRIMARY SCHOOL","FOUNDATION MALAY",227
"QIHUA PRIMARY SCHOOL","FOUNDATION MALAY",231
"QUEENSTOWN PRIMARY SCHOOL","FOUNDATION MALAY",232
"RIVERSIDE PRIMARY SCHOOL","FOUNDATION MALAY",243
"RIVERVALE PRIMARY SCHOOL","FOUNDATION MALAY",245
"RULANG PRIMARY SCHOOL","FOUNDATION MALAY",247
"SEMBAWANG PRIMARY SCHOOL","FOUNDATION MALAY",250
"SENG KANG PRIMARY SCHOOL","FOUNDATION MALAY",252
"SHUQUN PRIMARY SCHOOL","FOUNDATION MALAY",257
"ST. ANDREW'S JUNIOR SCHOOL","FOUNDATION MALAY",267
"ST. ANTHONY'S PRIMARY SCHOOL","FOUNDATION MALAY",271
"ST. GABRIEL'S PRIMARY SCHOOL","FOUNDATION MALAY",272
"ST. STEPHEN'S SCHOOL","FOUNDATION MALAY",281
"STAMFORD PRIMARY SCHOOL","FOUNDATION MALAY",282
"TAMPINES PRIMARY SCHOOL","FOUNDATION MALAY",286
"TANJONG KATONG PRIMARY SCHOOL","FOUNDATION MALAY",290
"TECK GHEE PRIMARY SCHOOL","FOUNDATION MALAY",293
"TOWNSVILLE PRIMARY SCHOOL","FOUNDATION MALAY",300
"UNITY PRIMARY SCHOOL","FOUNDATION MALAY",301
"WATERWAY PRIMARY SCHOOL","FOUNDATION MALAY",306
"WELLINGTON PRIMARY SCHOOL","FOUNDATION MALAY",307
"WEST VIEW PRIMARY SCHOOL","FOUNDATION MALAY",311
"WHITE SANDS PRIMARY SCHOOL","FOUNDATION MALAY",314
"WOODGROVE PRIMARY SCHOOL","FOUNDATION TAMIL",316
"WOODLANDS RING PRIMARY SCHOOL","FOUNDATION TAMIL",319
"XINGNAN PRIMARY SCHOOL","FOUNDATION TAMIL",323
"XINMIN PRIMARY SCHOOL","FOUNDATION TAMIL",324
"XISHAN PRIMARY SCHOOL","FOUNDATION TAMIL",326
"YANGZHENG PRIMARY SCHOOL","FOUNDATION TAMIL",327
"YEW TEE PRIMARY SCHOOL","FOUNDATION TAMIL",328
"YISHUN PRIMARY SCHOOL","FOUNDATION TAMIL",332
"ZHANGDE PRIMARY SCHOOL","FOUNDATION TAMIL",342
"ZHENGHUA PRIMARY SCHOOL","FOUNDATION TAMIL",343
"ZHONGHUA PRIMARY SCHOOL","FOUNDATION TAMIL",345
"AHMAD IBRAHIM PRIMARY SCHOOL","FOUNDATION TAMIL",3
"ALEXANDRA PRIMARY SCHOOL","FOUNDATION TAMIL",6
"ANG MO KIO PRIMARY SCHOOL","FOUNDATION TAMIL",11
"ANGLO-CHINESE SCHOOL (PRIMARY)","FOUNDATION TAMIL",18
"BEACON PRIMARY SCHOOL","FOUNDATION TAMIL",23
"BEDOK GREEN PRIMARY SCHOOL","FOUNDATION TAMIL",25
"BLANGAH RISE PRIMARY SCHOOL","FOUNDATION TAMIL",31
"BOON LAY GARDEN PRIMARY SCHOOL","FOUNDATION TAMIL",32
"BUKIT PANJANG PRIMARY SCHOOL","FOUNDATION TAMIL",39
"BUKIT VIEW PRIMARY SCHOOL","FOUNDATION TAMIL",41
"CANBERRA PRIMARY SCHOOL","FOUNDATION TAMIL",43
"CANTONMENT PRIMARY SCHOOL","FOUNDATION TAMIL",46
"CEDAR PRIMARY SCHOOL","FOUNDATION TAMIL",51
"CHANGKAT PRIMARY SCHOOL","FOUNDATION TAMIL",53
"CHIJ (KELLOCK)","FOUNDATION TAMIL",55
"CHIJ OUR LADY OF THE NATIVITY","FOUNDATION TAMIL",58
"CHIJ PRIMARY (TOA PAYOH)","FOUNDATION TAMIL",60
"CHONGZHENG PRIMARY SCHOOL","FOUNDATION TAMIL",66
"CHUA CHU KANG PRIMARY SCHOOL","FOUNDATION TAMIL",68
"CLEMENTI PRIMARY SCHOOL","FOUNDATION TAMIL",72
"COMPASSVALE PRIMARY SCHOOL","FOUNDATION TAMIL",75
"DAZHONG PRIMARY SCHOOL","FOUNDATION TAMIL",83
"EUNOS PRIMARY SCHOOL","FOUNDATION TAMIL",96
"FARRER PARK PRIMARY SCHOOL","FOUNDATION TAMIL",102
"FUCHUN PRIMARY SCHOOL","FOUNDATION TAMIL",108
"FUHUA PRIMARY SCHOOL","FOUNDATION TAMIL",110
"GAN ENG SENG PRIMARY SCHOOL","FOUNDATION TAMIL",112
"GREENRIDGE PRIMARY SCHOOL","FOUNDATION TAMIL",119
"GREENWOOD PRIMARY SCHOOL","FOUNDATION TAMIL",121
"GUANGYANG PRIMARY SCHOOL","FOUNDATION TAMIL",122
"HORIZON PRIMARY SCHOOL","FOUNDATION TAMIL",131
"HOUGANG PRIMARY SCHOOL","FOUNDATION TAMIL",132
"HUAMIN PRIMARY SCHOOL","FOUNDATION TAMIL",135
"INNOVA PRIMARY SCHOOL","FOUNDATION TAMIL",137
"JIEMIN PRIMARY SCHOOL","FOUNDATION TAMIL",138
"JING SHAN PRIMARY SCHOOL","FOUNDATION TAMIL",139
"JUYING PRIMARY SCHOOL","FOUNDATION TAMIL",148
"KRANJI PRIMARY SCHOOL","FOUNDATION TAMIL",154
"KUO CHUAN PRESBYTERIAN PRIMARY SCHOOL","FOUNDATION TAMIL",156
"LAKESIDE PRIMARY SCHOOL","FOUNDATION TAMIL",158
"LIANHUA PRIMARY SCHOOL","FOUNDATION TAMIL",159
"MARSILING PRIMARY SCHOOL","FOUNDATION TAMIL",164
"MARYMOUNT CONVENT SCHOOL","FOUNDATION TAMIL",166
"MAYFLOWER PRIMARY SCHOOL","FOUNDATION TAMIL",167
"MONTFORT JUNIOR SCHOOL","FOUNDATION TAMIL",175
"NAVAL BASE PRIMARY SCHOOL","FOUNDATION TAMIL",185
"NORTH SPRING PRIMARY SCHOOL","FOUNDATION TAMIL",191
"NORTH VIEW PRIMARY SCHOOL","FOUNDATION TAMIL",192
"NORTHLAND PRIMARY SCHOOL","FOUNDATION TAMIL",196
"OPERA ESTATE PRIMARY SCHOOL","FOUNDATION TAMIL",203
"PARK VIEW PRIMARY SCHOOL","FOUNDATION TAMIL",207
"PIONEER PRIMARY SCHOOL","FOUNDATION TAMIL",221
"PRINCESS ELIZABETH PRIMARY SCHOOL","FOUNDATION TAMIL",224
"PUNGGOL COVE PRIMARY SCHOOL","FOUNDATION TAMIL",225
"PUNGGOL PRIMARY SCHOOL","FOUNDATION TAMIL",227
"QIHUA PRIMARY SCHOOL","FOUNDATION TAMIL",231
"RIVERSIDE PRIMARY SCHOOL","FOUNDATION TAMIL",243
"ROSYTH SCHOOL","FOUNDATION TAMIL",246
"RULANG PRIMARY SCHOOL","FOUNDATION TAMIL",247
"SEMBAWANG PRIMARY SCHOOL","FOUNDATION TAMIL",250
"SENG KANG PRIMARY SCHOOL","FOUNDATION TAMIL",252
"SHUQUN PRIMARY SCHOOL","FOUNDATION TAMIL",257
"ST. ANDREW'S JUNIOR SCHOOL","FOUNDATION TAMIL",267
"ST. ANTHONY'S PRIMARY SCHOOL","FOUNDATION TAMIL",271
"ST. GABRIEL'S PRIMARY SCHOOL","FOUNDATION TAMIL",272
"ST. HILDA'S PRIMARY SCHOOL","FOUNDATION TAMIL",274
"ST. STEPHEN'S SCHOOL","FOUNDATION TAMIL",281
"STAMFORD PRIMARY SCHOOL","FOUNDATION TAMIL",282
"TAMPINES NORTH PRIMARY SCHOOL","FOUNDATION TAMIL",285
"TAMPINES PRIMARY SCHOOL","FOUNDATION TAMIL",286
"TANJONG KATONG PRIMARY SCHOOL","FOUNDATION TAMIL",290
"TECK GHEE PRIMARY SCHOOL","FOUNDATION TAMIL",293
"WELLINGTON PRIMARY SCHOOL","FOUNDATION TAMIL",307
"WOODLANDS RING SECONDARY SCHOOL","DESIGN & TECHNOLOGY",320
"YIO CHU KANG SECONDARY SCHOOL","DESIGN & TECHNOLOGY",330
"YISHUN SECONDARY SCHOOL","DESIGN & TECHNOLOGY",333
"YISHUN TOWN SECONDARY SCHOOL","DESIGN & TECHNOLOGY",334
"YUSOF ISHAK SECONDARY SCHOOL","DESIGN & TECHNOLOGY",340
"YUYING SECONDARY SCHOOL","DESIGN & TECHNOLOGY",341
"ZHENGHUA SECONDARY SCHOOL","DESIGN & TECHNOLOGY",344
"ADMIRALTY SECONDARY SCHOOL","DESIGN & TECHNOLOGY",2
"ANG MO KIO SECONDARY SCHOOL","DESIGN & TECHNOLOGY",12
"ANGLO-CHINESE SCHOOL (BARKER ROAD)","DESIGN & TECHNOLOGY",15
"ASSUMPTION ENGLISH SCHOOL","DESIGN & TECHNOLOGY",20
"BARTLEY SECONDARY SCHOOL","DESIGN & TECHNOLOGY",22
"BEATTY SECONDARY SCHOOL","DESIGN & TECHNOLOGY",24
"BEDOK GREEN SECONDARY SCHOOL","DESIGN & TECHNOLOGY",26
"BEDOK VIEW SECONDARY SCHOOL","DESIGN & TECHNOLOGY",28
"BENDEMEER SECONDARY SCHOOL","DESIGN & TECHNOLOGY",30
"BOWEN SECONDARY SCHOOL","DESIGN & TECHNOLOGY",34
"BROADRICK SECONDARY SCHOOL","DESIGN & TECHNOLOGY",35
"BUKIT PANJANG GOVT. HIGH SCHOOL","DESIGN & TECHNOLOGY",38
"CHIJ ST. THERESA'S CONVENT","DESIGN & TECHNOLOGY",64
"CLEMENTI TOWN SECONDARY SCHOOL","DESIGN & TECHNOLOGY",73
"DEYI SECONDARY SCHOOL","DESIGN & TECHNOLOGY",85
"EAST SPRING SECONDARY SCHOOL","DESIGN & TECHNOLOGY",90
"EDGEFIELD SECONDARY SCHOOL","DESIGN & TECHNOLOGY",92
"EVERGREEN SECONDARY SCHOOL","DESIGN & TECHNOLOGY",98
"FUCHUN SECONDARY SCHOOL","DESIGN & TECHNOLOGY",109
"GAN ENG SENG SCHOOL","DESIGN & TECHNOLOGY",113
"GEYLANG METHODIST SCHOOL (SECONDARY)","DESIGN & TECHNOLOGY",115
"GREENDALE SECONDARY SCHOOL","DESIGN & TECHNOLOGY",118
