Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,Month Name,Month & Year,Quarter & Year,DayOfWeek,DayOfWeekName,WeekEnding,MonthEnding,ISO Weeknumber,ISO Year,ISO Day of Year,Week & Year,WeeknYear,MonthnYear,QuarternYear,Fiscal Year,Fiscal Quarter,Fiscal Period,IsAfterToday,IsWorkingDay,IsHoliday,IsBusinessDay,Day Type,WeekOffset,MonthOffset,QuarterOffset,YearOffset,FiscalYearOffset,WeekCompleted,MonthCompleted,QuarterCompleted,Monday_Thursday Order
2023-01-13 00:00:00.000,2023,1,1,13,20230113,"January","Jan 2023","Q1 2023",5,"Friday",2023-01-15 00:00:00.000,2023-01-31 00:00:00.000,2,2023,12,"2023-02",20230200,20230100,20230100,"FY23","FQ3",7,True,True,"Unknown",True,"Weekday",111,26,9,3,2,False,False,False,""
2023-01-20 00:00:00.000,2023,1,1,20,20230120,"January","Jan 2023","Q1 2023",5,"Friday",2023-01-22 00:00:00.000,2023-01-31 00:00:00.000,3,2023,19,"2023-03",20230300,20230100,20230100,"FY23","FQ3",7,True,True,"Unknown",True,"Weekday",112,26,9,3,2,False,False,False,""
2023-01-27 00:00:00.000,2023,1,1,27,20230127,"January","Jan 2023","Q1 2023",5,"Friday",2023-01-29 00:00:00.000,2023-01-31 00:00:00.000,4,2023,26,"2023-04",20230400,20230100,20230100,"FY23","FQ3",7,True,True,"Unknown",True,"Weekday",113,26,9,3,2,False,False,False,""
2023-02-03 00:00:00.000,2023,1,2,3,20230203,"February","Feb 2023","Q1 2023",5,"Friday",2023-02-05 00:00:00.000,2023-02-28 00:00:00.000,5,2023,33,"2023-05",20230500,20230200,20230100,"FY23","FQ3",8,True,True,"Unknown",True,"Weekday",114,27,9,3,2,False,False,False,""
2023-02-10 00:00:00.000,2023,1,2,10,20230210,"February","Feb 2023","Q1 2023",5,"Friday",2023-02-12 00:00:00.000,2023-02-28 00:00:00.000,6,2023,40,"2023-06",20230600,20230200,20230100,"FY23","FQ3",8,True,True,"Unknown",True,"Weekday",115,27,9,3,2,False,False,False,""
2023-02-17 00:00:00.000,2023,1,2,17,20230217,"February","Feb 2023","Q1 2023",5,"Friday",2023-02-19 00:00:00.000,2023-02-28 00:00:00.000,7,2023,47,"2023-07",20230700,20230200,20230100,"FY23","FQ3",8,True,True,"Unknown",True,"Weekday",116,27,9,3,2,False,False,False,""
2023-02-24 00:00:00.000,2023,1,2,24,20230224,"February","Feb 2023","Q1 2023",5,"Friday",2023-02-26 00:00:00.000,2023-02-28 00:00:00.000,8,2023,54,"2023-08",20230800,20230200,20230100,"FY23","FQ3",8,True,True,"Unknown",True,"Weekday",117,27,9,3,2,False,False,False,""
2023-03-03 00:00:00.000,2023,1,3,3,20230303,"March","Mar 2023","Q1 2023",5,"Friday",2023-03-05 00:00:00.000,2023-03-31 00:00:00.000,9,2023,61,"2023-09",20230900,20230300,20230100,"FY23","FQ3",9,True,True,"Unknown",True,"Weekday",118,28,9,3,2,False,False,False,""
2023-03-10 00:00:00.000,2023,1,3,10,20230310,"March","Mar 2023","Q1 2023",5,"Friday",2023-03-12 00:00:00.000,2023-03-31 00:00:00.000,10,2023,68,"2023-10",20231000,20230300,20230100,"FY23","FQ3",9,True,True,"Unknown",True,"Weekday",119,28,9,3,2,False,False,False,""
2023-03-17 00:00:00.000,2023,1,3,17,20230317,"March","Mar 2023","Q1 2023",5,"Friday",2023-03-19 00:00:00.000,2023-03-31 00:00:00.000,11,2023,75,"2023-11",20231100,20230300,20230100,"FY23","FQ3",9,True,True,"Unknown",True,"Weekday",120,28,9,3,2,False,False,False,""
2023-03-24 00:00:00.000,2023,1,3,24,20230324,"March","Mar 2023","Q1 2023",5,"Friday",2023-03-26 00:00:00.000,2023-03-31 00:00:00.000,12,2023,82,"2023-12",20231200,20230300,20230100,"FY23","FQ3",9,True,True,"Unknown",True,"Weekday",121,28,9,3,2,False,False,False,""
2023-03-31 00:00:00.000,2023,1,3,31,20230331,"March","Mar 2023","Q1 2023",5,"Friday",2023-04-02 00:00:00.000,2023-03-31 00:00:00.000,13,2023,89,"2023-13",20231300,20230300,20230100,"FY23","FQ3",9,True,True,"Unknown",True,"Weekday",122,28,9,3,2,False,False,False,""
2023-04-07 00:00:00.000,2023,2,4,7,20230407,"April","Apr 2023","Q2 2023",5,"Friday",2023-04-09 00:00:00.000,2023-04-30 00:00:00.000,14,2023,96,"2023-14",20231400,20230400,20230200,"FY23","FQ4",10,True,True,"Unknown",True,"Weekday",123,29,10,3,2,False,False,False,""
2023-04-14 00:00:00.000,2023,2,4,14,20230414,"April","Apr 2023","Q2 2023",5,"Friday",2023-04-16 00:00:00.000,2023-04-30 00:00:00.000,15,2023,103,"2023-15",20231500,20230400,20230200,"FY23","FQ4",10,True,True,"Unknown",True,"Weekday",124,29,10,3,2,False,False,False,""
2023-04-21 00:00:00.000,2023,2,4,21,20230421,"April","Apr 2023","Q2 2023",5,"Friday",2023-04-23 00:00:00.000,2023-04-30 00:00:00.000,16,2023,110,"2023-16",20231600,20230400,20230200,"FY23","FQ4",10,True,True,"Unknown",True,"Weekday",125,29,10,3,2,False,False,False,""
2023-04-28 00:00:00.000,2023,2,4,28,20230428,"April","Apr 2023","Q2 2023",5,"Friday",2023-04-30 00:00:00.000,2023-04-30 00:00:00.000,17,2023,117,"2023-17",20231700,20230400,20230200,"FY23","FQ4",10,True,True,"Unknown",True,"Weekday",126,29,10,3,2,False,False,False,""
2023-05-05 00:00:00.000,2023,2,5,5,20230505,"May","May 2023","Q2 2023",5,"Friday",2023-05-07 00:00:00.000,2023-05-31 00:00:00.000,18,2023,124,"2023-18",20231800,20230500,20230200,"FY23","FQ4",11,True,True,"Unknown",True,"Weekday",127,30,10,3,2,False,False,False,""
2023-05-12 00:00:00.000,2023,2,5,12,20230512,"May","May 2023","Q2 2023",5,"Friday",2023-05-14 00:00:00.000,2023-05-31 00:00:00.000,19,2023,131,"2023-19",20231900,20230500,20230200,"FY23","FQ4",11,True,True,"Unknown",True,"Weekday",128,30,10,3,2,False,False,False,""
2023-05-19 00:00:00.000,2023,2,5,19,20230519,"May","May 2023","Q2 2023",5,"Friday",2023-05-21 00:00:00.000,2023-05-31 00:00:00.000,20,2023,138,"2023-20",20232000,20230500,20230200,"FY23","FQ4",11,True,True,"Unknown",True,"Weekday",129,30,10,3,2,False,False,False,""
2023-05-26 00:00:00.000,2023,2,5,26,20230526,"May","May 2023","Q2 2023",5,"Friday",2023-05-28 00:00:00.000,2023-05-31 00:00:00.000,21,2023,145,"2023-21",20232100,20230500,20230200,"FY23","FQ4",11,True,True,"Unknown",True,"Weekday",130,30,10,3,2,False,False,False,""
2023-06-02 00:00:00.000,2023,2,6,2,20230602,"June","Jun 2023","Q2 2023",5,"Friday",2023-06-04 00:00:00.000,2023-06-30 00:00:00.000,22,2023,152,"2023-22",20232200,20230600,20230200,"FY23","FQ4",12,True,True,"Unknown",True,"Weekday",131,31,10,3,2,False,False,False,""
2023-06-09 00:00:00.000,2023,2,6,9,20230609,"June","Jun 2023","Q2 2023",5,"Friday",2023-06-11 00:00:00.000,2023-06-30 00:00:00.000,23,2023,159,"2023-23",20232300,20230600,20230200,"FY23","FQ4",12,True,True,"Unknown",True,"Weekday",132,31,10,3,2,False,False,False,""
2023-06-16 00:00:00.000,2023,2,6,16,20230616,"June","Jun 2023","Q2 2023",5,"Friday",2023-06-18 00:00:00.000,2023-06-30 00:00:00.000,24,2023,166,"2023-24",20232400,20230600,20230200,"FY23","FQ4",12,True,True,"Unknown",True,"Weekday",133,31,10,3,2,False,False,False,""
2023-06-23 00:00:00.000,2023,2,6,23,20230623,"June","Jun 2023","Q2 2023",5,"Friday",2023-06-25 00:00:00.000,2023-06-30 00:00:00.000,25,2023,173,"2023-25",20232500,20230600,20230200,"FY23","FQ4",12,True,True,"Unknown",True,"Weekday",134,31,10,3,2,False,False,False,""
2023-06-30 00:00:00.000,2023,2,6,30,20230630,"June","Jun 2023","Q2 2023",5,"Friday",2023-07-02 00:00:00.000,2023-06-30 00:00:00.000,26,2023,180,"2023-26",20232600,20230600,20230200,"FY23","FQ4",12,True,True,"Unknown",True,"Weekday",135,31,10,3,2,False,False,False,""
2023-07-07 00:00:00.000,2023,3,7,7,20230707,"July","Jul 2023","Q3 2023",5,"Friday",2023-07-09 00:00:00.000,2023-07-31 00:00:00.000,27,2023,187,"2023-27",20232700,20230700,20230300,"FY24","FQ1",1,True,True,"Unknown",True,"Weekday",136,32,11,3,3,False,False,False,""
2023-07-14 00:00:00.000,2023,3,7,14,20230714,"July","Jul 2023","Q3 2023",5,"Friday",2023-07-16 00:00:00.000,2023-07-31 00:00:00.000,28,2023,194,"2023-28",20232800,20230700,20230300,"FY24","FQ1",1,True,True,"Unknown",True,"Weekday",137,32,11,3,3,False,False,False,""
2023-07-21 00:00:00.000,2023,3,7,21,20230721,"July","Jul 2023","Q3 2023",5,"Friday",2023-07-23 00:00:00.000,2023-07-31 00:00:00.000,29,2023,201,"2023-29",20232900,20230700,20230300,"FY24","FQ1",1,True,True,"Unknown",True,"Weekday",138,32,11,3,3,False,False,False,""
2023-07-28 00:00:00.000,2023,3,7,28,20230728,"July","Jul 2023","Q3 2023",5,"Friday",2023-07-30 00:00:00.000,2023-07-31 00:00:00.000,30,2023,208,"2023-30",20233000,20230700,20230300,"FY24","FQ1",1,True,True,"Unknown",True,"Weekday",139,32,11,3,3,False,False,False,""
2023-08-04 00:00:00.000,2023,3,8,4,20230804,"August","Aug 2023","Q3 2023",5,"Friday",2023-08-06 00:00:00.000,2023-08-31 00:00:00.000,31,2023,215,"2023-31",20233100,20230800,20230300,"FY24","FQ1",2,True,True,"Unknown",True,"Weekday",140,33,11,3,3,False,False,False,""
2023-08-11 00:00:00.000,2023,3,8,11,20230811,"August","Aug 2023","Q3 2023",5,"Friday",2023-08-13 00:00:00.000,2023-08-31 00:00:00.000,32,2023,222,"2023-32",20233200,20230800,20230300,"FY24","FQ1",2,True,True,"Unknown",True,"Weekday",141,33,11,3,3,False,False,False,""
2023-08-18 00:00:00.000,2023,3,8,18,20230818,"August","Aug 2023","Q3 2023",5,"Friday",2023-08-20 00:00:00.000,2023-08-31 00:00:00.000,33,2023,229,"2023-33",20233300,20230800,20230300,"FY24","FQ1",2,True,True,"Unknown",True,"Weekday",142,33,11,3,3,False,False,False,""
2023-08-25 00:00:00.000,2023,3,8,25,20230825,"August","Aug 2023","Q3 2023",5,"Friday",2023-08-27 00:00:00.000,2023-08-31 00:00:00.000,34,2023,236,"2023-34",20233400,20230800,20230300,"FY24","FQ1",2,True,True,"Unknown",True,"Weekday",143,33,11,3,3,False,False,False,""
2023-09-01 00:00:00.000,2023,3,9,1,20230901,"September","Sep 2023","Q3 2023",5,"Friday",2023-09-03 00:00:00.000,2023-09-30 00:00:00.000,35,2023,243,"2023-35",20233500,20230900,20230300,"FY24","FQ1",3,True,True,"Unknown",True,"Weekday",144,34,11,3,3,False,False,False,""
2023-09-08 00:00:00.000,2023,3,9,8,20230908,"September","Sep 2023","Q3 2023",5,"Friday",2023-09-10 00:00:00.000,2023-09-30 00:00:00.000,36,2023,250,"2023-36",20233600,20230900,20230300,"FY24","FQ1",3,True,True,"Unknown",True,"Weekday",145,34,11,3,3,False,False,False,""
2023-09-15 00:00:00.000,2023,3,9,15,20230915,"September","Sep 2023","Q3 2023",5,"Friday",2023-09-17 00:00:00.000,2023-09-30 00:00:00.000,37,2023,257,"2023-37",20233700,20230900,20230300,"FY24","FQ1",3,True,True,"Unknown",True,"Weekday",146,34,11,3,3,False,False,False,""
2023-09-22 00:00:00.000,2023,3,9,22,20230922,"September","Sep 2023","Q3 2023",5,"Friday",2023-09-24 00:00:00.000,2023-09-30 00:00:00.000,38,2023,264,"2023-38",20233800,20230900,20230300,"FY24","FQ1",3,True,True,"Unknown",True,"Weekday",147,34,11,3,3,False,False,False,""
2023-09-29 00:00:00.000,2023,3,9,29,20230929,"September","Sep 2023","Q3 2023",5,"Friday",2023-10-01 00:00:00.000,2023-09-30 00:00:00.000,39,2023,271,"2023-39",20233900,20230900,20230300,"FY24","FQ1",3,True,True,"Unknown",True,"Weekday",148,34,11,3,3,False,False,False,""
2024-01-05 00:00:00.000,2024,1,1,5,20240105,"January","Jan 2024","Q1 2024",5,"Friday",2024-01-07 00:00:00.000,2024-01-31 00:00:00.000,1,2024,5,"2024-01",20240100,20240100,20240100,"FY24","FQ3",7,True,True,"Unknown",True,"Weekday",162,38,13,4,3,False,False,False,""
2024-01-12 00:00:00.000,2024,1,1,12,20240112,"January","Jan 2024","Q1 2024",5,"Friday",2024-01-14 00:00:00.000,2024-01-31 00:00:00.000,2,2024,12,"2024-02",20240200,20240100,20240100,"FY24","FQ3",7,True,True,"Unknown",True,"Weekday",163,38,13,4,3,False,False,False,""
2024-01-19 00:00:00.000,2024,1,1,19,20240119,"January","Jan 2024","Q1 2024",5,"Friday",2024-01-21 00:00:00.000,2024-01-31 00:00:00.000,3,2024,19,"2024-03",20240300,20240100,20240100,"FY24","FQ3",7,True,True,"Unknown",True,"Weekday",164,38,13,4,3,False,False,False,""
2024-01-26 00:00:00.000,2024,1,1,26,20240126,"January","Jan 2024","Q1 2024",5,"Friday",2024-01-28 00:00:00.000,2024-01-31 00:00:00.000,4,2024,26,"2024-04",20240400,20240100,20240100,"FY24","FQ3",7,True,True,"Unknown",True,"Weekday",165,38,13,4,3,False,False,False,""
2024-02-02 00:00:00.000,2024,1,2,2,20240202,"February","Feb 2024","Q1 2024",5,"Friday",2024-02-04 00:00:00.000,2024-02-29 00:00:00.000,5,2024,33,"2024-05",20240500,20240200,20240100,"FY24","FQ3",8,True,True,"Unknown",True,"Weekday",166,39,13,4,3,False,False,False,""
2024-02-09 00:00:00.000,2024,1,2,9,20240209,"February","Feb 2024","Q1 2024",5,"Friday",2024-02-11 00:00:00.000,2024-02-29 00:00:00.000,6,2024,40,"2024-06",20240600,20240200,20240100,"FY24","FQ3",8,True,True,"Unknown",True,"Weekday",167,39,13,4,3,False,False,False,""
2024-02-16 00:00:00.000,2024,1,2,16,20240216,"February","Feb 2024","Q1 2024",5,"Friday",2024-02-18 00:00:00.000,2024-02-29 00:00:00.000,7,2024,47,"2024-07",20240700,20240200,20240100,"FY24","FQ3",8,True,True,"Unknown",True,"Weekday",168,39,13,4,3,False,False,False,""
2024-02-23 00:00:00.000,2024,1,2,23,20240223,"February","Feb 2024","Q1 2024",5,"Friday",2024-02-25 00:00:00.000,2024-02-29 00:00:00.000,8,2024,54,"2024-08",20240800,20240200,20240100,"FY24","FQ3",8,True,True,"Unknown",True,"Weekday",169,39,13,4,3,False,False,False,""
2024-03-01 00:00:00.000,2024,1,3,1,20240301,"March","Mar 2024","Q1 2024",5,"Friday",2024-03-03 00:00:00.000,2024-03-31 00:00:00.000,9,2024,61,"2024-09",20240900,20240300,20240100,"FY24","FQ3",9,True,True,"Unknown",True,"Weekday",170,40,13,4,3,False,False,False,""
2024-03-08 00:00:00.000,2024,1,3,8,20240308,"March","Mar 2024","Q1 2024",5,"Friday",2024-03-10 00:00:00.000,2024-03-31 00:00:00.000,10,2024,68,"2024-10",20241000,20240300,20240100,"FY24","FQ3",9,True,True,"Unknown",True,"Weekday",171,40,13,4,3,False,False,False,""
2024-03-15 00:00:00.000,2024,1,3,15,20240315,"March","Mar 2024","Q1 2024",5,"Friday",2024-03-17 00:00:00.000,2024-03-31 00:00:00.000,11,2024,75,"2024-11",20241100,20240300,20240100,"FY24","FQ3",9,True,True,"Unknown",True,"Weekday",172,40,13,4,3,False,False,False,""
2024-03-22 00:00:00.000,2024,1,3,22,20240322,"March","Mar 2024","Q1 2024",5,"Friday",2024-03-24 00:00:00.000,2024-03-31 00:00:00.000,12,2024,82,"2024-12",20241200,20240300,20240100,"FY24","FQ3",9,True,True,"Unknown",True,"Weekday",173,40,13,4,3,False,False,False,""
2024-03-29 00:00:00.000,2024,1,3,29,20240329,"March","Mar 2024","Q1 2024",5,"Friday",2024-03-31 00:00:00.000,2024-03-31 00:00:00.000,13,2024,89,"2024-13",20241300,20240300,20240100,"FY24","FQ3",9,True,True,"Unknown",True,"Weekday",174,40,13,4,3,False,False,False,""
2024-04-05 00:00:00.000,2024,2,4,5,20240405,"April","Apr 2024","Q2 2024",5,"Friday",2024-04-07 00:00:00.000,2024-04-30 00:00:00.000,14,2024,96,"2024-14",20241400,20240400,20240200,"FY24","FQ4",10,True,True,"Unknown",True,"Weekday",175,41,14,4,3,False,False,False,""
2024-04-12 00:00:00.000,2024,2,4,12,20240412,"April","Apr 2024","Q2 2024",5,"Friday",2024-04-14 00:00:00.000,2024-04-30 00:00:00.000,15,2024,103,"2024-15",20241500,20240400,20240200,"FY24","FQ4",10,True,True,"Unknown",True,"Weekday",176,41,14,4,3,False,False,False,""
2024-04-19 00:00:00.000,2024,2,4,19,20240419,"April","Apr 2024","Q2 2024",5,"Friday",2024-04-21 00:00:00.000,2024-04-30 00:00:00.000,16,2024,110,"2024-16",20241600,20240400,20240200,"FY24","FQ4",10,True,True,"Unknown",True,"Weekday",177,41,14,4,3,False,False,False,""
2024-04-26 00:00:00.000,2024,2,4,26,20240426,"April","Apr 2024","Q2 2024",5,"Friday",2024-04-28 00:00:00.000,2024-04-30 00:00:00.000,17,2024,117,"2024-17",20241700,20240400,20240200,"FY24","FQ4",10,True,True,"Unknown",True,"Weekday",178,41,14,4,3,False,False,False,""
2024-05-03 00:00:00.000,2024,2,5,3,20240503,"May","May 2024","Q2 2024",5,"Friday",2024-05-05 00:00:00.000,2024-05-31 00:00:00.000,18,2024,124,"2024-18",20241800,20240500,20240200,"FY24","FQ4",11,True,True,"Unknown",True,"Weekday",179,42,14,4,3,False,False,False,""
2024-05-10 00:00:00.000,2024,2,5,10,20240510,"May","May 2024","Q2 2024",5,"Friday",2024-05-12 00:00:00.000,2024-05-31 00:00:00.000,19,2024,131,"2024-19",20241900,20240500,20240200,"FY24","FQ4",11,True,True,"Unknown",True,"Weekday",180,42,14,4,3,False,False,False,""
2024-05-17 00:00:00.000,2024,2,5,17,20240517,"May","May 2024","Q2 2024",5,"Friday",2024-05-19 00:00:00.000,2024-05-31 00:00:00.000,20,2024,138,"2024-20",20242000,20240500,20240200,"FY24","FQ4",11,True,True,"Unknown",True,"Weekday",181,42,14,4,3,False,False,False,""
2024-05-24 00:00:00.000,2024,2,5,24,20240524,"May","May 2024","Q2 2024",5,"Friday",2024-05-26 00:00:00.000,2024-05-31 00:00:00.000,21,2024,145,"2024-21",20242100,20240500,20240200,"FY24","FQ4",11,True,True,"Unknown",True,"Weekday",182,42,14,4,3,False,False,False,""
2024-05-31 00:00:00.000,2024,2,5,31,20240531,"May","May 2024","Q2 2024",5,"Friday",2024-06-02 00:00:00.000,2024-05-31 00:00:00.000,22,2024,152,"2024-22",20242200,20240500,20240200,"FY24","FQ4",11,True,True,"Unknown",True,"Weekday",183,42,14,4,3,False,False,False,""
2024-06-07 00:00:00.000,2024,2,6,7,20240607,"June","Jun 2024","Q2 2024",5,"Friday",2024-06-09 00:00:00.000,2024-06-30 00:00:00.000,23,2024,159,"2024-23",20242300,20240600,20240200,"FY24","FQ4",12,True,True,"Unknown",True,"Weekday",184,43,14,4,3,False,False,False,""
2024-06-14 00:00:00.000,2024,2,6,14,20240614,"June","Jun 2024","Q2 2024",5,"Friday",2024-06-16 00:00:00.000,2024-06-30 00:00:00.000,24,2024,166,"2024-24",20242400,20240600,20240200,"FY24","FQ4",12,True,True,"Unknown",True,"Weekday",185,43,14,4,3,False,False,False,""
2024-06-21 00:00:00.000,2024,2,6,21,20240621,"June","Jun 2024","Q2 2024",5,"Friday",2024-06-23 00:00:00.000,2024-06-30 00:00:00.000,25,2024,173,"2024-25",20242500,20240600,20240200,"FY24","FQ4",12,True,True,"Unknown",True,"Weekday",186,43,14,4,3,False,False,False,""
2024-06-28 00:00:00.000,2024,2,6,28,20240628,"June","Jun 2024","Q2 2024",5,"Friday",2024-06-30 00:00:00.000,2024-06-30 00:00:00.000,26,2024,180,"2024-26",20242600,20240600,20240200,"FY24","FQ4",12,True,True,"Unknown",True,"Weekday",187,43,14,4,3,False,False,False,""
2024-07-05 00:00:00.000,2024,3,7,5,20240705,"July","Jul 2024","Q3 2024",5,"Friday",2024-07-07 00:00:00.000,2024-07-31 00:00:00.000,27,2024,187,"2024-27",20242700,20240700,20240300,"FY25","FQ1",1,True,True,"Unknown",True,"Weekday",188,44,15,4,4,False,False,False,""
2024-07-12 00:00:00.000,2024,3,7,12,20240712,"July","Jul 2024","Q3 2024",5,"Friday",2024-07-14 00:00:00.000,2024-07-31 00:00:00.000,28,2024,194,"2024-28",20242800,20240700,20240300,"FY25","FQ1",1,True,True,"Unknown",True,"Weekday",189,44,15,4,4,False,False,False,""
2024-07-19 00:00:00.000,2024,3,7,19,20240719,"July","Jul 2024","Q3 2024",5,"Friday",2024-07-21 00:00:00.000,2024-07-31 00:00:00.000,29,2024,201,"2024-29",20242900,20240700,20240300,"FY25","FQ1",1,True,True,"Unknown",True,"Weekday",190,44,15,4,4,False,False,False,""
2024-07-26 00:00:00.000,2024,3,7,26,20240726,"July","Jul 2024","Q3 2024",5,"Friday",2024-07-28 00:00:00.000,2024-07-31 00:00:00.000,30,2024,208,"2024-30",20243000,20240700,20240300,"FY25","FQ1",1,True,True,"Unknown",True,"Weekday",191,44,15,4,4,False,False,False,""
2024-08-02 00:00:00.000,2024,3,8,2,20240802,"August","Aug 2024","Q3 2024",5,"Friday",2024-08-04 00:00:00.000,2024-08-31 00:00:00.000,31,2024,215,"2024-31",20243100,20240800,20240300,"FY25","FQ1",2,True,True,"Unknown",True,"Weekday",192,45,15,4,4,False,False,False,""
2024-08-09 00:00:00.000,2024,3,8,9,20240809,"August","Aug 2024","Q3 2024",5,"Friday",2024-08-11 00:00:00.000,2024-08-31 00:00:00.000,32,2024,222,"2024-32",20243200,20240800,20240300,"FY25","FQ1",2,True,True,"Unknown",True,"Weekday",193,45,15,4,4,False,False,False,""
2024-08-16 00:00:00.000,2024,3,8,16,20240816,"August","Aug 2024","Q3 2024",5,"Friday",2024-08-18 00:00:00.000,2024-08-31 00:00:00.000,33,2024,229,"2024-33",20243300,20240800,20240300,"FY25","FQ1",2,True,True,"Unknown",True,"Weekday",194,45,15,4,4,False,False,False,""
2024-08-23 00:00:00.000,2024,3,8,23,20240823,"August","Aug 2024","Q3 2024",5,"Friday",2024-08-25 00:00:00.000,2024-08-31 00:00:00.000,34,2024,236,"2024-34",20243400,20240800,20240300,"FY25","FQ1",2,True,True,"Unknown",True,"Weekday",195,45,15,4,4,False,False,False,""
2024-08-30 00:00:00.000,2024,3,8,30,20240830,"August","Aug 2024","Q3 2024",5,"Friday",2024-09-01 00:00:00.000,2024-08-31 00:00:00.000,35,2024,243,"2024-35",20243500,20240800,20240300,"FY25","FQ1",2,True,True,"Unknown",True,"Weekday",196,45,15,4,4,False,False,False,""
2024-09-06 00:00:00.000,2024,3,9,6,20240906,"September","Sep 2024","Q3 2024",5,"Friday",2024-09-08 00:00:00.000,2024-09-30 00:00:00.000,36,2024,250,"2024-36",20243600,20240900,20240300,"FY25","FQ1",3,True,True,"Unknown",True,"Weekday",197,46,15,4,4,False,False,False,""
2024-09-13 00:00:00.000,2024,3,9,13,20240913,"September","Sep 2024","Q3 2024",5,"Friday",2024-09-15 00:00:00.000,2024-09-30 00:00:00.000,37,2024,257,"2024-37",20243700,20240900,20240300,"FY25","FQ1",3,True,True,"Unknown",True,"Weekday",198,46,15,4,4,False,False,False,""
2024-09-20 00:00:00.000,2024,3,9,20,20240920,"September","Sep 2024","Q3 2024",5,"Friday",2024-09-22 00:00:00.000,2024-09-30 00:00:00.000,38,2024,264,"2024-38",20243800,20240900,20240300,"FY25","FQ1",3,True,True,"Unknown",True,"Weekday",199,46,15,4,4,False,False,False,""
2024-09-27 00:00:00.000,2024,3,9,27,20240927,"September","Sep 2024","Q3 2024",5,"Friday",2024-09-29 00:00:00.000,2024-09-30 00:00:00.000,39,2024,271,"2024-39",20243900,20240900,20240300,"FY25","FQ1",3,True,True,"Unknown",True,"Weekday",200,46,15,4,4,False,False,False,""
2025-01-03 00:00:00.000,2025,1,1,3,20250103,"January","Jan 2025","Q1 2025",5,"Friday",2025-01-05 00:00:00.000,2025-01-31 00:00:00.000,1,2025,5,"2025-01",20250100,20250100,20250100,"FY25","FQ3",7,True,True,"Unknown",True,"Weekday",214,50,17,5,4,False,False,False,""
2025-01-10 00:00:00.000,2025,1,1,10,20250110,"January","Jan 2025","Q1 2025",5,"Friday",2025-01-12 00:00:00.000,2025-01-31 00:00:00.000,2,2025,12,"2025-02",20250200,20250100,20250100,"FY25","FQ3",7,True,True,"Unknown",True,"Weekday",215,50,17,5,4,False,False,False,""
2025-01-17 00:00:00.000,2025,1,1,17,20250117,"January","Jan 2025","Q1 2025",5,"Friday",2025-01-19 00:00:00.000,2025-01-31 00:00:00.000,3,2025,19,"2025-03",20250300,20250100,20250100,"FY25","FQ3",7,True,True,"Unknown",True,"Weekday",216,50,17,5,4,False,False,False,""
2025-01-24 00:00:00.000,2025,1,1,24,20250124,"January","Jan 2025","Q1 2025",5,"Friday",2025-01-26 00:00:00.000,2025-01-31 00:00:00.000,4,2025,26,"2025-04",20250400,20250100,20250100,"FY25","FQ3",7,True,True,"Unknown",True,"Weekday",217,50,17,5,4,False,False,False,""
