airport_id,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,URL
"MUT","small_airport","Muscatine Municipal Airport",41.3678,-91.1482,547,"NA","US","US-IA","Muscatine","https://airportcod.es/#airport/MUT"
"MVC","small_airport","Monroe County Aeroplex Airport",31.458,-87.351,419,"NA","US","US-AL","Monroeville","https://airportcod.es/#airport/MVC"
"MVE","small_airport","Montevideo Chippewa County Airport",44.9691,-95.7103,1034,"NA","US","US-MN","Montevideo","https://airportcod.es/#airport/MVE"
"MVL","small_airport","Morrisville Stowe State Airport",44.5346,-72.614,732,"NA","US","US-VT","Morrisville","https://airportcod.es/#airport/MVL"
"MVY","small_airport","Martha's Vineyard Airport",41.3931,-70.6143,67,"NA","US","US-MA","Martha's Vineyard","https://airportcod.es/#airport/MVY"
"MWA","small_airport","Williamson County Regional Airport",37.755,-89.0111,472,"NA","US","US-IL","Marion","https://airportcod.es/#airport/MWA"
"MWC","small_airport","Lawrence J Timmerman Airport",43.1104,-88.0344,745,"NA","US","US-WI","Milwaukee","https://airportcod.es/#airport/MWC"
"MWL","small_airport","Mineral Wells Regional Airport",32.7816,-98.0602,974,"NA","US","US-TX","Mineral Wells","https://airportcod.es/#airport/MWL"
"MWO","small_airport","Middletown Regional Airport",39.531,-84.3953,650,"NA","US","US-OH","Middletown","https://airportcod.es/#airport/MWO"
"MXA","small_airport","Manila Municipal Airport",35.8944,-90.1546,242,"NA","US","US-AR","Manila","https://airportcod.es/#airport/MXA"
"MZJ","small_airport","Pinal Airpark",32.5106,-111.328,1893,"NA","US","US-AZ","Marana","https://airportcod.es/#airport/MZJ"
"MZZ","small_airport","Marion Municipal Airport",40.4899,-85.6797,859,"NA","US","US-IN","Marion","https://airportcod.es/#airport/MZZ"
"CTX","small_airport","Cortland County Chase Field",42.5926,-76.2149,1198,"NA","US","US-NY","Cortland","https://airportcod.es/#airport/CTX"
"SXY","small_airport","Sidney Municipal Airport",42.3026,-75.416,1027,"NA","US","US-NY","Sidney","https://airportcod.es/#airport/SXY"
"ESP","small_airport","Stroudsburg Pocono Airport",41.0358,-75.1606,480,"NA","US","US-PA","East Stroudsburg","https://airportcod.es/#airport/ESP"
"NHX","small_airport","Naval Outlying Field Barin",30.3891,-87.6353,54,"NA","US","US-AL","Foley","https://airportcod.es/#airport/NHX"
"DGN","small_airport","Dahlgren Naval Surface Warfare Center Airport",38.3325,-77.0372,18,"NA","US","US-VA","Dahlgren","https://airportcod.es/#airport/DGN"
"NEN","small_airport","Whitehouse Naval Outlying Field",30.3539,-81.8719,99,"NA","US","US-FL","Jacksonville","https://airportcod.es/#airport/NEN"
"EYR","small_airport","Yerington Municipal Airport",39.0041,-119.158,4378,"NA","US","US-NV","Yerington","https://airportcod.es/#airport/EYR"
"OBE","small_airport","Okeechobee County Airport",27.2628,-80.8498,34,"NA","US","US-FL","Okeechobee","https://airportcod.es/#airport/OBE"
"OCF","small_airport","Ocala International Airport - Jim Taylor Field",29.1726,-82.2242,90,"NA","US","US-FL","Ocala","https://airportcod.es/#airport/OCF"
"OCH","small_airport","A L Mangham Jr. Regional Airport",31.578,-94.7095,355,"NA","US","US-TX","Nacogdoches","https://airportcod.es/#airport/OCH"
"OCW","small_airport","Warren Field",35.5705,-77.0498,38,"NA","US","US-NC","Washington","https://airportcod.es/#airport/OCW"
"OEA","small_airport","O'Neal Airport",38.6914,-87.5522,414,"NA","US","US-IN","Vincennes","https://airportcod.es/#airport/OEA"
"OEO","small_airport","L O Simenstad Municipal Airport",45.31,-92.6919,903,"NA","US","US-WI","Osceola","https://airportcod.es/#airport/OEO"
"OGA","small_airport","Searle Field",41.1195,-101.77,3279,"NA","US","US-NE","Ogallala","https://airportcod.es/#airport/OGA"
"OGS","small_airport","Ogdensburg International Airport",44.6819,-75.4655,297,"NA","US","US-NY","Ogdensburg","https://airportcod.es/#airport/OGS"
"OIC","small_airport","Lt Warren Eaton Airport",42.5666,-75.5241,1025,"NA","US","US-NY","Norwich","https://airportcod.es/#airport/OIC"
"OJC","small_airport","Johnson County Executive Airport",38.8476,-94.7376,1096,"NA","US","US-KS","Olathe","https://airportcod.es/#airport/OJC"
"ODW","small_airport","AJ Eisenberg Airport",48.2515,-122.674,193,"NA","US","US-WA","Oak Harbor","https://airportcod.es/#airport/ODW"
"OKK","small_airport","Kokomo Municipal Airport",40.5282,-86.059,830,"NA","US","US-IN","Kokomo","https://airportcod.es/#airport/OKK"
"OKM","small_airport","Okmulgee Regional Airport",35.6681,-95.9487,720,"NA","US","US-OK","Okmulgee","https://airportcod.es/#airport/OKM"
"OKS","small_airport","Garden County Airport/King Rhiley Field",41.401,-102.355,3394,"NA","US","US-NE","Oshkosh","https://airportcod.es/#airport/OKS"
"WGO","small_airport","Winchester Regional Airport",39.1435,-78.1444,726,"NA","US","US-VA","Winchester","https://airportcod.es/#airport/WGO"
"OLD","small_airport","Dewitt Field,Old Town Municipal Airport",44.9528,-68.6743,126,"NA","US","US-ME","Old Town","https://airportcod.es/#airport/OLD"
"OLV","small_airport","Olive Branch Airport",34.9787,-89.7869,402,"NA","US","US-MS","Olive Branch","https://airportcod.es/#airport/OLV"
"OMK","small_airport","Omak Airport",48.4644,-119.518,1305,"NA","US","US-WA","Omak","https://airportcod.es/#airport/OMK"
"ONL","small_airport","The O'Neill Municipal John L Baker Field",42.4699,-98.6881,2031,"NA","US","US-NE","O'Neill","https://airportcod.es/#airport/ONL"
"ONO","small_airport","Ontario Municipal Airport",44.0205,-117.014,2193,"NA","US","US-OR","Ontario","https://airportcod.es/#airport/ONO"
"ORL","small_airport","Orlando Executive Airport",28.5455,-81.3329,113,"NA","US","US-FL","Orlando","https://airportcod.es/#airport/ORL"
"ESD","small_airport","Orcas Island Airport",48.7082,-122.91,31,"NA","US","US-WA","Eastsound","https://airportcod.es/#airport/ESD"
"OSC","small_airport","Oscoda Wurtsmith Airport",44.4516,-83.3941,633,"NA","US","US-MI","Oscoda","https://airportcod.es/#airport/OSC"
"OUN","small_airport","University of Oklahoma Westheimer Airport",35.2456,-97.4721,1182,"NA","US","US-OK","Norman","https://airportcod.es/#airport/OUN"
"OWA","small_airport","Owatonna Degner Regional Airport",44.1234,-93.2606,1145,"NA","US","US-MN","Owatonna","https://airportcod.es/#airport/OWA"
"OWK","small_airport","Central Maine Airport of Norridgewock",44.7155,-69.8665,270,"NA","US","US-ME","Norridgewock","https://airportcod.es/#airport/OWK"
"OCE","small_airport","Ocean City Municipal Airport",38.3104,-75.124,11,"NA","US","US-MD","Ocean City","https://airportcod.es/#airport/OCE"
"OXC","small_airport","Waterbury Oxford Airport",41.4786,-73.1352,726,"NA","US","US-CT","Oxford","https://airportcod.es/#airport/OXC"
"OXD","small_airport","Miami University Airport",39.5023,-84.7844,1041,"NA","US","US-OH","Oxford","https://airportcod.es/#airport/OXD"
"STQ","small_airport","St Marys Municipal Airport",41.4125,-78.5026,1934,"NA","US","US-PA","St Marys","https://airportcod.es/#airport/STQ"
"OZA","small_airport","Ozona Municipal Airport",30.7353,-101.203,2381,"NA","US","US-TX","Ozona","https://airportcod.es/#airport/OZA"
"BSQ","small_airport","Bisbee Municipal Airport",31.364,-109.883,4780,"NA","US","US-AZ","Bisbee","https://airportcod.es/#airport/BSQ"
"PXL","small_airport","Polacca Airport",35.7917,-110.423,5573,"NA","US","US-AZ","Polacca","https://airportcod.es/#airport/PXL"
"GLB","small_airport","San Carlos Apache Airport",33.3531,-110.667,3261,"NA","US","US-AZ","Globe","https://airportcod.es/#airport/GLB"
"HBK","small_airport","Holbrook Municipal Airport",34.9407,-110.138,5262,"NA","US","US-AZ","Holbrook","https://airportcod.es/#airport/HBK"
"CWX","small_airport","Cochise County Airport",32.2454,-109.895,4187,"NA","US","US-AZ","Willcox","https://airportcod.es/#airport/CWX"
"PJB","small_airport","Payson Airport",34.2568,-111.339,5157,"NA","US","US-AZ","Payson","https://airportcod.es/#airport/PJB"
"PVL","small_airport","Pike County-Hatcher Field",37.5618,-82.5664,1473,"NA","US","US-KY","Pikeville","https://airportcod.es/#airport/PVL"
"PCD","small_airport","Prairie Du Chien Municipal Airport",43.0193,-91.1237,661,"NA","US","US-WI","Prairie Du Chien","https://airportcod.es/#airport/PCD"
"PEQ","small_airport","Pecos Municipal Airport",31.3824,-103.511,2613,"NA","US","US-TX","Pecos","https://airportcod.es/#airport/PEQ"
"PGD","small_airport","Charlotte County Airport",26.9202,-81.9905,26,"NA","US","US-FL","Punta Gorda","https://airportcod.es/#airport/PGD"
"PGR","small_airport","Kirk Field",36.0629,-90.5078,290,"NA","US","US-AR","Paragould","https://airportcod.es/#airport/PGR"
"PHD","small_airport","Harry Clever Field",40.4709,-81.4197,894,"NA","US","US-OH","New Philadelphia","https://airportcod.es/#airport/PHD"
"ADR","small_airport","Robert F Swinnie Airport",33.4517,-79.5262,26,"NA","US","US-SC","Andrews","https://airportcod.es/#airport/ADR"
"PHK","small_airport","Palm Beach County Glades Airport",26.785,-80.6934,16,"NA","US","US-FL","Pahokee","https://airportcod.es/#airport/PHK"
"PHN","small_airport","St Clair County International Airport",42.911,-82.5289,650,"NA","US","US-MI","Port Huron","https://airportcod.es/#airport/PHN"
"PHP","small_airport","Philip Airport",44.0486,-101.599,2207,"NA","US","US-SD","Philip","https://airportcod.es/#airport/PHP"
"PHT","small_airport","Henry County Airport",36.3382,-88.3829,580,"NA","US","US-TN","Paris","https://airportcod.es/#airport/PHT"
"PIM","small_airport","Harris County Airport",32.8407,-84.8824,902,"NA","US","US-GA","Pine Mountain","https://airportcod.es/#airport/PIM"
"PKD","small_airport","Park Rapids Municipal Konshok Field",46.9006,-95.0731,1445,"NA","US","US-MN","Park Rapids","https://airportcod.es/#airport/PKD"
"PKF","small_airport","Park Falls Municipal Airport",45.955,-90.4244,1500,"NA","US","US-WI","Park Falls","https://airportcod.es/#airport/PKF"
"PLK","small_airport","M. Graham Clark Downtown Airport",36.6259,-93.2289,940,"NA","US","US-MO","Branson / Hollister","https://airportcod.es/#airport/PLK"
"PLR","small_airport","St Clair County Airport",33.5588,-86.2491,485,"NA","US","US-AL","Pell City","https://airportcod.es/#airport/PLR"
"PMB","small_airport","Pembina Municipal Airport",48.9425,-97.2408,795,"NA","US","US-ND","Pembina","https://airportcod.es/#airport/PMB"
"PMH","small_airport","Greater Portsmouth Regional Airport",38.8405,-82.8473,663,"NA","US","US-OH","Portsmouth","https://airportcod.es/#airport/PMH"
"PPM","small_airport","Pompano Beach Airpark",26.2471,-80.1111,19,"NA","US","US-FL","Pompano Beach","https://airportcod.es/#airport/PPM"
"PNN","small_airport","Princeton Municipal Airport",45.2007,-67.5644,266,"NA","US","US-ME","Princeton","https://airportcod.es/#airport/PNN"
"POF","small_airport","Poplar Bluff Municipal Airport",36.7739,-90.3249,331,"NA","US","US-MO","Poplar Bluff","https://airportcod.es/#airport/POF"
"POY","small_airport","Powell Municipal Airport",44.8672,-108.793,5092,"NA","US","US-WY","Powell","https://airportcod.es/#airport/POY"
"PPA","small_airport","Perry Lefors Field",35.613,-100.996,3245,"NA","US","US-TX","Pampa","https://airportcod.es/#airport/PPA"
"PPF","small_airport","Tri-City Airport",37.3299,-95.5062,900,"NA","US","US-KS","Parsons","https://airportcod.es/#airport/PPF"
"LPO","small_airport","La Porte Municipal Airport",41.5725,-86.7345,812,"NA","US","US-IN","La Porte","https://airportcod.es/#airport/LPO"
"PGL","small_airport","Trent Lott International Airport",30.4628,-88.5292,17,"NA","US","US-MS","Pascagoula","https://airportcod.es/#airport/PGL"
"PRO","small_airport","Perry Municipal Airport",41.828,-94.1599,1013,"NA","US","US-IA","Perry","https://airportcod.es/#airport/PRO"
"PSF","small_airport","Pittsfield Municipal Airport",42.4268,-73.2929,1194,"NA","US","US-MA","Pittsfield","https://airportcod.es/#airport/PSF"
"PSK","small_airport","New River Valley Airport",37.1373,-80.6785,2105,"NA","US","US-VA","Dublin","https://airportcod.es/#airport/PSK"
"PSN","small_airport","Palestine Municipal Airport",31.7797,-95.7063,423,"NA","US","US-TX","Palestine","https://airportcod.es/#airport/PSN"
"PGO","small_airport","Stevens Field",37.2863,-107.056,7664,"NA","US","US-CO","Pagosa Springs","https://airportcod.es/#airport/PGO"
"PSX","small_airport","Palacios Municipal Airport",28.7275,-96.251,14,"NA","US","US-TX","Palacios","https://airportcod.es/#airport/PSX"
"PTB","small_airport","Dinwiddie County Airport",37.1838,-77.5074,193,"NA","US","US-VA","Petersburg","https://airportcod.es/#airport/PTB"
"PTN","small_airport","Harry P Williams Memorial Airport",29.7095,-91.339,9,"NA","US","US-LA","Patterson","https://airportcod.es/#airport/PTN"
"PTT","small_airport","Pratt Regional Airport",37.7016,-98.7469,1953,"NA","US","US-KS","Pratt","https://airportcod.es/#airport/PTT"
"PTW","small_airport","Heritage Field",40.2396,-75.5567,309,"NA","US","US-PA","Pottstown","https://airportcod.es/#airport/PTW"
"PUB","small_airport","Pueblo Memorial Airport",38.2891,-104.497,4726,"NA","US","US-CO","Pueblo","https://airportcod.es/#airport/PUB"
"PUC","small_airport","Carbon County Regional/Buck Davis Field",39.6139,-110.751,5957,"NA","US","US-UT","Price","https://airportcod.es/#airport/PUC"
"PVC","small_airport","Provincetown Municipal Airport",42.0719,-70.2214,9,"NA","US","US-MA","Provincetown","https://airportcod.es/#airport/PVC"
"PVW","small_airport","Hale County Airport",34.1681,-101.717,3374,"NA","US","US-TX","Plainview","https://airportcod.es/#airport/PVW"
"PWA","small_airport","Wiley Post Airport",35.5342,-97.6471,1300,"NA","US","US-OK","Oklahoma City","https://airportcod.es/#airport/PWA"
"PWD","small_airport","Sher-Wood Airport",48.7903,-104.534,2250,"NA","US","US-MT","Plentywood","https://airportcod.es/#airport/PWD"
"PYM","small_airport","Plymouth Municipal Airport",41.909,-70.7288,148,"NA","US","US-MA","Plymouth","https://airportcod.es/#airport/PYM"
"VRS","small_airport","Roy Otten Memorial Airfield",38.4278,-92.8752,1030,"NA","US","US-MO","Versailles","https://airportcod.es/#airport/VRS"
"ETN","small_airport","Eastland Municipal Airport",32.4135,-98.8098,1464,"NA","US","US-TX","Eastland","https://airportcod.es/#airport/ETN"
"EUF","small_airport","Weedon Field",31.9513,-85.1289,285,"NA","US","US-AL","Eufaula","https://airportcod.es/#airport/EUF"
"EVM","small_airport","Eveleth Virginia Municipal Airport",47.4251,-92.4985,1379,"NA","US","US-MN","Eveleth","https://airportcod.es/#airport/EVM"
"EWK","small_airport","Newton City-County Airport",38.0582,-97.2745,1533,"NA","US","US-KS","Newton","https://airportcod.es/#airport/EWK"
"WIB","small_airport","Wilbarger County Airport",34.2257,-99.2838,1265,"NA","US","US-TX","Vernon","https://airportcod.es/#airport/WIB"
"FAM","small_airport","Farmington Regional Airport",37.7611,-90.4286,946,"NA","US","US-MO","Farmington","https://airportcod.es/#airport/FAM"
"FBL","small_airport","Faribault Municipal Airport-Liz Wall Strohfus Field",44.32844,-93.31253,1060,"NA","US","US-MN","Faribault","https://airportcod.es/#airport/FBL"
"FBR","small_airport","Fort Bridger Airport",41.3919,-110.407,7034,"NA","US","US-WY","Fort Bridger","https://airportcod.es/#airport/FBR"
"FBY","small_airport","Fairbury Municipal Airport",40.183,-97.1693,1479,"NA","US","US-NE","Fairbury","https://airportcod.es/#airport/FBY"
"FCM","small_airport","Flying Cloud Airport",44.8272,-93.4571,906,"NA","US","US-MN","Minneapolis","https://airportcod.es/#airport/FCM"
"FCY","small_airport","Forrest City Municipal Airport",34.942,-90.775,249,"NA","US","US-AR","Forrest City","https://airportcod.es/#airport/FCY"
"FDK","small_airport","Frederick Municipal Airport",39.4176,-77.3743,303,"NA","US","US-MD","Frederick","https://airportcod.es/#airport/FDK"
"FDR","small_airport","Frederick Regional Airport",34.352,-98.9839,1258,"NA","US","US-OK","Frederick","https://airportcod.es/#airport/FDR"
"FEP","small_airport","Albertus Airport",42.2462,-89.582,859,"NA","US","US-IL","Freeport","https://airportcod.es/#airport/FEP"
"FET","small_airport","Fremont Municipal Airport",41.4491,-96.5202,1204,"NA","US","US-NE","Fremont","https://airportcod.es/#airport/FET"
"FFA","small_airport","First Flight Airport",36.0182,-75.6713,13,"NA","US","US-NC","Kill Devil Hills","https://airportcod.es/#airport/FFA"
"FFL","small_airport","Fairfield Municipal Airport",41.0533,-91.9789,799,"NA","US","US-IA","Fairfield","https://airportcod.es/#airport/FFL"
"FFM","small_airport","Fergus Falls Municipal Airport - Einar Mickelson Field",46.2844,-96.1567,1183,"NA","US","US-MN","Fergus Falls","https://airportcod.es/#airport/FFM"
"FFT","small_airport","Capital City Airport",38.1825,-84.9047,806,"NA","US","US-KY","Frankfort","https://airportcod.es/#airport/FFT"
"MSC","small_airport","Falcon Field",33.4608,-111.728,1394,"NA","US","US-AZ","Mesa","https://airportcod.es/#airport/MSC"
"FRD","small_airport","Friday Harbor Airport",48.522,-123.024,113,"NA","US","US-WA","Friday Harbor","https://airportcod.es/#airport/FRD"
"FKN","small_airport","Franklin Regional Airport",36.6981,-76.9038,41,"NA","US","US-VA","Franklin","https://airportcod.es/#airport/FKN"
"FLD","small_airport","Fond du Lac County Airport",43.7712,-88.4884,808,"NA","US","US-WI","Fond du Lac","https://airportcod.es/#airport/FLD"
"FLP","small_airport","Marion County Regional Airport",36.2909,-92.5903,719,"NA","US","US-AR","Flippin","https://airportcod.es/#airport/FLP"
