DateKey,FullDateAlternateKey,DayNumberOfWeek,EnglishDayNameOfWeek,SpanishDayNameOfWeek,FrenchDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,EnglishMonthName,SpanishMonthName,FrenchMonthName,MonthNumberOfYear,CalendarQuarter,CalendarYear,CalendarSemester,FiscalQuarter,FiscalYear,FiscalSemester
20070829,2007-08-29 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",29,241,35,"August","Agosto","Août",8,3,2007,2,1,2008,1
20070830,2007-08-30 00:00:00.000,5,"Thursday","Jueves","Jeudi",30,242,35,"August","Agosto","Août",8,3,2007,2,1,2008,1
20070831,2007-08-31 00:00:00.000,6,"Friday","Viernes","Vendredi",31,243,35,"August","Agosto","Août",8,3,2007,2,1,2008,1
20070901,2007-09-01 00:00:00.000,7,"Saturday","Sábado","Samedi",1,244,35,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070902,2007-09-02 00:00:00.000,1,"Sunday","Domingo","Dimanche",2,245,36,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070903,2007-09-03 00:00:00.000,2,"Monday","Lunes","Lundi",3,246,36,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070904,2007-09-04 00:00:00.000,3,"Tuesday","Martes","Mardi",4,247,36,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070905,2007-09-05 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",5,248,36,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070906,2007-09-06 00:00:00.000,5,"Thursday","Jueves","Jeudi",6,249,36,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070907,2007-09-07 00:00:00.000,6,"Friday","Viernes","Vendredi",7,250,36,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070908,2007-09-08 00:00:00.000,7,"Saturday","Sábado","Samedi",8,251,36,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070909,2007-09-09 00:00:00.000,1,"Sunday","Domingo","Dimanche",9,252,37,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070910,2007-09-10 00:00:00.000,2,"Monday","Lunes","Lundi",10,253,37,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070911,2007-09-11 00:00:00.000,3,"Tuesday","Martes","Mardi",11,254,37,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070912,2007-09-12 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",12,255,37,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070913,2007-09-13 00:00:00.000,5,"Thursday","Jueves","Jeudi",13,256,37,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070914,2007-09-14 00:00:00.000,6,"Friday","Viernes","Vendredi",14,257,37,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070915,2007-09-15 00:00:00.000,7,"Saturday","Sábado","Samedi",15,258,37,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070916,2007-09-16 00:00:00.000,1,"Sunday","Domingo","Dimanche",16,259,38,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070917,2007-09-17 00:00:00.000,2,"Monday","Lunes","Lundi",17,260,38,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070918,2007-09-18 00:00:00.000,3,"Tuesday","Martes","Mardi",18,261,38,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070919,2007-09-19 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",19,262,38,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070920,2007-09-20 00:00:00.000,5,"Thursday","Jueves","Jeudi",20,263,38,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070921,2007-09-21 00:00:00.000,6,"Friday","Viernes","Vendredi",21,264,38,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070922,2007-09-22 00:00:00.000,7,"Saturday","Sábado","Samedi",22,265,38,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070923,2007-09-23 00:00:00.000,1,"Sunday","Domingo","Dimanche",23,266,39,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070924,2007-09-24 00:00:00.000,2,"Monday","Lunes","Lundi",24,267,39,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070925,2007-09-25 00:00:00.000,3,"Tuesday","Martes","Mardi",25,268,39,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070926,2007-09-26 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",26,269,39,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070927,2007-09-27 00:00:00.000,5,"Thursday","Jueves","Jeudi",27,270,39,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070928,2007-09-28 00:00:00.000,6,"Friday","Viernes","Vendredi",28,271,39,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070929,2007-09-29 00:00:00.000,7,"Saturday","Sábado","Samedi",29,272,39,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20070930,2007-09-30 00:00:00.000,1,"Sunday","Domingo","Dimanche",30,273,40,"September","Septiembre","Septembre",9,3,2007,2,1,2008,1
20080401,2008-04-01 00:00:00.000,3,"Tuesday","Martes","Mardi",1,92,14,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080402,2008-04-02 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",2,93,14,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080403,2008-04-03 00:00:00.000,5,"Thursday","Jueves","Jeudi",3,94,14,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080404,2008-04-04 00:00:00.000,6,"Friday","Viernes","Vendredi",4,95,14,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080405,2008-04-05 00:00:00.000,7,"Saturday","Sábado","Samedi",5,96,14,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080406,2008-04-06 00:00:00.000,1,"Sunday","Domingo","Dimanche",6,97,15,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080407,2008-04-07 00:00:00.000,2,"Monday","Lunes","Lundi",7,98,15,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080408,2008-04-08 00:00:00.000,3,"Tuesday","Martes","Mardi",8,99,15,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080409,2008-04-09 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",9,100,15,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080410,2008-04-10 00:00:00.000,5,"Thursday","Jueves","Jeudi",10,101,15,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080411,2008-04-11 00:00:00.000,6,"Friday","Viernes","Vendredi",11,102,15,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080412,2008-04-12 00:00:00.000,7,"Saturday","Sábado","Samedi",12,103,15,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080413,2008-04-13 00:00:00.000,1,"Sunday","Domingo","Dimanche",13,104,16,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080414,2008-04-14 00:00:00.000,2,"Monday","Lunes","Lundi",14,105,16,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080415,2008-04-15 00:00:00.000,3,"Tuesday","Martes","Mardi",15,106,16,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080416,2008-04-16 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",16,107,16,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080417,2008-04-17 00:00:00.000,5,"Thursday","Jueves","Jeudi",17,108,16,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080418,2008-04-18 00:00:00.000,6,"Friday","Viernes","Vendredi",18,109,16,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080419,2008-04-19 00:00:00.000,7,"Saturday","Sábado","Samedi",19,110,16,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080420,2008-04-20 00:00:00.000,1,"Sunday","Domingo","Dimanche",20,111,17,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080421,2008-04-21 00:00:00.000,2,"Monday","Lunes","Lundi",21,112,17,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080422,2008-04-22 00:00:00.000,3,"Tuesday","Martes","Mardi",22,113,17,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080423,2008-04-23 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",23,114,17,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080424,2008-04-24 00:00:00.000,5,"Thursday","Jueves","Jeudi",24,115,17,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080425,2008-04-25 00:00:00.000,6,"Friday","Viernes","Vendredi",25,116,17,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080426,2008-04-26 00:00:00.000,7,"Saturday","Sábado","Samedi",26,117,17,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080427,2008-04-27 00:00:00.000,1,"Sunday","Domingo","Dimanche",27,118,18,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080428,2008-04-28 00:00:00.000,2,"Monday","Lunes","Lundi",28,119,18,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080429,2008-04-29 00:00:00.000,3,"Tuesday","Martes","Mardi",29,120,18,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080430,2008-04-30 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",30,121,18,"April","Abril","Avril",4,2,2008,1,4,2008,2
20080501,2008-05-01 00:00:00.000,5,"Thursday","Jueves","Jeudi",1,122,18,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080502,2008-05-02 00:00:00.000,6,"Friday","Viernes","Vendredi",2,123,18,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080503,2008-05-03 00:00:00.000,7,"Saturday","Sábado","Samedi",3,124,18,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080504,2008-05-04 00:00:00.000,1,"Sunday","Domingo","Dimanche",4,125,19,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080505,2008-05-05 00:00:00.000,2,"Monday","Lunes","Lundi",5,126,19,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080506,2008-05-06 00:00:00.000,3,"Tuesday","Martes","Mardi",6,127,19,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080507,2008-05-07 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",7,128,19,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080508,2008-05-08 00:00:00.000,5,"Thursday","Jueves","Jeudi",8,129,19,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080509,2008-05-09 00:00:00.000,6,"Friday","Viernes","Vendredi",9,130,19,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080510,2008-05-10 00:00:00.000,7,"Saturday","Sábado","Samedi",10,131,19,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080511,2008-05-11 00:00:00.000,1,"Sunday","Domingo","Dimanche",11,132,20,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080512,2008-05-12 00:00:00.000,2,"Monday","Lunes","Lundi",12,133,20,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080513,2008-05-13 00:00:00.000,3,"Tuesday","Martes","Mardi",13,134,20,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080514,2008-05-14 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",14,135,20,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080515,2008-05-15 00:00:00.000,5,"Thursday","Jueves","Jeudi",15,136,20,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080516,2008-05-16 00:00:00.000,6,"Friday","Viernes","Vendredi",16,137,20,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080517,2008-05-17 00:00:00.000,7,"Saturday","Sábado","Samedi",17,138,20,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080518,2008-05-18 00:00:00.000,1,"Sunday","Domingo","Dimanche",18,139,21,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080519,2008-05-19 00:00:00.000,2,"Monday","Lunes","Lundi",19,140,21,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080520,2008-05-20 00:00:00.000,3,"Tuesday","Martes","Mardi",20,141,21,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080521,2008-05-21 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",21,142,21,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080522,2008-05-22 00:00:00.000,5,"Thursday","Jueves","Jeudi",22,143,21,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080523,2008-05-23 00:00:00.000,6,"Friday","Viernes","Vendredi",23,144,21,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080524,2008-05-24 00:00:00.000,7,"Saturday","Sábado","Samedi",24,145,21,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080525,2008-05-25 00:00:00.000,1,"Sunday","Domingo","Dimanche",25,146,22,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080526,2008-05-26 00:00:00.000,2,"Monday","Lunes","Lundi",26,147,22,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080527,2008-05-27 00:00:00.000,3,"Tuesday","Martes","Mardi",27,148,22,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080528,2008-05-28 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",28,149,22,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080529,2008-05-29 00:00:00.000,5,"Thursday","Jueves","Jeudi",29,150,22,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080530,2008-05-30 00:00:00.000,6,"Friday","Viernes","Vendredi",30,151,22,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080531,2008-05-31 00:00:00.000,7,"Saturday","Sábado","Samedi",31,152,22,"May","Mayo","Mai",5,2,2008,1,4,2008,2
20080601,2008-06-01 00:00:00.000,1,"Sunday","Domingo","Dimanche",1,153,23,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080602,2008-06-02 00:00:00.000,2,"Monday","Lunes","Lundi",2,154,23,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080603,2008-06-03 00:00:00.000,3,"Tuesday","Martes","Mardi",3,155,23,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080604,2008-06-04 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",4,156,23,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080605,2008-06-05 00:00:00.000,5,"Thursday","Jueves","Jeudi",5,157,23,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080606,2008-06-06 00:00:00.000,6,"Friday","Viernes","Vendredi",6,158,23,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080607,2008-06-07 00:00:00.000,7,"Saturday","Sábado","Samedi",7,159,23,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080608,2008-06-08 00:00:00.000,1,"Sunday","Domingo","Dimanche",8,160,24,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080609,2008-06-09 00:00:00.000,2,"Monday","Lunes","Lundi",9,161,24,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080610,2008-06-10 00:00:00.000,3,"Tuesday","Martes","Mardi",10,162,24,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080611,2008-06-11 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",11,163,24,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080612,2008-06-12 00:00:00.000,5,"Thursday","Jueves","Jeudi",12,164,24,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080613,2008-06-13 00:00:00.000,6,"Friday","Viernes","Vendredi",13,165,24,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080614,2008-06-14 00:00:00.000,7,"Saturday","Sábado","Samedi",14,166,24,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080615,2008-06-15 00:00:00.000,1,"Sunday","Domingo","Dimanche",15,167,25,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080616,2008-06-16 00:00:00.000,2,"Monday","Lunes","Lundi",16,168,25,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080617,2008-06-17 00:00:00.000,3,"Tuesday","Martes","Mardi",17,169,25,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080618,2008-06-18 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",18,170,25,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080619,2008-06-19 00:00:00.000,5,"Thursday","Jueves","Jeudi",19,171,25,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080620,2008-06-20 00:00:00.000,6,"Friday","Viernes","Vendredi",20,172,25,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080621,2008-06-21 00:00:00.000,7,"Saturday","Sábado","Samedi",21,173,25,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080622,2008-06-22 00:00:00.000,1,"Sunday","Domingo","Dimanche",22,174,26,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080623,2008-06-23 00:00:00.000,2,"Monday","Lunes","Lundi",23,175,26,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080624,2008-06-24 00:00:00.000,3,"Tuesday","Martes","Mardi",24,176,26,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080625,2008-06-25 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",25,177,26,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080626,2008-06-26 00:00:00.000,5,"Thursday","Jueves","Jeudi",26,178,26,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080627,2008-06-27 00:00:00.000,6,"Friday","Viernes","Vendredi",27,179,26,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080628,2008-06-28 00:00:00.000,7,"Saturday","Sábado","Samedi",28,180,26,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080629,2008-06-29 00:00:00.000,1,"Sunday","Domingo","Dimanche",29,181,27,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080630,2008-06-30 00:00:00.000,2,"Monday","Lunes","Lundi",30,182,27,"June","Junio","Juin",6,2,2008,1,4,2008,2
20080101,2008-01-01 00:00:00.000,3,"Tuesday","Martes","Mardi",1,1,1,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080102,2008-01-02 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",2,2,1,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080103,2008-01-03 00:00:00.000,5,"Thursday","Jueves","Jeudi",3,3,1,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080104,2008-01-04 00:00:00.000,6,"Friday","Viernes","Vendredi",4,4,1,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080105,2008-01-05 00:00:00.000,7,"Saturday","Sábado","Samedi",5,5,1,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080106,2008-01-06 00:00:00.000,1,"Sunday","Domingo","Dimanche",6,6,2,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080107,2008-01-07 00:00:00.000,2,"Monday","Lunes","Lundi",7,7,2,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080108,2008-01-08 00:00:00.000,3,"Tuesday","Martes","Mardi",8,8,2,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080109,2008-01-09 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",9,9,2,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080110,2008-01-10 00:00:00.000,5,"Thursday","Jueves","Jeudi",10,10,2,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080111,2008-01-11 00:00:00.000,6,"Friday","Viernes","Vendredi",11,11,2,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080112,2008-01-12 00:00:00.000,7,"Saturday","Sábado","Samedi",12,12,2,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080113,2008-01-13 00:00:00.000,1,"Sunday","Domingo","Dimanche",13,13,3,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080114,2008-01-14 00:00:00.000,2,"Monday","Lunes","Lundi",14,14,3,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080115,2008-01-15 00:00:00.000,3,"Tuesday","Martes","Mardi",15,15,3,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080116,2008-01-16 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",16,16,3,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080117,2008-01-17 00:00:00.000,5,"Thursday","Jueves","Jeudi",17,17,3,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080118,2008-01-18 00:00:00.000,6,"Friday","Viernes","Vendredi",18,18,3,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080119,2008-01-19 00:00:00.000,7,"Saturday","Sábado","Samedi",19,19,3,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080120,2008-01-20 00:00:00.000,1,"Sunday","Domingo","Dimanche",20,20,4,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080121,2008-01-21 00:00:00.000,2,"Monday","Lunes","Lundi",21,21,4,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080122,2008-01-22 00:00:00.000,3,"Tuesday","Martes","Mardi",22,22,4,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080123,2008-01-23 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",23,23,4,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080124,2008-01-24 00:00:00.000,5,"Thursday","Jueves","Jeudi",24,24,4,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080125,2008-01-25 00:00:00.000,6,"Friday","Viernes","Vendredi",25,25,4,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080126,2008-01-26 00:00:00.000,7,"Saturday","Sábado","Samedi",26,26,4,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080127,2008-01-27 00:00:00.000,1,"Sunday","Domingo","Dimanche",27,27,5,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080128,2008-01-28 00:00:00.000,2,"Monday","Lunes","Lundi",28,28,5,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080129,2008-01-29 00:00:00.000,3,"Tuesday","Martes","Mardi",29,29,5,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080130,2008-01-30 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",30,30,5,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080131,2008-01-31 00:00:00.000,5,"Thursday","Jueves","Jeudi",31,31,5,"January","Enero","Janvier",1,1,2008,1,3,2008,2
20080201,2008-02-01 00:00:00.000,6,"Friday","Viernes","Vendredi",1,32,5,"February","Febrero","Février",2,1,2008,1,3,2008,2
20080202,2008-02-02 00:00:00.000,7,"Saturday","Sábado","Samedi",2,33,5,"February","Febrero","Février",2,1,2008,1,3,2008,2
20080203,2008-02-03 00:00:00.000,1,"Sunday","Domingo","Dimanche",3,34,6,"February","Febrero","Février",2,1,2008,1,3,2008,2
20080204,2008-02-04 00:00:00.000,2,"Monday","Lunes","Lundi",4,35,6,"February","Febrero","Février",2,1,2008,1,3,2008,2
20080205,2008-02-05 00:00:00.000,3,"Tuesday","Martes","Mardi",5,36,6,"February","Febrero","Février",2,1,2008,1,3,2008,2
20080206,2008-02-06 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",6,37,6,"February","Febrero","Février",2,1,2008,1,3,2008,2
20080207,2008-02-07 00:00:00.000,5,"Thursday","Jueves","Jeudi",7,38,6,"February","Febrero","Février",2,1,2008,1,3,2008,2
20080208,2008-02-08 00:00:00.000,6,"Friday","Viernes","Vendredi",8,39,6,"February","Febrero","Février",2,1,2008,1,3,2008,2
20080209,2008-02-09 00:00:00.000,7,"Saturday","Sábado","Samedi",9,40,6,"February","Febrero","Février",2,1,2008,1,3,2008,2
20080210,2008-02-10 00:00:00.000,1,"Sunday","Domingo","Dimanche",10,41,7,"February","Febrero","Février",2,1,2008,1,3,2008,2
20080211,2008-02-11 00:00:00.000,2,"Monday","Lunes","Lundi",11,42,7,"February","Febrero","Février",2,1,2008,1,3,2008,2
20080212,2008-02-12 00:00:00.000,3,"Tuesday","Martes","Mardi",12,43,7,"February","Febrero","Février",2,1,2008,1,3,2008,2
20080213,2008-02-13 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",13,44,7,"February","Febrero","Février",2,1,2008,1,3,2008,2
20080214,2008-02-14 00:00:00.000,5,"Thursday","Jueves","Jeudi",14,45,7,"February","Febrero","Février",2,1,2008,1,3,2008,2
20080215,2008-02-15 00:00:00.000,6,"Friday","Viernes","Vendredi",15,46,7,"February","Febrero","Février",2,1,2008,1,3,2008,2
20080216,2008-02-16 00:00:00.000,7,"Saturday","Sábado","Samedi",16,47,7,"February","Febrero","Février",2,1,2008,1,3,2008,2
20080217,2008-02-17 00:00:00.000,1,"Sunday","Domingo","Dimanche",17,48,8,"February","Febrero","Février",2,1,2008,1,3,2008,2
20080218,2008-02-18 00:00:00.000,2,"Monday","Lunes","Lundi",18,49,8,"February","Febrero","Février",2,1,2008,1,3,2008,2
