Date,Year,Quarter,Month,Day,Date Sort,Month Name,MonthInCalendar,QuarterInCalendar,DayInWeek,DayOfWeekName
2015-07-31 00:00:00.000,"2015",3,"7",31,20150731,"July","Jul 2015","Q3 2015",4,"Friday"
2015-08-01 00:00:00.000,"2015",3,"8",1,20150801,"August","Aug 2015","Q3 2015",5,"Saturday"
2015-08-02 00:00:00.000,"2015",3,"8",2,20150802,"August","Aug 2015","Q3 2015",6,"Sunday"
2015-08-03 00:00:00.000,"2015",3,"8",3,20150803,"August","Aug 2015","Q3 2015",0,"Monday"
2015-08-04 00:00:00.000,"2015",3,"8",4,20150804,"August","Aug 2015","Q3 2015",1,"Tuesday"
2015-08-05 00:00:00.000,"2015",3,"8",5,20150805,"August","Aug 2015","Q3 2015",2,"Wednesday"
2015-08-06 00:00:00.000,"2015",3,"8",6,20150806,"August","Aug 2015","Q3 2015",3,"Thursday"
2015-08-07 00:00:00.000,"2015",3,"8",7,20150807,"August","Aug 2015","Q3 2015",4,"Friday"
2015-08-08 00:00:00.000,"2015",3,"8",8,20150808,"August","Aug 2015","Q3 2015",5,"Saturday"
2015-08-09 00:00:00.000,"2015",3,"8",9,20150809,"August","Aug 2015","Q3 2015",6,"Sunday"
2015-08-10 00:00:00.000,"2015",3,"8",10,20150810,"August","Aug 2015","Q3 2015",0,"Monday"
2015-08-11 00:00:00.000,"2015",3,"8",11,20150811,"August","Aug 2015","Q3 2015",1,"Tuesday"
2015-08-12 00:00:00.000,"2015",3,"8",12,20150812,"August","Aug 2015","Q3 2015",2,"Wednesday"
2015-08-13 00:00:00.000,"2015",3,"8",13,20150813,"August","Aug 2015","Q3 2015",3,"Thursday"
2015-08-14 00:00:00.000,"2015",3,"8",14,20150814,"August","Aug 2015","Q3 2015",4,"Friday"
2015-08-15 00:00:00.000,"2015",3,"8",15,20150815,"August","Aug 2015","Q3 2015",5,"Saturday"
2015-08-16 00:00:00.000,"2015",3,"8",16,20150816,"August","Aug 2015","Q3 2015",6,"Sunday"
2015-08-17 00:00:00.000,"2015",3,"8",17,20150817,"August","Aug 2015","Q3 2015",0,"Monday"
2015-08-18 00:00:00.000,"2015",3,"8",18,20150818,"August","Aug 2015","Q3 2015",1,"Tuesday"
2015-08-19 00:00:00.000,"2015",3,"8",19,20150819,"August","Aug 2015","Q3 2015",2,"Wednesday"
2015-08-20 00:00:00.000,"2015",3,"8",20,20150820,"August","Aug 2015","Q3 2015",3,"Thursday"
2015-08-21 00:00:00.000,"2015",3,"8",21,20150821,"August","Aug 2015","Q3 2015",4,"Friday"
2015-08-22 00:00:00.000,"2015",3,"8",22,20150822,"August","Aug 2015","Q3 2015",5,"Saturday"
2015-08-23 00:00:00.000,"2015",3,"8",23,20150823,"August","Aug 2015","Q3 2015",6,"Sunday"
2015-08-24 00:00:00.000,"2015",3,"8",24,20150824,"August","Aug 2015","Q3 2015",0,"Monday"
2015-08-25 00:00:00.000,"2015",3,"8",25,20150825,"August","Aug 2015","Q3 2015",1,"Tuesday"
2015-08-26 00:00:00.000,"2015",3,"8",26,20150826,"August","Aug 2015","Q3 2015",2,"Wednesday"
2015-08-27 00:00:00.000,"2015",3,"8",27,20150827,"August","Aug 2015","Q3 2015",3,"Thursday"
2015-08-28 00:00:00.000,"2015",3,"8",28,20150828,"August","Aug 2015","Q3 2015",4,"Friday"
2015-08-29 00:00:00.000,"2015",3,"8",29,20150829,"August","Aug 2015","Q3 2015",5,"Saturday"
2015-08-30 00:00:00.000,"2015",3,"8",30,20150830,"August","Aug 2015","Q3 2015",6,"Sunday"
2015-08-31 00:00:00.000,"2015",3,"8",31,20150831,"August","Aug 2015","Q3 2015",0,"Monday"
2015-09-01 00:00:00.000,"2015",3,"9",1,20150901,"September","Sep 2015","Q3 2015",1,"Tuesday"
2015-09-02 00:00:00.000,"2015",3,"9",2,20150902,"September","Sep 2015","Q3 2015",2,"Wednesday"
2015-09-03 00:00:00.000,"2015",3,"9",3,20150903,"September","Sep 2015","Q3 2015",3,"Thursday"
2015-09-04 00:00:00.000,"2015",3,"9",4,20150904,"September","Sep 2015","Q3 2015",4,"Friday"
2015-09-05 00:00:00.000,"2015",3,"9",5,20150905,"September","Sep 2015","Q3 2015",5,"Saturday"
2015-09-06 00:00:00.000,"2015",3,"9",6,20150906,"September","Sep 2015","Q3 2015",6,"Sunday"
2015-09-07 00:00:00.000,"2015",3,"9",7,20150907,"September","Sep 2015","Q3 2015",0,"Monday"
2015-09-08 00:00:00.000,"2015",3,"9",8,20150908,"September","Sep 2015","Q3 2015",1,"Tuesday"
2015-09-09 00:00:00.000,"2015",3,"9",9,20150909,"September","Sep 2015","Q3 2015",2,"Wednesday"
2015-09-10 00:00:00.000,"2015",3,"9",10,20150910,"September","Sep 2015","Q3 2015",3,"Thursday"
2015-09-11 00:00:00.000,"2015",3,"9",11,20150911,"September","Sep 2015","Q3 2015",4,"Friday"
2015-09-12 00:00:00.000,"2015",3,"9",12,20150912,"September","Sep 2015","Q3 2015",5,"Saturday"
2015-09-13 00:00:00.000,"2015",3,"9",13,20150913,"September","Sep 2015","Q3 2015",6,"Sunday"
2015-09-14 00:00:00.000,"2015",3,"9",14,20150914,"September","Sep 2015","Q3 2015",0,"Monday"
2015-09-15 00:00:00.000,"2015",3,"9",15,20150915,"September","Sep 2015","Q3 2015",1,"Tuesday"
2015-09-16 00:00:00.000,"2015",3,"9",16,20150916,"September","Sep 2015","Q3 2015",2,"Wednesday"
2015-09-17 00:00:00.000,"2015",3,"9",17,20150917,"September","Sep 2015","Q3 2015",3,"Thursday"
2015-09-18 00:00:00.000,"2015",3,"9",18,20150918,"September","Sep 2015","Q3 2015",4,"Friday"
2015-09-19 00:00:00.000,"2015",3,"9",19,20150919,"September","Sep 2015","Q3 2015",5,"Saturday"
2015-09-20 00:00:00.000,"2015",3,"9",20,20150920,"September","Sep 2015","Q3 2015",6,"Sunday"
2015-09-21 00:00:00.000,"2015",3,"9",21,20150921,"September","Sep 2015","Q3 2015",0,"Monday"
2015-09-22 00:00:00.000,"2015",3,"9",22,20150922,"September","Sep 2015","Q3 2015",1,"Tuesday"
2015-09-23 00:00:00.000,"2015",3,"9",23,20150923,"September","Sep 2015","Q3 2015",2,"Wednesday"
2015-09-24 00:00:00.000,"2015",3,"9",24,20150924,"September","Sep 2015","Q3 2015",3,"Thursday"
2015-09-25 00:00:00.000,"2015",3,"9",25,20150925,"September","Sep 2015","Q3 2015",4,"Friday"
2015-09-26 00:00:00.000,"2015",3,"9",26,20150926,"September","Sep 2015","Q3 2015",5,"Saturday"
2015-09-27 00:00:00.000,"2015",3,"9",27,20150927,"September","Sep 2015","Q3 2015",6,"Sunday"
2015-09-28 00:00:00.000,"2015",3,"9",28,20150928,"September","Sep 2015","Q3 2015",0,"Monday"
2015-09-29 00:00:00.000,"2015",3,"9",29,20150929,"September","Sep 2015","Q3 2015",1,"Tuesday"
2015-09-30 00:00:00.000,"2015",3,"9",30,20150930,"September","Sep 2015","Q3 2015",2,"Wednesday"
2015-04-01 00:00:00.000,"2015",2,"4",1,20150401,"April","Apr 2015","Q2 2015",2,"Wednesday"
2015-04-02 00:00:00.000,"2015",2,"4",2,20150402,"April","Apr 2015","Q2 2015",3,"Thursday"
2015-04-03 00:00:00.000,"2015",2,"4",3,20150403,"April","Apr 2015","Q2 2015",4,"Friday"
2015-04-04 00:00:00.000,"2015",2,"4",4,20150404,"April","Apr 2015","Q2 2015",5,"Saturday"
2015-04-05 00:00:00.000,"2015",2,"4",5,20150405,"April","Apr 2015","Q2 2015",6,"Sunday"
2015-04-06 00:00:00.000,"2015",2,"4",6,20150406,"April","Apr 2015","Q2 2015",0,"Monday"
2015-04-07 00:00:00.000,"2015",2,"4",7,20150407,"April","Apr 2015","Q2 2015",1,"Tuesday"
2015-04-08 00:00:00.000,"2015",2,"4",8,20150408,"April","Apr 2015","Q2 2015",2,"Wednesday"
2015-04-09 00:00:00.000,"2015",2,"4",9,20150409,"April","Apr 2015","Q2 2015",3,"Thursday"
2015-04-10 00:00:00.000,"2015",2,"4",10,20150410,"April","Apr 2015","Q2 2015",4,"Friday"
2015-04-11 00:00:00.000,"2015",2,"4",11,20150411,"April","Apr 2015","Q2 2015",5,"Saturday"
2015-04-12 00:00:00.000,"2015",2,"4",12,20150412,"April","Apr 2015","Q2 2015",6,"Sunday"
2015-04-13 00:00:00.000,"2015",2,"4",13,20150413,"April","Apr 2015","Q2 2015",0,"Monday"
2015-04-14 00:00:00.000,"2015",2,"4",14,20150414,"April","Apr 2015","Q2 2015",1,"Tuesday"
2015-04-15 00:00:00.000,"2015",2,"4",15,20150415,"April","Apr 2015","Q2 2015",2,"Wednesday"
2015-04-16 00:00:00.000,"2015",2,"4",16,20150416,"April","Apr 2015","Q2 2015",3,"Thursday"
2015-04-17 00:00:00.000,"2015",2,"4",17,20150417,"April","Apr 2015","Q2 2015",4,"Friday"
2015-04-18 00:00:00.000,"2015",2,"4",18,20150418,"April","Apr 2015","Q2 2015",5,"Saturday"
2015-04-19 00:00:00.000,"2015",2,"4",19,20150419,"April","Apr 2015","Q2 2015",6,"Sunday"
2015-04-20 00:00:00.000,"2015",2,"4",20,20150420,"April","Apr 2015","Q2 2015",0,"Monday"
2015-04-21 00:00:00.000,"2015",2,"4",21,20150421,"April","Apr 2015","Q2 2015",1,"Tuesday"
2015-04-22 00:00:00.000,"2015",2,"4",22,20150422,"April","Apr 2015","Q2 2015",2,"Wednesday"
2015-04-23 00:00:00.000,"2015",2,"4",23,20150423,"April","Apr 2015","Q2 2015",3,"Thursday"
2015-04-24 00:00:00.000,"2015",2,"4",24,20150424,"April","Apr 2015","Q2 2015",4,"Friday"
2015-04-25 00:00:00.000,"2015",2,"4",25,20150425,"April","Apr 2015","Q2 2015",5,"Saturday"
2015-04-26 00:00:00.000,"2015",2,"4",26,20150426,"April","Apr 2015","Q2 2015",6,"Sunday"
2015-04-27 00:00:00.000,"2015",2,"4",27,20150427,"April","Apr 2015","Q2 2015",0,"Monday"
2015-04-28 00:00:00.000,"2015",2,"4",28,20150428,"April","Apr 2015","Q2 2015",1,"Tuesday"
2015-04-29 00:00:00.000,"2015",2,"4",29,20150429,"April","Apr 2015","Q2 2015",2,"Wednesday"
2015-04-30 00:00:00.000,"2015",2,"4",30,20150430,"April","Apr 2015","Q2 2015",3,"Thursday"
2015-05-01 00:00:00.000,"2015",2,"5",1,20150501,"May","May 2015","Q2 2015",4,"Friday"
2015-05-02 00:00:00.000,"2015",2,"5",2,20150502,"May","May 2015","Q2 2015",5,"Saturday"
2015-05-03 00:00:00.000,"2015",2,"5",3,20150503,"May","May 2015","Q2 2015",6,"Sunday"
2015-05-04 00:00:00.000,"2015",2,"5",4,20150504,"May","May 2015","Q2 2015",0,"Monday"
2015-05-05 00:00:00.000,"2015",2,"5",5,20150505,"May","May 2015","Q2 2015",1,"Tuesday"
2015-05-06 00:00:00.000,"2015",2,"5",6,20150506,"May","May 2015","Q2 2015",2,"Wednesday"
2015-05-07 00:00:00.000,"2015",2,"5",7,20150507,"May","May 2015","Q2 2015",3,"Thursday"
2015-05-08 00:00:00.000,"2015",2,"5",8,20150508,"May","May 2015","Q2 2015",4,"Friday"
2015-05-09 00:00:00.000,"2015",2,"5",9,20150509,"May","May 2015","Q2 2015",5,"Saturday"
2015-05-10 00:00:00.000,"2015",2,"5",10,20150510,"May","May 2015","Q2 2015",6,"Sunday"
2015-05-11 00:00:00.000,"2015",2,"5",11,20150511,"May","May 2015","Q2 2015",0,"Monday"
2015-05-12 00:00:00.000,"2015",2,"5",12,20150512,"May","May 2015","Q2 2015",1,"Tuesday"
2015-05-13 00:00:00.000,"2015",2,"5",13,20150513,"May","May 2015","Q2 2015",2,"Wednesday"
2015-05-14 00:00:00.000,"2015",2,"5",14,20150514,"May","May 2015","Q2 2015",3,"Thursday"
2015-05-15 00:00:00.000,"2015",2,"5",15,20150515,"May","May 2015","Q2 2015",4,"Friday"
2015-05-16 00:00:00.000,"2015",2,"5",16,20150516,"May","May 2015","Q2 2015",5,"Saturday"
2015-05-17 00:00:00.000,"2015",2,"5",17,20150517,"May","May 2015","Q2 2015",6,"Sunday"
2015-05-18 00:00:00.000,"2015",2,"5",18,20150518,"May","May 2015","Q2 2015",0,"Monday"
2015-05-19 00:00:00.000,"2015",2,"5",19,20150519,"May","May 2015","Q2 2015",1,"Tuesday"
2015-05-20 00:00:00.000,"2015",2,"5",20,20150520,"May","May 2015","Q2 2015",2,"Wednesday"
2015-05-21 00:00:00.000,"2015",2,"5",21,20150521,"May","May 2015","Q2 2015",3,"Thursday"
2015-05-22 00:00:00.000,"2015",2,"5",22,20150522,"May","May 2015","Q2 2015",4,"Friday"
2015-05-23 00:00:00.000,"2015",2,"5",23,20150523,"May","May 2015","Q2 2015",5,"Saturday"
2015-05-24 00:00:00.000,"2015",2,"5",24,20150524,"May","May 2015","Q2 2015",6,"Sunday"
2015-05-25 00:00:00.000,"2015",2,"5",25,20150525,"May","May 2015","Q2 2015",0,"Monday"
2015-05-26 00:00:00.000,"2015",2,"5",26,20150526,"May","May 2015","Q2 2015",1,"Tuesday"
2015-05-27 00:00:00.000,"2015",2,"5",27,20150527,"May","May 2015","Q2 2015",2,"Wednesday"
2015-05-28 00:00:00.000,"2015",2,"5",28,20150528,"May","May 2015","Q2 2015",3,"Thursday"
2015-05-29 00:00:00.000,"2015",2,"5",29,20150529,"May","May 2015","Q2 2015",4,"Friday"
2015-05-30 00:00:00.000,"2015",2,"5",30,20150530,"May","May 2015","Q2 2015",5,"Saturday"
2015-05-31 00:00:00.000,"2015",2,"5",31,20150531,"May","May 2015","Q2 2015",6,"Sunday"
2015-06-01 00:00:00.000,"2015",2,"6",1,20150601,"June","Jun 2015","Q2 2015",0,"Monday"
2015-06-02 00:00:00.000,"2015",2,"6",2,20150602,"June","Jun 2015","Q2 2015",1,"Tuesday"
2015-06-03 00:00:00.000,"2015",2,"6",3,20150603,"June","Jun 2015","Q2 2015",2,"Wednesday"
2015-06-04 00:00:00.000,"2015",2,"6",4,20150604,"June","Jun 2015","Q2 2015",3,"Thursday"
2015-06-05 00:00:00.000,"2015",2,"6",5,20150605,"June","Jun 2015","Q2 2015",4,"Friday"
2015-06-06 00:00:00.000,"2015",2,"6",6,20150606,"June","Jun 2015","Q2 2015",5,"Saturday"
2015-06-07 00:00:00.000,"2015",2,"6",7,20150607,"June","Jun 2015","Q2 2015",6,"Sunday"
2015-06-08 00:00:00.000,"2015",2,"6",8,20150608,"June","Jun 2015","Q2 2015",0,"Monday"
2015-06-09 00:00:00.000,"2015",2,"6",9,20150609,"June","Jun 2015","Q2 2015",1,"Tuesday"
2015-06-10 00:00:00.000,"2015",2,"6",10,20150610,"June","Jun 2015","Q2 2015",2,"Wednesday"
2015-06-11 00:00:00.000,"2015",2,"6",11,20150611,"June","Jun 2015","Q2 2015",3,"Thursday"
2015-06-12 00:00:00.000,"2015",2,"6",12,20150612,"June","Jun 2015","Q2 2015",4,"Friday"
2015-06-13 00:00:00.000,"2015",2,"6",13,20150613,"June","Jun 2015","Q2 2015",5,"Saturday"
2015-06-14 00:00:00.000,"2015",2,"6",14,20150614,"June","Jun 2015","Q2 2015",6,"Sunday"
2015-06-15 00:00:00.000,"2015",2,"6",15,20150615,"June","Jun 2015","Q2 2015",0,"Monday"
2015-06-16 00:00:00.000,"2015",2,"6",16,20150616,"June","Jun 2015","Q2 2015",1,"Tuesday"
2015-06-17 00:00:00.000,"2015",2,"6",17,20150617,"June","Jun 2015","Q2 2015",2,"Wednesday"
2015-06-18 00:00:00.000,"2015",2,"6",18,20150618,"June","Jun 2015","Q2 2015",3,"Thursday"
2015-06-19 00:00:00.000,"2015",2,"6",19,20150619,"June","Jun 2015","Q2 2015",4,"Friday"
2015-06-20 00:00:00.000,"2015",2,"6",20,20150620,"June","Jun 2015","Q2 2015",5,"Saturday"
2015-06-21 00:00:00.000,"2015",2,"6",21,20150621,"June","Jun 2015","Q2 2015",6,"Sunday"
2015-06-22 00:00:00.000,"2015",2,"6",22,20150622,"June","Jun 2015","Q2 2015",0,"Monday"
2015-06-23 00:00:00.000,"2015",2,"6",23,20150623,"June","Jun 2015","Q2 2015",1,"Tuesday"
2015-06-24 00:00:00.000,"2015",2,"6",24,20150624,"June","Jun 2015","Q2 2015",2,"Wednesday"
2015-06-25 00:00:00.000,"2015",2,"6",25,20150625,"June","Jun 2015","Q2 2015",3,"Thursday"
2015-06-26 00:00:00.000,"2015",2,"6",26,20150626,"June","Jun 2015","Q2 2015",4,"Friday"
2015-06-27 00:00:00.000,"2015",2,"6",27,20150627,"June","Jun 2015","Q2 2015",5,"Saturday"
2015-06-28 00:00:00.000,"2015",2,"6",28,20150628,"June","Jun 2015","Q2 2015",6,"Sunday"
2015-06-29 00:00:00.000,"2015",2,"6",29,20150629,"June","Jun 2015","Q2 2015",0,"Monday"
2015-06-30 00:00:00.000,"2015",2,"6",30,20150630,"June","Jun 2015","Q2 2015",1,"Tuesday"
2015-10-01 00:00:00.000,"2015",4,"10",1,20151001,"October","Oct 2015","Q4 2015",3,"Thursday"
2015-10-02 00:00:00.000,"2015",4,"10",2,20151002,"October","Oct 2015","Q4 2015",4,"Friday"
2015-10-03 00:00:00.000,"2015",4,"10",3,20151003,"October","Oct 2015","Q4 2015",5,"Saturday"
2015-10-04 00:00:00.000,"2015",4,"10",4,20151004,"October","Oct 2015","Q4 2015",6,"Sunday"
2015-10-05 00:00:00.000,"2015",4,"10",5,20151005,"October","Oct 2015","Q4 2015",0,"Monday"
2015-10-06 00:00:00.000,"2015",4,"10",6,20151006,"October","Oct 2015","Q4 2015",1,"Tuesday"
2015-10-07 00:00:00.000,"2015",4,"10",7,20151007,"October","Oct 2015","Q4 2015",2,"Wednesday"
2015-10-08 00:00:00.000,"2015",4,"10",8,20151008,"October","Oct 2015","Q4 2015",3,"Thursday"
2015-10-09 00:00:00.000,"2015",4,"10",9,20151009,"October","Oct 2015","Q4 2015",4,"Friday"
2015-10-10 00:00:00.000,"2015",4,"10",10,20151010,"October","Oct 2015","Q4 2015",5,"Saturday"
2015-10-11 00:00:00.000,"2015",4,"10",11,20151011,"October","Oct 2015","Q4 2015",6,"Sunday"
2015-10-12 00:00:00.000,"2015",4,"10",12,20151012,"October","Oct 2015","Q4 2015",0,"Monday"
2015-10-13 00:00:00.000,"2015",4,"10",13,20151013,"October","Oct 2015","Q4 2015",1,"Tuesday"
2015-10-14 00:00:00.000,"2015",4,"10",14,20151014,"October","Oct 2015","Q4 2015",2,"Wednesday"
2015-10-15 00:00:00.000,"2015",4,"10",15,20151015,"October","Oct 2015","Q4 2015",3,"Thursday"
2015-10-16 00:00:00.000,"2015",4,"10",16,20151016,"October","Oct 2015","Q4 2015",4,"Friday"
2015-10-17 00:00:00.000,"2015",4,"10",17,20151017,"October","Oct 2015","Q4 2015",5,"Saturday"
2015-10-18 00:00:00.000,"2015",4,"10",18,20151018,"October","Oct 2015","Q4 2015",6,"Sunday"
2015-10-19 00:00:00.000,"2015",4,"10",19,20151019,"October","Oct 2015","Q4 2015",0,"Monday"
2015-10-20 00:00:00.000,"2015",4,"10",20,20151020,"October","Oct 2015","Q4 2015",1,"Tuesday"
2015-10-21 00:00:00.000,"2015",4,"10",21,20151021,"October","Oct 2015","Q4 2015",2,"Wednesday"
2015-10-22 00:00:00.000,"2015",4,"10",22,20151022,"October","Oct 2015","Q4 2015",3,"Thursday"
2015-10-23 00:00:00.000,"2015",4,"10",23,20151023,"October","Oct 2015","Q4 2015",4,"Friday"
2015-10-24 00:00:00.000,"2015",4,"10",24,20151024,"October","Oct 2015","Q4 2015",5,"Saturday"
2015-10-25 00:00:00.000,"2015",4,"10",25,20151025,"October","Oct 2015","Q4 2015",6,"Sunday"
2015-10-26 00:00:00.000,"2015",4,"10",26,20151026,"October","Oct 2015","Q4 2015",0,"Monday"
2015-10-27 00:00:00.000,"2015",4,"10",27,20151027,"October","Oct 2015","Q4 2015",1,"Tuesday"
2015-10-28 00:00:00.000,"2015",4,"10",28,20151028,"October","Oct 2015","Q4 2015",2,"Wednesday"
2015-10-29 00:00:00.000,"2015",4,"10",29,20151029,"October","Oct 2015","Q4 2015",3,"Thursday"
2015-10-30 00:00:00.000,"2015",4,"10",30,20151030,"October","Oct 2015","Q4 2015",4,"Friday"
2015-10-31 00:00:00.000,"2015",4,"10",31,20151031,"October","Oct 2015","Q4 2015",5,"Saturday"
2015-11-01 00:00:00.000,"2015",4,"11",1,20151101,"November","Nov 2015","Q4 2015",6,"Sunday"
2015-11-02 00:00:00.000,"2015",4,"11",2,20151102,"November","Nov 2015","Q4 2015",0,"Monday"
2015-11-03 00:00:00.000,"2015",4,"11",3,20151103,"November","Nov 2015","Q4 2015",1,"Tuesday"
2015-11-04 00:00:00.000,"2015",4,"11",4,20151104,"November","Nov 2015","Q4 2015",2,"Wednesday"
2015-11-05 00:00:00.000,"2015",4,"11",5,20151105,"November","Nov 2015","Q4 2015",3,"Thursday"
2015-11-06 00:00:00.000,"2015",4,"11",6,20151106,"November","Nov 2015","Q4 2015",4,"Friday"
2015-11-07 00:00:00.000,"2015",4,"11",7,20151107,"November","Nov 2015","Q4 2015",5,"Saturday"
2015-11-08 00:00:00.000,"2015",4,"11",8,20151108,"November","Nov 2015","Q4 2015",6,"Sunday"
2015-11-09 00:00:00.000,"2015",4,"11",9,20151109,"November","Nov 2015","Q4 2015",0,"Monday"
2015-11-10 00:00:00.000,"2015",4,"11",10,20151110,"November","Nov 2015","Q4 2015",1,"Tuesday"
2015-11-11 00:00:00.000,"2015",4,"11",11,20151111,"November","Nov 2015","Q4 2015",2,"Wednesday"
2015-11-12 00:00:00.000,"2015",4,"11",12,20151112,"November","Nov 2015","Q4 2015",3,"Thursday"
2015-11-13 00:00:00.000,"2015",4,"11",13,20151113,"November","Nov 2015","Q4 2015",4,"Friday"
2015-11-14 00:00:00.000,"2015",4,"11",14,20151114,"November","Nov 2015","Q4 2015",5,"Saturday"
2015-11-15 00:00:00.000,"2015",4,"11",15,20151115,"November","Nov 2015","Q4 2015",6,"Sunday"
2015-11-16 00:00:00.000,"2015",4,"11",16,20151116,"November","Nov 2015","Q4 2015",0,"Monday"
2015-11-17 00:00:00.000,"2015",4,"11",17,20151117,"November","Nov 2015","Q4 2015",1,"Tuesday"
2015-11-18 00:00:00.000,"2015",4,"11",18,20151118,"November","Nov 2015","Q4 2015",2,"Wednesday"
2015-11-19 00:00:00.000,"2015",4,"11",19,20151119,"November","Nov 2015","Q4 2015",3,"Thursday"
2015-11-20 00:00:00.000,"2015",4,"11",20,20151120,"November","Nov 2015","Q4 2015",4,"Friday"
2015-11-21 00:00:00.000,"2015",4,"11",21,20151121,"November","Nov 2015","Q4 2015",5,"Saturday"
2015-11-22 00:00:00.000,"2015",4,"11",22,20151122,"November","Nov 2015","Q4 2015",6,"Sunday"
2015-11-23 00:00:00.000,"2015",4,"11",23,20151123,"November","Nov 2015","Q4 2015",0,"Monday"
2015-11-24 00:00:00.000,"2015",4,"11",24,20151124,"November","Nov 2015","Q4 2015",1,"Tuesday"
2015-11-25 00:00:00.000,"2015",4,"11",25,20151125,"November","Nov 2015","Q4 2015",2,"Wednesday"
2015-11-26 00:00:00.000,"2015",4,"11",26,20151126,"November","Nov 2015","Q4 2015",3,"Thursday"
2015-11-27 00:00:00.000,"2015",4,"11",27,20151127,"November","Nov 2015","Q4 2015",4,"Friday"
2015-11-28 00:00:00.000,"2015",4,"11",28,20151128,"November","Nov 2015","Q4 2015",5,"Saturday"
2015-11-29 00:00:00.000,"2015",4,"11",29,20151129,"November","Nov 2015","Q4 2015",6,"Sunday"
2015-11-30 00:00:00.000,"2015",4,"11",30,20151130,"November","Nov 2015","Q4 2015",0,"Monday"
2015-12-01 00:00:00.000,"2015",4,"12",1,20151201,"December","Dec 2015","Q4 2015",1,"Tuesday"
2015-12-02 00:00:00.000,"2015",4,"12",2,20151202,"December","Dec 2015","Q4 2015",2,"Wednesday"
2015-12-03 00:00:00.000,"2015",4,"12",3,20151203,"December","Dec 2015","Q4 2015",3,"Thursday"
2015-12-04 00:00:00.000,"2015",4,"12",4,20151204,"December","Dec 2015","Q4 2015",4,"Friday"
2015-12-05 00:00:00.000,"2015",4,"12",5,20151205,"December","Dec 2015","Q4 2015",5,"Saturday"
2015-12-06 00:00:00.000,"2015",4,"12",6,20151206,"December","Dec 2015","Q4 2015",6,"Sunday"
2015-12-07 00:00:00.000,"2015",4,"12",7,20151207,"December","Dec 2015","Q4 2015",0,"Monday"
2015-12-08 00:00:00.000,"2015",4,"12",8,20151208,"December","Dec 2015","Q4 2015",1,"Tuesday"
2015-12-09 00:00:00.000,"2015",4,"12",9,20151209,"December","Dec 2015","Q4 2015",2,"Wednesday"
2015-12-10 00:00:00.000,"2015",4,"12",10,20151210,"December","Dec 2015","Q4 2015",3,"Thursday"
2015-12-11 00:00:00.000,"2015",4,"12",11,20151211,"December","Dec 2015","Q4 2015",4,"Friday"
2015-12-12 00:00:00.000,"2015",4,"12",12,20151212,"December","Dec 2015","Q4 2015",5,"Saturday"
2015-12-13 00:00:00.000,"2015",4,"12",13,20151213,"December","Dec 2015","Q4 2015",6,"Sunday"
2015-12-14 00:00:00.000,"2015",4,"12",14,20151214,"December","Dec 2015","Q4 2015",0,"Monday"
2015-12-15 00:00:00.000,"2015",4,"12",15,20151215,"December","Dec 2015","Q4 2015",1,"Tuesday"
2015-12-16 00:00:00.000,"2015",4,"12",16,20151216,"December","Dec 2015","Q4 2015",2,"Wednesday"
2015-12-17 00:00:00.000,"2015",4,"12",17,20151217,"December","Dec 2015","Q4 2015",3,"Thursday"
2015-12-18 00:00:00.000,"2015",4,"12",18,20151218,"December","Dec 2015","Q4 2015",4,"Friday"
2015-12-19 00:00:00.000,"2015",4,"12",19,20151219,"December","Dec 2015","Q4 2015",5,"Saturday"
2015-12-20 00:00:00.000,"2015",4,"12",20,20151220,"December","Dec 2015","Q4 2015",6,"Sunday"
2015-12-21 00:00:00.000,"2015",4,"12",21,20151221,"December","Dec 2015","Q4 2015",0,"Monday"
2015-12-22 00:00:00.000,"2015",4,"12",22,20151222,"December","Dec 2015","Q4 2015",1,"Tuesday"
2015-12-23 00:00:00.000,"2015",4,"12",23,20151223,"December","Dec 2015","Q4 2015",2,"Wednesday"
2015-12-24 00:00:00.000,"2015",4,"12",24,20151224,"December","Dec 2015","Q4 2015",3,"Thursday"
2015-12-25 00:00:00.000,"2015",4,"12",25,20151225,"December","Dec 2015","Q4 2015",4,"Friday"
2015-12-26 00:00:00.000,"2015",4,"12",26,20151226,"December","Dec 2015","Q4 2015",5,"Saturday"
2015-12-27 00:00:00.000,"2015",4,"12",27,20151227,"December","Dec 2015","Q4 2015",6,"Sunday"
2015-12-28 00:00:00.000,"2015",4,"12",28,20151228,"December","Dec 2015","Q4 2015",0,"Monday"
2015-12-29 00:00:00.000,"2015",4,"12",29,20151229,"December","Dec 2015","Q4 2015",1,"Tuesday"
2015-12-30 00:00:00.000,"2015",4,"12",30,20151230,"December","Dec 2015","Q4 2015",2,"Wednesday"
2015-12-31 00:00:00.000,"2015",4,"12",31,20151231,"December","Dec 2015","Q4 2015",3,"Thursday"
2015-01-01 00:00:00.000,"2015",1,"1",1,20150101,"January","Jan 2015","Q1 2015",3,"Thursday"
2015-01-02 00:00:00.000,"2015",1,"1",2,20150102,"January","Jan 2015","Q1 2015",4,"Friday"
2015-01-03 00:00:00.000,"2015",1,"1",3,20150103,"January","Jan 2015","Q1 2015",5,"Saturday"
2015-01-04 00:00:00.000,"2015",1,"1",4,20150104,"January","Jan 2015","Q1 2015",6,"Sunday"
2015-01-05 00:00:00.000,"2015",1,"1",5,20150105,"January","Jan 2015","Q1 2015",0,"Monday"
