num_boletim,data_hora_boletim,"  seq_veic"," cod_categ"," descricao_categoria"," cod_especie","  descricao_especie"," cod_situacao"," desc_situacao"," tipo_socorro"," desc_tipo_socorro"
"2016-010101341-001",2016-05-09 10:58:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010115596-001",2016-05-09 14:10:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010116850-001",2016-05-09 12:15:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010117513-001",2016-05-09 14:15:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010134551-001",2016-05-09 17:40:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010135318-001",2016-05-09 18:02:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010137711-001",2016-05-09 17:34:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-010142100-001",2016-05-09 17:24:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025596384-001",2016-11-24 16:30:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025612937-001",2016-11-20 21:20:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025629884-001",2016-11-26 02:13:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025630562-001",2016-11-26 00:57:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025631801-001",2016-11-26 03:14:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025631933-001",2016-11-26 04:17:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025632260-001",2016-11-26 03:49:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025640057-001",2016-11-26 09:31:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025641469-001",2016-11-26 10:37:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025622973-001",2016-11-25 22:17:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025623047-001",2016-11-25 23:14:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025640358-001",2016-11-25 19:40:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-083519242-001",2016-11-25 19:45:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014912081-001",2016-07-11 07:17:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-014921960-001",2016-07-11 08:17:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015043396-001",2016-07-12 12:13:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024257810-001",2016-11-07 15:49:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024259925-001",2016-11-07 20:25:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024264000-001",2016-11-07 22:41:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024265201-001",2016-11-07 23:32:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024265690-001",2016-11-07 19:45:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024265803-001",2016-11-07 19:47:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024266732-001",2016-11-07 22:37:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024268127-001",2016-11-07 23:26:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024271750-001",2016-11-08 06:35:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024282211-001",2016-11-08 06:26:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024285739-001",2016-11-08 10:03:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024288065-001",2016-11-08 09:44:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024288760-001",2016-11-08 08:21:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024295929-001",2016-11-08 08:06:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024297915-001",2016-11-08 12:05:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024298305-001",2016-11-04 18:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024299460-001",2016-11-08 13:55:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024306582-001",2016-11-08 12:30:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024630578-001",2016-11-12 12:30:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024630879-001",2016-11-12 10:42:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024635399-001",2016-11-12 15:21:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024636967-001",2016-11-12 14:04:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024637344-001",2016-11-12 14:30:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024638154-001",2016-11-12 12:57:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024639105-001",2016-11-12 12:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024640272-001",2016-11-12 14:38:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025647977-001",2016-11-26 12:43:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025651752-001",2016-11-26 11:12:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025659809-001",2016-11-26 15:09:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025663600-001",2016-11-26 17:24:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025663967-001",2016-11-26 18:07:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025670627-001",2016-11-26 11:53:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025688999-001",2016-11-27 03:20:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025694156-001",2016-11-27 07:19:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025695044-001",2016-11-26 13:20:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025698455-001",2016-11-27 10:22:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025699603-001",2016-11-27 09:47:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025702769-001",2016-11-27 12:40:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025710709-001",2016-11-27 15:33:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025712360-001",2016-11-27 16:25:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025712974-001",2016-11-27 16:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025713728-001",2016-11-27 16:46:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025714252-001",2016-11-27 15:24:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015100791-001",2016-07-13 08:25:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015113669-001",2016-07-13 08:03:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015126878-001",2016-07-13 12:06:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015127515-001",2016-07-13 08:01:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015127885-001",2016-07-13 13:38:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015129304-001",2016-07-13 11:37:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015131357-001",2016-07-13 12:50:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015151527-001",2016-07-13 15:16:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015157750-001",2016-07-13 17:07:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024314040-001",2016-11-05 14:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024318154-001",2016-11-08 14:35:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024322767-001",2016-11-08 16:24:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024333817-001",2016-11-08 13:06:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024338716-001",2016-11-08 18:19:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024344059-001",2016-11-08 20:31:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024345144-001",2016-11-08 15:33:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024368907-001",2016-11-09 09:14:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024375482-001",2016-11-09 10:51:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2017-005950237-001",2016-12-22 07:45:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2017-006832684-001",2016-12-29 20:30:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2017-008217115-001",2016-12-30 17:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015433405-001",2016-07-17 14:36:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015440918-001",2016-07-17 14:45:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015445440-001",2016-07-17 18:38:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015323460-001",2016-07-15 16:43:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015325716-001",2016-07-15 16:38:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015349392-001",2016-07-15 23:54:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015352120-001",2016-07-15 23:40:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015381422-001",2016-07-15 22:30:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-083481759-001",2016-07-15 08:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-083482380-006",2016-07-13 20:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015170040-001",2016-07-13 21:31:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015173317-001",2016-07-13 21:18:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015189244-001",2016-07-12 11:15:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015190825-001",2016-07-11 18:30:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015198050-001",2016-07-14 07:14:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015198195-001",2016-07-14 09:36:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015202310-001",2016-07-14 09:11:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015215179-001",2016-07-14 10:05:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015222600-001",2016-07-14 10:54:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015227330-001",2016-07-14 12:19:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027389525-001",2016-12-17 22:30:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027409907-001",2016-12-19 17:43:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027428825-001",2016-12-17 09:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027442123-001",2016-12-13 12:35:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027446002-001",2016-12-20 12:01:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027459750-001",2016-12-20 14:09:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027471307-001",2016-12-18 21:20:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027472838-001",2016-12-20 15:57:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027477778-001",2016-12-20 16:21:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027479830-001",2016-12-20 16:58:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027482034-001",2016-12-19 22:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027483960-001",2016-12-20 18:08:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027486242-001",2016-12-20 18:10:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027488016-001",2016-12-20 19:23:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027489941-001",2016-12-20 16:23:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025716593-001",2016-11-27 17:08:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025718066-001",2016-11-27 17:15:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025722205-001",2016-11-27 19:32:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025727082-001",2016-11-27 19:49:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025732163-001",2016-11-27 22:34:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025741164-001",2016-11-28 07:16:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025760280-001",2016-11-28 08:42:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025760671-001",2016-11-28 10:50:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025797522-001",2016-11-28 11:50:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025829980-001",2016-11-28 21:08:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025859541-001",2016-11-20 08:30:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025860505-001",2016-11-29 10:47:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025715376-001",2016-11-27 17:15:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015243778-001",2016-07-14 17:25:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015244850-001",2016-07-14 14:57:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015249615-001",2016-07-14 19:26:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015276016-001",2016-07-15 07:43:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015286037-001",2016-07-15 11:03:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015295129-001",2016-07-15 09:51:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015297169-001",2016-07-15 10:27:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015303982-001",2016-07-15 14:01:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-015314703-001",2016-07-15 13:07:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027501725-001",2016-12-20 23:51:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027502143-001",2016-12-21 01:04:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027508558-001",2016-12-21 07:47:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027509788-001",2016-12-20 05:56:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027514241-001",2016-12-21 07:59:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027517286-001",2016-12-20 16:50:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027518735-001",2016-12-21 09:54:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027538764-001",2016-12-20 00:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027546338-001",2016-12-21 15:55:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027547962-001",2016-12-21 15:32:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027554795-001",2016-12-21 15:48:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027558135-002",2016-12-21 15:00:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027563730-001",2016-12-21 08:03:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027568288-001",2016-12-21 18:49:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027568970-001",2016-12-21 20:06:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-027574677-001",2016-12-21 21:35:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024642663-001",2016-11-12 15:36:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024643627-001",2016-11-12 15:25:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024650945-001",2016-11-12 15:37:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024657423-001",2016-11-12 21:53:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024661672-001",2016-11-12 22:42:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024662909-001",2016-11-12 22:43:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-024665131-001",2016-11-13 00:31:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025929331-001",2016-11-30 09:11:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025940645-001",2016-11-30 10:23:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025941182-001",2016-11-30 11:08:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025955210-001",2016-11-30 13:10:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
"2016-025969346-001",2016-11-30 14:24:00.000,1,3,"PARTICULAR",6,"AUTOMOVEL",1,"EM MOVIMENTO",0,"NÃO INFORMADO"
