num_boletim,data_hora_boletim,numero_envolvido,condutor,codigo_severidade,desc_severidade,sexo,cinto_seguranca,Embreagues,Idade,nascimento,categoria_habilitacao,descricao_habilitacao,declaracao_obito,cod_severidade_antiga,especie_veiculo,pedestre,passageiro
"2018-009268772-001",2018-03-01 08:01:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",25,"10/09/1992","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-009273747-001",2018-03-01 08:33:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",63,"20/03/1954","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-009289856-001",2018-03-01 09:36:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",49,"16/04/1968","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012331135-001",2018-03-19 13:21:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",36,"03/01/1982","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012346133-001",2018-03-19 14:56:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",53,"09/03/1965","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012390406-001",2018-03-19 18:24:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",45,"13/11/1972","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012400052-001",2018-03-19 19:26:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",54,"13/09/1963","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012403121-001",2018-03-19 18:35:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",21,"07/03/1997","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012459154-001",2018-03-20 07:05:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",42,"13/10/1975","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012461623-001",2018-03-20 07:39:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",61,"21/10/1956","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012469106-001",2018-03-20 08:40:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",43,"02/11/1974","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-002670895-001",2018-01-19 08:03:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",75,"11/01/1943","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-002702901-001",2018-01-19 12:09:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",31,"06/12/1986","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-005893812-001",2018-02-08 21:37:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",46,"13/10/1971","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-005934535-001",2018-02-09 08:23:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",29,"10/06/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-005935267-001",2018-02-09 08:30:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",76,"02/12/1941","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-005952719-001",2018-01-31 21:40:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",24,"06/03/1993","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-005980521-001",2018-02-09 14:10:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",69,"26/07/1948","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-006036889-001",2018-02-09 17:48:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",36,"15/11/1981","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-009390779-001",2018-03-01 19:05:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",30,"01/10/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012594814-001",2018-03-20 19:50:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",23,"07/09/1994","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012633791-001",2018-03-21 02:31:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",70,"14/03/1948","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012645090-001",2018-03-21 07:33:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",47,"11/10/1970","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-002817950-001",2018-01-19 23:12:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",21,"03/03/1996","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-002819056-001",2018-01-19 23:11:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",46,"05/07/1971","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-002836668-001",2018-01-20 06:01:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",29,"15/04/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-002838115-001",2018-01-20 11:08:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",24,"30/08/1993","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-002850358-001",2018-01-20 11:57:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",30,"25/02/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-006058469-001",2018-02-09 20:06:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",65,"24/07/1952","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-006143768-001",2018-02-10 12:49:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",48,"05/10/1969","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-006156886-001",2018-02-10 13:14:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",48,"19/08/1969","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-006209130-001",2018-02-10 20:43:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",42,"22/04/1975","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-009565282-001",2018-03-02 18:12:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",33,"10/02/1985","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-009575381-001",2018-03-02 20:26:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",53,"12/08/1964","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-009634996-001",2018-03-03 08:44:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",50,"01/08/1967","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-009737786-001",2018-03-03 23:51:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",46,"05/07/1971","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012733049-001",2018-03-21 15:15:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",24,"04/03/1994","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012755497-001",2018-03-17 01:05:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",64,"05/03/1954","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012765241-001",2018-03-21 17:47:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",39,"03/12/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012823550-001",2018-03-22 06:15:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",31,"12/09/1986","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012831782-001",2018-03-22 08:15:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",38,"22/01/1980","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012833634-001",2018-03-22 07:54:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",35,"19/07/1982","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-002955513-001",2018-01-21 10:06:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",48,"19/07/1969","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-002969742-001",2018-01-21 12:40:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",43,"22/10/1974","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-002977987-001",2018-01-21 12:37:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",52,"20/07/1965","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-003006499-001",2018-01-21 19:21:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",49,"13/11/1968","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-003009690-001",2018-01-21 01:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",34,"16/07/1983","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-003046904-001",2018-01-21 22:55:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",45,"11/06/1972","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-003079707-001",2018-01-22 08:15:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",41,"28/02/1976","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-006458332-002",2018-02-12 14:15:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",26,"02/10/1991","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-006600645-001",2018-02-13 12:33:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",19,"25/10/1998","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-009785035-001",2018-03-04 12:32:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",35,"14/11/1982","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-009795870-001",2018-03-04 14:31:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",21,"08/06/1996","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-009817359-001",2018-03-04 16:54:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",23,"29/11/1994","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-009894032-001",2018-03-05 08:11:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",25,"22/01/1993","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012892868-001",2018-03-22 14:20:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",43,"13/09/1974","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012914794-001",2018-03-22 16:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",22,"13/03/1996","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012920629-001",2018-03-22 16:44:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",42,"01/06/1975","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012935222-001",2018-03-22 16:27:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",36,"11/12/1981","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012935969-001",2018-03-22 17:42:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",51,"25/05/1966","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-012937589-001",2018-03-22 13:46:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",19,"25/05/1998","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-013009707-001",2018-03-23 07:41:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",40,"13/03/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-013057094-001",2018-03-23 13:18:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",25,"16/10/1992","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-013083170-002",2018-03-23 14:53:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",33,"04/02/1985","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-003132346-001",2018-01-22 12:58:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",55,"31/03/1962","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-003140000-001",2018-01-22 14:39:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",42,"10/09/1975","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-003141908-001",2018-01-22 16:09:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",38,"06/07/1979","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-003228238-001",2018-01-23 05:45:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",31,"22/03/1986","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-009976128-001",2018-02-03 14:40:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",20,"10/12/1997","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-009982558-001",2018-03-05 16:13:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",59,"22/04/1958","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-010037505-001",2018-03-05 17:00:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",20,"09/06/1997","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-010128905-001",2018-03-06 11:47:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",34,"19/05/1983","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-010132446-001",2018-03-06 12:42:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",56,"07/02/1962","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-010138393-001",2018-03-06 13:32:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",28,"02/07/1989","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-013094233-001",2018-03-23 13:52:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",52,"01/10/1965","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-013105774-001",2018-03-23 15:55:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",40,"19/07/1977","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-013205560-001",2018-03-24 09:54:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",60,"28/06/1957","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-013211003-001",2018-03-24 11:28:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",55,"25/01/1963","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-013213855-001",2018-03-24 11:52:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",35,"25/04/1982","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-013220192-001",2018-03-24 13:11:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",37,"09/01/1981","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-013223010-001",2018-03-24 10:39:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",24,"30/06/1993","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-013231214-001",2018-03-24 14:53:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",65,"14/07/1952","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-003327058-001",2018-01-23 17:27:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",61,"02/12/1956","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-003346277-001",2018-01-23 19:45:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",25,"09/06/1992","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-003354349-001",2018-01-23 21:05:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",40,"14/12/1977","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-003369726-001",2018-01-23 22:24:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",21,"05/05/1996","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-003426818-001",2018-01-24 09:33:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",36,"12/06/1981","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-003492257-001",2018-01-24 16:52:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",31,"12/10/1986","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-006759010-001",2018-02-13 21:35:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",18,"27/02/1999","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-013258260-001",2018-03-24 16:13:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",60,"25/08/1957","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-013373553-001",2018-03-25 15:23:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",27,"12/12/1990","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-013494527-001",2018-03-26 11:12:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",30,"10/01/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-003493420-001",2018-01-24 16:35:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",21,"18/07/1996","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-003564607-001",2018-01-25 07:02:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",20,"21/04/1997","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-003571966-001",2018-01-25 07:23:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",31,"02/12/1986","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-003598185-001",2018-01-25 07:23:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",28,"04/02/1989","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-003613943-001",2018-01-25 13:42:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",47,"03/10/1970","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-003623804-001",2018-01-25 14:45:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",30,"03/11/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-003647305-001",2018-01-25 14:45:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",30,"27/08/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-006987455-001",2018-02-15 16:48:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",69,"31/10/1948","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-007005359-001",2018-02-15 19:14:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",27,"18/01/1991","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-007014700-001",2018-02-15 19:47:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",59,"01/09/1958","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2018-007073947-001",2018-02-16 08:05:00.000,1,"S",3,"SEM FERIMENTOS","M","SIM","NÃO",29,"07/12/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
