device_pk,device_fk,name,vendor_fk,dev_loc,Cloud Service Name,Hosted Location,first_added,last_edited,first_month,last_month
"12038","","fluentd-gcp-scaler_e160999310d5","","Undefined Loc","","On-Prem",2019-10-11 22:51:04.460,2021-02-19 05:07:14.810,2019-10-01 00:00:00.000,2021-03-01 00:00:00.000
"13312","","Ian","","Undefined Loc","","On-Prem",2019-10-15 21:41:08.016,2021-02-19 05:07:20.090,2019-10-01 00:00:00.000,2021-03-01 00:00:00.000
"12124","","lab-pod2_41e10ecc7a57","","Undefined Loc","","On-Prem",2019-10-11 22:55:06.166,2021-02-19 05:07:18.036,2019-10-01 00:00:00.000,2021-03-01 00:00:00.000
"12037","","slave_e05c9c69dd0a","","Undefined Loc","","On-Prem",2019-10-11 22:51:04.413,2021-02-19 05:07:14.773,2019-10-01 00:00:00.000,2021-03-01 00:00:00.000
"12094","","autoscaler_c4e3d770e3fa","","Undefined Loc","","On-Prem",2019-10-11 22:55:04.593,2021-02-19 05:07:16.836,2019-10-01 00:00:00.000,2021-03-01 00:00:00.000
"12067","","prometheus-to-sd_926f504a5acf","","Undefined Loc","","On-Prem",2019-10-11 22:51:05.920,2021-02-19 05:07:15.953,2019-10-01 00:00:00.000,2021-03-01 00:00:00.000
"12041","","heapster_738c4c733a50","","Undefined Loc","","On-Prem",2019-10-11 22:51:04.600,2021-02-19 05:07:14.930,2019-10-01 00:00:00.000,2021-03-01 00:00:00.000
"12050","","prometheus-to-sd_239e5f5f7d75","","Undefined Loc","","On-Prem",2019-10-11 22:51:04.996,2021-02-19 05:07:15.283,2019-10-01 00:00:00.000,2021-03-01 00:00:00.000
"12023","","datadog-agent_1de298ad7a7e","","Undefined Loc","","On-Prem",2019-10-11 22:42:05.510,2021-02-19 05:07:14.220,2019-10-01 00:00:00.000,2021-03-01 00:00:00.000
"12119","","coredns_5818d7383f1e","","Undefined Loc","","On-Prem",2019-10-11 22:55:05.886,2021-02-19 05:07:17.843,2019-10-01 00:00:00.000,2021-03-01 00:00:00.000
"12095","","kube-proxy_e45117bc10b5","","Undefined Loc","","On-Prem",2019-10-11 22:55:04.636,2021-02-19 05:07:16.873,2019-10-01 00:00:00.000,2021-03-01 00:00:00.000
"12118","","acs-helloworld-garish-indri_4ea5aa09eb1a","","Undefined Loc","","On-Prem",2019-10-11 22:55:05.843,2021-02-19 05:07:17.806,2019-10-01 00:00:00.000,2021-03-01 00:00:00.000
"12061","","prometheus-to-sd_992f450a4f6d","","Undefined Loc","","On-Prem",2019-10-11 22:51:05.660,2021-02-19 05:07:15.720,2019-10-01 00:00:00.000,2021-03-01 00:00:00.000
"12115","","1st_5a84cf54a63c","","Undefined Loc","","On-Prem",2019-10-11 22:55:05.713,2021-02-19 05:07:17.690,2019-10-01 00:00:00.000,2021-03-01 00:00:00.000
"12036","","nginx-3_bcd7f889afc6","","Undefined Loc","","On-Prem",2019-10-11 22:51:04.370,2021-02-19 05:07:14.733,2019-10-01 00:00:00.000,2021-03-01 00:00:00.000
"12048","","autoscaler_be12c4341093","","Undefined Loc","","On-Prem",2019-10-11 22:51:04.910,2021-02-19 05:07:15.203,2019-10-01 00:00:00.000,2021-03-01 00:00:00.000
"13646","","MA_IPV6","","Undefined Loc","","On-Prem",2019-10-15 21:42:16.600,2021-02-19 05:07:32.540,2019-10-01 00:00:00.000,2021-03-01 00:00:00.000
"12007","","newrelic-infra_41d0d670ec75","","Undefined Loc","","On-Prem",2019-10-11 22:42:04.643,2021-02-19 05:07:13.600,2019-10-01 00:00:00.000,2021-03-01 00:00:00.000
"12125","","nginx-ingress-controller_66caa3d8896e","","Undefined Loc","","On-Prem",2019-10-11 22:55:06.210,2021-02-19 05:07:18.076,2019-10-01 00:00:00.000,2021-03-01 00:00:00.000
"12003","","datadog-agent_55b0eb1676c5","","Undefined Loc","","On-Prem",2019-10-11 22:42:04.456,2021-02-19 05:07:13.443,2019-10-01 00:00:00.000,2021-03-01 00:00:00.000
"12027","","newrelic-infra_c5fe6de34c82","","Undefined Loc","","On-Prem",2019-10-11 22:42:05.683,2021-02-19 05:07:14.376,2019-10-01 00:00:00.000,2021-03-01 00:00:00.000
"12103","","main_67da0bd810cb","","Undefined Loc","","On-Prem",2019-10-11 22:55:05.050,2021-02-19 05:07:17.190,2019-10-01 00:00:00.000,2021-03-01 00:00:00.000
"12052","","master_d7c94b479cfd","","Undefined Loc","","On-Prem",2019-10-11 22:51:05.146,2021-02-19 05:07:15.363,2019-10-01 00:00:00.000,2021-03-01 00:00:00.000
"16204","","friendly_brahmagupta_eb97f04b55af","","Undefined Loc","","On-Prem",2020-11-12 17:04:48.226,2021-02-19 05:08:56.506,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16182","","vigilant_mahavira_1c769509a05d","","Undefined Loc","","On-Prem",2020-11-07 17:04:48.376,2021-02-19 05:08:55.703,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16235","","practical_visvesvaraya_b4c8baef36c5","","Undefined Loc","","On-Prem",2020-11-30 17:04:26.006,2021-02-19 05:08:57.676,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16154","","determined_raman_7a6233126048","","Undefined Loc","","On-Prem",2020-11-03 17:04:49.870,2021-02-19 05:08:54.616,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16190","","firefoxBrowser-2_65b65b6d3841","","Undefined Loc","","On-Prem",2020-11-10 17:04:50.530,2021-02-19 05:08:55.966,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16240","","agitated_brahmagupta_2c91d4e27918","","Undefined Loc","","On-Prem",2020-11-30 17:04:26.533,2021-02-19 05:08:57.856,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16172","","determined_easley_76e5a1b7e158","","Undefined Loc","","On-Prem",2020-11-07 17:04:47.240,2021-02-19 05:08:55.313,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16155","","gracious_colden_aa29b23d5e09","","Undefined Loc","","On-Prem",2020-11-03 17:04:49.976,2021-02-19 05:08:54.653,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16147","","admiring_einstein_3828d62b1af5","","Undefined Loc","","On-Prem",2020-11-03 17:04:49.090,2021-02-19 05:08:54.350,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16241","","modest_goodall_bf8557446dcf","","Undefined Loc","","On-Prem",2020-11-30 17:04:26.633,2021-02-19 05:08:57.890,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16236","","ecstatic_wescoff_548fc97e295f","","Undefined Loc","","On-Prem",2020-11-30 17:04:26.113,2021-02-19 05:08:57.710,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16151","","fervent_knuth_7f02459bff50","","Undefined Loc","","On-Prem",2020-11-03 17:04:49.526,2021-02-19 05:08:54.503,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16233","","festive_wiles_a37dab3c4b8e","","Undefined Loc","","On-Prem",2020-11-30 17:04:25.793,2021-02-19 05:08:57.603,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16141","","my-postgres_4627b2542268","","Undefined Loc","","On-Prem",2020-11-03 17:04:48.423,2021-02-19 05:08:54.136,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16201","","trusting_varahamihira_f8c8fab5016f","","Undefined Loc","","On-Prem",2020-11-12 17:04:47.903,2021-02-19 05:08:56.393,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16153","","pedantic_wright_efc74342c298","","Undefined Loc","","On-Prem",2020-11-03 17:04:49.760,2021-02-19 05:08:54.580,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16243","","optimistic_lewin_4f1b966ba5d7","","Undefined Loc","","On-Prem",2020-11-30 17:04:26.840,2021-02-19 05:08:57.963,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16205","","my-postgres_6d30cb263840","","Undefined Loc","","On-Prem",2020-11-12 17:04:48.330,2021-02-19 05:08:56.543,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16161","","heuristic_lichterman_53a936598e91","","Undefined Loc","","On-Prem",2020-11-03 17:04:50.653,2021-02-19 05:08:54.880,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16207","","cocky_jennings_fc9842e8bd12","","Undefined Loc","","On-Prem",2020-11-12 17:04:48.540,2021-02-19 05:08:56.616,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16238","","wonderful_wescoff_eee5a4815261","","Undefined Loc","","On-Prem",2020-11-30 17:04:26.326,2021-02-19 05:08:57.783,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16174","","elastic_montalcini_115abdc77d60","","Undefined Loc","","On-Prem",2020-11-07 17:04:47.473,2021-02-19 05:08:55.390,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16237","","naughty_bardeen_6fcc3dec560b","","Undefined Loc","","On-Prem",2020-11-30 17:04:26.220,2021-02-19 05:08:57.746,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16187","","firefoxBrowser-5_356be3227627","","Undefined Loc","","On-Prem",2020-11-10 17:04:50.193,2021-02-19 05:08:55.853,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16186","","my-postgres_cd309000835f","","Undefined Loc","","On-Prem",2020-11-10 17:04:50.050,2021-02-19 05:08:55.816,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16203","","youthful_gates_8bb4214a6a18","","Undefined Loc","","On-Prem",2020-11-12 17:04:48.120,2021-02-19 05:08:56.470,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16211","","kickass_bose_f3b38f105c53","","Undefined Loc","","On-Prem",2020-11-12 17:04:48.953,2021-02-19 05:08:56.760,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16239","","upbeat_brahmagupta_cd8958d87cf6","","Undefined Loc","","On-Prem",2020-11-30 17:04:26.426,2021-02-19 05:08:57.816,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16189","","firefoxBrowser-3_dc69f5851f09","","Undefined Loc","","On-Prem",2020-11-10 17:04:50.416,2021-02-19 05:08:55.930,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16144","","hopeful_chandrasekhar_a28b55d510e1","","Undefined Loc","","On-Prem",2020-11-03 17:04:48.763,2021-02-19 05:08:54.243,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16197","","selenium-hub_19b3fe2b96cc","","Undefined Loc","","On-Prem",2020-11-10 17:04:51.290,2021-02-19 05:08:56.236,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16184","","selenium-hub_97fa4ba5d0b2","","Undefined Loc","","On-Prem",2020-11-07 17:04:48.620,2021-02-19 05:08:55.776,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16244","","selenium-hub_594a0cea756b","","Undefined Loc","","On-Prem",2020-11-30 17:04:26.943,2021-02-19 05:08:58.000,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16160","","vibrant_bhabha_d430053ab253","","Undefined Loc","","On-Prem",2020-11-03 17:04:50.523,2021-02-19 05:08:54.843,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16188","","firefoxBrowser-4_f36c5315409c","","Undefined Loc","","On-Prem",2020-11-10 17:04:50.306,2021-02-19 05:08:55.893,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16194","","chromeBrowser-3_eac200811111","","Undefined Loc","","On-Prem",2020-11-10 17:04:50.973,2021-02-19 05:08:56.120,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16171","","priceless_galileo_3e88700aa04a","","Undefined Loc","","On-Prem",2020-11-07 17:04:47.123,2021-02-19 05:08:55.273,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16179","","inspiring_haibt_66a87ab6b704","","Undefined Loc","","On-Prem",2020-11-07 17:04:48.043,2021-02-19 05:08:55.586,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16158","","priceless_haibt_ebdd4870d4d8","","Undefined Loc","","On-Prem",2020-11-03 17:04:50.303,2021-02-19 05:08:54.766,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16168","","objective_euler_3d535f0cfb28","","Undefined Loc","","On-Prem",2020-11-05 17:04:49.083,2021-02-19 05:08:55.156,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16192","","chromeBrowser-5_2b383aad0967","","Undefined Loc","","On-Prem",2020-11-10 17:04:50.760,2021-02-19 05:08:56.043,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16176","","amazing_curran_7692921d2b7b","","Undefined Loc","","On-Prem",2020-11-07 17:04:47.703,2021-02-19 05:08:55.466,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16200","","wizardly_leakey_bd3bbfc693f5","","Undefined Loc","","On-Prem",2020-11-12 17:04:47.786,2021-02-19 05:08:56.356,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16138","","goofy_thompson_65ff8e060162","","Undefined Loc","","On-Prem",2020-11-03 17:04:48.076,2021-02-19 05:08:54.033,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16180","","elegant_murdock_15b9e369422f","","Undefined Loc","","On-Prem",2020-11-07 17:04:48.156,2021-02-19 05:08:55.623,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16206","","adoring_thompson_76617eb33e7b","","Undefined Loc","","On-Prem",2020-11-12 17:04:48.433,2021-02-19 05:08:56.580,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16212","","quirky_gates_11226a127d81","","Undefined Loc","","On-Prem",2020-11-12 17:04:49.060,2021-02-19 05:08:56.796,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16232","","silly_wing_cbe290ae351c","","Undefined Loc","","On-Prem",2020-11-30 17:04:25.690,2021-02-19 05:08:57.566,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16156","","admiring_yonath_b2fdc860a92a","","Undefined Loc","","On-Prem",2020-11-03 17:04:50.086,2021-02-19 05:08:54.693,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16196","","chromeBrowser-1_3482e91b6c6e","","Undefined Loc","","On-Prem",2020-11-10 17:04:51.183,2021-02-19 05:08:56.196,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16148","","xenodochial_poincare_d0a448eb13b7","","Undefined Loc","","On-Prem",2020-11-03 17:04:49.196,2021-02-19 05:08:54.390,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16242","","brave_beaver_98c04ab24e82","","Undefined Loc","","On-Prem",2020-11-30 17:04:26.736,2021-02-19 05:08:57.926,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16140","","epic_minsky_577f77d5bc99","","Undefined Loc","","On-Prem",2020-11-03 17:04:48.313,2021-02-19 05:08:54.100,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16173","","objective_colden_87e8fd2988f9","","Undefined Loc","","On-Prem",2020-11-07 17:04:47.356,2021-02-19 05:08:55.353,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16143","","suspicious_clarke_bc7528258526","","Undefined Loc","","On-Prem",2020-11-03 17:04:48.650,2021-02-19 05:08:54.206,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16162","","selenium-hub_66e3bc7ab236","","Undefined Loc","","On-Prem",2020-11-03 17:04:50.763,2021-02-19 05:08:54.920,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16193","","chromeBrowser-4_d779717bf8c5","","Undefined Loc","","On-Prem",2020-11-10 17:04:50.866,2021-02-19 05:08:56.083,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16202","","flamboyant_brattain_7e9ec5397a5d","","Undefined Loc","","On-Prem",2020-11-12 17:04:48.013,2021-02-19 05:08:56.430,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16178","","relaxed_meitner_1adfe83ad8cc","","Undefined Loc","","On-Prem",2020-11-07 17:04:47.926,2021-02-19 05:08:55.546,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16149","","tender_hypatia_4386415609b7","","Undefined Loc","","On-Prem",2020-11-03 17:04:49.306,2021-02-19 05:08:54.426,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16191","","firefoxBrowser-1_5eec6b424c6d","","Undefined Loc","","On-Prem",2020-11-10 17:04:50.646,2021-02-19 05:08:56.006,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16166","","jolly_ramanujan_9b72e366a672","","Undefined Loc","","On-Prem",2020-11-05 17:04:48.830,2021-02-19 05:08:55.083,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16221","","selenium-hub_d8092b460ab2","","Undefined Loc","","On-Prem",2020-11-18 17:04:45.783,2021-02-19 05:08:57.133,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16183","","boring_jepsen_9b8e7f27b7f2","","Undefined Loc","","On-Prem",2020-11-07 17:04:48.490,2021-02-19 05:08:55.740,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16234","","modest_edison_69bc7d23bba8","","Undefined Loc","","On-Prem",2020-11-30 17:04:25.903,2021-02-19 05:08:57.636,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16208","","dazzling_hopper_752f985c8074","","Undefined Loc","","On-Prem",2020-11-12 17:04:48.640,2021-02-19 05:08:56.653,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16146","","admiring_lumiere_b5ad0265d851","","Undefined Loc","","On-Prem",2020-11-03 17:04:48.983,2021-02-19 05:08:54.313,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16164","","AND","","Undefined Loc","","On-Prem",2020-11-04 20:36:28.133,2021-02-19 05:08:55.000,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16142","","competent_volhard_dd9f6a57c179","","Undefined Loc","","On-Prem",2020-11-03 17:04:48.536,2021-02-19 05:08:54.170,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16181","","laughing_northcutt_5e728b6e2770","","Undefined Loc","","On-Prem",2020-11-07 17:04:48.266,2021-02-19 05:08:55.663,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16210","","happy_ardinghelli_a0ad99921dc1","","Undefined Loc","","On-Prem",2020-11-12 17:04:48.846,2021-02-19 05:08:56.723,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16215","","goofy_hoover_367ab45fd852","","Undefined Loc","","On-Prem",2020-11-12 17:04:49.383,2021-02-19 05:08:56.903,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16195","","chromeBrowser-2_59cc79d5c96b","","Undefined Loc","","On-Prem",2020-11-10 17:04:51.080,2021-02-19 05:08:56.160,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16177","","stoic_haibt_7ff4f58cc7c8","","Undefined Loc","","On-Prem",2020-11-07 17:04:47.813,2021-02-19 05:08:55.506,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16175","","nifty_lewin_4301410f3bdf","","Undefined Loc","","On-Prem",2020-11-07 17:04:47.590,2021-02-19 05:08:55.430,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16209","","hopeful_einstein_91fb3bc9e038","","Undefined Loc","","On-Prem",2020-11-12 17:04:48.743,2021-02-19 05:08:56.690,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16145","","goofy_shockley_cb88db899c3b","","Undefined Loc","","On-Prem",2020-11-03 17:04:48.876,2021-02-19 05:08:54.276,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16213","","sad_ritchie_1b9843683961","","Undefined Loc","","On-Prem",2020-11-12 17:04:49.166,2021-02-19 05:08:56.830,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16216","","selenium-hub_52219a14498c","","Undefined Loc","","On-Prem",2020-11-12 17:04:49.486,2021-02-19 05:08:56.940,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16169","","eloquent_williams_29bf0ccc8a6a","","Undefined Loc","","On-Prem",2020-11-05 17:04:49.206,2021-02-19 05:08:55.196,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16139","","cranky_yalow_7f48b18906b3","","Undefined Loc","","On-Prem",2020-11-03 17:04:48.203,2021-02-19 05:08:54.066,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16167","","reverent_darwin_ddbc29e9a125","","Undefined Loc","","On-Prem",2020-11-05 17:04:48.960,2021-02-19 05:08:55.120,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16157","","sad_shannon_a20129f16ace","","Undefined Loc","","On-Prem",2020-11-03 17:04:50.196,2021-02-19 05:08:54.730,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16170","","my-postgres_cf898914d91f","","Undefined Loc","","On-Prem",2020-11-07 17:04:47.000,2021-02-19 05:08:55.236,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16150","","sad_varahamihira_fabeb0263c9d","","Undefined Loc","","On-Prem",2020-11-03 17:04:49.416,2021-02-19 05:08:54.466,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16159","","zen_lumiere_37e96a159e9a","","Undefined Loc","","On-Prem",2020-11-03 17:04:50.413,2021-02-19 05:08:54.806,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16214","","zen_heisenberg_60d6e9ad9669","","Undefined Loc","","On-Prem",2020-11-12 17:04:49.276,2021-02-19 05:08:56.866,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16152","","unruffled_bartik_2b22de144af0","","Undefined Loc","","On-Prem",2020-11-03 17:04:49.646,2021-02-19 05:08:54.543,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16231","","wizardly_cray_7b2db527ef9a","","Undefined Loc","","On-Prem",2020-11-30 17:04:25.573,2021-02-19 05:08:57.530,2020-11-01 00:00:00.000,2021-03-01 00:00:00.000
"15492","","84d433c91d65","","Undefined Loc","","On-Prem",2020-07-07 13:33:57.940,2021-02-19 05:08:29.746,2020-07-01 00:00:00.000,2021-03-01 00:00:00.000
"15523","","Leone Laptop","","Undefined Loc","","On-Prem",2020-07-21 14:57:50.176,2021-02-19 05:08:30.863,2020-07-01 00:00:00.000,2021-03-01 00:00:00.000
"15548","","22c86ef0bf5f","","Undefined Loc","","On-Prem",2020-07-28 16:01:20.473,2021-02-19 05:08:31.783,2020-07-01 00:00:00.000,2021-03-01 00:00:00.000
"15477","","Unknown 9","","Undefined Loc","","On-Prem",2020-07-01 04:11:27.966,2021-02-19 05:08:29.180,2020-07-01 00:00:00.000,2021-03-01 00:00:00.000
"15516","","omsagent_6630367056ca","","Undefined Loc","","On-Prem",2020-07-10 21:08:03.913,2021-02-19 05:08:30.626,2020-07-01 00:00:00.000,2021-03-01 00:00:00.000
"15542","","9b46ab512c16","","Undefined Loc","","On-Prem",2020-07-27 15:56:57.353,2021-02-19 05:08:31.553,2020-07-01 00:00:00.000,2021-03-01 00:00:00.000
"15573","","b4485d96457c","","Undefined Loc","","On-Prem",2020-07-31 16:05:28.950,2021-02-19 05:08:32.663,2020-07-01 00:00:00.000,2021-03-01 00:00:00.000
"15486","","f571569f4934","","Undefined Loc","","On-Prem",2020-07-07 13:33:57.366,2021-02-19 05:08:29.526,2020-07-01 00:00:00.000,2021-03-01 00:00:00.000
"15520","","ip-10-24-0-45","","Undefined Loc","","On-Prem",2020-07-16 13:51:56.516,2021-02-19 05:08:30.746,2020-07-01 00:00:00.000,2021-03-01 00:00:00.000
"15543","","cecda7f07115","","Undefined Loc","","On-Prem",2020-07-27 15:56:57.450,2021-02-19 05:08:31.593,2020-07-01 00:00:00.000,2021-03-01 00:00:00.000
"15509","","tunnel-front_c748a9a3e7fb","","Undefined Loc","","On-Prem",2020-07-10 21:08:02.553,2021-02-19 05:08:30.333,2020-07-01 00:00:00.000,2021-03-01 00:00:00.000
"15550","","273d8684bd3b","","Undefined Loc","","On-Prem",2020-07-28 16:01:56.756,2021-02-19 05:08:31.860,2020-07-01 00:00:00.000,2021-03-01 00:00:00.000
"15567","","c6bb3139de16","","Undefined Loc","","On-Prem",2020-07-31 16:05:28.343,2021-02-19 05:08:32.433,2020-07-01 00:00:00.000,2021-03-01 00:00:00.000
