CountryName,CountryCode,Date,School closures,Workplace closures,Cancelling public events,Restrictions on gathering,Public transport closures,Stay at home requirements,Internal mov't restrictions,International travel controls,Face coverings,Vaccination Policy
"Qatar","QAT",20210407,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Russia","RUS",20210407,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Sudan","SDN",20210407,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Senegal","SEN",20210407,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"El Salvador","SLV",20210407,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"San Marino","SMR",20210407,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Somalia","SOM",20210407,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Suriname","SUR",20210407,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Slovak Republic","SVK",20210407,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Slovenia","SVN",20210407,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Eswatini","SWZ",20210407,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Chad","TCD",20210407,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Turkmenistan","TKM",20210407,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Tonga","TON",20210407,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Trinidad and Tobago","TTO",20210407,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Taiwan","TWN",20210407,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"United States Virgin Islands","VIR",20210407,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Vanuatu","VUT",20210407,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
