ticket_nmbr,STATUS,assigned_group,PARENT_SERVICE,service,CHANGE_DATE,TIME_IN_STATUS_BY_OWNER_HRS
"IN10280227","NEW","","","","",
"IN10280228","NEW","","","","",
"IN10280230","NEW","","","","",
"IN10280231","NEW","","","","",
"IN10280235","NEW","","","","",
"IN10280236","NEW","","","","",
"IN10280240","NEW","","","","",
"IN10280242","NEW","","","","",
"IN10280243","NEW","","","","",
"IN10280246","NEW","","","","",
"IN10280247","NEW","","","","",
"IN10280248","NEW","","","","",
"IN10280251","NEW","","","","",
"IN10280253","NEW","","","","",
"IN10280254","NEW","","","","",
"IN10280255","NEW","","","","",
"IN10280257","NEW","","","","",
"IN10280258","NEW","","","","",
"IN10280260","NEW","","","","",
"IN10280261","NEW","","","","",
"IN10280263","NEW","","","","",
"IN10280265","NEW","","","","",
"IN10280266","NEW","","","","",
"IN10280268","NEW","","","","",
"IN10280269","NEW","","","","",
"IN10280270","NEW","","","","",
"IN10280272","NEW","","","","",
"IN10280274","NEW","","","","",
"IN10280276","NEW","","","","",
"IN10280277","NEW","","","","",
"IN10280280","NEW","","","","",
"IN10280282","NEW","","","","",
"IN10280284","NEW","","","","",
"IN10280285","NEW","","","","",
"IN10280286","NEW","","","","",
"IN10280287","NEW","","","","",
"IN10280288","NEW","","","","",
"IN10280290","NEW","","","","",
"IN10280292","NEW","","","","",
"IN10280293","NEW","","","","",
"IN10280294","NEW","","","","",
"IN10280295","NEW","","","","",
"IN10280298","NEW","","","","",
"IN10280299","NEW","","","","",
"IN10280300","NEW","","","","",
"IN10280301","NEW","","","","",
"IN10280302","NEW","","","","",
"IN10280303","NEW","","","","",
"IN10280305","NEW","","","","",
"IN10280308","NEW","","","","",
"IN10280309","NEW","","","","",
"IN10280310","NEW","","","","",
"IN10280313","NEW","","","","",
"IN10280315","NEW","","","","",
"IN10280316","NEW","","","","",
"IN10280317","NEW","","","","",
"IN10280318","NEW","","","","",
"IN10280319","NEW","","","","",
"IN10280321","NEW","","","","",
"IN10280322","NEW","","","","",
"IN10280323","NEW","","","","",
"IN10280326","NEW","","","","",
"IN10280327","NEW","","","","",
"IN10280329","NEW","","","","",
"IN10280332","NEW","","","","",
"IN10280333","NEW","","","","",
"IN10280335","NEW","","","","",
"IN10280336","NEW","","","","",
"IN10280338","NEW","","","","",
"IN10280339","NEW","","","","",
"IN10280340","NEW","","","","",
"IN10280341","NEW","","","","",
"IN10280343","NEW","","","","",
"IN10280344","NEW","","","","",
"IN10280345","NEW","","","","",
"IN10280346","NEW","","","","",
"IN10280347","NEW","","","","",
"IN10280348","NEW","","","","",
"IN10280349","NEW","","","","",
"IN10280350","NEW","","","","",
"IN10280351","NEW","","","","",
"IN10280352","NEW","","","","",
"IN10280353","NEW","","","","",
"IN10280354","NEW","","","","",
"IN10280356","NEW","","","","",
"IN10280361","NEW","","","","",
"IN10280362","NEW","","","","",
"IN10280363","NEW","","","","",
"IN10280374","NEW","","","","",
"IN10280375","NEW","","","","",
"IN10280376","NEW","","","","",
"IN10280377","NEW","","","","",
"IN10280378","NEW","","","","",
"IN10280379","NEW","","","","",
"IN10280380","NEW","","","","",
"IN10280381","NEW","","","","",
"IN10280382","NEW","","","","",
"IN10280383","NEW","","","","",
"IN10280384","NEW","","","","",
"IN10280385","NEW","","","","",
"IN10280386","NEW","","","","",
"IN10280387","NEW","","","","",
"IN10280388","NEW","","","","",
"IN10280389","NEW","","","","",
"IN10280390","NEW","","","","",
"IN10280392","NEW","","","","",
"IN10280393","NEW","","","","",
"IN10280394","NEW","","","","",
"IN10280399","NEW","","","","",
"IN10280400","NEW","","","","",
"IN10280402","NEW","","","","",
"IN10280405","NEW","","","","",
"IN10280406","NEW","","","","",
"IN10280409","NEW","","","","",
"IN10280412","NEW","","","","",
"IN10280414","NEW","","","","",
"IN10280417","NEW","","","","",
"IN10280419","NEW","","","","",
"IN10280420","NEW","","","","",
"IN10280422","NEW","","","","",
"IN10280423","NEW","","","","",
"IN10280424","NEW","","","","",
"IN10280425","NEW","","","","",
"IN10280426","NEW","","","","",
"IN10280427","NEW","","","","",
"IN10280428","NEW","","","","",
"IN10280430","NEW","","","","",
"IN10280432","NEW","","","","",
"IN10280433","NEW","","","","",
"IN10280434","NEW","","","","",
"IN10280435","NEW","","","","",
"IN10280436","NEW","","","","",
"IN10280437","NEW","","","","",
"IN10280458","NEW","","","","",
"IN10280463","NEW","","","","",
"IN10280464","NEW","","","","",
"IN10280465","NEW","","","","",
"IN10280466","NEW","","","","",
"IN10280468","NEW","","","","",
"IN10280469","NEW","","","","",
"IN10280470","NEW","","","","",
"IN10280472","NEW","","","","",
"IN10280473","NEW","","","","",
"IN10280474","NEW","","","","",
"IN10280475","NEW","","","","",
"IN10280476","NEW","","","","",
"IN10280477","NEW","","","","",
"IN10280479","NEW","","","","",
"IN10280480","NEW","","","","",
"IN10280481","NEW","","","","",
"IN10280482","NEW","","","","",
"IN10280483","NEW","","","","",
"IN10280484","NEW","","","","",
"IN10280485","NEW","","","","",
"IN10280486","NEW","","","","",
"IN10280487","NEW","","","","",
"IN10280488","NEW","","","","",
"IN10280489","NEW","","","","",
"IN10280490","NEW","","","","",
"IN10280493","NEW","","","","",
"IN10280494","NEW","","","","",
"IN10280498","NEW","","","","",
"IN10280499","NEW","","","","",
"IN10280500","NEW","","","","",
"IN10280504","NEW","","","","",
"IN10280507","NEW","","","","",
"IN10280508","NEW","","","","",
"IN10280537","NEW","","","","",
"IN10280539","NEW","","","","",
"IN10280541","NEW","","","","",
"IN10280542","NEW","","","","",
"IN10280545","NEW","","","","",
"IN10280548","NEW","","","","",
"IN10280549","NEW","","","","",
"IN10280550","NEW","","","","",
"IN10280551","NEW","","","","",
"IN10280552","NEW","","","","",
"IN10280553","NEW","","","","",
"IN10280557","NEW","","","","",
"IN10280562","NEW","","","","",
"IN10280564","NEW","","","","",
"IN10280565","NEW","","","","",
"IN10280566","NEW","","","","",
"IN10280567","NEW","","","","",
"IN10280568","NEW","","","","",
"IN10280569","NEW","","","","",
"IN10280574","NEW","","","","",
"IN10280575","NEW","","","","",
"IN10280576","NEW","","","","",
"IN10280577","NEW","","","","",
"IN10280578","NEW","","","","",
"IN10280579","NEW","","","","",
"IN10280580","NEW","","","","",
"IN10280581","NEW","","","","",
"IN10280582","NEW","","","","",
"IN10280583","NEW","","","","",
"IN10280584","NEW","","","","",
"IN10280585","NEW","","","","",
"IN10280587","NEW","","","","",
"IN10280590","NEW","","","","",
"IN10280591","NEW","","","","",
"IN10280592","NEW","","","","",
"IN10280593","NEW","","","","",
"IN10280594","NEW","","","","",
"IN10280595","NEW","","","","",
"IN10280596","NEW","","","","",
"IN10280597","NEW","","","","",
"IN10280598","NEW","","","","",
"IN10280599","NEW","","","","",
"IN10280601","NEW","","","","",
"IN10280602","NEW","","","","",
"IN10280603","NEW","","","","",
"IN10280604","NEW","","","","",
"IN10280605","NEW","","","","",
"IN10280606","NEW","","","","",
"IN10280611","NEW","","","","",
"IN10280612","NEW","","","","",
"IN10280613","NEW","","","","",
"IN10280614","NEW","","","","",
"IN10280615","NEW","","","","",
"IN10280616","NEW","","","","",
"IN10280617","NEW","","","","",
"IN10280619","NEW","","","","",
"IN10280620","NEW","","","","",
"IN10280621","NEW","","","","",
"IN10280622","NEW","","","","",
"IN10280623","NEW","","","","",
"IN10280624","NEW","","","","",
"IN10280625","NEW","","","","",
"IN10280626","NEW","","","","",
"IN10280627","NEW","","","","",
"IN10280629","NEW","","","","",
"IN10280630","NEW","","","","",
"IN10280631","NEW","","","","",
"IN10280632","NEW","","","","",
"IN10280633","NEW","","","","",
"IN10280634","NEW","","","","",
"IN10280635","NEW","","","","",
"IN10280636","NEW","","","","",
"IN10280637","NEW","","","","",
"IN10280638","NEW","","","","",
"IN10280639","NEW","","","","",
"IN10280640","NEW","","","","",
"IN10280641","NEW","","","","",
"IN10280644","NEW","","","","",
"IN10280645","NEW","","","","",
"IN10280647","NEW","","","","",
"IN10280648","NEW","","","","",
"IN10280649","NEW","","","","",
"IN10280650","NEW","","","","",
"IN10280651","NEW","","","","",
"IN10280652","NEW","","","","",
"IN10280653","NEW","","","","",
"IN10280654","NEW","","","","",
"IN10280655","NEW","","","","",
"IN10280660","NEW","","","","",
"IN10280663","NEW","","","","",
"IN10280664","NEW","","","","",
"IN10280670","NEW","","","","",
"IN10280671","NEW","","","","",
"IN10280675","NEW","","","","",
"IN10280676","NEW","","","","",
"IN10280690","NEW","","","","",
"IN10280691","NEW","","","","",
"IN10280693","NEW","","","","",
"IN10280694","NEW","","","","",
"IN10280695","NEW","","","","",
"IN10280698","NEW","","","","",
"IN10280699","NEW","","","","",
"IN10280700","NEW","","","","",
"IN10280701","NEW","","","","",
"IN10280702","NEW","","","","",
"IN10280704","NEW","","","","",
"IN10280705","NEW","","","","",
"IN10280707","NEW","","","","",
"IN10280708","NEW","","","","",
"IN10280712","NEW","","","","",
"IN10280713","NEW","","","","",
"IN10280714","NEW","","","","",
"IN10280715","NEW","","","","",
"IN10280718","NEW","","","","",
"IN10280719","NEW","","","","",
"IN10280720","NEW","","","","",
"IN10280724","NEW","","","","",
"IN10280726","NEW","","","","",
"IN10280729","NEW","","","","",
"IN10280733","NEW","","","","",
"IN10280737","NEW","","","","",
"IN10280739","NEW","","","","",
"IN10280741","NEW","","","","",
"IN10280754","NEW","","","","",
"IN10280755","NEW","","","","",
"IN10280757","NEW","","","","",
"IN10280760","NEW","","","","",
"IN10280761","NEW","","","","",
"IN10280763","NEW","","","","",
"IN10280765","NEW","","","","",
"IN10280766","NEW","","","","",
"IN10280767","NEW","","","","",
"IN10280768","NEW","","","","",
"IN10280769","NEW","","","","",
"IN10280770","NEW","","","","",
"IN10280774","NEW","","","","",
"IN10280777","NEW","","","","",
"IN10280778","NEW","","","","",
"IN10280779","NEW","","","","",
"IN10280781","NEW","","","","",
"IN10280782","NEW","","","","",
"IN10280783","NEW","","","","",
"IN10280784","NEW","","","","",
"IN10280785","NEW","","","","",
"IN10280786","NEW","","","","",
"IN10280789","NEW","","","","",
"IN10280790","NEW","","","","",
"IN10280791","NEW","","","","",
"IN10280808","NEW","","","","",
"IN10280809","NEW","","","","",
"IN10280817","NEW","","","","",
"IN10280820","NEW","","","","",
"IN10280822","NEW","","","","",
"IN10280824","NEW","","","","",
"IN10280826","NEW","","","","",
"IN10280827","NEW","","","","",
"IN10280830","NEW","","","","",
"IN10280831","NEW","","","","",
"IN10280832","NEW","","","","",
"IN10280833","NEW","","","","",
"IN10280834","NEW","","","","",
"IN10280835","NEW","","","","",
"IN10280838","NEW","","","","",
"IN10280843","NEW","","","","",
"IN10280846","NEW","","","","",
"IN10280847","NEW","","","","",
"IN10280849","NEW","","","","",
"IN10280850","NEW","","","","",
"IN10280853","NEW","","","","",
"IN10280854","NEW","","","","",
"IN10280857","NEW","","","","",
"IN10280858","NEW","","","","",
"IN10280859","NEW","","","","",
"IN10280862","NEW","","","","",
"IN10280864","NEW","","","","",
"IN10280865","NEW","","","","",
"IN10280866","NEW","","","","",
"IN10280867","NEW","","","","",
"IN10280868","NEW","","","","",
"IN10280870","NEW","","","","",
"IN10280871","NEW","","","","",
"IN10280872","NEW","","","","",
"IN10280873","NEW","","","","",
"IN10280875","NEW","","","","",
"IN10280876","NEW","","","","",
"IN10280878","NEW","","","","",
"IN10280881","NEW","","","","",
"IN10280882","NEW","","","","",
"IN10280883","NEW","","","","",
"IN10280887","NEW","","","","",
"IN10280888","NEW","","","","",
"IN10280889","NEW","","","","",
"IN10280890","NEW","","","","",
"IN10280891","NEW","","","","",
"IN10280894","NEW","","","","",
"IN10280895","NEW","","","","",
"IN10280896","NEW","","","","",
"IN10280897","NEW","","","","",
"IN10280914","NEW","","","","",
"IN10280918","NEW","","","","",
"IN10280919","NEW","","","","",
"IN10280920","NEW","","","","",
"IN10280921","NEW","","","","",
"IN10280922","NEW","","","","",
"IN10280923","NEW","","","","",
"IN10280925","NEW","","","","",
"IN10280926","NEW","","","","",
"IN10280927","NEW","","","","",
"IN10280928","NEW","","","","",
"IN10280929","NEW","","","","",
"IN10280932","NEW","","","","",
"IN10280933","NEW","","","","",
"IN10280934","NEW","","","","",
"IN10280935","NEW","","","","",
"IN10280937","NEW","","","","",
"IN10280940","NEW","","","","",
"IN10280942","NEW","","","","",
"IN10280944","NEW","","","","",
"IN10280946","NEW","","","","",
"IN10280948","NEW","","","","",
"IN10280950","NEW","","","","",
"IN10280952","NEW","","","","",
"IN10280953","NEW","","","","",
"IN10280956","NEW","","","","",
"IN10280957","NEW","","","","",
"IN10280958","NEW","","","","",
"IN10280959","NEW","","","","",
"IN10280963","NEW","","","","",
"IN10280964","NEW","","","","",
"IN10280965","NEW","","","","",
"IN10280967","NEW","","","","",
"IN10280969","NEW","","","","",
"IN10280970","NEW","","","","",
"IN10280973","NEW","","","","",
"IN10280984","NEW","","","","",
"IN10280991","NEW","","","","",
"IN10280992","NEW","","","","",
"IN10280993","NEW","","","","",
"IN10280997","NEW","","","","",
"IN10281007","NEW","","","","",
"IN10281018","NEW","","","","",
"IN10281037","NEW","","","","",
"IN10281039","NEW","","","","",
"IN10281040","NEW","","","","",
"IN10281041","NEW","","","","",
"IN10281045","NEW","","","","",
"IN10281048","NEW","","","","",
"IN10281050","NEW","","","","",
"IN10281051","NEW","","","","",
"IN10281053","NEW","","","","",
"IN10281055","NEW","","","","",
"IN10281057","NEW","","","","",
"IN10281058","NEW","","","","",
"IN10281059","NEW","","","","",
"IN10281060","NEW","","","","",
"IN10281061","NEW","","","","",
"IN10281063","NEW","","","","",
"IN10281064","NEW","","","","",
"IN10281065","NEW","","","","",
"IN10281067","NEW","","","","",
"IN10281068","NEW","","","","",
"IN10281070","NEW","","","","",
"IN10281072","NEW","","","","",
"IN10281077","NEW","","","","",
"IN10281078","NEW","","","","",
"IN10281079","NEW","","","","",
"IN10281081","NEW","","","","",
"IN10281083","NEW","","","","",
"IN10281086","NEW","","","","",
"IN10281087","NEW","","","","",
"IN10281090","NEW","","","","",
"IN10281091","NEW","","","","",
"IN10281092","NEW","","","","",
"IN10281094","NEW","","","","",
"IN10281095","NEW","","","","",
"IN10281096","NEW","","","","",
"IN10281097","NEW","","","","",
"IN10281098","NEW","","","","",
"IN10281101","NEW","","","","",
"IN10281104","NEW","","","","",
"IN10281105","NEW","","","","",
"IN10281108","NEW","","","","",
"IN10281109","NEW","","","","",
"IN10281110","NEW","","","","",
"IN10281111","NEW","","","","",
"IN10281112","NEW","","","","",
"IN10281113","NEW","","","","",
"IN10281115","NEW","","","","",
"IN10281116","NEW","","","","",
"IN10281118","NEW","","","","",
"IN10281119","NEW","","","","",
"IN10281120","NEW","","","","",
"IN10281121","NEW","","","","",
"IN10281122","NEW","","","","",
"IN10281124","NEW","","","","",
"IN10281127","NEW","","","","",
"IN10281128","NEW","","","","",
"IN10281129","NEW","","","","",
"IN10281130","NEW","","","","",
"IN10281134","NEW","","","","",
"IN10281135","NEW","","","","",
"IN10281137","NEW","","","","",
"IN10281138","NEW","","","","",
"IN10281139","NEW","","","","",
"IN10281140","NEW","","","","",
"IN10281141","NEW","","","","",
"IN10281142","NEW","","","","",
"IN10281143","NEW","","","","",
"IN10281144","NEW","","","","",
"IN10281145","NEW","","","","",
"IN10281147","NEW","","","","",
"IN10281163","NEW","","","","",
"IN10281164","NEW","","","","",
"IN10281165","NEW","","","","",
"IN10281166","NEW","","","","",
"IN10281167","NEW","","","","",
"IN10281169","NEW","","","","",
"IN10281170","NEW","","","","",
"IN10281172","NEW","","","","",
"IN10281173","NEW","","","","",
"IN10281176","NEW","","","","",
"IN10281178","NEW","","","","",
"IN10281180","NEW","","","","",
"IN10281181","NEW","","","","",
"IN10281182","NEW","","","","",
"IN10281183","NEW","","","","",
"IN10281185","NEW","","","","",
