screen_name,description,followers_count,user_id,name,profile_image_url,statuses_count,profile_url,location
"jqmtweets","Data platform professional working mainly with the Microsoft technology stack on-premises, in Azure, and AWS. Microsoft Data Platform MVP. My views are mine.",255,"1344748490950373376","John Q. Martin (He | Him)","http://pbs.twimg.com/profile_images/1344994758830206976/etf5ZFJF_normal.jpg",393,"https://twitter.com/jqmtweets","Dorset, UK"
"fatherjack","Database Engineer 
SQLSouthWest user group leader - https://t.co/jSeLLz4J1c, Blogger - https://t.co/s8LszyOkJO...",2098,"14139421","FatherJack 〓〓","http://pbs.twimg.com/profile_images/1573593469/MUG_s_normal.jpg",34725,"https://twitter.com/fatherjack","Cornwall, Devon, Southampton"
"kekline","Author: 'SQL in a Nutshell' & many IT books on Data, IT community, m'amore Rachel, my 7 kids (The Horde), Indie rock, NASA, & Nashville, TN.",11560,"22445912","Kevin Kline","http://pbs.twimg.com/profile_images/958736455693688832/QNwith4U_normal.jpg",15382,"https://twitter.com/kekline","36.267321,-86.540306"
"bftcpa","Nationally recognized speaker (K2 Enterprises, 48 states in US + Canada) & author on accounting technology. CPA, CITP, CGMA.",6107,"15259057","Brian F. Tankersley","http://pbs.twimg.com/profile_images/983776366934962182/7vaj_9MC_normal.jpg",10856,"https://twitter.com/bftcpa","Knoxville, Tennessee USA"
"GIS_Bandit","Product Manager @Esri | Interests #GIS, #HealthGIS, #Maps, #DataViz | @PremierLeague and @StarWars fan | Comments are my own.",4687,"794595153256194048","Derek Law","http://pbs.twimg.com/profile_images/794597925967958017/St0C-qcV_normal.jpg",13449,"https://twitter.com/GIS_Bandit","Redlands, CA"
"JTobey_Data","#VicePresident #GlobalDataSolutions at @MerkleCRM Data Solutions Expert in #BigData for B2B, B2C, International and Digital.",335,"2394729518","Joe Tobey","http://pbs.twimg.com/profile_images/448469237091168256/Zw_xuBBW_normal.png",3389,"https://twitter.com/JTobey_Data","Allentown, PA & NYC"
"Gezeitenbrand","#Microsoft365 business consultant | #useradoption  & Change | speaker | #ScrumMaster | artist | #agile | House Ravenclaw | #BotSquad | #singledad",890,"1130769193","Michael Roth 💻🤖🏳️‍🌈","http://pbs.twimg.com/profile_images/1308854642483359745/nOtNEUNb_normal.jpg",4377,"https://twitter.com/Gezeitenbrand","Köln, Deutschland"
"SynStalker","#StayHeroic, Do good recklessly. Sticker enthusiast. Web beautician. Self proclaimed MS Community Mascot . I coddiwomple.",2198,"16316330","Lou van der Bijl","http://pbs.twimg.com/profile_images/1339168302472564736/nrjSTQNi_normal.jpg",55694,"https://twitter.com/SynStalker","Cape Town, South Africa"
"RcVels","",693,"541027997","Rajavel","http://pbs.twimg.com/profile_images/1280518729437253632/khR1qDRY_normal.jpg",2517,"https://twitter.com/RcVels","Nashville, TN"
"FlerlageKev","Tableau Zen Master | Tableau Public Ambassador | Co-Leader of Cincy TUG | Manager, Business Intelligence at Unifund | God Loving | Views are My Own",6993,"968852384712622082","Kevin Flerlage","http://pbs.twimg.com/profile_images/1069409713270464518/87i-OXDU_normal.jpg",17999,"https://twitter.com/FlerlageKev","Burlington, KY"
"AdamMico1","#TableauAmbassador (Social) | Tableau Public Featured Author '20 | Michael W. Cristiani Community Leadership Award '20 | Sr. Data Analyst | #ActuallyAutistic",2609,"1158109936146092033","Adam Mico","http://pbs.twimg.com/profile_images/1314685174794330113/U5BD8oSi_normal.jpg",7882,"https://twitter.com/AdamMico1","Madison, WI"
"_madelinegrimes","Digital marketer @BlueWingDigital, @NYUStern MBA candidate, @YoungstownState alum, mental health advocate, musician, cat mom. All views my own. She/her.",222,"1105563186256904192","Madeline Grimes","http://pbs.twimg.com/profile_images/1364656897471762433/Okoyk8fZ_normal.jpg",1202,"https://twitter.com/_madelinegrimes","Princeton, NJ"
"sarahlovesdata","Tableau Zen Master | Tableau Social Ambassador | #LondonTUG | Founder #IronQuest | Co-lead #MentoringMeetup | Work @SlalomUK | All views are my own | she/her",9523,"3254807333","Sarah Bartlett","http://pbs.twimg.com/profile_images/1315019682378850306/_q4KaKEE_normal.jpg",26224,"https://twitter.com/sarahlovesdata","Basingstoke, England"
"AnnUJackson","#Tableau Zen Master & #Ambassador | Analytics Evangelist & Founder Jackson Two | #Data Communicator | 😻 #catmom to Starly, Pascal, & Joule",6176,"705959372082425857","Ann Jackson","http://pbs.twimg.com/profile_images/1224551373821206528/eWQc9vus_normal.jpg",3461,"https://twitter.com/AnnUJackson","Phoenix, AZ"
"bkornell","Tableau Enthusiast | #DataViz Nerd | #Tableau Desktop Certified Professional | Enterprise Business Intelligence Lead for @AbtAssociates",266,"98945133","Branden Kornell","http://pbs.twimg.com/profile_images/1106111585/diner_3_normal.jpg",1440,"https://twitter.com/bkornell","Boston, MA"
"ktfontnowagner","Tableau Ambassador | Proud Cajun, #ForeverLSU | People Analytics | Tableau Certified Professional & former Accredited Trainer | #DATA20-ish Speaker | she/her",2489,"2457235742","Katie Wagner","http://pbs.twimg.com/profile_images/1235695316457984000/T9KotfRO_normal.jpg",7571,"https://twitter.com/ktfontnowagner","Baton Rouge, LA"
"nick612haylund","paints with data👨‍💻 | @asktessellation 👾 | @alteryx ACE ♠️ https://t.co/FdQG19IakJ 🚀",1914,"55121262","Nick Haylund","http://pbs.twimg.com/profile_images/1057775167584264193/Erj3csax_normal.jpg",2052,"https://twitter.com/nick612haylund","Minneapolis, MN"
"ScottKimly","#Dataviz | Tableau Public Featured Author | 5x #VOTD | 2nd Place #WIA Conference Data Viz Comp 2019 & 2020 | #Momswhoviz",685,"1022145275891044352","Kimly","http://pbs.twimg.com/profile_images/1045592575309017089/l4jgN9VD_normal.jpg",1071,"https://twitter.com/ScottKimly","Melbourne, Victoria"
"ItsCandraM","#Lumodis CEO | 2020 Tableau Ambassador | Data Evangelist | Data Strategist | Data Ethics | #workoutwednesday coach | Data Storyteller | Speaker | Wife + Mom",988,"1066015766","Candra","http://pbs.twimg.com/profile_images/1303095820791754754/aqRgV2Az_normal.jpg",2067,"https://twitter.com/ItsCandraM","Columbus, GA"
"katebrown_5","without love in the dream it will never come true
#SportsVizSunday | #golf",1200,"181124588","Kate B","http://pbs.twimg.com/profile_images/1359625999604977670/NMX4sN77_normal.jpg",3367,"https://twitter.com/katebrown_5","Boston, MA"
"SParsonsDataViz","Lead Data Visualisation Developer at Dyson || Co-lead for South West TUG || #CertifablyTableau || Proud father of 3 || Views are my own",2515,"961919877454946304","Sam Parsons","http://pbs.twimg.com/profile_images/1311329666851102727/zqNqAyL2_normal.jpg",4542,"https://twitter.com/SParsonsDataViz","Chippenham, England"
"Lorela_F","Financial Analyst and Data Enthusiast 📊 | Joined Twitter for #Tableau",159,"1330949444163006464","Lorela.F","http://pbs.twimg.com/profile_images/1336240766650343424/zxd5Va1B_normal.jpg",66,"https://twitter.com/Lorela_F","Tirana, Albania"
"tmillergordon","A high-energy advocate and educator, pursuing a M.S.Ed. in International Higher Education at @ODU. B.A. in Philosophy & French from @YoungstownState.",67,"1231678339842265088","Tyler Miller-Gordon","http://pbs.twimg.com/profile_images/1318703710596366337/2donMUBo_normal.jpg",346,"https://twitter.com/tmillergordon","Norfolk, VA"
"TableauBytes","Helping people to understand Tableau 📊📈🖥 in byte-sized chunks. Desktop Certified Associate (so far) & TC19 speaker. #certifiableTableau #DataBadge",299,"1021677476945309696","Tableau Bytes","http://pbs.twimg.com/profile_images/1025400190835060736/3Omm0VaJ_normal.jpg",256,"https://twitter.com/TableauBytes","England, United Kingdom"
"Jasonforrestftw","Dataviz Designer at McKinsey, Editor-in-chief of Nightingale, Electronic Musician. Contact & more: https://t.co/qm8HQrT6fP",2904,"1023927842609012736","JasonForrest","http://pbs.twimg.com/profile_images/1243950778072645632/n-qYRGsn_normal.jpg",5669,"https://twitter.com/Jasonforrestftw","New York, NY"
"dataunjaded","Millennial trying her hand at adulting | #Tableau Featured Author | 3x #VOTD | low key data nerd | travel junkie | † | Clemson fan",720,"882783298291773440","Jade Wimpey","http://pbs.twimg.com/profile_images/1195089487602184193/cEFrFq11_normal.jpg",373,"https://twitter.com/dataunjaded","Clemson, SC"
"AbbyViz","Tableau Zen Master 💫•Doing things @Paystack•@We_Visualize Leader•Fierce protector of curved spines @beyondacurvedS•Baby(Runner•Cyclist•Swimmer•Tennis Player)",1142,"110790673","DataVizAbby","http://pbs.twimg.com/profile_images/1312838865321852934/qwsI9jYc_normal.jpg",1907,"https://twitter.com/AbbyViz","Lagos, Nigeria"
"juditbekker","I play small data big time | Tableau Public Ambassador | Best Designer Vizzie Award 2020",1868,"720990838852071425","judkacag","http://pbs.twimg.com/profile_images/1359195364147015690/Eo9jabR0_normal.jpg",1431,"https://twitter.com/juditbekker","Budapest, Hungary"
"MjG8484","",517,"617301981","Mel J","http://pbs.twimg.com/profile_images/878535959599620098/mSPfPJGD_normal.jpg",7396,"https://twitter.com/MjG8484","London, England"
"GhafarShah9","@TableauPublic Featured Author ‘20 | Biggest Growth #Vizzie Award ‘20 | Tableau Desktop Certified Associate & Specialist | 1 x #VOTD | Views are my own",1381,"769930053455114244","Ghafar Shah","http://pbs.twimg.com/profile_images/1252331879858155520/5_UWj6ac_normal.jpg",3041,"https://twitter.com/GhafarShah9","Philadelphia, PA"
"headecon","Independent nonpartisan research",1821,"1074627836","Headwaters Economics","http://pbs.twimg.com/profile_images/1257651110782722048/zW5UhavZ_normal.jpg",2788,"https://twitter.com/headecon","Bozeman, Montana USA"
"JaackParry","Tableau Desktop Certified Professional | Alteryx Designer Advanced | Tableau & Alteryx Consultant at The Data School | Leader of Tableau Prep Virtual User Group",590,"404702192","Jack Parry","http://pbs.twimg.com/profile_images/1084555819587379200/HAZf6eMb_normal.jpg",226,"https://twitter.com/JaackParry","London, England"
"davidvelleca","📊 Tableau Desktop Certified Associate | Alteryx Advanced Designer Certified | STLTUG Co Lead | Head of Data & Analytics for IM @Cigna | Views are my own",956,"939682744333938688","David Velleca","http://pbs.twimg.com/profile_images/1054808483193806848/DMrqO6FH_normal.jpg",1135,"https://twitter.com/davidvelleca","Dardenne Prairie, MO"
"joe_skinner","Sitting Resident Trainer and Men's Sitting Assistant Coach for USA Volleyball @usavolleyball",417,"149790919","Joe Skinner","http://pbs.twimg.com/profile_images/777285014362857472/EJ_eM2_u_normal.jpg",1904,"https://twitter.com/joe_skinner","Edmond, OK"
"charlieisaacs","VP, CTO for Customer Connection at @salesforce - I help Connect Customers and their Products. #Ally #IoT #Diversity #STEAM #Inclusion #Grateful He/Him",35792,"16943688","Charlie Isaacs","http://pbs.twimg.com/profile_images/1004130539211636736/w0yt1HTj_normal.jpg",106565,"https://twitter.com/charlieisaacs","ÜT: 37.322821,-121.809369"
"ZaksViz","I 💙 #Data | #Tableau Desktop Certified 📊 | Tableau Server Qualified 🧑‍💻 | Tableau CoE 📈 | #VOTD x3  | All views my own",2341,"919686263116128261","Zak Geis","http://pbs.twimg.com/profile_images/1322587497919090692/EBm9GVq7_normal.jpg",3276,"https://twitter.com/ZaksViz","Columbus, Ohio"
"GovEventsGroup","Gain access to 1,000+ upcoming government events. Post yours for free, and reach our 103,000+ #government, #military and industry members. Membership is free!",4691,"55373985","GovEvents","http://pbs.twimg.com/profile_images/1257399233193402371/FNTb0L-g_normal.jpg",46768,"https://twitter.com/GovEventsGroup","Washington, DC"
"aashique_s","Data Analyst 📊 Tableau Enthusiast 😁 Manchester City ♥️ KDB ⚽ Virat 🏏",549,"3318980367","Aashique S","http://pbs.twimg.com/profile_images/1338472973393649665/io4rfLFm_normal.jpg",1223,"https://twitter.com/aashique_s","Ooty, India"
"Q_la_Rooy","#Dataviz @AmsterdamNL | Tweets are my own | #Tableau |",198,"1216063862065242112","Quintin la Rooy","http://pbs.twimg.com/profile_images/1338149921556484097/Mf86NUzo_normal.jpg",535,"https://twitter.com/Q_la_Rooy","Amsterdam, Nederland"
"ProfDrKSchulte","Professor @FHMS_Wirtschaft | @tableau Zen Master & #IronViz champion | Founder @COdataBlog | 🇪🇺 | wants something just like this",3215,"871679652582109184","Klaus Schulte","http://pbs.twimg.com/profile_images/1177476879277641728/8-EUWhEG_normal.jpg",2781,"https://twitter.com/ProfDrKSchulte","Münster, Deutschland"
"MrsDawnitaJ","Data Analyst. Event Planner. Researcher. Philanthropic Fundraiser.",145,"480646739","Mrs. Dawnita J","http://pbs.twimg.com/profile_images/1313201250180173827/kP9nL_NH_normal.jpg",402,"https://twitter.com/MrsDawnitaJ","Washington, DC"
"sojourn_solns","We are a growth-minded marketing operations consultancy that helps ambitious marketing organizations solve problems while delivering real business results.",560,"3251672783","Sojourn Solutions","http://pbs.twimg.com/profile_images/600610234428628992/vhZT6vi6_normal.png",1168,"https://twitter.com/sojourn_solns","Texas, United States"
"collinz","Certified #Salesforce Architect empowering #nonprofit customers at @Salesforceorg (@salesforce). Opinionated. Fitness & wellness nerd. Tweets and typos my own.",1739,"17657180","Collin A. Zimmerman he/him","http://pbs.twimg.com/profile_images/1181294149879779328/bOXNICet_normal.jpg",39815,"https://twitter.com/collinz","Oxford, OH"
"EcohMedia","ECOH MEDIA è una Società di System Integration che opera nel campo della Business Intelligence, Cybersecurity e UX/UI",5,"1272837685078560769","Ecoh Media","http://pbs.twimg.com/profile_images/1272838088017031170/syOSc388_normal.jpg",189,"https://twitter.com/EcohMedia","Pescara, Roma, Varese"
"Marketanalytic5","Tableau Ambassador,   Data Geek,  BI consultant,  TUG and Scholastic Tableau Presenter and Triathlete",639,"1024717678957813760","Jim Dehner","http://pbs.twimg.com/profile_images/1202292109480464385/_ADw_Aqx_normal.jpg",669,"https://twitter.com/Marketanalytic5","Fairview, TN"
"EpleySamuel","I help people understand data | DataDriver at @goDataDrive | @Tableau Desktop Certified Associate + Consultant | @Alteryx Advanced Certified | #DataFam",394,"1246099002623438849","Samuel Epley","http://pbs.twimg.com/profile_images/1334189928687824901/Sw3b68MS_normal.jpg",872,"https://twitter.com/EpleySamuel","Minnesota, USA"
"LediHolly","Social Psychologist. Feminist. Data Nerd.
Data Science Analyst at UNDP. Views are my own.",1013,"207614866","Naledi Hollbruegge","http://pbs.twimg.com/profile_images/1204900361485635584/JLKgHJkg_normal.jpg",1296,"https://twitter.com/LediHolly","London, England"
"cimtag","Die cimt ag ist ein IT‐Beratungsunternehmen aus #Hamburg, #Berlin, #Köln, #Frankfurt und #Düsseldorf #consulting",137,"828617016068231169","cimt AG","http://pbs.twimg.com/profile_images/1348908926931251200/cBjFrOse_normal.png",459,"https://twitter.com/cimtag","Hamburg, Deutschland"
"DevoteamEs","🚀 Somos una consultora de tecnologías #BusinessIntelligence #DataAnalytics #BigData #Cloud #Bi con más de 15 años de historia en España.
#TechForPeople
👇👇",241,"936207333008510976","Devoteam España","http://pbs.twimg.com/profile_images/1120596438281539590/3yx-I-Oo_normal.png",978,"https://twitter.com/DevoteamEs","Comunidad de Madrid, España"
"yam_caroline","Building Community across Asia Pacific | I love chatting with my local #datafam 
🍉 Please send food noodes | Not only data stuff | All thought nuggets are me",760,"778459630804406274","caroline yam","http://pbs.twimg.com/profile_images/1154300244106121216/mnD3BgSc_normal.jpg",622,"https://twitter.com/yam_caroline","Sydney, Australia"
"rosariogaunag","Passionate about @Tableau and Information Analysis | Tableau Zen 2019 & 2020 | Tableau Ambassador | Tableau Featured Author",2076,"779724988039528448","Rosario Gauna","http://pbs.twimg.com/profile_images/1313988822292525056/P889LEue_normal.jpg",2003,"https://twitter.com/rosariogaunag","Nuevo León, México"
"lukestanke","Data Professional  |  Partner at @AskTessellation | Tableau Zen Status",4665,"4706665425","📊","http://pbs.twimg.com/profile_images/1275248079021551616/JlEXnSdD_normal.jpg",6619,"https://twitter.com/lukestanke","Minneapolis, MN"
"HeyladyJami","Tech geek with @data_4_people. Pop culture maven, lover of all things #geekchic. Lifelong do-gooder. ENTJ. Opinions = own, RT 🚫 endorsement",2002,"29158495","Jami Goodwin Medina","http://pbs.twimg.com/profile_images/759782885448495104/xgUUak44_normal.jpg",9339,"https://twitter.com/HeyladyJami","Birmingham, AL"
