Last_Discovered,Device ID,Device_Name,Tags,In Service,Service_Level,Device_Type,Device Subtype,Device_Serial,Virtual Host,Network Device,OS Architecture,Total CPUs,Cores Per CPU,Threads Per Core,CPU Speed,Total Cores,RAM,OS Vendor,OS Category,OS Name,OS Version,OS Version Number,OS_End of Life,OS_End of Support,Manufacturer,Hardware Model,Asset Number,Software Discovered,Services Discovered,Application Components Discovered,Local Disk Count,Mounts Discovered,IP Addresses Discovered,Parts Discovered,BIOS Version,BIOS Revision,BIOS Release Date,Storage Room,Building Name,Room Name,Row Name,Rack Name,Size (RU),network_shares,mount_points,account,Cloud Service Provider,Cloud Service Name,Cloud Instance ID,Cloud Instance Name,Cloud Instance Type,Cloud Instance Status,Cloud Location,Cloud Notes,PO Date,PO Cost,Line Item Cost,Order Number,Cost Center,Cost Center Description,all_listener_device_ips,all_labels,Used Space,Total Space,Total Free Space,IP_Address,Customer
2021-02-19 05:09:01.683,"16362","goofy_wilson_b46ea86e1b18","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:54.653,"16155","gracious_colden_aa29b23d5e09","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:46.913,"15940","gracious_lewin_fb0f5750b57f","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:56.723,"16210","happy_ardinghelli_a0ad99921dc1","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:48.890,"15993","happy_carson_d73a491c5f1f","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:51.373,"16067","hardcore_archimedes_ad1f9fcb35d9","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:37.186,"15683","hardcore_aryabhata_5ee09861c414","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:54.880,"16161","heuristic_lichterman_53a936598e91","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:52.190,"16088","heuristic_nightingale_adc2c102f0c2","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:54.243,"16144","hopeful_chandrasekhar_a28b55d510e1","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:56.690,"16209","hopeful_einstein_91fb3bc9e038","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:45.866,"15912","hopeful_goldstine_14dc5fb50ad3","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:47.220,"15949","hopeful_hodgkin_83b25b681d8e","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:45.500,"15902","hopeful_liskov_db6fb9c104a5","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:46.570,"15931","hopeful_shaw_98faea0a7c57","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:45.650,"15906","hungry_bardeen_6987282efd57","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:46.836,"15938","hungry_brown_8ae20bd7394e","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:49.833,"16018","hungry_carson_2b16c2afa503","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:09:01.956,"16369","hungry_panini_6577b6bf6d7b","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:46.800,"15937","hungry_wescoff_ac7d84672530","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:58.383,"16254","infallible_mahavira_e0f4249c81fc","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:37.263,"15685","inspiring_ardinghelli_0ab05b2278d6","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:48.200,"15975","inspiring_clarke_3efabebbf2ae","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:55.586,"16179","inspiring_haibt_66a87ab6b704","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:47.480,"15956","inspiring_poitras_004b3838bb83","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:51.340,"16066","inspiring_sammet_baf09ac27079","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:37.300,"15686","jolly_brattain_4df49bfab883","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:53.996,"16137","jolly_hoover_1bbded3ba86e","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:48.813,"15991","jolly_lamarr_117cf9187602","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:45.536,"15903","keen_easley_a5c1deaa7619","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:46.723,"15935","keen_stallman_bf4bad65e734","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:56.760,"16211","kickass_bose_f3b38f105c53","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:48.970,"15995","kind_joliot_e6eda28e9efe","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:46.496,"15929","kind_mclean_7257fcc21aa0","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:49.490,"16009","laughing_goldwasser_3f5b7a95ecd2","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:55.663,"16181","laughing_northcutt_5e728b6e2770","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:47.553,"15958","laughing_wilson_d65dc91b9ceb","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:51.306,"16065","loving_austin_396701fe592c","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:53.706,"16129","loving_edison_485ef4d42310","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:52.376,"16093","loving_euler_9714c22ff5c1","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:51.810,"16078","loving_panini_a3eb560ef7fe","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:52.453,"16095","loving_wiles_9bb05b2c2e91","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:50.166,"16027","loving_williams_9c767b040feb","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:47.370,"15953","lucid_ardinghelli_e003862c4178","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:58.503,"16257","lucid_yonath_49cf81a490cc","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:47.626,"15960","modest_austin_d847ee8df550","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:57.636,"16234","modest_edison_69bc7d23bba8","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:51.130,"16060","modest_franklin_bba67f7722af","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:57.890,"16241","modest_goodall_bf8557446dcf","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:46.263,"15923","modest_shockley_265b72b8daba","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:53.253,"16116","modest_wing_4aac01913ec5","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:53.356,"16119","mystifying_euclid_444825414ebf","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:53.633,"16127","mystifying_franklin_1a6ed5e2ad05","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:49.793,"16017","mystifying_noether_4352005fd8bc","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:09:01.876,"16367","mystifying_shannon_8c47360157d4","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:57.746,"16237","naughty_bardeen_6fcc3dec560b","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:48.466,"15982","naughty_beaver_8aa66ee79a24","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
2021-02-19 05:08:58.423,"16255","naughty_blackwell_abc74b8e24bc","",True,"Production","virtual","Docker Container","",False,False,"",,,,,,,"Ubuntu Test Vendor","","Ubuntu - 18.04","18.04","",2023-04-30 00:00:00.000,2028-04-30 00:00:00.000,"","","",0,0,0,0,0,0,0,"","","","","","","","",,"","","","","","","","","","","",,,,"",,"","","",0,,"","",""
