show_id,genres
"n7275","Comedies"
"n7281","Comedies"
"n7293","Comedies"
"n7297","Comedies"
"n7299","Comedies"
"n7314","Comedies"
"n7315","Comedies"
"n7317","Comedies"
"n7318","Comedies"
"n7319","Comedies"
"n7320","Comedies"
"n7321","Comedies"
"n7327","Comedies"
"n7336","Comedies"
"n7337","Comedies"
"n7345","Comedies"
"n7346","Comedies"
"n7347","Comedies"
"n7348","Comedies"
"n7352","Comedies"
"n7353","Comedies"
"n7355","Comedies"
"n7363","Comedies"
"n7366","Comedies"
"n7370","Comedies"
"n7385","Comedies"
"n7387","Comedies"
"n7392","Comedies"
"n7398","Comedies"
"n7400","Comedies"
"n7423","Comedies"
"n7426","Comedies"
"n7429","Comedies"
"n7430","Comedies"
"n7440","Comedies"
"n7443","Comedies"
"n7444","Comedies"
"n7449","Comedies"
"n7451","Comedies"
"n7453","Comedies"
"n7462","Comedies"
"n7474","Comedies"
"n7485","Comedies"
"n7487","Comedies"
"n7488","Comedies"
"n7504","Comedies"
"n7509","Comedies"
"n7514","Comedies"
"n7516","Comedies"
"n7518","Comedies"
"n7520","Comedies"
"n7521","Comedies"
"n7523","Comedies"
"n7525","Comedies"
"n7527","Comedies"
"n7528","Comedies"
"n7532","Comedies"
"n7535","Comedies"
"n7536","Comedies"
"n7537","Comedies"
"n7540","Comedies"
"n7542","Comedies"
"n7543","Comedies"
"n7544","Comedies"
"n7545","Comedies"
"n7551","Comedies"
"n7554","Comedies"
"n7558","Comedies"
"n7563","Comedies"
"n7567","Comedies"
"n7580","Comedies"
"n7591","Comedies"
"n7592","Comedies"
"n7593","Comedies"
"n7597","Comedies"
"n7635","Comedies"
"n7638","Comedies"
"n7639","Comedies"
"n7640","Comedies"
"n7642","Comedies"
"n7644","Comedies"
"n7645","Comedies"
"n7646","Comedies"
"n7651","Comedies"
"n7670","Comedies"
"n7678","Comedies"
"n7681","Comedies"
"n7686","Comedies"
"n7689","Comedies"
"n7703","Comedies"
"n7716","Comedies"
"n7717","Comedies"
"n7720","Comedies"
"n7721","Comedies"
"n7725","Comedies"
"n7733","Comedies"
"n7739","Comedies"
"n7756","Comedies"
"n7795","Comedies"
"n7798","Comedies"
"n7806","Comedies"
"n7815","Comedies"
"n7824","Comedies"
"n7826","Comedies"
"n7827","Comedies"
"n7831","Comedies"
"n7838","Comedies"
"n7853","Comedies"
"n7861","Comedies"
"n7889","Comedies"
"n7891","Comedies"
"n7901","Comedies"
"n7902","Comedies"
"n7904","Comedies"
"n7908","Comedies"
"n7917","Comedies"
"n7921","Comedies"
"n7928","Comedies"
"n7932","Comedies"
"n7934","Comedies"
"n7937","Comedies"
"n7938","Comedies"
"n7945","Comedies"
"n7948","Comedies"
"n7950","Comedies"
"n7952","Comedies"
"n7955","Comedies"
"n7956","Comedies"
"n7957","Comedies"
"n7959","Comedies"
"n7961","Comedies"
"n7981","Comedies"
"n7987","Comedies"
"n7988","Comedies"
"n7990","Comedies"
"n7993","Comedies"
"n7997","Comedies"
"n8004","Comedies"
"n8011","Comedies"
"n8025","Comedies"
"n8029","Comedies"
"n8033","Comedies"
"n8037","Comedies"
"n8038","Comedies"
"n8043","Comedies"
"n8044","Comedies"
"n8046","Comedies"
"n8048","Comedies"
"n8051","Comedies"
"n8056","Comedies"
"n8066","Comedies"
"n8069","Comedies"
"n8073","Comedies"
"n8075","Comedies"
"n8076","Comedies"
"n8077","Comedies"
"n8078","Comedies"
"n8088","Comedies"
"n8089","Comedies"
"n8099","Comedies"
"n8100","Comedies"
"n8102","Comedies"
"n8104","Comedies"
"n8106","Comedies"
"n8107","Comedies"
"n8111","Comedies"
"n8114","Comedies"
"n8115","Comedies"
"n8119","Comedies"
"n8125","Comedies"
"n8127","Comedies"
"n8131","Comedies"
"n8141","Comedies"
"n8147","Comedies"
"n8154","Comedies"
"n8159","Comedies"
"n8160","Comedies"
"n8161","Comedies"
"n8162","Comedies"
"n8171","Comedies"
"n8188","Comedies"
"n8191","Comedies"
"n8193","Comedies"
"n8195","Comedies"
"n8196","Comedies"
"n8202","Comedies"
"n8220","Comedies"
"n8227","Comedies"
"n8230","Comedies"
"n8231","Comedies"
"n8249","Comedies"
"n8253","Comedies"
"n8254","Comedies"
"n8256","Comedies"
"n8259","Comedies"
"n8261","Comedies"
"n8264","Comedies"
"n8285","Comedies"
"n8286","Comedies"
"n8296","Comedies"
"n8301","Comedies"
"n8302","Comedies"
"n8305","Comedies"
"n8306","Comedies"
"n8318","Comedies"
"n8324","Comedies"
"n8326","Comedies"
"n8336","Comedies"
"n8347","Comedies"
"n8353","Comedies"
"n8361","Comedies"
"n8363","Comedies"
"n8366","Comedies"
"n8373","Comedies"
"n8387","Comedies"
"n8392","Comedies"
"n8394","Comedies"
"n8399","Comedies"
"n8402","Comedies"
"n8403","Comedies"
"n8407","Comedies"
"n8410","Comedies"
"n8421","Comedies"
"n8431","Comedies"
"n8434","Comedies"
"n8435","Comedies"
"n8439","Comedies"
"n8444","Comedies"
"n8445","Comedies"
"n8446","Comedies"
"n8447","Comedies"
"n8452","Comedies"
"n8455","Comedies"
"n8458","Comedies"
"n8461","Comedies"
"n8464","Comedies"
"n8466","Comedies"
"n8495","Comedies"
"n8498","Comedies"
"n8502","Comedies"
"n8505","Comedies"
"n8507","Comedies"
"n8516","Comedies"
"n8530","Comedies"
"n8537","Comedies"
"n8541","Comedies"
"n8543","Comedies"
"n8555","Comedies"
"n8557","Comedies"
"n8563","Comedies"
"n8569","Comedies"
"n8570","Comedies"
"n8577","Comedies"
"n8581","Comedies"
"n8586","Comedies"
"n8592","Comedies"
"n8599","Comedies"
"n8603","Comedies"
"n8608","Comedies"
"n8609","Comedies"
"n8615","Comedies"
"n8619","Comedies"
"n8622","Comedies"
"n8623","Comedies"
"n8624","Comedies"
"n8625","Comedies"
"n8626","Comedies"
"n8627","Comedies"
"n8629","Comedies"
"n8639","Comedies"
"n8642","Comedies"
"n8656","Comedies"
"n8660","Comedies"
"n8662","Comedies"
"n8665","Comedies"
"n8667","Comedies"
"n8673","Comedies"
"n8683","Comedies"
"n8690","Comedies"
"n8696","Comedies"
"n8698","Comedies"
"n8700","Comedies"
"n8706","Comedies"
"n8709","Comedies"
"n8714","Comedies"
"n8717","Comedies"
"n8720","Comedies"
"n8730","Comedies"
"n8731","Comedies"
"n8732","Comedies"
"n8734","Comedies"
"n8743","Comedies"
"n8746","Comedies"
"n8752","Comedies"
"n8762","Comedies"
"n8773","Comedies"
"n8774","Comedies"
"n8777","Comedies"
"n8783","Comedies"
"n8788","Comedies"
"n8790","Comedies"
"n8791","Comedies"
"n8792","Comedies"
"n8794","Comedies"
"n8799","Comedies"
"n8805","Comedies"
"n8806","Comedies"
"n2","International Tv Shows"
"n3","International Tv Shows"
"n5","International Tv Shows"
"n11","International Tv Shows"
"n12","International Tv Shows"
"n20","International Tv Shows"
"n21","International Tv Shows"
"n22","International Tv Shows"
"n26","International Tv Shows"
"n33","International Tv Shows"
"n34","International Tv Shows"
"n48","International Tv Shows"
"n50","International Tv Shows"
"n51","International Tv Shows"
"n67","International Tv Shows"
"n70","International Tv Shows"
"n71","International Tv Shows"
"n73","International Tv Shows"
"n77","International Tv Shows"
"n93","International Tv Shows"
"n110","International Tv Shows"
"n111","International Tv Shows"
"n122","International Tv Shows"
"n133","International Tv Shows"
"n155","International Tv Shows"
"n166","International Tv Shows"
"n187","International Tv Shows"
"n188","International Tv Shows"
"n194","International Tv Shows"
"n195","International Tv Shows"
"n199","International Tv Shows"
"n213","International Tv Shows"
"n214","International Tv Shows"
"n220","International Tv Shows"
"n224","International Tv Shows"
"n225","International Tv Shows"
"n226","International Tv Shows"
"n227","International Tv Shows"
"n243","International Tv Shows"
"n244","International Tv Shows"
"n246","International Tv Shows"
"n261","International Tv Shows"
"n266","International Tv Shows"
"n267","International Tv Shows"
"n274","International Tv Shows"
"n276","International Tv Shows"
"n277","International Tv Shows"
"n278","International Tv Shows"
"n288","International Tv Shows"
"n289","International Tv Shows"
"n290","International Tv Shows"
"n292","International Tv Shows"
"n312","International Tv Shows"
"n314","International Tv Shows"
"n317","International Tv Shows"
"n320","International Tv Shows"
"n322","International Tv Shows"
"n323","International Tv Shows"
"n332","International Tv Shows"
"n339","International Tv Shows"
"n367","International Tv Shows"
"n369","International Tv Shows"
"n382","International Tv Shows"
"n386","International Tv Shows"
"n392","International Tv Shows"
"n398","International Tv Shows"
"n402","International Tv Shows"
"n431","International Tv Shows"
"n432","International Tv Shows"
"n435","International Tv Shows"
"n436","International Tv Shows"
"n454","International Tv Shows"
"n457","International Tv Shows"
"n479","International Tv Shows"
"n488","International Tv Shows"
"n491","International Tv Shows"
"n504","International Tv Shows"
"n505","International Tv Shows"
"n511","International Tv Shows"
"n515","International Tv Shows"
"n516","International Tv Shows"
"n517","International Tv Shows"
"n518","International Tv Shows"
"n522","International Tv Shows"
"n524","International Tv Shows"
"n525","International Tv Shows"
"n534","International Tv Shows"
"n537","International Tv Shows"
"n538","International Tv Shows"
"n539","International Tv Shows"
"n544","International Tv Shows"
"n545","International Tv Shows"
"n547","International Tv Shows"
"n550","International Tv Shows"
"n554","International Tv Shows"
"n566","International Tv Shows"
"n572","International Tv Shows"
"n578","International Tv Shows"
"n588","International Tv Shows"
"n618","International Tv Shows"
"n622","International Tv Shows"
"n626","International Tv Shows"
"n628","International Tv Shows"
"n632","International Tv Shows"
"n638","International Tv Shows"
"n640","International Tv Shows"
"n641","International Tv Shows"
"n643","International Tv Shows"
"n648","International Tv Shows"
"n654","International Tv Shows"
"n659","International Tv Shows"
"n660","International Tv Shows"
"n662","International Tv Shows"
"n664","International Tv Shows"
"n666","International Tv Shows"
"n667","International Tv Shows"
"n670","International Tv Shows"
"n674","International Tv Shows"
"n676","International Tv Shows"
"n680","International Tv Shows"
"n683","International Tv Shows"
"n685","International Tv Shows"
"n687","International Tv Shows"
"n692","International Tv Shows"
"n693","International Tv Shows"
"n698","International Tv Shows"
"n700","International Tv Shows"
"n701","International Tv Shows"
"n704","International Tv Shows"
"n707","International Tv Shows"
"n708","International Tv Shows"
"n710","International Tv Shows"
"n715","International Tv Shows"
"n716","International Tv Shows"
"n726","International Tv Shows"
"n732","International Tv Shows"
"n735","International Tv Shows"
"n745","International Tv Shows"
"n754","International Tv Shows"
"n768","International Tv Shows"
"n773","International Tv Shows"
"n779","International Tv Shows"
"n790","International Tv Shows"
"n806","International Tv Shows"
"n821","International Tv Shows"
"n832","International Tv Shows"
"n833","International Tv Shows"
"n834","International Tv Shows"
"n836","International Tv Shows"
"n838","International Tv Shows"
"n844","International Tv Shows"
"n848","International Tv Shows"
"n858","International Tv Shows"
"n870","International Tv Shows"
"n877","International Tv Shows"
"n885","International Tv Shows"
"n887","International Tv Shows"
"n898","International Tv Shows"
"n903","International Tv Shows"
"n961","International Tv Shows"
"n964","International Tv Shows"
"n966","International Tv Shows"
"n969","International Tv Shows"
"n973","International Tv Shows"
"n989","International Tv Shows"
"n998","International Tv Shows"
"n1004","International Tv Shows"
"n1013","International Tv Shows"
"n1033","International Tv Shows"
"n1039","International Tv Shows"
"n1041","International Tv Shows"
"n1045","International Tv Shows"
"n1048","International Tv Shows"
"n1057","International Tv Shows"
"n1059","International Tv Shows"
"n1063","International Tv Shows"
"n1065","International Tv Shows"
"n1068","International Tv Shows"
"n1083","International Tv Shows"
"n1085","International Tv Shows"
"n1092","International Tv Shows"
"n1094","International Tv Shows"
"n1117","International Tv Shows"
"n1124","International Tv Shows"
"n1130","International Tv Shows"
"n1147","International Tv Shows"
"n1164","International Tv Shows"
"n1167","International Tv Shows"
"n1174","International Tv Shows"
"n1175","International Tv Shows"
"n1187","International Tv Shows"
"n1197","International Tv Shows"
"n1202","International Tv Shows"
"n1211","International Tv Shows"
"n1218","International Tv Shows"
"n1224","International Tv Shows"
"n1227","International Tv Shows"
"n1228","International Tv Shows"
"n1230","International Tv Shows"
"n1235","International Tv Shows"
"n1247","International Tv Shows"
"n1258","International Tv Shows"
"n1269","International Tv Shows"
"n1271","International Tv Shows"
"n1272","International Tv Shows"
"n1273","International Tv Shows"
"n1283","International Tv Shows"
"n1286","International Tv Shows"
"n1294","International Tv Shows"
"n1295","International Tv Shows"
"n1297","International Tv Shows"
"n1299","International Tv Shows"
"n1300","International Tv Shows"
"n1302","International Tv Shows"
"n1318","International Tv Shows"
"n1321","International Tv Shows"
"n1339","International Tv Shows"
"n1340","International Tv Shows"
"n1350","International Tv Shows"
"n1361","International Tv Shows"
"n1374","International Tv Shows"
"n1384","International Tv Shows"
"n1385","International Tv Shows"
"n1386","International Tv Shows"
"n1393","International Tv Shows"
"n1433","International Tv Shows"
"n1441","International Tv Shows"
"n1443","International Tv Shows"
"n1461","International Tv Shows"
"n1479","International Tv Shows"
"n1480","International Tv Shows"
"n1481","International Tv Shows"
"n1484","International Tv Shows"
"n1488","International Tv Shows"
"n1490","International Tv Shows"
"n1504","International Tv Shows"
"n1515","International Tv Shows"
"n1517","International Tv Shows"
"n1521","International Tv Shows"
"n1529","International Tv Shows"
"n1533","International Tv Shows"
"n1536","International Tv Shows"
"n1539","International Tv Shows"
"n1540","International Tv Shows"
"n1555","International Tv Shows"
"n1560","International Tv Shows"
"n1563","International Tv Shows"
"n1565","International Tv Shows"
"n1570","International Tv Shows"
"n1571","International Tv Shows"
"n1579","International Tv Shows"
"n1584","International Tv Shows"
"n1587","International Tv Shows"
"n1588","International Tv Shows"
"n1590","International Tv Shows"
"n1594","International Tv Shows"
"n1604","International Tv Shows"
"n1606","International Tv Shows"
"n1626","International Tv Shows"
"n1635","International Tv Shows"
"n1639","International Tv Shows"
"n1640","International Tv Shows"
"n1641","International Tv Shows"
"n1650","International Tv Shows"
"n1655","International Tv Shows"
"n1659","International Tv Shows"
"n1662","International Tv Shows"
"n1668","International Tv Shows"
"n1669","International Tv Shows"
"n1671","International Tv Shows"
"n1699","International Tv Shows"
"n1707","International Tv Shows"
"n1709","International Tv Shows"
"n1712","International Tv Shows"
"n1716","International Tv Shows"
"n1731","International Tv Shows"
"n1734","International Tv Shows"
"n1738","International Tv Shows"
"n1741","International Tv Shows"
"n1747","International Tv Shows"
"n1767","International Tv Shows"
"n1770","International Tv Shows"
"n1772","International Tv Shows"
"n1774","International Tv Shows"
"n1783","International Tv Shows"
"n1795","International Tv Shows"
"n1800","International Tv Shows"
"n1801","International Tv Shows"
"n1804","International Tv Shows"
"n1835","International Tv Shows"
"n1840","International Tv Shows"
"n1841","International Tv Shows"
"n1876","International Tv Shows"
"n1878","International Tv Shows"
"n1881","International Tv Shows"
"n1886","International Tv Shows"
"n1908","International Tv Shows"
"n1909","International Tv Shows"
"n1911","International Tv Shows"
"n1915","International Tv Shows"
"n1916","International Tv Shows"
"n1918","International Tv Shows"
"n1919","International Tv Shows"
"n1926","International Tv Shows"
"n1929","International Tv Shows"
"n1949","International Tv Shows"
"n1952","International Tv Shows"
"n1956","International Tv Shows"
"n1984","International Tv Shows"
"n1989","International Tv Shows"
"n1990","International Tv Shows"
"n1992","International Tv Shows"
"n1994","International Tv Shows"
"n1999","International Tv Shows"
"n2003","International Tv Shows"
"n2009","International Tv Shows"
"n2013","International Tv Shows"
"n2014","International Tv Shows"
"n2034","International Tv Shows"
"n2038","International Tv Shows"
"n2054","International Tv Shows"
"n2063","International Tv Shows"
"n2065","International Tv Shows"
"n2067","International Tv Shows"
"n2070","International Tv Shows"
"n2079","International Tv Shows"
"n2087","International Tv Shows"
"n2090","International Tv Shows"
"n2094","International Tv Shows"
"n2103","International Tv Shows"
"n2107","International Tv Shows"
"n2109","International Tv Shows"
"n2123","International Tv Shows"
"n2124","International Tv Shows"
"n2125","International Tv Shows"
"n2126","International Tv Shows"
"n2128","International Tv Shows"
"n2135","International Tv Shows"
"n2146","International Tv Shows"
"n2149","International Tv Shows"
"n2152","International Tv Shows"
"n2154","International Tv Shows"
"n2163","International Tv Shows"
"n2166","International Tv Shows"
"n2169","International Tv Shows"
"n2181","International Tv Shows"
"n2185","International Tv Shows"
"n2195","International Tv Shows"
"n2213","International Tv Shows"
"n2219","International Tv Shows"
"n2231","International Tv Shows"
"n2236","International Tv Shows"
"n2246","International Tv Shows"
"n2252","International Tv Shows"
"n2254","International Tv Shows"
"n2255","International Tv Shows"
"n2256","International Tv Shows"
"n2259","International Tv Shows"
"n2276","International Tv Shows"
"n2294","International Tv Shows"
"n2298","International Tv Shows"
"n2307","International Tv Shows"
"n2321","International Tv Shows"
"n2323","International Tv Shows"
"n2328","International Tv Shows"
"n2330","International Tv Shows"
"n2338","International Tv Shows"
"n2344","International Tv Shows"
"n2350","International Tv Shows"
"n2360","International Tv Shows"
"n2379","International Tv Shows"
"n2397","International Tv Shows"
"n2401","International Tv Shows"
"n2402","International Tv Shows"
"n2405","International Tv Shows"
"n2409","International Tv Shows"
"n2410","International Tv Shows"
"n2427","International Tv Shows"
"n2445","International Tv Shows"
"n2448","International Tv Shows"
"n2450","International Tv Shows"
"n2451","International Tv Shows"
"n2453","International Tv Shows"
"n2454","International Tv Shows"
"n2463","International Tv Shows"
"n2473","International Tv Shows"
"n2477","International Tv Shows"
"n2487","International Tv Shows"
"n2496","International Tv Shows"
"n2500","International Tv Shows"
"n2515","International Tv Shows"
"n2518","International Tv Shows"
"n2519","International Tv Shows"
"n2523","International Tv Shows"
"n2526","International Tv Shows"
"n2528","International Tv Shows"
"n2529","International Tv Shows"
"n2531","International Tv Shows"
