State,Date,variable,value
Ladakh,2020-08-06 00:00:00.000,Active Added,11
Ladakh,2020-08-07 00:00:00.000,Active Added,0
Ladakh,2020-08-08 00:00:00.000,Active Added,5
Ladakh,2020-08-09 00:00:00.000,Active Added,41
Ladakh,2020-08-10 00:00:00.000,Active Added,14
Ladakh,2020-08-11 00:00:00.000,Active Added,35
Ladakh,2020-08-12 00:00:00.000,Active Added,22
Ladakh,2020-08-13 00:00:00.000,Active Added,30
Ladakh,2020-08-14 00:00:00.000,Active Added,9
Ladakh,2020-08-15 00:00:00.000,Active Added,26
Ladakh,2020-08-16 00:00:00.000,Active Added,-11
Ladakh,2020-08-17 00:00:00.000,Active Added,2
Ladakh,2020-08-18 00:00:00.000,Active Added,14
Ladakh,2020-08-19 00:00:00.000,Active Added,35
Ladakh,2020-08-20 00:00:00.000,Active Added,-10
Ladakh,2020-08-21 00:00:00.000,Active Added,42
Ladakh,2020-08-22 00:00:00.000,Active Added,55
Ladakh,2020-08-23 00:00:00.000,Active Added,45
Ladakh,2020-08-24 00:00:00.000,Active Added,25
Ladakh,2020-08-25 00:00:00.000,Active Added,57
Ladakh,2020-08-26 00:00:00.000,Active Added,-1
Ladakh,2020-08-27 00:00:00.000,Active Added,-21
Ladakh,2020-08-28 00:00:00.000,Active Added,-27
Ladakh,2020-08-29 00:00:00.000,Active Added,28
Ladakh,2020-08-30 00:00:00.000,Active Added,21
Ladakh,2020-08-31 00:00:00.000,Active Added,-74
Ladakh,2020-09-01 00:00:00.000,Active Added,-53
Ladakh,2020-09-02 00:00:00.000,Active Added,23
Ladakh,2020-09-03 00:00:00.000,Active Added,23
Ladakh,2020-09-04 00:00:00.000,Active Added,49
Ladakh,2020-09-05 00:00:00.000,Active Added,19
Ladakh,2020-09-06 00:00:00.000,Active Added,16
Ladakh,2020-09-07 00:00:00.000,Active Added,-32
Ladakh,2020-09-08 00:00:00.000,Active Added,-39
Ladakh,2020-09-09 00:00:00.000,Active Added,-1
Ladakh,2020-09-10 00:00:00.000,Active Added,-3
Ladakh,2020-09-11 00:00:00.000,Active Added,28
Ladakh,2020-09-12 00:00:00.000,Active Added,38
Ladakh,2020-09-13 00:00:00.000,Active Added,28
Ladakh,2020-09-14 00:00:00.000,Active Added,34
Ladakh,2020-09-15 00:00:00.000,Active Added,35
Ladakh,2020-09-16 00:00:00.000,Active Added,15
Ladakh,2020-09-17 00:00:00.000,Active Added,-23
Ladakh,2020-09-18 00:00:00.000,Active Added,57
Ladakh,2020-09-19 00:00:00.000,Active Added,6
Ladakh,2020-09-20 00:00:00.000,Active Added,20
Ladakh,2020-09-21 00:00:00.000,Active Added,34
Ladakh,2020-09-22 00:00:00.000,Active Added,-19
Ladakh,2020-09-23 00:00:00.000,Active Added,10
Ladakh,2020-09-24 00:00:00.000,Active Added,-16
Ladakh,2020-09-26 00:00:00.000,Active Added,20
Ladakh,2020-09-27 00:00:00.000,Active Added,-5
Ladakh,2020-09-28 00:00:00.000,Active Added,17
Ladakh,2020-09-29 00:00:00.000,Active Added,0
Ladakh,2020-09-30 00:00:00.000,Active Added,34
Ladakh,2020-10-01 00:00:00.000,Active Added,3
Ladakh,2020-10-02 00:00:00.000,Active Added,27
Ladakh,2020-10-03 00:00:00.000,Active Added,12
Ladakh,2020-10-04 00:00:00.000,Active Added,-5
Ladakh,2020-10-05 00:00:00.000,Active Added,65
Ladakh,2020-10-06 00:00:00.000,Active Added,29
Ladakh,2020-10-07 00:00:00.000,Active Added,33
Ladakh,2020-10-08 00:00:00.000,Active Added,61
Ladakh,2020-10-09 00:00:00.000,Active Added,-251
Ladakh,2020-10-10 00:00:00.000,Active Added,-16
Ladakh,2020-10-11 00:00:00.000,Active Added,-42
Ladakh,2020-10-12 00:00:00.000,Active Added,-19
Ladakh,2020-10-13 00:00:00.000,Active Added,8
Ladakh,2020-10-14 00:00:00.000,Active Added,10
Ladakh,2020-10-15 00:00:00.000,Active Added,39
Ladakh,2020-10-16 00:00:00.000,Active Added,-103
Ladakh,2020-10-17 00:00:00.000,Active Added,19
Ladakh,2020-10-18 00:00:00.000,Active Added,-17
Ladakh,2020-10-19 00:00:00.000,Active Added,-37
Ladakh,2020-10-20 00:00:00.000,Active Added,-39
Ladakh,2020-10-21 00:00:00.000,Active Added,8
Ladakh,2020-10-22 00:00:00.000,Active Added,-7
Ladakh,2020-10-23 00:00:00.000,Active Added,-54
Ladakh,2020-10-24 00:00:00.000,Active Added,2
Ladakh,2020-10-25 00:00:00.000,Active Added,-54
Ladakh,2020-10-26 00:00:00.000,Active Added,-45
Ladakh,2020-10-27 00:00:00.000,Active Added,-2
Ladakh,2020-10-28 00:00:00.000,Active Added,-46
Ladakh,2020-10-29 00:00:00.000,Active Added,-15
Ladakh,2020-10-30 00:00:00.000,Active Added,0
Ladakh,2020-10-31 00:00:00.000,Active Added,28
Ladakh,2020-11-01 00:00:00.000,Active Added,-73
Ladakh,2020-11-02 00:00:00.000,Active Added,27
Ladakh,2020-11-03 00:00:00.000,Active Added,54
Ladakh,2020-11-04 00:00:00.000,Active Added,41
Ladakh,2020-11-05 00:00:00.000,Active Added,47
Ladakh,2020-11-06 00:00:00.000,Active Added,32
Ladakh,2020-11-07 00:00:00.000,Active Added,32
Ladakh,2020-11-08 00:00:00.000,Active Added,-51
Ladakh,2020-11-09 00:00:00.000,Active Added,81
Ladakh,2020-11-10 00:00:00.000,Active Added,74
Ladakh,2020-11-11 00:00:00.000,Active Added,10
Ladakh,2020-11-12 00:00:00.000,Active Added,41
Ladakh,2020-11-13 00:00:00.000,Active Added,18
Ladakh,2020-11-14 00:00:00.000,Active Added,-11
Ladakh,2020-11-15 00:00:00.000,Active Added,-56
Ladakh,2020-11-16 00:00:00.000,Active Added,22
Ladakh,2020-11-17 00:00:00.000,Active Added,-14
Ladakh,2020-11-18 00:00:00.000,Active Added,-6
Ladakh,2020-11-19 00:00:00.000,Active Added,76
Ladakh,2020-11-20 00:00:00.000,Active Added,-52
Ladakh,2020-11-21 00:00:00.000,Active Added,-36
Ladakh,2020-11-22 00:00:00.000,Active Added,16
Ladakh,2020-11-23 00:00:00.000,Active Added,-69
Ladakh,2020-11-24 00:00:00.000,Active Added,-5
Ladakh,2020-11-25 00:00:00.000,Active Added,32
Ladakh,2020-11-26 00:00:00.000,Active Added,75
Ladakh,2020-11-27 00:00:00.000,Active Added,-57
Ladakh,2020-11-28 00:00:00.000,Active Added,-19
Ladakh,2020-11-29 00:00:00.000,Active Added,-7
Ladakh,2020-11-30 00:00:00.000,Active Added,-69
Ladakh,2020-12-01 00:00:00.000,Active Added,-16
Ladakh,2020-12-02 00:00:00.000,Active Added,69
Ladakh,2020-12-03 00:00:00.000,Active Added,-3
Ladakh,2020-12-04 00:00:00.000,Active Added,3
Ladakh,2020-12-05 00:00:00.000,Active Added,24
Ladakh,2020-12-06 00:00:00.000,Active Added,-28
Ladakh,2020-12-07 00:00:00.000,Active Added,-95
Ladakh,2020-12-08 00:00:00.000,Active Added,30
Ladakh,2020-12-09 00:00:00.000,Active Added,28
Ladakh,2020-12-10 00:00:00.000,Active Added,-44
Ladakh,2020-12-11 00:00:00.000,Active Added,23
Ladakh,2020-12-12 00:00:00.000,Active Added,-34
Ladakh,2020-12-13 00:00:00.000,Active Added,-114
Ladakh,2020-12-14 00:00:00.000,Active Added,-35
Ladakh,2020-12-15 00:00:00.000,Active Added,11
Ladakh,2020-12-16 00:00:00.000,Active Added,-89
Ladakh,2020-12-17 00:00:00.000,Active Added,-41
Ladakh,2020-12-18 00:00:00.000,Active Added,-24
Ladakh,2020-12-19 00:00:00.000,Active Added,-50
Ladakh,2020-12-20 00:00:00.000,Active Added,-69
Ladakh,2020-12-21 00:00:00.000,Active Added,-46
Ladakh,2020-12-22 00:00:00.000,Active Added,-39
Ladakh,2020-12-23 00:00:00.000,Active Added,-33
Ladakh,2020-12-24 00:00:00.000,Active Added,9
Ladakh,2020-12-25 00:00:00.000,Active Added,-36
Ladakh,2020-12-26 00:00:00.000,Active Added,8
Ladakh,2020-12-27 00:00:00.000,Active Added,-9
Ladakh,2020-12-28 00:00:00.000,Active Added,-11
Ladakh,2020-12-29 00:00:00.000,Active Added,12
Ladakh,2020-12-30 00:00:00.000,Active Added,-21
Ladakh,2020-12-31 00:00:00.000,Active Added,7
Ladakh,2021-01-01 00:00:00.000,Active Added,50
Ladakh,2021-01-02 00:00:00.000,Active Added,15
Ladakh,2021-01-03 00:00:00.000,Active Added,-4
Ladakh,2021-01-04 00:00:00.000,Active Added,-16
Ladakh,2021-01-05 00:00:00.000,Active Added,-6
Ladakh,2021-01-06 00:00:00.000,Active Added,-16
Ladakh,2021-01-07 00:00:00.000,Active Added,-4
Ladakh,2021-01-08 00:00:00.000,Active Added,-12
Ladakh,2021-01-09 00:00:00.000,Active Added,0
Ladakh,2021-01-10 00:00:00.000,Active Added,-6
Ladakh,2021-01-11 00:00:00.000,Active Added,-14
Ladakh,2021-01-12 00:00:00.000,Active Added,-3
Ladakh,2021-01-13 00:00:00.000,Active Added,-44
Ladakh,2021-01-14 00:00:00.000,Active Added,-22
Ladakh,2021-01-15 00:00:00.000,Active Added,-10
Ladakh,2021-01-16 00:00:00.000,Active Added,-11
Ladakh,2021-01-17 00:00:00.000,Active Added,-2
Ladakh,2021-01-18 00:00:00.000,Active Added,-10
Ladakh,2021-01-19 00:00:00.000,Active Added,-2
Ladakh,2021-01-20 00:00:00.000,Active Added,-3
Ladakh,2021-01-21 00:00:00.000,Active Added,-3
Ladakh,2021-01-22 00:00:00.000,Active Added,-5
Ladakh,2021-01-23 00:00:00.000,Active Added,-6
Ladakh,2021-01-24 00:00:00.000,Active Added,3
Ladakh,2021-01-25 00:00:00.000,Active Added,-11
Ladakh,2021-01-26 00:00:00.000,Active Added,-3
Ladakh,2021-01-27 00:00:00.000,Active Added,-3
Ladakh,2021-01-28 00:00:00.000,Active Added,15
Ladakh,2021-01-29 00:00:00.000,Active Added,5
Ladakh,2021-04-10 00:00:00.000,Active Added,54
Ladakh,2021-04-11 00:00:00.000,Active Added,1
Ladakh,2021-04-12 00:00:00.000,Active Added,109
Ladakh,2021-04-13 00:00:00.000,Active Added,130
Ladakh,2021-04-14 00:00:00.000,Active Added,200
Ladakh,2021-04-15 00:00:00.000,Active Added,114
Ladakh,2021-04-16 00:00:00.000,Active Added,198
Ladakh,2021-04-17 00:00:00.000,Active Added,308
Ladakh,2021-04-18 00:00:00.000,Active Added,-24
Ladakh,2021-04-19 00:00:00.000,Active Added,52
Ladakh,2021-04-20 00:00:00.000,Active Added,113
Ladakh,2021-04-21 00:00:00.000,Active Added,163
Ladakh,2021-04-22 00:00:00.000,Active Added,66
Ladakh,2021-04-23 00:00:00.000,Active Added,-7
Ladakh,2021-04-24 00:00:00.000,Active Added,-62
Ladakh,2021-04-25 00:00:00.000,Active Added,55
Ladakh,2021-04-26 00:00:00.000,Active Added,-170
Ladakh,2021-04-27 00:00:00.000,Active Added,-154
Ladakh,2021-04-28 00:00:00.000,Active Added,-21
Ladakh,2021-04-29 00:00:00.000,Active Added,-85
Ladakh,2021-04-30 00:00:00.000,Active Added,-147
Ladakh,2021-05-01 00:00:00.000,Active Added,-50
Ladakh,2021-05-02 00:00:00.000,Active Added,-54
Ladakh,2021-05-03 00:00:00.000,Active Added,-63
Ladakh,2021-05-04 00:00:00.000,Active Added,91
Ladakh,2021-05-05 00:00:00.000,Active Added,120
Ladakh,2021-05-06 00:00:00.000,Active Added,-62
Ladakh,2021-01-30 00:00:00.000,Active Added,2
Ladakh,2021-01-31 00:00:00.000,Active Added,-3
Ladakh,2021-02-01 00:00:00.000,Active Added,1
Ladakh,2021-02-02 00:00:00.000,Active Added,-2
Ladakh,2021-02-03 00:00:00.000,Active Added,4
Ladakh,2021-02-04 00:00:00.000,Active Added,2
Ladakh,2021-02-05 00:00:00.000,Active Added,0
Ladakh,2021-02-06 00:00:00.000,Active Added,0
Ladakh,2021-02-07 00:00:00.000,Active Added,0
Ladakh,2021-02-08 00:00:00.000,Active Added,-1
Ladakh,2021-02-09 00:00:00.000,Active Added,-12
Ladakh,2021-02-10 00:00:00.000,Active Added,1
Ladakh,2021-02-11 00:00:00.000,Active Added,-8
Ladakh,2021-02-12 00:00:00.000,Active Added,-2
Ladakh,2021-02-13 00:00:00.000,Active Added,-1
Ladakh,2021-02-14 00:00:00.000,Active Added,-4
Ladakh,2021-02-15 00:00:00.000,Active Added,3
Ladakh,2021-02-16 00:00:00.000,Active Added,0
Ladakh,2021-02-17 00:00:00.000,Active Added,0
Ladakh,2021-02-18 00:00:00.000,Active Added,0
Ladakh,2021-02-19 00:00:00.000,Active Added,-7
Ladakh,2021-02-20 00:00:00.000,Active Added,-1
Ladakh,2021-02-21 00:00:00.000,Active Added,-1
Ladakh,2021-02-22 00:00:00.000,Active Added,-2
Ladakh,2021-02-23 00:00:00.000,Active Added,8
Ladakh,2021-02-24 00:00:00.000,Active Added,8
Ladakh,2021-02-25 00:00:00.000,Active Added,3
Ladakh,2021-02-26 00:00:00.000,Active Added,-2
Ladakh,2021-02-27 00:00:00.000,Active Added,0
Ladakh,2021-02-28 00:00:00.000,Active Added,-1
Ladakh,2021-03-01 00:00:00.000,Active Added,-7
Ladakh,2021-03-02 00:00:00.000,Active Added,-2
Ladakh,2021-03-03 00:00:00.000,Active Added,-2
Ladakh,2021-03-04 00:00:00.000,Active Added,1
Ladakh,2021-03-05 00:00:00.000,Active Added,-1
Ladakh,2021-03-06 00:00:00.000,Active Added,2
Ladakh,2021-03-07 00:00:00.000,Active Added,0
Ladakh,2021-03-08 00:00:00.000,Active Added,0
Ladakh,2021-03-09 00:00:00.000,Active Added,-1
Ladakh,2021-03-10 00:00:00.000,Active Added,-4
Ladakh,2021-03-11 00:00:00.000,Active Added,2
Ladakh,2021-03-12 00:00:00.000,Active Added,-11
Ladakh,2021-03-13 00:00:00.000,Active Added,1
Ladakh,2021-03-14 00:00:00.000,Active Added,0
Ladakh,2021-03-15 00:00:00.000,Active Added,3
Ladakh,2021-03-16 00:00:00.000,Active Added,9
Ladakh,2021-03-17 00:00:00.000,Active Added,1
Ladakh,2021-03-18 00:00:00.000,Active Added,7
Ladakh,2021-03-19 00:00:00.000,Active Added,2
Ladakh,2021-03-20 00:00:00.000,Active Added,20
Ladakh,2021-03-21 00:00:00.000,Active Added,1
Ladakh,2021-03-22 00:00:00.000,Active Added,9
Ladakh,2021-03-23 00:00:00.000,Active Added,7
Ladakh,2021-03-24 00:00:00.000,Active Added,11
Ladakh,2021-03-25 00:00:00.000,Active Added,4
Ladakh,2021-03-26 00:00:00.000,Active Added,6
Ladakh,2021-03-27 00:00:00.000,Active Added,6
Ladakh,2021-03-28 00:00:00.000,Active Added,-9
Ladakh,2021-03-29 00:00:00.000,Active Added,27
Ladakh,2021-03-30 00:00:00.000,Active Added,87
Ladakh,2021-03-31 00:00:00.000,Active Added,34
Ladakh,2021-04-01 00:00:00.000,Active Added,11
Ladakh,2021-04-02 00:00:00.000,Active Added,11
Ladakh,2021-04-03 00:00:00.000,Active Added,28
Ladakh,2021-04-04 00:00:00.000,Active Added,17
Ladakh,2021-04-05 00:00:00.000,Active Added,40
Ladakh,2021-04-06 00:00:00.000,Active Added,36
Ladakh,2021-04-07 00:00:00.000,Active Added,47
Ladakh,2021-04-08 00:00:00.000,Active Added,59
Ladakh,2021-04-09 00:00:00.000,Active Added,52
Nagaland,2020-07-27 00:00:00.000,Active Added,29
Nagaland,2020-07-28 00:00:00.000,Active Added,68
Nagaland,2020-07-29 00:00:00.000,Active Added,34
Nagaland,2020-07-30 00:00:00.000,Active Added,23
Nagaland,2020-07-31 00:00:00.000,Active Added,116
Nagaland,2020-08-01 00:00:00.000,Active Added,131
Nagaland,2020-08-02 00:00:00.000,Active Added,96
Nagaland,2020-08-03 00:00:00.000,Active Added,187
Nagaland,2020-08-04 00:00:00.000,Active Added,272
Nagaland,2020-08-05 00:00:00.000,Active Added,66
Nagaland,2020-08-06 00:00:00.000,Active Added,-52
Nagaland,2020-08-07 00:00:00.000,Active Added,71
Nagaland,2020-08-08 00:00:00.000,Active Added,-38
Nagaland,2020-08-09 00:00:00.000,Active Added,81
Nagaland,2020-08-10 00:00:00.000,Active Added,162
Nagaland,2020-08-11 00:00:00.000,Active Added,19
Nagaland,2020-08-12 00:00:00.000,Active Added,-56
Nagaland,2020-08-13 00:00:00.000,Active Added,50
Nagaland,2020-08-14 00:00:00.000,Active Added,128
Nagaland,2020-08-15 00:00:00.000,Active Added,-164
Nagaland,2020-08-16 00:00:00.000,Active Added,54
Nagaland,2020-08-17 00:00:00.000,Active Added,-148
Nagaland,2020-08-18 00:00:00.000,Active Added,-69
Nagaland,2020-08-19 00:00:00.000,Active Added,-4
Nagaland,2020-08-20 00:00:00.000,Active Added,-190
Nagaland,2020-08-21 00:00:00.000,Active Added,-117
Nagaland,2020-08-22 00:00:00.000,Active Added,-78
Nagaland,2020-08-23 00:00:00.000,Active Added,-77
Nagaland,2020-08-24 00:00:00.000,Active Added,-75
Nagaland,2020-08-25 00:00:00.000,Active Added,-178
Nagaland,2020-08-26 00:00:00.000,Active Added,26
Nagaland,2020-08-27 00:00:00.000,Active Added,-118
Nagaland,2020-08-28 00:00:00.000,Active Added,-94
Nagaland,2020-08-29 00:00:00.000,Active Added,-12
Nagaland,2020-08-30 00:00:00.000,Active Added,-38
Nagaland,2020-08-31 00:00:00.000,Active Added,-13
Nagaland,2020-09-01 00:00:00.000,Active Added,-80
Nagaland,2020-09-02 00:00:00.000,Active Added,-9
Nagaland,2020-09-03 00:00:00.000,Active Added,-53
Nagaland,2020-09-04 00:00:00.000,Active Added,4
Nagaland,2020-09-05 00:00:00.000,Active Added,-47
Nagaland,2020-09-06 00:00:00.000,Active Added,-27
Nagaland,2020-09-07 00:00:00.000,Active Added,-137
Nagaland,2020-09-08 00:00:00.000,Active Added,-29
Nagaland,2020-09-09 00:00:00.000,Active Added,82
Nagaland,2020-09-10 00:00:00.000,Active Added,256
Nagaland,2020-09-11 00:00:00.000,Active Added,300
Nagaland,2020-09-12 00:00:00.000,Active Added,87
Nagaland,2020-09-13 00:00:00.000,Active Added,-49
Nagaland,2020-09-14 00:00:00.000,Active Added,117
Nagaland,2020-09-15 00:00:00.000,Active Added,-20
Nagaland,2020-09-16 00:00:00.000,Active Added,-8
Nagaland,2020-09-17 00:00:00.000,Active Added,-68
Nagaland,2020-09-18 00:00:00.000,Active Added,20
Nagaland,2020-09-19 00:00:00.000,Active Added,-7
Nagaland,2020-09-20 00:00:00.000,Active Added,-19
Nagaland,2020-09-21 00:00:00.000,Active Added,-135
Nagaland,2020-09-22 00:00:00.000,Active Added,20
Nagaland,2020-09-23 00:00:00.000,Active Added,47
Nagaland,2020-09-24 00:00:00.000,Active Added,-31
Nagaland,2020-09-25 00:00:00.000,Active Added,-61
Nagaland,2020-09-26 00:00:00.000,Active Added,0
Nagaland,2020-09-27 00:00:00.000,Active Added,15
Nagaland,2020-09-28 00:00:00.000,Active Added,-40
Nagaland,2020-09-29 00:00:00.000,Active Added,35
Nagaland,2020-09-30 00:00:00.000,Active Added,40
Nagaland,2020-10-01 00:00:00.000,Active Added,1
Nagaland,2020-10-02 00:00:00.000,Active Added,7
Nagaland,2020-10-03 00:00:00.000,Active Added,65
Nagaland,2020-10-04 00:00:00.000,Active Added,71
Nagaland,2020-10-05 00:00:00.000,Active Added,-72
Nagaland,2020-10-06 00:00:00.000,Active Added,30
Nagaland,2020-10-07 00:00:00.000,Active Added,10
Nagaland,2020-10-08 00:00:00.000,Active Added,26
Nagaland,2020-10-09 00:00:00.000,Active Added,-6
Nagaland,2020-10-10 00:00:00.000,Active Added,23
Nagaland,2020-10-11 00:00:00.000,Active Added,21
Nagaland,2020-10-12 00:00:00.000,Active Added,150
Nagaland,2020-10-13 00:00:00.000,Active Added,102
Nagaland,2020-10-14 00:00:00.000,Active Added,-32
Nagaland,2020-10-15 00:00:00.000,Active Added,-25
Nagaland,2020-10-16 00:00:00.000,Active Added,18
Nagaland,2020-10-17 00:00:00.000,Active Added,163
Nagaland,2020-10-18 00:00:00.000,Active Added,-47
Nagaland,2020-10-19 00:00:00.000,Active Added,0
Nagaland,2020-10-20 00:00:00.000,Active Added,77
Nagaland,2020-10-21 00:00:00.000,Active Added,26
Nagaland,2020-10-22 00:00:00.000,Active Added,118
Nagaland,2020-10-23 00:00:00.000,Active Added,39
Nagaland,2020-10-24 00:00:00.000,Active Added,-27
Nagaland,2020-10-25 00:00:00.000,Active Added,50
Nagaland,2020-10-26 00:00:00.000,Active Added,-32
Nagaland,2020-10-27 00:00:00.000,Active Added,27
Nagaland,2020-10-28 00:00:00.000,Active Added,-20
Nagaland,2020-10-29 00:00:00.000,Active Added,-82
Nagaland,2020-10-30 00:00:00.000,Active Added,-162
Nagaland,2020-10-31 00:00:00.000,Active Added,-43
Nagaland,2020-11-01 00:00:00.000,Active Added,-51
Nagaland,2020-11-02 00:00:00.000,Active Added,-138
Nagaland,2020-11-03 00:00:00.000,Active Added,-126
Nagaland,2020-11-04 00:00:00.000,Active Added,-94
Nagaland,2020-11-05 00:00:00.000,Active Added,-88
Nagaland,2020-11-06 00:00:00.000,Active Added,-59
Nagaland,2020-11-07 00:00:00.000,Active Added,74
Nagaland,2020-11-08 00:00:00.000,Active Added,-85
Nagaland,2020-11-09 00:00:00.000,Active Added,-45
Nagaland,2020-11-10 00:00:00.000,Active Added,-55
Nagaland,2020-11-11 00:00:00.000,Active Added,-48
Nagaland,2020-11-12 00:00:00.000,Active Added,-52
Nagaland,2020-11-13 00:00:00.000,Active Added,-60
Nagaland,2020-11-14 00:00:00.000,Active Added,79
Nagaland,2020-11-15 00:00:00.000,Active Added,111
Nagaland,2020-11-16 00:00:00.000,Active Added,93
Nagaland,2020-11-17 00:00:00.000,Active Added,125
Nagaland,2020-11-18 00:00:00.000,Active Added,117
Nagaland,2020-11-19 00:00:00.000,Active Added,41
Nagaland,2020-11-20 00:00:00.000,Active Added,48
Nagaland,2020-11-21 00:00:00.000,Active Added,30
Nagaland,2020-11-22 00:00:00.000,Active Added,36
Nagaland,2020-11-23 00:00:00.000,Active Added,36
Nagaland,2020-11-24 00:00:00.000,Active Added,29
Nagaland,2020-11-25 00:00:00.000,Active Added,-6
Nagaland,2020-11-26 00:00:00.000,Active Added,-65
Nagaland,2020-11-27 00:00:00.000,Active Added,-181
Nagaland,2020-11-28 00:00:00.000,Active Added,-1
Nagaland,2020-11-29 00:00:00.000,Active Added,-131
Nagaland,2020-11-30 00:00:00.000,Active Added,-162
Nagaland,2020-12-01 00:00:00.000,Active Added,-85
Nagaland,2020-12-02 00:00:00.000,Active Added,-119
Nagaland,2020-12-03 00:00:00.000,Active Added,-25
Nagaland,2020-12-04 00:00:00.000,Active Added,-218
Nagaland,2020-12-05 00:00:00.000,Active Added,33
Nagaland,2020-12-06 00:00:00.000,Active Added,33
Nagaland,2020-12-07 00:00:00.000,Active Added,33
Nagaland,2020-12-08 00:00:00.000,Active Added,51
Nagaland,2020-12-09 00:00:00.000,Active Added,-39
Nagaland,2020-12-10 00:00:00.000,Active Added,74
Nagaland,2020-12-11 00:00:00.000,Active Added,-34
Nagaland,2020-12-12 00:00:00.000,Active Added,-22
Nagaland,2020-12-13 00:00:00.000,Active Added,24
Nagaland,2020-12-14 00:00:00.000,Active Added,-41
Nagaland,2020-12-15 00:00:00.000,Active Added,2
Nagaland,2020-12-16 00:00:00.000,Active Added,2
Nagaland,2020-12-17 00:00:00.000,Active Added,-47
Nagaland,2020-12-18 00:00:00.000,Active Added,7
Nagaland,2020-12-19 00:00:00.000,Active Added,-16
Nagaland,2020-12-20 00:00:00.000,Active Added,-42
Nagaland,2020-12-21 00:00:00.000,Active Added,-34
