verific,contagem
"03225b1b0b8897aa43a745d14fde3c8761fef484fda8aa0f5bad54aa9c640d3f29e6e05b65f93bc224c644319dc52ecf04/07/2018 09:31:2898901879",1
"03229ded9d99164ee8bac7116050dd237cd29da0653abeb444703cc5a957f479620c87c171fb2a6dd6e8bb4dec959fc608/06/2017 10:45:1037901510",1
"0322e0a7d6d283584e3dc181c67b1d12472e6464088101bf2ec351d222c415ab87142160b41353c4e5fca2360caf6f9216/05/2018 14:58:4669901842",1
"0323ff12c1df8a359930ac6b84a32653f043e249c55c1ab30bd9761c2294911faa762680c40618316a896838866140ea21/05/2018 03:55:5987002767",1
"032445a7ba9d6dc90dfc011a48e5c95461eee7a9f1884caed59c316047c5832ff8db351d8c4c4c22c6835c19a46f01b031/07/2017 03:25:48129901241",1
"0324ca9d12ff99bc4d2421530c376ba48f79239910bb0bf15488ef9abd9e659312b9676b00f60f3b700e83af21824c0e08/12/2017 16:30:46199001864",1
"0327e299243edec0ed4f26712a05b91030360c8b0b2ac6918f53ab66bc3c306f8ae520247981aa06bc94abddf5f46d3408/08/2018 18:30:20189901943",1
"0327e521bdeabce73fcf327b2fc94c92192d363be840c4c307c77a1880c1d8d631da954dc0855f2495c6310f70a2f93108/05/2018 16:19:565900771",1
"03286323ba721edf10e38e1abeb159be32bb152336c896d906a6344cdbe1993c1025f0e2d44d7041d6cf58b6550e0bfa13/03/2018 19:49:27230001852",1
"0328d8f9de9ac416aef56ea44972a5d8ee14580a079d31644603ec91e37c7ed2d3674f271c91f824f82d24d92011f66924/10/2017 16:29:3398001613",1
"032a25a524b766bdb806500361630bea782447ddd6d2ba5b64cb23ef7a8db6267b7f91e98f8c6def45a140792330440218/07/2018 18:10:1748982310",1
"032a688c9db451501788d95c7f794ed61906cb28cdc0781f04a95d4d3d0d980de5a3438891c0bfdb9394643f95273d8e24/09/2017 21:30:1827301510",1
"032b42b17fe9daa676ba9447f3dbbd0a0127db1f4effcf8f5b88d80588bc5624ececbfcff9804a2d6b40f589df8eef2b08/08/2018 22:44:3949001300",1
"032ba6b521e033ef4b05f4bbb4e301004e064cdbe4079c84a33181a96cf5609b6560211a19b47992c3666cc44a7e94c015/03/2018 13:28:3749001523",1
"032bc75236a1cbaf410bb596a509e7741f50c7757334d6acef5e3c5fa64eb3c7dbb9b48c841a0e39e21f98e1a6b2ec3e24/01/2017 22:18:0639901174",1
"032c9c5e050a01a77c20be398906430888dd63919fc9ab693803578a04a202097ddcbb64b5bc1ef36ca8c151f6ec77df21/08/2017 22:10:2234991510",1
"032cf75b6991a44f9583d652730066d9965ab297b516455ba5bae37d17bc51f8b83cedfb587e7911540e3f576d6917ce05/10/2017 02:28:20129781211",1
"032d1a95f9e146c92cf349805c5e1293d011223de539cd224b5c5c8082313d461025f0e2d44d7041d6cf58b6550e0bfa02/08/2018 19:50:16196801368",1
"032d90128bd4c1c63e317ab45ddc2879774ea72f37a7fbf1fb32b973a18f2348f80edd2c5aaa505cc4b0a3b219abf4b806/08/2018 19:45:18144902165",1
"032de52b21013e176ee997c8f210dd661164c17af70425821f88bfbdc9e907a32d50d6282f8aa2257819a77bfaa0efe014/12/2017 02:54:1550001510",1
"032de54ca8e40cca1098da6c68ba92b343cb1d661a38ba864fc53fe1b6edb0ede48b04bf1aa1ef711caebeb7aede618003/10/2017 08:04:1839901337",1
"032e68585bbc07ebb038769737b9410f03c14a3d479e334e87ee5baf2563811deeb6de78f79159600292e314a77cbd1815/06/2017 17:42:43779003385",1
"032f490884e03049a3ec0379ea0abb8203bb24d19ea7449ce170e0888d830707e9bc59e7b60fc3063eb2290deda4cced15/06/2017 02:50:30199101715",1
"0330631bdb2ec8c341f487ed9c22fc8bf89caa3ea4fb5f7b6e7fb2bb4ba61881d2374cbcbb3ca4ab1086534108cc3ab704/06/2018 02:31:4045901279",1
"0332002e367c17e6c4111ae2dd8a6aafb781cf30a200b5eff2787c2074d670457c67e1448b00f6e969d365cea6b010ab23/03/2018 03:49:27159993118",1
"0332002e367c17e6c4111ae2dd8a6aaf331e79a28ee5afbb321a3146653085f27c67e1448b00f6e969d365cea6b010ab23/03/2018 03:49:27149992771",1
"0332e2e8114f5904403029875ac75329f40876e0ef3cd5f9132b1f16b04b1346620c87c171fb2a6dd6e8bb4dec959fc615/05/2018 21:31:45119901331",1
"03330e2f4e93c51662a7c77d92a4e0fd8203048d6e95e42c60a24edf3425ab90cca3071e3e9bb7d12640c9fbe230130621/09/2017 10:30:0952641512",1
"03343a88c4d669e6378c5aedc4147919b36f3c918c91478c4559160022d3f14e1ca7077d890b907f89be8c954a02686a22/01/2018 12:16:5815000830",1
"03344155603005842bd94ce8d65f2607441d3f638e532d223ae9a0661abb6de6de23c3b98a88888289c6f5cc1209054a19/04/2018 14:55:2213900933",1
"03347815dd6e37a668b3954401838318ab37272e0676ac205aba0db310cfaaa0c3867b4666c7d76867627c2f7fb22e2105/03/2018 20:09:37260003518",1
"0334c2700a7e8ac0f3efeb36b4a91e682a217b8a9a09c938d8db704d99d7f0533d871de0142ce09b7081e2b9d1733cb112/09/2017 22:50:1555001615",1
"03350e641d4d30d50b38c2e3030cd39406f756df8d80309915285f3ee6ea1059b1a81260566c1bac3114a6d124413f2708/08/2018 23:05:10129902406",1
"03368cf33950e57f7da415d43f792e0d3138a5168026c06238f332528ec8e0eeffad1e7127fb622cb64a900751590acd03/07/2018 03:31:47102502352",1
"033729e95819665323119db0291d0f0c331a9e69c95aad991177b0f1ef85a26170a12e78e608ac31179aea7f8422044b18/05/2017 05:42:2198001303",1
"0337e9398b087d93f41230ceb2410b50161c9558fccfbf0a9ed72b42285635ec6481e96574816ead57975da2c0f6d80d26/04/2018 17:30:4118501823",1
"0339c36ce09427390de0dfe649d7e0735a848e4ab52fd5445cdc07aab1c40e48c826c40d7b19f62a09e2d7c5e7295ee226/01/2018 19:14:2412299906",1
"0339ed6316da69c73459e191c10ff6ac9fe172fa8e662ca8572cf12abf8bce23cab85505710c7cb9b720bceb52b01cee09/08/2018 04:50:3049901301",1
"033a7061d514534d3459c3f1f06fe341a2bd7f16312b272bf77b7e1464ef76384992e76a42cb3aad7a7047e0d3d7e72931/08/2017 13:25:1867901173",1
"033a79557b0d234035b38da3be9485748fd009f43c970fdd7db487475a59cc7a5fd924b4836098a5be0ecf81ba054ce010/02/2017 14:56:2035002435",1
"033abfda50a317e7664dc789031fbdefb94d4eb757243e4bb42453bd0be1958d312ba1d77e9c332ef21f9598b7f64cd729/06/2018 18:21:04117002126",1
"033af049cbcadb2511579b127ba275829a2e821cfc513051382e27606ab3325c3d871de0142ce09b7081e2b9d1733cb119/03/2018 22:50:3279002313",1
"033b0e94801f401cd19503fec4b784d643423cdffde7fda63d0414ed38c11a73b1fc4f64df5a0e8b6913ab38803c57a903/10/2017 22:07:0955003419",1
"033bac5f45a9d0cf7be5e47f03ed1e448ce0b48cdcc4b753ae4de6449799833875d34ebb1bd0bd7dde40dd507b8169c313/02/2017 17:01:06131991166",1
"033be53bbe3f76953bada81a6a40d3b60e687d00ba3214b4aca6397a14d493734917cee8d902e13428c3ec4b1ca6f31527/11/2017 02:55:46159002743",1
"033bfdc56fab7dbb0a16e655b64b620d10714d6a49c0af9ccdab2d806887c5f59616352088dcf83a7c06637f4ebf1c8004/12/2017 11:51:1259901618",1
"033c0d8e5bce8110d7900e088c75389d2ed52188df2df50745b4f6a9b0fa1c064d6d651bd7684af3fffabd5f08d12e5a15/06/2018 17:30:47179004483",1
"033ccfbdfc4d29677b7e1e6df3a828208c5876b1c7768217964f353bc7e643930db783cfcd3b73998abc6e10e59a102f02/05/2017 10:55:1849001096",1
"033ce22f1fb407d7cefcdf8d1121706b1b8ee158f59c098470fad33f396609641554a68530182680ad5c8b042c3ab56319/03/2018 19:29:35139902563",1
"033cec9a46b0dd28fc10c800f9f3d87827535386be7362e36d9e78c2afb8c0e594144541854e298c2d976cb893b8134303/08/2017 12:05:291199902694",1
"033cf810fd3523203bbbf2ff579a7a4cda2cfe68ae3f2f454b5aba2ee09ab5c4e5a3438891c0bfdb9394643f95273d8e07/12/2017 23:31:382730811",1
"033d674880f1edbb660161a0c672e9d3c5944369a5cc96d600713f640e46ab5e850f4f8af5ea87287ac68de36e29107f02/03/2018 12:30:5649001410",1
"033dac2c6721b55b4323f622ea5c1500de70c9ebe399d6ff687b4b64fd51aa29fa1c13f2614d7b5c4749cbc52fecda9403/07/2018 12:35:14259902073",1
"033dbd83c331548108afda89d5bc6b7929427de7f8a9ee983d9dbc51cec569b47a67c85e85bb2ce8582c35f2203ad73619/04/2018 21:09:5089801421",1
"033dbd83c331548108afda89d5bc6b793354a4e684f5e7199f9407db70ccd92b7a67c85e85bb2ce8582c35f2203ad73619/04/2018 21:09:5089991420",1
"033e33708df28579692a3d19492c655304ea859686940874c6f624314a14070ad624126b9206f595fb3fbb6ba03b28a815/12/2017 15:31:21129901567",1
"033fd350afad5c65be91a385733af4eb7564c1759c04fc0a38f2aa84f7a370ee6860153b69cc696d5dcfe1cdaaafcf6229/06/2018 03:32:5042971461",1
"0340d758cc0da066316cbc55fb7f75965d345f462eb17adfd93612708672afb779ebd9a61bac3eaf882805ed4ecfa12a26/02/2018 12:40:31184902178",1
"034198ae241b34a9bc0d85282408937efd4a96848f84ddaabcdc5bdbf831a194165fc07beebdcb6190fba8a06db2a44906/02/2018 20:30:4989001275",1
"0341b60065c49221a27293793f11b11741c24b8ce92d1a2cac62db5edfd088b24869f7a5dfa277a7dca6462dcf3b52b226/04/2018 15:31:39102902243",1
"0343fa2096b6d04743321f9b9f62c1e0dd12801e4d1919e84bf6f90167f22fb5b499c00f28f4b7069ff6550af8c1348a03/09/2018 09:55:134499849",1
"0343fa2096b6d04743321f9b9f62c1e0bc0d2d816d425e6ce3e80d8b9887d324b499c00f28f4b7069ff6550af8c1348a03/09/2018 09:55:134999849",1
"0345ba423eed2b009e0e407b19c422e42e7980421ad7946eab8a71b6379557048e6cc767478edae941d9bd9eb778d77a23/05/2017 13:10:1360081767",1
"034733b9cacb3d55bce1e49c422ae3e722594ba8fd9a72ad95d352929c8215607c67e1448b00f6e969d365cea6b010ab30/03/2017 12:41:4499992000",1
"0347673d14e454a696bca6aebe61f23e8c81b8075a4b824afebae3dc276889eb46dc3b2cc0980fb8ec44634e21d2718e01/12/2017 15:18:0369991593",1
"03477f5f6bd5656e0e847d3a17e67efacb81df0e3ccece253557f2a07df4727e669ae81880e08f269a64487cfb28716919/04/2018 14:55:1645002206",1
"03481652329171ff571df2c58bae01676722735e7b6ea43bbd86b1c9074c30572cb98e27ce1c18abdb42209b34c382a725/06/2018 14:57:1862495721",1
"03484f6953887cd37a7974b52f3107f4054515fd15bc1a2029f10de97ffa9120e9779976487b77c6d4ac45f75ec7afe912/03/2018 04:08:333500827",1
"03489476aad23c09fa16e1c46ad380443b09eb8e2d6bb856f77327ebf539e95953e4c6e0f4312d4d2107a8c9cddf45cd31/08/2017 15:04:09109001801",1
"0348f1ca72aa738d53f585b01fc676f37c1bd920dbdf22470b68bde975dd3ccfcc419e0650a3c5ba77189a1882b7556a24/08/2017 01:50:4658991173",1
"034a3d1faac58f35a7364de005209f1319421075ae0b585f2dc13ff149e2119d4c2b230173bb36f9b240f2b8ac11786e09/04/2018 22:31:4649901695",1
"034afd1b074e35a1d1dcf70c4a5641b5186fe07c8b8005ec6a498587ffbc13526560211a19b47992c3666cc44a7e94c006/12/2017 22:54:292900778",1
"034afd1b074e35a1d1dcf70c4a5641b587cb507e0daa37bbf34956fd59eba8326560211a19b47992c3666cc44a7e94c006/12/2017 22:54:292900778",1
"034afd1b074e35a1d1dcf70c4a5641b5555cdc8ae3abc9870afa02367539b7996560211a19b47992c3666cc44a7e94c006/12/2017 22:54:294900778",1
"034bc91b27d0de97e2ffa04946137764683487a7a9ad71b5776c9b9bcad37eede5a3438891c0bfdb9394643f95273d8e25/09/2017 03:35:5610501510",1
"034bc91b27d0de97e2ffa0494613776430b159b653b87754d7a38446c7ef4669e5a3438891c0bfdb9394643f95273d8e25/09/2017 03:35:5613301510",1
"034c16aeedd39a916ea470f22a048b22422879e10f46682990de24d770e7f83d1f50f920176fa81dab994f902352310016/08/2018 09:30:2149912099",1
"034d69957b2269cb4e06b31561b64973595fac2a385ac33a80bd5114aec74eb8ef0ace09169ac090589d85746e3e036f12/06/2018 15:35:20119901755",1
"034e23cd76658cb8d602b1f1e42be7e629fd9022374ff3fef2e8f82c39b4133e4a3ca9315b744ce9f8e937436149388420/11/2017 22:35:2769901283",1
"034e643b615bc5da33b1ede13e2ae803ba2fafdf0c3e7418202575a48d00bd15d1c281d3ae149232351cd8c8cc885f0d09/11/2017 13:55:2686991704",1
"034e643b615bc5da33b1ede13e2ae803e87093a08e761c9fbf7dd461227f66c1d1c281d3ae149232351cd8c8cc885f0d09/11/2017 13:55:2663991703",1
"034fcc4584bd6b6ca0c0718acf969c795fda5f5969ed8a446022953a89e1c81a1b8356dabde1d35e17cef975c3f8273012/04/2017 20:22:3252991176",1
"034fe9142b806fe19c1cbc1c752ab08d20fb650ad1615624d7e202031400f695ba143b05f0110f0dc71ad71b4466ce9204/05/2018 14:55:2037501632",1
"0350e1e5b7265e23e84b1e467e0b6b823b0f7951038b105522c2d566b54421f7ea8482cd71df3c1969d7b9473ff13abc23/02/2018 10:46:582998778",1
"03515a836bb855b03f7df9dee520a8fc2b4609f8948be18874494203496bc318cc419e0650a3c5ba77189a1882b7556a29/01/2018 13:36:0189991639",1
"03518b1ed227311405c355ccbda81a80ee6540b34ea60c885c775fa9b52e81e317e34d8224d27a541263c4c64b11a56b01/08/2017 09:55:2162341519",1
"035201c3c82a97f8a25dd6bd5244b2d51c36a5285f7f3b1ed2637d7c528ce5ffd1b65fc7debc3361ea86b5f14c68d2e222/11/2017 04:30:2989994509",1
"0352646a95973b0e19127d2b6a6fb6dbccadfeab525a9eb1569983b66e5075c433576ec5412fb5905d876f12f33bfde611/01/2018 20:19:2589001537",1
"0352796ceb3700a87606f6f19b1d20b3446f791c0261ad0a93d4dced49d5d0bcb499c00f28f4b7069ff6550af8c1348a13/02/2018 17:15:39139991737",1
"0352f2ba09b99ccae0751e133332a46b97de9cc5ef2b385440117d854522881dececbfcff9804a2d6b40f589df8eef2b24/07/2018 10:30:1569501859",1
"0354fc44bfc5b7a6d382427c6046f5e14cb922d064b9a86b25b900350108771e3078096983cf766a32a06257648502d101/02/2018 09:34:2389991365",1
"035518626172ac1884aa3825eb7d1379bbaef2eadf31fe3ea6702077398be06ccc419e0650a3c5ba77189a1882b7556a12/06/2017 15:25:1956991515",1
"03552fc24c87d99787c9e2e961bddc9b6f33a4a09ae1180a0ee1ff4682b2d21f725c32fa80c2faacc4fc88450d27314e21/08/2017 09:03:52139991574",1
"0355ae43910316435f24cb54605a820dd12ad7f92749db41296a64e02c0bd5c88b321bb669392f5163d04c59e235e06610/04/2018 03:15:231295739",1
"035678e70978296fb0e7469a611c322e557484a8965bdc4e548658239f7663fd81a1104df0f08b59c68aa5b03cfe398e16/01/2018 10:09:18179992358",1
"0356e39820a87bee3544a2025249451abc1771eea502c7888f4fa3d568a69111951e8cef368f09bb3f3d03c00ca4702c30/05/2018 13:39:1839991823",1
"03572de4ee0598b00c48f6de965fcf78e303dfa61ada1f0823b4775f192606b3058cb5aeb36d7c0fcae20fc85d5e0a5901/08/2018 14:04:221485016532",1
"0357e50e9686e55b75e6873a97993075a237de12bdf0bfe4fe220bae65a897316c7d50c24b3ccd2fd83b44d8bb34e07322/01/2018 03:50:1545911760",1
"0358c6f73774fe4d4ea9b936ce61ab2af9259c9e7c0f12c70f7a81409680a5ff3db66a856d18a9cba7c9241fc5221c5009/05/2017 16:02:5969901919",1
"0359008adff4c1def5a09bb92f7a5aa83e49ed0eb3b0fd7c15032a2e250d43d55058e8c1e82653974541e83690655b4a19/04/2018 02:40:38239997054",1
"0359f367ef22ad541b0bdc484158be097416f209ecc901d8c6c64377f12cd1d5b32be1695eb7ec5f10f72d9610a1252707/08/2018 12:20:06159006448",1
"035a721e5bfc1bc3f4e1ba0d7923cc847ea3919d7abd2b09549543a2508e7b265656537e588803a555b8eb41f07a944b14/08/2018 04:35:149989828",1
"035ab6fc3b7f9d16f714a337ee63b7be9117307cf75efa6e964d697f0d1297f90ea22c1cfbdc755f86b9b54b39c1604327/01/2017 23:36:5519902484",1
"035b790fa740b68de2d6f1a74f9b2098cf18e908cb8600dcd21a719db24c48d87ddcbb64b5bc1ef36ca8c151f6ec77df29/03/2018 18:48:016399829",1
"035bb18fd268637e7d91814bf5e27fd49bb8ca338e5588c361e34eae02e8fad6620c87c171fb2a6dd6e8bb4dec959fc619/01/2018 18:32:3369903804",1
"035c01a45e289b155db4e47cf39b29d3656e0eca68dcecf6a31b8ececfabe3e85f67c6082caacb26e431a7b17940cece13/08/2018 06:05:3379901390",1
"035c06c36cc8685238297b6af0c280f371d22271ee986bf5a46a2c199da0265b259f7b5e6e482c230e5bfaa670b6bb8f29/03/2018 02:55:3739901115",1
"035c0a7b70aeddb6865a1faa3ecd1cef1191e61a83c807323c6c1cb5eac9ff3cea8482cd71df3c1969d7b9473ff13abc09/01/2018 04:14:362499778",1
"035d66b23a4bba74f8119f9ebe3458ee8983a3b149303c013fceabef902e835a9f505651f4a6abe901a56cdc2150802522/05/2018 19:14:4399001557",1
"035da499656c96f8f1cf920dd57ddc49a00a22560435cc439faf6163eabc1ef82138ccb85b11a4ec1e37afbd1c8eda1f12/04/2017 13:10:4518991452",1
"035da499656c96f8f1cf920dd57ddc49951cb45d30e716a846d8cf5874034e562138ccb85b11a4ec1e37afbd1c8eda1f12/04/2017 13:10:4518991452",1
"03604d9c184f9290e997c49fb585b2b50fa699aaa0a38aa5d1de8e7fe04d2204eddd1991bd6d9309995a480c39b9513714/11/2017 16:55:51336001710",1
"0360de67db844d693e3060a8b79eac4bd0fe4295267f15ccaceac4fb233d8c9a0db783cfcd3b73998abc6e10e59a102f04/08/2017 10:35:1949901510",1
"03611c1be392917d9b0ca62977763baf651ddf320f742699115641fac3e69bc9b33e7c55446eabf8fe1a42d037ac7d6d14/02/2018 19:55:28479001810",1
"0361f3d4648b016237d77833005e4cfcdc48030c42aec9ae7ec9757387ba4250fa1c13f2614d7b5c4749cbc52fecda9410/11/2017 12:47:38168801593",1
"0362e923f805ae4dce58fd78c86c96c48af4a717d0442a5fbe332dc587583296b92e3c8f9738272ff7c59e111e108d7c19/04/2018 14:09:47129907146",1
"0362e923f805ae4dce58fd78c86c96c45f82c0dd37c20e3f5010be5f3c6a9ff1febab0275244b9a49a623f0bd613ca2f19/04/2018 14:09:4740857146",1
"036322082c079184f5bc9e0b338e1f1dea02a373dc65fa3648ef3bac7fb86e9c609e1a9a6c2539919b8205cf7c4e6ff018/04/2018 22:10:5736901932",1
"0363c3cd0593c841b52d9817c89beaedddaad3142473118e7c6c4848683026b93d621842b2ed28e2b474132480edac3c25/08/2017 16:05:2714991410",1
"0363e6de0e2139c4988c0dba606fcafa940d38f0ef286bd93612fcdc91dd38ed53e4c6e0f4312d4d2107a8c9cddf45cd23/04/2018 12:53:4485711169",1
"036467185263519cd4f15dde1f8664e6fe01b643060a6446e59f58e3021e66b32dee2ce60de9709b1a24083217181a1f14/11/2017 03:26:44143003855",1
"03672cdb5f2c133e401946a14a7dff3b3f14d740544f37ece8a9e7bc8349797e6973a06f484aacf400ece213dbf3d94611/04/2018 10:35:208489794",1
"03679d41c590caa3f9f56dfad35bff0a2b4ad41f87f5ca9daba350c8f886b72963b464dbf392c7b80d12d932fa7cafed15/02/2017 15:47:22159002661",1
"03681e41ebddb2ca0241b148a40773d036c2fb4fa746273709c373f6d6ec679600ee68308b45bc5e2660cd833c3f81cc27/10/2017 11:10:1870001674",1
"0368b1d608cf0cc5246c6110754d8feee1e932dfb67414e80b87ad97688cf2a3fde0cc9ea29c8ccfc0a2c22256a58c7116/01/2018 16:10:0899002301",1
"0368dc5a797fb5e3dbca70876ad9c164dea1ae8abcd2a440ab30613558fbfc66cca3071e3e9bb7d12640c9fbe230130606/06/2017 17:05:15174901847",1
"0368f4fdb586fe3cde123934d4ab5b5e99a4788cb24856965c36a24e339b60584a3ca9315b744ce9f8e937436149388407/06/2017 07:02:5389901538",1
"036b2855a4c92b30f0bd1f3fc0f46e4863ee501f72520d5ec54cef5fd3a21a20acb6c2ca5c82411c1fdb88d5fd5eb95e23/02/2017 14:56:1148901863",1
"036b791897847cdb8e39df7943367474e493b6001e292d2cdb2c6172bac9d0a48a32e327fe2c1b3511609d81aaf9f04218/05/2017 02:50:364999934",1
"036bbb637f99f662c928d303d461ffe18eadcea593a48a928f1e2d702e816d607299e27ed73d2ad986de7f7c77d919fa26/03/2018 12:10:37200002037",1
"036c6f5c3d6a81192f4896ddb2c00c8325ce1fd278819fb92db46f69fdbc5eb66bd503a8230299c9316fb0f72693392730/07/2018 04:25:2153802231",1
"036ca0743763d04fe093cfecfa2b2e14f35927953ed82e19d06ad3aac2f06353669ae81880e08f269a64487cfb28716929/06/2018 18:12:49115003772",1
"036cec7829a9824855ee4c751a430313d95767fa0df02e36e44e71e86a07af1b76d5af76d0271110f9af36c92573f76510/08/2017 02:55:222960778",1
"036d29511908c7b10872e1e72fd0681beb0db7338f21fb5467875d41aaebe7b311eac105f3f90a9b87b19c89d91e24f306/06/2017 21:30:14138002146",1
"036dd381dfb3ec75e0a63e14828cc871aa8d88eb4b9cb38894e33fa624c4287f6560211a19b47992c3666cc44a7e94c011/09/2017 22:43:5555001414",1
"036e37b0e268e6087e88d3d7a676c13d64fb265487de2238627ce43fe8a67efc4a3ca9315b744ce9f8e937436149388403/07/2018 15:09:5179902686",1
"036ea72a17833a6fbbcd3e4df82502926401d2f82d6e6c52998ce626fe4eda24835f0f7810c76831d6c7d24c7a646d4d12/09/2017 06:24:1669901524",1
"036f684797c77d9beffa596570e198bd1d7db62a21ffb4f220d3e8a05fa77e02643214e62b870443ccbe55ab29a4dccf15/12/2017 12:58:2832001410",1
"036ff362f1e7465c0ecad8f54b2e6c067b35ccd93a2184646c03b70326626923d05ae8f7a5bd1d2a690a44cd079e4e2729/12/2017 15:37:20179001500",1
"03708181cb41c558287d1feff6df5cb6d696750e550fd0f733979dd7e5dff9219de4643a8dbde634fe55621059d9227318/12/2017 19:29:53177991882",1
"0371bb519b3c4b04bed0460608ce6c599275e1f75faf1d3d1f54e4cb63d12a3670a12e78e608ac31179aea7f8422044b14/08/2017 17:03:0219951185",1
"03720fdc92032ee4abd471d172006ab0dd2ca29c9d0f93d3b1d28d7d7ee3025c5b0cc932433fa5184b5b94bfe6bcc25609/08/2018 21:45:1799004449",1
"0372d2e3d0ac2600aa8e08e6c46cb7dc7c1bd920dbdf22470b68bde975dd3ccfcc419e0650a3c5ba77189a1882b7556a09/10/2017 13:04:4158991766",1
"0373227125997244e6f59bd76e717abf7134464bd4e33be7a2604345a4c0ccf4c3aad7dc65449ae90a5e9c3c6c1e78e016/08/2018 15:35:2090001776",1
"0373763807c25ce94a4b85c7c0f47062a314a62cff3e5725f545fa263aed7a7bd2374cbcbb3ca4ab1086534108cc3ab707/08/2017 20:27:3722901185",1
"0374e57efce00e3004e93acd6310c58f5b226d7c52f86ac72457617f78cff95d1835b56ce799e6a4dc4eddc053f0406621/12/2017 12:31:395699994",1
"037540b18a708608c766355696a57467656e0eca68dcecf6a31b8ececfabe3e8e9bc59e7b60fc3063eb2290deda4cced04/12/2017 10:55:0398901645",1
"037556f936da90c5f9504956ff28686053759a2ecddad2bb87a079a1f1519f731f50f920176fa81dab994f902352310009/05/2017 12:10:2459901300",1
"037578a0b32fa190a1fe9f1de5fd3f308f3746a9c5411cc7cfb03660326cd1899f505651f4a6abe901a56cdc2150802524/04/2018 14:15:2824991706",1
"03772e1a30e1a11c351ff80f0e20263f7d39a5380ff19ab4ac1facc7dcd054802e1c9f22be269ef4643f826c9e650a5227/03/2018 16:30:2796491556",1
"0378193927bcea58a229c432fa102ba9331a9e69c95aad991177b0f1ef85a26170a12e78e608ac31179aea7f8422044b08/01/2018 06:39:2298001303",1
"037853d95871494e2e6147d00e37659a4d38a4daf13a87012b73156f834afec041b39e28db005d9731d9d485a83b4c3828/08/2017 22:11:232990934",1
"03789728a4b9475c05f6fe33ced95ccd6f059a5e46fe4a3903ea525124d77b49cd6efc47efaabf134f8bdb654e10b4f126/03/2018 15:28:14229901649",1
"03798f08af4c622b81b2c8f46c8bfba97b31b39ebebeb8282009c48e5587b1d07a67c85e85bb2ce8582c35f2203ad73627/07/2018 15:30:1189994291",1
"0379c7b005e9be5439462ece4e35634151ce083cd2b9078656a94655ab45b8a4da8622b14eb17ae2831f4ac5b9dab84a28/02/2018 02:15:45199902189",1
"037a1aed2e8a5752977fd27aff7c230c90d0df1dcc6b9808cd5f1451917e1ad0aba1721a889e04decc910aa13b768ef421/11/2017 03:46:44174001497",1
"037ce5266460af220f19d497b130e737f1bad58626618e14b6b25b096acee146c70c1b0d8ca86052f45a432a38b7395802/08/2018 09:44:2111032803",1
"037d59208a513ace896d132dc8c8a93de72246bac78dfdb31d5a07c47fd21dc62eb70248d66e0e3ef83659f71b24437808/03/2018 13:31:07538902417",1
"037ded3ba29ebe9a96acb1177cc52b51f6ba4f9e6851627ea2d5ec8b06d471d26a8b085f816a1f75f92dbac6eb545f8f03/11/2017 03:07:0749901185",1
"037e4ea044a589bcfbceb43210ba702415c2f1db81672725401439acc4872622994f04b3718c2bab35c2adfa8afecd2a22/02/2018 08:35:24119901204",1
"037e725440b59939735ae0aff888a0151c33c71830d320620439a3236a1c4ae1527801b552d0077ffd170872eb49683b23/11/2017 20:31:15108902125",1
"037f15d346c870059c0e6f4275a012067c256e07dc557658d97d070c34cde7890f0c984a4a955310903b6b6008660bad04/06/2018 10:31:2789152104",1
"037f6ef7fcfd0d80ea84dbe396972f6dd8f254be723da6488610b42935533b056560211a19b47992c3666cc44a7e94c030/04/2018 20:10:146900739",1
"037fdead4ade679aec8ee3dc6a75368cf8077831f3c3f393fb67b93c5acd8daf213b25e6f54661939f11710a6fddb87109/05/2018 14:30:5675901950",1
"0380d4bc2621c9c80b674b729d4c6c024c4a28727e951ccf6f37590a7028e182bba3293d6f5d5af2f415e004e8b93ae321/02/2018 11:35:277000778",1
"0381dc399ab9a6c55f83eca96907a034ee57070aa3b24a06fdd0e02efd2d757df457c46070d02cadd8a68551231220dd06/03/2018 10:15:4774901696",1
"038297c93a230b204ceeca7e2720b464202d6bc7af7609f371b94e032925d3141835b56ce799e6a4dc4eddc053f0406621/02/2018 03:07:4728991510",1
"0382a4a9c39917c21b842b7c15f4be23423b46d7ff817b1cd19ab195c7b765466560211a19b47992c3666cc44a7e94c017/08/2018 03:23:5955001549",1
"0382a97e1263d0013315090a6f4714f46ed0ed10d62b45f3de46933b0b2989a6c6bda72e4dbf5c5866b13cb1810c6d0311/05/2018 09:55:12107902334",1
"0382be412d28f04f932ae97df15d634ea0b940038a7c1b3af0958334fdbf32122eb70248d66e0e3ef83659f71b24437824/04/2018 13:52:0479901844",1
"0382e1be5feaca880336365b982b8629ed77034b92386a1a8cfd3c648d715ddec9c7905cffc4ef9ff9f113554423e67115/05/2018 04:54:261700739",1
"038345c4a9d21c17180f2f77e1701c6908574b074924071f4e201e151b152b4e001cca7ae9ae17fb1caed9dfb109483120/11/2017 20:07:4199003308",1
"0385c406dcd7068b21e209740a4ef8764ae634441e444ca4bc85903cafe98d7392eb0f42c21942b6552362b9b114707d17/04/2017 16:50:2318952435",1
"0385da8ba64dbb10adf8f80e55cae6f47500a93e5485588cedc511badf55e56ede23c3b98a88888289c6f5cc1209054a04/05/2018 12:55:3415990947",1
