Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,Month & Year,Quarter & Year,DayInWeek,Day of Week,WeekEnding,Week Number,MonthnYear,QuarternYear,ShortYear,FY,Year & Week,YearWeekSort,Quarters
2018-04-28 00:00:00.000,2018,2,4,28,20180428,"April","Apr 2018","Q2 2018",6,"Saturday",2018-04-28 00:00:00.000,17,20180400,20180200,"18","FY18","2018-17",201817,"Q2"
2018-04-29 00:00:00.000,2018,2,4,29,20180429,"April","Apr 2018","Q2 2018",0,"Sunday",2018-05-05 00:00:00.000,18,20180400,20180200,"18","FY18","2018-18",201818,"Q2"
2018-04-30 00:00:00.000,2018,2,4,30,20180430,"April","Apr 2018","Q2 2018",1,"Monday",2018-05-05 00:00:00.000,18,20180400,20180200,"18","FY18","2018-18",201818,"Q2"
2019-04-01 00:00:00.000,2019,2,4,1,20190401,"April","Apr 2019","Q2 2019",1,"Monday",2019-04-06 00:00:00.000,14,20190400,20190200,"19","FY19","2019-14",201914,"Q2"
2019-04-02 00:00:00.000,2019,2,4,2,20190402,"April","Apr 2019","Q2 2019",2,"Tuesday",2019-04-06 00:00:00.000,14,20190400,20190200,"19","FY19","2019-14",201914,"Q2"
2019-04-03 00:00:00.000,2019,2,4,3,20190403,"April","Apr 2019","Q2 2019",3,"Wednesday",2019-04-06 00:00:00.000,14,20190400,20190200,"19","FY19","2019-14",201914,"Q2"
2019-04-04 00:00:00.000,2019,2,4,4,20190404,"April","Apr 2019","Q2 2019",4,"Thursday",2019-04-06 00:00:00.000,14,20190400,20190200,"19","FY19","2019-14",201914,"Q2"
2019-04-05 00:00:00.000,2019,2,4,5,20190405,"April","Apr 2019","Q2 2019",5,"Friday",2019-04-06 00:00:00.000,14,20190400,20190200,"19","FY19","2019-14",201914,"Q2"
2019-04-06 00:00:00.000,2019,2,4,6,20190406,"April","Apr 2019","Q2 2019",6,"Saturday",2019-04-06 00:00:00.000,14,20190400,20190200,"19","FY19","2019-14",201914,"Q2"
2019-04-07 00:00:00.000,2019,2,4,7,20190407,"April","Apr 2019","Q2 2019",0,"Sunday",2019-04-13 00:00:00.000,15,20190400,20190200,"19","FY19","2019-15",201915,"Q2"
2019-04-08 00:00:00.000,2019,2,4,8,20190408,"April","Apr 2019","Q2 2019",1,"Monday",2019-04-13 00:00:00.000,15,20190400,20190200,"19","FY19","2019-15",201915,"Q2"
2019-04-09 00:00:00.000,2019,2,4,9,20190409,"April","Apr 2019","Q2 2019",2,"Tuesday",2019-04-13 00:00:00.000,15,20190400,20190200,"19","FY19","2019-15",201915,"Q2"
2019-04-10 00:00:00.000,2019,2,4,10,20190410,"April","Apr 2019","Q2 2019",3,"Wednesday",2019-04-13 00:00:00.000,15,20190400,20190200,"19","FY19","2019-15",201915,"Q2"
2019-04-11 00:00:00.000,2019,2,4,11,20190411,"April","Apr 2019","Q2 2019",4,"Thursday",2019-04-13 00:00:00.000,15,20190400,20190200,"19","FY19","2019-15",201915,"Q2"
2019-04-12 00:00:00.000,2019,2,4,12,20190412,"April","Apr 2019","Q2 2019",5,"Friday",2019-04-13 00:00:00.000,15,20190400,20190200,"19","FY19","2019-15",201915,"Q2"
2019-04-13 00:00:00.000,2019,2,4,13,20190413,"April","Apr 2019","Q2 2019",6,"Saturday",2019-04-13 00:00:00.000,15,20190400,20190200,"19","FY19","2019-15",201915,"Q2"
2019-04-14 00:00:00.000,2019,2,4,14,20190414,"April","Apr 2019","Q2 2019",0,"Sunday",2019-04-20 00:00:00.000,16,20190400,20190200,"19","FY19","2019-16",201916,"Q2"
2019-04-15 00:00:00.000,2019,2,4,15,20190415,"April","Apr 2019","Q2 2019",1,"Monday",2019-04-20 00:00:00.000,16,20190400,20190200,"19","FY19","2019-16",201916,"Q2"
2019-04-16 00:00:00.000,2019,2,4,16,20190416,"April","Apr 2019","Q2 2019",2,"Tuesday",2019-04-20 00:00:00.000,16,20190400,20190200,"19","FY19","2019-16",201916,"Q2"
2019-04-17 00:00:00.000,2019,2,4,17,20190417,"April","Apr 2019","Q2 2019",3,"Wednesday",2019-04-20 00:00:00.000,16,20190400,20190200,"19","FY19","2019-16",201916,"Q2"
2019-04-18 00:00:00.000,2019,2,4,18,20190418,"April","Apr 2019","Q2 2019",4,"Thursday",2019-04-20 00:00:00.000,16,20190400,20190200,"19","FY19","2019-16",201916,"Q2"
2019-04-19 00:00:00.000,2019,2,4,19,20190419,"April","Apr 2019","Q2 2019",5,"Friday",2019-04-20 00:00:00.000,16,20190400,20190200,"19","FY19","2019-16",201916,"Q2"
2019-04-20 00:00:00.000,2019,2,4,20,20190420,"April","Apr 2019","Q2 2019",6,"Saturday",2019-04-20 00:00:00.000,16,20190400,20190200,"19","FY19","2019-16",201916,"Q2"
2019-04-21 00:00:00.000,2019,2,4,21,20190421,"April","Apr 2019","Q2 2019",0,"Sunday",2019-04-27 00:00:00.000,17,20190400,20190200,"19","FY19","2019-17",201917,"Q2"
2019-04-22 00:00:00.000,2019,2,4,22,20190422,"April","Apr 2019","Q2 2019",1,"Monday",2019-04-27 00:00:00.000,17,20190400,20190200,"19","FY19","2019-17",201917,"Q2"
2019-04-23 00:00:00.000,2019,2,4,23,20190423,"April","Apr 2019","Q2 2019",2,"Tuesday",2019-04-27 00:00:00.000,17,20190400,20190200,"19","FY19","2019-17",201917,"Q2"
2019-04-24 00:00:00.000,2019,2,4,24,20190424,"April","Apr 2019","Q2 2019",3,"Wednesday",2019-04-27 00:00:00.000,17,20190400,20190200,"19","FY19","2019-17",201917,"Q2"
2019-04-25 00:00:00.000,2019,2,4,25,20190425,"April","Apr 2019","Q2 2019",4,"Thursday",2019-04-27 00:00:00.000,17,20190400,20190200,"19","FY19","2019-17",201917,"Q2"
2019-04-26 00:00:00.000,2019,2,4,26,20190426,"April","Apr 2019","Q2 2019",5,"Friday",2019-04-27 00:00:00.000,17,20190400,20190200,"19","FY19","2019-17",201917,"Q2"
2019-04-27 00:00:00.000,2019,2,4,27,20190427,"April","Apr 2019","Q2 2019",6,"Saturday",2019-04-27 00:00:00.000,17,20190400,20190200,"19","FY19","2019-17",201917,"Q2"
2019-04-28 00:00:00.000,2019,2,4,28,20190428,"April","Apr 2019","Q2 2019",0,"Sunday",2019-05-04 00:00:00.000,18,20190400,20190200,"19","FY19","2019-18",201918,"Q2"
2019-04-29 00:00:00.000,2019,2,4,29,20190429,"April","Apr 2019","Q2 2019",1,"Monday",2019-05-04 00:00:00.000,18,20190400,20190200,"19","FY19","2019-18",201918,"Q2"
2019-04-30 00:00:00.000,2019,2,4,30,20190430,"April","Apr 2019","Q2 2019",2,"Tuesday",2019-05-04 00:00:00.000,18,20190400,20190200,"19","FY19","2019-18",201918,"Q2"
2020-04-01 00:00:00.000,2020,2,4,1,20200401,"April","Apr 2020","Q2 2020",3,"Wednesday",2020-04-04 00:00:00.000,14,20200400,20200200,"20","FY20","2020-14",202014,"Q2"
2020-04-02 00:00:00.000,2020,2,4,2,20200402,"April","Apr 2020","Q2 2020",4,"Thursday",2020-04-04 00:00:00.000,14,20200400,20200200,"20","FY20","2020-14",202014,"Q2"
2020-04-03 00:00:00.000,2020,2,4,3,20200403,"April","Apr 2020","Q2 2020",5,"Friday",2020-04-04 00:00:00.000,14,20200400,20200200,"20","FY20","2020-14",202014,"Q2"
2020-04-04 00:00:00.000,2020,2,4,4,20200404,"April","Apr 2020","Q2 2020",6,"Saturday",2020-04-04 00:00:00.000,14,20200400,20200200,"20","FY20","2020-14",202014,"Q2"
2020-04-05 00:00:00.000,2020,2,4,5,20200405,"April","Apr 2020","Q2 2020",0,"Sunday",2020-04-11 00:00:00.000,15,20200400,20200200,"20","FY20","2020-15",202015,"Q2"
2020-04-06 00:00:00.000,2020,2,4,6,20200406,"April","Apr 2020","Q2 2020",1,"Monday",2020-04-11 00:00:00.000,15,20200400,20200200,"20","FY20","2020-15",202015,"Q2"
2020-04-07 00:00:00.000,2020,2,4,7,20200407,"April","Apr 2020","Q2 2020",2,"Tuesday",2020-04-11 00:00:00.000,15,20200400,20200200,"20","FY20","2020-15",202015,"Q2"
2020-04-08 00:00:00.000,2020,2,4,8,20200408,"April","Apr 2020","Q2 2020",3,"Wednesday",2020-04-11 00:00:00.000,15,20200400,20200200,"20","FY20","2020-15",202015,"Q2"
2020-04-09 00:00:00.000,2020,2,4,9,20200409,"April","Apr 2020","Q2 2020",4,"Thursday",2020-04-11 00:00:00.000,15,20200400,20200200,"20","FY20","2020-15",202015,"Q2"
2020-04-10 00:00:00.000,2020,2,4,10,20200410,"April","Apr 2020","Q2 2020",5,"Friday",2020-04-11 00:00:00.000,15,20200400,20200200,"20","FY20","2020-15",202015,"Q2"
2020-04-11 00:00:00.000,2020,2,4,11,20200411,"April","Apr 2020","Q2 2020",6,"Saturday",2020-04-11 00:00:00.000,15,20200400,20200200,"20","FY20","2020-15",202015,"Q2"
2020-04-12 00:00:00.000,2020,2,4,12,20200412,"April","Apr 2020","Q2 2020",0,"Sunday",2020-04-18 00:00:00.000,16,20200400,20200200,"20","FY20","2020-16",202016,"Q2"
2020-04-13 00:00:00.000,2020,2,4,13,20200413,"April","Apr 2020","Q2 2020",1,"Monday",2020-04-18 00:00:00.000,16,20200400,20200200,"20","FY20","2020-16",202016,"Q2"
2020-04-14 00:00:00.000,2020,2,4,14,20200414,"April","Apr 2020","Q2 2020",2,"Tuesday",2020-04-18 00:00:00.000,16,20200400,20200200,"20","FY20","2020-16",202016,"Q2"
2020-04-15 00:00:00.000,2020,2,4,15,20200415,"April","Apr 2020","Q2 2020",3,"Wednesday",2020-04-18 00:00:00.000,16,20200400,20200200,"20","FY20","2020-16",202016,"Q2"
2020-04-16 00:00:00.000,2020,2,4,16,20200416,"April","Apr 2020","Q2 2020",4,"Thursday",2020-04-18 00:00:00.000,16,20200400,20200200,"20","FY20","2020-16",202016,"Q2"
2020-04-17 00:00:00.000,2020,2,4,17,20200417,"April","Apr 2020","Q2 2020",5,"Friday",2020-04-18 00:00:00.000,16,20200400,20200200,"20","FY20","2020-16",202016,"Q2"
2020-04-18 00:00:00.000,2020,2,4,18,20200418,"April","Apr 2020","Q2 2020",6,"Saturday",2020-04-18 00:00:00.000,16,20200400,20200200,"20","FY20","2020-16",202016,"Q2"
2020-04-19 00:00:00.000,2020,2,4,19,20200419,"April","Apr 2020","Q2 2020",0,"Sunday",2020-04-25 00:00:00.000,17,20200400,20200200,"20","FY20","2020-17",202017,"Q2"
2020-04-20 00:00:00.000,2020,2,4,20,20200420,"April","Apr 2020","Q2 2020",1,"Monday",2020-04-25 00:00:00.000,17,20200400,20200200,"20","FY20","2020-17",202017,"Q2"
2020-04-21 00:00:00.000,2020,2,4,21,20200421,"April","Apr 2020","Q2 2020",2,"Tuesday",2020-04-25 00:00:00.000,17,20200400,20200200,"20","FY20","2020-17",202017,"Q2"
2020-04-22 00:00:00.000,2020,2,4,22,20200422,"April","Apr 2020","Q2 2020",3,"Wednesday",2020-04-25 00:00:00.000,17,20200400,20200200,"20","FY20","2020-17",202017,"Q2"
2020-04-23 00:00:00.000,2020,2,4,23,20200423,"April","Apr 2020","Q2 2020",4,"Thursday",2020-04-25 00:00:00.000,17,20200400,20200200,"20","FY20","2020-17",202017,"Q2"
2020-04-24 00:00:00.000,2020,2,4,24,20200424,"April","Apr 2020","Q2 2020",5,"Friday",2020-04-25 00:00:00.000,17,20200400,20200200,"20","FY20","2020-17",202017,"Q2"
2020-04-25 00:00:00.000,2020,2,4,25,20200425,"April","Apr 2020","Q2 2020",6,"Saturday",2020-04-25 00:00:00.000,17,20200400,20200200,"20","FY20","2020-17",202017,"Q2"
2020-04-26 00:00:00.000,2020,2,4,26,20200426,"April","Apr 2020","Q2 2020",0,"Sunday",2020-05-02 00:00:00.000,18,20200400,20200200,"20","FY20","2020-18",202018,"Q2"
2020-04-27 00:00:00.000,2020,2,4,27,20200427,"April","Apr 2020","Q2 2020",1,"Monday",2020-05-02 00:00:00.000,18,20200400,20200200,"20","FY20","2020-18",202018,"Q2"
2020-04-28 00:00:00.000,2020,2,4,28,20200428,"April","Apr 2020","Q2 2020",2,"Tuesday",2020-05-02 00:00:00.000,18,20200400,20200200,"20","FY20","2020-18",202018,"Q2"
2020-04-29 00:00:00.000,2020,2,4,29,20200429,"April","Apr 2020","Q2 2020",3,"Wednesday",2020-05-02 00:00:00.000,18,20200400,20200200,"20","FY20","2020-18",202018,"Q2"
2020-04-30 00:00:00.000,2020,2,4,30,20200430,"April","Apr 2020","Q2 2020",4,"Thursday",2020-05-02 00:00:00.000,18,20200400,20200200,"20","FY20","2020-18",202018,"Q2"
2015-06-01 00:00:00.000,2015,2,6,1,20150601,"June","Jun 2015","Q2 2015",1,"Monday",2015-06-06 00:00:00.000,23,20150600,20150200,"15","FY15","2015-23",201523,"Q2"
2015-06-02 00:00:00.000,2015,2,6,2,20150602,"June","Jun 2015","Q2 2015",2,"Tuesday",2015-06-06 00:00:00.000,23,20150600,20150200,"15","FY15","2015-23",201523,"Q2"
2015-06-03 00:00:00.000,2015,2,6,3,20150603,"June","Jun 2015","Q2 2015",3,"Wednesday",2015-06-06 00:00:00.000,23,20150600,20150200,"15","FY15","2015-23",201523,"Q2"
2015-06-04 00:00:00.000,2015,2,6,4,20150604,"June","Jun 2015","Q2 2015",4,"Thursday",2015-06-06 00:00:00.000,23,20150600,20150200,"15","FY15","2015-23",201523,"Q2"
2015-06-05 00:00:00.000,2015,2,6,5,20150605,"June","Jun 2015","Q2 2015",5,"Friday",2015-06-06 00:00:00.000,23,20150600,20150200,"15","FY15","2015-23",201523,"Q2"
2015-06-06 00:00:00.000,2015,2,6,6,20150606,"June","Jun 2015","Q2 2015",6,"Saturday",2015-06-06 00:00:00.000,23,20150600,20150200,"15","FY15","2015-23",201523,"Q2"
2015-06-07 00:00:00.000,2015,2,6,7,20150607,"June","Jun 2015","Q2 2015",0,"Sunday",2015-06-13 00:00:00.000,24,20150600,20150200,"15","FY15","2015-24",201524,"Q2"
2015-06-08 00:00:00.000,2015,2,6,8,20150608,"June","Jun 2015","Q2 2015",1,"Monday",2015-06-13 00:00:00.000,24,20150600,20150200,"15","FY15","2015-24",201524,"Q2"
2015-06-09 00:00:00.000,2015,2,6,9,20150609,"June","Jun 2015","Q2 2015",2,"Tuesday",2015-06-13 00:00:00.000,24,20150600,20150200,"15","FY15","2015-24",201524,"Q2"
2015-06-10 00:00:00.000,2015,2,6,10,20150610,"June","Jun 2015","Q2 2015",3,"Wednesday",2015-06-13 00:00:00.000,24,20150600,20150200,"15","FY15","2015-24",201524,"Q2"
2015-06-11 00:00:00.000,2015,2,6,11,20150611,"June","Jun 2015","Q2 2015",4,"Thursday",2015-06-13 00:00:00.000,24,20150600,20150200,"15","FY15","2015-24",201524,"Q2"
2015-06-12 00:00:00.000,2015,2,6,12,20150612,"June","Jun 2015","Q2 2015",5,"Friday",2015-06-13 00:00:00.000,24,20150600,20150200,"15","FY15","2015-24",201524,"Q2"
2015-06-13 00:00:00.000,2015,2,6,13,20150613,"June","Jun 2015","Q2 2015",6,"Saturday",2015-06-13 00:00:00.000,24,20150600,20150200,"15","FY15","2015-24",201524,"Q2"
2015-06-14 00:00:00.000,2015,2,6,14,20150614,"June","Jun 2015","Q2 2015",0,"Sunday",2015-06-20 00:00:00.000,25,20150600,20150200,"15","FY15","2015-25",201525,"Q2"
2015-06-15 00:00:00.000,2015,2,6,15,20150615,"June","Jun 2015","Q2 2015",1,"Monday",2015-06-20 00:00:00.000,25,20150600,20150200,"15","FY15","2015-25",201525,"Q2"
2015-06-16 00:00:00.000,2015,2,6,16,20150616,"June","Jun 2015","Q2 2015",2,"Tuesday",2015-06-20 00:00:00.000,25,20150600,20150200,"15","FY15","2015-25",201525,"Q2"
2015-06-17 00:00:00.000,2015,2,6,17,20150617,"June","Jun 2015","Q2 2015",3,"Wednesday",2015-06-20 00:00:00.000,25,20150600,20150200,"15","FY15","2015-25",201525,"Q2"
2015-06-18 00:00:00.000,2015,2,6,18,20150618,"June","Jun 2015","Q2 2015",4,"Thursday",2015-06-20 00:00:00.000,25,20150600,20150200,"15","FY15","2015-25",201525,"Q2"
2015-06-19 00:00:00.000,2015,2,6,19,20150619,"June","Jun 2015","Q2 2015",5,"Friday",2015-06-20 00:00:00.000,25,20150600,20150200,"15","FY15","2015-25",201525,"Q2"
2015-06-20 00:00:00.000,2015,2,6,20,20150620,"June","Jun 2015","Q2 2015",6,"Saturday",2015-06-20 00:00:00.000,25,20150600,20150200,"15","FY15","2015-25",201525,"Q2"
2015-06-21 00:00:00.000,2015,2,6,21,20150621,"June","Jun 2015","Q2 2015",0,"Sunday",2015-06-27 00:00:00.000,26,20150600,20150200,"15","FY15","2015-26",201526,"Q2"
2015-06-22 00:00:00.000,2015,2,6,22,20150622,"June","Jun 2015","Q2 2015",1,"Monday",2015-06-27 00:00:00.000,26,20150600,20150200,"15","FY15","2015-26",201526,"Q2"
2015-06-23 00:00:00.000,2015,2,6,23,20150623,"June","Jun 2015","Q2 2015",2,"Tuesday",2015-06-27 00:00:00.000,26,20150600,20150200,"15","FY15","2015-26",201526,"Q2"
2015-06-24 00:00:00.000,2015,2,6,24,20150624,"June","Jun 2015","Q2 2015",3,"Wednesday",2015-06-27 00:00:00.000,26,20150600,20150200,"15","FY15","2015-26",201526,"Q2"
2015-06-25 00:00:00.000,2015,2,6,25,20150625,"June","Jun 2015","Q2 2015",4,"Thursday",2015-06-27 00:00:00.000,26,20150600,20150200,"15","FY15","2015-26",201526,"Q2"
2015-06-26 00:00:00.000,2015,2,6,26,20150626,"June","Jun 2015","Q2 2015",5,"Friday",2015-06-27 00:00:00.000,26,20150600,20150200,"15","FY15","2015-26",201526,"Q2"
2015-06-27 00:00:00.000,2015,2,6,27,20150627,"June","Jun 2015","Q2 2015",6,"Saturday",2015-06-27 00:00:00.000,26,20150600,20150200,"15","FY15","2015-26",201526,"Q2"
2015-06-28 00:00:00.000,2015,2,6,28,20150628,"June","Jun 2015","Q2 2015",0,"Sunday",2015-07-04 00:00:00.000,27,20150600,20150200,"15","FY15","2015-27",201527,"Q2"
2015-06-29 00:00:00.000,2015,2,6,29,20150629,"June","Jun 2015","Q2 2015",1,"Monday",2015-07-04 00:00:00.000,27,20150600,20150200,"15","FY15","2015-27",201527,"Q2"
2015-06-30 00:00:00.000,2015,2,6,30,20150630,"June","Jun 2015","Q2 2015",2,"Tuesday",2015-07-04 00:00:00.000,27,20150600,20150200,"15","FY15","2015-27",201527,"Q2"
2016-06-01 00:00:00.000,2016,2,6,1,20160601,"June","Jun 2016","Q2 2016",3,"Wednesday",2016-06-04 00:00:00.000,23,20160600,20160200,"16","FY16","2016-23",201623,"Q2"
2016-06-02 00:00:00.000,2016,2,6,2,20160602,"June","Jun 2016","Q2 2016",4,"Thursday",2016-06-04 00:00:00.000,23,20160600,20160200,"16","FY16","2016-23",201623,"Q2"
2016-06-03 00:00:00.000,2016,2,6,3,20160603,"June","Jun 2016","Q2 2016",5,"Friday",2016-06-04 00:00:00.000,23,20160600,20160200,"16","FY16","2016-23",201623,"Q2"
2016-06-04 00:00:00.000,2016,2,6,4,20160604,"June","Jun 2016","Q2 2016",6,"Saturday",2016-06-04 00:00:00.000,23,20160600,20160200,"16","FY16","2016-23",201623,"Q2"
2016-06-05 00:00:00.000,2016,2,6,5,20160605,"June","Jun 2016","Q2 2016",0,"Sunday",2016-06-11 00:00:00.000,24,20160600,20160200,"16","FY16","2016-24",201624,"Q2"
2016-06-06 00:00:00.000,2016,2,6,6,20160606,"June","Jun 2016","Q2 2016",1,"Monday",2016-06-11 00:00:00.000,24,20160600,20160200,"16","FY16","2016-24",201624,"Q2"
2016-06-07 00:00:00.000,2016,2,6,7,20160607,"June","Jun 2016","Q2 2016",2,"Tuesday",2016-06-11 00:00:00.000,24,20160600,20160200,"16","FY16","2016-24",201624,"Q2"
2016-06-08 00:00:00.000,2016,2,6,8,20160608,"June","Jun 2016","Q2 2016",3,"Wednesday",2016-06-11 00:00:00.000,24,20160600,20160200,"16","FY16","2016-24",201624,"Q2"
2016-06-09 00:00:00.000,2016,2,6,9,20160609,"June","Jun 2016","Q2 2016",4,"Thursday",2016-06-11 00:00:00.000,24,20160600,20160200,"16","FY16","2016-24",201624,"Q2"
2016-06-10 00:00:00.000,2016,2,6,10,20160610,"June","Jun 2016","Q2 2016",5,"Friday",2016-06-11 00:00:00.000,24,20160600,20160200,"16","FY16","2016-24",201624,"Q2"
2016-06-11 00:00:00.000,2016,2,6,11,20160611,"June","Jun 2016","Q2 2016",6,"Saturday",2016-06-11 00:00:00.000,24,20160600,20160200,"16","FY16","2016-24",201624,"Q2"
2016-06-12 00:00:00.000,2016,2,6,12,20160612,"June","Jun 2016","Q2 2016",0,"Sunday",2016-06-18 00:00:00.000,25,20160600,20160200,"16","FY16","2016-25",201625,"Q2"
2016-06-13 00:00:00.000,2016,2,6,13,20160613,"June","Jun 2016","Q2 2016",1,"Monday",2016-06-18 00:00:00.000,25,20160600,20160200,"16","FY16","2016-25",201625,"Q2"
2016-06-14 00:00:00.000,2016,2,6,14,20160614,"June","Jun 2016","Q2 2016",2,"Tuesday",2016-06-18 00:00:00.000,25,20160600,20160200,"16","FY16","2016-25",201625,"Q2"
2016-06-15 00:00:00.000,2016,2,6,15,20160615,"June","Jun 2016","Q2 2016",3,"Wednesday",2016-06-18 00:00:00.000,25,20160600,20160200,"16","FY16","2016-25",201625,"Q2"
2016-06-16 00:00:00.000,2016,2,6,16,20160616,"June","Jun 2016","Q2 2016",4,"Thursday",2016-06-18 00:00:00.000,25,20160600,20160200,"16","FY16","2016-25",201625,"Q2"
2016-06-17 00:00:00.000,2016,2,6,17,20160617,"June","Jun 2016","Q2 2016",5,"Friday",2016-06-18 00:00:00.000,25,20160600,20160200,"16","FY16","2016-25",201625,"Q2"
2016-06-18 00:00:00.000,2016,2,6,18,20160618,"June","Jun 2016","Q2 2016",6,"Saturday",2016-06-18 00:00:00.000,25,20160600,20160200,"16","FY16","2016-25",201625,"Q2"
2016-06-19 00:00:00.000,2016,2,6,19,20160619,"June","Jun 2016","Q2 2016",0,"Sunday",2016-06-25 00:00:00.000,26,20160600,20160200,"16","FY16","2016-26",201626,"Q2"
2016-06-20 00:00:00.000,2016,2,6,20,20160620,"June","Jun 2016","Q2 2016",1,"Monday",2016-06-25 00:00:00.000,26,20160600,20160200,"16","FY16","2016-26",201626,"Q2"
2016-06-21 00:00:00.000,2016,2,6,21,20160621,"June","Jun 2016","Q2 2016",2,"Tuesday",2016-06-25 00:00:00.000,26,20160600,20160200,"16","FY16","2016-26",201626,"Q2"
2016-06-22 00:00:00.000,2016,2,6,22,20160622,"June","Jun 2016","Q2 2016",3,"Wednesday",2016-06-25 00:00:00.000,26,20160600,20160200,"16","FY16","2016-26",201626,"Q2"
2016-06-23 00:00:00.000,2016,2,6,23,20160623,"June","Jun 2016","Q2 2016",4,"Thursday",2016-06-25 00:00:00.000,26,20160600,20160200,"16","FY16","2016-26",201626,"Q2"
2016-06-24 00:00:00.000,2016,2,6,24,20160624,"June","Jun 2016","Q2 2016",5,"Friday",2016-06-25 00:00:00.000,26,20160600,20160200,"16","FY16","2016-26",201626,"Q2"
2016-06-25 00:00:00.000,2016,2,6,25,20160625,"June","Jun 2016","Q2 2016",6,"Saturday",2016-06-25 00:00:00.000,26,20160600,20160200,"16","FY16","2016-26",201626,"Q2"
2016-06-26 00:00:00.000,2016,2,6,26,20160626,"June","Jun 2016","Q2 2016",0,"Sunday",2016-07-02 00:00:00.000,27,20160600,20160200,"16","FY16","2016-27",201627,"Q2"
2016-06-27 00:00:00.000,2016,2,6,27,20160627,"June","Jun 2016","Q2 2016",1,"Monday",2016-07-02 00:00:00.000,27,20160600,20160200,"16","FY16","2016-27",201627,"Q2"
2016-06-28 00:00:00.000,2016,2,6,28,20160628,"June","Jun 2016","Q2 2016",2,"Tuesday",2016-07-02 00:00:00.000,27,20160600,20160200,"16","FY16","2016-27",201627,"Q2"
2016-06-29 00:00:00.000,2016,2,6,29,20160629,"June","Jun 2016","Q2 2016",3,"Wednesday",2016-07-02 00:00:00.000,27,20160600,20160200,"16","FY16","2016-27",201627,"Q2"
2016-06-30 00:00:00.000,2016,2,6,30,20160630,"June","Jun 2016","Q2 2016",4,"Thursday",2016-07-02 00:00:00.000,27,20160600,20160200,"16","FY16","2016-27",201627,"Q2"
2017-06-01 00:00:00.000,2017,2,6,1,20170601,"June","Jun 2017","Q2 2017",4,"Thursday",2017-06-03 00:00:00.000,22,20170600,20170200,"17","FY17","2017-22",201722,"Q2"
2017-06-02 00:00:00.000,2017,2,6,2,20170602,"June","Jun 2017","Q2 2017",5,"Friday",2017-06-03 00:00:00.000,22,20170600,20170200,"17","FY17","2017-22",201722,"Q2"
2017-06-03 00:00:00.000,2017,2,6,3,20170603,"June","Jun 2017","Q2 2017",6,"Saturday",2017-06-03 00:00:00.000,22,20170600,20170200,"17","FY17","2017-22",201722,"Q2"
2017-06-04 00:00:00.000,2017,2,6,4,20170604,"June","Jun 2017","Q2 2017",0,"Sunday",2017-06-10 00:00:00.000,23,20170600,20170200,"17","FY17","2017-23",201723,"Q2"
2017-06-05 00:00:00.000,2017,2,6,5,20170605,"June","Jun 2017","Q2 2017",1,"Monday",2017-06-10 00:00:00.000,23,20170600,20170200,"17","FY17","2017-23",201723,"Q2"
2017-06-06 00:00:00.000,2017,2,6,6,20170606,"June","Jun 2017","Q2 2017",2,"Tuesday",2017-06-10 00:00:00.000,23,20170600,20170200,"17","FY17","2017-23",201723,"Q2"
2017-06-07 00:00:00.000,2017,2,6,7,20170607,"June","Jun 2017","Q2 2017",3,"Wednesday",2017-06-10 00:00:00.000,23,20170600,20170200,"17","FY17","2017-23",201723,"Q2"
2017-06-08 00:00:00.000,2017,2,6,8,20170608,"June","Jun 2017","Q2 2017",4,"Thursday",2017-06-10 00:00:00.000,23,20170600,20170200,"17","FY17","2017-23",201723,"Q2"
2017-06-09 00:00:00.000,2017,2,6,9,20170609,"June","Jun 2017","Q2 2017",5,"Friday",2017-06-10 00:00:00.000,23,20170600,20170200,"17","FY17","2017-23",201723,"Q2"
2017-06-10 00:00:00.000,2017,2,6,10,20170610,"June","Jun 2017","Q2 2017",6,"Saturday",2017-06-10 00:00:00.000,23,20170600,20170200,"17","FY17","2017-23",201723,"Q2"
