Pedido,Data.Pedido,Prazo.Entrega,Data.Entrega,Cod.Vendedor,Cod.Unidade,Cod.Cliente,Ocorrência,Vl.Frete,Status,OCT,On Time,In full
144515,2020-09-25 00:00:00.000,2020-10-08 00:00:00.000,2020-10-05 00:00:00.000,10595236,104,286993,"Nenhuma",0,"Entregue",10,"Sim","Sim"
144972,2020-09-28 00:00:00.000,2020-10-06 00:00:00.000,2020-10-05 00:00:00.000,10595236,104,286616,"Nenhuma",0,"Entregue",7,"Sim","Sim"
144981,2020-09-28 00:00:00.000,2020-10-02 00:00:00.000,2020-10-01 00:00:00.000,10595236,104,286933,"Nenhuma",0,"Entregue",3,"Sim","Sim"
144984,2020-09-28 00:00:00.000,2020-10-07 00:00:00.000,2020-10-06 00:00:00.000,10595236,104,289777,"Nenhuma",0,"Entregue",8,"Sim","Sim"
145111,2020-09-29 00:00:00.000,2020-10-01 00:00:00.000,2020-10-02 00:00:00.000,10595236,104,13350,"Nenhuma",0,"Entregue",3,"Não","Sim"
145114,2020-09-29 00:00:00.000,2020-10-02 00:00:00.000,2020-10-02 00:00:00.000,10595236,104,22676,"Nenhuma",0,"Entregue",3,"Sim","Sim"
145119,2020-09-29 00:00:00.000,2020-10-09 00:00:00.000,2020-10-09 00:00:00.000,10595236,104,286687,"Nenhuma",0,"Entregue",10,"Sim","Sim"
145127,2020-09-29 00:00:00.000,2020-10-04 00:00:00.000,2020-10-05 00:00:00.000,10595236,104,286993,"Nenhuma",0,"Entregue",6,"Não","Sim"
145128,2020-09-29 00:00:00.000,2020-10-06 00:00:00.000,2020-10-07 00:00:00.000,10595236,104,286583,"Nenhuma",0,"Entregue",8,"Não","Sim"
145137,2020-09-29 00:00:00.000,2020-10-02 00:00:00.000,2020-10-02 00:00:00.000,10595236,104,287223,"Nenhuma",0,"Entregue",3,"Sim","Sim"
145139,2020-09-29 00:00:00.000,2020-10-07 00:00:00.000,2020-10-07 00:00:00.000,10595236,104,286550,"Nenhuma",0,"Entregue",8,"Sim","Sim"
145599,2020-10-01 00:00:00.000,2020-10-13 00:00:00.000,2020-10-13 00:00:00.000,10595236,104,286787,"Nenhuma",0,"Entregue",12,"Sim","Sim"
145600,2020-10-01 00:00:00.000,2020-10-06 00:00:00.000,2020-10-06 00:00:00.000,10595236,104,286610,"Nenhuma",0,"Entregue",5,"Sim","Sim"
145752,2020-10-02 00:00:00.000,2020-10-09 00:00:00.000,2020-10-09 00:00:00.000,10595236,104,286684,"Nenhuma",0,"Entregue",7,"Sim","Sim"
145754,2020-10-02 00:00:00.000,2020-10-09 00:00:00.000,2020-10-09 00:00:00.000,10595236,104,286588,"Nenhuma",0,"Entregue",7,"Sim","Sim"
145757,2020-10-02 00:00:00.000,2020-10-09 00:00:00.000,2020-10-08 00:00:00.000,10595236,104,288810,"Nenhuma",0,"Entregue",6,"Sim","Sim"
146216,2020-10-05 00:00:00.000,2020-10-21 00:00:00.000,2020-10-21 00:00:00.000,10595236,104,2397,"Nenhuma",0,"Entregue",16,"Sim","Sim"
146225,2020-10-05 00:00:00.000,2020-10-13 00:00:00.000,2020-10-13 00:00:00.000,10595236,104,286618,"Nenhuma",0,"Entregue",8,"Sim","Sim"
146370,2020-10-06 00:00:00.000,2020-10-13 00:00:00.000,2020-10-15 00:00:00.000,10595236,104,286572,"Nenhuma",0,"Entregue",9,"Não","Sim"
146376,2020-10-06 00:00:00.000,2020-10-16 00:00:00.000,2020-10-14 00:00:00.000,10595236,104,60525,"Nenhuma",0,"Entregue",8,"Sim","Sim"
146383,2020-10-06 00:00:00.000,2020-10-14 00:00:00.000,2020-10-14 00:00:00.000,10595236,104,291752,"Nenhuma",0,"Entregue",8,"Sim","Sim"
146387,2020-10-06 00:00:00.000,2020-10-12 00:00:00.000,2020-10-12 00:00:00.000,10595236,104,59930,"Nenhuma",0,"Entregue",6,"Sim","Sim"
146388,2020-10-06 00:00:00.000,2020-10-28 00:00:00.000,2020-10-28 00:00:00.000,10595236,104,286636,"Nenhuma",0,"Entregue",22,"Sim","Sim"
146395,2020-10-06 00:00:00.000,2020-10-12 00:00:00.000,2020-10-12 00:00:00.000,10595236,104,287182,"Nenhuma",0,"Entregue",6,"Sim","Sim"
146398,2020-10-06 00:00:00.000,2020-10-09 00:00:00.000,2020-10-09 00:00:00.000,10595236,104,287015,"Nenhuma",0,"Entregue",3,"Sim","Sim"
146401,2020-10-06 00:00:00.000,2020-10-09 00:00:00.000,2020-10-09 00:00:00.000,10595236,104,286853,"Nenhuma",0,"Entregue",3,"Sim","Sim"
146410,2020-10-06 00:00:00.000,2020-10-30 00:00:00.000,2020-10-26 00:00:00.000,10595236,104,286609,"Nenhuma",0,"Entregue",20,"Sim","Sim"
146412,2020-10-06 00:00:00.000,2020-10-15 00:00:00.000,2020-10-15 00:00:00.000,10595236,104,286537,"Nenhuma",0,"Entregue",9,"Sim","Sim"
146620,2020-10-07 00:00:00.000,2020-10-14 00:00:00.000,2020-10-14 00:00:00.000,10595236,104,55942,"Nenhuma",0,"Entregue",7,"Sim","Sim"
146625,2020-10-07 00:00:00.000,2020-10-15 00:00:00.000,2020-10-13 00:00:00.000,10595236,104,286669,"Nenhuma",0,"Entregue",6,"Sim","Sim"
146626,2020-10-07 00:00:00.000,2020-10-18 00:00:00.000,2020-10-15 00:00:00.000,10595236,104,260511,"Nenhuma",0,"Entregue",8,"Sim","Sim"
146627,2020-10-07 00:00:00.000,2020-10-15 00:00:00.000,2020-10-15 00:00:00.000,10595236,104,286785,"Nenhuma",0,"Entregue",8,"Sim","Sim"
146641,2020-10-07 00:00:00.000,2020-10-18 00:00:00.000,2020-10-16 00:00:00.000,10595236,104,286562,"Nenhuma",0,"Entregue",9,"Sim","Sim"
146642,2020-10-07 00:00:00.000,2020-10-12 00:00:00.000,2020-10-12 00:00:00.000,10595236,104,286607,"Nenhuma",0,"Entregue",5,"Sim","Sim"
146646,2020-10-07 00:00:00.000,2020-11-01 00:00:00.000,2020-10-29 00:00:00.000,10595236,104,286793,"Nenhuma",0,"Entregue",22,"Sim","Sim"
146658,2020-10-07 00:00:00.000,2020-10-28 00:00:00.000,2020-10-29 00:00:00.000,10595236,104,286661,"Nenhuma",0,"Entregue",22,"Não","Sim"
146660,2020-10-07 00:00:00.000,2020-10-16 00:00:00.000,2020-10-15 00:00:00.000,10595236,104,287130,"Nenhuma",0,"Entregue",8,"Sim","Sim"
146978,2020-10-08 00:00:00.000,2020-10-14 00:00:00.000,2020-10-15 00:00:00.000,10595236,104,286692,"Nenhuma",0,"Entregue",7,"Não","Sim"
146996,2020-10-08 00:00:00.000,2020-10-21 00:00:00.000,2020-10-19 00:00:00.000,10595236,104,286610,"Nenhuma",0,"Entregue",11,"Sim","Sim"
147286,2020-10-09 00:00:00.000,2020-10-18 00:00:00.000,2020-10-16 00:00:00.000,10595236,104,287294,"Nenhuma",0,"Entregue",7,"Sim","Sim"
147291,2020-10-09 00:00:00.000,2020-10-14 00:00:00.000,2020-10-14 00:00:00.000,10595236,104,58047,"Nenhuma",0,"Entregue",5,"Sim","Sim"
147296,2020-10-09 00:00:00.000,2020-10-28 00:00:00.000,2020-10-28 00:00:00.000,10595236,104,286503,"Nenhuma",0,"Entregue",19,"Sim","Sim"
147719,2020-10-12 00:00:00.000,2020-10-15 00:00:00.000,2020-10-15 00:00:00.000,10595236,104,13350,"Nenhuma",0,"Entregue",3,"Sim","Sim"
147724,2020-10-12 00:00:00.000,2020-10-22 00:00:00.000,2020-10-20 00:00:00.000,10595236,104,287539,"Nenhuma",0,"Entregue",8,"Sim","Sim"
147739,2020-10-12 00:00:00.000,2020-10-22 00:00:00.000,2020-10-22 00:00:00.000,10595236,104,286801,"Nenhuma",0,"Entregue",10,"Sim","Sim"
147870,2020-10-13 00:00:00.000,2020-10-15 00:00:00.000,2020-10-16 00:00:00.000,10595236,104,57397,"Nenhuma",0,"Entregue",3,"Não","Sim"
147871,2020-10-13 00:00:00.000,2020-11-04 00:00:00.000,2020-11-04 00:00:00.000,10595236,104,60525,"Nenhuma",0,"Entregue",22,"Sim","Sim"
147874,2020-10-13 00:00:00.000,2020-10-31 00:00:00.000,2020-10-29 00:00:00.000,10595236,104,286667,"Nenhuma",0,"Entregue",16,"Sim","Sim"
147881,2020-10-13 00:00:00.000,2020-10-21 00:00:00.000,2020-10-21 00:00:00.000,10595236,104,49544,"Nenhuma",0,"Entregue",8,"Sim","Sim"
147884,2020-10-13 00:00:00.000,2020-10-23 00:00:00.000,2020-10-23 00:00:00.000,10595236,104,286877,"Nenhuma",0,"Entregue",10,"Sim","Sim"
147890,2020-10-13 00:00:00.000,2020-10-21 00:00:00.000,2020-10-21 00:00:00.000,10595236,104,58047,"Nenhuma",0,"Entregue",8,"Sim","Sim"
147891,2020-10-13 00:00:00.000,2020-10-20 00:00:00.000,2020-10-20 00:00:00.000,10595236,104,286732,"Nenhuma",0,"Entregue",7,"Sim","Sim"
147893,2020-10-13 00:00:00.000,2020-10-16 00:00:00.000,2020-10-16 00:00:00.000,10595236,104,287314,"Nenhuma",0,"Entregue",3,"Sim","Sim"
147908,2020-10-13 00:00:00.000,2020-10-19 00:00:00.000,2020-10-20 00:00:00.000,10595236,104,286651,"Nenhuma",0,"Entregue",7,"Não","Sim"
147915,2020-10-13 00:00:00.000,2020-10-23 00:00:00.000,2020-10-20 00:00:00.000,10595236,104,286661,"Nenhuma",0,"Entregue",7,"Sim","Sim"
148150,2020-10-14 00:00:00.000,2020-10-22 00:00:00.000,2020-10-22 00:00:00.000,10595236,104,124739,"Nenhuma",0,"Entregue",8,"Sim","Sim"
148152,2020-10-14 00:00:00.000,2020-10-20 00:00:00.000,2020-10-20 00:00:00.000,10595236,104,286669,"Nenhuma",0,"Entregue",6,"Sim","Sim"
148153,2020-10-14 00:00:00.000,2020-10-19 00:00:00.000,2020-10-19 00:00:00.000,10595236,104,60053,"Nenhuma",0,"Entregue",5,"Sim","Sim"
148157,2020-10-14 00:00:00.000,2020-10-19 00:00:00.000,2020-10-19 00:00:00.000,10595236,104,287182,"Nenhuma",0,"Entregue",5,"Sim","Sim"
148160,2020-10-14 00:00:00.000,2020-10-28 00:00:00.000,2020-10-26 00:00:00.000,10595236,104,287089,"Nenhuma",0,"Entregue",12,"Sim","Sim"
148358,2020-10-15 00:00:00.000,2020-10-21 00:00:00.000,2020-10-21 00:00:00.000,10595236,104,286667,"Nenhuma",0,"Entregue",6,"Sim","Sim"
148360,2020-10-15 00:00:00.000,2020-10-21 00:00:00.000,2020-10-21 00:00:00.000,10595236,104,287014,"Nenhuma",0,"Entregue",6,"Sim","Sim"
148366,2020-10-15 00:00:00.000,2020-10-20 00:00:00.000,2020-10-22 00:00:00.000,10595236,104,286601,"Nenhuma",0,"Entregue",7,"Não","Sim"
148370,2020-10-15 00:00:00.000,2020-10-27 00:00:00.000,2020-10-27 00:00:00.000,10595236,104,287060,"Nenhuma",0,"Entregue",12,"Sim","Sim"
148372,2020-10-15 00:00:00.000,2020-10-29 00:00:00.000,2020-10-29 00:00:00.000,10595236,104,287182,"Nenhuma",0,"Entregue",14,"Sim","Sim"
148562,2020-10-16 00:00:00.000,2020-10-21 00:00:00.000,2020-10-21 00:00:00.000,10595236,104,286787,"Nenhuma",0,"Entregue",5,"Sim","Sim"
148909,2020-10-20 00:00:00.000,2020-10-28 00:00:00.000,2020-10-28 00:00:00.000,10595236,104,286993,"Nenhuma",0,"Entregue",8,"Sim","Sim"
148921,2020-10-20 00:00:00.000,2020-10-29 00:00:00.000,2020-10-29 00:00:00.000,10595236,104,286569,"Nenhuma",0,"Entregue",9,"Sim","Sim"
149044,2020-10-21 00:00:00.000,2020-10-25 00:00:00.000,2020-10-26 00:00:00.000,10595236,104,287014,"Nenhuma",0,"Entregue",5,"Não","Sim"
149045,2020-10-21 00:00:00.000,2020-10-29 00:00:00.000,2020-10-29 00:00:00.000,10595236,104,287294,"Nenhuma",0,"Entregue",8,"Sim","Sim"
149046,2020-10-21 00:00:00.000,2020-11-02 00:00:00.000,2020-11-02 00:00:00.000,10595236,104,287233,"Nenhuma",0,"Entregue",12,"Sim","Sim"
149051,2020-10-21 00:00:00.000,2020-10-25 00:00:00.000,2020-10-26 00:00:00.000,10595236,104,286935,"Nenhuma",0,"Entregue",5,"Não","Sim"
149202,2020-10-22 00:00:00.000,2020-10-29 00:00:00.000,2020-10-29 00:00:00.000,10595236,104,286993,"Nenhuma",0,"Entregue",7,"Sim","Sim"
149203,2020-10-22 00:00:00.000,2020-10-28 00:00:00.000,2020-10-28 00:00:00.000,10595236,104,286554,"Nenhuma",0,"Entregue",6,"Sim","Sim"
149354,2020-10-23 00:00:00.000,2020-11-02 00:00:00.000,2020-11-02 00:00:00.000,10595236,104,286667,"Nenhuma",0,"Entregue",10,"Sim","Sim"
149358,2020-10-23 00:00:00.000,2020-11-02 00:00:00.000,2020-11-02 00:00:00.000,10595236,104,286616,"Nenhuma",0,"Entregue",10,"Sim","Sim"
149675,2020-10-27 00:00:00.000,2020-11-04 00:00:00.000,2020-11-04 00:00:00.000,10595236,104,286503,"Nenhuma",0,"Entregue",8,"Sim","Sim"
149765,2020-10-28 00:00:00.000,2020-11-09 00:00:00.000,2020-11-09 00:00:00.000,10595236,104,286682,"Nenhuma",0,"Entregue",12,"Sim","Sim"
149766,2020-10-28 00:00:00.000,2020-11-05 00:00:00.000,2020-11-05 00:00:00.000,10595236,104,286787,"Nenhuma",0,"Entregue",8,"Sim","Sim"
149768,2020-10-28 00:00:00.000,2020-11-04 00:00:00.000,2020-11-04 00:00:00.000,10595236,104,286751,"Nenhuma",0,"Entregue",7,"Sim","Sim"
149966,2020-10-29 00:00:00.000,2020-11-06 00:00:00.000,2020-11-06 00:00:00.000,10595236,104,286667,"Nenhuma",0,"Entregue",8,"Sim","Sim"
149970,2020-10-29 00:00:00.000,2020-11-04 00:00:00.000,2020-11-04 00:00:00.000,10595236,104,286851,"Nenhuma",0,"Entregue",6,"Sim","Sim"
149974,2020-10-29 00:00:00.000,2020-11-08 00:00:00.000,2020-11-06 00:00:00.000,10595236,104,58565,"Nenhuma",0,"Entregue",8,"Sim","Sim"
149976,2020-10-29 00:00:00.000,2020-11-14 00:00:00.000,2020-11-10 00:00:00.000,10595236,104,286751,"Nenhuma",0,"Entregue",12,"Sim","Sim"
150185,2020-10-30 00:00:00.000,2020-11-06 00:00:00.000,2020-11-06 00:00:00.000,10595236,104,286787,"Nenhuma",0,"Entregue",7,"Sim","Sim"
150600,2020-11-02 00:00:00.000,2020-11-06 00:00:00.000,2020-11-06 00:00:00.000,10595236,104,55577,"Nenhuma",0,"Entregue",4,"Sim","Sim"
150603,2020-11-02 00:00:00.000,2020-11-06 00:00:00.000,2020-11-06 00:00:00.000,10595236,104,286618,"Nenhuma",0,"Entregue",4,"Sim","Sim"
150740,2020-11-03 00:00:00.000,2020-11-10 00:00:00.000,2020-11-10 00:00:00.000,10595236,104,286861,"Nenhuma",0,"Entregue",7,"Sim","Sim"
150749,2020-11-03 00:00:00.000,2020-11-10 00:00:00.000,2020-11-10 00:00:00.000,10595236,104,286651,"Nenhuma",0,"Entregue",7,"Sim","Sim"
150750,2020-11-03 00:00:00.000,2020-11-16 00:00:00.000,2020-11-16 00:00:00.000,10595236,104,25361,"Nenhuma",0,"Entregue",13,"Sim","Sim"
151024,2020-11-04 00:00:00.000,2020-11-09 00:00:00.000,2020-11-09 00:00:00.000,10595236,104,286553,"Nenhuma",0,"Entregue",5,"Sim","Sim"
151030,2020-11-04 00:00:00.000,2020-11-11 00:00:00.000,2020-11-12 00:00:00.000,10595236,104,286543,"Nenhuma",0,"Entregue",8,"Não","Sim"
151255,2020-11-05 00:00:00.000,2020-11-14 00:00:00.000,2020-11-13 00:00:00.000,10595236,104,124638,"Nenhuma",0,"Entregue",8,"Sim","Sim"
151260,2020-11-05 00:00:00.000,2020-11-19 00:00:00.000,2020-11-16 00:00:00.000,10595236,104,286854,"Nenhuma",0,"Entregue",11,"Sim","Sim"
151263,2020-11-05 00:00:00.000,2020-11-10 00:00:00.000,2020-11-10 00:00:00.000,10595236,104,286711,"Nenhuma",0,"Entregue",5,"Sim","Sim"
151265,2020-11-05 00:00:00.000,2020-11-12 00:00:00.000,2020-11-12 00:00:00.000,10595236,104,286621,"Nenhuma",0,"Entregue",7,"Sim","Sim"
151505,2020-11-06 00:00:00.000,2020-11-12 00:00:00.000,2020-11-12 00:00:00.000,10595236,104,286688,"Nenhuma",0,"Entregue",6,"Sim","Sim"
152080,2020-11-10 00:00:00.000,2020-11-17 00:00:00.000,2020-11-17 00:00:00.000,10595236,104,286572,"Nenhuma",0,"Entregue",7,"Sim","Sim"
152085,2020-11-10 00:00:00.000,2020-11-14 00:00:00.000,2020-11-13 00:00:00.000,10595236,104,24264,"Nenhuma",0,"Entregue",3,"Sim","Sim"
152090,2020-11-10 00:00:00.000,2020-11-13 00:00:00.000,2020-11-13 00:00:00.000,10595236,104,286993,"Nenhuma",0,"Entregue",3,"Sim","Sim"
152105,2020-11-10 00:00:00.000,2020-12-01 00:00:00.000,2020-12-01 00:00:00.000,10595236,104,286664,"Nenhuma",0,"Entregue",21,"Sim","Sim"
152107,2020-11-10 00:00:00.000,2020-11-17 00:00:00.000,2020-11-17 00:00:00.000,10595236,104,286703,"Nenhuma",0,"Entregue",7,"Sim","Sim"
152323,2020-11-11 00:00:00.000,2020-11-19 00:00:00.000,2020-11-19 00:00:00.000,10595236,104,286909,"Nenhuma",0,"Entregue",8,"Sim","Sim"
152326,2020-11-11 00:00:00.000,2020-11-19 00:00:00.000,2020-11-19 00:00:00.000,10595236,104,286547,"Nenhuma",0,"Entregue",8,"Sim","Sim"
152553,2020-11-12 00:00:00.000,2020-11-26 00:00:00.000,2020-11-24 00:00:00.000,10595236,104,286667,"Nenhuma",0,"Entregue",12,"Sim","Sim"
152557,2020-11-12 00:00:00.000,2020-11-17 00:00:00.000,2020-11-18 00:00:00.000,10595236,104,58047,"Nenhuma",0,"Entregue",6,"Não","Sim"
152558,2020-11-12 00:00:00.000,2020-11-19 00:00:00.000,2020-11-19 00:00:00.000,10595236,104,286574,"Nenhuma",0,"Entregue",7,"Sim","Sim"
152562,2020-11-12 00:00:00.000,2020-11-20 00:00:00.000,2020-11-20 00:00:00.000,10595236,104,286670,"Nenhuma",0,"Entregue",8,"Sim","Sim"
152563,2020-11-12 00:00:00.000,2020-11-19 00:00:00.000,2020-11-19 00:00:00.000,10595236,104,286661,"Nenhuma",0,"Entregue",7,"Sim","Sim"
152568,2020-11-12 00:00:00.000,2020-11-20 00:00:00.000,2020-11-20 00:00:00.000,10595236,104,287344,"Nenhuma",0,"Entregue",8,"Sim","Sim"
153119,2020-11-16 00:00:00.000,2020-11-23 00:00:00.000,2020-11-23 00:00:00.000,10595236,104,286682,"Nenhuma",0,"Entregue",7,"Sim","Sim"
153126,2020-11-16 00:00:00.000,2020-11-24 00:00:00.000,2020-11-23 00:00:00.000,10595236,104,286616,"Nenhuma",0,"Entregue",7,"Sim","Sim"
153130,2020-11-16 00:00:00.000,2020-11-22 00:00:00.000,2020-11-23 00:00:00.000,10595236,104,57297,"Nenhuma",0,"Entregue",7,"Não","Sim"
153131,2020-11-16 00:00:00.000,2020-11-25 00:00:00.000,2020-11-25 00:00:00.000,10595236,104,286609,"Nenhuma",0,"Entregue",9,"Sim","Sim"
153132,2020-11-16 00:00:00.000,2020-11-26 00:00:00.000,2020-11-26 00:00:00.000,10595236,104,286503,"Nenhuma",0,"Entregue",10,"Sim","Sim"
153220,2020-11-17 00:00:00.000,2020-11-23 00:00:00.000,2020-11-23 00:00:00.000,10595236,104,13350,"Nenhuma",0,"Entregue",6,"Sim","Sim"
153224,2020-11-17 00:00:00.000,2020-11-24 00:00:00.000,2020-11-24 00:00:00.000,10595236,104,22675,"Nenhuma",0,"Entregue",7,"Sim","Sim"
153226,2020-11-17 00:00:00.000,2020-11-20 00:00:00.000,2020-11-20 00:00:00.000,10595236,104,286993,"Nenhuma",0,"Entregue",3,"Sim","Sim"
153229,2020-11-17 00:00:00.000,2020-11-26 00:00:00.000,2020-12-01 00:00:00.000,10595236,104,287539,"Nenhuma",0,"Entregue",14,"Não","Sim"
153230,2020-11-17 00:00:00.000,2020-11-25 00:00:00.000,2020-11-25 00:00:00.000,10595236,104,286877,"Nenhuma",0,"Entregue",8,"Sim","Sim"
153233,2020-11-17 00:00:00.000,2020-11-24 00:00:00.000,2020-11-25 00:00:00.000,10595236,104,287005,"Nenhuma",0,"Entregue",8,"Não","Sim"
153237,2020-11-17 00:00:00.000,2020-11-21 00:00:00.000,2020-11-20 00:00:00.000,10595236,104,287044,"Nenhuma",0,"Entregue",3,"Sim","Sim"
153396,2020-11-18 00:00:00.000,2020-11-25 00:00:00.000,2020-11-25 00:00:00.000,10595236,104,286692,"Nenhuma",0,"Entregue",7,"Sim","Sim"
153399,2020-11-18 00:00:00.000,2020-11-26 00:00:00.000,2020-11-26 00:00:00.000,10595236,104,286851,"Nenhuma",0,"Entregue",8,"Sim","Sim"
153407,2020-11-18 00:00:00.000,2020-11-26 00:00:00.000,2020-11-26 00:00:00.000,10595236,104,286661,"Nenhuma",0,"Entregue",8,"Sim","Sim"
153672,2020-11-20 00:00:00.000,2020-11-30 00:00:00.000,2020-11-30 00:00:00.000,10595236,104,286947,"Nenhuma",0,"Entregue",10,"Sim","Sim"
154028,2020-11-23 00:00:00.000,2020-11-28 00:00:00.000,2020-11-27 00:00:00.000,10595236,104,58876,"Nenhuma",0,"Entregue",4,"Sim","Sim"
154029,2020-11-23 00:00:00.000,2020-11-29 00:00:00.000,2020-11-30 00:00:00.000,10595236,104,286613,"Nenhuma",0,"Entregue",7,"Não","Sim"
154033,2020-11-23 00:00:00.000,2020-11-30 00:00:00.000,2020-12-01 00:00:00.000,10595236,104,286886,"Nenhuma",0,"Entregue",8,"Não","Sim"
154035,2020-11-23 00:00:00.000,2020-11-26 00:00:00.000,2020-11-26 00:00:00.000,10595236,104,286754,"Nenhuma",0,"Entregue",3,"Sim","Sim"
154404,2020-11-25 00:00:00.000,2020-12-01 00:00:00.000,2020-12-01 00:00:00.000,10595236,104,293706,"Nenhuma",0,"Entregue",6,"Sim","Sim"
154406,2020-11-25 00:00:00.000,2020-12-04 00:00:00.000,2020-12-02 00:00:00.000,10595236,104,286667,"Nenhuma",0,"Entregue",7,"Sim","Sim"
154407,2020-11-25 00:00:00.000,2020-12-03 00:00:00.000,2020-12-03 00:00:00.000,10595236,104,287982,"Nenhuma",0,"Entregue",8,"Sim","Sim"
154415,2020-11-25 00:00:00.000,2020-12-04 00:00:00.000,2020-12-02 00:00:00.000,10595236,104,286993,"Nenhuma",0,"Entregue",7,"Sim","Sim"
154438,2020-11-25 00:00:00.000,2020-12-10 00:00:00.000,2020-12-07 00:00:00.000,10595236,104,286659,"Nenhuma",0,"Entregue",12,"Sim","Sim"
154733,2020-11-26 00:00:00.000,2020-12-08 00:00:00.000,2020-12-08 00:00:00.000,10595236,104,286751,"Nenhuma",0,"Entregue",12,"Sim","Sim"
154735,2020-11-26 00:00:00.000,2020-12-04 00:00:00.000,2020-12-04 00:00:00.000,10595236,104,58047,"Nenhuma",0,"Entregue",8,"Sim","Sim"
154875,2020-11-27 00:00:00.000,2020-12-07 00:00:00.000,2020-12-07 00:00:00.000,10595236,104,59602,"Nenhuma",0,"Entregue",10,"Sim","Sim"
155242,2020-11-30 00:00:00.000,2020-12-05 00:00:00.000,2020-12-04 00:00:00.000,10595236,104,286692,"Nenhuma",0,"Entregue",4,"Sim","Sim"
155245,2020-11-30 00:00:00.000,2020-12-04 00:00:00.000,2020-12-04 00:00:00.000,10595236,104,57753,"Nenhuma",0,"Entregue",4,"Sim","Sim"
155250,2020-11-30 00:00:00.000,2020-12-04 00:00:00.000,2020-12-04 00:00:00.000,10595236,104,286665,"Nenhuma",0,"Entregue",4,"Sim","Sim"
155252,2020-11-30 00:00:00.000,2020-12-09 00:00:00.000,2020-12-08 00:00:00.000,10595236,104,286618,"Nenhuma",0,"Entregue",8,"Sim","Sim"
155254,2020-11-30 00:00:00.000,2020-12-04 00:00:00.000,2020-12-03 00:00:00.000,10595236,104,286795,"Nenhuma",0,"Entregue",3,"Sim","Sim"
155255,2020-11-30 00:00:00.000,2020-12-04 00:00:00.000,2020-12-03 00:00:00.000,10595236,104,287223,"Nenhuma",0,"Entregue",3,"Sim","Sim"
155336,2020-12-01 00:00:00.000,2020-12-09 00:00:00.000,2020-12-09 00:00:00.000,10595236,104,229463,"Nenhuma",0,"Entregue",8,"Sim","Sim"
155547,2020-12-02 00:00:00.000,2020-12-07 00:00:00.000,2020-12-07 00:00:00.000,10595236,104,287051,"Nenhuma",0,"Entregue",5,"Sim","Sim"
155561,2020-12-02 00:00:00.000,2020-12-09 00:00:00.000,2020-12-09 00:00:00.000,10595236,104,286751,"Nenhuma",0,"Entregue",7,"Sim","Sim"
155567,2020-12-02 00:00:00.000,2020-12-07 00:00:00.000,2020-12-07 00:00:00.000,10595236,104,286591,"Nenhuma",0,"Entregue",5,"Sim","Sim"
155573,2020-12-02 00:00:00.000,2020-12-09 00:00:00.000,2020-12-09 00:00:00.000,10595236,104,291014,"Nenhuma",0,"Entregue",7,"Sim","Sim"
155869,2020-12-03 00:00:00.000,2020-12-09 00:00:00.000,2020-12-09 00:00:00.000,10595236,104,290398,"Nenhuma",0,"Entregue",6,"Sim","Sim"
155875,2020-12-03 00:00:00.000,2020-12-10 00:00:00.000,2020-12-10 00:00:00.000,10595236,104,58047,"Nenhuma",0,"Entregue",7,"Sim","Sim"
156026,2020-12-04 00:00:00.000,2020-12-12 00:00:00.000,2020-12-11 00:00:00.000,10595236,104,286685,"Nenhuma",0,"Entregue",7,"Sim","Sim"
156538,2020-12-09 00:00:00.000,2020-12-17 00:00:00.000,2020-12-16 00:00:00.000,10595236,104,286922,"Nenhuma",0,"Entregue",7,"Sim","Sim"
156539,2020-12-09 00:00:00.000,2020-12-15 00:00:00.000,2020-12-15 00:00:00.000,10595236,104,229463,"Nenhuma",0,"Entregue",6,"Sim","Sim"
156547,2020-12-09 00:00:00.000,2020-12-15 00:00:00.000,2020-12-14 00:00:00.000,10595236,104,287314,"Nenhuma",0,"Entregue",5,"Sim","Sim"
156554,2020-12-09 00:00:00.000,2020-12-16 00:00:00.000,2020-12-16 00:00:00.000,10595236,104,286629,"Nenhuma",0,"Entregue",7,"Sim","Sim"
156700,2020-12-10 00:00:00.000,2020-12-17 00:00:00.000,2020-12-17 00:00:00.000,10595236,104,286588,"Nenhuma",0,"Entregue",7,"Sim","Sim"
156706,2020-12-10 00:00:00.000,2020-12-17 00:00:00.000,2020-12-17 00:00:00.000,10595236,104,286858,"Nenhuma",0,"Entregue",7,"Sim","Sim"
156844,2020-12-11 00:00:00.000,2020-12-16 00:00:00.000,2020-12-16 00:00:00.000,10595236,104,2397,"Nenhuma",0,"Entregue",5,"Sim","Sim"
156848,2020-12-11 00:00:00.000,2020-12-21 00:00:00.000,2020-12-21 00:00:00.000,10595236,104,287014,"Nenhuma",0,"Entregue",10,"Sim","Sim"
156849,2020-12-11 00:00:00.000,2020-12-17 00:00:00.000,2020-12-16 00:00:00.000,10595236,104,286993,"Nenhuma",0,"Entregue",5,"Sim","Sim"
157259,2020-12-14 00:00:00.000,2020-12-18 00:00:00.000,2020-12-18 00:00:00.000,10595236,104,286611,"Nenhuma",0,"Entregue",4,"Sim","Sim"
157442,2020-12-15 00:00:00.000,2020-12-25 00:00:00.000,2020-12-23 00:00:00.000,10595236,104,287182,"Nenhuma",0,"Entregue",8,"Sim","Sim"
