FinanceKey,DateKey,OrganizationKey,DepartmentGroupKey,ScenarioKey,AccountKey,Amount,Date
11314,20111029,3,6,1,85,71,2011-10-29 00:00:00.000
11317,20111029,3,6,1,87,360,2011-10-29 00:00:00.000
11318,20111029,3,6,1,89,150,2011-10-29 00:00:00.000
11319,20111029,3,6,1,90,230,2011-10-29 00:00:00.000
11320,20111029,3,6,1,91,-184,2011-10-29 00:00:00.000
11321,20111029,3,6,1,92,307,2011-10-29 00:00:00.000
11322,20111029,3,6,1,94,10600,2011-10-29 00:00:00.000
11323,20111029,3,6,1,96,8,2011-10-29 00:00:00.000
11324,20111029,3,6,1,97,273,2011-10-29 00:00:00.000
11325,20111029,3,6,1,99,45000,2011-10-29 00:00:00.000
11327,20111029,3,6,1,101,207374,2011-10-29 00:00:00.000
12391,20111129,3,6,1,52,5483,2011-11-29 00:00:00.000
12394,20111129,3,6,1,53,3655,2011-11-29 00:00:00.000
12395,20111129,3,6,1,54,23431,2011-11-29 00:00:00.000
12398,20111129,3,6,1,56,71696,2011-11-29 00:00:00.000
12399,20111129,3,6,1,57,4569,2011-11-29 00:00:00.000
12402,20111129,3,6,1,60,17227,2011-11-29 00:00:00.000
12403,20111129,3,6,1,61,2121,2011-11-29 00:00:00.000
12406,20111129,3,6,1,62,1768,2011-11-29 00:00:00.000
12408,20111129,3,6,1,63,3655,2011-11-29 00:00:00.000
12409,20111129,3,6,1,65,291,2011-11-29 00:00:00.000
12412,20111129,3,6,1,66,264,2011-11-29 00:00:00.000
12414,20111129,3,6,1,67,130,2011-11-29 00:00:00.000
12416,20111129,3,6,1,68,98,2011-11-29 00:00:00.000
12417,20111129,3,6,1,69,29,2011-11-29 00:00:00.000
12418,20111129,3,6,1,71,46,2011-11-29 00:00:00.000
12421,20111129,3,6,1,72,91,2011-11-29 00:00:00.000
12423,20111129,3,6,1,73,173,2011-11-29 00:00:00.000
12425,20111129,3,6,1,74,129,2011-11-29 00:00:00.000
12427,20111129,3,6,1,76,970,2011-11-29 00:00:00.000
12429,20111129,3,6,1,77,337,2011-11-29 00:00:00.000
12431,20111129,3,6,1,78,93,2011-11-29 00:00:00.000
12433,20111129,3,6,1,80,356,2011-11-29 00:00:00.000
12434,20111129,3,6,1,81,221,2011-11-29 00:00:00.000
12436,20111129,3,6,1,82,22,2011-11-29 00:00:00.000
12439,20111129,3,6,1,83,76,2011-11-29 00:00:00.000
12441,20111129,3,6,1,84,66,2011-11-29 00:00:00.000
12443,20111129,3,6,1,85,61,2011-11-29 00:00:00.000
12445,20111129,3,6,1,87,315,2011-11-29 00:00:00.000
12446,20111129,3,6,1,89,128,2011-11-29 00:00:00.000
12447,20111129,3,6,1,90,197,2011-11-29 00:00:00.000
12448,20111129,3,6,1,91,-158,2011-11-29 00:00:00.000
12449,20111129,3,6,1,92,263,2011-11-29 00:00:00.000
12450,20111129,3,6,1,94,7718,2011-11-29 00:00:00.000
12451,20111129,3,6,1,96,7,2011-11-29 00:00:00.000
12452,20111129,3,6,1,97,292,2011-11-29 00:00:00.000
12453,20111129,3,6,1,99,45000,2011-11-29 00:00:00.000
12455,20111129,3,6,1,101,182770,2011-11-29 00:00:00.000
13519,20111229,3,6,1,52,35633,2011-12-29 00:00:00.000
13520,20111229,3,6,1,53,30542,2011-12-29 00:00:00.000
13521,20111229,3,6,1,54,17446,2011-12-29 00:00:00.000
13522,20111229,3,6,1,56,121025,2011-12-29 00:00:00.000
13523,20111229,3,6,1,57,25452,2011-12-29 00:00:00.000
13524,20111229,3,6,1,60,68411,2011-12-29 00:00:00.000
13525,20111229,3,6,1,61,8423,2011-12-29 00:00:00.000
13526,20111229,3,6,1,62,4913,2011-12-29 00:00:00.000
13527,20111229,3,6,1,63,10180,2011-12-29 00:00:00.000
13528,20111229,3,6,1,65,660,2011-12-29 00:00:00.000
13529,20111229,3,6,1,66,600,2011-12-29 00:00:00.000
13530,20111229,3,6,1,67,308,2011-12-29 00:00:00.000
13531,20111229,3,6,1,68,231,2011-12-29 00:00:00.000
13532,20111229,3,6,1,69,66,2011-12-29 00:00:00.000
13533,20111229,3,6,1,71,100,2011-12-29 00:00:00.000
13534,20111229,3,6,1,72,1018,2011-12-29 00:00:00.000
13535,20111229,3,6,1,73,443,2011-12-29 00:00:00.000
13536,20111229,3,6,1,74,367,2011-12-29 00:00:00.000
13537,20111229,3,6,1,76,4529,2011-12-29 00:00:00.000
13538,20111229,3,6,1,77,970,2011-12-29 00:00:00.000
13539,20111229,3,6,1,78,289,2011-12-29 00:00:00.000
13540,20111229,3,6,1,80,1143,2011-12-29 00:00:00.000
13541,20111229,3,6,1,81,707,2011-12-29 00:00:00.000
13542,20111229,3,6,1,82,71,2011-12-29 00:00:00.000
13543,20111229,3,6,1,83,250,2011-12-29 00:00:00.000
13544,20111229,3,6,1,84,217,2011-12-29 00:00:00.000
13545,20111229,3,6,1,85,200,2011-12-29 00:00:00.000
13546,20111229,3,6,1,87,990,2011-12-29 00:00:00.000
13547,20111229,3,6,1,89,212,2011-12-29 00:00:00.000
13548,20111229,3,6,1,90,326,2011-12-29 00:00:00.000
13549,20111229,3,6,1,91,-261,2011-12-29 00:00:00.000
13550,20111229,3,6,1,92,435,2011-12-29 00:00:00.000
13551,20111229,3,6,1,94,16824,2011-12-29 00:00:00.000
13552,20111229,3,6,1,96,11,2011-12-29 00:00:00.000
13553,20111229,3,6,1,97,1281,2011-12-29 00:00:00.000
13554,20111229,3,6,1,99,45000,2011-12-29 00:00:00.000
13555,20111229,3,6,1,101,509046,2011-12-29 00:00:00.000
14534,20120129,3,6,1,52,30140,2012-01-29 00:00:00.000
14535,20120129,3,6,1,54,32181,2012-01-29 00:00:00.000
14536,20120129,3,6,1,56,143041,2012-01-29 00:00:00.000
14537,20120129,3,6,1,57,30140,2012-01-29 00:00:00.000
14538,20120129,3,6,1,60,67095,2012-01-29 00:00:00.000
14539,20120129,3,6,1,61,6884,2012-01-29 00:00:00.000
14540,20120129,3,6,1,62,5507,2012-01-29 00:00:00.000
14541,20120129,3,6,1,63,12056,2012-01-29 00:00:00.000
14542,20120129,3,6,1,65,726,2012-01-29 00:00:00.000
14543,20120129,3,6,1,66,660,2012-01-29 00:00:00.000
14544,20120129,3,6,1,67,341,2012-01-29 00:00:00.000
14545,20120129,3,6,1,68,253,2012-01-29 00:00:00.000
14546,20120129,3,6,1,69,73,2012-01-29 00:00:00.000
14547,20120129,3,6,1,71,114,2012-01-29 00:00:00.000
14548,20120129,3,6,1,72,1205,2012-01-29 00:00:00.000
14549,20120129,3,6,1,73,471,2012-01-29 00:00:00.000
14550,20120129,3,6,1,74,395,2012-01-29 00:00:00.000
14551,20120129,3,6,1,76,5426,2012-01-29 00:00:00.000
14552,20120129,3,6,1,77,999,2012-01-29 00:00:00.000
14553,20120129,3,6,1,78,285,2012-01-29 00:00:00.000
14554,20120129,3,6,1,80,1108,2012-01-29 00:00:00.000
14555,20120129,3,6,1,81,686,2012-01-29 00:00:00.000
14556,20120129,3,6,1,82,68,2012-01-29 00:00:00.000
14557,20120129,3,6,1,83,237,2012-01-29 00:00:00.000
14558,20120129,3,6,1,84,204,2012-01-29 00:00:00.000
14559,20120129,3,6,1,85,190,2012-01-29 00:00:00.000
14560,20120129,3,6,1,87,990,2012-01-29 00:00:00.000
14561,20120129,3,6,1,89,200,2012-01-29 00:00:00.000
14562,20120129,3,6,1,90,306,2012-01-29 00:00:00.000
14563,20120129,3,6,1,91,-245,2012-01-29 00:00:00.000
14564,20120129,3,6,1,92,409,2012-01-29 00:00:00.000
14565,20120129,3,6,1,94,18744,2012-01-29 00:00:00.000
14566,20120129,3,6,1,96,11,2012-01-29 00:00:00.000
14567,20120129,3,6,1,97,1531,2012-01-29 00:00:00.000
14568,20120129,3,6,1,99,45000,2012-01-29 00:00:00.000
14569,20120129,3,6,1,101,602808,2012-01-29 00:00:00.000
15512,20120229,3,6,1,52,23426,2012-02-29 00:00:00.000
15513,20120229,3,6,1,53,35140,2012-02-29 00:00:00.000
15514,20120229,3,6,1,54,18704,2012-02-29 00:00:00.000
15515,20120229,3,6,1,56,84331,2012-02-29 00:00:00.000
15516,20120229,3,6,1,57,11713,2012-02-29 00:00:00.000
15517,20120229,3,6,1,60,60398,2012-02-29 00:00:00.000
15518,20120229,3,6,1,61,7436,2012-02-29 00:00:00.000
15519,20120229,3,6,1,62,4338,2012-02-29 00:00:00.000
15520,20120229,3,6,1,63,9370,2012-02-29 00:00:00.000
15521,20120229,3,6,1,65,640,2012-02-29 00:00:00.000
15522,20120229,3,6,1,66,582,2012-02-29 00:00:00.000
15523,20120229,3,6,1,67,290,2012-02-29 00:00:00.000
15524,20120229,3,6,1,68,220,2012-02-29 00:00:00.000
15525,20120229,3,6,1,69,64,2012-02-29 00:00:00.000
15526,20120229,3,6,1,71,91,2012-02-29 00:00:00.000
15527,20120229,3,6,1,72,1874,2012-02-29 00:00:00.000
15528,20120229,3,6,1,73,416,2012-02-29 00:00:00.000
15529,20120229,3,6,1,74,376,2012-02-29 00:00:00.000
15530,20120229,3,6,1,76,4205,2012-02-29 00:00:00.000
15531,20120229,3,6,1,77,891,2012-02-29 00:00:00.000
15532,20120229,3,6,1,78,252,2012-02-29 00:00:00.000
15533,20120229,3,6,1,80,945,2012-02-29 00:00:00.000
15534,20120229,3,6,1,81,585,2012-02-29 00:00:00.000
15535,20120229,3,6,1,82,56,2012-02-29 00:00:00.000
15536,20120229,3,6,1,83,197,2012-02-29 00:00:00.000
15537,20120229,3,6,1,84,162,2012-02-29 00:00:00.000
15538,20120229,3,6,1,85,158,2012-02-29 00:00:00.000
15539,20120229,3,6,1,87,900,2012-02-29 00:00:00.000
15540,20120229,3,6,1,89,158,2012-02-29 00:00:00.000
15541,20120229,3,6,1,90,243,2012-02-29 00:00:00.000
15542,20120229,3,6,1,91,-194,2012-02-29 00:00:00.000
15543,20120229,3,6,1,92,324,2012-02-29 00:00:00.000
15544,20120229,3,6,1,94,14365,2012-02-29 00:00:00.000
15545,20120229,3,6,1,96,10,2012-02-29 00:00:00.000
15546,20120229,3,6,1,97,1240,2012-02-29 00:00:00.000
15547,20120229,3,6,1,99,45000,2012-02-29 00:00:00.000
15548,20120229,3,6,1,101,468538,2012-02-29 00:00:00.000
16544,20120330,3,6,1,52,4150,2012-03-30 00:00:00.000
16545,20120330,3,6,1,53,12451,2012-03-30 00:00:00.000
16546,20120330,3,6,1,54,507,2012-03-30 00:00:00.000
16547,20120330,3,6,1,56,108459,2012-03-30 00:00:00.000
16548,20120330,3,6,1,57,41506,2012-03-30 00:00:00.000
16549,20120330,3,6,1,60,64584,2012-03-30 00:00:00.000
16550,20120330,3,6,1,61,6626,2012-03-30 00:00:00.000
16551,20120330,3,6,1,62,4638,2012-03-30 00:00:00.000
16552,20120330,3,6,1,63,20753,2012-03-30 00:00:00.000
16553,20120330,3,6,1,65,580,2012-03-30 00:00:00.000
16554,20120330,3,6,1,66,527,2012-03-30 00:00:00.000
16555,20120330,3,6,1,67,270,2012-03-30 00:00:00.000
16556,20120330,3,6,1,68,200,2012-03-30 00:00:00.000
16557,20120330,3,6,1,69,58,2012-03-30 00:00:00.000
16558,20120330,3,6,1,71,91,2012-03-30 00:00:00.000
16559,20120330,3,6,1,72,415,2012-03-30 00:00:00.000
16560,20120330,3,6,1,73,390,2012-03-30 00:00:00.000
16561,20120330,3,6,1,74,352,2012-03-30 00:00:00.000
16562,20120330,3,6,1,76,3705,2012-03-30 00:00:00.000
16563,20120330,3,6,1,77,873,2012-03-30 00:00:00.000
16564,20120330,3,6,1,78,258,2012-03-30 00:00:00.000
16565,20120330,3,6,1,80,997,2012-03-30 00:00:00.000
16566,20120330,3,6,1,81,617,2012-03-30 00:00:00.000
16567,20120330,3,6,1,82,60,2012-03-30 00:00:00.000
16568,20120330,3,6,1,83,211,2012-03-30 00:00:00.000
16569,20120330,3,6,1,84,180,2012-03-30 00:00:00.000
16570,20120330,3,6,1,85,169,2012-03-30 00:00:00.000
16571,20120330,3,6,1,87,900,2012-03-30 00:00:00.000
16572,20120330,3,6,1,89,176,2012-03-30 00:00:00.000
16573,20120330,3,6,1,90,270,2012-03-30 00:00:00.000
16574,20120330,3,6,1,91,-216,2012-03-30 00:00:00.000
16575,20120330,3,6,1,92,360,2012-03-30 00:00:00.000
16576,20120330,3,6,1,94,12573,2012-03-30 00:00:00.000
16577,20120330,3,6,1,96,10,2012-03-30 00:00:00.000
16578,20120330,3,6,1,97,950,2012-03-30 00:00:00.000
16579,20120330,3,6,1,99,45000,2012-03-30 00:00:00.000
16580,20120330,3,6,1,101,415066,2012-03-30 00:00:00.000
17576,20120430,3,6,1,52,10558,2012-04-30 00:00:00.000
17577,20120430,3,6,1,53,7918,2012-04-30 00:00:00.000
17578,20120430,3,6,1,54,438,2012-04-30 00:00:00.000
17579,20120430,3,6,1,56,134925,2012-04-30 00:00:00.000
17580,20120430,3,6,1,57,13198,2012-04-30 00:00:00.000
17581,20120430,3,6,1,60,59202,2012-04-30 00:00:00.000
17582,20120430,3,6,1,61,6074,2012-04-30 00:00:00.000
17583,20120430,3,6,1,62,3644,2012-04-30 00:00:00.000
17584,20120430,3,6,1,63,15837,2012-04-30 00:00:00.000
17585,20120430,3,6,1,65,605,2012-04-30 00:00:00.000
17586,20120430,3,6,1,66,550,2012-04-30 00:00:00.000
17587,20120430,3,6,1,67,286,2012-04-30 00:00:00.000
17588,20120430,3,6,1,68,209,2012-04-30 00:00:00.000
17589,20120430,3,6,1,69,61,2012-04-30 00:00:00.000
17590,20120430,3,6,1,71,85,2012-04-30 00:00:00.000
17591,20120430,3,6,1,72,1583,2012-04-30 00:00:00.000
17592,20120430,3,6,1,73,414,2012-04-30 00:00:00.000
17593,20120430,3,6,1,74,348,2012-04-30 00:00:00.000
17594,20120430,3,6,1,76,4582,2012-04-30 00:00:00.000
17595,20120430,3,6,1,77,950,2012-04-30 00:00:00.000
17596,20120430,3,6,1,78,285,2012-04-30 00:00:00.000
17597,20120430,3,6,1,80,1108,2012-04-30 00:00:00.000
17598,20120430,3,6,1,81,686,2012-04-30 00:00:00.000
17599,20120430,3,6,1,82,68,2012-04-30 00:00:00.000
17600,20120430,3,6,1,83,237,2012-04-30 00:00:00.000
17601,20120430,3,6,1,84,202,2012-04-30 00:00:00.000
17602,20120430,3,6,1,85,190,2012-04-30 00:00:00.000
17603,20120430,3,6,1,87,990,2012-04-30 00:00:00.000
17604,20120430,3,6,1,89,197,2012-04-30 00:00:00.000
17605,20120430,3,6,1,90,303,2012-04-30 00:00:00.000
17606,20120430,3,6,1,91,-242,2012-04-30 00:00:00.000
17607,20120430,3,6,1,92,404,2012-04-30 00:00:00.000
17608,20120430,3,6,1,94,15639,2012-04-30 00:00:00.000
17609,20120430,3,6,1,96,11,2012-04-30 00:00:00.000
17610,20120430,3,6,1,97,1133,2012-04-30 00:00:00.000
17611,20120430,3,6,1,99,45000,2012-04-30 00:00:00.000
17612,20120430,3,6,1,101,527925,2012-04-30 00:00:00.000
18580,20120530,3,6,1,52,18258,2012-05-30 00:00:00.000
18581,20120530,3,6,1,53,16432,2012-05-30 00:00:00.000
18582,20120530,3,6,1,54,5687,2012-05-30 00:00:00.000
18583,20120530,3,6,1,56,79105,2012-05-30 00:00:00.000
18584,20120530,3,6,1,57,9129,2012-05-30 00:00:00.000
18585,20120530,3,6,1,60,58125,2012-05-30 00:00:00.000
18586,20120530,3,6,1,61,4771,2012-05-30 00:00:00.000
18587,20120530,3,6,1,62,5367,2012-05-30 00:00:00.000
18588,20120530,3,6,1,63,7303,2012-05-30 00:00:00.000
18589,20120530,3,6,1,65,720,2012-05-30 00:00:00.000
18590,20120530,3,6,1,66,655,2012-05-30 00:00:00.000
18591,20120530,3,6,1,67,324,2012-05-30 00:00:00.000
18592,20120530,3,6,1,68,243,2012-05-30 00:00:00.000
18593,20120530,3,6,1,69,72,2012-05-30 00:00:00.000
18594,20120530,3,6,1,71,105,2012-05-30 00:00:00.000
18595,20120530,3,6,1,72,1095,2012-05-30 00:00:00.000
18596,20120530,3,6,1,73,432,2012-05-30 00:00:00.000
18597,20120530,3,6,1,74,439,2012-05-30 00:00:00.000
18598,20120530,3,6,1,76,3573,2012-05-30 00:00:00.000
18599,20120530,3,6,1,77,858,2012-05-30 00:00:00.000
18600,20120530,3,6,1,78,238,2012-05-30 00:00:00.000
18601,20120530,3,6,1,80,935,2012-05-30 00:00:00.000
18602,20120530,3,6,1,81,579,2012-05-30 00:00:00.000
18603,20120530,3,6,1,82,58,2012-05-30 00:00:00.000
18604,20120530,3,6,1,83,202,2012-05-30 00:00:00.000
18605,20120530,3,6,1,84,174,2012-05-30 00:00:00.000
18606,20120530,3,6,1,85,162,2012-05-30 00:00:00.000
18607,20120530,3,6,1,87,810,2012-05-30 00:00:00.000
18608,20120530,3,6,1,89,170,2012-05-30 00:00:00.000
18609,20120530,3,6,1,90,261,2012-05-30 00:00:00.000
18610,20120530,3,6,1,91,-209,2012-05-30 00:00:00.000
18611,20120530,3,6,1,92,349,2012-05-30 00:00:00.000
18612,20120530,3,6,1,94,11854,2012-05-30 00:00:00.000
18613,20120530,3,6,1,96,9,2012-05-30 00:00:00.000
18614,20120530,3,6,1,97,904,2012-05-30 00:00:00.000
18615,20120530,3,6,1,99,45000,2012-05-30 00:00:00.000
18616,20120530,3,6,1,101,365172,2012-05-30 00:00:00.000
19609,20120630,3,6,1,52,13069,2012-06-30 00:00:00.000
19610,20120630,3,6,1,53,9802,2012-06-30 00:00:00.000
19611,20120630,3,6,1,54,375,2012-06-30 00:00:00.000
19612,20120630,3,6,1,56,91311,2012-06-30 00:00:00.000
19613,20120630,3,6,1,60,61175,2012-06-30 00:00:00.000
19614,20120630,3,6,1,61,5649,2012-06-30 00:00:00.000
19615,20120630,3,6,1,62,5021,2012-06-30 00:00:00.000
19616,20120630,3,6,1,63,9802,2012-06-30 00:00:00.000
19617,20120630,3,6,1,65,770,2012-06-30 00:00:00.000
19618,20120630,3,6,1,66,700,2012-06-30 00:00:00.000
19619,20120630,3,6,1,67,352,2012-06-30 00:00:00.000
19620,20120630,3,6,1,68,264,2012-06-30 00:00:00.000
19621,20120630,3,6,1,69,77,2012-06-30 00:00:00.000
19622,20120630,3,6,1,71,114,2012-06-30 00:00:00.000
19623,20120630,3,6,1,72,653,2012-06-30 00:00:00.000
19624,20120630,3,6,1,73,486,2012-06-30 00:00:00.000
19625,20120630,3,6,1,74,410,2012-06-30 00:00:00.000
19626,20120630,3,6,1,76,3227,2012-06-30 00:00:00.000
19627,20120630,3,6,1,77,1009,2012-06-30 00:00:00.000
19628,20120630,3,6,1,78,278,2012-06-30 00:00:00.000
19629,20120630,3,6,1,80,1051,2012-06-30 00:00:00.000
19630,20120630,3,6,1,81,650,2012-06-30 00:00:00.000
19631,20120630,3,6,1,82,63,2012-06-30 00:00:00.000
19632,20120630,3,6,1,83,220,2012-06-30 00:00:00.000
19633,20120630,3,6,1,84,182,2012-06-30 00:00:00.000
19634,20120630,3,6,1,85,176,2012-06-30 00:00:00.000
19635,20120630,3,6,1,87,990,2012-06-30 00:00:00.000
19636,20120630,3,6,1,89,178,2012-06-30 00:00:00.000
19637,20120630,3,6,1,90,273,2012-06-30 00:00:00.000
19638,20120630,3,6,1,91,-218,2012-06-30 00:00:00.000
19639,20120630,3,6,1,92,365,2012-06-30 00:00:00.000
19640,20120630,3,6,1,94,9163,2012-06-30 00:00:00.000
19641,20120630,3,6,1,96,11,2012-06-30 00:00:00.000
19642,20120630,3,6,1,97,570,2012-06-30 00:00:00.000
19643,20120630,3,6,1,99,45000,2012-06-30 00:00:00.000
19644,20120630,3,6,1,101,326736,2012-06-30 00:00:00.000
20638,20120731,3,6,1,52,18378,2012-07-31 00:00:00.000
20639,20120731,3,6,1,53,16540,2012-07-31 00:00:00.000
20640,20120731,3,6,1,54,265,2012-07-31 00:00:00.000
20641,20120731,3,6,1,56,100485,2012-07-31 00:00:00.000
20642,20120731,3,6,1,57,36756,2012-07-31 00:00:00.000
20643,20120731,3,6,1,60,54358,2012-07-31 00:00:00.000
20644,20120731,3,6,1,61,6135,2012-07-31 00:00:00.000
20645,20120731,3,6,1,62,4462,2012-07-31 00:00:00.000
20646,20120731,3,6,1,63,11027,2012-07-31 00:00:00.000
20647,20120731,3,6,1,65,621,2012-07-31 00:00:00.000
20648,20120731,3,6,1,66,565,2012-07-31 00:00:00.000
20649,20120731,3,6,1,67,288,2012-07-31 00:00:00.000
20650,20120731,3,6,1,68,216,2012-07-31 00:00:00.000
20651,20120731,3,6,1,69,62,2012-07-31 00:00:00.000
20652,20120731,3,6,1,71,93,2012-07-31 00:00:00.000
20653,20120731,3,6,1,72,735,2012-07-31 00:00:00.000
20654,20120731,3,6,1,73,397,2012-07-31 00:00:00.000
20655,20120731,3,6,1,74,393,2012-07-31 00:00:00.000
20656,20120731,3,6,1,76,3458,2012-07-31 00:00:00.000
20657,20120731,3,6,1,77,826,2012-07-31 00:00:00.000
20658,20120731,3,6,1,78,247,2012-07-31 00:00:00.000
20659,20120731,3,6,1,80,992,2012-07-31 00:00:00.000
20660,20120731,3,6,1,81,614,2012-07-31 00:00:00.000
20661,20120731,3,6,1,82,63,2012-07-31 00:00:00.000
20662,20120731,3,6,1,83,221,2012-07-31 00:00:00.000
20663,20120731,3,6,1,84,196,2012-07-31 00:00:00.000
20664,20120731,3,6,1,85,177,2012-07-31 00:00:00.000
20665,20120731,3,6,1,87,810,2012-07-31 00:00:00.000
20666,20120731,3,6,1,89,191,2012-07-31 00:00:00.000
20667,20120731,3,6,1,90,294,2012-07-31 00:00:00.000
20668,20120731,3,6,1,91,-235,2012-07-31 00:00:00.000
20669,20120731,3,6,1,92,392,2012-07-31 00:00:00.000
20670,20120731,3,6,1,94,12594,2012-07-31 00:00:00.000
20671,20120731,3,6,1,96,9,2012-07-31 00:00:00.000
20672,20120731,3,6,1,97,714,2012-07-31 00:00:00.000
20673,20120731,3,6,1,99,45000,2012-07-31 00:00:00.000
20674,20120731,3,6,1,101,367567,2012-07-31 00:00:00.000
21641,20120828,3,6,1,52,6696,2012-08-28 00:00:00.000
21642,20120828,3,6,1,54,683,2012-08-28 00:00:00.000
21643,20120828,3,6,1,56,55620,2012-08-28 00:00:00.000
21644,20120828,3,6,1,57,11160,2012-08-28 00:00:00.000
21645,20120828,3,6,1,60,58006,2012-08-28 00:00:00.000
21646,20120828,3,6,1,61,5951,2012-08-28 00:00:00.000
21647,20120828,3,6,1,62,3571,2012-08-28 00:00:00.000
21648,20120828,3,6,1,63,8928,2012-08-28 00:00:00.000
21649,20120828,3,6,1,65,510,2012-08-28 00:00:00.000
21650,20120828,3,6,1,66,464,2012-08-28 00:00:00.000
21651,20120828,3,6,1,67,240,2012-08-28 00:00:00.000
21652,20120828,3,6,1,68,180,2012-08-28 00:00:00.000
21653,20120828,3,6,1,69,51,2012-08-28 00:00:00.000
21654,20120828,3,6,1,71,78,2012-08-28 00:00:00.000
21655,20120828,3,6,1,72,223,2012-08-28 00:00:00.000
21656,20120828,3,6,1,73,364,2012-08-28 00:00:00.000
21657,20120828,3,6,1,74,323,2012-08-28 00:00:00.000
21658,20120828,3,6,1,76,2148,2012-08-28 00:00:00.000
21659,20120828,3,6,1,77,846,2012-08-28 00:00:00.000
21660,20120828,3,6,1,78,267,2012-08-28 00:00:00.000
21661,20120828,3,6,1,80,1060,2012-08-28 00:00:00.000
21662,20120828,3,6,1,81,656,2012-08-28 00:00:00.000
21663,20120828,3,6,1,82,66,2012-08-28 00:00:00.000
21664,20120828,3,6,1,83,232,2012-08-28 00:00:00.000
21665,20120828,3,6,1,84,204,2012-08-28 00:00:00.000
21666,20120828,3,6,1,85,185,2012-08-28 00:00:00.000
21667,20120828,3,6,1,87,900,2012-08-28 00:00:00.000
21668,20120828,3,6,1,89,199,2012-08-28 00:00:00.000
21669,20120828,3,6,1,90,306,2012-08-28 00:00:00.000
21670,20120828,3,6,1,91,-245,2012-08-28 00:00:00.000
21671,20120828,3,6,1,92,408,2012-08-28 00:00:00.000
21672,20120828,3,6,1,94,7156,2012-08-28 00:00:00.000
21673,20120828,3,6,1,96,10,2012-08-28 00:00:00.000
21674,20120828,3,6,1,97,539,2012-08-28 00:00:00.000
21675,20120828,3,6,1,99,45000,2012-08-28 00:00:00.000
21676,20120828,3,6,1,101,223200,2012-08-28 00:00:00.000
22616,20120928,3,6,1,52,33758,2012-09-28 00:00:00.000
22617,20120928,3,6,1,53,21701,2012-09-28 00:00:00.000
22618,20120928,3,6,1,54,3683,2012-09-28 00:00:00.000
22619,20120928,3,6,1,56,109446,2012-09-28 00:00:00.000
22620,20120928,3,6,1,57,36169,2012-09-28 00:00:00.000
22621,20120928,3,6,1,60,55614,2012-09-28 00:00:00.000
22622,20120928,3,6,1,61,5706,2012-09-28 00:00:00.000
22623,20120928,3,6,1,62,3994,2012-09-28 00:00:00.000
22624,20120928,3,6,1,63,14467,2012-09-28 00:00:00.000
22625,20120928,3,6,1,65,650,2012-09-28 00:00:00.000
22626,20120928,3,6,1,66,591,2012-09-28 00:00:00.000
22627,20120928,3,6,1,67,300,2012-09-28 00:00:00.000
22628,20120928,3,6,1,68,220,2012-09-28 00:00:00.000
22629,20120928,3,6,1,69,65,2012-09-28 00:00:00.000
22630,20120928,3,6,1,71,91,2012-09-28 00:00:00.000
22631,20120928,3,6,1,72,482,2012-09-28 00:00:00.000
22632,20120928,3,6,1,73,416,2012-09-28 00:00:00.000
22633,20120928,3,6,1,74,382,2012-09-28 00:00:00.000
22634,20120928,3,6,1,76,4358,2012-09-28 00:00:00.000
22635,20120928,3,6,1,77,900,2012-09-28 00:00:00.000
22636,20120928,3,6,1,78,254,2012-09-28 00:00:00.000
22637,20120928,3,6,1,80,966,2012-09-28 00:00:00.000
22638,20120928,3,6,1,81,598,2012-09-28 00:00:00.000
22639,20120928,3,6,1,82,58,2012-09-28 00:00:00.000
22640,20120928,3,6,1,83,202,2012-09-28 00:00:00.000
22641,20120928,3,6,1,84,168,2012-09-28 00:00:00.000
22642,20120928,3,6,1,85,161,2012-09-28 00:00:00.000
22643,20120928,3,6,1,87,900,2012-09-28 00:00:00.000
22644,20120928,3,6,1,89,164,2012-09-28 00:00:00.000
22645,20120928,3,6,1,90,252,2012-09-28 00:00:00.000
22646,20120928,3,6,1,91,-202,2012-09-28 00:00:00.000
22647,20120928,3,6,1,92,336,2012-09-28 00:00:00.000
22648,20120928,3,6,1,94,14372,2012-09-28 00:00:00.000
22649,20120928,3,6,1,96,10,2012-09-28 00:00:00.000
22650,20120928,3,6,1,97,996,2012-09-28 00:00:00.000
22651,20120928,3,6,1,99,45000,2012-09-28 00:00:00.000
22652,20120928,3,6,1,101,482263,2012-09-28 00:00:00.000
23620,20121028,3,6,1,52,18467,2012-10-28 00:00:00.000
23621,20121028,3,6,1,53,34627,2012-10-28 00:00:00.000
23622,20121028,3,6,1,54,983,2012-10-28 00:00:00.000
