SalesOrderNumber,SalesOrderLineNumber,SalesReasonKey
"SO64009",1,1
"SO64010",1,1
"SO64011",1,1
"SO64012",1,1
"SO64013",1,1
"SO64014",1,1
"SO64015",1,1
"SO64016",1,1
"SO64019",1,1
"SO64020",1,1
"SO64021",1,1
"SO64022",1,1
"SO64023",1,1
"SO64024",1,1
"SO64025",1,1
"SO64026",1,1
"SO64027",1,1
"SO64028",1,1
"SO64029",1,1
"SO64030",1,1
"SO64031",1,1
"SO64032",1,1
"SO64033",1,1
"SO64034",1,1
"SO64036",1,1
"SO64037",1,1
"SO64038",1,1
"SO64039",1,1
"SO64041",1,1
"SO64042",1,1
"SO64043",1,1
"SO64044",1,1
"SO64045",1,1
"SO64046",1,1
"SO64047",1,1
"SO64048",1,1
"SO64049",1,1
"SO64051",1,1
"SO64053",1,1
"SO64055",1,1
"SO64057",1,1
"SO64058",1,1
"SO64059",1,1
"SO64061",1,1
"SO64062",1,1
"SO64064",1,1
"SO64067",1,1
"SO64068",1,1
"SO64069",1,1
"SO64070",1,1
"SO64071",1,1
"SO64072",1,1
"SO64073",1,1
"SO64074",1,1
"SO64075",1,1
"SO64076",1,1
"SO64077",1,1
"SO64078",1,1
"SO64079",1,1
"SO64080",1,1
"SO64081",1,1
"SO64082",1,1
"SO64083",1,1
"SO64085",1,1
"SO64087",1,1
"SO64088",1,1
"SO64089",1,1
"SO64090",1,1
"SO64091",1,1
"SO64092",1,1
"SO64093",1,1
"SO64094",1,1
"SO64095",1,1
"SO64096",1,1
"SO64097",1,1
"SO64098",1,1
"SO64099",1,1
"SO64100",1,1
"SO64101",1,1
"SO64102",1,1
"SO64103",1,1
"SO64104",1,1
"SO64105",1,1
"SO64108",1,1
"SO64112",1,1
"SO64113",1,1
"SO64115",1,1
"SO64117",1,1
"SO64118",1,1
"SO64119",1,1
"SO64120",1,1
"SO64121",1,1
"SO64122",1,1
"SO64124",1,1
"SO64125",1,1
"SO64127",1,1
"SO64128",1,1
"SO64129",1,1
"SO64130",1,1
"SO64131",1,1
"SO64132",1,1
"SO64133",1,1
"SO64134",1,1
"SO64136",1,1
"SO64137",1,1
"SO64138",1,1
"SO64140",1,1
"SO64141",1,1
"SO64142",1,1
"SO64143",1,1
"SO64144",1,1
"SO64146",1,1
"SO64147",1,1
"SO64148",1,1
"SO64149",1,1
"SO64150",1,1
"SO64151",1,1
"SO64152",1,1
"SO64153",1,1
"SO64154",1,1
"SO64155",1,1
"SO64157",1,1
"SO64160",1,1
"SO64161",1,1
"SO64165",1,1
"SO64166",1,1
"SO64167",1,1
"SO64168",1,1
"SO64171",1,1
"SO64176",1,1
"SO64178",1,1
"SO64180",1,1
"SO64181",1,1
"SO64182",1,1
"SO64183",1,1
"SO64184",1,1
"SO64187",1,1
"SO64188",1,1
"SO64189",1,1
"SO64190",1,1
"SO64191",1,1
"SO64192",1,1
"SO64193",1,1
"SO64194",1,1
"SO64195",1,1
"SO64196",1,1
"SO64197",1,1
"SO64198",1,1
"SO64199",1,1
"SO64200",1,1
"SO64201",1,1
"SO64203",1,1
"SO64204",1,1
"SO64205",1,1
"SO64206",1,1
"SO64207",1,1
"SO64208",1,1
"SO64209",1,1
"SO64211",1,1
"SO64212",1,1
"SO64213",1,1
"SO64214",1,1
"SO64215",1,1
"SO64216",1,1
"SO64217",1,1
"SO64222",1,1
"SO64224",1,1
"SO64225",1,1
"SO64228",1,1
"SO64229",1,1
"SO64230",1,1
"SO64232",1,1
"SO64233",1,1
"SO64234",1,1
"SO64236",1,1
"SO64238",1,1
"SO64239",1,1
"SO64241",1,1
"SO64243",1,1
"SO64245",1,1
"SO64246",1,1
"SO64247",1,1
"SO64248",1,1
"SO64249",1,1
"SO64250",1,1
"SO64252",1,1
"SO64255",1,1
"SO64256",1,1
"SO64257",1,1
"SO64258",1,1
"SO64259",1,1
"SO64260",1,1
"SO64261",1,1
"SO64262",1,1
"SO64263",1,1
"SO64264",1,1
"SO64265",1,1
"SO64266",1,1
"SO64267",1,1
"SO64268",1,1
"SO64269",1,1
"SO64270",1,1
"SO64271",1,1
"SO64272",1,1
"SO64273",1,1
"SO64274",1,1
"SO64275",1,1
"SO64276",1,1
"SO64277",1,1
"SO64278",1,1
"SO64279",1,1
"SO64280",1,1
"SO64281",1,1
"SO64284",1,1
"SO64286",1,1
"SO64287",1,1
"SO64291",1,1
"SO64292",1,1
"SO64293",1,1
"SO64294",1,1
"SO64295",1,1
"SO64296",1,1
"SO64297",1,1
"SO64298",1,1
"SO64299",1,1
"SO64300",1,1
"SO64301",1,1
"SO64302",1,1
"SO64303",1,1
"SO64305",1,1
"SO64307",1,1
"SO64308",1,1
"SO64309",1,1
"SO64313",1,1
"SO64314",1,1
"SO64315",1,1
"SO64316",1,1
"SO64317",1,1
"SO64318",1,1
"SO64319",1,1
"SO64321",1,1
"SO64322",1,1
"SO64323",1,1
"SO64324",1,1
"SO64326",1,1
"SO64327",1,1
"SO64328",1,1
"SO64329",1,1
"SO64330",1,1
"SO64331",1,1
"SO64332",1,1
"SO64333",1,1
"SO64334",1,1
"SO64335",1,1
"SO64336",1,1
"SO64337",1,1
"SO64338",1,1
"SO64339",1,1
"SO64340",1,1
"SO64341",1,1
"SO64342",1,1
"SO64344",1,1
"SO64346",1,1
"SO64347",1,1
"SO64349",1,1
"SO64350",1,1
"SO64351",1,1
"SO64353",1,1
"SO64354",1,1
"SO64355",1,1
"SO64357",1,1
"SO64361",1,1
"SO64362",1,1
"SO64364",1,1
"SO64365",1,1
"SO64366",1,1
"SO64367",1,1
"SO64368",1,1
"SO64369",1,1
"SO64370",1,1
"SO64372",1,1
"SO64373",1,1
"SO64375",1,1
"SO64376",1,1
"SO64377",1,1
"SO64378",1,1
"SO64379",1,1
"SO64380",1,1
"SO64381",1,1
"SO64382",1,1
"SO64383",1,1
"SO64384",1,1
"SO64385",1,1
"SO64386",1,1
"SO64387",1,1
"SO64388",1,1
"SO64389",1,1
"SO64390",1,1
"SO64392",1,1
"SO64393",1,1
"SO64394",1,1
"SO64395",1,1
"SO64396",1,1
"SO64397",1,1
"SO64398",1,1
"SO64399",1,1
"SO64400",1,1
"SO64401",1,1
"SO64402",1,1
"SO64403",1,1
"SO64404",1,1
"SO64405",1,1
"SO64406",1,1
"SO64407",1,1
"SO64408",1,1
"SO64409",1,1
"SO64410",1,1
"SO64411",1,1
"SO64412",1,1
"SO64413",1,1
"SO64414",1,1
"SO64415",1,1
"SO64416",1,1
"SO64417",1,1
"SO64418",1,1
"SO64419",1,1
"SO64422",1,1
"SO64425",1,1
"SO64427",1,1
"SO64428",1,1
"SO64429",1,1
"SO64430",1,1
"SO64431",1,1
"SO64433",1,1
"SO64434",1,1
"SO64438",1,1
"SO64439",1,1
"SO64441",1,1
"SO64443",1,1
"SO64444",1,1
"SO64446",1,1
"SO64447",1,1
"SO64448",1,1
"SO64449",1,1
"SO64452",1,1
"SO64453",1,1
"SO64454",1,1
"SO64455",1,1
"SO64456",1,1
"SO64457",1,1
"SO64458",1,1
"SO64459",1,1
"SO64460",1,1
"SO64461",1,1
"SO64463",1,1
"SO64464",1,1
"SO64465",1,1
"SO64466",1,1
"SO64467",1,1
"SO64468",1,1
"SO64469",1,1
"SO64470",1,1
"SO64471",1,1
"SO64472",1,1
"SO64473",1,1
"SO64474",1,1
"SO64475",1,1
"SO64476",1,1
"SO64477",1,1
"SO64478",1,1
"SO64479",1,1
"SO64480",1,1
"SO64481",1,1
"SO64482",1,1
"SO64483",1,1
"SO64484",1,1
"SO64485",1,1
"SO64486",1,1
"SO64487",1,1
"SO64488",1,1
"SO64489",1,1
"SO64490",1,1
"SO64491",1,1
"SO64492",1,1
"SO64493",1,1
"SO64494",1,1
"SO64495",1,1
"SO64497",1,1
"SO64498",1,1
"SO64499",1,1
"SO64500",1,1
"SO64501",1,1
"SO64502",1,1
"SO64503",1,1
"SO64504",1,1
"SO64508",1,1
"SO64509",1,1
"SO64510",1,1
"SO64511",1,1
"SO64512",1,1
"SO64513",1,1
"SO64514",1,1
"SO64515",1,1
"SO64516",1,1
"SO64517",1,1
"SO64519",1,1
"SO64520",1,1
"SO64522",1,1
"SO64523",1,1
"SO64524",1,1
"SO64525",1,1
"SO64526",1,1
"SO64527",1,1
"SO64528",1,1
"SO64529",1,1
"SO64530",1,1
"SO64532",1,1
"SO64533",1,1
"SO64534",1,1
"SO64535",1,1
"SO64536",1,1
"SO64537",1,1
"SO64538",1,1
"SO64539",1,1
"SO64540",1,1
"SO64541",1,1
"SO64542",1,1
"SO64543",1,1
"SO64544",1,1
"SO64545",1,1
"SO64547",1,1
"SO64548",1,1
"SO64551",1,1
"SO64552",1,1
"SO64553",1,1
"SO64556",1,1
"SO64557",1,1
"SO64558",1,1
"SO64559",1,1
"SO64560",1,1
"SO64562",1,1
"SO64563",1,1
"SO64564",1,1
"SO64565",1,1
"SO64566",1,1
"SO64567",1,1
"SO64568",1,1
"SO64569",1,1
"SO64570",1,1
"SO64571",1,1
"SO64572",1,1
"SO64574",1,1
"SO64575",1,1
"SO64576",1,1
"SO64577",1,1
"SO64578",1,1
"SO64579",1,1
"SO64580",1,1
"SO64581",1,1
"SO64582",1,1
"SO64583",1,1
"SO64584",1,1
"SO64585",1,1
"SO64586",1,1
"SO64587",1,1
"SO64588",1,1
"SO64589",1,1
"SO64590",1,1
"SO64591",1,1
"SO64592",1,1
"SO64594",1,1
"SO64596",1,1
"SO64598",1,1
"SO64599",1,1
"SO64600",1,1
"SO64601",1,1
"SO64603",1,1
"SO64604",1,1
"SO64606",1,1
"SO64607",1,1
"SO64608",1,1
"SO64612",1,1
"SO64613",1,1
"SO64614",1,1
"SO64615",1,1
"SO64616",1,1
"SO64617",1,1
"SO64618",1,1
"SO64622",1,1
"SO64623",1,1
"SO64624",1,1
"SO64625",1,1
"SO64626",1,1
"SO64627",1,1
"SO64628",1,1
"SO64629",1,1
"SO64630",1,1
"SO64632",1,1
"SO64633",1,1
"SO64634",1,1
"SO64635",1,1
"SO64637",1,1
"SO64638",1,1
"SO64639",1,1
"SO64640",1,1
"SO64641",1,1
"SO64643",1,1
"SO64644",1,1
"SO64645",1,1
"SO64646",1,1
"SO64647",1,1
"SO64648",1,1
"SO64649",1,1
"SO64650",1,1
"SO64651",1,1
"SO64653",1,1
"SO64655",1,1
"SO64657",1,1
"SO64658",1,1
"SO64659",1,1
"SO64660",1,1
"SO64661",1,1
"SO64662",1,1
"SO64663",1,1
"SO64666",1,1
"SO64667",1,1
"SO64668",1,1
"SO64671",1,1
"SO64674",1,1
"SO64675",1,1
"SO64676",1,1
"SO64677",1,1
"SO64679",1,1
"SO64680",1,1
"SO64681",1,1
"SO64682",1,1
"SO64683",1,1
"SO64684",1,1
"SO64685",1,1
"SO64686",1,1
"SO64688",1,1
"SO64689",1,1
"SO64690",1,1
"SO64692",1,1
"SO64694",1,1
"SO64695",1,1
"SO64696",1,1
"SO64697",1,1
"SO64698",1,1
"SO64699",1,1
"SO64701",1,1
"SO64703",1,1
"SO64704",1,1
"SO64705",1,1
"SO64706",1,1
"SO64707",1,1
"SO64708",1,1
"SO64709",1,1
"SO64710",1,1
"SO64711",1,1
"SO64712",1,1
"SO64713",1,1
"SO64714",1,1
"SO64716",1,1
"SO64718",1,1
"SO64719",1,1
"SO64721",1,1
"SO64722",1,1
"SO64723",1,1
"SO64726",1,1
"SO64727",1,1
"SO64729",1,1
"SO64730",1,1
"SO64731",1,1
"SO64732",1,1
"SO64733",1,1
"SO64737",1,1
"SO64738",1,1
"SO64739",1,1
"SO64740",1,1
"SO64741",1,1
"SO64742",1,1
"SO64743",1,1
"SO64744",1,1
"SO64745",1,1
"SO64746",1,1
"SO64747",1,1
"SO64748",1,1
"SO64749",1,1
"SO64751",1,1
"SO64752",1,1
"SO64753",1,1
"SO64754",1,1
"SO64755",1,1
"SO64758",1,1
"SO64759",1,1
"SO64760",1,1
"SO64761",1,1
"SO64762",1,1
"SO64763",1,1
"SO64764",1,1
"SO64765",1,1
"SO64766",1,1
"SO64767",1,1
"SO64769",1,1
"SO64770",1,1
"SO64771",1,1
"SO64773",1,1
"SO64774",1,1
"SO64776",1,1
"SO64777",1,1
"SO64779",1,1
"SO64781",1,1
"SO64782",1,1
"SO64784",1,1
"SO64785",1,1
"SO64787",1,1
"SO64789",1,1
"SO64792",1,1
"SO64793",1,1
"SO64794",1,1
"SO64795",1,1
"SO64796",1,1
"SO64798",1,1
"SO64800",1,1
"SO64802",1,1
"SO64803",1,1
"SO64804",1,1
"SO64805",1,1
"SO64806",1,1
"SO64807",1,1
"SO64808",1,1
"SO64809",1,1
"SO64810",1,1
"SO64811",1,1
"SO64812",1,1
"SO64813",1,1
"SO64814",1,1
"SO64815",1,1
"SO64816",1,1
"SO64817",1,1
"SO64818",1,1
"SO64819",1,1
"SO64820",1,1
"SO64821",1,1
"SO64822",1,1
"SO64823",1,1
"SO64824",1,1
"SO64825",1,1
"SO64826",1,1
"SO64827",1,1
"SO64828",1,1
"SO64829",1,1
"SO64830",1,1
"SO64832",1,1
"SO64833",1,1
"SO64834",1,1
"SO64835",1,1
"SO64836",1,1
"SO64837",1,1
"SO64838",1,1
"SO64839",1,1
"SO64841",1,1
"SO64842",1,1
"SO64843",1,1
"SO64845",1,1
"SO64847",1,1
"SO64848",1,1
"SO64850",1,1
"SO64851",1,1
"SO64853",1,1
"SO64854",1,1
"SO64855",1,1
"SO64857",1,1
"SO64858",1,1
"SO64859",1,1
"SO64860",1,1
"SO64861",1,1
"SO64862",1,1
"SO64863",1,1
"SO64865",1,1
"SO64866",1,1
"SO64867",1,1
"SO64868",1,1
"SO64869",1,1
"SO64870",1,1
"SO64873",1,1
"SO64874",1,1
"SO64875",1,1
"SO64876",1,1
"SO64877",1,1
"SO64878",1,1
"SO64879",1,1
"SO64880",1,1
"SO64881",1,1
"SO64883",1,1
"SO64884",1,1
"SO64886",1,1
"SO64887",1,1
"SO64888",1,1
"SO64889",1,1
"SO64890",1,1
"SO64891",1,1
"SO64892",1,1
"SO64893",1,1
"SO64894",1,1
"SO64896",1,1
"SO64897",1,1
"SO64898",1,1
"SO64899",1,1
"SO64900",1,1
"SO64902",1,1
"SO64903",1,1
"SO64904",1,1
"SO64905",1,1
"SO64907",1,1
"SO64908",1,1
"SO64909",1,1
"SO64910",1,1
"SO64911",1,1
"SO64912",1,1
"SO64913",1,1
"SO64915",1,1
"SO64917",1,1
"SO64918",1,1
"SO64919",1,1
"SO64920",1,1
"SO64921",1,1
"SO64922",1,1
"SO64923",1,1
"SO64924",1,1
"SO64925",1,1
"SO64926",1,1
"SO64928",1,1
"SO64929",1,1
"SO64930",1,1
"SO64931",1,1
"SO64932",1,1
"SO64939",1,1
"SO64941",1,1
"SO64942",1,1
"SO64943",1,1
"SO64945",1,1
"SO64946",1,1
"SO64947",1,1
"SO64948",1,1
"SO64952",1,1
"SO64953",1,1
"SO64954",1,1
"SO64955",1,1
"SO64956",1,1
"SO64957",1,1
"SO64958",1,1
"SO64959",1,1
"SO64960",1,1
"SO64961",1,1
"SO64962",1,1
"SO64963",1,1
"SO64965",1,1
"SO64966",1,1
"SO64967",1,1
"SO64968",1,1
"SO64969",1,1
"SO64970",1,1
"SO64971",1,1
"SO64972",1,1
"SO64973",1,1
"SO64974",1,1
"SO64975",1,1
"SO64976",1,1
"SO64977",1,1
"SO64978",1,1
"SO64979",1,1
"SO64980",1,1
"SO64981",1,1
"SO64982",1,1
"SO64983",1,1
"SO64984",1,1
"SO64985",1,1
"SO64986",1,1
"SO64987",1,1
"SO64988",1,1
"SO64989",1,1
"SO64990",1,1
"SO64991",1,1
"SO64992",1,1
"SO64993",1,1
"SO64994",1,1
"SO64995",1,1
"SO64996",1,1
"SO64997",1,1
"SO64999",1,1
"SO65000",1,1
"SO65001",1,1
"SO65002",1,1
"SO65003",1,1
"SO65004",1,1
"SO65006",1,1
"SO65007",1,1
"SO65008",1,1
"SO65011",1,1
"SO65013",1,1
"SO65014",1,1
"SO65015",1,1
"SO65017",1,1
"SO65018",1,1
"SO65019",1,1
"SO65022",1,1
"SO65023",1,1
"SO65024",1,1
"SO65025",1,1
"SO65026",1,1
"SO65027",1,1
"SO65028",1,1
"SO65029",1,1
"SO65030",1,1
"SO65031",1,1
"SO65032",1,1
"SO65033",1,1
"SO65034",1,1
"SO65036",1,1
"SO65037",1,1
"SO65038",1,1
"SO65039",1,1
"SO65040",1,1
"SO65041",1,1
"SO65042",1,1
"SO65043",1,1
"SO65044",1,1
"SO65045",1,1
"SO65046",1,1
"SO65048",1,1
"SO65049",1,1
"SO65051",1,1
"SO65052",1,1
"SO65053",1,1
"SO65054",1,1
"SO65055",1,1
"SO65056",1,1
"SO65057",1,1
"SO65059",1,1
"SO65060",1,1
"SO65062",1,1
"SO65064",1,1
"SO65065",1,1
"SO65066",1,1
"SO65067",1,1
"SO65068",1,1
"SO65069",1,1
"SO65070",1,1
"SO65071",1,1
"SO65073",1,1
"SO65075",1,1
"SO65076",1,1
"SO65084",1,1
"SO65085",1,1
"SO65087",1,1
"SO65088",1,1
"SO65091",1,1
"SO65092",1,1
"SO65093",1,1
"SO65094",1,1
"SO65095",1,1
"SO65097",1,1
"SO65099",1,1
"SO65101",1,1
"SO65102",1,1
"SO65103",1,1
"SO65104",1,1
"SO65105",1,1
"SO65106",1,1
"SO65107",1,1
"SO65108",1,1
"SO65109",1,1
"SO65111",1,1
"SO65113",1,1
"SO65114",1,1
"SO65115",1,1
"SO65116",1,1
"SO65117",1,1
"SO65118",1,1
"SO65119",1,1
"SO65120",1,1
"SO65121",1,1
"SO65122",1,1
"SO65123",1,1
"SO65124",1,1
"SO65125",1,1
"SO65126",1,1
"SO65127",1,1
"SO65128",1,1
"SO65129",1,1
"SO65131",1,1
"SO65133",1,1
"SO65134",1,1
"SO65135",1,1
"SO65136",1,1
"SO65139",1,1
"SO65140",1,1
"SO65143",1,1
"SO65144",1,1
"SO65145",1,1
"SO65147",1,1
"SO65148",1,1
"SO65149",1,1
"SO65150",1,1
"SO65329",1,1
"SO65330",1,1
"SO65331",1,1
"SO65332",1,1
"SO65333",1,1
"SO65334",1,1
"SO65336",1,1
"SO65337",1,1
"SO65340",1,1
"SO65342",1,1
"SO65343",1,1
"SO65344",1,1
"SO65345",1,1
"SO65346",1,1
"SO65347",1,1
"SO65348",1,1
"SO65349",1,1
"SO65350",1,1
"SO65351",1,1
"SO65352",1,1
"SO65353",1,1
"SO65354",1,1
"SO65355",1,1
"SO65356",1,1
"SO65357",1,1
"SO65358",1,1
"SO65359",1,1
"SO65360",1,1
"SO65361",1,1
"SO65362",1,1
"SO65363",1,1
"SO65364",1,1
"SO65365",1,1
"SO65366",1,1
"SO65367",1,1
"SO65368",1,1
"SO65369",1,1
"SO65370",1,1
"SO65371",1,1
"SO65372",1,1
"SO65375",1,1
"SO65380",1,1
"SO65381",1,1
"SO65382",1,1
"SO65386",1,1
"SO65387",1,1
"SO65388",1,1
"SO65391",1,1
"SO65392",1,1
"SO65395",1,1
"SO65397",1,1
"SO65398",1,1
"SO65399",1,1
"SO65400",1,1
"SO65402",1,1
"SO65403",1,1
"SO65404",1,1
"SO65405",1,1
"SO65406",1,1
"SO65407",1,1
"SO65408",1,1
"SO65409",1,1
"SO65410",1,1
"SO65412",1,1
"SO65413",1,1
"SO65414",1,1
"SO65416",1,1
"SO65417",1,1
"SO65418",1,1
"SO65419",1,1
"SO65420",1,1
"SO65421",1,1
"SO65422",1,1
"SO65423",1,1
"SO65424",1,1
"SO65425",1,1
"SO65426",1,1
"SO65427",1,1
"SO65428",1,1
"SO65429",1,1
"SO65430",1,1
"SO65431",1,1
"SO65432",1,1
"SO65433",1,1
"SO65434",1,1
"SO65435",1,1
"SO65436",1,1
"SO65439",1,1
"SO65440",1,1
"SO65443",1,1
"SO65446",1,1
"SO65447",1,1
"SO65450",1,1
"SO65451",1,1
"SO65452",1,1
"SO65454",1,1
"SO65455",1,1
"SO65456",1,1
"SO65458",1,1
"SO65459",1,1
"SO65460",1,1
"SO65461",1,1
"SO65462",1,1
"SO65463",1,1
"SO65464",1,1
"SO65465",1,1
"SO65466",1,1
"SO65467",1,1
"SO65468",1,1
"SO65469",1,1
"SO65470",1,1
"SO65471",1,1
"SO65472",1,1
"SO65473",1,1
"SO65474",1,1
"SO65476",1,1
"SO65477",1,1
"SO65478",1,1
"SO65479",1,1
"SO65480",1,1
"SO65481",1,1
"SO65482",1,1
"SO65483",1,1
"SO65484",1,1
"SO65485",1,1
"SO65486",1,1
"SO65487",1,1
"SO65488",1,1
"SO65490",1,1
"SO65492",1,1
"SO65496",1,1
"SO65499",1,1
"SO65500",1,1
"SO65501",1,1
"SO65503",1,1
"SO65505",1,1
"SO65506",1,1
"SO65507",1,1
"SO65508",1,1
"SO65510",1,1
"SO65511",1,1
"SO65512",1,1
"SO65513",1,1
"SO65514",1,1
"SO65515",1,1
"SO65516",1,1
"SO65517",1,1
"SO65518",1,1
"SO65519",1,1
"SO65520",1,1
"SO65521",1,1
"SO65522",1,1
"SO65523",1,1
"SO65524",1,1
"SO65525",1,1
"SO65526",1,1
"SO65527",1,1
"SO65528",1,1
"SO65529",1,1
"SO65530",1,1
"SO65531",1,1
"SO65532",1,1
"SO65533",1,1
"SO65534",1,1
"SO65535",1,1
"SO65536",1,1
"SO65537",1,1
"SO65538",1,1
"SO65539",1,1
"SO65540",1,1
"SO65541",1,1
"SO65542",1,1
"SO65543",1,1
"SO65547",1,1
"SO65550",1,1
"SO65551",1,1
"SO65552",1,1
"SO65553",1,1
"SO65558",1,1
"SO65559",1,1
"SO65560",1,1
"SO65561",1,1
"SO65562",1,1
"SO65563",1,1
"SO65564",1,1
"SO65565",1,1
"SO65566",1,1
"SO65567",1,1
"SO65568",1,1
"SO65569",1,1
"SO65570",1,1
"SO65572",1,1
"SO65573",1,1
"SO65574",1,1
"SO65575",1,1
"SO65576",1,1
"SO65577",1,1
"SO65578",1,1
"SO65579",1,1
"SO65581",1,1
"SO65582",1,1
"SO65583",1,1
"SO65584",1,1
"SO65585",1,1
"SO65586",1,1
"SO65587",1,1
"SO65588",1,1
"SO65591",1,1
"SO65592",1,1
"SO65593",1,1
"SO65594",1,1
"SO65596",1,1
"SO65598",1,1
"SO65599",1,1
"SO65600",1,1
"SO65601",1,1
"SO65602",1,1
"SO65603",1,1
"SO65604",1,1
"SO65605",1,1
"SO65606",1,1
"SO65608",1,1
"SO65609",1,1
"SO65610",1,1
"SO65615",1,1
"SO65616",1,1
"SO65617",1,1
"SO65620",1,1
"SO65623",1,1
"SO65624",1,1
"SO65627",1,1
"SO65628",1,1
"SO65629",1,1
"SO65630",1,1
"SO65631",1,1
"SO65632",1,1
"SO65634",1,1
"SO65635",1,1
"SO65636",1,1
"SO65637",1,1
"SO65638",1,1
"SO65639",1,1
"SO65640",1,1
"SO65641",1,1
"SO65642",1,1
"SO65643",1,1
"SO65644",1,1
"SO65645",1,1
"SO65646",1,1
"SO65647",1,1
"SO65649",1,1
"SO65650",1,1
"SO65652",1,1
"SO65653",1,1
"SO65654",1,1
"SO65655",1,1
"SO65656",1,1
"SO65657",1,1
"SO65658",1,1
"SO65659",1,1
"SO65660",1,1
"SO65661",1,1
"SO65662",1,1
"SO65663",1,1
"SO65664",1,1
"SO65665",1,1
"SO65666",1,1
"SO65667",1,1
"SO65669",1,1
"SO65670",1,1
"SO65671",1,1
"SO65675",1,1
"SO65676",1,1
"SO65678",1,1
"SO65679",1,1
"SO65682",1,1
"SO65683",1,1
"SO65684",1,1
"SO65685",1,1
"SO65686",1,1
"SO65687",1,1
"SO65688",1,1
"SO65689",1,1
"SO65690",1,1
"SO65691",1,1
"SO65693",1,1
"SO65694",1,1
"SO65695",1,1
"SO65696",1,1
"SO65697",1,1
"SO65699",1,1
"SO65700",1,1
"SO65701",1,1
"SO65702",1,1
"SO65703",1,1
"SO65704",1,1
"SO65705",1,1
"SO65706",1,1
"SO65707",1,1
"SO65709",1,1
"SO65710",1,1
"SO65711",1,1
"SO65712",1,1
"SO65713",1,1
"SO65714",1,1
"SO65715",1,1
"SO65716",1,1
"SO65717",1,1
"SO65718",1,1
"SO65719",1,1
"SO65720",1,1
"SO65721",1,1
"SO65722",1,1
"SO65723",1,1
"SO65724",1,1
"SO65725",1,1
"SO65730",1,1
"SO65732",1,1
"SO65734",1,1
"SO65736",1,1
"SO65737",1,1
"SO65738",1,1
"SO65739",1,1
"SO65740",1,1
"SO65741",1,1
"SO65742",1,1
"SO65746",1,1
"SO65747",1,1
"SO65748",1,1
"SO65749",1,1
"SO65750",1,1
"SO65751",1,1
"SO65752",1,1
"SO65753",1,1
"SO65755",1,1
"SO65757",1,1
"SO65758",1,1
"SO65759",1,1
"SO65760",1,1
"SO65762",1,1
"SO65763",1,1
"SO65764",1,1
"SO65765",1,1
"SO65766",1,1
"SO65768",1,1
"SO65769",1,1
"SO65770",1,1
"SO65771",1,1
"SO65772",1,1
"SO65773",1,1
"SO65774",1,1
"SO65775",1,1
"SO65777",1,1
"SO65778",1,1
"SO65780",1,1
"SO65782",1,1
"SO65783",1,1
"SO65786",1,1
"SO65788",1,1
"SO65789",1,1
"SO65790",1,1
"SO65792",1,1
"SO65793",1,1
"SO65794",1,1
"SO65795",1,1
"SO65797",1,1
"SO65800",1,1
"SO65803",1,1
"SO65805",1,1
"SO65806",1,1
"SO65807",1,1
"SO65808",1,1
"SO65809",1,1
"SO65810",1,1
"SO65812",1,1
"SO65813",1,1
"SO65814",1,1
"SO65816",1,1
"SO65817",1,1
"SO65818",1,1
"SO65819",1,1
"SO65820",1,1
"SO65821",1,1
"SO65822",1,1
"SO65823",1,1
"SO65825",1,1
"SO65826",1,1
"SO65827",1,1
"SO65828",1,1
"SO65829",1,1
"SO65830",1,1
"SO65831",1,1
"SO65832",1,1
"SO65833",1,1
"SO65834",1,1
"SO65835",1,1
"SO65836",1,1
"SO65837",1,1
"SO65838",1,1
"SO65839",1,1
"SO65840",1,1
"SO65841",1,1
"SO65842",1,1
"SO65843",1,1
"SO65844",1,1
"SO65845",1,1
"SO65846",1,1
"SO65847",1,1
"SO65848",1,1
"SO65849",1,1
"SO65850",1,1
"SO65851",1,1
"SO65853",1,1
"SO65854",1,1
"SO65855",1,1
"SO65856",1,1
"SO65864",1,1
"SO65866",1,1
"SO65869",1,1
"SO65870",1,1
"SO65871",1,1
"SO65872",1,1
"SO65874",1,1
"SO65876",1,1
"SO65879",1,1
"SO65880",1,1
"SO65881",1,1
"SO65882",1,1
"SO65883",1,1
"SO65884",1,1
"SO65886",1,1
"SO65887",1,1
"SO65889",1,1
"SO65890",1,1
"SO65892",1,1
"SO65893",1,1
"SO65894",1,1
"SO65895",1,1
"SO65896",1,1
"SO65897",1,1
"SO65898",1,1
"SO65899",1,1
"SO65900",1,1
"SO65901",1,1
"SO65902",1,1
"SO65903",1,1
"SO65904",1,1
"SO65905",1,1
"SO65906",1,1
"SO65907",1,1
"SO65908",1,1
"SO65909",1,1
"SO65910",1,1
"SO65911",1,1
"SO65912",1,1
"SO65913",1,1
"SO65914",1,1
"SO65915",1,1
"SO65916",1,1
"SO65917",1,1
"SO65918",1,1
"SO65919",1,1
"SO65920",1,1
"SO65921",1,1
"SO65922",1,1
"SO65923",1,1
"SO65924",1,1
"SO65925",1,1
"SO65926",1,1
"SO65927",1,1
"SO65929",1,1
"SO65930",1,1
"SO65931",1,1
"SO65932",1,1
"SO65934",1,1
"SO65935",1,1
"SO65936",1,1
"SO65937",1,1
"SO65941",1,1
"SO65942",1,1
"SO65943",1,1
"SO65944",1,1
"SO65946",1,1
"SO65948",1,1
"SO65950",1,1
"SO65951",1,1
"SO65952",1,1
"SO65953",1,1
"SO65954",1,1
"SO65955",1,1
