Calendar Month,Calendar Year,Calendar Yr-Mo,Calendar Yr-Qtr,Calendar Yr-Wk,Date,Fiscal Quarter,Fiscal Period,Weekday Sort,Weekday Abb,Weekday,Fiscal Yr-Wk Sort,Fiscal Yr-Wk,Fiscal Yr-Qtr,Fiscal Yr-Period,Fiscal Yr-Period Sort,Fiscal Year,Fiscal Week Sort,Fiscal Yr-Qtr Sort,Fiscal Date Last Year,Fiscal Week Sequence,Fiscal Week of Period,Calendar Year Status,Prior Calendar Year Date,First Date of Current Year,Calendar Month Status,Calendar Month Number,Calendar Year Month Number,Date Key,Date Number,Calendar Week in Year,Calendar Week Number in Year,Calendar Year Week Number,Calendar Year Quarter Number,Full Date Description,Day Number in Calendar Month,Day Number in Calendar Year,Calendar Quarter in Year,Calendar Quarter Number in Year,Weekday Indicator,Holiday Indicator,Calendar Week in Month,Calendar Week Ending Date,Prior Calendar Month Date,Calendar Week Status,One Year Prior Date,DST Flag
"Dec",2015,"2015-Dec","2015-Q4","2015-Wk51",2015-12-15 00:00:00.000,"Q4",12,3,"Tue","Tuesday",364,"2015-Wk46","2015-Q4","2015-P12",92,2015,46,29,2014-12-16 00:00:00.000,410,2,"2 Yrs Prior Calendar Year",2014-12-15 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",12,84,20151215,2540,"Wk51",51,369,28,"December 15, 2015",15,349,"Q4",4,"Weekday","Non-Holiday",3,2015-12-19 00:00:00.000,2015-11-15 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Dec",2015,"2015-Dec","2015-Q4","2015-Wk51",2015-12-16 00:00:00.000,"Q4",12,4,"Wed","Wednesday",364,"2015-Wk46","2015-Q4","2015-P12",92,2015,46,29,2014-12-17 00:00:00.000,410,2,"2 Yrs Prior Calendar Year",2014-12-16 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",12,84,20151216,2541,"Wk51",51,369,28,"December 16, 2015",16,350,"Q4",4,"Weekday","Non-Holiday",3,2015-12-19 00:00:00.000,2015-11-16 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Dec",2015,"2015-Dec","2015-Q4","2015-Wk51",2015-12-17 00:00:00.000,"Q4",12,5,"Thu","Thursday",364,"2015-Wk46","2015-Q4","2015-P12",92,2015,46,29,2014-12-18 00:00:00.000,410,2,"2 Yrs Prior Calendar Year",2014-12-17 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",12,84,20151217,2542,"Wk51",51,369,28,"December 17, 2015",17,351,"Q4",4,"Weekday","Non-Holiday",3,2015-12-19 00:00:00.000,2015-11-17 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Dec",2015,"2015-Dec","2015-Q4","2015-Wk51",2015-12-18 00:00:00.000,"Q4",12,6,"Fri","Friday",364,"2015-Wk46","2015-Q4","2015-P12",92,2015,46,29,2014-12-19 00:00:00.000,410,2,"2 Yrs Prior Calendar Year",2014-12-18 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",12,84,20151218,2543,"Wk51",51,369,28,"December 18, 2015",18,352,"Q4",4,"Weekday","Non-Holiday",3,2015-12-19 00:00:00.000,2015-11-18 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Dec",2015,"2015-Dec","2015-Q4","2015-Wk51",2015-12-19 00:00:00.000,"Q4",12,7,"Sat","Saturday",364,"2015-Wk46","2015-Q4","2015-P12",92,2015,46,29,2014-12-20 00:00:00.000,410,2,"2 Yrs Prior Calendar Year",2014-12-19 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",12,84,20151219,2544,"Wk51",51,369,28,"December 19, 2015",19,353,"Q4",4,"Weekend","Non-Holiday",3,2015-12-19 00:00:00.000,2015-11-19 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Dec",2015,"2015-Dec","2015-Q4","2015-Wk52",2015-12-20 00:00:00.000,"Q4",12,1,"Sun","Sunday",365,"2015-Wk47","2015-Q4","2015-P12",92,2015,47,29,2014-12-21 00:00:00.000,411,3,"2 Yrs Prior Calendar Year",2014-12-20 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",12,84,20151220,2545,"Wk52",52,370,28,"December 20, 2015",20,354,"Q4",4,"Weekend","Non-Holiday",4,2015-12-26 00:00:00.000,2015-11-20 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Dec",2015,"2015-Dec","2015-Q4","2015-Wk52",2015-12-21 00:00:00.000,"Q4",12,2,"Mon","Monday",365,"2015-Wk47","2015-Q4","2015-P12",92,2015,47,29,2014-12-22 00:00:00.000,411,3,"2 Yrs Prior Calendar Year",2014-12-21 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",12,84,20151221,2546,"Wk52",52,370,28,"December 21, 2015",21,355,"Q4",4,"Weekday","Non-Holiday",4,2015-12-26 00:00:00.000,2015-11-21 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Dec",2015,"2015-Dec","2015-Q4","2015-Wk52",2015-12-22 00:00:00.000,"Q4",12,3,"Tue","Tuesday",365,"2015-Wk47","2015-Q4","2015-P12",92,2015,47,29,2014-12-23 00:00:00.000,411,3,"2 Yrs Prior Calendar Year",2014-12-22 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",12,84,20151222,2547,"Wk52",52,370,28,"December 22, 2015",22,356,"Q4",4,"Weekday","Non-Holiday",4,2015-12-26 00:00:00.000,2015-11-22 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Dec",2015,"2015-Dec","2015-Q4","2015-Wk52",2015-12-23 00:00:00.000,"Q4",12,4,"Wed","Wednesday",365,"2015-Wk47","2015-Q4","2015-P12",92,2015,47,29,2014-12-24 00:00:00.000,411,3,"2 Yrs Prior Calendar Year",2014-12-23 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",12,84,20151223,2548,"Wk52",52,370,28,"December 23, 2015",23,357,"Q4",4,"Weekday","Non-Holiday",4,2015-12-26 00:00:00.000,2015-11-23 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Dec",2015,"2015-Dec","2015-Q4","2015-Wk52",2015-12-24 00:00:00.000,"Q4",12,5,"Thu","Thursday",365,"2015-Wk47","2015-Q4","2015-P12",92,2015,47,29,2014-12-25 00:00:00.000,411,3,"2 Yrs Prior Calendar Year",2014-12-24 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",12,84,20151224,2549,"Wk52",52,370,28,"December 24, 2015",24,358,"Q4",4,"Weekday","Non-Holiday",4,2015-12-26 00:00:00.000,2015-11-24 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Dec",2015,"2015-Dec","2015-Q4","2015-Wk52",2015-12-26 00:00:00.000,"Q4",12,7,"Sat","Saturday",365,"2015-Wk47","2015-Q4","2015-P12",92,2015,47,29,2014-12-27 00:00:00.000,411,3,"2 Yrs Prior Calendar Year",2014-12-26 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",12,84,20151226,2551,"Wk52",52,370,28,"December 26, 2015",26,360,"Q4",4,"Weekend","Non-Holiday",4,2015-12-26 00:00:00.000,2015-11-26 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Dec",2015,"2015-Dec","2015-Q4","2015-Wk53",2015-12-27 00:00:00.000,"Q4",12,1,"Sun","Sunday",366,"2015-Wk48","2015-Q4","2015-P12",92,2015,48,29,2014-12-28 00:00:00.000,412,4,"2 Yrs Prior Calendar Year",2014-12-27 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",12,84,20151227,2552,"Wk53",53,371,28,"December 27, 2015",27,361,"Q4",4,"Weekend","Non-Holiday",5,2016-01-02 00:00:00.000,2015-11-27 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Dec",2015,"2015-Dec","2015-Q4","2015-Wk53",2015-12-28 00:00:00.000,"Q4",12,2,"Mon","Monday",366,"2015-Wk48","2015-Q4","2015-P12",92,2015,48,29,2014-12-29 00:00:00.000,412,4,"2 Yrs Prior Calendar Year",2014-12-28 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",12,84,20151228,2553,"Wk53",53,371,28,"December 28, 2015",28,362,"Q4",4,"Weekday","Non-Holiday",5,2016-01-02 00:00:00.000,2015-11-28 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Dec",2015,"2015-Dec","2015-Q4","2015-Wk53",2015-12-29 00:00:00.000,"Q4",12,3,"Tue","Tuesday",366,"2015-Wk48","2015-Q4","2015-P12",92,2015,48,29,2014-12-30 00:00:00.000,412,4,"2 Yrs Prior Calendar Year",2014-12-29 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",12,84,20151229,2554,"Wk53",53,371,28,"December 29, 2015",29,363,"Q4",4,"Weekday","Non-Holiday",5,2016-01-02 00:00:00.000,2015-11-29 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Dec",2015,"2015-Dec","2015-Q4","2015-Wk53",2015-12-30 00:00:00.000,"Q4",12,4,"Wed","Wednesday",366,"2015-Wk48","2015-Q4","2015-P12",92,2015,48,29,2014-12-31 00:00:00.000,412,4,"2 Yrs Prior Calendar Year",2014-12-30 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",12,84,20151230,2555,"Wk53",53,371,28,"December 30, 2015",30,364,"Q4",4,"Weekday","Non-Holiday",5,2016-01-02 00:00:00.000,2015-11-30 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Dec",2015,"2015-Dec","2015-Q4","2015-Wk53",2015-12-31 00:00:00.000,"Q4",12,5,"Thu","Thursday",366,"2015-Wk48","2015-Q4","2015-P12",92,2015,48,29,2015-01-01 00:00:00.000,412,4,"2 Yrs Prior Calendar Year",2014-12-31 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",12,84,20151231,2556,"Wk53",53,371,28,"December 31, 2015",31,365,"Q4",4,"Weekday","Non-Holiday",5,2016-01-02 00:00:00.000,2015-11-30 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk1",2016-01-02 00:00:00.000,"Q4",12,7,"Sat","Saturday",366,"2015-Wk48","2015-Q4","2015-P12",92,2015,48,29,2015-01-03 00:00:00.000,412,4,"Prior Calendar Year",2015-01-02 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160102,2558,"Wk1",1,372,29,"January 2, 2016",2,2,"Q1",1,"Weekend","Non-Holiday",1,2016-01-02 00:00:00.000,2015-12-02 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk2",2016-01-03 00:00:00.000,"Q4",13,1,"Sun","Sunday",367,"2015-Wk49","2015-Q4","2015-P13",93,2015,49,29,2015-01-04 00:00:00.000,413,1,"Prior Calendar Year",2015-01-03 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160103,2559,"Wk2",2,373,29,"January 3, 2016",3,3,"Q1",1,"Weekend","Non-Holiday",2,2016-01-09 00:00:00.000,2015-12-03 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk2",2016-01-04 00:00:00.000,"Q4",13,2,"Mon","Monday",367,"2015-Wk49","2015-Q4","2015-P13",93,2015,49,29,2015-01-05 00:00:00.000,413,1,"Prior Calendar Year",2015-01-04 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160104,2560,"Wk2",2,373,29,"January 4, 2016",4,4,"Q1",1,"Weekday","Non-Holiday",2,2016-01-09 00:00:00.000,2015-12-04 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk2",2016-01-05 00:00:00.000,"Q4",13,3,"Tue","Tuesday",367,"2015-Wk49","2015-Q4","2015-P13",93,2015,49,29,2015-01-06 00:00:00.000,413,1,"Prior Calendar Year",2015-01-05 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160105,2561,"Wk2",2,373,29,"January 5, 2016",5,5,"Q1",1,"Weekday","Non-Holiday",2,2016-01-09 00:00:00.000,2015-12-05 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk2",2016-01-06 00:00:00.000,"Q4",13,4,"Wed","Wednesday",367,"2015-Wk49","2015-Q4","2015-P13",93,2015,49,29,2015-01-07 00:00:00.000,413,1,"Prior Calendar Year",2015-01-06 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160106,2562,"Wk2",2,373,29,"January 6, 2016",6,6,"Q1",1,"Weekday","Non-Holiday",2,2016-01-09 00:00:00.000,2015-12-06 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk2",2016-01-07 00:00:00.000,"Q4",13,5,"Thu","Thursday",367,"2015-Wk49","2015-Q4","2015-P13",93,2015,49,29,2015-01-08 00:00:00.000,413,1,"Prior Calendar Year",2015-01-07 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160107,2563,"Wk2",2,373,29,"January 7, 2016",7,7,"Q1",1,"Weekday","Non-Holiday",2,2016-01-09 00:00:00.000,2015-12-07 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk2",2016-01-08 00:00:00.000,"Q4",13,6,"Fri","Friday",367,"2015-Wk49","2015-Q4","2015-P13",93,2015,49,29,2015-01-09 00:00:00.000,413,1,"Prior Calendar Year",2015-01-08 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160108,2564,"Wk2",2,373,29,"January 8, 2016",8,8,"Q1",1,"Weekday","Non-Holiday",2,2016-01-09 00:00:00.000,2015-12-08 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk2",2016-01-09 00:00:00.000,"Q4",13,7,"Sat","Saturday",367,"2015-Wk49","2015-Q4","2015-P13",93,2015,49,29,2015-01-10 00:00:00.000,413,1,"Prior Calendar Year",2015-01-09 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160109,2565,"Wk2",2,373,29,"January 9, 2016",9,9,"Q1",1,"Weekend","Non-Holiday",2,2016-01-09 00:00:00.000,2015-12-09 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk3",2016-01-10 00:00:00.000,"Q4",13,1,"Sun","Sunday",368,"2015-Wk50","2015-Q4","2015-P13",93,2015,50,29,2015-01-11 00:00:00.000,414,2,"Prior Calendar Year",2015-01-10 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160110,2566,"Wk3",3,374,29,"January 10, 2016",10,10,"Q1",1,"Weekend","Non-Holiday",3,2016-01-16 00:00:00.000,2015-12-10 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk3",2016-01-11 00:00:00.000,"Q4",13,2,"Mon","Monday",368,"2015-Wk50","2015-Q4","2015-P13",93,2015,50,29,2015-01-12 00:00:00.000,414,2,"Prior Calendar Year",2015-01-11 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160111,2567,"Wk3",3,374,29,"January 11, 2016",11,11,"Q1",1,"Weekday","Non-Holiday",3,2016-01-16 00:00:00.000,2015-12-11 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk3",2016-01-12 00:00:00.000,"Q4",13,3,"Tue","Tuesday",368,"2015-Wk50","2015-Q4","2015-P13",93,2015,50,29,2015-01-13 00:00:00.000,414,2,"Prior Calendar Year",2015-01-12 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160112,2568,"Wk3",3,374,29,"January 12, 2016",12,12,"Q1",1,"Weekday","Non-Holiday",3,2016-01-16 00:00:00.000,2015-12-12 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk3",2016-01-13 00:00:00.000,"Q4",13,4,"Wed","Wednesday",368,"2015-Wk50","2015-Q4","2015-P13",93,2015,50,29,2015-01-14 00:00:00.000,414,2,"Prior Calendar Year",2015-01-13 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160113,2569,"Wk3",3,374,29,"January 13, 2016",13,13,"Q1",1,"Weekday","Non-Holiday",3,2016-01-16 00:00:00.000,2015-12-13 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk3",2016-01-14 00:00:00.000,"Q4",13,5,"Thu","Thursday",368,"2015-Wk50","2015-Q4","2015-P13",93,2015,50,29,2015-01-15 00:00:00.000,414,2,"Prior Calendar Year",2015-01-14 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160114,2570,"Wk3",3,374,29,"January 14, 2016",14,14,"Q1",1,"Weekday","Non-Holiday",3,2016-01-16 00:00:00.000,2015-12-14 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk3",2016-01-15 00:00:00.000,"Q4",13,6,"Fri","Friday",368,"2015-Wk50","2015-Q4","2015-P13",93,2015,50,29,2015-01-16 00:00:00.000,414,2,"Prior Calendar Year",2015-01-15 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160115,2571,"Wk3",3,374,29,"January 15, 2016",15,15,"Q1",1,"Weekday","Non-Holiday",3,2016-01-16 00:00:00.000,2015-12-15 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk3",2016-01-16 00:00:00.000,"Q4",13,7,"Sat","Saturday",368,"2015-Wk50","2015-Q4","2015-P13",93,2015,50,29,2015-01-17 00:00:00.000,414,2,"Prior Calendar Year",2015-01-16 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160116,2572,"Wk3",3,374,29,"January 16, 2016",16,16,"Q1",1,"Weekend","Non-Holiday",3,2016-01-16 00:00:00.000,2015-12-16 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk4",2016-01-17 00:00:00.000,"Q4",13,1,"Sun","Sunday",369,"2015-Wk51","2015-Q4","2015-P13",93,2015,51,29,2015-01-18 00:00:00.000,415,3,"Prior Calendar Year",2015-01-17 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160117,2573,"Wk4",4,375,29,"January 17, 2016",17,17,"Q1",1,"Weekend","Non-Holiday",4,2016-01-23 00:00:00.000,2015-12-17 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk4",2016-01-18 00:00:00.000,"Q4",13,2,"Mon","Monday",369,"2015-Wk51","2015-Q4","2015-P13",93,2015,51,29,2015-01-19 00:00:00.000,415,3,"Prior Calendar Year",2015-01-18 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160118,2574,"Wk4",4,375,29,"January 18, 2016",18,18,"Q1",1,"Weekday","Non-Holiday",4,2016-01-23 00:00:00.000,2015-12-18 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk4",2016-01-19 00:00:00.000,"Q4",13,3,"Tue","Tuesday",369,"2015-Wk51","2015-Q4","2015-P13",93,2015,51,29,2015-01-20 00:00:00.000,415,3,"Prior Calendar Year",2015-01-19 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160119,2575,"Wk4",4,375,29,"January 19, 2016",19,19,"Q1",1,"Weekday","Non-Holiday",4,2016-01-23 00:00:00.000,2015-12-19 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk4",2016-01-20 00:00:00.000,"Q4",13,4,"Wed","Wednesday",369,"2015-Wk51","2015-Q4","2015-P13",93,2015,51,29,2015-01-21 00:00:00.000,415,3,"Prior Calendar Year",2015-01-20 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160120,2576,"Wk4",4,375,29,"January 20, 2016",20,20,"Q1",1,"Weekday","Non-Holiday",4,2016-01-23 00:00:00.000,2015-12-20 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk4",2016-01-21 00:00:00.000,"Q4",13,5,"Thu","Thursday",369,"2015-Wk51","2015-Q4","2015-P13",93,2015,51,29,2015-01-22 00:00:00.000,415,3,"Prior Calendar Year",2015-01-21 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160121,2577,"Wk4",4,375,29,"January 21, 2016",21,21,"Q1",1,"Weekday","Non-Holiday",4,2016-01-23 00:00:00.000,2015-12-21 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk4",2016-01-22 00:00:00.000,"Q4",13,6,"Fri","Friday",369,"2015-Wk51","2015-Q4","2015-P13",93,2015,51,29,2015-01-23 00:00:00.000,415,3,"Prior Calendar Year",2015-01-22 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160122,2578,"Wk4",4,375,29,"January 22, 2016",22,22,"Q1",1,"Weekday","Non-Holiday",4,2016-01-23 00:00:00.000,2015-12-22 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk4",2016-01-23 00:00:00.000,"Q4",13,7,"Sat","Saturday",369,"2015-Wk51","2015-Q4","2015-P13",93,2015,51,29,2015-01-24 00:00:00.000,415,3,"Prior Calendar Year",2015-01-23 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160123,2579,"Wk4",4,375,29,"January 23, 2016",23,23,"Q1",1,"Weekend","Non-Holiday",4,2016-01-23 00:00:00.000,2015-12-23 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk5",2016-01-24 00:00:00.000,"Q4",13,1,"Sun","Sunday",370,"2015-Wk52","2015-Q4","2015-P13",93,2015,52,29,2015-01-25 00:00:00.000,416,4,"Prior Calendar Year",2015-01-24 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160124,2580,"Wk5",5,376,29,"January 24, 2016",24,24,"Q1",1,"Weekend","Non-Holiday",5,2016-01-30 00:00:00.000,2015-12-24 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk5",2016-01-25 00:00:00.000,"Q4",13,2,"Mon","Monday",370,"2015-Wk52","2015-Q4","2015-P13",93,2015,52,29,2015-01-26 00:00:00.000,416,4,"Prior Calendar Year",2015-01-25 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160125,2581,"Wk5",5,376,29,"January 25, 2016",25,25,"Q1",1,"Weekday","Non-Holiday",5,2016-01-30 00:00:00.000,2015-12-25 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk5",2016-01-26 00:00:00.000,"Q4",13,3,"Tue","Tuesday",370,"2015-Wk52","2015-Q4","2015-P13",93,2015,52,29,2015-01-27 00:00:00.000,416,4,"Prior Calendar Year",2015-01-26 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160126,2582,"Wk5",5,376,29,"January 26, 2016",26,26,"Q1",1,"Weekday","Non-Holiday",5,2016-01-30 00:00:00.000,2015-12-26 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk5",2016-01-27 00:00:00.000,"Q4",13,4,"Wed","Wednesday",370,"2015-Wk52","2015-Q4","2015-P13",93,2015,52,29,2015-01-28 00:00:00.000,416,4,"Prior Calendar Year",2015-01-27 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160127,2583,"Wk5",5,376,29,"January 27, 2016",27,27,"Q1",1,"Weekday","Non-Holiday",5,2016-01-30 00:00:00.000,2015-12-27 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk5",2016-01-28 00:00:00.000,"Q4",13,5,"Thu","Thursday",370,"2015-Wk52","2015-Q4","2015-P13",93,2015,52,29,2015-01-29 00:00:00.000,416,4,"Prior Calendar Year",2015-01-28 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160128,2584,"Wk5",5,376,29,"January 28, 2016",28,28,"Q1",1,"Weekday","Non-Holiday",5,2016-01-30 00:00:00.000,2015-12-28 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk5",2016-01-29 00:00:00.000,"Q4",13,6,"Fri","Friday",370,"2015-Wk52","2015-Q4","2015-P13",93,2015,52,29,2015-01-30 00:00:00.000,416,4,"Prior Calendar Year",2015-01-29 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160129,2585,"Wk5",5,376,29,"January 29, 2016",29,29,"Q1",1,"Weekday","Non-Holiday",5,2016-01-30 00:00:00.000,2015-12-29 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2016,"2016-Jan","2016-Q1","2016-Wk5",2016-01-30 00:00:00.000,"Q4",13,7,"Sat","Saturday",370,"2015-Wk52","2015-Q4","2015-P13",93,2015,52,29,2015-01-31 00:00:00.000,416,4,"Prior Calendar Year",2015-01-30 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,85,20160130,2586,"Wk5",5,376,29,"January 30, 2016",30,30,"Q1",1,"Weekend","Non-Holiday",5,2016-01-30 00:00:00.000,2015-12-30 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
"Jan",2017,"2017-Jan","2017-Q1","2017-Wk1",2017-01-02 00:00:00.000,"Q4",13,2,"Mon","Monday",419,"2016-Wk49","2016-Q4","2016-P13",106,2016,49,33,2016-01-04 00:00:00.000,465,1,"Current Calendar Year",2016-01-02 00:00:00.000,2017-01-01 00:00:00.000,"Other Calendar Month",1,97,20170102,2924,"Wk1",1,425,33,"January 2, 2017",2,2,"Q1",1,"Weekday","Non-Holiday",1,2017-01-07 00:00:00.000,2016-12-02 00:00:00.000,"Other Calendar Week",2016-09-12 00:00:00.000,"ST"
