Clearing Date,Due Date,Customer Index,Value,Invoice Number
2018-05-02 00:00:00.000,2018-11-11 00:00:00.000,51,6438,"Inv01743"
2019-02-06 00:00:00.000,2019-05-18 00:00:00.000,166,2367,"Inv01744"
2018-11-18 00:00:00.000,2019-04-23 00:00:00.000,20,6396,"Inv01745"
2018-06-06 00:00:00.000,2018-09-23 00:00:00.000,113,2218,"Inv01746"
2018-03-14 00:00:00.000,2018-07-05 00:00:00.000,110,4217,"Inv01747"
2019-03-10 00:00:00.000,2019-05-16 00:00:00.000,153,8600,"Inv01748"
2018-04-07 00:00:00.000,2018-06-11 00:00:00.000,133,9635,"Inv01749"
2018-04-16 00:00:00.000,2018-09-19 00:00:00.000,119,2419,"Inv01750"
2018-01-16 00:00:00.000,2018-11-01 00:00:00.000,156,3698,"Inv01751"
2018-04-23 00:00:00.000,2018-10-31 00:00:00.000,50,3026,"Inv01752"
2018-05-25 00:00:00.000,2018-08-05 00:00:00.000,34,4155,"Inv01753"
2018-11-08 00:00:00.000,2019-02-03 00:00:00.000,109,5147,"Inv01754"
2019-02-23 00:00:00.000,2019-08-25 00:00:00.000,97,2230,"Inv01755"
2019-04-11 00:00:00.000,2019-08-17 00:00:00.000,9,7933,"Inv01756"
2018-10-24 00:00:00.000,2019-06-18 00:00:00.000,151,8575,"Inv01757"
2018-07-28 00:00:00.000,2019-03-10 00:00:00.000,168,10194,"Inv01758"
2019-04-11 00:00:00.000,2019-05-05 00:00:00.000,129,7896,"Inv01759"
2019-09-26 00:00:00.000,2020-08-02 00:00:00.000,25,4239,"Inv01760"
2018-10-25 00:00:00.000,2019-01-02 00:00:00.000,160,9575,"Inv01761"
2018-05-02 00:00:00.000,2018-12-19 00:00:00.000,12,3019,"Inv01762"
2019-05-12 00:00:00.000,2019-08-15 00:00:00.000,155,7524,"Inv01763"
2018-04-26 00:00:00.000,2018-10-09 00:00:00.000,92,9086,"Inv01764"
2018-04-10 00:00:00.000,2018-06-24 00:00:00.000,92,4493,"Inv01765"
2019-02-03 00:00:00.000,2019-07-10 00:00:00.000,38,10539,"Inv01766"
2018-05-25 00:00:00.000,2018-06-02 00:00:00.000,131,10433,"Inv01767"
2019-06-14 00:00:00.000,2019-07-07 00:00:00.000,50,8860,"Inv01768"
2018-10-31 00:00:00.000,2019-06-08 00:00:00.000,85,9501,"Inv01769"
2018-03-08 00:00:00.000,2018-06-13 00:00:00.000,149,3172,"Inv01770"
2019-04-03 00:00:00.000,2019-10-04 00:00:00.000,96,2679,"Inv01771"
2019-06-08 00:00:00.000,2019-10-03 00:00:00.000,7,4659,"Inv01772"
2018-08-14 00:00:00.000,2018-08-18 00:00:00.000,5,5821,"Inv01773"
2018-04-17 00:00:00.000,2018-04-27 00:00:00.000,17,10290,"Inv01774"
2019-03-20 00:00:00.000,2019-05-22 00:00:00.000,82,4571,"Inv01775"
2019-02-13 00:00:00.000,2019-06-28 00:00:00.000,97,4973,"Inv01776"
2019-07-23 00:00:00.000,2020-01-15 00:00:00.000,156,7561,"Inv01777"
2019-06-02 00:00:00.000,2020-01-31 00:00:00.000,93,8496,"Inv01778"
2018-05-25 00:00:00.000,2019-01-13 00:00:00.000,60,1969,"Inv01779"
2019-07-26 00:00:00.000,2019-09-02 00:00:00.000,115,2312,"Inv01780"
2019-06-14 00:00:00.000,2020-02-29 00:00:00.000,117,3347,"Inv01781"
2018-03-28 00:00:00.000,2018-08-14 00:00:00.000,35,4950,"Inv01782"
2018-02-23 00:00:00.000,2018-05-10 00:00:00.000,105,8386,"Inv01783"
2018-02-22 00:00:00.000,2018-03-31 00:00:00.000,64,7192,"Inv01784"
2018-06-05 00:00:00.000,2018-12-30 00:00:00.000,65,10391,"Inv01785"
2018-05-24 00:00:00.000,2019-01-10 00:00:00.000,153,3667,"Inv01786"
2018-02-16 00:00:00.000,2018-04-24 00:00:00.000,83,10060,"Inv01787"
2019-01-18 00:00:00.000,2019-10-10 00:00:00.000,48,1815,"Inv01788"
2018-11-15 00:00:00.000,2019-09-15 00:00:00.000,46,2348,"Inv01789"
2018-07-08 00:00:00.000,2019-05-28 00:00:00.000,101,1642,"Inv01790"
2019-01-22 00:00:00.000,2019-10-28 00:00:00.000,82,5103,"Inv01791"
2018-01-10 00:00:00.000,2018-06-24 00:00:00.000,37,6182,"Inv01792"
2018-10-17 00:00:00.000,2019-01-28 00:00:00.000,164,4694,"Inv01793"
2018-02-22 00:00:00.000,2018-09-04 00:00:00.000,61,5631,"Inv01794"
2018-12-10 00:00:00.000,2019-07-05 00:00:00.000,7,8240,"Inv01795"
2019-01-05 00:00:00.000,2019-07-08 00:00:00.000,20,8822,"Inv01796"
2019-08-06 00:00:00.000,2019-08-16 00:00:00.000,112,8815,"Inv01797"
2018-11-06 00:00:00.000,2019-07-05 00:00:00.000,43,5335,"Inv01798"
2018-06-03 00:00:00.000,2018-06-26 00:00:00.000,98,2757,"Inv01799"
2019-09-29 00:00:00.000,2020-02-01 00:00:00.000,30,9962,"Inv01800"
2018-07-31 00:00:00.000,2018-09-14 00:00:00.000,151,7721,"Inv01801"
2018-10-15 00:00:00.000,2019-03-07 00:00:00.000,110,3942,"Inv01802"
2019-08-14 00:00:00.000,2020-05-28 00:00:00.000,91,4903,"Inv01803"
2018-10-08 00:00:00.000,2019-03-21 00:00:00.000,40,2738,"Inv01804"
2019-05-04 00:00:00.000,2019-07-20 00:00:00.000,26,6511,"Inv01805"
2018-03-20 00:00:00.000,2018-06-03 00:00:00.000,116,5082,"Inv01806"
2018-05-29 00:00:00.000,2019-02-15 00:00:00.000,172,2070,"Inv01807"
2019-05-27 00:00:00.000,2019-08-12 00:00:00.000,70,2597,"Inv01808"
2018-02-21 00:00:00.000,2018-03-29 00:00:00.000,34,7607,"Inv01809"
2018-05-24 00:00:00.000,2019-04-01 00:00:00.000,15,2064,"Inv01810"
2018-02-01 00:00:00.000,2018-06-28 00:00:00.000,50,3425,"Inv01811"
2018-05-31 00:00:00.000,2018-11-14 00:00:00.000,174,5563,"Inv01812"
2018-09-08 00:00:00.000,2019-04-15 00:00:00.000,27,7451,"Inv01813"
2019-03-27 00:00:00.000,2019-10-25 00:00:00.000,42,6138,"Inv01814"
2019-01-13 00:00:00.000,2019-09-23 00:00:00.000,174,10218,"Inv01815"
2019-07-26 00:00:00.000,2019-12-30 00:00:00.000,110,3867,"Inv01816"
2019-05-19 00:00:00.000,2020-01-12 00:00:00.000,41,4681,"Inv01817"
2019-02-06 00:00:00.000,2019-03-03 00:00:00.000,54,3605,"Inv01818"
2019-04-16 00:00:00.000,2019-12-01 00:00:00.000,18,6750,"Inv01819"
2019-09-13 00:00:00.000,2020-06-05 00:00:00.000,109,3875,"Inv01820"
2018-06-21 00:00:00.000,2019-02-08 00:00:00.000,92,10600,"Inv01821"
2018-07-17 00:00:00.000,2018-11-11 00:00:00.000,149,7021,"Inv01822"
2019-01-15 00:00:00.000,2019-11-24 00:00:00.000,86,8703,"Inv01823"
2019-08-29 00:00:00.000,2019-11-01 00:00:00.000,116,9598,"Inv01824"
2019-08-26 00:00:00.000,2020-03-02 00:00:00.000,10,6870,"Inv01825"
2019-03-31 00:00:00.000,2019-10-21 00:00:00.000,99,7726,"Inv01826"
2018-08-04 00:00:00.000,2018-09-02 00:00:00.000,109,3624,"Inv01827"
2018-03-16 00:00:00.000,2018-03-29 00:00:00.000,114,8489,"Inv01828"
2018-11-20 00:00:00.000,2019-10-09 00:00:00.000,28,6462,"Inv01829"
2018-02-25 00:00:00.000,2018-10-12 00:00:00.000,54,4095,"Inv01830"
2018-06-29 00:00:00.000,2018-08-27 00:00:00.000,89,3841,"Inv01831"
2018-08-06 00:00:00.000,2018-08-22 00:00:00.000,155,5436,"Inv01832"
2019-08-09 00:00:00.000,2020-02-08 00:00:00.000,1,6758,"Inv01833"
2019-07-01 00:00:00.000,2019-08-17 00:00:00.000,61,4554,"Inv01834"
2018-05-16 00:00:00.000,2018-06-01 00:00:00.000,157,9899,"Inv01835"
2018-02-20 00:00:00.000,2018-12-29 00:00:00.000,76,3974,"Inv01836"
2018-08-23 00:00:00.000,2019-04-24 00:00:00.000,82,9202,"Inv01837"
2019-05-04 00:00:00.000,2019-05-22 00:00:00.000,157,5344,"Inv01838"
2019-09-05 00:00:00.000,2020-01-17 00:00:00.000,129,3812,"Inv01839"
2019-02-16 00:00:00.000,2019-06-19 00:00:00.000,135,8147,"Inv01840"
2018-10-31 00:00:00.000,2019-05-18 00:00:00.000,31,4527,"Inv01841"
2018-06-20 00:00:00.000,2019-04-10 00:00:00.000,149,7306,"Inv01842"
2018-06-01 00:00:00.000,2019-04-20 00:00:00.000,151,8872,"Inv01843"
2019-04-10 00:00:00.000,2020-02-26 00:00:00.000,118,8315,"Inv01844"
2019-04-21 00:00:00.000,2019-12-16 00:00:00.000,152,6170,"Inv01845"
2018-04-12 00:00:00.000,2018-11-23 00:00:00.000,146,7418,"Inv01846"
2019-03-25 00:00:00.000,2020-01-10 00:00:00.000,171,4890,"Inv01847"
2018-04-05 00:00:00.000,2018-10-06 00:00:00.000,63,5958,"Inv01848"
2018-06-22 00:00:00.000,2019-04-08 00:00:00.000,165,3374,"Inv01849"
2018-11-04 00:00:00.000,2019-06-17 00:00:00.000,79,1806,"Inv01850"
2018-07-15 00:00:00.000,2018-09-30 00:00:00.000,147,1766,"Inv01851"
2019-07-18 00:00:00.000,2020-01-10 00:00:00.000,155,4073,"Inv01852"
2019-03-09 00:00:00.000,2019-06-25 00:00:00.000,54,8376,"Inv01853"
2019-02-21 00:00:00.000,2019-10-22 00:00:00.000,141,9409,"Inv01854"
2019-06-27 00:00:00.000,2019-08-11 00:00:00.000,123,5215,"Inv01855"
2018-08-01 00:00:00.000,2019-05-07 00:00:00.000,135,9037,"Inv01856"
2018-08-10 00:00:00.000,2018-09-01 00:00:00.000,77,4917,"Inv01857"
2019-07-04 00:00:00.000,2019-08-30 00:00:00.000,44,6147,"Inv01858"
2019-06-13 00:00:00.000,2019-09-10 00:00:00.000,9,3142,"Inv01859"
2019-06-09 00:00:00.000,2020-04-29 00:00:00.000,160,7226,"Inv01860"
2019-06-23 00:00:00.000,2019-07-25 00:00:00.000,129,9193,"Inv01861"
2019-03-30 00:00:00.000,2019-10-19 00:00:00.000,77,8254,"Inv01862"
2018-11-18 00:00:00.000,2019-03-28 00:00:00.000,89,9383,"Inv01863"
2018-09-04 00:00:00.000,2019-02-15 00:00:00.000,124,8192,"Inv01864"
2019-02-14 00:00:00.000,2019-09-23 00:00:00.000,13,4605,"Inv01865"
2018-03-06 00:00:00.000,2018-12-16 00:00:00.000,96,1851,"Inv01866"
2018-05-27 00:00:00.000,2019-04-20 00:00:00.000,17,8775,"Inv01867"
2019-05-06 00:00:00.000,2020-01-24 00:00:00.000,78,7507,"Inv01868"
2018-02-10 00:00:00.000,2018-12-04 00:00:00.000,111,7298,"Inv01869"
2018-08-30 00:00:00.000,2019-01-13 00:00:00.000,145,3331,"Inv01870"
2018-01-23 00:00:00.000,2018-03-03 00:00:00.000,112,5493,"Inv01871"
2019-03-23 00:00:00.000,2019-05-25 00:00:00.000,166,6995,"Inv01872"
2018-11-05 00:00:00.000,2019-06-18 00:00:00.000,175,5492,"Inv01873"
2019-04-04 00:00:00.000,2019-12-23 00:00:00.000,60,2708,"Inv01874"
2018-10-12 00:00:00.000,2019-08-28 00:00:00.000,85,9418,"Inv01875"
2018-09-16 00:00:00.000,2019-01-05 00:00:00.000,83,9706,"Inv01876"
2019-05-21 00:00:00.000,2020-02-18 00:00:00.000,83,2085,"Inv01877"
2019-05-10 00:00:00.000,2019-11-02 00:00:00.000,2,10224,"Inv01878"
2019-01-03 00:00:00.000,2019-10-09 00:00:00.000,82,6457,"Inv01879"
2018-08-25 00:00:00.000,2019-02-05 00:00:00.000,147,8015,"Inv01880"
2018-02-27 00:00:00.000,2018-05-18 00:00:00.000,115,4463,"Inv01881"
2018-12-26 00:00:00.000,2019-09-05 00:00:00.000,147,4294,"Inv01882"
2018-10-06 00:00:00.000,2019-07-19 00:00:00.000,17,4574,"Inv01883"
2018-08-20 00:00:00.000,2018-08-30 00:00:00.000,146,1548,"Inv01884"
2019-02-10 00:00:00.000,2019-06-26 00:00:00.000,47,7436,"Inv01885"
2019-01-20 00:00:00.000,2019-05-12 00:00:00.000,83,10239,"Inv01886"
2018-12-05 00:00:00.000,2019-05-06 00:00:00.000,4,8695,"Inv01887"
2019-03-18 00:00:00.000,2019-08-03 00:00:00.000,145,8226,"Inv01888"
2018-02-11 00:00:00.000,2018-10-08 00:00:00.000,42,6004,"Inv01889"
2018-07-18 00:00:00.000,2019-05-26 00:00:00.000,165,6920,"Inv01890"
2019-03-04 00:00:00.000,2019-11-01 00:00:00.000,126,7082,"Inv01891"
2019-04-10 00:00:00.000,2019-12-03 00:00:00.000,121,4173,"Inv01892"
2019-06-14 00:00:00.000,2019-08-09 00:00:00.000,6,10412,"Inv01893"
2019-02-12 00:00:00.000,2019-08-21 00:00:00.000,117,10066,"Inv01894"
2018-02-11 00:00:00.000,2018-07-24 00:00:00.000,81,5900,"Inv01895"
2019-03-02 00:00:00.000,2020-01-04 00:00:00.000,161,3599,"Inv01896"
2019-08-03 00:00:00.000,2020-06-06 00:00:00.000,38,8434,"Inv01897"
2019-09-08 00:00:00.000,2019-11-30 00:00:00.000,133,1857,"Inv01898"
2019-02-10 00:00:00.000,2019-05-03 00:00:00.000,91,1818,"Inv01899"
2018-12-13 00:00:00.000,2019-05-16 00:00:00.000,6,3298,"Inv01900"
2019-04-29 00:00:00.000,2019-10-04 00:00:00.000,53,3378,"Inv01901"
2018-06-02 00:00:00.000,2018-08-31 00:00:00.000,87,9658,"Inv01902"
2019-01-24 00:00:00.000,2019-07-01 00:00:00.000,104,2810,"Inv01903"
2018-11-15 00:00:00.000,2019-06-13 00:00:00.000,36,2869,"Inv01904"
2018-11-24 00:00:00.000,2019-09-09 00:00:00.000,143,8494,"Inv01905"
2018-08-19 00:00:00.000,2018-11-12 00:00:00.000,19,3472,"Inv01906"
2018-08-02 00:00:00.000,2019-05-19 00:00:00.000,97,5350,"Inv01907"
2018-07-10 00:00:00.000,2019-03-01 00:00:00.000,30,8877,"Inv01908"
2018-10-10 00:00:00.000,2019-06-02 00:00:00.000,110,6958,"Inv01909"
2019-06-18 00:00:00.000,2020-02-26 00:00:00.000,140,6812,"Inv01910"
2018-08-21 00:00:00.000,2018-10-10 00:00:00.000,64,10617,"Inv01911"
2018-03-02 00:00:00.000,2018-10-16 00:00:00.000,62,4589,"Inv01912"
2019-02-22 00:00:00.000,2019-04-14 00:00:00.000,92,5940,"Inv01913"
2019-02-23 00:00:00.000,2019-07-03 00:00:00.000,175,7914,"Inv01914"
2019-05-15 00:00:00.000,2019-09-17 00:00:00.000,50,6281,"Inv01915"
2018-10-08 00:00:00.000,2019-08-08 00:00:00.000,45,4618,"Inv01916"
2018-01-30 00:00:00.000,2018-08-09 00:00:00.000,12,10362,"Inv01917"
2018-10-11 00:00:00.000,2018-12-11 00:00:00.000,156,1767,"Inv01918"
2019-05-20 00:00:00.000,2019-12-26 00:00:00.000,61,5660,"Inv01919"
2018-12-25 00:00:00.000,2019-09-06 00:00:00.000,20,1717,"Inv01920"
2018-11-19 00:00:00.000,2019-10-08 00:00:00.000,108,8124,"Inv01921"
2019-06-21 00:00:00.000,2019-12-18 00:00:00.000,28,6887,"Inv01922"
2018-11-27 00:00:00.000,2019-02-18 00:00:00.000,8,6552,"Inv01923"
2019-07-07 00:00:00.000,2019-12-27 00:00:00.000,133,7647,"Inv01924"
2018-08-25 00:00:00.000,2019-05-10 00:00:00.000,123,3520,"Inv01925"
2018-04-08 00:00:00.000,2018-05-23 00:00:00.000,5,1788,"Inv01926"
2018-03-18 00:00:00.000,2018-09-15 00:00:00.000,49,7448,"Inv01927"
2019-04-02 00:00:00.000,2019-04-24 00:00:00.000,141,4566,"Inv01928"
2018-03-22 00:00:00.000,2019-01-28 00:00:00.000,105,7056,"Inv01929"
2018-05-29 00:00:00.000,2019-03-12 00:00:00.000,89,10597,"Inv01930"
2018-02-26 00:00:00.000,2018-11-27 00:00:00.000,100,7672,"Inv01931"
2018-10-03 00:00:00.000,2018-11-21 00:00:00.000,172,8843,"Inv01932"
2018-08-19 00:00:00.000,2018-09-15 00:00:00.000,24,9205,"Inv01933"
2019-02-06 00:00:00.000,2019-04-29 00:00:00.000,162,7399,"Inv01934"
2019-06-22 00:00:00.000,2020-02-23 00:00:00.000,90,9820,"Inv01935"
2018-12-31 00:00:00.000,2019-02-04 00:00:00.000,146,8677,"Inv01936"
2019-09-09 00:00:00.000,2019-12-06 00:00:00.000,137,2347,"Inv01937"
2019-09-14 00:00:00.000,2020-06-29 00:00:00.000,117,6444,"Inv01938"
2018-12-21 00:00:00.000,2019-06-27 00:00:00.000,85,6134,"Inv01939"
2018-10-08 00:00:00.000,2019-03-15 00:00:00.000,97,4966,"Inv01940"
2019-01-18 00:00:00.000,2019-06-03 00:00:00.000,171,5011,"Inv01941"
2019-02-02 00:00:00.000,2019-11-10 00:00:00.000,41,7794,"Inv01942"
2018-05-24 00:00:00.000,2019-03-06 00:00:00.000,100,3888,"Inv01943"
2019-06-26 00:00:00.000,2019-12-27 00:00:00.000,31,8587,"Inv01944"
2018-08-27 00:00:00.000,2019-05-25 00:00:00.000,125,5796,"Inv01945"
2018-12-12 00:00:00.000,2019-07-05 00:00:00.000,82,9511,"Inv01946"
2018-01-04 00:00:00.000,2018-08-20 00:00:00.000,140,7175,"Inv01947"
2018-04-05 00:00:00.000,2018-11-22 00:00:00.000,163,3245,"Inv01948"
2019-06-05 00:00:00.000,2019-12-17 00:00:00.000,62,10556,"Inv01949"
2018-10-19 00:00:00.000,2018-10-22 00:00:00.000,16,3785,"Inv01950"
2019-05-18 00:00:00.000,2020-03-06 00:00:00.000,103,10165,"Inv01951"
2018-10-28 00:00:00.000,2019-04-12 00:00:00.000,158,2416,"Inv01952"
2018-02-18 00:00:00.000,2018-04-29 00:00:00.000,125,9269,"Inv01953"
2018-05-31 00:00:00.000,2019-03-25 00:00:00.000,78,2895,"Inv01954"
2018-01-19 00:00:00.000,2018-05-28 00:00:00.000,75,1837,"Inv01955"
2018-06-21 00:00:00.000,2019-03-09 00:00:00.000,158,7610,"Inv01956"
2018-08-26 00:00:00.000,2019-01-21 00:00:00.000,71,9458,"Inv01957"
2018-12-06 00:00:00.000,2019-04-05 00:00:00.000,96,3210,"Inv01958"
2019-06-10 00:00:00.000,2020-02-24 00:00:00.000,150,9725,"Inv01959"
2018-02-10 00:00:00.000,2018-11-15 00:00:00.000,112,5643,"Inv01960"
2019-03-22 00:00:00.000,2019-09-27 00:00:00.000,66,7644,"Inv01961"
2019-03-12 00:00:00.000,2019-12-31 00:00:00.000,58,6556,"Inv01962"
2018-06-04 00:00:00.000,2019-01-27 00:00:00.000,115,8267,"Inv01963"
2018-10-25 00:00:00.000,2019-06-01 00:00:00.000,14,4925,"Inv01964"
2019-05-10 00:00:00.000,2019-07-14 00:00:00.000,138,9001,"Inv01965"
2019-06-16 00:00:00.000,2020-03-31 00:00:00.000,26,7168,"Inv01966"
2019-07-23 00:00:00.000,2019-11-10 00:00:00.000,53,3862,"Inv01967"
2018-10-15 00:00:00.000,2019-08-31 00:00:00.000,19,9790,"Inv01968"
2018-06-12 00:00:00.000,2018-09-05 00:00:00.000,10,3399,"Inv01969"
2018-08-07 00:00:00.000,2018-11-17 00:00:00.000,98,8468,"Inv01970"
2019-05-06 00:00:00.000,2019-05-27 00:00:00.000,118,2877,"Inv01971"
2019-07-02 00:00:00.000,2019-10-29 00:00:00.000,71,6293,"Inv01972"
2018-04-21 00:00:00.000,2018-12-26 00:00:00.000,33,8005,"Inv01973"
2018-09-24 00:00:00.000,2019-03-06 00:00:00.000,61,5426,"Inv01974"
2018-07-20 00:00:00.000,2018-10-15 00:00:00.000,175,9505,"Inv01975"
2018-04-19 00:00:00.000,2018-12-16 00:00:00.000,104,5380,"Inv01976"
2019-02-19 00:00:00.000,2019-04-08 00:00:00.000,65,2024,"Inv01977"
2018-01-02 00:00:00.000,2018-05-05 00:00:00.000,136,5928,"Inv01978"
2019-04-27 00:00:00.000,2019-04-28 00:00:00.000,10,7543,"Inv01979"
2018-11-26 00:00:00.000,2019-06-09 00:00:00.000,113,5746,"Inv01980"
2019-06-27 00:00:00.000,2020-05-18 00:00:00.000,138,10599,"Inv01981"
2019-08-11 00:00:00.000,2020-06-02 00:00:00.000,17,8548,"Inv01982"
2019-03-09 00:00:00.000,2019-04-06 00:00:00.000,114,8730,"Inv01983"
2019-08-31 00:00:00.000,2019-12-26 00:00:00.000,84,4875,"Inv01984"
2018-04-26 00:00:00.000,2019-01-07 00:00:00.000,123,7432,"Inv01985"
2018-06-23 00:00:00.000,2019-02-20 00:00:00.000,57,10146,"Inv01986"
2019-07-01 00:00:00.000,2019-12-04 00:00:00.000,48,2405,"Inv01987"
2019-09-07 00:00:00.000,2020-04-17 00:00:00.000,158,3201,"Inv01988"
2019-04-18 00:00:00.000,2020-02-28 00:00:00.000,138,3270,"Inv01989"
2018-02-09 00:00:00.000,2018-05-26 00:00:00.000,46,6589,"Inv01990"
2018-08-04 00:00:00.000,2019-02-06 00:00:00.000,19,8427,"Inv01991"
2018-06-02 00:00:00.000,2018-08-30 00:00:00.000,124,10558,"Inv01992"
2018-01-21 00:00:00.000,2018-04-26 00:00:00.000,123,8190,"Inv01993"
2018-03-03 00:00:00.000,2019-01-26 00:00:00.000,132,4938,"Inv01994"
2019-04-25 00:00:00.000,2019-05-06 00:00:00.000,32,3889,"Inv01995"
2019-03-09 00:00:00.000,2020-01-25 00:00:00.000,18,9041,"Inv01996"
2019-08-03 00:00:00.000,2019-08-24 00:00:00.000,161,5348,"Inv01997"
2018-03-24 00:00:00.000,2018-05-17 00:00:00.000,34,10399,"Inv01998"
2019-08-05 00:00:00.000,2020-06-07 00:00:00.000,151,8169,"Inv01999"
2019-03-02 00:00:00.000,2019-08-05 00:00:00.000,54,9938,"Inv02000"
2019-05-13 00:00:00.000,2019-06-14 00:00:00.000,139,9644,"Inv02001"
2018-06-06 00:00:00.000,2019-02-08 00:00:00.000,54,6388,"Inv02002"
2019-02-05 00:00:00.000,2019-05-16 00:00:00.000,93,5046,"Inv02003"
2019-01-10 00:00:00.000,2019-04-05 00:00:00.000,87,2817,"Inv02004"
2018-02-11 00:00:00.000,2018-04-03 00:00:00.000,160,9344,"Inv02005"
2018-11-15 00:00:00.000,2018-11-20 00:00:00.000,30,10320,"Inv02006"
2019-05-18 00:00:00.000,2019-06-24 00:00:00.000,96,4806,"Inv02007"
2019-01-08 00:00:00.000,2019-07-31 00:00:00.000,155,7876,"Inv02008"
2019-07-24 00:00:00.000,2019-10-14 00:00:00.000,114,1795,"Inv02009"
2019-06-04 00:00:00.000,2020-03-28 00:00:00.000,79,3190,"Inv02010"
2019-03-17 00:00:00.000,2019-12-10 00:00:00.000,80,7670,"Inv02011"
2019-01-04 00:00:00.000,2019-03-16 00:00:00.000,30,2082,"Inv02012"
2018-02-08 00:00:00.000,2018-07-08 00:00:00.000,4,3896,"Inv02013"
2018-03-18 00:00:00.000,2018-04-05 00:00:00.000,165,8311,"Inv02014"
2019-01-29 00:00:00.000,2019-02-12 00:00:00.000,76,6230,"Inv02015"
2018-12-09 00:00:00.000,2019-03-11 00:00:00.000,22,3644,"Inv02016"
2018-05-26 00:00:00.000,2018-12-22 00:00:00.000,128,9783,"Inv02017"
2019-04-13 00:00:00.000,2019-05-19 00:00:00.000,58,7127,"Inv02018"
2019-02-26 00:00:00.000,2019-04-14 00:00:00.000,174,8541,"Inv02019"
2019-09-20 00:00:00.000,2020-03-14 00:00:00.000,94,2738,"Inv02020"
2018-09-02 00:00:00.000,2019-07-16 00:00:00.000,90,5896,"Inv02021"
2018-01-12 00:00:00.000,2018-09-20 00:00:00.000,35,4179,"Inv02022"
2019-06-03 00:00:00.000,2019-09-18 00:00:00.000,164,8431,"Inv02023"
2019-05-09 00:00:00.000,2019-08-23 00:00:00.000,51,4684,"Inv02024"
2018-12-07 00:00:00.000,2019-05-05 00:00:00.000,129,6685,"Inv02025"
2018-06-13 00:00:00.000,2018-07-19 00:00:00.000,55,2587,"Inv02026"
2018-06-26 00:00:00.000,2018-11-10 00:00:00.000,98,4005,"Inv02027"
2018-03-04 00:00:00.000,2019-01-06 00:00:00.000,145,1973,"Inv02028"
2019-03-02 00:00:00.000,2019-10-19 00:00:00.000,31,10007,"Inv02029"
2019-05-25 00:00:00.000,2019-09-06 00:00:00.000,17,9348,"Inv02030"
2018-02-08 00:00:00.000,2018-10-30 00:00:00.000,18,9260,"Inv02031"
2019-04-25 00:00:00.000,2019-06-30 00:00:00.000,126,3669,"Inv02032"
2019-08-30 00:00:00.000,2020-05-26 00:00:00.000,26,9894,"Inv02033"
2018-10-22 00:00:00.000,2019-05-01 00:00:00.000,79,6230,"Inv02034"
2019-05-19 00:00:00.000,2020-02-29 00:00:00.000,81,3747,"Inv02035"
2019-02-24 00:00:00.000,2019-11-10 00:00:00.000,108,2857,"Inv02036"
2018-04-28 00:00:00.000,2018-05-03 00:00:00.000,141,2429,"Inv02037"
2018-04-07 00:00:00.000,2018-10-07 00:00:00.000,128,5554,"Inv02038"
2019-05-28 00:00:00.000,2019-12-14 00:00:00.000,23,3848,"Inv02039"
2019-02-03 00:00:00.000,2019-04-05 00:00:00.000,59,10626,"Inv02040"
2018-11-20 00:00:00.000,2019-04-14 00:00:00.000,126,3101,"Inv02041"
2019-05-03 00:00:00.000,2019-06-13 00:00:00.000,4,7321,"Inv02042"
2018-10-26 00:00:00.000,2019-07-01 00:00:00.000,72,7845,"Inv02043"
2018-08-21 00:00:00.000,2018-11-22 00:00:00.000,51,9751,"Inv02044"
2018-08-09 00:00:00.000,2019-04-08 00:00:00.000,126,2205,"Inv02045"
2018-07-31 00:00:00.000,2019-03-16 00:00:00.000,116,4510,"Inv02046"
2019-04-30 00:00:00.000,2019-11-16 00:00:00.000,150,7543,"Inv02047"
2019-04-26 00:00:00.000,2019-11-13 00:00:00.000,22,2450,"Inv02048"
2019-02-02 00:00:00.000,2019-07-15 00:00:00.000,167,5136,"Inv02049"
2018-09-14 00:00:00.000,2019-07-07 00:00:00.000,174,9040,"Inv02050"
2018-03-03 00:00:00.000,2018-10-15 00:00:00.000,173,2175,"Inv02051"
2018-08-20 00:00:00.000,2019-02-23 00:00:00.000,102,5361,"Inv02052"
2018-05-12 00:00:00.000,2018-08-19 00:00:00.000,42,1559,"Inv02053"
2019-03-13 00:00:00.000,2019-06-19 00:00:00.000,69,6594,"Inv02054"
2018-09-18 00:00:00.000,2018-11-23 00:00:00.000,44,5434,"Inv02055"
2018-05-10 00:00:00.000,2018-07-18 00:00:00.000,118,10106,"Inv02056"
2019-01-25 00:00:00.000,2019-06-05 00:00:00.000,110,10300,"Inv02057"
2019-08-23 00:00:00.000,2020-04-05 00:00:00.000,94,5526,"Inv02058"
2018-10-29 00:00:00.000,2019-06-01 00:00:00.000,33,8900,"Inv02059"
2019-04-28 00:00:00.000,2019-05-06 00:00:00.000,7,10396,"Inv02060"
2019-09-03 00:00:00.000,2020-04-20 00:00:00.000,39,7201,"Inv02061"
2018-03-22 00:00:00.000,2018-05-16 00:00:00.000,156,5449,"Inv02062"
2018-11-09 00:00:00.000,2019-01-28 00:00:00.000,163,2834,"Inv02063"
2018-05-31 00:00:00.000,2019-01-07 00:00:00.000,110,3893,"Inv02064"
2018-04-21 00:00:00.000,2018-07-06 00:00:00.000,50,2142,"Inv02065"
2019-05-10 00:00:00.000,2019-09-11 00:00:00.000,91,4836,"Inv02066"
