Items,Category,Month,Values,Type,Index Type
"Office Apparel","Office Supplies",2017-06-01 00:00:00.000,1342.429197576764,"Expenses",2
"Office Apparel","Office Supplies",2017-07-01 00:00:00.000,1302.156321649461,"Expenses",2
"Office Apparel","Office Supplies",2017-08-01 00:00:00.000,1289.1347584329662,"Expenses",2
"Office Apparel","Office Supplies",2017-09-01 00:00:00.000,1237.5693680956476,"Expenses",2
"Office Apparel","Office Supplies",2017-10-01 00:00:00.000,1262.3207554575606,"Expenses",2
"Office Apparel","Office Supplies",2017-11-01 00:00:00.000,1312.8135856758631,"Expenses",2
"Office Apparel","Office Supplies",2017-12-01 00:00:00.000,1365.3261291028978,"Expenses",2
"Office Apparel","Office Supplies",2018-01-01 00:00:00.000,1406.2859129759845,"Expenses",2
"Office Apparel","Office Supplies",2018-02-01 00:00:00.000,1448.474490365264,"Expenses",2
"Office Apparel","Office Supplies",2018-03-01 00:00:00.000,1448.474490365264,"Expenses",2
"Office Apparel","Office Supplies",2018-04-01 00:00:00.000,1462.9592352689169,"Expenses",2
"Office Apparel","Office Supplies",2018-05-01 00:00:00.000,1462.9592352689169,"Expenses",2
"Printing","Office Supplies",2015-05-01 00:00:00.000,3252.9321145503709,"Expenses",2
"Printing","Office Supplies",2015-06-01 00:00:00.000,3220.4027934048672,"Expenses",2
"Printing","Office Supplies",2015-07-01 00:00:00.000,3188.1987654708182,"Expenses",2
"Printing","Office Supplies",2015-08-01 00:00:00.000,3315.7267160896513,"Expenses",2
"Printing","Office Supplies",2015-09-01 00:00:00.000,3382.0412504114443,"Expenses",2
"Printing","Office Supplies",2015-10-01 00:00:00.000,3280.5800128991009,"Expenses",2
"Printing","Office Supplies",2015-11-01 00:00:00.000,3411.8032134150649,"Expenses",2
"Printing","Office Supplies",2015-12-01 00:00:00.000,3445.9212455492157,"Expenses",2
"Printing","Office Supplies",2016-01-01 00:00:00.000,3618.2173078266769,"Expenses",2
"Printing","Office Supplies",2016-02-01 00:00:00.000,3582.0351347484097,"Expenses",2
"Printing","Office Supplies",2016-03-01 00:00:00.000,3546.2147834009256,"Expenses",2
"Printing","Office Supplies",2016-04-01 00:00:00.000,3723.525522570972,"Expenses",2
"Printing","Office Supplies",2016-05-01 00:00:00.000,3611.8197568938431,"Expenses",2
"Printing","Office Supplies",2016-06-01 00:00:00.000,3467.3469666180895,"Expenses",2
"Printing","Office Supplies",2016-07-01 00:00:00.000,3640.7143149489939,"Expenses",2
"Printing","Office Supplies",2016-08-01 00:00:00.000,3495.0857423510342,"Expenses",2
"Printing","Office Supplies",2016-09-01 00:00:00.000,3390.233170080503,"Expenses",2
"Printing","Office Supplies",2016-10-01 00:00:00.000,3254.623843277283,"Expenses",2
"Printing","Office Supplies",2016-11-01 00:00:00.000,3384.8087970083743,"Expenses",2
"Printing","Office Supplies",2016-12-01 00:00:00.000,3452.5049729485418,"Expenses",2
"Printing","Office Supplies",2017-01-01 00:00:00.000,3452.5049729485418,"Expenses",2
"Printing","Office Supplies",2017-02-01 00:00:00.000,3487.0300226780273,"Expenses",2
"Printing","Office Supplies",2017-03-01 00:00:00.000,3556.7706231315883,"Expenses",2
"Printing","Office Supplies",2017-04-01 00:00:00.000,3450.0675044376403,"Expenses",2
"Printing","Office Supplies",2017-05-01 00:00:00.000,3622.5708796595222,"Expenses",2
"Printing","Office Supplies",2017-06-01 00:00:00.000,3695.0222972527126,"Expenses",2
"Printing","Office Supplies",2017-07-01 00:00:00.000,3658.0720742801855,"Expenses",2
"Printing","Office Supplies",2017-08-01 00:00:00.000,3584.9106327945819,"Expenses",2
"Printing","Office Supplies",2017-09-01 00:00:00.000,3584.9106327945819,"Expenses",2
"Printing","Office Supplies",2017-10-01 00:00:00.000,3584.9106327945819,"Expenses",2
"Printing","Office Supplies",2017-11-01 00:00:00.000,3620.7597391225277,"Expenses",2
"Printing","Office Supplies",2017-12-01 00:00:00.000,3439.7217521664011,"Expenses",2
"Printing","Office Supplies",2018-01-01 00:00:00.000,3542.9134047313928,"Expenses",2
"Printing","Office Supplies",2018-02-01 00:00:00.000,3542.9134047313928,"Expenses",2
"Printing","Office Supplies",2018-03-01 00:00:00.000,3684.629940920649,"Expenses",2
"Printing","Office Supplies",2018-04-01 00:00:00.000,3500.3984438746161,"Expenses",2
"Printing","Office Supplies",2018-05-01 00:00:00.000,3640.4143816296009,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2015-05-01 00:00:00.000,2535.4580749344,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2015-06-01 00:00:00.000,2510.1034941850562,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2015-07-01 00:00:00.000,2585.4065990106083,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2015-08-01 00:00:00.000,2714.6769289611384,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2015-09-01 00:00:00.000,2768.9704675403614,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2015-10-01 00:00:00.000,2741.2807628649575,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2015-11-01 00:00:00.000,2713.8679552363078,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2015-12-01 00:00:00.000,2659.5905961315816,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2016-01-01 00:00:00.000,2686.1865020928972,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2016-02-01 00:00:00.000,2605.60090703011,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2016-03-01 00:00:00.000,2605.60090703011,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2016-04-01 00:00:00.000,2709.8249433113151,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2016-05-01 00:00:00.000,2574.3336961457494,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2016-06-01 00:00:00.000,2497.1036852613765,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2016-07-01 00:00:00.000,2547.0457589666044,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2016-08-01 00:00:00.000,2419.6934710182741,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2016-09-01 00:00:00.000,2540.6781445691881,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2016-10-01 00:00:00.000,2413.6442373407285,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2016-11-01 00:00:00.000,2461.9171220875432,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2016-12-01 00:00:00.000,2560.3938069710448,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2017-01-01 00:00:00.000,2483.5819927619132,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2017-02-01 00:00:00.000,2409.0745329790561,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2017-03-01 00:00:00.000,2384.9837876492652,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2017-04-01 00:00:00.000,2313.4342740197872,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2017-05-01 00:00:00.000,2429.1059877207767,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2017-06-01 00:00:00.000,2331.9417482119457,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2017-07-01 00:00:00.000,2308.622330729826,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2017-08-01 00:00:00.000,2262.4498841152295,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2017-09-01 00:00:00.000,2194.5763875917728,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2017-10-01 00:00:00.000,2260.4136792195259,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2017-11-01 00:00:00.000,2328.2260895961113,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2017-12-01 00:00:00.000,2351.5083504920726,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2018-01-01 00:00:00.000,2233.9329329674688,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2018-02-01 00:00:00.000,2122.2362863190951,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2018-03-01 00:00:00.000,2164.681012045477,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2018-04-01 00:00:00.000,2056.4469614432028,"Expenses",2
"Truck Lease Interest (ENT)","Vehicle Leases",2018-05-01 00:00:00.000,2118.1403702864991,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2015-05-01 00:00:00.000,6516.3550934645855,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2015-06-01 00:00:00.000,6190.537338791356,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2015-07-01 00:00:00.000,6438.15883234301,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2015-08-01 00:00:00.000,6180.632479049289,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2015-09-01 00:00:00.000,5871.6008550968245,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2015-10-01 00:00:00.000,5578.0208123419825,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2015-11-01 00:00:00.000,5299.1197717248833,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2015-12-01 00:00:00.000,5246.1285740076346,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2016-01-01 00:00:00.000,5141.2060025274814,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2016-02-01 00:00:00.000,5141.2060025274814,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2016-03-01 00:00:00.000,5089.7939425022068,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2016-04-01 00:00:00.000,5191.5898213522514,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2016-05-01 00:00:00.000,5191.5898213522514,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2016-06-01 00:00:00.000,5191.5898213522514,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2016-07-01 00:00:00.000,5035.8421267116837,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2016-08-01 00:00:00.000,4935.1252841774494,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2016-09-01 00:00:00.000,4935.1252841774494,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2016-10-01 00:00:00.000,4787.0715256521262,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2016-11-01 00:00:00.000,4547.7179493695194,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2016-12-01 00:00:00.000,4729.6266673443006,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2017-01-01 00:00:00.000,4540.441600650528,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2017-02-01 00:00:00.000,4722.059264676549,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2017-03-01 00:00:00.000,4580.3974867362531,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2017-04-01 00:00:00.000,4626.2014616036149,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2017-05-01 00:00:00.000,4718.7254908356872,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2017-06-01 00:00:00.000,4954.661765377472,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2017-07-01 00:00:00.000,4855.5685300699224,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2017-08-01 00:00:00.000,4758.457159468524,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2017-09-01 00:00:00.000,4615.7034446844673,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2017-10-01 00:00:00.000,4800.3315824718466,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2017-11-01 00:00:00.000,4848.3348982965654,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2017-12-01 00:00:00.000,5090.7516432113935,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2018-01-01 00:00:00.000,5294.381708939849,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2018-02-01 00:00:00.000,5453.2131602080444,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2018-03-01 00:00:00.000,5725.873818218447,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2018-04-01 00:00:00.000,5668.615080036262,"Expenses",2
"Truck Lease Insurance","Vehicle Leases",2018-05-01 00:00:00.000,5611.928929235899,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2015-05-01 00:00:00.000,4125.050679561411,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2015-06-01 00:00:00.000,4207.551693152639,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2015-07-01 00:00:00.000,4081.32514235806,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2015-08-01 00:00:00.000,3918.0721366637376,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2015-09-01 00:00:00.000,3996.4335793970126,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2015-10-01 00:00:00.000,4196.255258366863,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2015-11-01 00:00:00.000,4280.1803635342,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2015-12-01 00:00:00.000,4451.3875780755689,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2016-01-01 00:00:00.000,4540.41532963708,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2016-02-01 00:00:00.000,4722.031942822563,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2016-03-01 00:00:00.000,4674.8116233943374,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2016-04-01 00:00:00.000,4534.5672746925075,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2016-05-01 00:00:00.000,4307.838910957882,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2016-06-01 00:00:00.000,4393.99568917704,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2016-07-01 00:00:00.000,4393.99568917704,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2016-08-01 00:00:00.000,4306.1157753934986,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2016-09-01 00:00:00.000,4176.9323021316941,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2016-10-01 00:00:00.000,4009.8550100464263,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2016-11-01 00:00:00.000,4049.95356014689,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2016-12-01 00:00:00.000,4009.4540245454214,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2017-01-01 00:00:00.000,4129.7376452817834,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2017-02-01 00:00:00.000,4171.0350217346013,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2017-03-01 00:00:00.000,3962.483270647871,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2017-04-01 00:00:00.000,3922.8584379413924,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2017-05-01 00:00:00.000,3765.944100423736,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2017-06-01 00:00:00.000,3803.6035414279736,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2017-07-01 00:00:00.000,3841.6395768422531,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2017-08-01 00:00:00.000,3803.2231810738303,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2017-09-01 00:00:00.000,3955.3521083167839,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2017-10-01 00:00:00.000,4113.5661926494549,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2017-11-01 00:00:00.000,4113.5661926494549,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2017-12-01 00:00:00.000,4278.108840355434,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2018-01-01 00:00:00.000,4149.765575144771,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2018-02-01 00:00:00.000,4232.7608866476658,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2018-03-01 00:00:00.000,4063.450451181759,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2018-04-01 00:00:00.000,3860.277928622671,"Expenses",2
"Truck Lease Maintenance","Vehicle Leases",2018-05-01 00:00:00.000,3860.277928622671,"Expenses",2
"Auto Milage Allow Mgmt","Vehicle Leases",2015-05-01 00:00:00.000,1278.3227462676,"Expenses",2
"Auto Milage Allow Mgmt","Vehicle Leases",2015-06-01 00:00:00.000,1265.539518804924,"Expenses",2
"Auto Milage Allow Mgmt","Vehicle Leases",2015-07-01 00:00:00.000,1265.539518804924,"Expenses",2
"Auto Milage Allow Mgmt","Vehicle Leases",2015-08-01 00:00:00.000,1290.8503091810226,"Expenses",2
"Auto Milage Allow Mgmt","Vehicle Leases",2015-09-01 00:00:00.000,1239.2162968137816,"Expenses",2
"Auto Milage Allow Mgmt","Vehicle Leases",2015-10-01 00:00:00.000,1189.6476449412303,"Expenses",2
"Auto Milage Allow Mgmt","Vehicle Leases",2015-11-01 00:00:00.000,1165.8546920424055,"Expenses",2
"Auto Milage Allow Mgmt","Vehicle Leases",2015-12-01 00:00:00.000,1212.4888797241019,"Expenses",2
"Auto Milage Allow Mgmt","Vehicle Leases",2016-01-01 00:00:00.000,1248.8635461158249,"Expenses",2
"Auto Milage Allow Mgmt","Vehicle Leases",2016-02-01 00:00:00.000,1223.8862751935085,"Expenses",2
"Auto Milage Allow Mgmt","Vehicle Leases",2016-03-01 00:00:00.000,1223.8862751935085,"Expenses",2
"Auto Milage Allow Mgmt","Vehicle Leases",2016-04-01 00:00:00.000,1174.930824185768,"Expenses",2
"Auto Milage Allow Mgmt","Vehicle Leases",2016-05-01 00:00:00.000,1139.6828994601949,"Expenses",2
"Auto Milage Allow Mgmt","Vehicle Leases",2016-06-01 00:00:00.000,1162.476557449399,"Expenses",2
"Auto Milage Allow Mgmt","Vehicle Leases",2016-07-01 00:00:00.000,1162.476557449399,"Expenses",2
"Auto Milage Allow Mgmt","Vehicle Leases",2016-08-01 00:00:00.000,1150.8517918749048,"Expenses",2
"Auto Milage Allow Mgmt","Vehicle Leases",2016-09-01 00:00:00.000,1116.3262381186578,"Expenses",2
"Auto Milage Allow Mgmt","Vehicle Leases",2016-10-01 00:00:00.000,1082.8364509750982,"Expenses",2
"Auto Milage Allow Mgmt","Vehicle Leases",2016-11-01 00:00:00.000,1093.6648154848492,"Expenses",2
