Season,Match_Key,match_date,Ground,Winner,match_result,Toss_Winner,Toss_Decision,Teams,Name,is_winner
"2011","20110413PW",2011-04-13 00:00:00.000,"Mumbai","Pune Warriors","won by 4 Wickets","Kochi Tuskers Kerala","bat","Team 1","Pune Warriors",1
"2011","20110413PW",2011-04-13 00:00:00.000,"Mumbai","Pune Warriors","won by 4 Wickets","Kochi Tuskers Kerala","bat","Team 2","Kochi Tuskers Kerala",0
"2011","20110419DC",2011-04-19 00:00:00.000,"Delhi","Deccan Chargers","won by 16 Runs","Deccan Chargers","bat","Team 1","Delhi Capitals",0
"2011","20110419DC",2011-04-19 00:00:00.000,"Delhi","Deccan Chargers","won by 16 Runs","Deccan Chargers","bat","Team 2","Deccan Chargers",1
"2011","20110430DC",2011-04-30 00:00:00.000,"Kochi","Delhi Capitals","won by 38 Runs","Delhi Capitals","bat","Team 1","Kochi Tuskers Kerala",0
"2011","20110430DC",2011-04-30 00:00:00.000,"Kochi","Delhi Capitals","won by 38 Runs","Delhi Capitals","bat","Team 2","Delhi Capitals",1
"2011","20110508RCB",2011-05-08 00:00:00.000,"Bengaluru","Royal Challengers Bangalore","won by 9 Wickets","Kochi Tuskers Kerala","bat","Team 1","Royal Challengers Bangalore",1
"2011","20110508RCB",2011-05-08 00:00:00.000,"Bengaluru","Royal Challengers Bangalore","won by 9 Wickets","Kochi Tuskers Kerala","bat","Team 2","Kochi Tuskers Kerala",0
"2011","20110508PW",2011-05-08 00:00:00.000,"Mohali","Pune Warriors","won by 5 Wickets","Kings XI Punjab","bat","Team 1","Kings XI Punjab",0
"2011","20110508PW",2011-05-08 00:00:00.000,"Mohali","Pune Warriors","won by 5 Wickets","Kings XI Punjab","bat","Team 2","Pune Warriors",1
"2011","20110510PW",2011-05-10 00:00:00.000,"Hyderabad (Deccan)","Pune Warriors","won by 6 Wickets","Deccan Chargers","bat","Team 1","Deccan Chargers",0
"2011","20110510PW",2011-05-10 00:00:00.000,"Hyderabad (Deccan)","Pune Warriors","won by 6 Wickets","Deccan Chargers","bat","Team 2","Pune Warriors",1
"2011","20110514DC",2011-05-14 00:00:00.000,"Mumbai","Deccan Chargers","won by 10 Runs","Deccan Chargers","bat","Team 1","Mumbai Indians",0
"2011","20110514DC",2011-05-14 00:00:00.000,"Mumbai","Deccan Chargers","won by 10 Runs","Deccan Chargers","bat","Team 2","Deccan Chargers",1
"2011","20110517KXP",2011-05-17 00:00:00.000,"Dharamsala","Kings XI Punjab","won by 111 Runs","Kings XI Punjab","bat","Team 1","Kings XI Punjab",1
"2011","20110517KXP",2011-05-17 00:00:00.000,"Dharamsala","Kings XI Punjab","won by 111 Runs","Kings XI Punjab","bat","Team 2","Royal Challengers Bangalore",0
"2011","20110521nr",2011-05-21 00:00:00.000,"Delhi","no","","Delhi Capitals","bat","Team 1","Delhi Capitals",0
"2011","20110521nr",2011-05-21 00:00:00.000,"Delhi","no","","Delhi Capitals","bat","Team 2","Pune Warriors",0
"2012","20120408PW",2012-04-08 00:00:00.000,"Pune","Pune Warriors","won by 22 Runs","Pune Warriors","bat","Team 1","Pune Warriors",1
"2012","20120408PW",2012-04-08 00:00:00.000,"Pune","Pune Warriors","won by 22 Runs","Pune Warriors","bat","Team 2","Kings XI Punjab",0
"2012","20120414PW",2012-04-14 00:00:00.000,"Pune","Pune Warriors","won by 7 Wickets","Chennai Super Kings","bat","Team 1","Pune Warriors",1
"2012","20120414PW",2012-04-14 00:00:00.000,"Pune","Pune Warriors","won by 7 Wickets","Chennai Super Kings","bat","Team 2","Chennai Super Kings",0
"2012","20120417RCB",2012-04-17 00:00:00.000,"Bengaluru","Royal Challengers Bangalore","won by 6 Wickets","Pune Warriors","bat","Team 1","Royal Challengers Bangalore",1
"2012","20120417RCB",2012-04-17 00:00:00.000,"Bengaluru","Royal Challengers Bangalore","won by 6 Wickets","Pune Warriors","bat","Team 2","Pune Warriors",0
"2012","20120419DC",2012-04-19 00:00:00.000,"Delhi","Delhi Capitals","won by 5 Wickets","Deccan Chargers","bat","Team 1","Delhi Capitals",1
"2012","20120419DC",2012-04-19 00:00:00.000,"Delhi","Delhi Capitals","won by 5 Wickets","Deccan Chargers","bat","Team 2","Deccan Chargers",0
"2012","20120422KXP",2012-04-22 00:00:00.000,"Mumbai","Kings XI Punjab","won by 6 Wickets","Mumbai Indians","bat","Team 1","Mumbai Indians",0
"2012","20120422KXP",2012-04-22 00:00:00.000,"Mumbai","Kings XI Punjab","won by 6 Wickets","Mumbai Indians","bat","Team 2","Kings XI Punjab",1
"2012","20120424DC",2012-04-24 00:00:00.000,"Pune","Delhi Capitals","won by 8 Wickets","Pune Warriors","bat","Team 1","Pune Warriors",0
"2012","20120424DC",2012-04-24 00:00:00.000,"Pune","Delhi Capitals","won by 8 Wickets","Pune Warriors","bat","Team 2","Delhi Capitals",1
"2012","20120426DC",2012-04-26 00:00:00.000,"Pune","Deccan Chargers","won by 18 Runs","Deccan Chargers","bat","Team 1","Pune Warriors",0
"2012","20120426DC",2012-04-26 00:00:00.000,"Pune","Deccan Chargers","won by 18 Runs","Deccan Chargers","bat","Team 2","Deccan Chargers",1
"2012","20120428KXP",2012-04-28 00:00:00.000,"Chennai","Kings XI Punjab","won by 7 Runs","Kings XI Punjab","bat","Team 1","Chennai Super Kings",0
"2012","20120428KXP",2012-04-28 00:00:00.000,"Chennai","Kings XI Punjab","won by 7 Runs","Kings XI Punjab","bat","Team 2","Kings XI Punjab",1
"2012","20120429DC",2012-04-29 00:00:00.000,"Delhi","Delhi Capitals","won by 1 Runs","Delhi Capitals","bat","Team 1","Delhi Capitals",1
"2012","20120429DC",2012-04-29 00:00:00.000,"Delhi","Delhi Capitals","won by 1 Runs","Delhi Capitals","bat","Team 2","Rajasthan Royals",0
"2012","20120501DC",2012-05-01 00:00:00.000,"Cuttack","Deccan Chargers","won by 13 Runs","Deccan Chargers","bat","Team 1","Deccan Chargers",1
"2012","20120501DC",2012-05-01 00:00:00.000,"Cuttack","Deccan Chargers","won by 13 Runs","Deccan Chargers","bat","Team 2","Pune Warriors",0
"2012","20120501DC",2012-05-01 00:00:00.000,"Jaipur","Delhi Capitals","won by 6 Wickets","Rajasthan Royals","bat","Team 1","Rajasthan Royals",0
"2012","20120501DC",2012-05-01 00:00:00.000,"Jaipur","Delhi Capitals","won by 6 Wickets","Rajasthan Royals","bat","Team 2","Delhi Capitals",1
"2012","20120510DC",2012-05-10 00:00:00.000,"Hyderabad (Deccan)","Delhi Capitals","won by 9 Wickets","Deccan Chargers","bat","Team 1","Deccan Chargers",0
"2012","20120510DC",2012-05-10 00:00:00.000,"Hyderabad (Deccan)","Delhi Capitals","won by 9 Wickets","Deccan Chargers","bat","Team 2","Delhi Capitals",1
"2012","20120513KXP",2012-05-13 00:00:00.000,"Mohali","Kings XI Punjab","won by 4 Wickets","Deccan Chargers","bat","Team 1","Kings XI Punjab",1
"2012","20120513KXP",2012-05-13 00:00:00.000,"Mohali","Kings XI Punjab","won by 4 Wickets","Deccan Chargers","bat","Team 2","Deccan Chargers",0
"2012","20120515DC",2012-05-15 00:00:00.000,"Delhi","Delhi Capitals","won by 5 Wickets","Kings XI Punjab","bat","Team 1","Delhi Capitals",1
"2012","20120515DC",2012-05-15 00:00:00.000,"Delhi","Delhi Capitals","won by 5 Wickets","Kings XI Punjab","bat","Team 2","Kings XI Punjab",0
"2012","20120518DC",2012-05-18 00:00:00.000,"Hyderabad (Deccan)","Deccan Chargers","won by 5 Wickets","Rajasthan Royals","bat","Team 1","Deccan Chargers",1
"2012","20120518DC",2012-05-18 00:00:00.000,"Hyderabad (Deccan)","Deccan Chargers","won by 5 Wickets","Rajasthan Royals","bat","Team 2","Rajasthan Royals",0
"2013","20130407KXP",2013-04-07 00:00:00.000,"Pune","Kings XI Punjab","won by 8 Wickets","Pune Warriors","bat","Team 1","Pune Warriors",0
"2013","20130407KXP",2013-04-07 00:00:00.000,"Pune","Kings XI Punjab","won by 8 Wickets","Pune Warriors","bat","Team 2","Kings XI Punjab",1
"2013","20130407TIE",2013-04-07 00:00:00.000,"Hyderabad (Deccan)","tied","","Royal Challengers Bangalore","bat","Team 1","Sunrisers Hyderabad",0
"2013","20130407TIE",2013-04-07 00:00:00.000,"Hyderabad (Deccan)","tied","","Royal Challengers Bangalore","bat","Team 2","Royal Challengers Bangalore",0
"2013","20130409RCB",2013-04-09 00:00:00.000,"Bengaluru","Royal Challengers Bangalore","won by 7 Wickets","Sunrisers Hyderabad","bat","Team 1","Royal Challengers Bangalore",1
"2013","20130409RCB",2013-04-09 00:00:00.000,"Bengaluru","Royal Challengers Bangalore","won by 7 Wickets","Sunrisers Hyderabad","bat","Team 2","Sunrisers Hyderabad",0
"2013","20130411PW",2013-04-11 00:00:00.000,"Pune","Pune Warriors","won by 7 Wickets","Rajasthan Royals","bat","Team 1","Pune Warriors",1
"2013","20130411PW",2013-04-11 00:00:00.000,"Pune","Pune Warriors","won by 7 Wickets","Rajasthan Royals","bat","Team 2","Rajasthan Royals",0
"2013","20130412SH",2013-04-12 00:00:00.000,"Delhi","Sunrisers Hyderabad","won by 3 Wickets","Delhi Capitals","bat","Team 1","Delhi Capitals",0
"2013","20130412SH",2013-04-12 00:00:00.000,"Delhi","Sunrisers Hyderabad","won by 3 Wickets","Delhi Capitals","bat","Team 2","Sunrisers Hyderabad",1
"2013","20130415PW",2013-04-15 00:00:00.000,"Chennai","Pune Warriors","won by 24 Runs","Pune Warriors","bat","Team 1","Chennai Super Kings",0
"2013","20130415PW",2013-04-15 00:00:00.000,"Chennai","Pune Warriors","won by 24 Runs","Pune Warriors","bat","Team 2","Pune Warriors",1
"2013","20130419SH",2013-04-19 00:00:00.000,"Hyderabad (Deccan)","Sunrisers Hyderabad","won by 5 Wickets","Kings XI Punjab","bat","Team 1","Sunrisers Hyderabad",1
"2013","20130419SH",2013-04-19 00:00:00.000,"Hyderabad (Deccan)","Sunrisers Hyderabad","won by 5 Wickets","Kings XI Punjab","bat","Team 2","Kings XI Punjab",0
"2013","20130421DC",2013-04-21 00:00:00.000,"Delhi","Delhi Capitals","won by 9 Wickets","Mumbai Indians","bat","Team 1","Delhi Capitals",1
"2013","20130421DC",2013-04-21 00:00:00.000,"Delhi","Delhi Capitals","won by 9 Wickets","Mumbai Indians","bat","Team 2","Mumbai Indians",0
"2013","20130501SH",2013-05-01 00:00:00.000,"Hyderabad (Deccan)","Sunrisers Hyderabad","won by 7 Wickets","Mumbai Indians","bat","Team 1","Sunrisers Hyderabad",1
"2013","20130501SH",2013-05-01 00:00:00.000,"Hyderabad (Deccan)","Sunrisers Hyderabad","won by 7 Wickets","Mumbai Indians","bat","Team 2","Mumbai Indians",0
"2013","20130501DC",2013-05-01 00:00:00.000,"Raipur","Delhi Capitals","won by 7 Wickets","Kolkata Knight Riders","bat","Team 1","Delhi Capitals",1
"2013","20130501DC",2013-05-01 00:00:00.000,"Raipur","Delhi Capitals","won by 7 Wickets","Kolkata Knight Riders","bat","Team 2","Kolkata Knight Riders",0
"2013","20130502RCB",2013-05-02 00:00:00.000,"Pune","Royal Challengers Bangalore","won by 17 Runs","Royal Challengers Bangalore","bat","Team 1","Pune Warriors",0
"2013","20130502RCB",2013-05-02 00:00:00.000,"Pune","Royal Challengers Bangalore","won by 17 Runs","Royal Challengers Bangalore","bat","Team 2","Royal Challengers Bangalore",1
"2013","20130504SH",2013-05-04 00:00:00.000,"Hyderabad (Deccan)","Sunrisers Hyderabad","won by 6 Wickets","Delhi Capitals","bat","Team 1","Sunrisers Hyderabad",1
"2013","20130504SH",2013-05-04 00:00:00.000,"Hyderabad (Deccan)","Sunrisers Hyderabad","won by 6 Wickets","Delhi Capitals","bat","Team 2","Delhi Capitals",0
"2013","20130517SH",2013-05-17 00:00:00.000,"Hyderabad (Deccan)","Sunrisers Hyderabad","won by 23 Runs","Sunrisers Hyderabad","bat","Team 1","Sunrisers Hyderabad",1
"2013","20130517SH",2013-05-17 00:00:00.000,"Hyderabad (Deccan)","Sunrisers Hyderabad","won by 23 Runs","Sunrisers Hyderabad","bat","Team 2","Rajasthan Royals",0
"2013","20130519PW",2013-05-19 00:00:00.000,"Pune","Pune Warriors","won by 38 Runs","Pune Warriors","bat","Team 1","Pune Warriors",1
"2013","20130519PW",2013-05-19 00:00:00.000,"Pune","Pune Warriors","won by 38 Runs","Pune Warriors","bat","Team 2","Delhi Capitals",0
"2013","20130519SH",2013-05-19 00:00:00.000,"Hyderabad (Deccan)","Sunrisers Hyderabad","won by 5 Wickets","Kolkata Knight Riders","bat","Team 1","Sunrisers Hyderabad",1
"2013","20130519SH",2013-05-19 00:00:00.000,"Hyderabad (Deccan)","Sunrisers Hyderabad","won by 5 Wickets","Kolkata Knight Riders","bat","Team 2","Kolkata Knight Riders",0
"2014","20140418KXP",2014-04-18 00:00:00.000,"Abu Dhabi","Kings XI Punjab","won by 6 Wickets","Chennai Super Kings","bat","Team 1","Chennai Super Kings",0
"2014","20140418KXP",2014-04-18 00:00:00.000,"Abu Dhabi","Kings XI Punjab","won by 6 Wickets","Chennai Super Kings","bat","Team 2","Kings XI Punjab",1
"2014","20140419DC",2014-04-19 00:00:00.000,"Dubai (DSC)","Delhi Capitals","won by 4 Wickets","Kolkata Knight Riders","bat","Team 1","Kolkata Knight Riders",0
"2014","20140419DC",2014-04-19 00:00:00.000,"Dubai (DSC)","Delhi Capitals","won by 4 Wickets","Kolkata Knight Riders","bat","Team 2","Delhi Capitals",1
"2014","20140425SH",2014-04-25 00:00:00.000,"Dubai (DSC)","Sunrisers Hyderabad","won by 4 Runs","Sunrisers Hyderabad","bat","Team 1","Sunrisers Hyderabad",1
"2014","20140425SH",2014-04-25 00:00:00.000,"Dubai (DSC)","Sunrisers Hyderabad","won by 4 Runs","Sunrisers Hyderabad","bat","Team 2","Delhi Capitals",0
"2014","20140427DC",2014-04-27 00:00:00.000,"Sharjah","Delhi Capitals","won by 6 Wickets","Mumbai Indians","bat","Team 1","Delhi Capitals",1
"2014","20140427DC",2014-04-27 00:00:00.000,"Sharjah","Delhi Capitals","won by 6 Wickets","Mumbai Indians","bat","Team 2","Mumbai Indians",0
"2014","20140429TIE",2014-04-29 00:00:00.000,"Abu Dhabi","tied","","Rajasthan Royals","bat","Team 1","Kolkata Knight Riders",0
"2014","20140429TIE",2014-04-29 00:00:00.000,"Abu Dhabi","tied","","Rajasthan Royals","bat","Team 2","Rajasthan Royals",0
"2014","20140518RCB",2014-05-18 00:00:00.000,"Ranchi","Royal Challengers Bangalore","won by 5 Wickets","Chennai Super Kings","bat","Team 1","Chennai Super Kings",0
"2014","20140518RCB",2014-05-18 00:00:00.000,"Ranchi","Royal Challengers Bangalore","won by 5 Wickets","Chennai Super Kings","bat","Team 2","Royal Challengers Bangalore",1
"2014","20140520SH",2014-05-20 00:00:00.000,"Hyderabad (Deccan)","Sunrisers Hyderabad","won by 7 Wickets","Royal Challengers Bangalore","bat","Team 1","Sunrisers Hyderabad",1
"2014","20140520SH",2014-05-20 00:00:00.000,"Hyderabad (Deccan)","Sunrisers Hyderabad","won by 7 Wickets","Royal Challengers Bangalore","bat","Team 2","Royal Challengers Bangalore",0
"2015","20150415DC",2015-04-15 00:00:00.000,"Pune","Delhi Capitals","won by 5 Wickets","Kings XI Punjab","bat","Team 1","Kings XI Punjab",0
"2015","20150415DC",2015-04-15 00:00:00.000,"Pune","Delhi Capitals","won by 5 Wickets","Kings XI Punjab","bat","Team 2","Delhi Capitals",1
"2015","20150418DC",2015-04-18 00:00:00.000,"Visakhapatnam","Delhi Capitals","won by 4 Runs","Delhi Capitals","bat","Team 1","Sunrisers Hyderabad",0
"2015","20150418DC",2015-04-18 00:00:00.000,"Visakhapatnam","Delhi Capitals","won by 4 Runs","Delhi Capitals","bat","Team 2","Delhi Capitals",1
"2015","20150509SH",2015-05-09 00:00:00.000,"Raipur","Sunrisers Hyderabad","won by 6 Runs","Sunrisers Hyderabad","bat","Team 1","Delhi Capitals",0
"2015","20150509SH",2015-05-09 00:00:00.000,"Raipur","Sunrisers Hyderabad","won by 6 Runs","Sunrisers Hyderabad","bat","Team 2","Sunrisers Hyderabad",1
"2015","20150510RCB",2015-05-10 00:00:00.000,"Mumbai","Royal Challengers Bangalore","won by 39 Runs","Royal Challengers Bangalore","bat","Team 1","Mumbai Indians",0
"2015","20150510RCB",2015-05-10 00:00:00.000,"Mumbai","Royal Challengers Bangalore","won by 39 Runs","Royal Challengers Bangalore","bat","Team 2","Royal Challengers Bangalore",1
"2015","20150511SH",2015-05-11 00:00:00.000,"Hyderabad (Deccan)","Sunrisers Hyderabad","won by 5 Runs","Sunrisers Hyderabad","bat","Team 1","Sunrisers Hyderabad",1
"2015","20150511SH",2015-05-11 00:00:00.000,"Hyderabad (Deccan)","Sunrisers Hyderabad","won by 5 Runs","Sunrisers Hyderabad","bat","Team 2","Kings XI Punjab",0
"2015","20150512DC",2015-05-12 00:00:00.000,"Raipur","Delhi Capitals","won by 6 Wickets","Chennai Super Kings","bat","Team 1","Delhi Capitals",1
"2015","20150512DC",2015-05-12 00:00:00.000,"Raipur","Delhi Capitals","won by 6 Wickets","Chennai Super Kings","bat","Team 2","Chennai Super Kings",0
"2015","20150515RCB",2015-05-15 00:00:00.000,"Hyderabad (Deccan)","Royal Challengers Bangalore","won by 6 Wickets","Sunrisers Hyderabad","bat","Team 1","Sunrisers Hyderabad",0
"2015","20150515RCB",2015-05-15 00:00:00.000,"Hyderabad (Deccan)","Royal Challengers Bangalore","won by 6 Wickets","Sunrisers Hyderabad","bat","Team 2","Royal Challengers Bangalore",1
"2015","20150520RCB",2015-05-20 00:00:00.000,"Pune","Royal Challengers Bangalore","won by 71 Runs","Royal Challengers Bangalore","bat","Team 1","Royal Challengers Bangalore",1
"2015","20150520RCB",2015-05-20 00:00:00.000,"Pune","Royal Challengers Bangalore","won by 71 Runs","Royal Challengers Bangalore","bat","Team 2","Rajasthan Royals",0
"2016","20160409RPS",2016-04-09 00:00:00.000,"Mumbai","Rising Pune Supergiant","won by 9 Wickets","Mumbai Indians","bat","Team 1","Mumbai Indians",0
"2016","20160409RPS",2016-04-09 00:00:00.000,"Mumbai","Rising Pune Supergiant","won by 9 Wickets","Mumbai Indians","bat","Team 2","Rising Pune Supergiant",1
"2016","20160414GL",2016-04-14 00:00:00.000,"Rajkot","Gujarat Lions","won by 7 Wickets","Rising Pune Supergiants","bat","Team 1","Gujarat Lions",1
"2016","20160414GL",2016-04-14 00:00:00.000,"Rajkot","Gujarat Lions","won by 7 Wickets","Rising Pune Supergiants","bat","Team 2","Rising Pune Supergiant",0
"2016","20160417KXP",2016-04-17 00:00:00.000,"Mohali","Kings XI Punjab","won by 6 Wickets","Rising Pune Supergiants","bat","Team 1","Kings XI Punjab",1
"2016","20160417KXP",2016-04-17 00:00:00.000,"Mohali","Kings XI Punjab","won by 6 Wickets","Rising Pune Supergiants","bat","Team 2","Rising Pune Supergiant",0
"2016","20160424GL",2016-04-24 00:00:00.000,"Rajkot","Gujarat Lions","won by 6 Wickets","Royal Challengers Bangalore","bat","Team 1","Gujarat Lions",1
"2016","20160424GL",2016-04-24 00:00:00.000,"Rajkot","Gujarat Lions","won by 6 Wickets","Royal Challengers Bangalore","bat","Team 2","Royal Challengers Bangalore",0
"2016","20160510SH",2016-05-10 00:00:00.000,"Visakhapatnam","Sunrisers Hyderabad","won by 4 Runs","Sunrisers Hyderabad","bat","Team 1","Rising Pune Supergiant",0
"2016","20160510SH",2016-05-10 00:00:00.000,"Visakhapatnam","Sunrisers Hyderabad","won by 4 Runs","Sunrisers Hyderabad","bat","Team 2","Sunrisers Hyderabad",1
"2016","20160513KXP",2016-05-13 00:00:00.000,"Visakhapatnam","Kings XI Punjab","won by 7 Wickets","Mumbai Indians","bat","Team 1","Mumbai Indians",0
"2016","20160513KXP",2016-05-13 00:00:00.000,"Visakhapatnam","Kings XI Punjab","won by 7 Wickets","Mumbai Indians","bat","Team 2","Kings XI Punjab",1
"2016","20160515SH",2016-05-15 00:00:00.000,"Mohali","Sunrisers Hyderabad","won by 7 Wickets","Kings XI Punjab","bat","Team 1","Kings XI Punjab",0
"2016","20160515SH",2016-05-15 00:00:00.000,"Mohali","Sunrisers Hyderabad","won by 7 Wickets","Kings XI Punjab","bat","Team 2","Sunrisers Hyderabad",1
"2016","20160521RPS",2016-05-21 00:00:00.000,"Visakhapatnam","Rising Pune Supergiant","won by 4 Wickets","Kings XI Punjab","bat","Team 1","Rising Pune Supergiant",1
"2016","20160521RPS",2016-05-21 00:00:00.000,"Visakhapatnam","Rising Pune Supergiant","won by 4 Wickets","Kings XI Punjab","bat","Team 2","Kings XI Punjab",0
"2016","20160529SH",2016-05-29 00:00:00.000,"Bengaluru","Sunrisers Hyderabad","won by 8 Runs","Sunrisers Hyderabad","bat","Team 1","Royal Challengers Bangalore",0
"2016","20160529SH",2016-05-29 00:00:00.000,"Bengaluru","Sunrisers Hyderabad","won by 8 Runs","Sunrisers Hyderabad","bat","Team 2","Sunrisers Hyderabad",1
