Season,match_key,match_no,batsmen,player_key,wicket_status,R,B,M,fours,sixes,SR,special_role,match_date
2012,"20120411MI","8th match (N)","SC Ganguly",1052,"c Valthaty b Mascarenhas",20,18,19,3,0,111.11,"captain",2012-08-04 00:00:00.000
2012,"20120413KKR","11th match (N)","NV Ojha",1116,"run out (du Plessis/Ashwin)",14,12,17,3,0,116.66,"wicket keeper",2012-10-04 00:00:00.000
2012,"20120415RR","14th match (N)","AC Gilchrist",1061,"c Smith b Mathews",21,17,36,3,0,123.52,"captain & wicket keeper",2012-12-04 00:00:00.000
2012,"20120415RR","14th match (N)","SC Ganguly",1052,"c Marsh b Mascarenhas",16,9,28,3,0,177.77,"captain",2012-12-04 00:00:00.000
2012,"20120416DC","15th match (N)","MS Bisla",1155,"c Rahane b Menaria",29,29,48,3,0,100,"wicket keeper",2012-04-13 00:00:00.000
2012,"20120517KXP","62nd match (D/N)","KD Karthik",1076,"c Patel b Muralitharan",16,14,35,3,0,114.28,"wicket keeper",2012-05-14 00:00:00.000
2012,"20120519DC","65th match (N)","KD Karthik",1076,"c Pathan b Balaji",21,26,29,3,0,80.76,"wicket keeper",2012-05-16 00:00:00.000
2013,"20130407TIE","3rd match (N)","PA Patel",1010,"b Dinda",19,18,23,3,0,105.55,"wicket keeper",2013-05-04 00:00:00.000
2013,"20130409MI","4th match (D/N)","MDKJ Perera",1282,"c Pathan b Yadav",14,12,12,3,0,116.66,"wicket keeper",2013-06-04 00:00:00.000
2013,"20130420RCB","23rd match (N)","KD Karthik",1076,"c Hodge b Faulkner",30,32,51,3,0,93.75,"wicket keeper",2013-04-17 00:00:00.000
2013,"20130421DC","24th match (N)","KM Jadhav",1195,"c Bravo b Morkel",31,28,46,3,0,110.71,"wicket keeper",2013-04-18 00:00:00.000
2013,"20130501DC","38th match (D/N)","G Gambhir",1048,"b Morris",14,8,14,3,0,175,"captain",2013-04-28 00:00:00.000
2013,"20130501SH","40th match (D/N)","AB de Villiers",1074,"c Faulkner b Sreesanth",21,13,17,3,0,161.53,"wicket keeper",2013-04-29 00:00:00.000
2013,"20130501SH","40th match (D/N)","V Kohli",1024,"c Faulkner b Watson",32,35,51,3,0,91.42,"captain",2013-04-29 00:00:00.000
2013,"20130503KKR","43rd match (D/N)","KC Sangakkara",1043,"c & b Harbhajan Singh",21,21,23,3,0,100,"captain & wicket keeper",2013-01-05 00:00:00.000
2013,"20130505RR","46th match (N)","V Kohli",1024,"b Dinda",25,18,30,3,0,138.88,"captain",2013-02-05 00:00:00.000
2013,"20130509KKR","51","Gurkeerat Singh",1269,"lbw b Kartik",20,20,24,3,0,100,"wicket keeper",2013-06-05 00:00:00.000
2013,"20130509RR","53rd match (N)","MS Bisla",1155,"st †Karthik b Ojha",17,19,28,3,0,89.47,"wicket keeper",2013-07-05 00:00:00.000
2013,"20130513MI","58th match (D/N)","RG Sharma",1064,"c Dinda b Richardson",37,41,58,3,0,90.24,"captain",2013-11-05 00:00:00.000
2013,"20130514KXP","60th match (D/N)","G Gambhir",1048,"c Gayle b Vinay Kumar",14,15,26,3,0,93.33,"captain",2013-12-05 00:00:00.000
2013,"20130518RCB","66th match (N)","KD Karthik",1076,"c Samson b Tambe",21,21,37,3,0,100,"wicket keeper",2013-05-15 00:00:00.000
2013,"20130524MI","71","DPMD Jayawardene",1044,"c Wright b Murtaza",14,13,24,3,0,107.69,"captain",2013-05-19 00:00:00.000
2013,"20130524MI","71","RV Uthappa",1020,"c Warner b Yadav",24,20,22,3,0,120,"wicket keeper",2013-05-19 00:00:00.000
2013,"20130526MI","72nd match (N)","MS Bisla",1155,"c White b Perera",15,18,21,3,0,83.33,"wicket keeper",2013-05-19 00:00:00.000
2014,"20140417RCB","Eliminator (N)","R Dravid",1023,"c KV Sharma b I Sharma",12,10,10,3,0,120,"captain",2013-05-22 00:00:00.000
2014,"20140418KXP","Qualifier 2 (N)","KD Karthik",1076,"c Rahane b Cooper",22,17,22,3,0,129.41,"wicket keeper",2013-05-24 00:00:00.000
2014,"20140418RR","Final (N)","KD Karthik",1076,"b Morris",21,26,45,3,0,80.76,"wicket keeper",2013-05-26 00:00:00.000
2014,"20140426RR","11th match (N)","PA Patel",1010,"c Lynn b Vinay Kumar",21,19,36,3,0,110.52,"wicket keeper",2014-04-24 00:00:00.000
2014,"20140429TIE","14th match","V Kohli",1024,"c Southee b Tambe",21,25,51,3,0,84,"captain",2014-04-26 00:00:00.000
2014,"20140430SH","16th match","CM Gautam",1308,"run out (Nadeem/Mohammed Shami)",22,18,35,3,0,122.22,"wicket keeper",2014-04-27 00:00:00.000
2014,"20140507KXP","25th match (D/N)","SV Samson",1293,"c Pandey b Narine",37,31,46,3,0,119.35,"wicket keeper",2014-05-05 00:00:00.000
2014,"20140511RR","31","PA Patel",1010,"c Mandeep Singh b Sandeep Sharma",13,14,29,3,0,92.85,"wicket keeper",2014-09-05 00:00:00.000
2014,"20140513RCB","34th match (D/N)","WP Saha",1102,"b Morkel",15,9,19,3,0,166.66,"wicket keeper",2014-11-05 00:00:00.000
2014,"20140523KXP","47th match (N)","G Gambhir",1048,"b Pandey",21,20,30,3,0,105,"captain",2014-05-20 00:00:00.000
2014,"20140525KXP","51","AP Tare",1313,"c Jadhav b Imran Tahir",14,8,10,3,0,175,"wicket keeper",2014-05-23 00:00:00.000
2014,"20140601KKR","55th match (D/N)","KD Karthik",1076,"c Patel b Awana",13,7,14,3,0,185.71,"wicket keeper",2014-05-25 00:00:00.000
2015,"20150409CSK","Eliminator (N)","RG Sharma",1064,"c McCullum b Sharma",20,16,25,3,0,125,"captain",2014-05-28 00:00:00.000
2015,"20150411CSK","Final (N)","G Gambhir",1048,"c Miller b Karanveer Singh",23,17,34,3,0,135.29,"captain",2014-01-06 00:00:00.000
2015,"20150418DC","9th match (N)","SV Samson",1293,"c Sharma b Vinay Kumar",17,16,22,3,0,106.25,"wicket keeper",2015-04-14 00:00:00.000
2015,"20150418KKR","10th match (N)","JP Duminy",1004,"run out (Patel)",21,19,22,3,0,110.52,"captain",2015-04-15 00:00:00.000
2015,"20150419MI","11th match (N)","NV Ojha",1116,"b Tambe",25,32,44,3,0,78.12,"wicket keeper",2015-04-16 00:00:00.000
2015,"20150427SH","23rd match (D/N)","PA Patel",1010,"c Vihari b Steyn",17,17,26,3,0,100,"wicket keeper",2015-04-25 00:00:00.000
2015,"20150501DC","27th match (N)","GJ Bailey",1148,"c Sharma b Henriques",22,16,18,3,0,137.5,"captain",2015-04-27 00:00:00.000
2015,"20150501DC","27th match (N)","NV Ojha",1116,"c Miller b Patel",28,26,27,3,0,107.69,"wicket keeper",2015-04-27 00:00:00.000
2015,"20150503MI","31","GJ Bailey",1148,"lbw b Mishra",18,16,20,3,0,112.5,"captain",2015-01-05 00:00:00.000
2015,"20150504CSK","33rd match (D/N)","RV Uthappa",1020,"c †Karthik b Chahal",23,21,35,3,0,109.52,"wicket keeper",2015-02-05 00:00:00.000
2015,"20150507KKR","38th match (N)","RV Uthappa",1020,"c Warner b Sharma",30,27,45,3,0,111.11,"wicket keeper",2015-04-05 00:00:00.000
2015,"20150509SH","41","SR Watson",1182,"c P Kumar b I Sharma",12,12,17,3,0,100,"captain",2015-07-05 00:00:00.000
2015,"20150511SH","44th match (D/N)","RV Uthappa",1020,"c Patel b Anureet Singh",17,11,16,3,0,154.54,"wicket keeper",2015-09-05 00:00:00.000
2015,"20150513KXP","46th match (D/N)","PA Patel",1010,"run out (Kohli/†Karthik)",19,11,19,3,0,172.72,"wicket keeper",2015-10-05 00:00:00.000
2015,"20150517MI","51","PA Patel",1010,"c Pandey b Shakib Al Hasan",21,14,17,3,0,150,"wicket keeper",2015-05-14 00:00:00.000
2015,"20150520RCB","54th match (N)","RV Uthappa",1020,"c Smith b Kulkarni",14,8,15,3,0,,"wicket keeper",2015-05-16 00:00:00.000
2016,"20160423DC","13th match (N)","G Gambhir",1048,"c Maxwell b Sahu",34,34,50,3,0,100,"captain",2016-04-19 00:00:00.000
2016,"20160423SH","14th match (N)","V Kohli",1024,"c Southee b KH Pandya",33,30,50,3,0,110,"captain",2016-04-20 00:00:00.000
2016,"20160424KKR","16th match (N)","MS Dhoni",1014,"c de Villiers b Patel",41,38,70,3,0,107.89,"captain & wicket keeper",2016-04-22 00:00:00.000
2016,"20160427GL","19th match (D/N)","SK Raina",1012,"c Iqbal Abdulla b Chahal",28,24,55,3,0,116.66,"captain",2016-04-24 00:00:00.000
2016,"20160507RCB","32nd match (N)","WP Saha",1102,"b Chawla",24,20,24,3,0,120,"wicket keeper",2016-04-05 00:00:00.000
2016,"20160508GL","33rd match (N)","SV Samson",1293,"c R Ashwin b Boland",20,17,30,3,0,117.64,"wicket keeper",2016-05-05 00:00:00.000
2016,"20160511MI","38th match (N)","RV Uthappa",1020,"c †Karthik b Kulkarni",14,10,17,3,0,140,"wicket keeper",2016-08-05 00:00:00.000
2016,"20160514RCB","41","RG Sharma",1064,"c de Villiers b Aaron",25,24,45,3,0,104.16,"captain",2016-11-05 00:00:00.000
2016,"20160518RCB","46th match (D/N)","WP Saha",1102,"c Hooda b Henriques",27,23,28,3,0,117.39,"wicket keeper",2016-05-15 00:00:00.000
2016,"20160525SH","54th match (N)","JC Buttler",1353,"c & b Bravo",33,31,36,3,0,106.45,"wicket keeper",2016-05-21 00:00:00.000
2017,"20170406RPS","Eliminator (N)","DA Warner",1121,"b Kuldeep Yadav",28,28,44,3,0,100,"captain",2016-05-25 00:00:00.000
2017,"20170410KXP","4th match (D/N)","WP Saha",1102,"b Imran Tahir",14,9,10,3,0,155.55,"wicket keeper",2017-08-04 00:00:00.000
2017,"20170410KXP","4th match (D/N)","SPD Smith",1242,"c Vohra b Stoinis",26,27,34,3,0,96.29,"captain",2017-08-04 00:00:00.000
2017,"20170412MI","7th match (N)","G Gambhir",1048,"c McClenaghan b KH Pandya",19,13,24,3,0,146.15,"captain",2017-09-04 00:00:00.000
2017,"20170417SH","15th match (N)","RR Pant",1366,"c Morgan b Aaron",15,9,16,3,0,166.66,"wicket keeper",2017-04-15 00:00:00.000
2017,"20170419SH","17th match (N)","SPD Smith",1242,"b Aravind",27,24,43,3,0,112.5,"captain",2017-04-16 00:00:00.000
2017,"20170505KXP","39th match (N)","KD Karthik",1076,"run out (†Dhoni)",29,26,49,3,0,111.53,"wicket keeper",2017-01-05 00:00:00.000
2017,"20170508SH","45th match (N)","PA Patel",1010,"st †Pant b Mishra",25,22,43,3,0,113.63,"wicket keeper",2017-06-05 00:00:00.000
2018,"20180408KXP","Qualifier 2 (N)","PA Patel",1010,"c †Uthappa b UT Yadav",14,9,13,3,0,155.55,"wicket keeper",2017-05-19 00:00:00.000
2019,"20190406CSK","14th match (N)","V Kohli",1024,"b Gopal",23,25,25,3,0,92,"captain",2019-02-04 00:00:00.000
2019,"20190407KKR","17th match (N)","PA Patel",1010,"lbw b Rana",25,24,32,3,0,104.16,"wicket keeper",2019-05-04 00:00:00.000
2019,"20190409CSK","19th match (N)","JM Bairstow",,"c Bumrah b Chahar",16,10,18,3,0,160,"wicket keeper",2019-06-04 00:00:00.000
2019,"20190413RCB","23rd match (N)","KD Karthik",1076,"c Harbhajan Singh b Imran Tahir",19,21,27,3,0,90.47,"captain & wicket keeper",2019-09-04 00:00:00.000
2019,"20190414CSK","25th match (N)","AM Rahane",1111,"lbw b Chahar",14,11,16,3,0,127.27,"captain",2019-11-04 00:00:00.000
2019,"20190418MI","30th match (N)","RR Pant",1366,"c Hooda b Ahmed",23,19,45,3,0,121.05,"wicket keeper",2019-04-14 00:00:00.000
2019,"20190430nr","45th match (N)","SPD Smith",1242,"c Kaul b Ahmed",22,16,30,3,0,137.5,"captain",2019-04-27 00:00:00.000
2019,"20190502TIE","47th match (N)","RG Sharma",1064,"lbw b Gurney",12,9,20,3,0,133.33,"captain",2019-04-28 00:00:00.000
2012,"20120418KKR","17th match (D/N)","G Gambhir",1048,"c & b Mascarenhas",22,13,17,4,0,169.23,"captain",2012-04-15 00:00:00.000
2012,"20120422KKR","24th match (N)","SC Ganguly",1052,"c Kulasekara b Jakati",24,26,19,4,0,92.3,"captain",2012-04-19 00:00:00.000
2012,"20120422KXP","25th match (N)","DJ Hussey",1137,"b Patel",41,34,44,4,0,120.58,"captain",2012-04-20 00:00:00.000
2012,"20120424DC","29th match (N)","G Gambhir",1048,"c Sangakkara b Anand Rajan",30,28,48,4,0,107.14,"captain",2012-04-22 00:00:00.000
2012,"20120515DC","60th match (D/N)","R Dravid",1023,"c †Uthappa b Nehra",21,20,19,4,0,105,"captain",2012-05-13 00:00:00.000
2013,"20130414RR","14th match (N)","KC Sangakkara",1043,"c Sehwag b Botha",28,28,40,4,0,100,"captain",2013-12-04 00:00:00.000
2013,"20130414RR","14th match (N)","PA Patel",1010,"c & b Nadeem",19,19,34,4,0,100,"wicket keeper",2013-12-04 00:00:00.000
2013,"20130420CSK","22nd match (D/N)","RV Uthappa",1020,"c Samantray b Perera",22,14,19,4,0,157.14,"wicket keeper",2013-04-17 00:00:00.000
2013,"20130421KXP","25th match (N)","AC Gilchrist",1061,"c I Sharma b KV Sharma",26,25,38,4,0,104,"captain & wicket keeper",2013-04-19 00:00:00.000
2013,"20130424MI","29th match (N)","RV Uthappa",1020,"c †Gilchrist b Awana",37,33,44,4,0,112.12,"wicket keeper",2013-04-21 00:00:00.000
2013,"20130426KKR","31","AJ Finch",1166,"c Kartik b Rampaul",18,15,16,4,0,120,"captain",2013-04-23 00:00:00.000
2013,"20130428DC","35th match (N)","AC Gilchrist",1061,"c Morgan b Bhatia",27,27,43,4,0,100,"captain & wicket keeper",2013-04-26 00:00:00.000
2013,"20130430CSK","39th match (N)","RV Uthappa",1020,"c Chand b Pathan",37,33,44,4,0,112.12,"wicket keeper",2013-04-28 00:00:00.000
2013,"20130501SH","40th match (D/N)","R Dravid",1023,"b Henriques",22,17,30,4,0,129.41,"captain",2013-04-29 00:00:00.000
2013,"20130514CSK","59th match (N)","AC Gilchrist",1061,"b Sammy",26,22,34,4,0,118.18,"captain & wicket keeper",2013-11-05 00:00:00.000
2013,"20130515PW","62nd match (N)","KD Karthik",1076,"c White b KV Sharma",30,23,44,4,0,130.43,"wicket keeper",2013-05-13 00:00:00.000
2014,"20140426RR","11th match (N)","V Kohli",1024,"b Narine",31,23,36,4,0,134.78,"captain",2014-04-24 00:00:00.000
2014,"20140503RR","19th match (N)","SV Samson",1293,"b Shakib Al Hasan",20,19,29,4,0,105.26,"wicket keeper",2014-04-29 00:00:00.000
2014,"20140503RR","19th match (N)","G Gambhir",1048,"c Iqbal Abdulla b Bhatia",45,44,65,4,0,102.27,"captain",2014-04-29 00:00:00.000
2014,"20140507KKR","24th match (N)","S Dhawan",1003,"c de Villiers b Aaron",37,36,66,4,0,102.77,"captain",2014-04-05 00:00:00.000
2014,"20140518KKR","38th match (N)","PA Patel",1010,"c Karthik b Mohammed Shami",29,28,57,4,0,103.57,"wicket keeper",2014-05-13 00:00:00.000
2014,"20140525MI","52nd match (N)","WP Saha",1102,"c Rahane b Tewatia",27,20,32,4,0,135,"wicket keeper",2014-05-23 00:00:00.000
2014,"20140525KXP","51","RG Sharma",1064,"b Unadkat",30,21,25,4,0,142.85,"captain",2014-05-23 00:00:00.000
2014,"20140530KXP","53rd match (D/N)","YV Takawale",1142,"lbw b Ashwin",19,17,18,4,0,111.76,"wicket keeper",2014-05-24 00:00:00.000
2015,"20150413SH","5th match (N)","RV Uthappa",1020,"c Sammy b Ahmed",35,28,52,4,0,125,"wicket keeper",2015-11-04 00:00:00.000
2015,"20150420KKR","13th match (D/N)","DA Warner",1121,"c & b Duminy",28,20,35,4,0,140,"captain",2015-04-18 00:00:00.000
2015,"20150424RCB","18th match (N)","WP Saha",1102,"b Morris",19,8,14,4,0,237.5,"wicket keeper",2015-04-21 00:00:00.000
2015,"20150429nr","26th match (N)","KM Jadhav",1195,"c Starc b Patel",33,29,55,4,0,113.79,"wicket keeper",2015-04-26 00:00:00.000
2015,"20150505MI","36th match (N)","SR Watson",1182,"c †Jadhav b Mathews",21,24,35,4,0,87.5,"captain",2015-03-05 00:00:00.000
2015,"20150507SH","37th match (D/N)","KD Karthik",1076,"c Smith b Nehra",23,20,43,4,0,115,"wicket keeper",2015-04-05 00:00:00.000
2015,"20150511SH","44th match (D/N)","G Gambhir",1048,"c Vijay b Gurkeerat Singh",24,23,39,4,0,104.34,"captain",2015-09-05 00:00:00.000
2016,"20160411GL","Qualifier 2 (N)","KD Karthik",1076,"c Sharma b Nehra",28,26,45,4,0,107.69,"wicket keeper",2015-05-22 00:00:00.000
2016,"20160416KKR","5th match (N)","PA Patel",1010,"run out (Hogg/†Uthappa)",23,20,27,4,0,115,"wicket keeper",2016-04-13 00:00:00.000
2016,"20160501MI","25th match (N)","KD Karthik",1076,"c Rahane b Dinda",33,20,31,4,0,165,"wicket keeper",2016-04-29 00:00:00.000
2016,"20160504KKR","28th match (D/N)","WP Saha",1102,"b Bravo",33,19,31,4,0,173.68,"wicket keeper",2016-01-05 00:00:00.000
2016,"20160505RPS","29th match (N)","PA Patel",1010,"c †Dhoni b Dinda",21,15,17,4,0,140,"wicket keeper",2016-01-05 00:00:00.000
2016,"20160506SH","30th match (N)","V Kohli",1024,"c Russell b Morkel",52,44,66,4,0,118.18,"captain",2016-02-05 00:00:00.000
2016,"20160510SH","36th match (N)","M Vijay",1118,"c Brathwaite b Morris",25,16,24,4,0,156.25,"captain",2016-07-05 00:00:00.000
2016,"20160527SH","55th match (D/N)","RV Uthappa",1020,"c Williamson b Sran",25,17,17,4,0,147.05,"wicket keeper",2016-05-22 00:00:00.000
2017,"20170409MI","2nd match (N)","PA Patel",1010,"b Imran Tahir",19,14,20,4,0,135.71,"wicket keeper",2017-06-04 00:00:00.000
2017,"20170411DC","5th match (N)","SR Watson",1182,"st †Pant b Nadeem",24,24,42,4,0,100,"captain",2017-08-04 00:00:00.000
2017,"20170417KKR","14th match (D/N)","DA Warner",1121,"c Woakes b Kuldeep Yadav",26,30,42,4,0,86.66,"captain",2017-04-15 00:00:00.000
2017,"20170426KKR","26th match (D/N)","SK Raina",1012,"c Maxwell b Patel",32,24,42,4,0,133.33,"captain",2017-04-23 00:00:00.000
2017,"20170428KKR","28th match (N)","PA Patel",1010,"b Washington Sundar",33,27,42,4,0,122.22,"wicket keeper",2017-04-24 00:00:00.000
2018,"20180409SH","Final (N)","RG Sharma",1064,"c Thakur b Zampa",24,22,36,4,0,109.09,"captain",2017-05-21 00:00:00.000
2019,"20190329SH","4th match (N)","AM Rahane",1111,"b Ashwin",27,20,36,4,0,135,"captain",2019-03-25 00:00:00.000
2019,"20190406CSK","14th match (N)","AM Rahane",1111,"lbw b Chahal",22,20,37,4,0,110,"captain",2019-02-04 00:00:00.000
2019,"20190416KXP","28th match (N)","PA Patel",1010,"c Agarwal b R Ashwin",19,9,15,4,0,211.11,"wicket keeper",2019-04-13 00:00:00.000
2019,"20190508DC","54th match (N)","WP Saha",1102,"c Yadav b Saini",20,11,21,4,0,181.81,"wicket keeper",2019-04-05 00:00:00.000
2008,"20080423CSK","8th match (N)","ST Jayasuriya",1001,"c Joginder Sharma b Gony",20,11,18,4,0,181.81,"normal player",2008-04-23 00:00:00.000
2008,"20080425KXP","10th match (N)","DJ Bravo",1005,"b Chawla",23,21,23,4,0,109.52,"normal player",2008-04-25 00:00:00.000
2008,"20080504MI","22nd match (N)","JR Hopes",1186,"c Hodge b Dinda",18,12,16,4,0,150,"normal player",2008-03-05 00:00:00.000
2008,"20080513KKR","34th match (N)","V Kohli",1024,"b Chawla",21,22,31,4,0,95.45,"normal player",2008-12-05 00:00:00.000
2009,"20090512RCB","38th match","V Kohli",1024,"c Duminy b Nanda",20,22,29,4,0,90.9,"normal player",2009-10-05 00:00:00.000
2009,"20090512RCB","38th match","ST Jayasuriya",1001,"lbw b van der Merwe",29,27,36,4,0,107.4,"normal player",2009-10-05 00:00:00.000
2011,"20110508RCB","47th match (N)","PC Valthaty",1082,"c Mithun b Gayle",21,16,22,4,0,131.25,"normal player",2011-06-05 00:00:00.000
2011,"20110508RCB","47th match (N)","V Kohli",1024,"b Chawla",27,31,46,4,0,87.09,"normal player",2011-06-05 00:00:00.000
2011,"20110508RCB","47th match (N)","TM Dilshan",1075,"c Kumar b McLaren",16,9,23,4,0,177.77,"normal player",2011-06-05 00:00:00.000
2012,"20120408RR","3rd match (D/N)","SPD Smith",1242,"c Pollard b Patel",39,32,49,4,0,121.87,"normal player",2012-06-04 00:00:00.000
2012,"20120421CSK","22nd match (N)","SE Marsh",1170,"c †Bisla b Lee",33,30,52,4,0,110,"normal player",2012-04-18 00:00:00.000
2012,"20120428KKR","33rd match (D/N)","SR Tendulkar",1002,"c †Saini b Azhar Mahmood",34,29,45,4,0,117.24,"normal player",2012-04-25 00:00:00.000
2012,"20120428KKR","33rd match (D/N)","Mandeep Singh",1222,"c †Karthik b Singh",22,16,22,4,0,137.5,"normal player",2012-04-25 00:00:00.000
2012,"20120430KKR","37th match (D/N)","S Badrinath",1016,"c sub (P Dogra) b Azhar Mahmood",25,18,34,4,0,138.88,"normal player",2012-04-28 00:00:00.000
2012,"20120506MI","45th match (N)","SR Tendulkar",1002,"c †Uthappa b Nehra",34,35,59,4,0,97.14,"normal player",2012-03-05 00:00:00.000
2012,"20120512CSK","54th match (N)","SR Tendulkar",1002,"c & b Patel",24,27,43,4,0,88.88,"normal player",2012-09-05 00:00:00.000
2012,"20120513KXP","55th match (D/N)","DJ Harris",1250,"c Jayawardene b Morkel",19,17,20,4,0,111.76,"normal player",2012-10-05 00:00:00.000
2012,"20120513RR","57th match (N)","AP Majumdar",1270,"c Khan b Patel",31,26,42,4,0,119.23,"normal player",2012-11-05 00:00:00.000
2012,"20120514CSK","58th match (D/N)","MK Tiwary",1077,"lbw b Pollard",27,25,35,4,0,108,"normal player",2012-12-05 00:00:00.000
2013,"20130406RR","1","DA Warner",1121,"c Kallis b Narine",21,19,30,4,0,110.52,"normal player",2013-03-04 00:00:00.000
2013,"20130407KXP","2nd match (N)","SR Tendulkar",1002,"run out (Unadkat/†Arun Karthik)",23,19,38,4,0,121.05,"normal player",2013-04-04 00:00:00.000
2013,"20130409RCB","6th match (D/N)","Mandeep Singh",1222,"b Sharma",31,26,42,4,0,119.23,"normal player",2013-07-04 00:00:00.000
2013,"20130415PW","16th match (N)","S Badrinath",1016,"c Agarwal b Syed Mohammad",34,29,40,4,0,117.24,"normal player",2013-04-13 00:00:00.000
2013,"20130417SH","19th match (N)","S Badrinath",1016,"c Smith b Marsh",34,26,39,4,0,130.76,"normal player",2013-04-15 00:00:00.000
2013,"20130419SH","21","V Sehwag",1049,"c Kohli b McDonald",25,23,30,4,0,108.69,"normal player",2013-04-16 00:00:00.000
2013,"20130422CSK","26th match (D/N)","YK Pathan",1033,"run out (Bravo/†Dhoni)",25,22,40,4,0,113.63,"normal player",2013-04-20 00:00:00.000
