match_key,innings,team,batsman,player_key,batting_position,Season
"20090518KKR",1,"Chennai Super Kings","SK Raina",1012,3,"2009"
"20090520CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2009"
"20100316CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2010"
"20100331CSK",2,"Chennai Super Kings","SK Raina",1012,3,"2010"
"20100403CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2010"
"20100406CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2010"
"20100413CSK",2,"Chennai Super Kings","SK Raina",1012,3,"2010"
"20100418CSK",2,"Chennai Super Kings","SK Raina",1012,3,"2010"
"20100425CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2010"
"20110408CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2011"
"20110416CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2011"
"20110418KTK",1,"Chennai Super Kings","SK Raina",1012,3,"2011"
"20110425CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2011"
"20110501CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2011"
"20110504CSK",2,"Chennai Super Kings","SK Raina",1012,3,"2011"
"20110507KKR",1,"Chennai Super Kings","SK Raina",1012,3,"2011"
"20110509CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2011"
"20110512CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2011"
"20110518CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2011"
"20110522RCB",1,"Chennai Super Kings","SK Raina",1012,3,"2011"
"20120412CSK",2,"Chennai Super Kings","SK Raina",1012,3,"2012"
"20120419CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2012"
"20120421CSK",2,"Chennai Super Kings","SK Raina",1012,3,"2012"
"20120428KXP",2,"Chennai Super Kings","SK Raina",1012,3,"2012"
"20120430KKR",1,"Chennai Super Kings","SK Raina",1012,3,"2012"
"20120504CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2012"
"20120510CSK",2,"Chennai Super Kings","SK Raina",1012,3,"2012"
"20120512CSK",2,"Chennai Super Kings","SK Raina",1012,3,"2012"
"20120517KXP",1,"Chennai Super Kings","SK Raina",1012,3,"2012"
"20120523CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2012"
"20120525CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2012"
"20120527KKR",1,"Chennai Super Kings","SK Raina",1012,3,"2012"
"20130413CSK",2,"Chennai Super Kings","SK Raina",1012,3,"2013"
"20130418CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2013"
"20130422CSK",2,"Chennai Super Kings","SK Raina",1012,3,"2013"
"20130425CSK",2,"Chennai Super Kings","SK Raina",1012,3,"2013"
"20130428CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2013"
"20130430CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2013"
"20130502CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2013"
"20130508CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2013"
"20130514CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2013"
"20130518RCB",2,"Chennai Super Kings","SK Raina",1012,3,"2013"
"20130521CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2013"
"20140418KXP",1,"Chennai Super Kings","SK Raina",1012,3,"2014"
"20140421CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2014"
"20140423CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2014"
"20140425CSK",2,"Chennai Super Kings","SK Raina",1012,3,"2014"
"20140427CSK",2,"Chennai Super Kings","SK Raina",1012,3,"2014"
"20140502CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2014"
"20140505CSK",2,"Chennai Super Kings","SK Raina",1012,3,"2014"
"20140507KXP",2,"Chennai Super Kings","SK Raina",1012,3,"2014"
"20140510CSK",2,"Chennai Super Kings","SK Raina",1012,3,"2014"
"20140513CSK",2,"Chennai Super Kings","SK Raina",1012,3,"2014"
"20140520KKR",1,"Chennai Super Kings","SK Raina",1012,3,"2014"
"20140524CSK",2,"Chennai Super Kings","SK Raina",1012,3,"2014"
"20140528CSK",2,"Chennai Super Kings","SK Raina",1012,3,"2014"
"20140530KXP",2,"Chennai Super Kings","SK Raina",1012,3,"2014"
"20150409CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2015"
"20150411CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2015"
"20150422CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2015"
"20150425CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2015"
"20150428CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2015"
"20150504CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2015"
"20150510CSK",1,"Chennai Super Kings","SK Raina",1012,3,"2015"
"20080513KKR",2,"Delhi Daredevils","G Gambhir",1048,1,"2008"
"20080513KKR",2,"Delhi Daredevils","V Sehwag",1049,2,"2008"
"20080513KKR",2,"Delhi Daredevils","AB de Villiers",1074,3,"2008"
"20080513KKR",2,"Delhi Daredevils","MK Tiwary",1077,4,"2008"
"20080513KKR",2,"Delhi Daredevils","TM Dilshan",1075,5,"2008"
"20080513KKR",2,"Delhi Daredevils","S Dhawan",1003,6,"2008"
"20080513KKR",2,"Delhi Daredevils","A Mishra",1099,7,"2008"
"20080513KKR",2,"Delhi Daredevils","MF Maharoof",1144,8,"2008"
"20080513KKR",2,"Delhi Daredevils","VY Mahesh",1493,9,"2008"
"20080513KKR",2,"Delhi Daredevils","PJ Sangwan",1100,10,"2008"
"20090502CSK",2,"Delhi Daredevils","G Gambhir",1048,1,"2009"
"20090502CSK",2,"Delhi Daredevils","DA Warner",1121,2,"2009"
"20090502CSK",2,"Delhi Daredevils","AB de Villiers",1074,3,"2009"
"20090502CSK",2,"Delhi Daredevils","TM Dilshan",1075,4,"2009"
"20090502CSK",2,"Delhi Daredevils","KD Karthik",1076,5,"2009"
"20090502CSK",2,"Delhi Daredevils","M Manhas",1092,6,"2009"
"20090502CSK",2,"Delhi Daredevils","R Bhatia",1122,7,"2009"
"20090502CSK",2,"Delhi Daredevils","PJ Sangwan",1100,8,"2009"
"20090502CSK",2,"Delhi Daredevils","A Mishra",1099,9,"2009"
"20100407KKR",2,"Delhi Daredevils","DA Warner",1121,1,"2010"
"20100407KKR",2,"Delhi Daredevils","G Gambhir",1048,2,"2010"
"20100407KKR",2,"Delhi Daredevils","V Sehwag",1049,3,"2010"
"20100407KKR",2,"Delhi Daredevils","PD Collingwood",1471,4,"2010"
"20100407KKR",2,"Delhi Daredevils","KD Karthik",1076,5,"2010"
"20100407KKR",2,"Delhi Daredevils","KM Jadhav",1195,6,"2010"
"20100407KKR",2,"Delhi Daredevils","MF Maharoof",1144,7,"2010"
"20100407KKR",2,"Delhi Daredevils","R Bhatia",1122,8,"2010"
"20100407KKR",2,"Delhi Daredevils","DL Vettori",1078,9,"2010"
"20100407KKR",2,"Delhi Daredevils","A Mishra",1099,10,"2010"
"20110428KKR",2,"Delhi Daredevils","DA Warner",1121,1,"2011"
"20110428KKR",2,"Delhi Daredevils","V Sehwag",1049,2,"2011"
"20110428KKR",2,"Delhi Daredevils","JR Hopes",1186,3,"2011"
"20110428KKR",2,"Delhi Daredevils","IK Pathan",1045,4,"2011"
"20110428KKR",2,"Delhi Daredevils","TR Birt",1210,5,"2011"
"20110428KKR",2,"Delhi Daredevils","Y Venugopal Rao",1070,6,"2011"
"20110428KKR",2,"Delhi Daredevils","NV Ojha",1116,7,"2011"
"20110428KKR",2,"Delhi Daredevils","Y Nagar",1150,8,"2011"
"20110428KKR",2,"Delhi Daredevils","M Morkel",1136,9,"2011"
"20110428KKR",2,"Delhi Daredevils","UT Yadav",1167,10,"2011"
"20110512CSK",2,"Delhi Daredevils","NV Ojha",1116,1,"2011"
"20110512CSK",2,"Delhi Daredevils","DA Warner",1121,2,"2011"
"20110512CSK",2,"Delhi Daredevils","CA Ingram",1220,3,"2011"
"20110512CSK",2,"Delhi Daredevils","IK Pathan",1045,4,"2011"
"20110512CSK",2,"Delhi Daredevils","Y Venugopal Rao",1070,5,"2011"
"20110512CSK",2,"Delhi Daredevils","JR Hopes",1186,6,"2011"
"20110512CSK",2,"Delhi Daredevils","AB McDonald",1149,7,"2011"
"20110512CSK",2,"Delhi Daredevils","Y Nagar",1150,8,"2011"
"20110515KXP",2,"Delhi Daredevils","NV Ojha",1116,1,"2011"
"20110515KXP",2,"Delhi Daredevils","DA Warner",1121,2,"2011"
"20110515KXP",2,"Delhi Daredevils","Y Venugopal Rao",1070,3,"2011"
"20110515KXP",2,"Delhi Daredevils","S Sriram",1228,4,"2011"
"20110515KXP",2,"Delhi Daredevils","IK Pathan",1045,5,"2011"
"20110515KXP",2,"Delhi Daredevils","JR Hopes",1186,6,"2011"
"20110515KXP",2,"Delhi Daredevils","Y Nagar",1150,7,"2011"
"20110515KXP",2,"Delhi Daredevils","TR Birt",1210,8,"2011"
"20110515KXP",2,"Delhi Daredevils","M Morkel",1136,9,"2011"
"20110515KXP",2,"Delhi Daredevils","VR Aaron",1229,10,"2011"
"20120407RCB",2,"Delhi Daredevils","AJ Finch",1166,1,"2012"
"20120407RCB",2,"Delhi Daredevils","V Sehwag",1049,2,"2012"
"20120407RCB",2,"Delhi Daredevils","NV Ojha",1116,3,"2012"
"20120407RCB",2,"Delhi Daredevils","Y Venugopal Rao",1070,4,"2012"
"20120407RCB",2,"Delhi Daredevils","GJ Maxwell",1241,5,"2012"
"20120407RCB",2,"Delhi Daredevils","Y Nagar",1150,6,"2012"
"20120407RCB",2,"Delhi Daredevils","IK Pathan",1045,7,"2012"
"20120407RCB",2,"Delhi Daredevils","DAJ Bracewell",1249,8,"2012"
"20120407RCB",2,"Delhi Daredevils","M Morkel",1136,9,"2012"
"20120517RCB",2,"Delhi Daredevils","UBT Chand",1165,1,"2012"
"20120517RCB",2,"Delhi Daredevils","DA Warner",1121,2,"2012"
"20120517RCB",2,"Delhi Daredevils","Y Venugopal Rao",1070,3,"2012"
"20120517RCB",2,"Delhi Daredevils","DPMD Jayawardene",1044,4,"2012"
"20120517RCB",2,"Delhi Daredevils","LRPL Taylor",1021,5,"2012"
"20120517RCB",2,"Delhi Daredevils","NV Ojha",1116,6,"2012"
"20120517RCB",2,"Delhi Daredevils","AD Russell",1274,7,"2012"
"20120517RCB",2,"Delhi Daredevils","IK Pathan",1045,8,"2012"
"20120517RCB",2,"Delhi Daredevils","P Negi",1261,9,"2012"
"20120517RCB",2,"Delhi Daredevils","UT Yadav",1167,10,"2012"
"20120522KKR",2,"Delhi Daredevils","DA Warner",1121,1,"2012"
"20120522KKR",2,"Delhi Daredevils","V Sehwag",1049,2,"2012"
"20120522KKR",2,"Delhi Daredevils","DPMD Jayawardene",1044,3,"2012"
"20120522KKR",2,"Delhi Daredevils","NV Ojha",1116,4,"2012"
"20120522KKR",2,"Delhi Daredevils","Y Venugopal Rao",1070,5,"2012"
"20120522KKR",2,"Delhi Daredevils","P Negi",1261,6,"2012"
"20120522KKR",2,"Delhi Daredevils","LRPL Taylor",1021,7,"2012"
"20120522KKR",2,"Delhi Daredevils","IK Pathan",1045,8,"2012"
"20120522KKR",2,"Delhi Daredevils","M Morkel",1136,9,"2012"
"20120522KKR",2,"Delhi Daredevils","UT Yadav",1167,10,"2012"
"20120525CSK",2,"Delhi Daredevils","DPMD Jayawardene",1044,1,"2012"
"20120525CSK",2,"Delhi Daredevils","DA Warner",1121,2,"2012"
"20120525CSK",2,"Delhi Daredevils","V Sehwag",1049,3,"2012"
"20120525CSK",2,"Delhi Daredevils","LRPL Taylor",1021,4,"2012"
"20120525CSK",2,"Delhi Daredevils","AD Russell",1274,5,"2012"
"20120525CSK",2,"Delhi Daredevils","NV Ojha",1116,6,"2012"
"20120525CSK",2,"Delhi Daredevils","Y Venugopal Rao",1070,7,"2012"
"20120525CSK",2,"Delhi Daredevils","P Negi",1261,8,"2012"
"20120525CSK",2,"Delhi Daredevils","Sunny Gupta",1277,9,"2012"
"20120525CSK",2,"Delhi Daredevils","UT Yadav",1167,10,"2012"
"20120525CSK",2,"Delhi Daredevils","VR Aaron",1229,11,"2012"
"20130418CSK",2,"Delhi Daredevils","DA Warner",1121,1,"2013"
"20130418CSK",2,"Delhi Daredevils","V Sehwag",1049,2,"2013"
"20130418CSK",2,"Delhi Daredevils","MC Juneja",1278,3,"2013"
"20130418CSK",2,"Delhi Daredevils","DPMD Jayawardene",1044,4,"2013"
"20130418CSK",2,"Delhi Daredevils","KM Jadhav",1195,5,"2013"
"20130418CSK",2,"Delhi Daredevils","BMAJ Mendis",1290,6,"2013"
"20130418CSK",2,"Delhi Daredevils","IK Pathan",1045,7,"2013"
"20130418CSK",2,"Delhi Daredevils","AB Agarkar",1057,8,"2013"
"20130418CSK",2,"Delhi Daredevils","M Morkel",1136,9,"2013"
"20130418CSK",2,"Delhi Daredevils","S Nadeem",1187,10,"2013"
"20130418CSK",2,"Delhi Daredevils","UT Yadav",1167,11,"2013"
"20130510RCB",2,"Delhi Daredevils","DPMD Jayawardene",1044,1,"2013"
"20130510RCB",2,"Delhi Daredevils","V Sehwag",1049,2,"2013"
"20130510RCB",2,"Delhi Daredevils","UBT Chand",1165,3,"2013"
"20130510RCB",2,"Delhi Daredevils","DA Warner",1121,4,"2013"
"20130510RCB",2,"Delhi Daredevils","BJ Rohrer",1295,5,"2013"
"20130510RCB",2,"Delhi Daredevils","KM Jadhav",1195,6,"2013"
"20130510RCB",2,"Delhi Daredevils","IK Pathan",1045,7,"2013"
"20130510RCB",2,"Delhi Daredevils","M Morkel",1136,8,"2013"
"20130510RCB",2,"Delhi Daredevils","UT Yadav",1167,9,"2013"
"20130514CSK",2,"Delhi Daredevils","V Sehwag",1049,1,"2013"
"20130514CSK",2,"Delhi Daredevils","J Botha",1141,2,"2013"
"20130514CSK",2,"Delhi Daredevils","UBT Chand",1165,3,"2013"
"20130514CSK",2,"Delhi Daredevils","DA Warner",1121,4,"2013"
"20130514CSK",2,"Delhi Daredevils","KM Jadhav",1195,5,"2013"
"20130514CSK",2,"Delhi Daredevils","BJ Rohrer",1295,6,"2013"
"20130514CSK",2,"Delhi Daredevils","RE van der Merwe",1104,7,"2013"
"20130514CSK",2,"Delhi Daredevils","IK Pathan",1045,8,"2013"
"20130514CSK",2,"Delhi Daredevils","UT Yadav",1167,9,"2013"
"20130514CSK",2,"Delhi Daredevils","A Nehra",1123,10,"2013"
"20130514CSK",2,"Delhi Daredevils","S Kaul",1312,11,"2013"
"20130516KXP",2,"Delhi Daredevils","DPMD Jayawardene",1044,1,"2013"
"20130516KXP",2,"Delhi Daredevils","UBT Chand",1165,2,"2013"
"20130516KXP",2,"Delhi Daredevils","IK Pathan",1045,3,"2013"
"20130516KXP",2,"Delhi Daredevils","DA Warner",1121,4,"2013"
"20130516KXP",2,"Delhi Daredevils","V Sehwag",1049,5,"2013"
"20130516KXP",2,"Delhi Daredevils","BJ Rohrer",1295,6,"2013"
"20130516KXP",2,"Delhi Daredevils","CM Gautam",1308,7,"2013"
"20130516KXP",2,"Delhi Daredevils","M Morkel",1136,8,"2013"
"20140421CSK",2,"Delhi Daredevils","MA Agarwal",1163,1,"2014"
"20140421CSK",2,"Delhi Daredevils","M Vijay",1118,2,"2014"
"20140421CSK",2,"Delhi Daredevils","KD Karthik",1076,3,"2014"
"20140421CSK",2,"Delhi Daredevils","MK Tiwary",1077,4,"2014"
"20140421CSK",2,"Delhi Daredevils","JP Duminy",1004,5,"2014"
"20140421CSK",2,"Delhi Daredevils","LRPL Taylor",1021,6,"2014"
"20140421CSK",2,"Delhi Daredevils","JDS Neesham",1321,7,"2014"
"20140421CSK",2,"Delhi Daredevils","S Nadeem",1187,8,"2014"
"20140421CSK",2,"Delhi Daredevils","Mohammed Shami",1289,9,"2014"
"20140421CSK",2,"Delhi Daredevils","JD Unadkat",1288,10,"2014"
"20140513RCB",2,"Delhi Daredevils","M Vijay",1118,1,"2014"
"20140513RCB",2,"Delhi Daredevils","Q de Kock",1297,2,"2014"
"20140513RCB",2,"Delhi Daredevils","MA Agarwal",1163,3,"2014"
"20140513RCB",2,"Delhi Daredevils","KP Pietersen",1022,4,"2014"
"20140513RCB",2,"Delhi Daredevils","JP Duminy",1004,5,"2014"
"20140513RCB",2,"Delhi Daredevils","KD Karthik",1076,6,"2014"
"20140513RCB",2,"Delhi Daredevils","KM Jadhav",1195,7,"2014"
"20140513RCB",2,"Delhi Daredevils","R Shukla",1283,8,"2014"
"20140513RCB",2,"Delhi Daredevils","Mohammed Shami",1289,9,"2014"
"20150409CSK",2,"Delhi Daredevils","MA Agarwal",1163,1,"2015"
"20150409CSK",2,"Delhi Daredevils","CM Gautam",1308,2,"2015"
"20150409CSK",2,"Delhi Daredevils","JA Morkel",1065,3,"2015"
"20150409CSK",2,"Delhi Daredevils","SS Iyer",1339,4,"2015"
"20150409CSK",2,"Delhi Daredevils","KM Jadhav",1195,5,"2015"
"20150409CSK",2,"Delhi Daredevils","Yuvraj Singh",1042,6,"2015"
"20150409CSK",2,"Delhi Daredevils","JP Duminy",1004,7,"2015"
"20150409CSK",2,"Delhi Daredevils","NM Coulter-Nile",1316,8,"2015"
"20150409CSK",2,"Delhi Daredevils","A Mishra",1099,9,"2015"
"20150409CSK",2,"Delhi Daredevils","Imran Tahir",1332,10,"2015"
"20150507KKR",2,"Delhi Daredevils","MK Tiwary",1077,1,"2015"
"20150507KKR",2,"Delhi Daredevils","SS Iyer",1339,2,"2015"
"20150507KKR",2,"Delhi Daredevils","JP Duminy",1004,3,"2015"
"20150507KKR",2,"Delhi Daredevils","KM Jadhav",1195,4,"2015"
"20150507KKR",2,"Delhi Daredevils","Yuvraj Singh",1042,5,"2015"
"20150507KKR",2,"Delhi Daredevils","AD Mathews",1138,6,"2015"
"20150507KKR",2,"Delhi Daredevils","SS Tiwary",1095,7,"2015"
"20150507KKR",2,"Delhi Daredevils","JA Morkel",1065,8,"2015"
"20160507KXP",2,"Delhi Daredevils","Q de Kock",1297,1,"2016"
"20160507KXP",2,"Delhi Daredevils","SV Samson",1293,2,"2016"
"20160507KXP",2,"Delhi Daredevils","KK Nair",1279,3,"2016"
"20160507KXP",2,"Delhi Daredevils","SW Billings",1367,4,"2016"
"20160507KXP",2,"Delhi Daredevils","CR Brathwaite",1354,5,"2016"
"20160507KXP",2,"Delhi Daredevils","CH Morris",1292,6,"2016"
"20160507KXP",2,"Delhi Daredevils","RR Pant",1366,7,"2016"
"20170408RCB",2,"Delhi Daredevils","AP Tare",1313,1,"2017"
"20170408RCB",2,"Delhi Daredevils","SW Billings",1367,2,"2017"
"20170408RCB",2,"Delhi Daredevils","KK Nair",1279,3,"2017"
"20170408RCB",2,"Delhi Daredevils","SV Samson",1293,4,"2017"
"20170408RCB",2,"Delhi Daredevils","RR Pant",1366,5,"2017"
"20170408RCB",2,"Delhi Daredevils","CH Morris",1292,6,"2017"
"20170408RCB",2,"Delhi Daredevils","CR Brathwaite",1354,7,"2017"
"20170408RCB",2,"Delhi Daredevils","PJ Cummins",1350,8,"2017"
"20170408RCB",2,"Delhi Daredevils","A Mishra",1099,9,"2017"
"20170408RCB",2,"Delhi Daredevils","S Nadeem",1187,10,"2017"
"20170408RCB",2,"Delhi Daredevils","Z Khan",1008,11,"2017"
"20170514RCB",2,"Delhi Daredevils","SV Samson",1293,1,"2017"
"20170514RCB",2,"Delhi Daredevils","SS Iyer",1339,2,"2017"
"20170514RCB",2,"Delhi Daredevils","KK Nair",1279,3,"2017"
"20170514RCB",2,"Delhi Daredevils","RR Pant",1366,4,"2017"
"20170514RCB",2,"Delhi Daredevils","MN Samuels",1243,5,"2017"
"20170514RCB",2,"Delhi Daredevils","CJ Anderson",1317,6,"2017"
"20170514RCB",2,"Delhi Daredevils","PJ Cummins",1350,7,"2017"
"20170514RCB",2,"Delhi Daredevils","Mohammed Shami",1289,8,"2017"
"20170514RCB",2,"Delhi Daredevils","A Mishra",1099,9,"2017"
"20170514RCB",2,"Delhi Daredevils","S Nadeem",1187,10,"2017"
"20170514RCB",2,"Delhi Daredevils","Z Khan",1008,11,"2017"
"20080427KXP",1,"Delhi Daredevils","G Gambhir",1048,1,"2008"
"20080427KXP",1,"Delhi Daredevils","V Sehwag",1049,2,"2008"
"20080427KXP",1,"Delhi Daredevils","S Dhawan",1003,3,"2008"
"20080427KXP",1,"Delhi Daredevils","Shoaib Malik",1492,4,"2008"
"20080427KXP",1,"Delhi Daredevils","MK Tiwary",1077,5,"2008"
"20080427KXP",1,"Delhi Daredevils","KD Karthik",1076,6,"2008"
"20080427KXP",1,"Delhi Daredevils","R Bhatia",1122,7,"2008"
"20080427KXP",1,"Delhi Daredevils","MF Maharoof",1144,8,"2008"
"20080427KXP",1,"Delhi Daredevils","VY Mahesh",1493,9,"2008"
"20080508CSK",1,"Delhi Daredevils","G Gambhir",1048,1,"2008"
"20080508CSK",1,"Delhi Daredevils","V Sehwag",1049,2,"2008"
"20080508CSK",1,"Delhi Daredevils","AB de Villiers",1074,3,"2008"
"20080508CSK",1,"Delhi Daredevils","S Dhawan",1003,4,"2008"
"20080508CSK",1,"Delhi Daredevils","Shoaib Malik",1492,5,"2008"
"20080508CSK",1,"Delhi Daredevils","KD Karthik",1076,6,"2008"
"20080508CSK",1,"Delhi Daredevils","MK Tiwary",1077,7,"2008"
"20080517KXP",1,"Delhi Daredevils","G Gambhir",1048,1,"2008"
"20080517KXP",1,"Delhi Daredevils","V Sehwag",1049,2,"2008"
"20080517KXP",1,"Delhi Daredevils","S Dhawan",1003,3,"2008"
"20080517KXP",1,"Delhi Daredevils","TM Dilshan",1075,4,"2008"
"20080517KXP",1,"Delhi Daredevils","MF Maharoof",1144,5,"2008"
"20080517KXP",1,"Delhi Daredevils","Shoaib Malik",1492,6,"2008"
"20090515KXP",1,"Delhi Daredevils","G Gambhir",1048,1,"2009"
"20090515KXP",1,"Delhi Daredevils","V Sehwag",1049,2,"2009"
"20090515KXP",1,"Delhi Daredevils","TM Dilshan",1075,3,"2009"
"20090515KXP",1,"Delhi Daredevils","AB de Villiers",1074,4,"2009"
"20090515KXP",1,"Delhi Daredevils","M Manhas",1092,5,"2009"
"20090515KXP",1,"Delhi Daredevils","KD Karthik",1076,6,"2009"
"20090515KXP",1,"Delhi Daredevils","MF Maharoof",1144,7,"2009"
"20090515KXP",1,"Delhi Daredevils","DL Vettori",1078,8,"2009"
"20090515KXP",1,"Delhi Daredevils","R Bhatia",1122,9,"2009"
"20090515KXP",1,"Delhi Daredevils","PJ Sangwan",1100,10,"2009"
"20090515KXP",1,"Delhi Daredevils","A Nehra",1123,11,"2009"
"20090519RCB",1,"Delhi Daredevils","G Gambhir",1048,1,"2009"
"20090519RCB",1,"Delhi Daredevils","V Sehwag",1049,2,"2009"
"20090519RCB",1,"Delhi Daredevils","M Manhas",1092,3,"2009"
"20090519RCB",1,"Delhi Daredevils","AB de Villiers",1074,4,"2009"
"20090519RCB",1,"Delhi Daredevils","KD Karthik",1076,5,"2009"
"20090519RCB",1,"Delhi Daredevils","AB McDonald",1149,6,"2009"
"20090519RCB",1,"Delhi Daredevils","Y Nagar",1150,7,"2009"
"20090519RCB",1,"Delhi Daredevils","MF Maharoof",1144,8,"2009"
"20090519RCB",1,"Delhi Daredevils","DL Vettori",1078,9,"2009"
"20100319CSK",1,"Delhi Daredevils","DA Warner",1121,1,"2010"
"20100319CSK",1,"Delhi Daredevils","V Sehwag",1049,2,"2010"
"20100319CSK",1,"Delhi Daredevils","TM Dilshan",1075,3,"2010"
"20100319CSK",1,"Delhi Daredevils","KD Karthik",1076,4,"2010"
"20100319CSK",1,"Delhi Daredevils","AB de Villiers",1074,5,"2010"
"20100319CSK",1,"Delhi Daredevils","M Manhas",1092,6,"2010"
"20100319CSK",1,"Delhi Daredevils","R Bhatia",1122,7,"2010"
"20100319CSK",1,"Delhi Daredevils","A Mishra",1099,8,"2010"
"20100411KXP",1,"Delhi Daredevils","DA Warner",1121,1,"2010"
"20100411KXP",1,"Delhi Daredevils","V Sehwag",1049,2,"2010"
"20100411KXP",1,"Delhi Daredevils","G Gambhir",1048,3,"2010"
"20100411KXP",1,"Delhi Daredevils","PD Collingwood",1471,4,"2010"
"20100411KXP",1,"Delhi Daredevils","KD Karthik",1076,5,"2010"
"20100411KXP",1,"Delhi Daredevils","DL Vettori",1078,6,"2010"
"20100411KXP",1,"Delhi Daredevils","M Manhas",1092,7,"2010"
"20100411KXP",1,"Delhi Daredevils","R Bhatia",1122,8,"2010"
"20100411KXP",1,"Delhi Daredevils","MF Maharoof",1144,9,"2010"
"20100411KXP",1,"Delhi Daredevils","A Mishra",1099,10,"2010"
"20100411KXP",1,"Delhi Daredevils","A Nehra",1123,11,"2010"
"20110426RCB",1,"Delhi Daredevils","DA Warner",1121,1,"2011"
"20110426RCB",1,"Delhi Daredevils","V Sehwag",1049,2,"2011"
"20110426RCB",1,"Delhi Daredevils","JR Hopes",1186,3,"2011"
"20110426RCB",1,"Delhi Daredevils","MS Wade",1185,4,"2011"
"20110426RCB",1,"Delhi Daredevils","Y Venugopal Rao",1070,5,"2011"
"20110426RCB",1,"Delhi Daredevils","NV Ojha",1116,6,"2011"
"20110426RCB",1,"Delhi Daredevils","IK Pathan",1045,7,"2011"
"20110426RCB",1,"Delhi Daredevils","Y Nagar",1150,8,"2011"
"20110502KTK",1,"Delhi Daredevils","DA Warner",1121,1,"2011"
"20110502KTK",1,"Delhi Daredevils","V Sehwag",1049,2,"2011"
"20110502KTK",1,"Delhi Daredevils","NV Ojha",1116,3,"2011"
"20110502KTK",1,"Delhi Daredevils","Y Nagar",1150,4,"2011"
"20110502KTK",1,"Delhi Daredevils","Y Venugopal Rao",1070,5,"2011"
"20110502KTK",1,"Delhi Daredevils","TR Birt",1210,6,"2011"
