member ID,Date registered,Active original,Gender,Year of Birth,State original,Post Code,Country,Fundraising Target,Updated Fundraising Target original,Amount Raised,Distance Target,Distance (km),Fitness App original,Activity,Profile Picture original,Blog Post original,Shared Page original,Why they are walking,Walking for,Solidarity wall original,Previous One Foot Forward member original,Team Captain,Team Name,Number of team members,Team Amount Raised,Team Distance,Org Captain,Organisation Name,Org Amount Raised,Org Distance,UTM Campaign,UTM Source,UTM Medium,UTM Content,UTM Term,Browser,Is 2021 original,Postcode Clean,State,Date only,Device,In Team original,In Org original,Why They Walked,Elevate original,Postcode,Metro,Updated Fundraising Target,Active,Fitness App,Profile Picture,Blog Post,Shared Page,Solidarity Wall,Previous One Foot Forward member,Team Captain YN,Org Captain YN,Is 2021,In Team,In Organisation,Elevate,Distance (km) (bins),Year of Birth (bins),Fundraisers,Distance Recorded,Distance Target (km) (bins),Distance Met,Funding Met
17525,2020-09-20 10:24:00.000,0,"Female",1991,"VIC",3018,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 157.0.0.23.119 (iPhone10,1; iOS 13_6_1; en_AU; en-AU; scale=2.00; 750x1334; 241452311)",0,3018,"VIC",2020-09-20 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3018","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,17122,"No",50,"",""
17608,2020-09-20 12:28:00.000,0,"Female",1979,"VIC",3068,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 136.0.0.22.123 (iPhone9,3; iOS 13_3_1; en_AU; en-AU; scale=2.00; 750x1334; 207451752)",0,3068,"VIC",2020-09-20 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3068","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,17204,"No",50,"",""
17695,2020-09-20 15:08:00.000,0,"Female",1996,"VIC",3931,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 159.0.0.28.123 (iPhone12,3; iOS 13_7; en_AU; en-AU; scale=3.00; 1125x2436; 244425769)",0,3931,"VIC",2020-09-20 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3931","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,17289,"No",50,"",""
17702,2020-09-20 15:16:00.000,0,"Female",1993,"VIC",3910,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone9,3;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3910,"VIC",2020-09-20 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3910","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,17295,"No",50,"",""
17745,2020-09-20 16:31:00.000,0,"Female",1998,"VIC",3995,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Mobile/15E148 Safari/604.1",0,3995,"VIC",2020-09-20 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3995","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,17336,"No",50,"",""
17751,2020-09-20 16:43:00.000,0,"Female",1992,"VIC",3146,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 158.0.0.27.120 (iPhone10,1; iOS 13_5_1; en_AU; en-AU; scale=2.00; 750x1334; 242841067)",0,3146,"VIC",2020-09-20 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3146","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,17341,"No",50,"",""
17855,2020-09-20 18:37:00.000,0,"Female",1988,"VIC",3071,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3071,"VIC",2020-09-20 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3071","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1980,17443,"No",50,"",""
17867,2020-09-20 18:50:00.000,0,"Female",2000,"VIC",3030,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 159.0.0.28.123 (iPhone11,6; iOS 13_7; en_AU; en-AU; scale=3.00; 1242x2688; 244425769)",0,3030,"VIC",2020-09-20 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3030","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,2000,17456,"No",50,"",""
17989,2020-09-20 20:22:00.000,0,"Female",1980,"VIC",3550,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,3;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3550,"VIC",2020-09-20 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3550","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1980,17571,"No",50,"",""
18074,2020-09-20 21:12:00.000,0,"Female",1984,"VIC",3116,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone11,2;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3116,"VIC",2020-09-20 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3116","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1980,17652,"No",50,"",""
18103,2020-09-20 21:34:00.000,0,"Female",1998,"VIC",3500,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone11,8;FBMD/iPhone;FBSN/iOS;FBSV/14.0;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3500,"VIC",2020-09-20 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3500","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,17679,"No",50,"",""
18155,2020-09-20 22:09:00.000,0,"Female",2000,"VIC",3216,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,2;FBMD/iPhone;FBSN/iOS;FBSV/14.0;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3216,"VIC",2020-09-20 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3216","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,2000,17729,"No",50,"",""
18262,2020-09-21 02:48:00.000,0,"Female",1992,"VIC",3338,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,5;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3338,"VIC",2020-09-21 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3338","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,17834,"No",50,"",""
18298,2020-09-21 06:44:00.000,0,"Female",1971,"VIC",3028,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5]",0,3028,"VIC",2020-09-21 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3028","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,17868,"No",50,"",""
18338,2020-09-21 07:45:00.000,0,"Female",1994,"VIC",3078,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,5;FBMD/iPhone;FBSN/iOS;FBSV/14.0;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3078,"VIC",2020-09-21 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3078","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,17906,"No",50,"",""
18431,2020-09-21 09:23:00.000,0,"Female",1995,"VIC",3820,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,1;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3820,"VIC",2020-09-21 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3820","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,17998,"No",50,"",""
18492,2020-09-21 10:08:00.000,0,"Female",1978,"VIC",3088,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,1;FBMD/iPhone;FBSN/iOS;FBSV/14.0;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5]",0,3088,"VIC",2020-09-21 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3088","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,18055,"No",50,"",""
18505,2020-09-21 10:16:00.000,0,"Female",1977,"VIC",3134,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 159.0.0.28.123 (iPhone12,1; iOS 14_0; en_AU; en-AU; scale=2.00; 828x1792; 244425769)",0,3134,"VIC",2020-09-21 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3134","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,18067,"No",50,"",""
18604,2020-09-21 11:27:00.000,0,"Female",1963,"VIC",3638,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,3;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3638,"VIC",2020-09-21 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3638","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1960,18163,"No",50,"",""
18646,2020-09-21 11:55:00.000,0,"Female",1971,"VIC",3165,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3165,"VIC",2020-09-21 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3165","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,18205,"No",50,"",""
18752,2020-09-21 13:10:00.000,0,"Female",2001,"VIC",3429,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,3;FBMD/iPhone;FBSN/iOS;FBSV/14.0;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3429,"VIC",2020-09-21 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3429","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,2000,18312,"No",50,"",""
18772,2020-09-21 13:27:00.000,0,"Female",1965,"VIC",3351,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone11,2;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3351,"VIC",2020-09-21 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3351","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1960,18332,"No",50,"",""
18869,2020-09-21 14:41:00.000,0,"Female",1973,"VIC",3204,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,1;FBMD/iPhone;FBSN/iOS;FBSV/13.5.1;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3204,"VIC",2020-09-21 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3204","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,18430,"No",50,"",""
18978,2020-09-21 16:04:00.000,0,"Female",1982,"VIC",3754,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,3;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3754,"VIC",2020-09-21 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3754","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1980,18537,"No",50,"",""
19212,2020-09-21 19:13:00.000,0,"Female",2003,"VIC",3977,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",0,3977,"VIC",2020-09-21 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3977","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,2000,18775,"No",50,"",""
19237,2020-09-21 19:29:00.000,0,"Female",1967,"VIC",3195,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 137.0.0.30.124 (iPhone9,4; iOS 14_0; en_AU; en-AU; scale=2.61; 1080x1920; 208685371)",0,3195,"VIC",2020-09-21 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3195","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1960,18800,"No",50,"",""
19343,2020-09-21 20:30:00.000,0,"Female",1977,"VIC",3156,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1",0,3156,"VIC",2020-09-21 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3156","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,18908,"No",50,"",""
19351,2020-09-21 20:32:00.000,0,"Female",1993,"VIC",3844,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,3;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3844,"VIC",2020-09-21 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3844","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,18916,"No",50,"",""
19501,2020-09-21 22:13:00.000,0,"Female",1985,"VIC",3690,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone11,6;FBMD/iPhone;FBSN/iOS;FBSV/14.0;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3690,"VIC",2020-09-21 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3690","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1980,19066,"No",50,"",""
19502,2020-09-21 22:14:00.000,0,"Female",1986,"VIC",3071,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,3;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3071,"VIC",2020-09-21 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3071","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1980,19067,"No",50,"",""
19523,2020-09-21 22:35:00.000,0,"Female",1996,"VIC",3076,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,3;FBMD/iPhone;FBSN/iOS;FBSV/14.0;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3076,"VIC",2020-09-21 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3076","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,19088,"No",50,"",""
19613,2020-09-22 02:51:00.000,0,"Female",1965,"VIC",3585,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,2;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3585,"VIC",2020-09-22 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3585","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1960,19178,"No",50,"",""
19632,2020-09-22 05:12:00.000,0,"Female",1981,"VIC",3034,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,5;FBMD/iPhone;FBSN/iOS;FBSV/14.0;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3034,"VIC",2020-09-22 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3034","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1980,19197,"No",50,"",""
19637,2020-09-22 05:39:00.000,0,"Female",1967,"VIC",3075,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,3;FBMD/iPhone;FBSN/iOS;FBSV/14.0;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3075,"VIC",2020-09-22 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3075","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1960,19202,"No",50,"",""
19685,2020-09-22 07:08:00.000,0,"Female",1977,"VIC",3049,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone9,3;FBMD/iPhone;FBSN/iOS;FBSV/13.5.1;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3049,"VIC",2020-09-22 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3049","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,19250,"No",50,"",""
19694,2020-09-22 07:21:00.000,0,"Female",1984,"VIC",3056,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone7,2;FBMD/iPhone;FBSN/iOS;FBSV/12.4.7;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3056,"VIC",2020-09-22 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3056","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1980,19259,"No",50,"",""
19765,2020-09-22 08:47:00.000,0,"Female",1962,"VIC",3809,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,1;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3809,"VIC",2020-09-22 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3809","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1960,19329,"No",50,"",""
19766,2020-09-22 08:47:00.000,0,"Female",1971,"VIC",3752,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone11,2;FBMD/iPhone;FBSN/iOS;FBSV/14.0;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3752,"VIC",2020-09-22 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3752","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,19330,"No",50,"",""
