Pedido,Data,ID Cliente,ID Produto,Quantidade,Preço Unitário,Total,Custo Unitário
"VA - 44438175",2021-08-30 00:00:00.000,175,7,8,1006.6,8052.8,642.19499999999994
"DT - 438081",2019-12-09 00:00:00.000,1,6,7,5750.2000000000007,40251.400000000009,3207.7188
"VA - 436472",2019-07-01 00:00:00.000,2,27,7,182.5,1277.5,109.08270000000002
"VA - 437242",2019-09-16 00:00:00.000,2,10,7,1857.5,13002.5,734.9364
"DT - 431023",2018-01-02 00:00:00.000,3,15,7,1046.8,7327.5999999999995,555.0012
"VA - 432803",2018-06-29 00:00:00.000,3,13,7,711.80000000000007,4982.6,300.4146
"VA - 439243",2020-04-03 00:00:00.000,3,21,7,2849.1,19943.7,1819.5525
"EX - 444063",2021-07-29 00:00:00.000,3,15,7,3867.5,27072.5,2157.1722000000004
"VA - 440454",2020-08-02 00:00:00.000,4,8,7,182.5,1277.5,84.661200000000008
"DT - 441945",2020-12-29 00:00:00.000,5,2,7,872.6,6108.2,666.315
"VA - 434206",2018-11-16 00:00:00.000,6,1,7,1160.7,8124.9000000000015,782.3925
"VA - 435036",2019-02-07 00:00:00.000,6,1,7,1160.7,8124.9000000000015,782.3925
"DT - 438556",2020-01-25 00:00:00.000,6,15,7,2333.2,16332.399999999998,986.26679999999988
"VA - 432897",2018-07-08 00:00:00.000,7,11,7,169.1,1183.7,84.420000000000016
"VA - 434828",2019-01-17 00:00:00.000,8,6,7,3679.9,25759.3,1853.8632000000005
"VA - 434079",2018-11-03 00:00:00.000,9,14,7,1931.2,13518.4,1406.6784000000002
"VA - 436539",2019-07-07 00:00:00.000,9,14,7,1931.2,13518.4,1406.6784000000002
"DT - 441539",2020-11-18 00:00:00.000,9,27,7,1301.3999999999999,9109.8,608.30639999999994
"DT - 442639",2021-03-08 00:00:00.000,9,29,7,1033.3999999999999,7233.7999999999993,371.44800000000004
"DT - 443589",2021-06-11 00:00:00.000,9,27,7,1301.3999999999999,9109.8,608.30639999999994
"VA - 4392410",2020-04-03 00:00:00.000,10,2,7,216,1512,138.9312
"VA - 4392710",2020-04-06 00:00:00.000,10,11,7,2540.9,17786.3,1074.1239
"VA - 4448810",2021-10-19 00:00:00.000,10,5,7,5428.6,38000.200000000004,2881.737
"DT - 4443911",2021-08-31 00:00:00.000,11,1,7,1013.3000000000001,7093.1,746.6346
"VA - 4319212",2018-04-02 00:00:00.000,12,12,7,6011.5000000000009,42080.500000000007,4435.3062000000009
"VA - 4345712",2018-12-23 00:00:00.000,12,12,7,6011.5000000000009,42080.500000000007,4435.3062000000009
"VA - 4414612",2020-11-11 00:00:00.000,12,12,7,6011.5000000000009,42080.500000000007,4435.3062000000009
"VA - 4314913",2018-02-18 00:00:00.000,13,9,7,195.9,1371.3,87.435
"VA - 4352313",2019-02-27 00:00:00.000,13,12,7,6386.7000000000007,44706.900000000009,2471.0337000000004
"VA - 4373413",2019-09-26 00:00:00.000,13,12,7,6386.7000000000007,44706.900000000009,2471.0337000000004
"VA - 4373513",2019-09-27 00:00:00.000,13,12,7,6386.7000000000007,44706.900000000009,2471.0337000000004
"VA - 4375213",2019-10-14 00:00:00.000,13,12,7,6386.7000000000007,44706.900000000009,2471.0337000000004
"VA - 4357914",2019-04-24 00:00:00.000,14,13,7,1696.7,11876.9,1159.4484
"DT - 4362914",2019-06-13 00:00:00.000,14,1,7,3874.2,27119.399999999998,1533.5496
"EX - 4371814",2019-09-10 00:00:00.000,14,1,7,2942.9,20600.3,1508.8869
"VA - 4401214",2020-06-30 00:00:00.000,14,14,7,5890.9000000000015,41236.3,3975.2775000000006
"DT - 4411514",2020-10-11 00:00:00.000,14,13,7,2540.9,17786.3,914.14800000000014
"DT - 4455314",2021-12-23 00:00:00.000,14,1,7,3874.2,27119.399999999998,1533.5496
"DT - 4355015",2019-03-26 00:00:00.000,15,20,7,1046.8,7327.5999999999995,404.49240000000003
"VA - 4368715",2019-08-10 00:00:00.000,15,14,7,3760.3,26322.100000000002,2773.9206
"DT - 4400315",2020-06-21 00:00:00.000,15,20,7,1046.8,7327.5999999999995,404.49240000000003
"EX - 4354816",2019-03-24 00:00:00.000,16,2,7,3961.3,27729.100000000002,3029.1705
"VA - 4362616",2019-06-10 00:00:00.000,16,3,7,1160.7,8124.9000000000015,448.57170000000008
"VA - 4419316",2020-12-28 00:00:00.000,16,3,7,1160.7,8124.9000000000015,448.57170000000008
"EX - 4331817",2018-08-06 00:00:00.000,17,13,7,1294.7,9062.9,896.11830000000009
"VA - 4379417",2019-11-25 00:00:00.000,17,14,7,195.9,1371.3,113.66550000000002
"VA - 4405317",2020-08-10 00:00:00.000,17,30,7,1093.7,7655.9000000000015,717.50970000000007
"DT - 4407517",2020-09-01 00:00:00.000,17,2,7,1113.8,7796.5999999999995,590.5782
"DT - 4445517",2021-09-16 00:00:00.000,17,2,7,1113.8,7796.5999999999995,590.5782
"VA - 4311618",2018-01-16 00:00:00.000,18,18,7,986.5,6905.5,460.93320000000006
"VA - 4318018",2018-03-21 00:00:00.000,18,18,7,986.5,6905.5,460.93320000000006
"EX - 4354818",2019-03-24 00:00:00.000,18,16,7,6292.9000000000015,44050.3,3453.9237000000003
"EX - 4416818",2020-12-03 00:00:00.000,18,16,7,6292.9000000000015,44050.3,3453.9237000000003
"VA - 4418518",2020-12-20 00:00:00.000,18,18,7,986.5,6905.5,460.93320000000006
"DT - 4314219",2018-02-11 00:00:00.000,19,3,7,216,1512,131.21280000000002
"DT - 4338719",2018-10-14 00:00:00.000,19,7,7,6473.8,45316.6,2912.49
"EX - 4364019",2019-06-24 00:00:00.000,19,3,7,2279.6,15957.199999999999,1640.16
"DT - 4333120",2018-08-19 00:00:00.000,20,5,7,3968,27776,1427.9040000000002
"VA - 4348720",2019-01-22 00:00:00.000,20,14,7,2634.7,18442.899999999998,971.6139
"VA - 4350820",2019-02-12 00:00:00.000,20,14,7,2634.7,18442.899999999998,971.6139
"VA - 4374820",2019-10-10 00:00:00.000,20,4,7,3854.1,26978.7,2219.04
"EX - 4429821",2021-04-12 00:00:00.000,21,1,7,3981.4,27869.8,1611.8190000000002
"VA - 4332222",2018-08-10 00:00:00.000,22,2,7,2427,16989,1047.7728
"DT - 4453822",2021-12-08 00:00:00.000,22,14,7,839.1,5873.7,512.55000000000007
"VA - 4392223",2020-04-01 00:00:00.000,23,30,7,4001.5,28010.5,2051.9487
"DT - 4405923",2020-08-16 00:00:00.000,23,29,7,3968,27776,2463.1344
"VA - 4319724",2018-04-07 00:00:00.000,24,18,7,2681.6,18771.2,1037.16
"VA - 4328724",2018-07-06 00:00:00.000,24,7,7,3947.9,27635.3,2273.0688
"VA - 4340425",2018-10-31 00:00:00.000,25,23,7,5683.2000000000007,39782.400000000009,2352.1824
"VA - 4435225",2021-06-05 00:00:00.000,25,10,7,256.2,1793.3999999999999,139.7754
"DT - 4364326",2019-06-27 00:00:00.000,26,15,7,2393.5,16754.5,1442.3157
"VA - 4316628",2018-03-07 00:00:00.000,28,2,7,1053.5,7374.5,681.6312
"EX - 4392428",2020-04-03 00:00:00.000,28,19,7,169.1,1183.7,76.8825
"VA - 4406528",2020-08-22 00:00:00.000,28,20,7,926.2,6483.4000000000015,474.31979999999993
"EX - 4456128",2021-12-31 00:00:00.000,28,4,7,5194.1,36358.700000000004,3271.2749999999996
"DT - 4327629",2018-06-25 00:00:00.000,29,11,7,1013.3000000000001,7093.1,446.1597
"DT - 4340029",2018-10-27 00:00:00.000,29,2,7,175.8,1230.6000000000001,62.71200000000001
"VA - 4345129",2018-12-17 00:00:00.000,29,15,7,1060.2,7421.4000000000015,409.67820000000006
"DT - 4397729",2020-05-26 00:00:00.000,29,15,7,3706.7,25946.899999999998,2234.1753
"DT - 4400929",2020-06-27 00:00:00.000,29,15,7,3954.6,27682.2,1885.5810000000001
"VA - 4406129",2020-08-18 00:00:00.000,29,15,7,1060.2,7421.4000000000015,409.67820000000006
"DT - 4418129",2020-12-16 00:00:00.000,29,2,7,175.8,1230.6000000000001,62.71200000000001
"DT - 4427329",2021-03-18 00:00:00.000,29,11,7,1013.3000000000001,7093.1,446.1597
"DT - 4436629",2021-06-19 00:00:00.000,29,2,7,175.8,1230.6000000000001,62.71200000000001
"VA - 4312130",2018-01-21 00:00:00.000,30,24,7,195.9,1371.3,141.6447
"VA - 4323130",2018-05-11 00:00:00.000,30,24,7,195.9,1371.3,141.6447
"VA - 4342930",2018-11-25 00:00:00.000,30,4,7,1053.5,7374.5,785.7693
"VA - 4365330",2019-07-07 00:00:00.000,30,6,7,2326.5,16285.5,1380.9906000000003
"VA - 4376330",2019-10-25 00:00:00.000,30,24,7,195.9,1371.3,141.6447
"VA - 4437030",2021-06-23 00:00:00.000,30,4,7,1053.5,7374.5,785.7693
"DT - 4339232",2018-10-19 00:00:00.000,32,13,7,1053.5,7374.5,378.684
"DT - 4455832",2021-12-28 00:00:00.000,32,1,7,1127.2,7890.4000000000015,678.73680000000013
"EX - 4396533",2020-05-14 00:00:00.000,33,24,7,2554.3,17880.100000000002,1194.6636000000003
"EX - 4410933",2020-10-05 00:00:00.000,33,24,7,2554.3,17880.100000000002,1194.6636000000003
"VA - 4418233",2020-12-17 00:00:00.000,33,20,7,2266.2,15863.399999999998,876.40019999999993
"VA - 4432833",2021-05-12 00:00:00.000,33,20,7,2266.2,15863.399999999998,876.40019999999993
"EX - 4318834",2018-03-29 00:00:00.000,34,19,7,1066.8999999999999,7468.2999999999993,699.9021
"EX - 4350934",2019-02-13 00:00:00.000,34,27,7,222.7,1558.8999999999999,103.4748
"EX - 4376334",2019-10-25 00:00:00.000,34,27,7,222.7,1558.8999999999999,103.4748
"EX - 4380634",2019-12-07 00:00:00.000,34,27,7,222.7,1558.8999999999999,103.4748
"DT - 4385734",2020-01-27 00:00:00.000,34,29,7,3994.8,27963.600000000002,1581.3072
"VA - 4386434",2020-02-03 00:00:00.000,34,17,7,986.5,6905.5,460.93320000000006
"VA - 4402334",2020-07-11 00:00:00.000,34,6,7,6205.8,43440.6,4467.024
"DT - 4418734",2020-12-22 00:00:00.000,34,6,7,1234.3999999999999,8640.8,765.5688
"DT - 4447634",2021-10-07 00:00:00.000,34,13,7,953,6671,556.569
"EX - 4336935",2018-09-26 00:00:00.000,35,22,7,1107.1,7749.6999999999989,786.01050000000009
"EX - 4346635",2019-01-01 00:00:00.000,35,16,7,2996.5,20975.5,2210.2362
"EX - 4424435",2021-02-17 00:00:00.000,35,16,7,2996.5,20975.5,2210.2362
"VA - 4332536",2018-08-13 00:00:00.000,36,6,7,1140.6,7984.1999999999989,779.076
"EX - 4333836",2018-08-26 00:00:00.000,36,16,7,5931.1,41517.700000000004,3788.9505
"VA - 4404236",2020-07-30 00:00:00.000,36,6,7,1140.6,7984.1999999999989,779.076
"VA - 4338037",2018-10-07 00:00:00.000,37,8,7,725.2,5076.4000000000015,527.50440000000015
"DT - 4366037",2019-07-14 00:00:00.000,37,4,7,202.6,1418.2,123.01200000000001
"VA - 4379437",2019-11-25 00:00:00.000,37,15,7,912.80000000000007,6389.6,598.6584
"VA - 4384337",2020-01-13 00:00:00.000,37,8,7,725.2,5076.4000000000015,527.50440000000015
"VA - 4419637",2020-12-31 00:00:00.000,37,15,7,912.80000000000007,6389.6,598.6584
"VA - 4336038",2018-09-17 00:00:00.000,38,24,7,1080.3,7562.0999999999995,388.33200000000005
"DT - 4338438",2018-10-11 00:00:00.000,38,18,7,269.6,1887.2000000000003,139.89600000000002
"VA - 4342138",2018-11-17 00:00:00.000,38,24,7,1080.3,7562.0999999999995,388.33200000000005
"VA - 4407938",2020-09-05 00:00:00.000,38,15,7,932.90000000000009,6530.3000000000011,536.4288
"VA - 4310539",2018-01-05 00:00:00.000,39,3,7,1857.5,13002.5,1286.1387000000002
"EX - 4338339",2018-10-10 00:00:00.000,39,15,7,5569.3,38985.1,2455.3557
"VA - 4349639",2019-01-31 00:00:00.000,39,3,7,1857.5,13002.5,1286.1387000000002
"DT - 4395139",2020-04-30 00:00:00.000,39,20,7,169.1,1183.7,78.390000000000015
"EX - 4404739",2020-08-04 00:00:00.000,39,20,7,6279.5000000000009,43956.500000000007,3729.0726000000009
"VA - 4432139",2021-05-05 00:00:00.000,39,3,7,1857.5,13002.5,1286.1387000000002
"VA - 4434739",2021-05-31 00:00:00.000,39,3,7,1857.5,13002.5,1286.1387000000002
"DT - 4449539",2021-10-26 00:00:00.000,39,14,7,1026.7,7186.9000000000015,387.48780000000005
"DT - 4318340",2018-03-24 00:00:00.000,40,13,7,2380.1,16660.7,1113.138
"VA - 4415540",2020-11-20 00:00:00.000,40,21,7,1998.2,13987.4,988.31700000000012
"EX - 4317741",2018-03-18 00:00:00.000,41,30,7,1020,7140,384.9552
"VA - 4320441",2018-04-14 00:00:00.000,41,15,7,2319.8,16238.600000000002,1272.6918
"DT - 4398741",2020-06-05 00:00:00.000,41,5,7,1087,7609,625.19040000000007
"VA - 4406941",2020-08-26 00:00:00.000,41,6,7,3009.9,21069.3,2003.5278000000003
"DT - 4440042",2021-07-23 00:00:00.000,42,29,7,3927.8,27494.600000000002,2296.827
"VA - 4335043",2018-09-07 00:00:00.000,43,1,7,5870.8,41095.6,3116.5451999999996
"DT - 4337843",2018-10-05 00:00:00.000,43,14,7,1093.7,7655.9000000000015,678.1941
"VA - 4367643",2019-07-30 00:00:00.000,43,1,7,5870.8,41095.6,3116.5451999999996
"VA - 4409243",2020-09-18 00:00:00.000,43,1,7,1040.1,7280.6999999999989,420.5925
"VA - 4426644",2021-03-11 00:00:00.000,44,15,7,1924.5,13471.5,1003.7538
"EX - 4316345",2018-03-04 00:00:00.000,45,5,7,6004.8,42033.6,3511.872
"EX - 4368745",2019-08-10 00:00:00.000,45,5,7,6004.8,42033.6,3511.872
"VA - 4375346",2019-10-15 00:00:00.000,46,4,7,1053.5,7374.5,738.43380000000013
"VA - 4422746",2021-01-31 00:00:00.000,46,3,7,2480.6,17364.2,1829.502
"DT - 4443546",2021-08-27 00:00:00.000,46,14,7,5361.6,37531.200000000004,3280.32
"DT - 4311048",2018-01-10 00:00:00.000,48,19,7,3291.3,23039.100000000002,1332.3285000000003
"DT - 4315948",2018-02-28 00:00:00.000,48,20,7,5381.7000000000007,37671.900000000009,1985.2568999999999
"VA - 4402748",2020-07-15 00:00:00.000,48,6,7,2226,15582,840.8232
"DT - 4426148",2021-03-06 00:00:00.000,48,19,7,3291.3,23039.100000000002,1332.3285000000003
"DT - 4356649",2019-04-11 00:00:00.000,49,1,7,1730.2,12111.4,824.54220000000009
"DT - 4400849",2020-06-26 00:00:00.000,49,1,7,1730.2,12111.4,824.54220000000009
"VA - 4417350",2020-12-08 00:00:00.000,50,2,7,919.5,6436.5,330.444
"DT - 4425850",2021-03-03 00:00:00.000,50,28,7,3880.9,27166.3,2339.2179000000006
"VA - 4403351",2020-07-21 00:00:00.000,51,3,7,249.5,1746.5,142.7904
"VA - 4437351",2021-06-26 00:00:00.000,51,2,7,6467.1,45269.700000000004,3491.37
"VA - 4439451",2021-07-17 00:00:00.000,51,3,7,1180.8,8265.6,880.8624
"VA - 4347952",2019-01-14 00:00:00.000,52,15,7,718.5,5029.5,458.09909999999996
"VA - 4421952",2021-01-23 00:00:00.000,52,1,7,2674.9,18724.3,1587.9402000000002
"VA - 4319753",2018-04-07 00:00:00.000,53,14,7,189.2,1324.3999999999999,92.862000000000009
"DT - 4341753",2018-11-13 00:00:00.000,53,14,7,1937.8999999999999,13565.3,1028.1752999999999
"VA - 4357153",2019-04-16 00:00:00.000,53,13,7,3693.3,25853.100000000002,1960.2927000000002
"DT - 4391753",2020-03-27 00:00:00.000,53,20,7,175.8,1230.6000000000001,112.8816
"EX - 4366954",2019-07-23 00:00:00.000,54,17,7,1006.6,7046.2,452.25
"VA - 4440154",2021-07-24 00:00:00.000,54,17,7,2004.8999999999999,14034.3,1009.6632000000002
"VA - 4449254",2021-10-23 00:00:00.000,54,17,7,2004.8999999999999,14034.3,1009.6632000000002
"VA - 4333455",2018-08-22 00:00:00.000,55,16,7,2004.8999999999999,14034.3,739.21769999999992
"VA - 4396055",2020-05-09 00:00:00.000,55,14,7,236.1,1652.7,132.96150000000003
"VA - 4406555",2020-08-22 00:00:00.000,55,14,7,236.1,1652.7,132.96150000000003
"VA - 4412555",2020-10-21 00:00:00.000,55,3,7,3968,27776,2677.32
"VA - 4428955",2021-04-03 00:00:00.000,55,16,7,2004.8999999999999,14034.3,739.21769999999992
"VA - 4442655",2021-08-18 00:00:00.000,55,3,7,3968,27776,2677.32
"VA - 4446655",2021-09-27 00:00:00.000,55,18,7,1140.6,7984.1999999999989,645.8130000000001
"VA - 4358356",2019-04-28 00:00:00.000,56,21,7,1803.8999999999999,12627.3,1184.1110999999999
"DT - 4416756",2020-12-02 00:00:00.000,56,6,7,5683.2000000000007,39782.400000000009,4193.0208
"VA - 4383857",2020-01-08 00:00:00.000,57,3,7,1984.8,13893.6,1142.3232
"VA - 4423557",2021-02-08 00:00:00.000,57,3,7,1984.8,13893.6,1142.3232
"DT - 4428757",2021-04-01 00:00:00.000,57,13,7,2406.9,16848.3,1645.2252000000003
"DT - 4417558",2020-12-10 00:00:00.000,58,15,7,859.2,6014.4000000000015,478.5408
"EX - 4330459",2018-07-23 00:00:00.000,59,13,7,1160.7,8124.9000000000015,438.13980000000004
"VA - 4339659",2018-10-23 00:00:00.000,59,28,7,1113.8,7796.5999999999995,630.61740000000009
"DT - 4375359",2019-10-15 00:00:00.000,59,28,7,1046.8,7327.5999999999995,536.1876
"EX - 4386659",2020-02-05 00:00:00.000,59,14,7,1020,7140,650.7576
"DT - 4327960",2018-06-28 00:00:00.000,60,15,7,2641.4,18489.8,1591.7994
"DT - 4356760",2019-04-12 00:00:00.000,60,20,7,5301.3,37109.1,1955.5893
"DT - 4376460",2019-10-26 00:00:00.000,60,15,7,2641.4,18489.8,1591.7994
"DT - 4382860",2019-12-29 00:00:00.000,60,10,7,3880.9,27166.3,2828.0097
"VA - 4393660",2020-04-15 00:00:00.000,60,8,7,3974.7,27822.899999999998,2181.2318999999998
"DT - 4432260",2021-05-06 00:00:00.000,60,20,7,5301.3,37109.1,1955.5893
"DT - 4446460",2021-09-25 00:00:00.000,60,15,7,2641.4,18489.8,1591.7994
"VA - 4348862",2019-01-23 00:00:00.000,62,14,7,3264.5,22851.5,1732.5999
"VA - 4381962",2019-12-20 00:00:00.000,62,14,7,1723.5,12064.5,852.34050000000013
"EX - 4412462",2020-10-20 00:00:00.000,62,5,7,5247.7000000000007,36733.900000000009,2502.3897000000006
"DT - 4414262",2020-11-07 00:00:00.000,62,17,7,6239.3,43675.1,4547.2833
"VA - 4409863",2020-09-24 00:00:00.000,63,21,7,966.40000000000009,6764.8000000000011,520.992
"VA - 4330164",2018-07-20 00:00:00.000,64,13,7,242.8,1699.6000000000001,104.1984
"EX - 4338264",2018-10-09 00:00:00.000,64,8,7,3954.6,27682.2,1458.657
"VA - 4343864",2018-12-04 00:00:00.000,64,14,7,2366.7,16566.899999999998,1788.0155999999997
"DT - 4414364",2020-11-08 00:00:00.000,64,2,7,3981.4,27869.8,2507.2740000000003
"VA - 4446264",2021-09-23 00:00:00.000,64,3,7,5167.3,36171.1,2464.0389
"EX - 4453164",2021-12-01 00:00:00.000,64,8,7,3954.6,27682.2,1458.657
"DT - 4382765",2019-12-28 00:00:00.000,65,15,7,2594.5,18161.5,1890.2241000000004
"EX - 4412665",2020-10-22 00:00:00.000,65,4,7,202.6,1418.2,74.169
"DT - 4418865",2020-12-23 00:00:00.000,65,20,7,1127.2,7890.4000000000015,547.04160000000013
"DT - 4420965",2021-01-13 00:00:00.000,65,15,7,2594.5,18161.5,1890.2241000000004
"VA - 4444465",2021-09-05 00:00:00.000,65,14,7,1770.3999999999999,12392.8,1050.6672
"VA - 4326666",2018-06-15 00:00:00.000,66,10,7,1790.5,12533.5,1288.008
"VA - 4412166",2020-10-17 00:00:00.000,66,17,7,5951.2000000000007,41658.400000000009,2248.9488
"DT - 4346567",2018-12-31 00:00:00.000,67,21,7,973.1,6811.7,699.48
"DT - 4389467",2020-03-04 00:00:00.000,67,5,7,1093.7,7655.9000000000015,619.22070000000019
"DT - 4406067",2020-08-17 00:00:00.000,67,12,7,3874.2,27119.399999999998,2927.6856
"VA - 4440067",2021-07-23 00:00:00.000,67,23,7,3619.6,25337.2,1302.48
"EX - 4442067",2021-08-12 00:00:00.000,67,18,7,1127.2,7890.4000000000015,840.8232
"EX - 4454967",2021-12-19 00:00:00.000,67,15,7,3847.4,26931.8,1488.3246
"VA - 4329668",2018-07-15 00:00:00.000,68,2,7,2527.5,17692.5,1750.4487000000001
"DT - 4341968",2018-11-15 00:00:00.000,68,1,7,2299.7,16097.899999999998,1489.1688
"VA - 4387468",2020-02-13 00:00:00.000,68,28,7,1763.7,12345.9,1125.9819000000002
"VA - 4428668",2021-03-31 00:00:00.000,68,28,7,1763.7,12345.9,1125.9819000000002
"EX - 4374769",2019-10-09 00:00:00.000,69,13,7,5214.2000000000007,36499.400000000009,2533.3236000000006
"EX - 4394569",2020-04-24 00:00:00.000,69,13,7,5214.2000000000007,36499.400000000009,2533.3236000000006
"EX - 4452769",2021-11-27 00:00:00.000,69,13,7,5214.2000000000007,36499.400000000009,2533.3236000000006
"DT - 4315770",2018-02-26 00:00:00.000,70,1,7,2514.1,17598.7,949.725
"EX - 4365870",2019-07-12 00:00:00.000,70,4,7,926.2,6483.4000000000015,366.14160000000004
"EX - 4386170",2020-01-31 00:00:00.000,70,4,7,926.2,6483.4000000000015,366.14160000000004
"DT - 4368473",2019-08-07 00:00:00.000,73,20,7,2226,15582,1261.2348000000002
"VA - 4436873",2021-06-21 00:00:00.000,73,12,7,195.9,1371.3,99.6759
"DT - 4396274",2020-05-11 00:00:00.000,74,19,7,3874.2,27119.399999999998,2753.4186000000004
"DT - 4418074",2020-12-15 00:00:00.000,74,13,7,993.2,6952.4000000000015,669.33
"DT - 4452274",2021-11-22 00:00:00.000,74,19,7,3874.2,27119.399999999998,2753.4186000000004
"VA - 4454374",2021-12-13 00:00:00.000,74,23,7,1857.5,13002.5,751.63950000000011
"DT - 4310275",2018-01-02 00:00:00.000,75,13,7,256.2,1793.3999999999999,194.769
"DT - 4315475",2018-02-23 00:00:00.000,75,7,7,236.1,1652.7,92.862000000000009
"VA - 4328075",2018-06-29 00:00:00.000,75,20,7,6413.5000000000009,44894.500000000007,4501.1538
"VA - 4419175",2020-12-26 00:00:00.000,75,20,7,6413.5000000000009,44894.500000000007,4501.1538
"DT - 4314076",2018-02-09 00:00:00.000,76,18,7,222.7,1558.8999999999999,161.1819
"EX - 4315576",2018-02-24 00:00:00.000,76,18,7,3988.1,27916.7,2260.3455
"VA - 4332176",2018-08-09 00:00:00.000,76,30,7,999.90000000000009,6999.3000000000011,494.15850000000006
"VA - 4351576",2019-02-19 00:00:00.000,76,13,7,175.8,1230.6000000000001,131.6952
"DT - 4382876",2019-12-29 00:00:00.000,76,18,7,222.7,1558.8999999999999,161.1819
"EX - 4450476",2021-11-04 00:00:00.000,76,3,7,865.90000000000009,6061.3000000000011,653.41080000000011
"VA - 4456176",2021-12-31 00:00:00.000,76,13,7,175.8,1230.6000000000001,131.6952
"VA - 4357478",2019-04-19 00:00:00.000,78,17,7,256.2,1793.3999999999999,91.656
"VA - 4443779",2021-08-29 00:00:00.000,79,1,7,229.4,1605.8,98.409600000000012
"DT - 4420080",2021-01-04 00:00:00.000,80,14,7,2487.3,17411.100000000002,1543.6197
"VA - 4345181",2018-12-17 00:00:00.000,81,15,7,3157.3,22101.100000000002,1533.6702000000002
"DT - 4351081",2019-02-14 00:00:00.000,81,14,7,189.2,1324.3999999999999,131.6952
"EX - 4404581",2020-08-02 00:00:00.000,81,3,7,3914.4,27400.8,2112.912
"VA - 4446481",2021-09-25 00:00:00.000,81,15,7,3157.3,22101.100000000002,1533.6702000000002
"DT - 4344482",2018-12-10 00:00:00.000,82,4,7,1073.6,7515.1999999999989,559.58400000000006
"VA - 4347482",2019-01-09 00:00:00.000,82,23,7,1026.7,7186.9000000000015,572.00580000000014
"DT - 4378482",2019-11-15 00:00:00.000,82,4,7,1904.3999999999999,13330.8,1130.2632
"VA - 4423782",2021-02-10 00:00:00.000,82,23,7,1026.7,7186.9000000000015,572.00580000000014
"VA - 4430582",2021-04-19 00:00:00.000,82,23,7,1026.7,7186.9000000000015,572.00580000000014
"DT - 4433682",2021-05-20 00:00:00.000,82,4,7,1073.6,7515.1999999999989,559.58400000000006
"VA - 4359583",2019-05-10 00:00:00.000,83,13,7,6527.4000000000015,45691.8,3230.2710000000006
"DT - 4327284",2018-06-21 00:00:00.000,84,12,7,1046.8,7327.5999999999995,780.7644
